playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
kentje01,1994,1,NYN,NL,Два Б,107,107.0,2813.0,222.0,337.0,14.0,76.0,,,,,
kneisru01,1926,1,DET,AL,"Пожалуйста, предоставьте текст для перевода:",2,,,2.0,5.0,0.0,1.0,,,,,
mulliji01,1904,2,WS1,AL,Два Б,27,,,62.0,90.0,3.0,9.0,,,,,
aldremi01,1991,2,CLE,AL,ДХ,7,,,,,,,,,,,
boydoi01,1989,1,BOS,AL,"Пожалуйста, предоставьте текст для перевода:",10,10.0,177.0,7.0,10.0,0.0,1.0,,,,,
watsobo01,1969,1,HOU,NL,С,1,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
luploal01,1961,1,CLE,AL,RF,4,4.0,105.0,7.0,1.0,0.0,1.0,,,,,
murphda05,1993,1,COL,NL,ОФ,13,11.0,231.0,16.0,1.0,0.0,0.0,,,,,
wiltsho01,1907,1,NY1,NL,"Пожалуйста, предоставьте текст для перевода:",33,,,11.0,59.0,2.0,2.0,,,,,
tebeapa01,1892,1,CL4,NL,Два Б,5,,,12.0,12.0,1.0,3.0,,,,,
freemhe01,1956,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",64,0.0,327.0,8.0,15.0,0.0,2.0,,,,,
hendeke01,1967,1,SFN,NL,ОФ,52,41.0,1179.0,86.0,3.0,5.0,1.0,,,,,
stantle01,1978,1,SEA,AL,ДХ,59,,,,,,,,,,,
macdomi01,2003,1,KCA,AL,"Пожалуйста, предоставьте текст для перевода:",68,0.0,192.0,5.0,8.0,3.0,0.0,,,,,
mckeola01,1884,1,IN2,AA,ОФ,1,,,3.0,0.0,0.0,0.0,,,,,
iviemi01,1975,1,SDN,NL,3В,61,58.0,1355.0,49.0,102.0,17.0,7.0,,,,,
rodriau01,1978,1,DET,AL,3В,131,85.0,2761.0,79.0,228.0,4.0,20.0,,,,,
aloumo01,1995,1,MON,NL,RF,30,27.0,692.0,49.0,2.0,1.0,2.0,,,,,
maysal01,1889,1,CL6,AA,ОФ,2,,,1.0,0.0,0.0,0.0,,,,,
peskyjo01,1952,2,DET,AL,3В,3,,,2.0,5.0,0.0,0.0,,,,,
speedho01,1978,1,CLE,AL,ДХ,3,,,,,,,,,,,
gowdyha01,1924,1,NY1,NL,С,78,,,223.0,51.0,5.0,8.0,1.0,,,,
seguida01,1994,1,NYN,NL,1В,78,70.0,1875.0,664.0,51.0,3.0,65.0,,,,,
bournra01,1992,1,LAN,NL,С,9,8.0,174.0,12.0,17.0,1.0,6.0,,,,,
williwa02,1975,1,NYA,AL,RF,15,10.0,294.0,28.0,1.0,1.0,0.0,,,,,
smithea02,1919,1,NY1,NL,Два Б,1,,,0.0,0.0,0.0,0.0,,,,,
bedrost01,1982,1,ATL,NL,"Пожалуйста, предоставьте текст для перевода:",64,3.0,413.0,12.0,14.0,1.0,2.0,,,,,
myersra01,1990,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",66,0.0,260.0,1.0,12.0,0.0,0.0,,,,,
valleda01,1994,2,ML4,AL,С,12,9.0,252.0,47.0,2.0,0.0,0.0,1.0,4.0,8.0,2.0,0.0
loberha01,1914,1,PHI,NL,С,2,,,6.0,4.0,0.0,0.0,,,,,
beaumgi01,1910,1,CHN,NL,ОФ,56,,,107.0,5.0,5.0,0.0,,,,,
santaju01,2002,1,DET,AL,"Пожалуйста, предоставьте текст для перевода:",38,0.0,171.0,0.0,3.0,2.0,0.0,,,,,
zaungr01,2010,1,MIL,NL,С,28,28.0,727.0,221.0,13.0,2.0,4.0,0.0,,19.0,6.0,
grubbjo01,1980,1,TEX,AL,Ф,3,2.0,48.0,6.0,1.0,0.0,0.0,,,,,
plantph01,1995,1,HOU,NL,RF,12,12.0,279.0,14.0,0.0,1.0,0.0,,,,,
hairssc01,2010,1,SDN,NL,LF,71,56.0,1463.0,94.0,0.0,3.0,0.0,0.0,,0.0,0.0,
bellbu01,1985,1,TEX,AL,3В,83,82.0,2133.0,70.0,192.0,16.0,22.0,,,,,
bakersc02,2007,1,MIN,AL,"Пожалуйста, предоставьте текст для перевода:",24,23.0,431.0,9.0,10.0,2.0,1.0,,,,,
ratzest01,1981,1,MON,NL,"Пожалуйста, предоставьте текст для перевода:",12,0.0,52.0,1.0,6.0,0.0,0.0,,,,,
hillmda01,1961,1,BOS,AL,"Пожалуйста, предоставьте текст для перевода:",28,1.0,234.0,1.0,15.0,0.0,0.0,,,,,
michaja01,2006,1,CLE,AL,ДХ,2,,,,,,,,,,,
sandbry01,1985,1,CHN,NL,С,1,0.0,3.0,0.0,1.0,0.0,0.0,,,,,
bonilbo01,1991,1,PIT,NL,RF,104,92.0,2432.0,176.0,8.0,2.0,0.0,,,,,
blumecl01,1922,1,NY1,NL,"Пожалуйста, предоставьте текст для перевода:",1,,,0.0,0.0,1.0,0.0,,,,,
geronce01,1979,1,CIN,NL,Ф,118,96.0,2683.0,296.0,11.0,2.0,2.0,,,,,
floribr01,1999,2,BOS,AL,"Пожалуйста, предоставьте текст для перевода:",14,2.0,90.0,1.0,7.0,0.0,1.0,,,,,
gossari01,1981,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",32,0.0,140.0,2.0,7.0,1.0,1.0,,,,,
rohdeda01,1992,1,CLE,AL,3В,5,1.0,60.0,3.0,6.0,1.0,1.0,,,,,
hollial01,1939,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",15,,,2.0,11.0,0.0,0.0,,,,,
palacre01,1989,1,KCA,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
fossato01,1990,1,ML4,AL,"Пожалуйста, предоставьте текст для перевода:",32,0.0,88.0,1.0,4.0,3.0,0.0,,,,,
gleaski01,1900,1,NY1,NL,Два Б,111,,,321.0,326.0,48.0,51.0,,,,,
vosmijo01,1931,1,CLE,AL,ОФ,147,,,315.0,12.0,10.0,2.0,,,,,
bradlsc01,1991,1,SEA,AL,3В,4,2.0,51.0,0.0,2.0,1.0,0.0,,,,,
kostajo01,1896,1,LS3,NL,"Пожалуйста, предоставьте текст для перевода:",2,,,0.0,0.0,1.0,0.0,,,,,
erdosto01,1998,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
kisonbr01,1984,1,CAL,AL,"Пожалуйста, предоставьте текст для перевода:",20,7.0,196.0,7.0,3.0,2.0,1.0,,,,,
stockke01,1994,1,PHI,NL,С,82,82.0,2182.0,118.0,253.0,16.0,46.0,,,,,
phillda01,1960,1,PHI,NL,LF,2,0.0,14.0,0.0,0.0,0.0,0.0,,,,,
randowi01,1975,1,PIT,NL,3В,1,1.0,24.0,0.0,3.0,3.0,0.0,,,,,
grimjo01,1894,1,LS3,NL,С,77,,,262.0,100.0,27.0,9.0,16.0,,,,
bergebr01,2002,1,KCA,AL,RF,21,19.0,491.0,36.0,2.0,0.0,0.0,,,,,
briggjo02,1973,1,ML4,AL,ОФ,137,135.0,3601.0,294.0,9.0,10.0,1.0,,,,,
hendrel01,1969,1,BAL,AL,1В,4,0.0,26.0,9.0,1.0,0.0,0.0,,,,,
rooksge01,1891,1,BSN,NL,ОФ,5,,,11.0,1.0,0.0,0.0,,,,,
brogler01,1961,1,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",29,26.0,524.0,13.0,27.0,1.0,0.0,,,,,
hydedi01,1957,1,WS1,AL,"Пожалуйста, предоставьте текст для перевода:",52,2.0,328.0,5.0,23.0,0.0,3.0,,,,,
fitzged01,1950,1,PIT,NL,С,5,,,16.0,3.0,1.0,0.0,2.0,,,,
woodswa01,1899,1,LS3,NL,Два Б,11,,,19.0,36.0,7.0,1.0,,,,,
blylebe01,1974,1,MIN,AL,"Пожалуйста, предоставьте текст для перевода:",37,37.0,843.0,19.0,34.0,3.0,2.0,,,,,
betanyu01,2012,1,KCA,AL,С,1,1.0,27.0,1.0,3.0,1.0,1.0,,,,,
greerru01,2001,1,TEX,AL,ДХ,1,,,,,,,,,,,
lavalmi01,1984,1,PHI,NL,С,6,2.0,75.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
lefebji01,1972,1,LAN,NL,3В,11,8.0,221.0,4.0,17.0,2.0,3.0,,,,,
arciajo01,1970,1,SDN,NL,LF,7,0.0,36.0,3.0,0.0,0.0,0.0,,,,,
vandybi01,1890,1,TL2,AA,ОФ,110,,,168.0,15.0,15.0,0.0,,,,,
harpeto01,1971,1,ML4,AL,RF,2,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
hockide01,1996,1,MIN,AL,1В,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
flynnjo03,1910,1,PIT,NL,1В,93,,,869.0,49.0,22.0,54.0,,,,,
holbebi01,1880,1,TRN,NL,С,58,,,261.0,107.0,36.0,6.0,45.0,,,,
rogerke01,1997,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",31,22.0,435.0,13.0,42.0,2.0,3.0,,,,,
gantro01,1999,1,PHI,NL,ОФ,133,131.0,3356.0,259.0,7.0,2.0,2.0,,,,,
salazlu01,1991,1,CHN,NL,LF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
officro01,1983,1,NYA,AL,ОФ,2,0.0,21.0,2.0,0.0,0.0,0.0,,,,,
ledeeri01,2004,2,SFN,NL,Ф,3,2.0,57.0,6.0,0.0,0.0,0.0,,,,,
stewash01,2003,1,TOR,AL,ОФ,69,69.0,1803.0,145.0,3.0,4.0,0.0,,,,,
milledo03,1912,1,BSN,NL,ОФ,50,,,79.0,12.0,5.0,4.0,,,,,
palacre01,1988,1,KCA,AL,С,3,2.0,63.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
penage01,1992,1,SLN,NL,Два Б,57,52.0,1410.0,125.0,184.0,5.0,40.0,,,,,
mclauwa01,1900,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",1,,,0.0,2.0,1.0,0.0,,,,,
pipgrge01,1927,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",29,,,6.0,33.0,1.0,1.0,,,,,
griffmi01,1889,1,BL2,AA,Два Б,5,,,14.0,6.0,4.0,0.0,,,,,
grossem01,1881,1,PRO,NL,С,50,,,240.0,70.0,37.0,5.0,56.0,,,,
brobepe01,1973,1,TEX,AL,"Пожалуйста, предоставьте текст для перевода:",22,20.0,356.0,5.0,18.0,1.0,1.0,,,,,
gordosi01,1955,2,NY1,NL,LF,13,6.0,189.0,18.0,2.0,0.0,0.0,,,,,
simpsha01,1958,1,NYA,AL,LF,8,6.0,126.0,8.0,0.0,0.0,0.0,,,,,
adamsbo03,1946,1,CIN,NL,ОФ,2,,,2.0,0.0,0.0,0.0,,,,,
johnsre02,2005,1,TOR,AL,ОФ,139,90.0,2672.0,196.0,5.0,2.0,0.0,,,,,
schaege01,1913,1,WS1,AL,3В,2,,,2.0,1.0,0.0,0.0,,,,,
moriage02,1910,1,DET,AL,3В,134,,,165.0,302.0,37.0,17.0,,,,,
johnsal01,1976,1,DET,AL,ОФ,90,89.0,2289.0,159.0,7.0,8.0,1.0,,,,,
howarth01,1998,1,LAN,NL,Ф,13,8.0,222.0,19.0,2.0,0.0,0.0,,,,,
baeched01,1926,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",28,,,2.0,23.0,2.0,1.0,,,,,
sandere02,2000,1,ATL,NL,ОФ,96,86.0,2342.0,156.0,7.0,6.0,1.0,,,,,
roajo01,2003,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",6,3.0,58.0,1.0,4.0,0.0,2.0,,,,,
valdeis01,1998,1,LAN,NL,"Пожалуйста, предоставьте текст для перевода:",27,27.0,522.0,12.0,24.0,1.0,1.0,,,,,
mackape01,1979,1,PHI,NL,Два Б,2,0.0,12.0,1.0,3.0,0.0,0.0,,,,,
hinsker01,2009,1,PIT,NL,ДХ,3,,,,,,,0.0,,0.0,0.0,
hoodwa02,1949,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",2,,,0.0,0.0,0.0,0.0,,,,,
ritchto01,2001,1,PIT,NL,"Пожалуйста, предоставьте текст для перевода:",33,33.0,622.0,11.0,31.0,2.0,3.0,,,,,
krausle02,1968,1,OAK,AL,"Пожалуйста, предоставьте текст для перевода:",36,25.0,555.0,11.0,20.0,0.0,2.0,,,,,
ainsmed01,1917,1,WS1,AL,С,119,,,580.0,154.0,22.0,15.0,15.0,,,,
pignajo01,1962,2,NYN,NL,С,25,15.0,441.0,100.0,10.0,1.0,2.0,1.0,7.0,13.0,4.0,1.0
willian01,1997,1,ML4,AL,ДХ,4,,,,,,,,,,,
walbema01,2000,1,ANA,AL,ДХ,1,,,,,,,,,,,
noboaju01,1989,1,MON,NL,С,4,2.0,60.0,2.0,6.0,0.0,1.0,,,,,
goldsfr01,1880,1,CHN,NL,"Пожалуйста, предоставьте текст для перевода:",26,,,11.0,49.0,2.0,0.0,,,,,
bassech01,1885,1,PRO,NL,С,23,,,29.0,75.0,10.0,5.0,,,,,
foileha01,1956,1,CLE,AL,С,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frohwto01,1993,1,BAL,AL,"Пожалуйста, предоставьте текст для перевода:",70,0.0,289.0,8.0,21.0,1.0,3.0,,,,,
engleda01,1985,1,MIN,AL,ОФ,3,2.0,54.0,8.0,1.0,0.0,0.0,,,,,
vandehy01,1940,1,NY1,NL,"Пожалуйста, предоставьте текст для перевода:",13,,,0.0,4.0,0.0,1.0,,,,,
mcnalda01,1972,1,BAL,AL,"Пожалуйста, предоставьте текст для перевода:",36,36.0,723.0,9.0,43.0,3.0,5.0,,,,,
elybo01,1894,1,SLN,NL,С,126,,,273.0,442.0,79.0,51.0,,,,,
schubhe01,1933,1,DET,AL,С,2,,,3.0,4.0,1.0,0.0,,,,,
longbo01,1985,1,SEA,AL,"Пожалуйста, предоставьте текст для перевода:",28,0.0,115.0,3.0,3.0,0.0,0.0,,,,,
upshawi01,1980,1,TOR,AL,ДХ,12,,,,,,,,,,,
robidbi01,1990,1,BOS,AL,ДХ,4,,,,,,,,,,,
atchisc01,2011,1,BOS,AL,"Пожалуйста, предоставьте текст для перевода:",17,0.0,91.0,2.0,3.0,1.0,0.0,,,,,
sprinde01,2001,1,LAN,NL,"Пожалуйста, предоставьте текст для перевода:",4,3.0,57.0,1.0,1.0,0.0,0.0,,,,,
sheanda01,1911,1,CHN,NL,3В,1,,,1.0,1.0,0.0,0.0,,,,,
krugma01,1922,1,CHN,NL,3В,104,,,129.0,184.0,21.0,19.0,,,,,
mayru01,1980,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",41,17.0,526.0,5.0,26.0,2.0,2.0,,,,,
posadjo01,2001,1,NYA,AL,С,131,126.0,3335.0,996.0,52.0,11.0,11.0,18.0,41.0,94.0,37.0,1.0
longhe01,1899,1,BSN,NL,С,143,,,351.0,435.0,60.0,68.0,,,,,
oquenjo01,1988,1,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",1,0.0,12.0,0.0,0.0,0.0,0.0,,,,,
marzajo01,1997,1,SEA,AL,С,37,24.0,689.0,191.0,13.0,5.0,4.0,2.0,12.0,21.0,9.0,0.0
mccorba01,1900,1,CHN,NL,Два Б,5,,,8.0,14.0,3.0,1.0,,,,,
whitede03,1993,1,TOR,AL,ОФ,145,144.0,3797.0,399.0,6.0,3.0,2.0,,,,,
muldema01,2001,1,OAK,AL,"Пожалуйста, предоставьте текст для перевода:",34,34.0,688.0,12.0,40.0,2.0,2.0,,,,,
wilsocr03,2003,1,PIT,NL,RF,40,28.0,795.0,78.0,2.0,1.0,0.0,,,,,
bissode01,1928,1,BRO,NL,1В,155,,,1482.0,77.0,20.0,95.0,,,,,
mccarto01,1886,1,PHI,NL,ОФ,8,,,8.0,1.0,2.0,0.0,,,,,
walshji02,1915,1,PHA,AL,1В,1,,,2.0,0.0,0.0,0.0,,,,,
smithel01,1897,1,PIT,NL,ОФ,123,,,245.0,19.0,28.0,1.0,,,,,
wilkiri01,2000,1,SLN,NL,С,3,3.0,75.0,28.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
robinbr01,1975,1,BAL,AL,3В,143,134.0,3671.0,96.0,326.0,9.0,30.0,,,,,
acosted01,1972,1,SDN,NL,"Пожалуйста, предоставьте текст для перевода:",46,2.0,267.0,3.0,10.0,1.0,1.0,,,,,
stronjo01,2001,1,FLO,NL,"Пожалуйста, предоставьте текст для перевода:",5,0.0,20.0,0.0,4.0,0.0,0.0,,,,,
lopatst01,1959,1,ML1,NL,1В,2,2.0,54.0,6.0,0.0,0.0,0.0,,,,,
jeterde01,2002,1,NYA,AL,ДХ,1,,,,,,,,,,,
peoplji01,1887,1,BR3,AA,1В,4,,,21.0,1.0,1.0,2.0,,,,,
vaughfa01,1895,1,CIN,NL,С,77,,,262.0,78.0,24.0,10.0,17.0,,,,
sudakbi01,1974,1,NYA,AL,С,1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
easleda01,2004,1,FLO,NL,ДХ,3,,,,,,,,,,,
manniji01,1889,1,KC2,AA,3В,1,,,0.0,2.0,2.0,0.0,,,,,
ellerho01,1918,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",37,,,4.0,39.0,0.0,3.0,,,,,
newsowa01,1992,1,CHA,AL,LF,17,11.0,282.0,19.0,3.0,0.0,3.0,,,,,
rowesc01,1949,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",23,,,4.0,16.0,3.0,1.0,,,,,
rossco01,2010,1,FLO,NL,ОФ,118,118.0,3133.0,268.0,6.0,4.0,2.0,0.0,,0.0,0.0,
fausebu01,1944,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",2,,,0.0,3.0,1.0,0.0,,,,,
barkeal01,1871,1,RC1,NA,ОФ,1,,,2.0,0.0,0.0,0.0,,,,,
scalaje01,1949,1,CHA,AL,ОФ,37,,,83.0,1.0,1.0,0.0,,,,,
pettiga01,1985,1,CAL,AL,ОФ,122,118.0,3164.0,368.0,13.0,4.0,5.0,,,,,
foliti01,1984,1,NYA,AL,3В,10,8.0,228.0,10.0,20.0,1.0,3.0,,,,,
allenha02,1970,2,ML4,AL,RF,2,0.0,7.0,0.0,0.0,0.0,0.0,,,,,
mcgrifr01,2001,2,CHN,NL,1В,49,49.0,1180.0,365.0,23.0,4.0,29.0,,,,,
kingemi01,1991,1,SFN,NL,RF,22,9.0,345.0,31.0,0.0,0.0,0.0,,,,,
jacksda03,1998,1,MIL,NL,RF,5,3.0,77.0,3.0,0.0,0.0,0.0,,,,,
swindgr01,1993,1,HOU,NL,"Пожалуйста, предоставьте текст для перевода:",31,30.0,571.0,2.0,32.0,1.0,0.0,,,,,
laceybo01,1981,2,TEX,AL,"Пожалуйста, предоставьте текст для перевода:",1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
vazqura01,2002,1,SDN,NL,3В,20,10.0,301.0,7.0,27.0,0.0,5.0,,,,,
gibboja01,2006,1,BAL,AL,RF,44,44.0,1046.0,97.0,1.0,2.0,0.0,,,,,
mordemi01,2003,1,FLO,NL,1В,1,1.0,27.0,10.0,0.0,0.0,1.0,,,,,
paquecr01,2000,1,SLN,NL,1В,28,17.0,454.0,129.0,9.0,1.0,15.0,,,,,
monahri01,1953,1,PHA,AL,"Пожалуйста, предоставьте текст для перевода:",4,,,0.0,1.0,0.0,0.0,,,,,
edench01,1884,1,PT1,AA,"Пожалуйста, предоставьте текст для перевода:",2,,,0.0,0.0,0.0,0.0,,,,,
kubiate01,1975,1,OAK,AL,Два Б,6,0.0,36.0,3.0,5.0,0.0,1.0,,,,,
rolensc01,2000,1,PHI,NL,3В,128,127.0,3240.0,89.0,245.0,10.0,14.0,,,,,
lunahe01,2004,1,SLN,NL,С,24,14.0,433.0,33.0,57.0,5.0,12.0,,,,,
gallada01,1989,1,CHA,AL,ДХ,1,,,,,,,,,,,
kremeji01,1990,1,ATL,NL,С,27,21.0,520.0,107.0,10.0,1.0,2.0,2.0,8.0,24.0,5.0,1.0
shannfr01,1896,1,LS3,NL,3В,3,,,8.0,4.0,2.0,2.0,,,,,
olsonma01,1931,1,BOS,AL,Два Б,15,,,49.0,55.0,4.0,9.0,,,,,
aguilri01,1997,1,MIN,AL,"Пожалуйста, предоставьте текст для перевода:",61,0.0,205.0,5.0,13.0,0.0,1.0,,,,,
kaplega01,2010,1,TBA,AL,RF,39,29.0,694.0,46.0,0.0,0.0,0.0,0.0,,0.0,0.0,
wrighta01,1939,1,WS1,AL,ОФ,123,,,236.0,10.0,13.0,4.0,,,,,
trillma01,1989,1,CIN,NL,С,1,0.0,20.0,0.0,0.0,1.0,0.0,,,,,
rogerji01,1897,1,LS3,NL,Два Б,39,,,89.0,120.0,15.0,12.0,,,,,
mclaujo01,1981,1,TOR,AL,"Пожалуйста, предоставьте текст для перевода:",40,0.0,180.0,7.0,6.0,0.0,0.0,,,,,
ryanco01,1953,2,CHA,AL,3В,16,,,20.0,31.0,4.0,1.0,,,,,
mortoca01,1972,1,MON,NL,"Пожалуйста, предоставьте текст для перевода:",27,27.0,516.0,24.0,25.0,1.0,0.0,,,,,
norenir01,1957,1,KC1,AL,ОФ,6,6.0,159.0,7.0,1.0,0.0,0.0,,,,,
tartada01,1994,1,NYA,AL,ДХ,78,,,,,,,,,,,
roberan01,1985,1,NYA,AL,3В,33,32.0,639.0,11.0,41.0,8.0,6.0,,,,,
garbeba01,1988,1,TEX,AL,ДХ,7,,,,,,,,,,,
ricesa01,1932,1,WS1,AL,ОФ,69,,,132.0,7.0,4.0,2.0,,,,,
foxne01,1963,1,CHA,AL,Два Б,134,128.0,3443.0,305.0,342.0,8.0,71.0,,,,,
borbope01,1979,2,SFN,NL,"Пожалуйста, предоставьте текст для перевода:",30,0.0,138.0,4.0,3.0,1.0,0.0,,,,,
disarga01,1992,1,CAL,AL,С,157,155.0,4129.0,250.0,486.0,25.0,109.0,,,,,
severha01,1912,1,CIN,NL,С,20,,,85.0,14.0,6.0,2.0,2.0,,,,
kellge01,1946,2,DET,AL,3В,105,,,105.0,210.0,5.0,22.0,,,,,
washiro01,1983,1,MIN,AL,ДХ,1,,,,,,,,,,,
bergepe01,1999,1,MON,NL,Ф,3,0.0,21.0,5.0,0.0,0.0,0.0,,,,,
benchjo01,1977,1,CIN,NL,ОФ,8,7.0,156.0,9.0,0.0,0.0,0.0,,,,,
roushed01,1931,1,CIN,NL,ОФ,88,,,197.0,5.0,4.0,1.0,,,,,
barera01,1975,1,DET,AL,"Пожалуйста, предоставьте текст для перевода:",29,21.0,452.0,6.0,31.0,2.0,3.0,,,,,
gonzami01,1921,1,NY1,NL,С,2,,,5.0,0.0,0.0,0.0,0.0,,,,
milleed04,1977,1,TEX,AL,ДХ,3,,,,,,,,,,,
maddoga01,1985,1,PHI,NL,ОФ,94,44.0,1477.0,143.0,3.0,3.0,0.0,,,,,
keougjo01,1972,1,KCA,AL,RF,5,1.0,74.0,4.0,0.0,0.0,0.0,,,,,
sawyeri01,1974,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",1,0.0,5.0,0.0,2.0,0.0,0.0,,,,,
javiest01,1984,1,NYA,AL,RF,3,0.0,24.0,3.0,0.0,0.0,0.0,,,,,
leachri01,1988,1,TOR,AL,RF,36,28.0,682.0,61.0,1.0,0.0,0.0,,,,,
rogelbi01,1930,1,DET,AL,С,33,,,55.0,95.0,10.0,16.0,,,,,
raudmbo01,1966,1,CHN,NL,ОФ,8,8.0,204.0,8.0,2.0,1.0,0.0,,,,,
waltoje01,1997,1,BAL,AL,ОФ,19,13.0,336.0,29.0,0.0,0.0,0.0,,,,,
fazioer01,1962,1,HOU,NL,С,10,3.0,111.0,5.0,13.0,5.0,1.0,,,,,
perezed01,1997,1,CIN,NL,ОФ,12,9.0,202.0,11.0,0.0,0.0,0.0,,,,,
boudrlo01,1950,1,CLE,AL,С,61,,,118.0,170.0,4.0,44.0,,,,,
jacksro02,1979,1,MIN,AL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
harrijo03,1926,1,WS1,AL,ОФ,35,,,61.0,3.0,1.0,0.0,,,,,
murphdo01,2007,1,OAK,AL,3В,1,0.0,6.0,0.0,1.0,0.0,0.0,,,,,
kittlro01,1984,1,CHA,AL,ДХ,7,,,,,,,,,,,
schripo01,1889,1,PHI,NL,3В,1,,,2.0,2.0,2.0,0.0,,,,,
trottsa01,1887,1,BL2,AA,1В,2,,,25.0,0.0,1.0,1.0,,,,,
santafp01,2000,1,LAN,NL,RF,1,0.0,9.0,2.0,0.0,0.0,0.0,,,,,
matsuhi01,2003,1,NYA,AL,ОФ,159,156.0,4203.0,321.0,13.0,8.0,4.0,,,,,
kilroma01,1894,1,LS3,NL,"Пожалуйста, предоставьте текст для перевода:",8,,,6.0,13.0,4.0,0.0,,,,,
redusga01,1988,1,CHA,AL,Ф,16,13.0,351.0,33.0,1.0,0.0,0.0,,,,,
zaungr01,1995,1,BAL,AL,С,39,31.0,850.0,216.0,13.0,3.0,4.0,3.0,9.0,18.0,9.0,0.0
mcnaier01,1930,1,PHA,AL,С,31,,,57.0,61.0,11.0,10.0,,,,,
robersh01,1946,1,WS1,AL,ОФ,1,,,3.0,0.0,0.0,0.0,,,,,
kingsi01,1887,1,SL4,AA,"Пожалуйста, предоставьте текст для перевода:",46,,,16.0,59.0,6.0,0.0,,,,,
wietewh01,1947,1,PIT,NL,1В,1,,,7.0,1.0,0.0,0.0,,,,,
morelke01,1978,1,PHI,NL,С,1,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
blowemi01,1994,1,SEA,AL,ОФ,9,8.0,198.0,18.0,0.0,1.0,0.0,,,,,
duffijo01,1967,1,LAN,NL,"Пожалуйста, предоставьте текст для перевода:",2,2.0,29.0,1.0,2.0,2.0,0.0,,,,,
gamblos01,1979,2,NYA,AL,ОФ,27,27.0,628.0,47.0,3.0,3.0,2.0,,,,,
walkehu01,1936,1,CIN,NL,С,1,,,1.0,0.0,0.0,0.0,0.0,,,,
wojcijo01,1963,1,KC1,AL,RF,6,5.0,144.0,12.0,0.0,0.0,0.0,,,,,
sadledo01,2004,1,ARI,NL,3В,2,0.0,15.0,1.0,0.0,0.0,0.0,,,,,
gradymi01,1904,1,SLN,NL,3В,1,,,0.0,4.0,1.0,0.0,,,,,
nagych01,1996,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",32,32.0,666.0,29.0,35.0,0.0,3.0,,,,,
stinnke01,1996,1,ML4,AL,С,14,8.0,218.0,46.0,2.0,2.0,1.0,1.0,4.0,7.0,1.0,0.0
sweenpe01,1889,1,WS8,NL,3В,47,,,67.0,83.0,37.0,6.0,,,,,
oconnpa02,1915,1,PTF,FL,С,66,,,275.0,112.0,5.0,4.0,11.0,,,,
edwarmi02,2005,1,LAN,NL,ДХ,1,,,,,,,,,,,
schaege01,1915,1,NEW,FL,Два Б,2,,,1.0,5.0,0.0,2.0,,,,,
kolpra01,1931,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",30,,,3.0,17.0,0.0,2.0,,,,,
riverma01,2008,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",64,0.0,212.0,6.0,8.0,0.0,1.0,,,,,
moorege03,1934,1,SLN,NL,ОФ,3,,,12.0,0.0,1.0,0.0,,,,,
neherji01,1912,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",1,,,0.0,0.0,0.0,0.0,,,,,
drewti01,2000,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",3,3.0,27.0,1.0,3.0,1.0,0.0,,,,,
