lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
255,anderga01,,,1972.0,6.0,30.0,США,Калифорния,Лос-Анджелес,,,,,,,Гарретт,Андерсон,,Гаррет Джозеф,,225.0,75.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",7/27/1994,,,anderga01,anderga01,andeg001,anderga01,anderga01
376,ashburi01,,ashburi01h,1927.0,3.0,19.0,США,НЕ,Тилден,1997.0,9.0,9.0,США,Нью-Йорк,Нью-Йорк,Ричи,Ашберн,,Ричард Дон,"Белый, Путь Пути",170.0,70.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,4/20/1948,9/30/1962,,ashburi01,ashburi01,ashbr101,ashburi01,ashburi01
488,baineha01,,baineha01h,1959.0,3.0,15.0,США,МД,Иーストон,,,,,,,Гарольд,Бэйнс,,Гарольд Дуглас,,175.0,74.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4/10/1980,9/27/2001,,baineha01,baineha01,bainh001,baineha01,baineha01
503,bakerdu01,bakerdu01m,bakerdu01h,1949.0,6.0,15.0,США,Калифорния,Риверсайд,,,,,,,Пыльный,Пекарь,,Джонни Б. (младший),,183.0,74.0,r,r,9/7/1968,10/4/1986,Американский реку JC,bakerdu01,bakerdu01,baked002,bakerdu01,bakerdu01
599,barfije01,,,1959.0,10.0,29.0,США,ИЛ,Жо́лйет,,,,,,,Джесси,Барфилд,,Джесси Ли,,200.0,73.0,r,r,9/3/1981,6/17/1992,,barfije01,barfije01,barfj001,barfije01,barfije01
711,basske01,,,1959.0,5.0,12.0,США,Калифорния,Редвуд-Сити,,,,,,,Кевин,Баз,,Кевин Чарльз,,183.0,72.0,В,r,4/9/1982,10/1/1995,,basske01,basske01,bassk001,basske01,basske01
747,bauerha01,bauerha01m,bauerha01h,1922.0,7.0,31.0,США,ИЛ,Восточный Сент-Луис,2007.0,2.0,9.0,США,KS,Ленекса,Хэнк,Бауер,,Генри Альберт,,192.0,72.0,r,r,9/6/1948,7/21/1961,,bauerha01,bauerha01,baueh101,bauerha01,bauerha01
771,baylodo01,baylodo01m,baylodo01h,1949.0,6.0,28.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Остин,,,,,,,Дон,Бейлор,,Эдвард Дон,,190.0,73.0,r,r,9/18/1970,10/1/1988,Блинн JC,baylodo01,baylodo01,bayld001,baylodo01,baylodo01
826,beckegl01,,beckegl01h,1940.0,10.0,12.0,США,ПА,Питтсбург,,,,,,,Гленн,Бекерт,,Гленн Альфред,,190.0,73.0,r,r,4/12/1965,4/27/1975,,beckegl01,beckegl01,beckg101,beckegl01,beckegl01
872,bellbu01,bellbu01m,bellbu01h,1951.0,8.0,27.0,США,ПА,Питтсбург,,,,,,,Друг,Белль,,Дэвид Гус,,180.0,73.0,r,r,4/15/1972,6/17/1989,Майами (Флорида),bellbu01,bellbu01,bellb001,bellbu01,bellbu01
883,bellgu01,,,1928.0,11.0,15.0,США,KY,Луизвилл,1995.0,5.0,7.0,США,О,Монтгомери,Гус,Белль,,Дэвид Расселл (младший),,190.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,5/30/1950,5/1/1964,,bellgu01,bellgu01,bellg103,bellgu01,bellgu01
912,benchjo01,,benchjo01h,1947.0,12.0,7.0,США,Добро,Оклахома-Сити,,,,,,,Джонни,Столик,,Джонни Ли,Маленький Генерал,197.0,73.0,r,r,8/28/1967,9/29/1983,,benchjo01,benchjo01,bencj101,benchjo01,benchjo01
982,berkmla01,,,1976.0,2.0,10.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Вако,,,,,,,Ланс,Беркман,,,"Большая Пума, Точный Элвис",230.0,73.0,В,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",7/16/1999,,Рис,berkmla01,berkmla01,berkl001,berkmla01,berkmla01
1008,berryke01,,berryke01h,1941.0,5.0,10.0,США,МО,Канзас-Сити,,,,,,,Кен,Ягодка,,Аллен Кент,,175.0,72.0,r,r,9/9/1962,5/31/1975,,berryke01,berryke01,berrk101,berryke01,berryke01
1050,bicheda01,,bicheda01h,1963.0,11.0,18.0,США,ФЛ,Западный Палм-Бич,,,,,,,Данте,Бичетте,,Альфонс Данте,,215.0,75.0,r,r,9/5/1988,10/6/2001,Пальм-Бич,bicheda01,bicheda01,bichd001,bicheda01,bicheda01
1067,biggicr01,,biggicr01h,1965.0,12.0,14.0,США,Нью-Йорк,Смиттаун,,,,,,,Крейг,Бигио,,Крейг Алан,,185.0,71.0,r,r,6/26/1988,9/30/2007,Сетон-Холл,biggicr01,biggicr01,biggc001,biggicr01,biggicr01
1140,blairpa01,,blairpa01h,1944.0,2.0,1.0,США,Добро,Кушинг,,,,,,,Павел,Блэйр,,Поль Л. Д.,Бесшумный двигатель,168.0,72.0,r,r,9/9/1964,6/20/1980,,blairpa01,blairpa01,blaip101,blairpa01,blairpa01
1173,blausje01,,,1965.0,11.0,8.0,США,Калифорния,Лос-Гато,,,,,,,Джефф,Блауэр,,Джеффри Майкл,,170.0,72.0,r,r,7/5/1987,10/3/1999,Сакраменто СС,blausje01,blausje01,blauj001,blausje01,blausje01
1219,bochtbr01,,,1950.0,11.0,12.0,США,Калифорния,Пасадена,,,,,,,Брюс,Бочте,,Брюс Антон,,195.0,75.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",7/19/1974,10/5/1986,Сан-Клара,bochtbr01,bochtbr01,bochb001,bochtbr01,bochtbr01
1274,bondsba01,,bondsba01h,1964.0,7.0,24.0,США,Калифорния,Риверсайд,,,,,,,Бэри,Обязательства,,Бари Ламар,,185.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5/30/1986,9/26/2007,Аризона,bondsba01,bondsba01,bondb001,bondsba01,bondsba01
1275,bondsbo01,,bondsbo01h,1946.0,3.0,15.0,США,Калифорния,Риверсайд,2003.0,8.0,23.0,США,Калифорния,Сан-Карлос,Боби,Обязательства,,Боби Ли,,190.0,73.0,r,r,6/25/1968,10/4/1981,,bondsbo01,bondsbo01,bondb101,bondsbo01,bondsbo01
1284,bonilbo01,,bonilbo01h,1963.0,2.0,23.0,США,Нью-Йорк,Брукс,,,,,,,Боби,Бонилья,,Роберто Мартин Антонио,Бобби-Бо,210.0,75.0,В,r,4/9/1986,10/7/2001,Нью-Йоркский технический институт,bonilbo01,bonilbo01,bonib001,bonilbo01,bonilbo01
1411,boyerke01,boyerke01m,boyerke01h,1931.0,5.0,20.0,США,МО,Свобода,1982.0,9.0,7.0,США,МО,Сент-Луис,Кен,Бойер,,Кентон Ллойд,,190.0,73.0,r,r,4/12/1955,8/9/1969,,boyerke01,boyerke01,boyek101,boyerke01,boyerke01
1442,bradlmi01,,,1978.0,4.0,15.0,США,Калифорния,Харбор-Сити,,,,,,,Мильтон,Брэдли,,,,215.0,72.0,В,r,7/19/2000,,,bradlmi01,bradlmi01,bradm001,bradlmi01,bradlmi01
1443,bradlph01,,,1959.0,3.0,11.0,США,В,Блумингтон,,,,,,,Фил,Брэдли,,Филип Поул,,185.0,72.0,r,r,9/2/1983,9/29/1990,Миссури,bradlph01,bradlph01,bradp001,bradlph01,bradlph01
1482,brandja01,,,1934.0,4.0,28.0,США,НЕ,Омаха,,,,,,,Джекки,Брандт,,Джон Джордж (младший),,165.0,71.0,r,r,4/21/1956,9/2/1967,,brandja01,brandja01,branj101,brandja01,brandja01
1592,brocklo01,,brocklo01h,1939.0,6.0,18.0,США,АР,Золотой Блюд,,,,,,,Луи,Брок,,Луи Кларк,,170.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",9/10/1961,9/30/1979,,brocklo01,brocklo01,brocl102,brocklo01,brocklo01
1613,brosisc01,,brosisc01h,1966.0,8.0,15.0,США,О-Р,Хилсборо,,,,,,,Скотт,Бросийс,,Скотт Дэвид,,185.0,73.0,r,r,8/7/1991,10/6/2001,Линфилд,brosisc01,brosisc01,bross001,brosisc01,brosisc01
2593,cobbty01,cobbty01m,cobbty01h,1886.0,12.0,18.0,США,А,"Уточните, пожалуйста, что Вы хотите перевести?",1961.0,7.0,17.0,США,А,Атланта,Ты,Кобб,,Тирс Рэймонд,Грузинская груша,175.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,8/30/1905,9/11/1928,,cobbty01,cobbty01,cobbt101,cobbty01,cobbty01
3643,dobyla01,dobyla01m,dobyla01h,1923.0,12.0,13.0,США,СЦ,Камден,2003.0,6.0,18.0,США,НУ,Монтаклун,Лэрри,Добы,,ЛоуренсEugene,,180.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,7/5/1947,7/26/1959,,dobyla01,dobyla01,dobyl101,dobyla01,dobyla01
3803,drewjd01,,,1975.0,11.0,20.0,США,А,Валдоста,,,,,,,Джей Ди,Дре́в,,Давид Джонатэн,,200.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,9/8/1998,,,drewj01,drewj.01,drewj001,drewj01,drewj.01
3890,dunstsh01,,dunstsh01h,1963.0,3.0,21.0,США,Нью-Йорк,Бруклин,,,,,,,Шавон,Дунстон,,Шавон Доннелл,,175.0,73.0,r,r,4/9/1985,9/29/2002,,dunstsh01,dunstsh01,dunss001,dunstsh01,dunstsh01
3906,durhale01,,,1957.0,7.0,31.0,США,О,Цинциннати,,,,,,,Леон,Дурхем,,Леон,Тор,185.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5/27/1980,9/17/1989,,durhale01,durhale01,durhl001,durhale01,durhale01
3907,durhara01,,,1971.0,11.0,30.0,США,НГ,Шарлотта,,,,,,,Рей,Дурхем,,Рей,,170.0,68.0,В,r,4/26/1995,9/28/2008,,durhara01,durhara01,durhr001,durhara01,durhara01
3928,dyeje01,,,1974.0,1.0,28.0,США,Калифорния,Оукленд,,,,,,,Джербейн,Пигмент,,Дже́рмейн Террелл,,210.0,76.0,r,r,5/17/1996,,Река Консомнесс,dyeje01,dyeje01,dye-j001,dyeje01,dyeje01
3936,dykstle01,,dykstle01h,1963.0,2.0,10.0,США,Калифорния,Санта-Ана,,,,,,,Ленни,Дикстра,,Леонард Кайл,"Ногти, парень",160.0,70.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",5/3/1985,5/18/1996,,dykstle01,dykstle01,dyksl001,dykstle01,dykstle01
3952,easleda01,,,1969.0,11.0,11.0,США,Нью-Йорк,Нью-Йорк,,,,,,,Дамион,Иси,,Джинсанто Дамион,,155.0,71.0,r,r,8/13/1992,9/28/2008,Колледж города Лонг-Бич,easleda01,easleda01,easld001,easleda01,easleda01
3998,edmonji01,,,1970.0,6.0,27.0,США,Калифорния,Фуллертон,,,,,,,Джим,Эдмондс,,Джеймс Патрик,,210.0,73.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",9/9/1993,,,edmonji01,edmonji01,edmoj001,edmonji01,edmonji01
4149,erstada01,,,1974.0,6.0,4.0,США,Н/Д,Джеймстаун,,,,,,,Дарен,Эрстад,,Даррен Чарльз,,195.0,74.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",6/14/1996,,Небраска,erstada01,erstada01,erstd001,erstada01,erstada01
4206,evansdw01,,evansdw01h,1951.0,11.0,3.0,США,Калифорния,Санта-Моника,,,,,,,Дווайт,Эванс,,Дווайт Майкл,Дэви,180.0,74.0,r,r,9/16/1972,10/6/1991,,evansdw01,evansdw01,evand002,evansdw01,evansdw01
4214,evereca01,,,1971.0,6.0,3.0,США,ФЛ,Тампа,,,,,,,Кארл,Эверетт,,Карл Эдвард,"С-Рекс, Юрский Карл",181.0,72.0,В,r,7/1/1993,7/25/2006,,evereca01,evereca01,everc001,evereca01,evereca01
4217,eversho01,,,1921.0,2.0,8.0,США,МО,Сент-Луис,1991.0,1.0,25.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Хьюстон,Хуут,Эверс,,Уолтер Артур,,180.0,74.0,r,r,9/16/1941,9/30/1956,,eversho01,eversho01,everh101,eversho01,eversho01
4252,fairlro01,,fairlro01h,1938.0,7.0,12.0,США,А,Макон,,,,,,,Рон,Честно.,,Рональд Рэй,,175.0,70.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",9/9/1958,9/23/1978,,fairlro01,fairlro01,fairr101,fairlro01,fairlro01
4416,finlest01,,finlest01h,1965.0,3.0,12.0,США,ТН,Союз-Сити,,,,,,,Стив,Финли,,Стивен Аллен,,175.0,74.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4/3/1989,6/3/2007,Южный Иллинойс,finlest01,finlest01,finls001,finlest01,finlest01
4529,floodcu01,,floodcu01h,1938.0,1.0,18.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Хьюстон,1997.0,1.0,20.0,США,Калифорния,Лос-Анджелес,Курт,Паводок,,Куртис Чарльз,,165.0,69.0,r,r,9/9/1956,4/25/1971,,floodcu01,floodcu01,flooc101,floodcu01,floodcu01
4543,floydcl01,,,1972.0,12.0,5.0,США,ИЛ,Чикаго,,,,,,,Клифф,Флойд,,Кورنелиус Клифф,,220.0,77.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,9/18/1993,,,floydcl01,floydcl01,floyc001,floydcl01,floydcl01
4620,fostege01,,fostege01h,1948.0,12.0,1.0,США,АЛ,Тускалуза,,,,,,,Джордж,Фостер,,Джордж Артур,,180.0,73.0,r,r,9/10/1969,9/6/1986,Эль Камино JC,fostege01,fostege01,fostg001,fostege01,fostege01
4658,foxxji01,,foxxji01h,1907.0,10.0,22.0,США,МД,Судлерсвилл,1967.0,7.0,21.0,США,ФЛ,Майами,Джимми,Фокс,,Джеймс Эмери,"Best, Двойной X",195.0,72.0,r,r,5/1/1925,9/23/1945,,foxxji01,foxxji01,foxxj101,foxxji01,foxxji01
4669,francti01,,,1933.0,11.0,4.0,США,ПА,Алияппа,,,,,,,Тито,Франкон,,Джон Пэтси,,190.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",4/17/1956,9/29/1970,,francti01,francti01,frant101,francti01,francti01
4797,furilca01,,furilca01h,1922.0,3.0,8.0,США,ПА,Стоуни-Крик-Миллс,1989.0,1.0,21.0,США,ПА,Стоуни-Крик-Миллс,Кארл,Фурилло,,Карл Энтони,"Сконь, «Читающий ружей»",190.0,72.0,r,r,4/16/1946,5/7/1960,,furilca01,furilca01,furic101,furilca01,furilca01
4874,gantro01,,gantro01h,1965.0,3.0,2.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Виктория,,,,,,,Рон,Гант,,Рональд Эдвин,,172.0,72.0,r,r,9/6/1987,5/25/2003,,gantro01,gantro01,gantr001,gantro01,gantro01
4943,garrra01,,,1945.0,12.0,12.0,США,Лос-Анджелес,Монро,,,,,,,Ральф,Гарр,,Ральф Аллен,"Доро, Гатор",185.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,9/3/1968,6/4/1980,,garrra01,garrra01,garrr101,garrra01,garrra01
4966,gastoci01,gastoci01m,,1944.0,3.0,17.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Сан-Антонио,,,,,,,Ци́то,Гастон,,Кларенс Эдвин,,190.0,75.0,r,r,9/14/1967,10/1/1978,,gastoci01,gastoci01,gastc101,gastoci01,gastoci01
4996,gehrilo01,,gehrilo01h,1903.0,6.0,19.0,США,Нью-Йорк,Нью-Йорк,1941.0,6.0,2.0,США,Нью-Йорк,Ривердейл,Луи,Георг,также известный как Людвиг Генрих Гергиг,Генри Луи,"Железный конь, Бисквитные штаны",200.0,72.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",6/15/1923,4/30/1939,Колумбия,gehrilo01,gehrilo01,gehrl101,gehrilo01,gehrilo01
5112,gilesbr02,,,1971.0,1.0,20.0,США,Калифорния,Эль-Кахон,,,,,,,Брайан,Гилз,,Брайан Стивен,,195.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",9/16/1995,,,gilesbr02,gilesbr02,gileb002,gilesbr02,gilesbr02
5135,gilliji01,,,1928.0,10.0,17.0,США,ТН,Насвилл,1978.0,10.0,8.0,США,Калифорния,Инглвуд,Джим,Гиллиам,,Джеймс Уильям,Джуниор,175.0,70.0,В,r,4/14/1953,9/30/1966,,gilliji01,gilliji01,gillj102,gilliji01,gilliji01
6552,hornsro01,hornsro01m,hornsro01h,1896.0,4.0,27.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Зима,1963.0,1.0,5.0,США,ИЛ,Чикаго,Роудс,Хёрнсби,,Роудс,Раджах,175.0,71.0,r,r,9/10/1915,7/20/1937,,hornsro01,hornsro01,hornr101,hornsro01,hornsro01
7589,kleinch01,,kleinch01h,1904.0,10.0,7.0,США,В,Индианаполис,1958.0,3.0,28.0,США,В,Индианаполис,Чак,Кляйн,,Чарльз Герберт,,185.0,72.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,7/30/1928,6/11/1944,,kleinch01,kleinch01,kleic101,kleinch01,kleinch01
7874,lajoina01,lajoina01m,lajoina01h,1874.0,9.0,5.0,США,Ри,Вуонесотт,1959.0,2.0,7.0,США,ФЛ,Дайто-Бич,Нап,Лажойе,,Наполеон,"Ларри, Поли",195.0,73.0,r,r,8/12/1896,8/26/1916,,lajoina01,lajoina01,lajon101,lajoina01,lajoina01
8785,mantlmi01,,mantlmi01h,1931.0,10.0,20.0,США,Добро,Спавинау,1995.0,8.0,13.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Даллас,Мики,Пояс,,Мики Чарлиз,"Мэки, Комет коммерции, Мышцы",195.0,71.0,В,r,4/17/1951,9/28/1968,,mantlmi01,mantlmi01,mantm101,mantlmi01,mantlmi01
9468,medwijo01,,medwijo01h,1911.0,11.0,24.0,США,НУ,Картерет,1975.0,3.0,21.0,США,ФЛ,Санкт-Петербург,Джо,Медвик,,Джозеф Майкл,"Дуки, Мускулы",187.0,70.0,r,r,9/2/1932,7/25/1948,,medwijo01,medwijo01,medwj101,medwijo01,medwijo01
12068,robinfr02,robinfr02m,robinfr02h,1935.0,8.0,31.0,США,"Текст не предоставлен. Пожалуйста, предоставьте текст для перевода, и я с радостью предоставлю вам его перевод на русский язык.",Бомонт,,,,,,,Франк,Робинсон,,Франк,Судья,183.0,73.0,r,r,4/17/1956,9/18/1976,,robinfr02,robinfr02,robif103,robinfr02,robinfr02
15275,willite01,willite01m,willite01h,1918.0,8.0,30.0,США,Калифорния,Сан-Диего,2002.0,7.0,5.0,США,ФЛ,Инвернесс,Тед,Уильямс,Сертификат о рождении Тедди Самюэля,Теодор Самуил,"Ребенок, Тедди Боллгейм, Сплендид Слайстер, Запп",205.0,75.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,4/20/1939,9/28/1960,,willite01,willite01,willt103,willite01,willite01
15607,yastrca01,,yastrca01h,1939.0,8.0,22.0,США,Нью-Йорк,Саутгемптон,,,,,,,Кארл,Ястрземский,,Карл Майкл,Да,175.0,71.0,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",r,4/11/1961,10/2/1983,,yastrca01,yastrca01,yastc101,yastrca01,yastrca01
