schoolid,schoolname,schoolcity,schoolstate,schoolnick
philsmith,Колледж Филандер Смит,Маленький Рок,АР,Пантеры
albrightpa,Альбрайтский колледж,Чтение,PA,Львы
adelphi,Университет Адельфи,Городской сад,НЮ,Пантеры
delawarest,Делавэрский государственный университет,Дувр,ДЕ,Жук-клещ
lehigh,Университет Lehigh,Бетлехем,PA,Горные ястребы
georgtwnky,Колледж Джорджтаун,Джорджтаун,KY,Тигры
lewisil,Университет Льюиса,Ромевилл,ЕЛ,Баннеры
trnsylvnia,Трансильванский университет,Лексингтон,KY,Пионеры
savstate,Университет штата Саванна,Саванна,Да,Тигры
sacheart,Університет Священного Сердца,Фейрфилд,КТ,Пионеры
clarksonny,Университет Кларсон,Потсдам,НЮ,Ιππόтики
miamifl,Университет Майами,Корал Гэйблс,ФЛ,Ураганы
biolaca,Университет Биола,Ла Мирава,Калифорния,Орлы
wshngtonmo,Вашингтонский университет в Сент-Луисе,Сент-Луис,МО,Медведи
eurekail,Еурека Колледж,Еурека,ЕЛ,Красные дьяволы
oralrob,Университет Оральа Робертса,Тульса,Хорошо.,Золотой орёл
florida,Университет Флориды,Гейнсвилл,ФЛ,Змеи
tampa,Университет Тампы,Тампа,ФЛ,Спартаны
utpanam,Университет Техаса — Пан-Американский,Эдинбург,ТХ,Бронцы
utarl,Университет Техаса в Арлингтоне,Арлингтон,ТХ,Маверики
morrbrown,Колледж Моррис Брауна,Атланта,Да,Волверины
tamucomm,Техасский университет A&M в Коммерсе,Коммерция,ТХ,Львы
alverniapa,Колледж Альверния,Чтение,PA,Крестоносцы
wiscgbay,Университет Висконсина-Зеленая Байя,Зеленый Бэй,ВИ,Финикс
memphis,Университет Мемфиса,Мемфис,ТН,Тигры
hillsdale,Колледж Хиллсдейл,Хиллсдейл,МИ,Чарджеры
wheaton,Уехтонский колледж,Уехтон,ЕЛ,Гром
silledward,Южный Университет Иллинойса в Эддисвилле,Эдвардсвилл,ЕЛ,Пума
ilwesleyan,Иллинойсский университет в Уэбстере,Блумингтон,ЕЛ,Титаники
jamesmad,Университет Джеймса Мэдисона,Гаррисонбург,ВА,герцоги
springhill,Колледж Спринг Хилл,Мобильный,АЛ,Песчаные
georgetown,Джорджтаунский университет,Вашингтон,ДК,Хоя
occidental,Западный колледж,Лос-Анджелес,Калифорния,Тигры
upenn,Университет Пенсильвании,Филадельфия,PA,Квакеры
nebomaha,Университет Небраски в Омахе,Омаха,НЕ,Маверики
randmacon,Колледж Рэндольф-Макон,Ашленд,ВА,Желтые жакеты
andersonsc,Колледж Андерсон,Андерсен,"К сожалению, я не могу понять ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Тройаны
toledo,Университет Толидо,Толедо,ОХ,Ракеты
prairview,Университет Прайри-Вью А&М,Прайри-Вью,ТХ,Пантеры
mastersca,Колледж Мастера,Санта-Кларита,Калифорния,Мустанги
stetson,Университет Стетсона,Деланд,ФЛ,Шляпники
belmontab,Колледж Бельмонтского аббатства,Белмонт,Н/Д,Крестоносцы
flinternat,Флоридский университет,Майами,ФЛ,Золотой пантеры
wlmcarey,Колледж Уильяма Кэри,Хаттиспург,МЖ,Крестоносцы
aquinasmi,Колледж Айкуна,Гран-Рапидс,МИ,Святые
nmhighland,Университет Нью-Мексико Хайлендс,Las-Вегас,НМ,Куклы
hofstra,Университет Хофстра,Хэмптон,НЮ,Гордость
williamsma,Уильямс-колледж,Уильямстун,МЯ,Эфсы
umbc,"Университет Мэриленда, Балтиморского округа",Кэтонсвилл,МД,Сапрыги
fairfield,Университет Фейрфилд,Фейрфилд,КТ,Олень
nwokstate,Северо-Западный государственный университет Оклахомы,Альва,Хорошо.,Рейнджеры
gardwebb,Университет Гарнер-Вебба,Боулинг-Спрингс,Н/Д,Бульдоги
tulsa,Университет Тулсы,Тульса,Хорошо.,Золотой Ураган
hawaiipac,Университет Гавайи на тихоокеанском регионе,Гонолулу,Привет!,Морские воины
ucsb,"Университет Калифорнии, Санта-Барбара",Санта-Барбара,Калифорния,Гуачо
arktech,Университет Арканзаса Технология,Расселвилл,АР,Чудо-хлопцы
estroud,Университет Ист-Страудсбург Пенсильвании,Восточный Страудсбург,PA,Воины
dartmouth,Дартмутский колледж,Ганновер,НХ,Большая зелёная
davidson,Дейвсонский колледж,Дайсон,Н/Д,Дикие кошки
johnshpkns,Университет Джона Хопкинса,Балтимор,МД,Блю Джейс
susquehnna,Университет Сусквена,Селинсгров,PA,Крестоносцы
citadel,Цитадель,Чарльстон,"К сожалению, я не могу понять ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Бульдоги
stthomasfl,Университет Святого Томаса,Майами,ФЛ,Бобры
mtunionoh,Университет Маунт-Юнион,Альянс,ОХ,Пираты
duke,Университет Дьюка,Дурхем,Н/Д,Синие дьяволы
olivetmi,Колледж Оливет,Оливет,МИ,Кометы
hiramoh,Хирамский колледж,Ира́м,ОХ,Терьеры
morehouse,Моурхаусский колледж,Атланта,Да,Марун Тайгерс
oglethrpga,Университет Оглеторпа,Атланта,Да,Бурные чайки
almami,Альма-Колледж,Alma,МИ,Шотланца
westmontca,Вестмонтский колледж,Санта-Барбара,Калифорния,Воины
albanyst,государственный университет Альбани,Албани,Да,Золотые рыси
csdomhills,"Калифорнийский государственный университет, Домингес-Хиллз",Карсон,Калифорния,Торасы
clemson,Универзитет Клемсона,Клемсон,"К сожалению, я не могу понять ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Тигры
huntercuny,"Хайнер Колледж, Городской университет Нью-Йорка",Нью-Йорк,НЮ,Сысыли
dominican,Доминиканский колледж,Орангебург,НЮ,Чарджеры
nyoneonta,Государственный университет Oneonta,Онеонта,НЮ,Красные драконы
ohio,Университет штата Огайо,Афины,ОХ,Бобры
ohvalley,Университет Оhiо-Вэлли,Вена,Западная Вирджиния,Борцы из Шотландии
nebkearney,Университет Небраски в Кейнре,Кэрни,НЕ,Лопперс
pepperdine,Университет Пеппердин,Малибу,Калифорния,Волны
vanguardca,Университет Вэнгард Южной Калифорнии,Коста-Меса,Калифорния,Львы
philly,Филадельфийский университет,Филадельфия,PA,Рэмсы
concrdiamn,Конкордия Университет,Святой Павел,МН,Золотые медведи
bridgwtrst,Бриджвотерский государственный колледж,Бриджвотер,МЯ,Медведи
chicagost,Чикагский государственный университет,Чикаго,ЕЛ,Пума
fltech,Флоридский технологический институт,Мельбурн,ФЛ,Пантеры
pittsburgh,Университет Питтсбурга,Питтсбург,PA,Пантеры
rutgers,Рутгерский университет,Новый Бруклайн,НГ,Скарлетные Рыцари
stmarysca,Колледж Святой Марии в Калифорнии,Морага,Калифорния,Гэлы
swtexas,Университет штата Техас на юго-западе,Сан-Маркос,ТХ,Бобры
nwmost,Северо-западный государственный университет Миссури,Мэривилл,МО,Медвежьи коты
utahst,Уоррен У. Ву,Логан,УТ,Аггиес
riogrande,Университет Рио-Гранде,Рио-Гранде,ОХ,Редмен
adrianmi,Адрианский колледж,Адриан,МИ,Бульдоги
swoklahoma,Университет юго-запада Оклахомы,Вэзервуд,Хорошо.,Бульдоги
wflorida,Университет Вест-Флориды,Пенсакола,ФЛ,Арго́науты
flatlantic,Флоридский государственный университет,Бока-Ратон,ФЛ,Сыры
sanfranst,Университет штата Сан-Франциско,Сан-Франциско,Калифорния,Змеи
longisland,"Университет Лонг-Айленда, кампус в Бруклине",Бруклин,НЮ,Скворцы
gettysburg,Колледж Геттисберга,Геттисбург,PA,•
whitmanwa,Уитманский колледж,Вала-Вала,Ва,Миссионеры
wminstermo,Вестминстерский колледж,Фултон,МО,Блю Джейс
illinoisst,Государственный университет Иллинойса,"Да, это нормально.",ЕЛ,Красные птицы
georgewash,Университет Джорджа Вашингтона,Вашингтон,ДК,Колонисты
texas,Университет Техаса в Остине,Остин,ТХ,Бизоны
unlv,"Университет Невады, Лас-Вегас",Las-Вегас,НВ,Повстанцы
pacific,Университет Тихого океана,Стоктон,Калифорния,Тигры
rollins,Колледж Роллинс,Зимний парк,ФЛ,Тарсы
lynchbrgva,Линчбургский колледж,Линчбург,ВА,Жук-клещ
ncat,Северный Каролинский сельскохозяйственный и технический государственный университет,Гринсбоу,Н/Д,Аггиес
pompitzer,Пома́нский колледж,Клармонт,Калифорния,Сажень
maryhrdbay,Университет Мэри Хардин-Бейлор,Белтон,ТХ,Крестоносцы
umes,Университет Мэриленда (Восточный берег),Принцесса Анна,МД,Боевые ястребы
hartwickny,Колледж Хартуик,Онеонта,НЮ,Сысыли
uconn,Универсиитет Коннектикута,Сторрс,КТ,Хаски
bryant,Колледж Брайант,Смитфилд,Ри,Бульдоги
unionny,Университетский колледж,Сченектади,НЮ,Немцы
calstfull,Калифорнийский государственный университет в Фулертоне,Фуллертон,Калифорния,Титаники
nyfredonia,Фредонский колледж штата Нью-Йорк,Фредония,НЮ,Синие дьяволы
nflorida,Университет Северной Флориды,Джексонвилл,ФЛ,Оспрейсы
pacificor,Тихоокеанский университет,Лесной Горный,О'Р,Боксёры
salabama,Университет Южной Америки,Мобильный,АЛ,Ягуары
franklinin,Франклинский колледж,Франклин,В,Гризли
ucsd,"Университет Калифорнии, Сан-Диего",Ла-Хойя,Калифорния,Тритоны
lebvalley,Колледж долины Ливана,Аннвилл,PA,Летящие голландцы
sarkansas,Южный Арканзасский университет,Магнолия,АР,Мулеридеры
tuskegee,Университет Туссез-Хилл,Тускумга,АЛ,Золотые Тигры
stjosephin,Колледж Святого Иосифа,Ренсалер,В,Пума
shorterga,Малообратный колледж,Рим,Да,Сысыли
missst,Миссисипский государственный университет,Старквилл,МЖ,Бульдоги
wileytx,Уайлейский колледж,Маршалл,ТХ,
mercyhurst,Мерси-Хёрст Колледж,Эри,PA,Лейкерс
washburn,Вашбернский университет в Токуше,Топека,КС,Ихабоды
dubuque,Университет Дьюбака,Дюбук,Я,Спартаны
deltast,Дельта-государство-университет,Кливленд,МЖ,Государственные деятели
harding,Университет Хардинга,Сёрси,АР,Бисон
indianapa,Индианский университет Пенсильвании,Индиана,PA,Индийцы
georgefox,Университет Джорджа Фокса,Ньюберг,О'Р,Бруины
whittierca,Уиттерский колледж,Уиттиер,Калифорния,поэты
cmissouri,Центральный университет штата Миссури,Варренсбург,МО,Мулы
liberty,Университет Либерти,Линчбург,ВА,Пламени
nicholls,Ничолс Стейт Университет,Тибо́докс,Лос-Анджелес,Колонели
calstnorth,Калифорнийский университет в Нортридже,Нортридж,Калифорния,Матадоры
indpolis,Университет Индианаполиса,Индианаполис,В,Песчаные собаки
lutheria,Лютеранский колледж,Декора,Я,Норвегия
catholic,Католический университет Америки,Вашингтон,ДК,Кардиналы
millersvil,Университет Миллера в Пенсильвании,Миллерсвилл,PA,Бандиты
brown,Браунский университет,Провиденс,Ри,Медведи
neastern,Норт-Восточный университет,Бостон,МЯ,Хаски
austincol,Колледж Остина,Шерман,ТХ,Кангуры
semost,Средне-Южный государственный университет,Кап-Гирардо,МО,Красная сокола
hampsydney,Колледж Хэмпден-Сидни,Хэмпден-Сидни,ВА,Тигры
upperiowa,Университет верхней Иои,Файетт,Я,Пави
dayton,Университет Дейтона,Дейтон,ОХ,Баннеры
bethcook,Колледж Бетун-Кукман,Дейтон-Бич,ФЛ,Дикие кошки
brewparker,Колледж Бреутона Паркера,Маунт-Вернон,Да,Бароны
calstla,Калифорнийский государственный университет в Лос-Анджелесе,Лос-Анджелес,Калифорния,Золотой орёл
ursinus,Урсинусский колледж,Колледжвилл,PA,Медведи
cwpost,"Университет Лонг-Айленда, кампус Пост-Кэмпус",Бруквилл,НЮ,Пионеры
scstate,Южно-Каролинский государственный университет,Орангебург,"К сожалению, я не могу понять ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Бульдоги
fordham,Фордхэмский университет,Брукс,НЮ,Рэмсы
genevapa,Женевский колледж,Бэйвер-Фоллз,PA,Золотой Торнадо
elon,Элонский университет,Элон,Н/Д,Финикс
missvalley,Университет штата Миссисипи,Иττα Бен,МЖ,Дельта Девилс
campbell,Универзитет Кэмпбелла,Бьюиз-Крик,Н/Д,Величественные верблюды
stanselm,Колледж Святого Анселма,Манчестер,НХ,Сысыли
waynestne,Вэйн Стейт Колледж,Уэйн,НЕ,Дикие кошки
illchicago,Университет Иллинойса в Чикаго,Чикаго,ЕЛ,Пламени
illinois,Университет Иллинойса в Урбане-Шампейне,Шампанское,ЕЛ,Файтинг Иллини
cumbrlndtn,Университет Cumberland,Ливан,ТН,Бульдоги
salemintl,Салемский международный университет,Салем,Западная Вирджиния,Тигры
detroit,Университет Детройта Мери,Детройт,МИ,Титаники
tusculum,Колледж Тусклум,Гринвилл,ТН,Пионеры
sunybuff,Государственный университет Нью-Йорка в Буффало,Баффало,НЮ,Бычьи
uniontn,Университетский союз,Джексон,ТН,Бульдоги
beloitwi,Белоитский колледж,Белоит,ВИ,Пираты
montevallo,Монtevalloский университет,Монтьелло,АЛ,Сырыи
wistvnspt,Университет Висконсина-Стивенс-Пойнт,Стивенс-Пойнт,ВИ,Указатели
stpeters,Колледж Святого Петра,Джерби-Сити,НГ,Пави
evansville,Универсиитет Эвансвилла,Эвансвилл,В,Фиолетовые Асы
louisville,Университет Луизвилла,Луизвилл,KY,Кардиналы
sanjosest,Сан-Хосе Стейт Университет,Сан-Хосе,Калифорния,Спартаны
flbarry,Университет Бари,Майами-Шорс,ФЛ,Пираты
appalst,Государственный университет Аппалачей,Бун,Н/Д,Горные альпинисты
willamette,Университет Вилламетт,Салем,О'Р,Медвежьи коты
boisest,Боис-Стейт Университет,Боис,ID,Бронкос
monroecc,Монро сообщество колледжа,Брайтон,НЮ,Трифун
hobartny,Хобарт и Уильям Смит Колледжи,Женева,НЮ,Государственные деятели
tennessee,Университет Теннеси,Кноxвилл,ТН,Волонтеры
trumanst,Университет Трутмана,Кирксвилл,МО,Бульдоги
drake,Дракуский университет,Дес-Мойнс,Я,Бульдоги
quincy,Университет Квинси,Квинси,ЕЛ,Сысыли
mtolive,Колледж Маунт-Олив,Гора Олива,Н/Д,Тройаны
sulrossst,Университет штата Саул Росс,Альпайн,ТХ,Львы
gacollege,Горация Колледж и Государственный Университет,Миллдейл,Да,Бобры
arkmont,Университет Арканзаса - Монтикуто,Монтицелльо,АР,Болотные жуки
uncgreen,Университет Северной Каролины в Гринсборо,Гринсбоу,Н/Д,Спартаны
tennst,Теннессийский государственный университет,Нэшвилл,ТН,Тигры
ucriver,Калифорнийский университет в Риверсайде,Риверсайд,Калифорния,Гиганты
birmsouth,Бирмингем-Саусерн Колледж,Бирмингем,АЛ,Пантеры
ptparkpa,Парк-пойнт-университет,Питтсбург,PA,Пионеры
bartonnc,Колледж Бартона,Уильямсон,Н/Д,Бульдоги
mariettaoh,Маркетский колледж,Маретта,ОХ,Пионеры
portland,Университет Портленда,Портленд,О'Р,Пилоты
econnst,Восточный государственный университет Коннектикута,Виллимантик,КТ,Воины
kentst,Университет штата Кент,Кент,ОХ,Золотая вспышка
arkansaspb,Университет Арканзаса в Пайн-Блэфах,Пайн-Блфф,АР,Золотая Лошадь
texasam,Техасский университет А&М,Колледж-Сайен,ТХ,Аггиес
kennesawst,Кеннесо Стейт Университет,Кенесо,Да,Сыры
vmi,Институт военной литературы Вирджинии,Лексингтон,ВА,Кейдецы
gannon,Университет Гэнона,Эри,PA,Золотые Рыцари
warnerpac,Вернер Тихоокеанский колледж,Портленд,О'Р,Ιππόтики
hardinsimm,Университет Хардин-Симмонс,Абилин,ТХ,Куклы
chicago,Университет Чикаго,Чикаго,ЕЛ,Марооны
okcity,Оклахома-Сити Университет,Оклахома-Сити,Хорошо.,Звёзды
newberry,Ньюбери-колледж,Ньюбери,"К сожалению, я не могу понять ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",Индийцы
hampton,Хэмптонский университет,Хэмптон,ВА,Пираты
willinois,Западный Иллинойсский университет,Макомб,ЕЛ,Кожанники
gallaudet,Университет Галладета,Вашингтон,ДК,Бисон
nmstate,Университет штата Нью-Мексико,Лас-Крусес,НМ,Аггиес
swesterntx,Южно-Западный университет,Джорджтаун,ТХ,Пираты
morganst,Университет Моргана штата Мэриленд,Балтимор,МД,Медведи
pennst,Пенсильванский государственный университет,Станфордский университет,PA,Лионы Пенсильвании
lewclarkor,Колледж Льюиса и Кларка,Портленд,О'Р,Пионеры
colgate,Университет Колгейт,Хамильтон,НЮ,Пираты
stfranny,Ст. Фрэнсис Колледж,Бруклин Хайтс,НЮ,Терьеры
latech,Льюис-и-Кларакен Технологический университет,Рустон,Лос-Анджелес,Бульдоги
pbsc,Пальм-Бич-Стейт-Колледж,Озеро Уорт,ФЛ,Пантеры
richmond,Университет Ричмонда,Ричмонд,ВА,Пылицы
virginia,Университет Вирджинии,Шарлотсвилл,ВА,Кавалеристы
olddom,Старый Доминиканский Университет,Норфолк,ВА,Монархи
sunybing,Бингемтонский университет штата Нью-Йорк,Бингхэмтон,НЮ,Медвежьи коты
chicost,Калифорнийский государственный университет в Чико,Чико,Калифорния,Дикие кошки
txsouth,Университет Техаса в Хьюстоне,Хьюстон,ТХ,Тигры
brdgwatrva,Колледж Бриджвотер,Бриджвотер,ВА,Орлы
montanast,Монтанаский государственный университет,Боузман,МТ,Бобры
alabamaam,Университет Алабамы А&М,"Да, это нормально.",АЛ,Бульдоги
umkc,Университет Миссури-Канзас-Сити,Канзас-Сити,МО,Кангуры
colocollege,Колорадский колледж,Колорадо-Спрингс,КO,Тигры
sfloridacc,Южный Флорида КК,Афон-Парк,ФЛ,
wesleyanct,Универси́тель Веслиан,MIDDLETOWN,КТ,Кардиналы
tuftsma,Тафтс-университет,Медфорд,МЯ,Джумбо
stedwardtx,Университет Святого Эдуарда,Остин,ТХ,Горы
ozarks,Университет Озарка,Кларксвилл,АР,Орлы
stlawrence,Университет Сент-Лоуренс,Кантон,НЮ,Святые
lipscomb,Университет Липскарб,Нэшвилл,ТН,Бизоны
shipnsburg,Университет Шиппенбурга в Пенсильвании,Шиппенсбург,PA,Красные рейдеры
kywesleyan,Кентукки Уэзлиан Колледж,Оуенсборо,KY,Пантеры
dickinson,Колледж Дикинсон,Карлайл,PA,Красные дьяволы
floridast,Флоридский государственный университет,Таллахасси,ФЛ,Семинолы
schreiner,Университет Шрайнера,Кервилл,ТХ,Горные альпинисты
roanokeva,Колледж Роанок,Салем,ВА,Марооны
stmartinwa,Колледж Святого Мартина,Лейси,Ва,Святые
stmarysmn,Университет Святого Мэриса в Миннесоте,Винона,МН,Кардиналы
marist,Колледж Марист,Поухкипс,НЮ,Красная лисица
flsouthern,Флоридский южный колледж,Лакелэнд,ФЛ,Мокасины
loyolano,Лойолаский университет Нового Орлеана,Новый Орлеан,Лос-Анджелес,«Вульфпак»
centralst,Центральный государственный университет,Уильям Уилберфорс,ОХ,Бандиты
azusapac,Университет Аζουсы Тихого океана,Азуса,Калифорния,Пума
humboldtst,Хамбартский государственный университет,Арката,Калифорния,Лумберджэки
stmichaels,Колледж Святого Михаила,Колчестер,ВТ,Фиолетовые рыцари
weberst,Weber государственный университет,Огнё́н,УТ,Дикие кошки
montana,Университет Монтаны в Миссула,Миссула,МТ,Гризли
mcdaniel,Колледж МакДэниелс,Вестминстер,МД,Зелёный ужас
valpo,Университет Вальплайсента,Валпараисо,В,Крестоносцы
oklahoma,Университет Оклахомы,Норман,Хорошо.,Зде́ньки
uncwilm,Университет Северной Каролины в Уилмингтоне,Уильямстон,Н/Д,Сиэтл Сихокс
alcornst,Алькорн Государственный Университет,Лормэн,МЖ,Храбрые
wlibertyst,Западно-Либертонский государственный колледж,Западная Либерти,Западная Вирджиния,Горы
minnesota,Университет Миннесоты,Миннеаполис,МН,Золотые гуппи
swesternks,Южно-Западный колледж,Винфилд,КС,Мундостроители
sillinois,Южный университет Иллинойса,Карбондал,ЕЛ,Здравствуйте!
michiganst,Калининградский государственный университет,Восточный Лансингтон,МИ,Спартаны
colorado,Университет Колорадо,Бульдер,КO,Оранды
ecarolina,Восточно-Каролинский университет,Гринвилл,Н/Д,Пираты
muhlenberg,Колледж Меленхёрн,Аллентаун,PA,Мулы
ncolorado,Университет Северного Колорадо,Грели,КO,Медведи
grossmont,Колледж Гроссмонта,Эль-Кахон,Калифорния,
sflorida,Университет Южной Флориды,Тампа,ФЛ,Бычьи
narizona,Северо-Западный университет Аризоны,Флагстафф,АЗ,Лумберджэки
newesleyan,Университет Небраски в Линкольне,Линкольн,НЕ,Пистряные волки
houstnbapt,Хьюстонский баптистский университет,Хьюстон,ТХ,Хаски
trinitytx,Тринити-университет,Сан-Антонио,ТХ,Тигры
washcolltn,Вашингтонский колледж (Теннесси),Джонсборо,ТН,
wilkespa,Универси́тет Уилкес,Уилкес-Барре,PA,Колонели
uofsouth,Университет Юга,Севани,ТН,Тигры
