playerid,awardid,yearid,lgid,tie,notes
dimagjo01,TSN All-Star,1941,ML,,ОФ
pafkoan01,Baseball Magazine All-Star,1945,ML,,КФ
blackew01,Baseball Magazine All-Star,1947,ML,,P2
galaran01,Gold Glove,1990,NL,,1б
mathech01,Baseball Magazine All-Star,1911,NL,,П1
schmiwa01,Baseball Magazine All-Star,1921,NL,,С
schumha02,Baseball Magazine All-Star,1934,NL,,P4
boyerke01,Gold Glove,1960,NL,,3В
morgajo02,TSN All-Star,1976,NL,,Двое
leeth01,TSN All-Star,1941,ML,,"""П"""
winfida01,TSN All-Star,1984,AL,,ОФ
lewisda01,Gold Glove,1994,NL,,ОФ
hoytwa01,Baseball Magazine All-Star,1928,AL,,P2
koufasa01,TSN Major League Player of the Year,1965,ML,,
nokesma01,Silver Slugger,1987,AL,,С
kleinch01,TSN Guide MVP,1931,NL,,
schmimi01,Gold Glove,1980,NL,,3В
dimagjo01,Baseball Magazine All-Star,1947,ML,,КФ
treshto01,Rookie of the Year,1962,AL,,
vosmijo01,Baseball Magazine All-Star,1935,AL,,Добро пожаловать! Чем я могу вам помочь?
barfije01,Silver Slugger,1986,AL,,ОФ
rosepe01,Lou Gehrig Memorial Award,1969,ML,,
vizquom01,Gold Glove,1996,AL,,СС
davisal01,Rookie of the Year,1984,AL,,
canoro01,TSN All-Star,2006,AL,,Двое
saberbr01,Gold Glove,1989,AL,,"""П"""
grohhe01,Baseball Magazine All-Star,1915,NL,,3В
bankser01,Most Valuable Player,1959,NL,,
stirnsn01,TSN All-Star,1945,ML,,Двое
willsma01,TSN Major League Player of the Year,1962,ML,,
santajo01,Cy Young Award,2004,AL,,
hernake01,TSN All-Star,1985,NL,,1б
willsma01,TSN All-Star,1965,NL,,СС
rosebjo01,Gold Glove,1966,NL,,С
estrach01,TSN Pitcher of the Year,1960,AL,,
cruzjo02,Gold Glove,2003,NL,,ОФ
mizejo01,Baseball Magazine All-Star,1947,NL,,1б
youngro01,Baseball Magazine All-Star,1920,NL,,ОФ
rodriiv01,TSN All-Star,1995,AL,,С
zimmehe01,Baseball Magazine All-Star,1912,NL,,3В
rodrial01,Most Valuable Player,2007,AL,,
snowjt01,Gold Glove,1996,AL,,1б
koufasa01,TSN Pitcher of the Year,1966,NL,,
yountro01,Silver Slugger,1980,AL,,СС
teixema01,Gold Glove,2005,AL,,1б
marisro01,TSN All-Star,1961,AL,,ОФ
carribi02,Baseball Magazine All-Star,1909,AL,,C1
maddugr01,TSN Pitcher of the Year,1995,NL,,
berryke01,Gold Glove,1970,AL,,ОФ
hunteto01,Silver Slugger,2009,AL,,ОФ
murphda05,Silver Slugger,1983,NL,,ОФ
rodrial01,TSN All-Star,1998,AL,,СС
collied01,Baseball Magazine All-Star,1920,AL,,Двое
coopewi01,Baseball Magazine All-Star,1917,NL,,P2
bondsba01,Most Valuable Player,1990,NL,,
lollash01,Gold Glove,1957,ML,,С
kellyge01,Baseball Magazine All-Star,1921,NL,,1б
wanerpa01,Baseball Magazine All-Star,1928,NL,,ОФ
jacksjo01,Baseball Magazine All-Star,1911,AL,,РФ
willite01,Baseball Magazine All-Star,1949,AL,,Добро пожаловать! Чем я могу вам помочь?
kleinch01,TSN All-Star,1932,ML,,ОФ
traynpi01,TSN All-Star,1929,ML,,3В
mcculcl01,Baseball Magazine All-Star,1946,NL,,С
carrocl02,TSN Fireman of the Year,1972,NL,,
kalinal01,TSN All-Star,1955,ML,,ОФ
hubbeca01,Baseball Magazine All-Star,1933,ML,,П1
mccanbr01,Silver Slugger,2009,NL,,С
alomaro01,Gold Glove,1995,AL,,Двое
hillejo01,TSN Fireman of the Year,1973,AL,,
cartega01,Silver Slugger,1984,NL,,С
varitja01,TSN All-Star,2005,AL,,С
riceji01,TSN Player of the Year,1978,AL,,
rosenal01,TSN Player of the Year,1953,AL,,
scottge02,Gold Glove,1972,AL,,1б
sauerha01,TSN All-Star,1952,ML,,ОФ
rodrial01,Silver Slugger,2007,AL,,3В
kalinal01,TSN All-Star,1962,AL,,ОФ
gordojo01,TSN All-Star,1940,ML,,Двое
hornsro01,TSN All-Star,1928,ML,,Двое
drysddo01,Cy Young Award,1962,ML,,
boudrlo01,Baseball Magazine All-Star,1947,ML,,СС
mizejo01,TSN All-Star,1942,ML,,1б
simmote01,TSN All-Star,1979,NL,,С
mayswi01,TSN All-Star,1966,NL,,ОФ
luquedo01,Baseball Magazine All-Star,1923,NL,,П1
dentbu01,World Series MVP,1978,ML,,
hansero02,Rookie of the Year,1960,AL,,
rodrial01,TSN All-Star,2005,AL,,3В
benchjo01,TSN All-Star,1968,NL,,С
traynpi01,Baseball Magazine All-Star,1927,ML,,3В
mayswi01,TSN All-Star,1957,ML,,ОФ
estrajo01,TSN All-Star,2004,NL,,С
foxxji01,TSN Guide MVP,1938,AL,,
santibe01,Gold Glove,1988,NL,,С
coopewi01,Baseball Magazine All-Star,1924,NL,,П3
gonzaju03,Most Valuable Player,1998,AL,,
ramirar01,Silver Slugger,2011,NL,,3В
marioma01,TSN Major League Player of the Year,1944,ML,,
cobbty01,Baseball Magazine All-Star,1915,ML,,Добро пожаловать! Чем я могу вам помочь?
madlobi01,TSN All-Star,1975,NL,,3В
robinfr02,TSN Player of the Year,1961,NL,,
gehrilo01,Baseball Magazine All-Star,1937,ML,,1б
dyeje01,Gold Glove,2000,AL,,ОФ
koufasa01,Cy Young Award,1963,ML,,
bondsba01,Most Valuable Player,2001,NL,,
willsma01,Most Valuable Player,1962,NL,,
maricju01,TSN All-Star,1966,NL,,"""П"""
andujjo01,Gold Glove,1984,NL,,"""П"""
alexape01,Pitching Triple Crown,1915,NL,,
chaveer01,Gold Glove,2004,AL,,3В
brownmo01,Baseball Magazine All-Star,1908,ML,,P4
sislege01,Baseball Magazine All-Star,1920,AL,,1б
jossad01,Baseball Magazine All-Star,1908,AL,,P4
camermi01,Gold Glove,2003,AL,,ОФ
snydefr01,Baseball Magazine All-Star,1915,ML,,С
griffke02,Gold Glove,1997,AL,,ОФ
gilliji01,Rookie of the Year,1953,NL,,
martipe02,TSN All-Star,1999,AL,,Правая рука
frankry01,TSN Reliever of the Year,2009,NL,,
finlest01,Gold Glove,1995,NL,,ОФ
aaronha01,TSN Player of the Year,1963,NL,,
ruffire01,Baseball Magazine All-Star,1939,AL,,P2
murraed02,Silver Slugger,1983,AL,,1б
hershor01,TSN All-Star,1988,NL,,Правая рука
hamptmi01,Gold Glove,2003,NL,,"""П"""
boggswa01,Silver Slugger,1988,AL,,3В
lonboji01,TSN Pitcher of the Year,1967,AL,,
nehfar01,Baseball Magazine All-Star,1921,NL,,P2
leonadu01,Baseball Magazine All-Star,1914,AL,,P2
hornsro01,Baseball Magazine All-Star,1929,ML,,Двое
keyji01,TSN Pitcher of the Year,1987,AL,,
wakefdi01,TSN All-Star,1944,ML,,ОФ
crosbbo01,Rookie of the Year,2004,AL,,
johnsra05,Cy Young Award,1999,NL,,
clarkfr01,Baseball Magazine All-Star,1908,NL,,Добро пожаловать! Чем я могу вам помочь?
yountro01,Silver Slugger,1982,AL,,СС
bigbeca01,Baseball Magazine All-Star,1922,NL,,ОФ
wagnele01,TSN All-Star,1962,AL,,ОФ
gagneer01,TSN All-Star,2003,NL,,Правая рука
chambch01,Gold Glove,1978,AL,,1б
speaktr01,Baseball Magazine All-Star,1918,AL,,ОФ
wynnea01,TSN Major League Player of the Year,1959,ML,,
daultda01,Silver Slugger,1992,NL,,С
benchjo01,TSN All-Star,1974,NL,,С
bondsba01,TSN All-Star,1990,NL,,ОФ
penaca01,Silver Slugger,2007,AL,,1б
elliobo01,Most Valuable Player,1947,NL,,
schilcu01,World Series MVP,2001,ML,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",
grubeke01,Silver Slugger,1990,AL,,3В
walshed01,Baseball Magazine All-Star,1911,ML,,П6
gilesma01,TSN All-Star,2003,NL,,Двое
alexape01,Baseball Magazine All-Star,1917,NL,,П1
rodrial01,Hank Aaron Award,2007,AL,,
clemero02,All-Star Game MVP,1986,ML,,
dickebi01,TSN All-Star,1936,ML,,С
greenha01,TSN All-Star,1935,ML,,1б
sandbry01,Gold Glove,1983,NL,,Двое
daubeja01,Baseball Magazine All-Star,1918,NL,,1б
lombaer01,Most Valuable Player,1938,NL,,
dimagjo01,TSN Major League Player of the Year,1939,ML,,
rodriiv01,Gold Glove,1995,AL,,С
fiskca01,TSN All-Star,1977,AL,,С
mathech01,Baseball Magazine All-Star,1911,ML,,P2
willima04,Gold Glove,1993,NL,,3В
stonege01,Baseball Magazine All-Star,1910,AL,,Добро пожаловать! Чем я могу вам помочь?
johnswa01,Baseball Magazine All-Star,1914,AL,,П1
hartnga01,Baseball Magazine All-Star,1930,NL,,С
berrayo01,TSN All-Star,1950,ML,,С
messean01,Gold Glove,1975,NL,,"""П"""
renteed01,TSN All-Star,2004,NL,,СС
alomaro01,ALCS MVP,1992,AL,,
donovdi01,TSN All-Star,1962,AL,,"""П"""
flanami01,Cy Young Award,1979,AL,,
palmeji01,Cy Young Award,1976,AL,,
griffke02,Gold Glove,1993,AL,,ОФ
sosasa01,Silver Slugger,2000,NL,,ОФ
morgajo02,TSN All-Star,1974,NL,,Двое
schwado01,Rookie of the Year,1961,AL,,
belanma01,Gold Glove,1978,AL,,СС
fernato01,Gold Glove,1989,AL,,СС
ruthba01,Baseball Magazine All-Star,1929,ML,,РФ
stanlmi01,Gold Glove,1969,AL,,ОФ
hernawi01,TSN Pitcher of the Year,1984,AL,,
maranra01,Baseball Magazine All-Star,1920,NL,,СС
foxne01,Gold Glove,1959,AL,,Двое
brownji03,Baseball Magazine All-Star,1941,NL,,3В
archeji01,Baseball Magazine All-Star,1913,ML,,С
ripkeca01,TSN All-Star,1985,AL,,СС
olerujo01,Hutch Award,1993,ML,,
yastrca01,TSN All-Star,1963,AL,,ОФ
rodriiv01,Gold Glove,1997,AL,,С
ainsmed01,Baseball Magazine All-Star,1912,AL,,С2
ordonma01,Silver Slugger,2000,AL,,ОФ
ofarrbo01,Baseball Magazine All-Star,1923,NL,,С
zimmery01,Gold Glove,2009,NL,,3В
olerujo01,Gold Glove,2000,AL,,1б
boudrlo01,TSN Major League Player of the Year,1948,ML,,
schmimi01,Gold Glove,1979,NL,,3В
dawsoan01,Gold Glove,1981,NL,,ОФ
clemero01,Gold Glove,1967,NL,,ОФ
stephve01,Baseball Magazine All-Star,1949,AL,,СС
carltst01,Cy Young Award,1972,NL,,
gordojo01,Baseball Magazine All-Star,1941,ML,,Двое
vaughar01,TSN All-Star,1935,ML,,СС
gordosi01,Baseball Magazine All-Star,1949,NL,,3В
alomasa02,All-Star Game MVP,1997,ML,,
sweened01,Baseball Magazine All-Star,1910,AL,,С2
richabo01,Gold Glove,1963,AL,,Двое
lolicmi01,Babe Ruth Award,1968,AL,,"""П"""
biggicr01,Gold Glove,1995,NL,,Двое
chandsp01,Most Valuable Player,1943,AL,,
boggswa01,TSN All-Star,1983,AL,,3В
fingero01,Rolaids Relief Man Award,1978,NL,,
konstji01,Baseball Magazine All-Star,1950,NL,,P2
ofarrbo01,Baseball Magazine All-Star,1923,ML,,С
fellebo01,Pitching Triple Crown,1940,AL,,
bumbral01,TSN All-Star,1980,AL,,ОФ
martipe01,Baseball Magazine All-Star,1935,NL,,3В
griffke02,All-Star Game MVP,1992,ML,,
traynpi01,Baseball Magazine All-Star,1926,ML,,3В
youngcy01,Pitching Triple Crown,1901,AL,,
gwynnto01,Gold Glove,1990,NL,,ОФ
izturce01,Gold Glove,2004,NL,,СС
hartnga01,Baseball Magazine All-Star,1934,NL,,С
marshwi01,Baseball Magazine All-Star,1947,NL,,РФ
facero01,TSN Fireman of the Year,1962,NL,,
tesreje01,Baseball Magazine All-Star,1912,NL,,П1
glaustr01,Silver Slugger,2000,AL,,3В
bandosa01,TSN All-Star,1973,AL,,3В
munsoth01,Rookie of the Year,1970,AL,,
bluegos01,Baseball Magazine All-Star,1925,AL,,3В
sizemgr01,Gold Glove,2008,AL,,ОФ
faberre01,Baseball Magazine All-Star,1921,ML,,P2
baylodo01,TSN All-Star,1985,AL,,ДХ
chaseha01,Baseball Magazine All-Star,1911,ML,,1б
stanked01,Baseball Magazine All-Star,1947,NL,,Двое
gehrilo01,TSN Guide MVP,1934,AL,,
benchjo01,Gold Glove,1974,NL,,С
borowha01,Baseball Magazine All-Star,1945,ML,,P4
marshmi01,TSN Fireman of the Year,1979,AL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",
johnsho01,Silver Slugger,1991,NL,,3В
maddugr01,Gold Glove,1998,NL,,"""П"""
glavito02,Cy Young Award,1998,NL,,
ortizda01,Silver Slugger,2011,AL,,ДХ
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
jeterde01,Gold Glove,2005,AL,,СС
sainjo01,TSN Pitcher of the Year,1948,NL,,
jacksjo01,Baseball Magazine All-Star,1911,ML,,РФ
hortowi01,TSN All-Star,1968,AL,,ОФ
boonebr01,Silver Slugger,2001,AL,,Двое
hermabi01,Baseball Magazine All-Star,1940,NL,,Двое
keefeti01,Pitching Triple Crown,1888,NL,,
matthga01,Rookie of the Year,1973,NL,,
sandbry01,TSN All-Star,1988,NL,,Двое
boggswa01,TSN All-Star,1991,AL,,3В
francju01,Silver Slugger,1989,AL,,Двое
ruffire01,TSN All-Star,1938,ML,,"""П"""
robinja02,Rookie of the Year,1947,ML,,
righeda01,Rolaids Relief Man Award,1986,AL,,
willite01,TSN Major League Player of the Year,1941,ML,,
bonilbo01,Silver Slugger,1990,NL,,ОФ
terryra01,World Series MVP,1962,ML,,
colemje01,Babe Ruth Award,1950,AL,,Двое
lopesda01,TSN All-Star,1979,NL,,Двое
ramirma02,Silver Slugger,2005,AL,,ОФ
roushed01,Baseball Magazine All-Star,1920,NL,,ОФ
worreto01,Rookie of the Year,1986,NL,,
averyst01,TSN All-Star,1993,NL,,ЛГ
archeji01,Baseball Magazine All-Star,1911,NL,,С4
averiea01,Baseball Magazine All-Star,1938,AL,,РФ
bonilbo01,Silver Slugger,1991,NL,,ОФ
lajoina01,Baseball Magazine All-Star,1910,AL,,Двое
erstada01,Silver Slugger,2000,AL,,ОФ
johnswa01,Pitching Triple Crown,1918,AL,,
alomaro01,Gold Glove,1991,AL,,Двое
beckejo02,World Series MVP,2003,ML,,
torrejo01,TSN All-Star,1971,NL,,3В
bondsba01,Silver Slugger,1991,NL,,ОФ
clarkwi02,Silver Slugger,1991,NL,,1б
coopece01,Roberto Clemente Award,1983,ML,,
lynnfr01,Gold Glove,1978,AL,,ОФ
aaronha01,TSN All-Star,1958,ML,,ОФ
rolfere01,Baseball Magazine All-Star,1938,AL,,3В
hubbeca01,TSN All-Star,1933,ML,,"""П"""
coneda01,Hutch Award,1998,ML,,
mitchke01,TSN Player of the Year,1989,NL,,
robinbr01,Babe Ruth Award,1970,AL,,3В
simmote01,TSN All-Star,1977,NL,,С
thomafr04,Silver Slugger,1991,AL,,ДХ
averiea01,Baseball Magazine All-Star,1936,AL,,КФ
cartejo01,Silver Slugger,1992,AL,,ОФ
rolliji01,Most Valuable Player,2007,NL,,
reynoha01,Gold Glove,1989,AL,,Двое
johnsda02,Gold Glove,1971,AL,,Двое
lemonbo01,TSN All-Star,1954,ML,,"""П"""
kalinal01,Gold Glove,1966,AL,,ОФ
fieldce01,Babe Ruth Award,1996,AL,,ДХ
melilsk01,Baseball Magazine All-Star,1931,AL,,Двое
murcebo01,Gold Glove,1972,AL,,ОФ
moonwa01,Rookie of the Year,1954,NL,,
canoro01,Gold Glove,2012,AL,,Двое
violafr01,Cy Young Award,1988,AL,,
edmonji01,Gold Glove,2000,NL,,ОФ
daubeja01,Baseball Magazine All-Star,1914,ML,,1б
smoltjo01,Cy Young Award,1996,NL,,
dimagdo01,TSN All-Star,1946,ML,,ОФ
munsoth01,TSN Player of the Year,1976,AL,,
dropowa01,Baseball Magazine All-Star,1950,AL,,1б
eckerde01,Rolaids Relief Man Award,1988,AL,,
boudrlo01,Baseball Magazine All-Star,1946,ML,,СС
dimagjo01,Most Valuable Player,1947,AL,,
erstada01,Gold Glove,2002,AL,,ОФ
woodjo02,Baseball Magazine All-Star,1912,AL,,P2
beckegl01,TSN All-Star,1971,NL,,Двое
pujolal01,Lou Gehrig Memorial Award,2009,ML,,
gantro01,Silver Slugger,1991,NL,,ОФ
alexape01,Baseball Magazine All-Star,1915,ML,,П1
hudsoor01,Gold Glove,2009,NL,,Двое
schilcu01,Branch Rickey Award,2001,ML,,
schilcu01,Hutch Award,2001,ML,,
rodriiv01,Silver Slugger,2004,AL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",С
sierrru01,TSN All-Star,1989,AL,,ОФ
aaronha01,TSN Player of the Year,1956,NL,,
colemvi01,Rookie of the Year,1985,NL,,
penato01,Gold Glove,1984,NL,,С
aparilu01,TSN All-Star,1963,AL,,СС
molitpa01,Hutch Award,1987,ML,,
bigbeca01,Baseball Magazine All-Star,1921,NL,,ОФ
yastrca01,Gold Glove,1967,AL,,ОФ
lansfca01,Silver Slugger,1981,AL,,3В
murphda05,Gold Glove,1986,NL,,ОФ
mathemi01,Gold Glove,2000,NL,,С
wakefti01,Roberto Clemente Award,2010,ML,,
raderdo02,Gold Glove,1972,NL,,3В
otisam01,Gold Glove,1974,AL,,ОФ
lopesda01,TSN All-Star,1978,NL,,Двое
webbbr01,Cy Young Award,2006,NL,,
alexape01,Baseball Magazine All-Star,1923,NL,,П3
leecl02,Comeback Player of the Year,2008,AL,,
ottme01,TSN All-Star,1938,ML,,ОФ
rijojo01,TSN All-Star,1991,NL,,Правая рука
snowjt01,Gold Glove,1998,NL,,1б
thomafr04,Most Valuable Player,1993,AL,,
parneme01,TSN All-Star,1949,ML,,"""П"""
kleinch01,TSN All-Star,1933,ML,,ОФ
kellyge01,Baseball Magazine All-Star,1926,NL,,1б
dawsoan01,Most Valuable Player,1987,NL,,
vaughar01,Baseball Magazine All-Star,1934,ML,,СС
dickebi01,TSN All-Star,1939,ML,,С
mantlmi01,TSN All-Star,1961,AL,,ОФ
aurilri01,Silver Slugger,2001,NL,,СС
hornsro01,Baseball Magazine All-Star,1919,NL,,СС
cochrmi01,Baseball Magazine All-Star,1925,AL,,С2
koufasa01,TSN Pitcher of the Year,1963,NL,,
rodriiv01,Silver Slugger,1999,AL,,С
hubbeca01,Baseball Magazine All-Star,1929,NL,,P4
anderga01,TSN All-Star,2002,AL,,ОФ
gagneer01,TSN Pitcher of the Year,2003,NL,,
gehrich01,Baseball Magazine All-Star,1935,ML,,Двое
thomafr04,TSN All-Star,2003,AL,,ДХ
danniha01,TSN All-Star,1940,ML,,С
leiteal01,Roberto Clemente Award,2000,ML,,
maddugr01,Gold Glove,2000,NL,,"""П"""
murphda05,TSN All-Star,1982,NL,,ОФ
evansdw01,Gold Glove,1983,AL,,ОФ
kinerra01,Baseball Magazine All-Star,1948,NL,,Добро пожаловать! Чем я могу вам помочь?
santoro01,Gold Glove,1966,NL,,3В
mayswi01,TSN Player of the Year,1954,NL,,
eastwra01,Rolaids Relief Man Award,1976,NL,,
musiast01,TSN All-Star,1943,ML,,ОФ
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
darkal01,Lou Gehrig Memorial Award,1955,ML,,
sosasa01,Silver Slugger,1995,NL,,ОФ
cashno01,TSN All-Star,1971,AL,,1б
suzukic01,Gold Glove,2009,AL,,ОФ
fainfe01,Baseball Magazine All-Star,1948,AL,,1б
guidrro01,Gold Glove,1982,AL,,"""П"""
heltoto01,Silver Slugger,2000,NL,,1б
gwynnto01,TSN All-Star,1987,NL,,ОФ
daviser01,Silver Slugger,1989,NL,,ОФ
brosisc01,Gold Glove,1999,AL,,3В
abreubo01,Silver Slugger,2004,NL,,ОФ
deandi01,Baseball Magazine All-Star,1935,NL,,П1
benchjo01,Gold Glove,1968,NL,,С
averiea01,Baseball Magazine All-Star,1933,AL,,ОФ
coopece01,Silver Slugger,1980,AL,,1б
verbaem01,Baseball Magazine All-Star,1945,NL,,Двое
lopezja01,NLCS MVP,1996,NL,,
santibe01,TSN All-Star,1991,NL,,С
conceda01,Gold Glove,1979,NL,,СС
scottmi03,NLCS MVP,1986,NL,,
yountro01,TSN Major League Player of the Year,1982,ML,,
leeth01,Baseball Magazine All-Star,1941,ML,,П3
vizquom01,Hutch Award,1996,ML,,
kaatji01,Gold Glove,1967,AL,,"""П"""
hemonro99,Branch Rickey Award,2003,ML,,
pearsal02,TSN All-Star,1963,AL,,ОФ
wheatza01,Baseball Magazine All-Star,1913,NL,,ОФ
bondsba01,Silver Slugger,2003,NL,,ОФ
allisbo01,Rookie of the Year,1959,AL,,
willicy01,Baseball Magazine All-Star,1922,AL,,ОФ
cronijo01,Baseball Magazine All-Star,1939,ML,,СС
hershor01,ALCS MVP,1995,AL,,
piazzmi01,Silver Slugger,1995,NL,,С
stirnsn01,Baseball Magazine All-Star,1945,AL,,Двое
knighra01,Hutch Award,1983,ML,,
schilcu01,Roberto Clemente Award,2001,ML,,
robinfr02,TSN All-Star,1966,AL,,ОФ
sosasa01,Silver Slugger,2002,NL,,ОФ
retteme01,TSN All-Star,1971,AL,,ОФ
collied01,Most Valuable Player,1914,AL,,
kleinch01,TSN Guide MVP,1932,NL,,
devliar01,Baseball Magazine All-Star,1908,NL,,3В
jeterde01,Silver Slugger,2006,AL,,СС
maddugr01,Gold Glove,1996,NL,,"""П"""
grichbo01,Gold Glove,1973,AL,,Двое
ayalabo01,TSN Player of the Year,1954,AL,,
pafkoan01,Baseball Magazine All-Star,1945,NL,,КФ
gehrilo01,Baseball Magazine All-Star,1928,AL,,1б
kenneve01,Baseball Magazine All-Star,1936,AL,,P2
maddoga01,Gold Glove,1978,NL,,ОФ
rayjo01,TSN All-Star,1988,AL,,Двое
howarel01,Babe Ruth Award,1958,AL,,С
fordwh01,TSN All-Star,1961,AL,,"""П"""
scottge02,Gold Glove,1973,AL,,1б
suttodo01,Lou Gehrig Memorial Award,1976,ML,,
dickebi01,TSN All-Star,1933,ML,,С
maddugr01,Gold Glove,1999,NL,,"""П"""
howarfr01,TSN All-Star,1968,AL,,ОФ
zimmery01,Lou Gehrig Memorial Award,2011,ML,,
bondsba01,Silver Slugger,1994,NL,,ОФ
zitoba01,Hutch Award,2012,ML,,
schoupe01,TSN All-Star,1995,NL,,ЛГ
yastrca01,Gold Glove,1965,AL,,ОФ
caseyse01,Hutch Award,1999,ML,,
winfida01,Silver Slugger,1992,AL,,ДХ
posadjo01,TSN All-Star,2007,AL,,С
schmimi01,Silver Slugger,1982,NL,,3В
mcgrifr01,TSN All-Star,1989,AL,,1б
benchjo01,TSN Major League Player of the Year,1970,ML,,
pinsova01,Gold Glove,1961,NL,,ОФ
mazerbi01,TSN All-Star,1967,NL,,Двое
clarkfr01,Baseball Magazine All-Star,1909,ML,,Добро пожаловать! Чем я могу вам помочь?
willite01,TSN All-Star,1956,ML,,ОФ
ruthba01,Baseball Magazine All-Star,1930,AL,,РФ
wheatza01,Baseball Magazine All-Star,1914,NL,,ОФ
robinbr01,Roberto Clemente Award,1972,ML,,
stanlmi01,Gold Glove,1968,AL,,ОФ
suttebr01,Rolaids Relief Man Award,1979,NL,,
lidgebr01,TSN Reliever of the Year,2008,NL,,
reesepe01,TSN All-Star,1953,ML,,СС
dawsoan01,TSN All-Star,1983,NL,,ОФ
gehrilo01,TSN Guide MVP,1936,AL,,
baergca01,Silver Slugger,1993,AL,,Двое
mitchke01,Silver Slugger,1989,NL,,ОФ
hendrge01,TSN All-Star,1983,NL,,1б
francjo01,TSN Fireman of the Year,1990,NL,,
hunteca01,TSN Pitcher of the Year,1974,AL,,
boggswa01,TSN All-Star,1994,AL,,3В
alexape01,Baseball Magazine All-Star,1927,NL,,П3
medwijo01,Baseball Magazine All-Star,1937,ML,,Добро пожаловать! Чем я могу вам помочь?
cedence01,Gold Glove,1973,NL,,ОФ
pafkoan01,TSN All-Star,1945,ML,,ОФ
mccovwi01,TSN All-Star,1969,NL,,1б
hermabi01,Baseball Magazine All-Star,1935,NL,,Двое
santibe01,Silver Slugger,1990,NL,,С
boggswa01,Gold Glove,1994,AL,,3В
ruthba01,Baseball Magazine All-Star,1920,ML,,ОФ
luzingr01,Roberto Clemente Award,1978,ML,,
montawi01,TSN All-Star,1976,NL,,1б
buehrma01,Gold Glove,2012,NL,,"""П"""
venturo01,Gold Glove,1999,NL,,3В
henrito01,TSN All-Star,1949,ML,,1б
helmsto01,Gold Glove,1971,NL,,Двое
coopemo01,TSN All-Star,1942,ML,,"""П"""
mattido01,TSN All-Star,1986,AL,,1б
traynpi01,Baseball Magazine All-Star,1933,ML,,3В
cobbty01,Baseball Magazine All-Star,1917,ML,,ОФ
newcodo01,TSN Pitcher of the Year,1956,NL,,
doerrbo01,TSN All-Star,1944,ML,,Двое
garcino01,TSN All-Star,1999,AL,,СС
mayswi01,TSN All-Star,1960,ML,,ОФ
beltrad01,Gold Glove,2008,AL,,3В
musiast01,Baseball Magazine All-Star,1948,NL,,РФ
dawsoan01,Gold Glove,1983,NL,,ОФ
staubru01,TSN All-Star,1978,AL,,ДХ
biggicr01,Hutch Award,2005,ML,,
tettlmi01,TSN All-Star,1989,AL,,С
sandeke01,TSN Fireman of the Year,1971,AL,,
hunteto01,Gold Glove,2001,AL,,ОФ
fingero01,Rolaids Relief Man Award,1980,NL,,
biggicr01,TSN All-Star,1997,NL,,Двое
landiji01,Gold Glove,1962,AL,,ОФ
blairpa01,Gold Glove,1969,AL,,ОФ
francju01,TSN All-Star,1990,AL,,Двое
mattido01,Most Valuable Player,1985,AL,,
ensbemo01,Silver Slugger,2005,NL,,3В
rolensc01,Silver Slugger,2002,NL,,3В
mostijo01,Baseball Magazine All-Star,1926,ML,,ОФ
coopemo01,TSN Guide MVP,1942,NL,,
schilcu01,TSN Pitcher of the Year,2001,NL,,
hernawi01,Cy Young Award,1984,AL,,
pennohe01,Baseball Magazine All-Star,1926,AL,,P2
mayswi01,TSN All-Star,1964,NL,,ОФ
lansfca01,Hutch Award,1992,ML,,
martipe01,Baseball Magazine All-Star,1935,ML,,3В
davisma01,TSN All-Star,1989,NL,,ЛГ
muellbi02,Silver Slugger,2003,AL,,3В
vizquom01,Gold Glove,1995,AL,,СС
murraed02,Rookie of the Year,1977,AL,,
cramedo01,TSN All-Star,1935,ML,,ОФ
soriaal01,Silver Slugger,2005,AL,,Двое
robinfr02,TSN Major League Player of the Year,1966,ML,,
rogerke01,Gold Glove,2005,AL,,"""П"""
drysddo01,TSN Pitcher of the Year,1962,NL,,
alexape01,Baseball Magazine All-Star,1913,NL,,P2
grimebu01,Baseball Magazine All-Star,1928,ML,,П3
raderdo02,Gold Glove,1971,NL,,3В
wilsoha01,Baseball Magazine All-Star,1930,ML,,КФ
taborji01,Baseball Magazine All-Star,1941,AL,,3В
hardeme01,Baseball Magazine All-Star,1934,AL,,П3
roushed01,Baseball Magazine All-Star,1919,NL,,ОФ
kinerra01,Baseball Magazine All-Star,1950,ML,,Добро пожаловать! Чем я могу вам помочь?
clemero01,World Series MVP,1971,ML,,
jacksre01,Silver Slugger,1982,AL,,ОФ
willibe02,TSN All-Star,2002,AL,,ОФ
whitebi03,Gold Glove,1961,NL,,1б
carewro01,TSN All-Star,1975,AL,,Двое
marshmi01,TSN Fireman of the Year,1974,NL,,
mcgwima01,Gold Glove,1990,AL,,1б
gehrilo01,Baseball Magazine All-Star,1931,ML,,1б
willima04,TSN All-Star,1993,NL,,3В
heathje01,Baseball Magazine All-Star,1941,ML,,РФ
mussimi01,Gold Glove,2003,AL,,"""П"""
victosh01,Gold Glove,2008,NL,,ОФ
mayswi01,Gold Glove,1966,NL,,ОФ
