year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1956,NHL,CHI,12,15,8.0,,4,24,7.0,,,,,,1,6,1,,3,8,2,,4,9,1,,2,8,4.0,,4,3,4.0,,2,5,3,,,,,
1930,NHL,TOR,15,4,3.0,,7,9,6.0,,,,,,,,,,4,1,2,,3,5,1,,8,2,2.0,,2,4,3.0,,5,1,1,,,,,
1914,NHA,TOO,5,4,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,4,5,0.0,,2,6,0.0,,1,0,0,,,,,
1963,NHL,BOS,13,15,7.0,,5,25,5.0,,,,,,1,7,1,,3,4,3,,3,8,3,,5,8,2.0,,3,9,1.0,,3,4,2,,,,,
1998,NHL,WAS,16,23,2.0,,15,22,4.0,,,,,,3,3,3,,4,8,0,,4,8,0,,5,7,1.0,,9,4,1.0,,4,8,1,,2,7,0,
1943,NHL,DET,18,5,2.0,,8,13,4.0,,,,,,1,0,0,,4,3,2,,2,7,2,,8,2,1.0,,5,3,1.0,,6,3,0,,,,,
1992,NHL,QUE,23,17,2.0,,24,10,8.0,,,,,,7,3,1,,6,5,4,,9,4,1,,6,4,2.0,,7,4,1.0,,8,4,1,,4,3,0,
1996,NHL,BOS,14,20,7.0,,12,27,2.0,,,,,,4,4,2,,5,6,2,,4,7,2,,5,8,0.0,,3,8,2.0,,3,10,1,,2,4,0,
2011,NHL,PHI,22,13,,6,25,13,,3,,,,,6,4,,1,7,3,,2,9,3,,1,7,4,,2,5,7,,1,11,3,,2,2,2,,0
1981,NHL,WAS,16,16,8.0,,10,25,5.0,,,,,,1,11,0,,5,4,2,,4,9,1,,4,5,5.0,,6,6,1.0,,4,6,4,,2,0,0,
2009,NHL,STL,18,18,,5,22,14,,5,,,,,5,6,,1,5,4,,4,7,7,,1,7,5,,3,4,3,,0,9,5,,0,3,2,,1
2005,NHL,WAS,16,18,,7,13,23,,5,,,,,4,7,,0,4,7,,2,5,6,,1,5,8,,2,2,4,,0,4,6,,5,5,3,,2
1989,NHL,PHI,17,19,4.0,,13,20,7.0,,,,,,3,7,1,,9,3,2,,6,7,2,,2,9,2.0,,5,5,2.0,,5,8,1,,0,0,1,
1978,WHA,QUN,24,13,4.0,,17,21,1.0,,,,,,4,5,1,,7,4,1,,8,3,2,,5,4,0.0,,4,7,1.0,,11,5,0,,2,6,0,
1923,PCHA,VC1,7,6,0.0,,4,12,1.0,,,,,,,,,,3,2,0,,3,5,0,,3,4,0.0,,2,7,1.0,,,,,,,,,
2001,NHL,SJS,25,11,3.0,2,19,16,5.0,1,,,,,5,3,3,1,7,4,1,2,6,4,2,0,8,6,1.0,0,6,0,0.0,0,7,8,1,0,5,2,0,0
1987,NHL,TOR,14,20,6.0,,7,29,4.0,,,,,,6,4,0,,4,7,2,,4,8,2,,1,9,5.0,,4,8,1.0,,1,12,0,,1,1,0,
1964,NHL,MTL,20,8,7.0,,16,15,4.0,,,,,,4,0,3,,4,6,2,,9,2,2,,8,5,0.0,,4,6,3.0,,7,4,1,,,,,
1984,NHL,PHI,32,4,4.0,,21,16,3.0,,,,,,6,2,2,,8,2,2,,7,6,1,,8,4,1.0,,8,3,1.0,,13,3,0,,3,0,0,
1995,NHL,LAK,16,16,9.0,,8,24,9.0,,,,,,4,3,4,,7,7,1,,3,5,4,,3,8,2.0,,1,9,4.0,,4,6,2,,2,2,1,
2000,NHL,MTL,15,20,4.0,2,13,20,4.0,4,,,,,4,5,2,0,5,10,0,0,1,8,2,2,7,5,1.0,1,5,6,0.0,1,5,5,3,1,1,1,0,1
1964,NHL,CHI,20,13,2.0,,14,15,6.0,,,,,,3,3,1,,5,6,0,,10,2,3,,7,6,1.0,,7,4,2.0,,2,7,1,,,,,
1975,NHL,NYR,16,16,8.0,,13,26,1.0,,,,,,4,5,1,,5,9,1,,6,4,2,,3,8,2.0,,5,8,1.0,,5,7,2,,1,1,0,
2002,NHL,ATL,15,19,4.0,3,16,20,3.0,2,,,,,0,8,1,1,6,6,0,0,4,7,0,3,7,6,2.0,0,4,5,2.0,0,8,6,2,1,2,1,0,0
2006,NHL,NYI,22,13,,6,18,17,,6,,,,,5,4,,2,7,5,,1,7,6,,0,4,6,,3,9,2,,2,4,7,,4,4,0,,0
1992,NHL,NYI,20,19,3.0,,20,18,4.0,,,,,,6,5,1,,3,6,2,,7,7,1,,7,5,1.0,,6,5,1.0,,7,5,0,,4,4,1,
1979,NHL,DET,14,21,5.0,,12,22,6.0,,,,,,2,5,2,,4,5,2,,5,7,3,,8,6,0.0,,3,7,2.0,,4,10,2,,0,3,0,
1984,NHL,NYI,26,11,3.0,,14,23,3.0,,,,,,6,3,0,,8,5,1,,6,7,0,,6,6,2.0,,6,5,1.0,,7,7,1,,1,1,1,
1990,NHL,QUE,9,23,8.0,,7,27,6.0,,,,,,3,7,3,,1,11,2,,5,7,2,,2,8,2.0,,1,9,2.0,,4,8,3,,,,,
2009,NHL,FLO,16,16,,9,16,21,,4,,,,,4,7,,1,6,5,,3,6,6,,3,8,4,,2,0,5,,1,6,7,,2,2,3,,1
1915,NHA,QU1,7,3,2.0,,3,9,0.0,,,,,,,,,,,,,,2,1,0,,5,3,1.0,,1,5,1.0,,2,3,0,,,,,
2010,NHL,OTT,16,20,,5,16,20,,5,,,,,4,6,,1,7,7,,0,5,5,,4,1,7,,3,4,7,,1,9,6,,1,2,2,,0
1918,PCHA,SEA,5,5,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,5,5,0.0,,4,4,0.0,,2,0,0,,,,,
1961,NHL,TOR,25,5,5.0,,12,17,6.0,,,,,,4,2,1,,9,4,2,,6,4,2,,8,3,2.0,,5,6,1.0,,5,3,3,,,,,
2003,NHL,PHO,11,19,7.0,4,11,17,11.0,2,,,,,3,4,3,0,4,5,3,1,5,3,5,1,6,6,2.0,0,2,8,2.0,2,1,10,3,2,1,0,0,0
1925,NHL,NYA,4,10,4.0,,8,10,0.0,,,,,,,,,,,,,,5,5,0,,1,7,3.0,,3,5,1.0,,3,3,0,,,,,
1968,NHL,NYR,27,7,4.0,,14,19,5.0,,,,,,6,3,0,,8,4,0,,5,7,3,,8,4,1.0,,5,5,2.0,,9,3,3,,,,,
1997,NHL,NYI,17,20,4.0,,13,21,7.0,,,,,,5,5,2,,6,6,2,,4,9,1,,3,8,2.0,,2,2,1.0,,4,8,2,,6,3,1,
1913,PCHA,VA1,6,3,0.0,,4,3,0.0,,,,,,,,,,,,,,2,2,0,,4,3,0.0,,4,1,0.0,,,,,,,,,
1974,NHL,BOS,29,5,6.0,,11,21,8.0,,,,,,3,2,4,,9,4,1,,8,4,1,,6,3,4.0,,7,6,1.0,,7,5,2,,0,2,1,
1930,NHL,NYR,10,9,3.0,,9,7,6.0,,,,,,,,,,3,3,2,,5,3,2,,2,6,3.0,,6,2,1.0,,3,2,1,,,,,
1965,NHL,NYR,12,16,7.0,,6,25,4.0,,,,,,1,2,0,,4,6,4,,2,9,3,,4,7,1.0,,3,9,1.0,,4,7,1,,0,1,1,
1975,WHA,MFS,16,11,2.0,,14,14,2.0,,,,,,3,4,1,,7,5,0,,6,4,2,,9,5,0.0,,5,7,1.0,,,,,,,,,
1979,NHL,PHI,27,5,8.0,,21,7,12.0,,,,,,6,1,1,,11,0,2,,7,0,7,,10,2,2.0,,7,2,2.0,,6,6,5,,1,1,1,
