year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1930,NHL,BOS,BOS,,AM,1,SF,44,28,10,6.0,,62,,,143,90,Бостонские бруины,460.0,,,,,,,
1930,NHL,CHI,CHI,,AM,2,F,44,24,17,3.0,,51,,,108,78,Чикаго Черные Ястребы,407.0,,,,,,,
1930,NHL,NYR,NYR,,AM,3,SF,44,19,16,9.0,,47,,,106,87,Нью-Йоркские рейнджеры,516.0,,,,,,,
1931,NHL,BOS,BOS,,AM,4,,48,15,21,12.0,,42,,,122,117,Бостонские бруины,372.0,,,,,,,
1931,NHL,CHI,CHI,,AM,2,QF,48,18,19,11.0,,47,,,86,101,Чикаго Черные Ястребы,469.0,,,,,,,
1931,NHL,MTL,MTL,,CA,1,SF,48,25,16,7.0,,57,,,128,111,Монреальские канадиенсы,448.0,,,,,,,
1931,NHL,NYR,NYR,,AM,1,F,48,23,17,8.0,,54,,,134,112,Нью-Йоркские рейнджеры,511.0,,,,,,,
1931,NHL,TOR,TOR,,CA,2,ПК,48,23,18,7.0,,53,,,155,127,Торонтские кленовые листья,625.0,,,,,,,
1932,NHL,BOS,BOS,,AM,1,SF,48,25,15,8.0,,58,,,124,88,Бостонские бруины,517.0,,,,,,,
1932,NHL,CHI,CHI,,AM,4,,48,16,20,12.0,,44,,,88,101,Чикаго Черные Ястребы,401.0,,,,,,,
1932,NHL,DET,DET,,AM,2,SF,48,25,15,8.0,,58,,,111,93,&lt; &lt; Красные крылья &gt; &gt;,462.0,,,,,,,
1932,NHL,MTL,MTL,,CA,3,QF,48,18,25,5.0,,41,,,92,115,Монреальские канадиенсы,482.0,,,,,,,
1932,NHL,NYR,NYR,,AM,3,ПК,48,23,17,8.0,,54,,,135,107,Нью-Йоркские рейнджеры,599.0,,,,,,,
1932,NHL,TOR,TOR,,CA,1,F,48,24,18,6.0,,54,,,119,111,Торонтские кленовые листья,624.0,,,,,,,
1933,NHL,BOS,BOS,,AM,4,,48,18,25,5.0,,41,,,111,130,Бостонские бруины,378.0,,,,,,,
1933,NHL,CHI,CHI,,AM,2,ПК,48,20,17,11.0,,51,,,88,83,Чикаго Черные Ястребы,335.0,,,,,,,
1933,NHL,DET,DET,,AM,1,F,48,24,14,10.0,,58,,,113,98,&lt; &lt; Красные крылья &gt; &gt;,368.0,,,,,,,
1933,NHL,MTL,MTL,,CA,2,QF,48,22,20,6.0,,50,,,99,101,Монреальские канадиенсы,308.0,,,,,,,
1933,NHL,NYR,NYR,,AM,3,QF,48,21,19,8.0,,50,,,120,113,Нью-Йоркские рейнджеры,401.0,,,,,,,
1933,NHL,TOR,TOR,,CA,1,SF,48,26,13,9.0,,61,,,174,119,Торонтские кленовые листья,529.0,,,,,,,
1934,NHL,BOS,BOS,,AM,1,SF,48,26,16,6.0,,58,,,129,112,Бостонские бруины,379.0,,,,,,,
1934,NHL,CHI,CHI,,AM,2,QF,48,26,17,5.0,,57,,,118,88,Чикаго Черные Ястребы,387.0,,,,,,,
1934,NHL,DET,DET,,AM,4,,48,19,22,7.0,,45,,,127,114,&lt; &lt; Красные крылья &gt; &gt;,326.0,,,,,,,
1934,NHL,MTL,MTL,,CA,3,QF,48,19,23,6.0,,44,,,110,145,Монреальские канадиенсы,310.0,,,,,,,
1934,NHL,TOR,TOR,,CA,1,F,48,30,14,4.0,,64,,,157,111,Торонтские кленовые листья,444.0,,,,,,,
1935,NHL,BOS,BOS,,AM,2,QF,48,22,20,6.0,,50,,,92,83,Бостонские бруины,399.0,,,,,,,
1935,NHL,CHI,CHI,,AM,3,QF,48,21,19,8.0,,50,,,93,92,Чикаго Черные Ястребы,409.0,,,,,,,
1935,NHL,DET,DET,,AM,1,ПК,48,24,16,8.0,,56,,,124,103,&lt; &lt; Красные крылья &gt; &gt;,376.0,,,,,,,
1935,NHL,MTL,MTL,,CA,4,,48,11,26,11.0,,33,,,82,123,Монреальские канадиенсы,317.0,,,,,,,
1935,NHL,NYR,NYR,,AM,4,,48,19,17,12.0,,50,,,91,96,Нью-Йоркские рейнджеры,387.0,,,,,,,
1935,NHL,TOR,TOR,,CA,2,F,48,23,19,6.0,,52,,,126,106,Торонтские кленовые листья,579.0,,,,,,,
1936,NHL,BOS,BOS,,AM,2,QF,48,23,18,7.0,,53,,,120,110,Бостонские бруины,303.0,,,,,,,
1936,NHL,CHI,CHI,,AM,4,,48,14,27,7.0,,35,,,99,131,Чикаго Черные Ястребы,291.0,,,,,,,
1936,NHL,DET,DET,,AM,1,ПК,48,25,14,9.0,,59,,,128,102,&lt; &lt; Красные крылья &gt; &gt;,244.0,,,,,,,
1936,NHL,MTL,MTL,,CA,1,SF,48,24,18,6.0,,54,,,115,111,Монреальские канадиенсы,304.0,,,,,,,
1936,NHL,TOR,TOR,,CA,3,QF,48,22,21,5.0,,49,,,119,115,Торонтские кленовые листья,371.0,,,,,,,
1937,NHL,BOS,BOS,,AM,1,SF,48,30,11,7.0,,67,,,142,89,Бостонские бруины,280.0,,,,,,,
1937,NHL,CHI,CHI,,AM,3,ПК,48,14,25,9.0,,37,,,97,139,Чикаго Черные Ястребы,242.0,,,,,,,
1937,NHL,DET,DET,,AM,4,,48,12,25,11.0,,35,,,99,133,&lt; &lt; Красные крылья &gt; &gt;,262.0,,,,,,,
1937,NHL,MTL,MTL,,CA,3,QF,48,18,17,13.0,,49,,,123,128,Монреальские канадиенсы,342.0,,,,,,,
1937,NHL,NYR,NYR,,AM,2,QF,48,27,15,6.0,,60,,,149,96,Нью-Йоркские рейнджеры,445.0,,,,,,,
1937,NHL,TOR,TOR,,CA,1,F,48,24,15,9.0,,57,,,151,127,Торонтские кленовые листья,404.0,,,,,,,
1938,NHL,BOS,BOS,,,1,ПК,48,36,10,2.0,,74,,,156,76,Бостонские бруины,251.0,,,,,,,
1938,NHL,CHI,CHI,,,7,,48,12,28,8.0,,32,,,91,132,Чикаго Черные Ястребы,361.0,,,,,,,
1938,NHL,DET,DET,,,5,SF,48,18,24,6.0,,42,,,107,128,&lt; &lt; Красные крылья &gt; &gt;,242.0,,,,,,,
1938,NHL,MTL,MTL,,,6,QF,48,15,24,9.0,,39,,,115,146,Монреальские канадиенсы,288.0,,,,,,,
1938,NHL,NYR,NYR,,,2,SF,48,26,16,6.0,,58,,,149,105,Нью-Йоркские рейнджеры,387.0,,,,,,,
1938,NHL,TOR,TOR,,,3,F,48,19,20,9.0,,47,,,114,107,Торонтские кленовые листья,372.0,,,,,,,
1939,NHL,BOS,BOS,,,1,SF,48,31,12,5.0,,67,,,170,98,Бостонские бруины,330.0,,,,,,,
1939,NHL,CHI,CHI,,,4,QF,48,23,19,6.0,,52,,,112,120,Чикаго Черные Ястребы,349.0,,,,,,,
1939,NHL,DET,DET,,,5,SF,48,16,26,6.0,,38,,,90,126,&lt; &lt; Красные крылья &gt; &gt;,250.0,,,,,,,
1939,NHL,MTL,MTL,,,7,,48,10,33,5.0,,25,,,90,167,Монреальские канадиенсы,322.0,,,,,,,
1962,NHL,DET,DET,,,4,F,70,32,25,13.0,,77,,,200,194,&lt; &lt; Красные крылья &gt; &gt;,964.0,,,,,,,
1962,NHL,CHI,CHI,,,2,SF,70,32,21,17.0,,81,,,194,178,Чикаго Черные Ястребы,906.0,,,,,,,
1930,NHL,MTM,MTM,,CA,3,QF,44,20,18,6.0,,46,,,105,106,Монреальские мароны,606.0,,,,,,,
2003,NHL,VAN,VAN,WC,NW,1,CQF,82,43,24,10.0,5.0,101,,,235,194,Ванкуверские канаки,1274.0,28.0,56.0,376.0,8.0,50.0,360.0,5.0
1967,NHL,CHI,CHI,,ED,4,SF,74,32,26,16.0,,80,,,212,222,Чикаго Черные Ястребы,602.0,,37.0,234.0,6.0,37.0,218.0,9.0
1972,NHL,VAN,VAN,,ED,7,,78,22,47,9.0,,53,,,233,339,Ванкуверские канаки,943.0,10.0,47.0,282.0,6.0,59.0,255.0,4.0
1946,NHL,CHI,CHI,,,6,,60,19,37,4.0,,42,,,193,274,Чикаго Черные Ястребы,474.0,,,,,,,
1978,WHA,BIR,BIR,,,6,,80,32,42,6.0,,70,,,286,311,Бирмингем Буллз,1661.0,38.0,51.0,259.0,7.0,69.0,277.0,5.0
2011,NHL,COL,COL,WC,NW,3,,82,41,35,,6.0,88,9.0,2.0,208,220,Колорадо Авалонш,902.0,12.0,41.0,223.0,4.0,47.0,277.0,5.0
1993,NHL,NYI,NYI,EC,AT,4,CQF,84,36,36,12.0,,84,,,282,264,Жители Нью-Йорка,1787.0,8.0,74.0,369.0,9.0,79.0,417.0,15.0
2003,NHL,LAK,LAK,WC,PC,3,,82,28,29,16.0,9.0,81,,,205,217,Короли Лос-Анджелеса,1163.0,6.0,50.0,356.0,4.0,65.0,336.0,9.0
1975,WHA,TOT,BIR,,CW,5,,81,24,52,5.0,,53,,,335,398,Торонто,1099.0,,54.0,279.0,7.0,59.0,251.0,9.0
2000,NHL,BOS,BOS,EC,NE,4,,82,36,30,8.0,8.0,88,,,227,249,Бостонские бруины,1325.0,18.0,64.0,390.0,7.0,65.0,377.0,8.0
2010,NHL,LAK,LAK,WC,PC,4,CQF,82,46,30,,6.0,98,10.0,2.0,219,198,Короли Лос-Анджелеса,962.0,24.0,47.0,292.0,6.0,40.0,276.0,4.0
1952,NHL,CHI,CHI,,,4,SF,70,27,28,15.0,,69,,,169,175,Чикаго Черные Ястребы,736.0,,,,,,,
2010,NHL,BOS,BOS,EC,NE,1,ПК,82,46,25,,11.0,103,2.0,6.0,246,195,Бостонские бруины,1115.0,10.0,43.0,265.0,5.0,46.0,265.0,11.0
2009,NHL,FLO,FLO,EC,SE,5,,82,32,37,,13.0,77,6.0,10.0,208,244,Пантеры Флориды,977.0,16.0,44.0,309.0,8.0,59.0,287.0,7.0
1959,NHL,CHI,CHI,,,3,SF,70,28,29,13.0,,69,,,191,180,Чикаго Черные Ястребы,970.0,,,,,,,
1998,NHL,WAS,WAS,EC,SE,3,,82,31,45,6.0,,68,,,200,218,Вашингтон Капиталы,1381.0,6.0,52.0,301.0,7.0,55.0,353.0,8.0
1980,NHL,TOR,TOR,WA,AD,5,PRE,80,28,37,15.0,,71,,,322,367,Торонтские кленовые листья,1830.0,38.0,85.0,339.0,4.0,93.0,408.0,9.0
1950,NHL,NYR,NYR,,,5,,70,20,29,21.0,,61,,,169,201,Нью-Йоркские рейнджеры,776.0,,,,,,,
1946,NHL,BOS,BOS,,,3,SF,60,26,23,11.0,,63,,,190,175,Бостонские бруины,463.0,,,,,,,
2011,NHL,CBS,CBS,WC,CE,5,,82,29,46,,7.0,65,4.0,5.0,202,262,Колумбские синие шапочки,1037.0,16.0,49.0,317.0,8.0,64.0,274.0,7.0
2002,NHL,CAR,CAR,EC,SE,5,,82,22,43,11.0,6.0,61,,,171,240,Ураганы в Каролине,1208.0,16.0,58.0,420.0,9.0,71.0,392.0,6.0
1993,NHL,WIN,PHO,WC,CE,6,,84,24,51,9.0,,57,,,245,344,Виннипег Джетс,2143.0,8.0,82.0,423.0,17.0,91.0,445.0,13.0
2011,NHL,BOS,BOS,EC,NE,1,CQF,82,49,29,,4.0,102,9.0,3.0,269,202,Бостонские бруины,1101.0,8.0,43.0,250.0,1.0,43.0,260.0,8.0
2003,NHL,NAS,NAS,WC,CE,3,CQF,82,38,29,11.0,4.0,91,,,216,217,Нэшвилл Хищники,1360.0,28.0,72.0,428.0,8.0,64.0,351.0,14.0
1981,NHL,MNS,DAL,CC,NO,1,DSF,80,37,23,20.0,,94,,,346,288,Северные звезды Миннесоты,1358.0,20.0,89.0,362.0,9.0,49.0,271.0,11.0
1974,NHL,PIT,PIT,WA,NO,3,QF,80,37,28,15.0,,89,,,326,289,Пингвины Питтсбурга,1119.0,14.0,64.0,323.0,11.0,63.0,324.0,13.0
1998,NHL,NJD,NJD,EC,AT,1,CQF,82,47,24,11.0,,105,,,248,196,Нью-Джерси Дьяволы,1355.0,14.0,60.0,304.0,5.0,47.0,325.0,7.0
1977,WHA,SOV,SOV,,,9,,8,3,4,1.0,,7,,,27,36,Советские все звезды,122.0,2.0,,,,,,
2008,NHL,BOS,BOS,EC,NE,1,СФК,82,53,19,,10.0,116,4.0,6.0,274,196,Бостонские бруины,1028.0,12.0,74.0,313.0,7.0,54.0,306.0,8.0
1975,WHA,DOT,DOT,,WW,5,,41,14,26,1.0,,29,,,134,172,&lt; &lt; Денвер Спорс &gt; &gt; / &lt; &lt; Оттава &gt; &gt;,536.0,,25.0,149.0,6.0,31.0,148.0,2.0
1976,NHL,MNS,DAL,CC,SM,2,PRE,80,23,39,18.0,,64,,,240,310,Северные звезды Миннесоты,774.0,10.0,59.0,339.0,11.0,57.0,211.0,9.0
1929,NHL,PIP,PHQ,,AM,5,,44,5,36,3.0,,13,,,102,185,Питтсбургские пираты,364.0,,,,,,,
1977,WHA,WIJ,PHO,,,1,AVC,80,50,28,2.0,,102,,,381,270,Виннипег Джетс,988.0,22.0,78.0,330.0,10.0,44.0,233.0,16.0
1980,NHL,LAK,LAK,WA,NO,2,PRE,80,43,24,13.0,,99,,,337,290,Короли Лос-Анджелеса,1627.0,32.0,90.0,366.0,7.0,81.0,356.0,12.0
1998,NHL,NYI,NYI,EC,AT,5,,82,24,48,10.0,,58,,,194,244,Жители Нью-Йорка,1111.0,22.0,54.0,341.0,7.0,60.0,363.0,8.0
2001,NHL,NYR,NYR,EC,AT,4,,82,36,38,4.0,4.0,80,,,227,258,Нью-Йоркские рейнджеры,1753.0,10.0,48.0,326.0,5.0,80.0,398.0,8.0
1927,NHL,NYA,BKN,,CA,5,,44,11,27,6.0,,28,,,63,128,Американцы Нью-Йорка,590.0,,,,,,,
1911,NHA,MOW,MTW,,,3,,18,9,9,0.0,,18,,,95,96,Монреальские бродяги,,,,,,,,
2008,NHL,CAR,CAR,EC,SE,2,CF,82,45,30,,7.0,97,3.0,5.0,239,226,Ураганы в Каролине,802.0,16.0,70.0,374.0,9.0,59.0,301.0,8.0
1997,NHL,VAN,VAN,WC,PC,7,,82,25,43,14.0,,64,,,224,273,Ванкуверские канаки,2166.0,18.0,48.0,373.0,12.0,77.0,432.0,19.0
2008,NHL,MTL,MTL,EC,NE,2,CQF,82,41,30,,11.0,93,7.0,7.0,249,247,Монреальские канадиенсы,1229.0,6.0,72.0,374.0,11.0,65.0,370.0,10.0
1970,NHL,STL,STL,,WD,2,QF,78,34,25,19.0,,87,,,223,208,Блюз Сент-Луис,1092.0,24.0,56.0,312.0,8.0,49.0,285.0,9.0
2008,NHL,DAL,DAL,WC,PC,3,,82,36,35,,11.0,83,6.0,6.0,230,257,Далласские Звезды,1144.0,10.0,54.0,351.0,4.0,70.0,327.0,2.0
1984,NHL,QUE,COL,WA,AD,2,CF,80,41,30,9.0,,91,,,323,275,Квебек,1643.0,12.0,64.0,306.0,12.0,66.0,307.0,11.0
1983,NHL,CHI,CHI,CC,NO,4,DSF,80,30,42,8.0,,68,,,277,311,Чикаго Черные Ястребы,1358.0,8.0,67.0,332.0,7.0,74.0,342.0,8.0
1927,NHL,OTS,STE,,CA,3,QF,44,20,14,10.0,,50,,,78,57,Оттавские сенаторы,483.0,,,,,,,
2007,NHL,VAN,VAN,WC,NW,5,,82,39,33,,10.0,88,6.0,9.0,213,215,Ванкуверские канаки,1474.0,16.0,63.0,369.0,7.0,64.0,368.0,8.0
1912,PCHA,VA1,SPO,,,1,ВТС,15,10,5,0.0,,20,,,68,56,Виктория Аристократс,,,,,,,,
1978,NHL,LAK,LAK,WA,NO,3,PRE,80,34,34,12.0,,80,,,292,286,Короли Лос-Анджелеса,1134.0,12.0,76.0,318.0,8.0,55.0,245.0,6.0
1951,NHL,MTL,MTL,,,2,F,70,34,26,10.0,,78,,,195,164,Монреальские канадиенсы,661.0,,,,,,,
1978,NHL,MTL,MTL,WA,NO,1,ПК,80,52,17,11.0,,115,,,337,204,Монреальские канадиенсы,803.0,6.0,68.0,240.0,7.0,35.0,213.0,7.0
2003,NHL,PIT,PIT,EC,AT,5,,82,23,47,8.0,4.0,58,,,190,303,Пингвины Питтсбурга,1270.0,32.0,65.0,360.0,15.0,84.0,369.0,7.0
1999,NHL,NYR,NYR,EC,AT,4,,82,29,38,12.0,3.0,73,,,218,246,Нью-Йоркские рейнджеры,916.0,4.0,55.0,325.0,9.0,49.0,292.0,5.0
1985,NHL,HAR,CAR,WA,AD,4,DF,80,40,36,4.0,,84,,,332,302,Хартфорд Китерс,1759.0,24.0,83.0,378.0,8.0,72.0,376.0,12.0
1996,NHL,HAR,CAR,EC,NE,5,,82,32,39,11.0,,75,,,226,256,Хартфорд Китерс,1513.0,18.0,58.0,321.0,11.0,51.0,332.0,12.0
2009,NHL,COL,COL,WC,NW,2,CQF,82,43,30,,9.0,95,7.0,5.0,244,233,Колорадо Авалонш,1027.0,26.0,56.0,310.0,9.0,60.0,303.0,8.0
1986,NHL,PHI,PHI,WA,PT,1,F,80,46,26,8.0,,100,,,310,245,Филадельфия Флайерс,2082.0,14.0,68.0,355.0,5.0,71.0,402.0,22.0
2006,NHL,TOR,TOR,EC,NE,3,,82,40,31,,11.0,91,4.0,7.0,258,269,Торонтские кленовые листья,1139.0,12.0,71.0,401.0,11.0,90.0,418.0,3.0
2005,NHL,SJS,SJS,WC,PC,2,СФК,82,44,27,,11.0,99,1.0,7.0,266,242,Сан-Хосе Акулы,1058.0,14.0,91.0,500.0,11.0,77.0,399.0,10.0
2001,NHL,NYI,NYI,EC,AT,2,CQF,82,42,28,8.0,4.0,96,,,239,220,Жители Нью-Йорка,1255.0,14.0,59.0,363.0,10.0,52.0,366.0,17.0
1983,NHL,CAL,CAL,CC,SM,2,DF,80,34,32,14.0,,82,,,311,314,Огонь в кольцевом пламени,1390.0,4.0,64.0,297.0,10.0,63.0,315.0,15.0
2000,NHL,NYR,NYR,EC,AT,4,,82,33,43,5.0,1.0,72,,,250,290,Нью-Йоркские рейнджеры,1522.0,18.0,65.0,363.0,12.0,86.0,400.0,16.0
1996,NHL,NJD,NJD,EC,AT,1,СФК,82,45,23,14.0,,104,,,231,182,Нью-Джерси Дьяволы,1135.0,4.0,40.0,288.0,9.0,28.0,235.0,4.0
1975,NHL,NYI,NYI,CC,PT,2,SF,80,42,21,17.0,,101,,,297,190,Жители Нью-Йорка,1277.0,10.0,92.0,290.0,4.0,55.0,377.0,11.0
1927,NHL,PIP,PHQ,,AM,3,QF,44,19,17,8.0,,46,,,67,76,Питтсбургские пираты,424.0,,,,,,,
1978,NHL,NYR,NYR,CC,PT,3,F,80,40,29,11.0,,91,,,316,292,Нью-Йоркские рейнджеры,1214.0,14.0,75.0,306.0,12.0,78.0,311.0,9.0
2001,NHL,DAL,DAL,WC,PC,4,,82,36,28,13.0,5.0,90,,,215,213,Далласские Звезды,959.0,12.0,60.0,350.0,8.0,59.0,319.0,7.0
1919,NHL,TRS,TOR,,,3,,24,12,12,0.0,,24,,,119,106,"Торонто, Сент-Патрикс",253.0,,,,,,,
1916,NHA,OT1,STE,,,1,НКАФ,20,15,5,0.0,,30,,,119,63,Оттавские сенаторы,,,,,,,,
1989,NHL,STL,STL,CC,NO,2,DF,80,37,34,9.0,,83,,,295,279,Блюз Сент-Луис,1809.0,12.0,79.0,351.0,12.0,67.0,351.0,9.0
1976,WHA,NEW,CAR,,EW,4,AVQF,81,35,40,6.0,,76,,,275,290,Китобойные китобойники Новой Англии,1254.0,12.0,47.0,245.0,10.0,65.0,281.0,8.0
1997,NHL,COL,COL,WC,PC,1,CQF,82,39,26,17.0,,95,,,231,205,Колорадо Авалонш,1729.0,24.0,74.0,425.0,12.0,53.0,410.0,8.0
1978,WHA,EDO,EDM,,,1,АВФ,80,48,30,2.0,,98,,,340,266,Edmonton Oilers,1220.0,8.0,70.0,276.0,6.0,62.0,288.0,9.0
1992,NHL,WAS,WAS,WA,PT,2,DSF,84,43,34,7.0,,93,,,325,286,Вашингтон Капиталы,1709.0,14.0,97.0,445.0,8.0,74.0,433.0,10.0
1993,NHL,BUF,BUF,EC,NE,4,CQF,84,43,32,9.0,,95,,,282,218,Буффало Сабрес,1760.0,16.0,96.0,424.0,8.0,58.0,380.0,21.0
1983,NHL,BUF,BUF,WA,AD,2,DSF,80,48,25,7.0,,103,,,315,257,Буффало Сабрес,1190.0,8.0,71.0,329.0,14.0,50.0,277.0,11.0
1982,NHL,CAL,CAL,CC,SM,2,DF,80,32,34,14.0,,78,,,321,317,Огонь в кольцевом пламени,1146.0,10.0,65.0,273.0,6.0,59.0,258.0,7.0
2009,NHL,SJS,SJS,WC,PC,1,CF,82,51,20,,11.0,113,7.0,6.0,264,215,Сан-Хосе Акулы,1155.0,18.0,65.0,309.0,9.0,49.0,327.0,8.0
1910,NHA,OT1,STE,,,1,,16,13,3,0.0,,26,,,122,69,Оттавские сенаторы,,,,,,,,
2005,NHL,ANA,ANA,WC,PC,3,CF,82,43,27,,12.0,98,3.0,7.0,254,229,Мощные утки Анахайма,1459.0,14.0,87.0,480.0,13.0,84.0,510.0,9.0
1988,NHL,TOR,TOR,CC,NO,5,,80,28,46,6.0,,62,,,259,342,Торонтские кленовые листья,1740.0,14.0,56.0,334.0,14.0,98.0,359.0,10.0
1990,NHL,PHI,PHI,WA,PT,5,,80,33,37,10.0,,76,,,252,267,Филадельфия Флайерс,1945.0,20.0,68.0,338.0,16.0,72.0,376.0,2.0
1979,NHL,DET,DET,WA,NO,5,,80,26,43,11.0,,63,,,268,306,&lt; &lt; Красные крылья &gt; &gt;,1114.0,18.0,61.0,276.0,2.0,64.0,270.0,6.0
1912,NHA,OT1,STE,,,3,,20,9,11,0.0,,18,,,87,81,Оттавские сенаторы,,,,,,,,
2001,NHL,OTT,OTT,EC,NE,3,СФК,82,39,27,9.0,7.0,94,,,243,208,Оттавские сенаторы,1347.0,16.0,55.0,331.0,5.0,48.0,307.0,11.0
1932,NHL,OTS,STE,,CA,5,,48,11,27,10.0,,32,,,88,131,Оттавские сенаторы,398.0,,,,,,,
1973,WHA,NYJ,SDM,,EW,6,,78,32,42,4.0,,68,,,268,313,Нью-Йорк Золотые Блейды/Джерси Рыцари,933.0,6.0,52.0,213.0,4.0,55.0,241.0,7.0
2007,NHL,BUF,BUF,EC,NE,4,,82,39,31,,12.0,90,4.0,9.0,255,242,Буффало Сабрес,1004.0,14.0,66.0,366.0,8.0,56.0,333.0,9.0
1990,NHL,NJD,NJD,WA,PT,4,DSF,80,32,33,15.0,,79,,,272,264,Нью-Джерси Дьяволы,2024.0,10.0,69.0,347.0,13.0,80.0,394.0,8.0
1971,NHL,TOR,TOR,,ED,4,QF,78,33,31,14.0,,80,,,209,208,Торонтские кленовые листья,887.0,10.0,48.0,252.0,7.0,60.0,266.0,4.0
2000,NHL,VAN,VAN,WC,NW,3,CQF,82,36,28,11.0,7.0,90,,,239,238,Ванкуверские канаки,1113.0,22.0,71.0,416.0,11.0,74.0,387.0,12.0
1983,NHL,BOS,BOS,WA,AD,1,DSF,80,49,25,6.0,,104,,,336,261,Бостонские бруины,1606.0,16.0,82.0,342.0,7.0,56.0,336.0,10.0
1971,NHL,DET,DET,,ED,5,,78,33,35,10.0,,76,,,261,262,&lt; &lt; Красные крылья &gt; &gt;,850.0,4.0,58.0,280.0,9.0,45.0,261.0,6.0
1967,NHL,MTL,MTL,,ED,1,ПК,74,42,22,10.0,,94,,,236,167,Монреальские канадиенсы,698.0,,50.0,245.0,3.0,34.0,205.0,7.0
1978,NHL,ATF,CAL,CC,PT,4,PRE,80,41,31,8.0,,90,,,327,280,Пламя Атланты,1158.0,2.0,54.0,226.0,5.0,56.0,290.0,6.0
1972,WHA,CHC,CHC,,WW,6,,78,26,50,2.0,,54,,,245,295,Чикагские гугары,811.0,8.0,45.0,248.0,11.0,57.0,253.0,6.0
1985,NHL,MNS,DAL,CC,NO,2,DSF,80,38,33,9.0,,85,,,327,305,Северные звезды Миннесоты,1672.0,16.0,88.0,370.0,12.0,80.0,387.0,11.0
1973,WHA,WIJ,PHO,,WW,4,AVQF,78,34,39,5.0,,73,,,264,296,Виннипег Джетс,673.0,6.0,39.0,240.0,15.0,45.0,207.0,8.0
1970,NHL,DET,DET,,ED,7,,78,22,45,11.0,,55,,,209,308,&lt; &lt; Красные крылья &gt; &gt;,988.0,20.0,48.0,245.0,10.0,66.0,284.0,5.0
1924,NHL,HAM,BKN,,,1,НФЧМ,30,19,10,1.0,,39,,,90,60,Тигры Гамильтона,335.0,,,,,,,
1974,NHL,MNS,DAL,CC,SM,4,,80,23,50,7.0,,53,,,221,341,Северные звезды Миннесоты,1106.0,14.0,45.0,293.0,10.0,81.0,303.0,3.0
1967,NHL,PIT,PIT,,WD,5,,74,27,34,13.0,,67,,,195,216,Пингвины Питтсбурга,548.0,,37.0,273.0,11.0,30.0,195.0,2.0
1937,NHL,MTM,MTM,,CA,4,,48,12,30,6.0,,30,,,101,149,Монреальские мароны,470.0,,,,,,,
1985,NHL,NYI,NYI,WA,PT,3,DSF,80,39,29,12.0,,90,,,327,284,Жители Нью-Йорка,1343.0,6.0,73.0,332.0,9.0,77.0,369.0,4.0
2006,NHL,DAL,DAL,WC,PC,3,CQF,82,50,25,,7.0,107,9.0,4.0,226,197,Далласские Звезды,1133.0,22.0,79.0,427.0,6.0,59.0,377.0,3.0
1924,NHL,TRS,TOR,,,2,SF,30,19,11,0.0,,38,,,90,84,"Торонто, Сент-Патрикс",274.0,,,,,,,
1981,NHL,WAS,WAS,WA,PT,5,,80,26,41,13.0,,65,,,319,338,Вашингтон Капиталы,1932.0,14.0,93.0,418.0,11.0,67.0,309.0,8.0
1999,NHL,BUF,BUF,EC,NE,3,CQF,82,35,32,11.0,4.0,85,,,213,204,Буффало Сабрес,1173.0,10.0,37.0,351.0,10.0,54.0,361.0,8.0
1990,NHL,CHI,CHI,CC,NO,1,DSF,80,49,23,8.0,,106,,,284,211,Чикаго Блэкхокс,2412.0,20.0,87.0,393.0,10.0,68.0,425.0,20.0
1936,NHL,NYA,BKN,,CA,4,,48,15,29,4.0,,34,,,122,161,Американцы Нью-Йорка,483.0,,,,,,,
1969,NHL,STL,STL,,WD,1,F,76,37,27,12.0,,86,,,224,179,Блюз Сент-Луис,876.0,14.0,72.0,287.0,9.0,41.0,265.0,5.0
1975,NHL,LAK,LAK,WA,NO,2,QF,80,38,33,9.0,,85,,,263,265,Короли Лос-Анджелеса,1022.0,20.0,61.0,334.0,12.0,55.0,298.0,8.0
1975,NHL,CHI,CHI,CC,SM,1,QF,80,32,30,18.0,,82,,,254,261,Чикаго Черные Ястребы,944.0,14.0,72.0,341.0,8.0,53.0,305.0,9.0
1945,NHL,CHI,CHI,,,3,SF,50,23,20,7.0,,53,,,200,178,Чикаго Черные Ястребы,339.0,,,,,,,
1915,PCHA,VA1,SPO,,,4,,18,5,13,0.0,,10,,,74,102,Виктория Аристократс,,,,,,,,
1921,NHL,HAM,BKN,,,4,,24,7,17,0.0,,14,,,88,105,Тигры Гамильтона,106.0,,,,,,,
1976,WHA,SDM,SDM,,WW,3,AVQF,81,40,37,4.0,,84,,,284,283,Сан-Диего Моряки,834.0,6.0,69.0,257.0,6.0,43.0,204.0,11.0
1955,NHL,MTL,MTL,,,1,ПК,70,45,15,10.0,,100,,,222,131,Монреальские канадиенсы,977.0,,,,,,,
1972,NHL,PIT,PIT,,WD,5,,78,32,37,9.0,,73,,,257,265,Пингвины Питтсбурга,866.0,6.0,52.0,301.0,7.0,49.0,264.0,10.0
1993,NHL,CAL,CAL,WC,PC,1,CQF,84,42,29,13.0,,97,,,302,256,Огонь в кольцевом пламени,1847.0,16.0,87.0,410.0,9.0,90.0,465.0,16.0
