year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2010,NHL,MTL,7,3,4,0,17,17,54.0,4.0,6.0,27.0,0.0,0.0,21.0,1.0
2010,NHL,WAS,9,4,5,0,23,24,84.0,4.0,5.0,35.0,0.0,5.0,38.0,0.0
1975,NHL,BOS,12,5,7,0,38,33,209.0,0.0,14.0,54.0,0.0,6.0,52.0,2.0
1987,NHL,NYI,6,2,4,0,18,23,250.0,0.0,5.0,38.0,,10.0,43.0,3.0
2011,NHL,PHI,11,5,6,0,41,44,225.0,2.0,15.0,42.0,1.0,13.0,47.0,4.0
1992,NHL,BOS,4,0,4,0,12,19,56.0,0.0,4.0,22.0,1.0,5.0,19.0,1.0
1982,NHL,BUF,10,6,4,0,31,35,208.0,2.0,7.0,36.0,2.0,5.0,41.0,0.0
1960,NHL,TOR,5,1,4,0,8,15,46.0,,,,,,,
1960,NHL,CHI,12,8,4,0,35,27,162.0,,,,,,,
2005,NHL,BUF,18,11,7,0,60,49,220.0,0.0,16.0,99.0,2.0,16.0,92.0,5.0
1996,NHL,NJD,10,5,5,0,27,21,186.0,0.0,11.0,50.0,2.0,3.0,37.0,3.0
1972,WHA,PHB,4,0,4,0,6,19,,,4.0,25.0,1.0,4.0,17.0,0.0
1997,NHL,DET,22,16,6,0,75,49,334.0,6.0,20.0,129.0,3.0,14.0,119.0,6.0
1939,NHL,CHI,2,0,2,0,3,5,14.0,,,,,,,
1944,NHL,BOS,7,3,4,0,22,22,30.0,,,,,,,
1974,NHL,NYI,17,9,8,0,47,50,377.0,0.0,15.0,77.0,3.0,9.0,72.0,2.0
1996,NHL,PIT,5,1,4,0,13,20,68.0,0.0,4.0,23.0,2.0,4.0,29.0,2.0
1973,NHL,TOR,4,0,4,0,9,17,45.0,,1.0,,1.0,2.0,,0.0
1929,NHL,OTS,2,0,1,1,3,6,29.0,,,,,,,
1982,NHL,WIN,3,0,3,0,9,14,74.0,0.0,6.0,17.0,3.0,2.0,11.0,0.0
1975,NHL,VAN,2,0,2,0,4,8,19.0,0.0,2.0,12.0,1.0,1.0,6.0,1.0
1986,NHL,CAL,6,2,4,0,15,22,190.0,0.0,5.0,28.0,1.0,8.0,30.0,1.0
1922,PCHA,VAM,2,1,1,0,5,3,,,,,,,,
1976,WHA,QUN,17,12,5,0,79,56,,,,,,,,
2006,NHL,CAL,6,2,4,0,10,18,117.0,0.0,6.0,34.0,2.0,5.0,38.0,1.0
1976,NHL,PIT,3,1,2,0,10,13,60.0,2.0,3.0,10.0,0.0,4.0,10.0,0.0
2003,NHL,NYI,5,1,4,0,5,12,50.0,4.0,2.0,16.0,1.0,2.0,23.0,0.0
2008,NHL,PIT,24,16,8,0,79,64,283.0,4.0,20.0,97.0,2.0,14.0,84.0,1.0
1956,NHL,BOS,10,5,5,0,21,29,127.0,,,,,,,
1999,NHL,FLO,4,0,4,0,6,12,54.0,0.0,1.0,14.0,1.0,2.0,16.0,0.0
1975,WHA,PHR,5,2,3,0,13,17,,,,,,,,
1992,NHL,STL,11,7,4,0,24,28,185.0,0.0,10.0,51.0,0.0,9.0,57.0,1.0
1992,NHL,PIT,12,7,5,0,50,37,200.0,0.0,12.0,52.0,5.0,9.0,61.0,2.0
1995,NHL,WAS,6,2,4,0,17,21,194.0,2.0,7.0,38.0,1.0,7.0,42.0,0.0
1968,NHL,OAK,7,3,4,0,25,23,99.0,,4.0,,0.0,4.0,,1.0
1998,NHL,PIT,13,6,7,0,35,36,183.0,2.0,8.0,45.0,1.0,6.0,50.0,0.0
1991,NHL,WAS,7,3,4,0,27,25,139.0,0.0,7.0,37.0,1.0,11.0,34.0,1.0
1952,NHL,BOS,11,5,6,0,30,37,109.0,,,,,,,
1947,NHL,BOS,5,1,4,0,13,20,39.0,,,,,,,
1992,NHL,BUF,8,4,4,0,31,28,116.0,0.0,10.0,39.0,2.0,10.0,36.0,1.0
1974,WHA,PHR,5,1,4,0,12,23,,,,,,,,
1996,NHL,OTT,7,3,4,0,13,14,91.0,2.0,7.0,35.0,1.0,2.0,27.0,0.0
2005,NHL,NYR,4,0,4,0,4,17,71.0,2.0,2.0,21.0,3.0,8.0,27.0,0.0
1987,NHL,BUF,6,2,4,0,22,28,286.0,2.0,11.0,36.0,,6.0,42.0,0.0
1955,NHL,MTL,10,8,2,0,42,18,159.0,,,,,,,
1998,NHL,TOR,17,9,8,0,43,46,252.0,0.0,12.0,87.0,3.0,13.0,71.0,0.0
1921,WCHL,REG,6,3,1,2,7,8,,,,,,,,
1974,NHL,STL,2,0,2,0,6,9,56.0,2.0,2.0,6.0,1.0,3.0,10.0,0.0
1984,NHL,MTL,12,6,6,0,43,41,320.0,0.0,13.0,51.0,0.0,8.0,49.0,1.0
1922,NHL,MTL,2,1,1,0,2,3,44.0,,,,,,,
1916,NHA,MOC,2,1,1,0,7,6,,,,,,,,
1921,PCHA,SEA,2,0,2,0,0,2,,,,,,,,
2005,NHL,DET,6,2,4,0,17,19,84.0,0.0,8.0,40.0,0.0,8.0,37.0,0.0
1990,NHL,BUF,6,2,4,0,24,29,221.0,0.0,6.0,36.0,1.0,9.0,37.0,2.0
1981,NHL,MNS,4,1,3,0,14,14,145.0,2.0,5.0,25.0,1.0,3.0,18.0,0.0
1994,NHL,STL,7,3,4,0,27,27,210.0,2.0,6.0,45.0,6.0,11.0,43.0,1.0
1987,NHL,BOS,23,12,10,1,85,72,813.0,6.0,20.0,131.0,,24.0,125.0,6.0
1989,NHL,CHI,20,10,10,0,69,65,532.0,6.0,18.0,109.0,1.0,22.0,109.0,5.0
1991,NHL,EDM,16,8,8,0,49,54,340.0,0.0,14.0,78.0,0.0,17.0,90.0,1.0
1974,WHA,TOT,6,2,4,0,27,29,,,,,,,,
2009,NHL,PIT,13,7,6,0,42,38,136.0,4.0,15.0,57.0,1.0,12.0,43.0,1.0
1962,NHL,TOR,10,8,2,0,31,16,93.0,,,,,,,
1988,NHL,PIT,11,7,4,0,43,42,452.0,2.0,16.0,70.0,,17.0,69.0,1.0
1938,NHL,DET,6,3,3,0,16,15,51.0,,,,,,,
1970,NHL,PHI,4,0,4,0,8,20,57.0,,4.0,,1.0,7.0,,0.0
1999,NHL,PIT,11,6,5,0,31,23,173.0,4.0,8.0,56.0,1.0,7.0,45.0,0.0
1967,NHL,STL,18,8,10,0,42,50,323.0,,10.0,,3.0,12.0,,5.0
1989,NHL,BUF,6,2,4,0,13,17,126.0,2.0,6.0,30.0,0.0,2.0,29.0,0.0
1944,NHL,MTL,6,2,4,0,21,15,45.0,,,,,,,
1980,NHL,NYR,14,7,7,0,60,56,402.0,6.0,11.0,59.0,4.0,18.0,65.0,2.0
2001,NHL,TOR,20,10,10,0,44,49,389.0,4.0,13.0,90.0,0.0,20.0,99.0,0.0
1986,NHL,PHI,26,15,11,0,85,73,499.0,8.0,19.0,93.0,3.0,22.0,93.0,5.0
1991,NHL,NJD,7,3,4,0,25,28,177.0,4.0,5.0,29.0,4.0,9.0,35.0,1.0
1992,NHL,QUE,6,2,4,0,16,19,94.0,2.0,4.0,18.0,0.0,4.0,21.0,0.0
1989,NHL,LAK,10,4,6,0,39,48,164.0,2.0,11.0,65.0,3.0,7.0,49.0,2.0
1966,NHL,CHI,6,2,4,0,14,18,81.0,,,,,,,
1932,NHL,MTM,2,0,2,0,2,5,20.0,,,,,,,
1996,NHL,COL,17,10,7,0,59,41,380.0,6.0,21.0,95.0,4.0,7.0,86.0,0.0
1942,NHL,DET,10,8,2,0,36,22,87.0,,,,,,,
1977,WHA,QUN,11,5,6,0,43,41,,,,,,,,
1995,NHL,TOR,6,2,4,0,15,21,112.0,0.0,8.0,32.0,4.0,5.0,34.0,1.0
1967,NHL,BOS,4,0,4,0,8,15,56.0,,1.0,,0.0,3.0,,0.0
1952,NHL,MTL,12,8,4,0,34,23,118.0,,,,,,,
1988,NHL,BOS,10,5,5,0,29,30,229.0,2.0,6.0,47.0,,7.0,44.0,2.0
1990,NHL,MTL,13,7,6,0,47,42,333.0,4.0,13.0,68.0,2.0,12.0,68.0,3.0
1991,NHL,MTL,11,4,7,0,29,32,208.0,0.0,9.0,59.0,2.0,10.0,57.0,1.0
1995,NHL,NYR,11,5,6,0,34,38,136.0,2.0,12.0,55.0,3.0,8.0,57.0,1.0
1991,NHL,PIT,21,16,5,0,83,63,339.0,2.0,25.0,102.0,3.0,13.0,92.0,3.0
1998,NHL,ANA,4,0,4,0,6,17,80.0,0.0,4.0,20.0,0.0,7.0,23.0,0.0
1995,NHL,WIN,6,2,4,0,10,20,119.0,2.0,0.0,28.0,2.0,8.0,37.0,0.0
1932,NHL,TOR,9,4,5,0,14,18,99.0,,,,,,,
1976,NHL,TOR,9,4,5,0,31,29,115.0,0.0,14.0,43.0,1.0,8.0,28.0,0.0
1972,WHA,LAS,6,2,4,0,16,23,,,4.0,25.0,0.0,9.0,20.0,1.0
1924,NHL,MTL,2,2,0,0,5,2,17.0,,,,,,,
1975,NHL,NYI,13,7,6,0,43,39,247.0,0.0,9.0,49.0,2.0,7.0,60.0,1.0
1993,NHL,NYR,23,16,7,0,81,50,379.0,2.0,22.0,104.0,3.0,9.0,103.0,2.0
1963,NHL,MTL,7,3,4,0,14,17,168.0,,,,,,,
1977,NHL,CHI,4,0,4,0,9,19,33.0,0.0,4.0,15.0,0.0,4.0,9.0,0.0
1998,NHL,COL,19,11,8,0,56,54,309.0,0.0,14.0,96.0,3.0,19.0,106.0,2.0
1989,NHL,EDM,22,16,6,0,93,60,288.0,0.0,21.0,99.0,2.0,14.0,98.0,4.0
1979,NHL,TOR,3,0,3,0,8,17,101.0,0.0,4.0,15.0,0.0,7.0,23.0,0.0
2008,NHL,NYR,7,3,4,0,11,19,120.0,2.0,4.0,31.0,1.0,6.0,33.0,0.0
1992,NHL,WIN,6,2,4,0,17,21,85.0,0.0,6.0,23.0,0.0,4.0,29.0,1.0
2010,NHL,SJS,18,9,9,0,51,58,276.0,6.0,14.0,73.0,0.0,18.0,76.0,0.0
1993,NHL,BUF,7,3,4,0,14,14,157.0,0.0,4.0,38.0,0.0,6.0,32.0,0.0
1950,NHL,BOS,6,1,4,1,5,17,72.0,,,,,,,
2005,NHL,SJS,11,6,5,0,29,29,144.0,2.0,11.0,72.0,2.0,12.0,62.0,0.0
1986,NHL,EDM,21,16,5,0,87,57,477.0,4.0,17.0,91.0,1.0,14.0,84.0,5.0
1981,NHL,CAL,3,0,3,0,5,10,112.0,2.0,2.0,12.0,0.0,2.0,10.0,0.0
1976,NHL,PHI,10,4,6,0,27,32,199.0,4.0,7.0,28.0,1.0,11.0,43.0,1.0
2003,NHL,OTT,7,3,4,0,11,14,99.0,0.0,3.0,35.0,0.0,4.0,32.0,0.0
1969,NHL,OAK,4,0,4,0,6,13,50.0,,4.0,,0.0,2.0,,1.0
1987,NHL,STL,10,5,5,0,35,38,321.0,0.0,16.0,71.0,,12.0,50.0,2.0
1979,NHL,ATF,4,1,3,0,8,14,68.0,0.0,4.0,20.0,1.0,3.0,18.0,0.0
1993,NHL,MTL,7,3,4,0,20,22,106.0,0.0,6.0,28.0,1.0,7.0,31.0,0.0
1982,NHL,NYR,9,5,4,0,33,37,171.0,2.0,9.0,47.0,3.0,10.0,40.0,1.0
2000,NHL,COL,23,16,7,0,69,41,256.0,6.0,23.0,116.0,2.0,13.0,92.0,0.0
1985,NHL,CAL,22,12,10,0,81,69,805.0,2.0,25.0,109.0,5.0,15.0,103.0,5.0
1946,NHL,TOR,11,8,3,0,31,27,144.0,,,,,,,
1993,NHL,WAS,11,5,6,0,32,32,256.0,0.0,5.0,55.0,0.0,6.0,52.0,3.0
1985,NHL,MNS,5,2,3,0,20,18,142.0,2.0,6.0,24.0,1.0,2.0,25.0,1.0
1994,NHL,BUF,5,1,4,0,13,18,80.0,0.0,3.0,26.0,1.0,3.0,26.0,1.0
1989,NHL,NJD,6,2,4,0,18,21,225.0,2.0,5.0,31.0,0.0,4.0,29.0,1.0
1927,NHL,MTM,9,5,3,1,12,8,164.0,,,,,,,
1979,NHL,PIT,5,2,3,0,14,21,125.0,4.0,5.0,18.0,2.0,4.0,18.0,0.0
2006,NHL,DET,18,10,8,0,48,35,244.0,10.0,19.0,103.0,2.0,12.0,91.0,4.0
1988,NHL,MNS,5,1,4,0,15,23,144.0,0.0,3.0,16.0,,5.0,30.0,1.0
1986,NHL,STL,6,2,4,0,12,15,182.0,2.0,5.0,30.0,0.0,2.0,28.0,0.0
2005,NHL,EDM,24,15,9,0,70,61,385.0,10.0,24.0,141.0,1.0,22.0,158.0,3.0
1929,NHL,CHI,2,0,1,1,2,3,50.0,,,,,,,
2011,NHL,LAK,20,16,4,0,57,30,238.0,6.0,12.0,94.0,0.0,6.0,76.0,5.0
2010,NHL,NYR,5,1,4,0,8,13,62.0,4.0,1.0,20.0,0.0,3.0,16.0,0.0
1962,NHL,DET,11,5,6,0,35,36,170.0,,,,,,,
1989,NHL,STL,12,7,5,0,42,44,432.0,2.0,16.0,62.0,3.0,12.0,70.0,1.0
1925,WCHL,SAS,2,0,1,1,3,4,,,,,,,,
1930,NHL,TOR,2,0,1,1,3,4,13.0,,,,,,,
2009,NHL,COL,6,2,4,0,11,19,67.0,4.0,2.0,15.0,0.0,5.0,26.0,0.0
1997,NHL,WAS,21,12,9,0,53,44,319.0,6.0,14.0,84.0,2.0,15.0,115.0,3.0
1985,NHL,CHI,3,0,3,0,9,18,87.0,0.0,3.0,16.0,0.0,5.0,15.0,0.0
1958,NHL,TOR,12,5,7,0,32,39,173.0,,,,,,,
2010,NHL,DET,11,7,4,0,36,28,125.0,0.0,8.0,43.0,0.0,11.0,46.0,0.0
1952,NHL,DET,6,2,4,0,21,21,50.0,,,,,,,
1928,NHL,NYA,2,0,1,1,0,1,18.0,,,,,,,
1978,NHL,ATF,2,0,2,0,5,9,129.0,0.0,3.0,13.0,1.0,1.0,10.0,0.0
