playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
andrell01,1921,TRS,NHL,F,5,2,0,2,3
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
camerha01,1917,TOA,NHL,D,5,3,1,4,0
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
ronansk01,1915,MOC,NHA,Р,4,1,0,1,6
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
anderer02,1923,CAT,WCHL,Р,2,0,0,0,2
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
tobinch01,1915,PO1,PCHA,Р,5,2,1,3,12
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
stanlba01,1917,VML,PCHA,Р,5,2,0,2,6
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
noblere01,1917,TOA,NHL,L,5,2,1,3,0
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
broadpu01,1922,OTS,NHL,Р,6,6,1,7,12
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
anderer02,1923,CAT,WCHL,Р,2,0,0,0,2
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
skinnal01,1922,VAM,PCHA,Р,3,1,1,2,6
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
walkeja01,1913,TBS,NHA,L,3,1,0,1,3
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
darraja01,1914,OT1,NHA,C,2,3,0,3,6
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
pitredi01,1916,MOC,NHA,Р,4,5,0,5,6
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
oatmaru01,1925,VIC,WCHL,Р,4,0,0,0,10
marshja02,1913,TBS,NHA,D,3,1,0,1,2
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
stanlba01,1914,VML,PCHA,Р,3,6,0,6,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
andrell01,1921,TRS,NHL,F,5,2,0,2,3
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
denneco01,1921,TRS,NHL,Л/К,5,3,2,5,2
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
smithto01,1912,QU1,NHA,L,3,4,0,4,0
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
cookll01,1921,VML,PCHA,D,5,1,0,1,6
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
cookll01,1914,VML,PCHA,D,3,3,0,3,9
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
prodggo01,1912,VA1,PCHA,Р,2,1,0,1,2
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
mackami01,1914,VML,PCHA,L,3,4,2,6,6
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
darraja01,1914,OT1,NHA,C,2,3,0,3,6
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
broadpu01,1922,OTS,NHL,Р,6,6,1,7,12
halljo01,1912,QU1,NHA,D,3,0,0,0,7
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
merriho01,1914,OT1,NHA,D,3,0,0,0,0
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
marksja01,1912,QU1,NHA,Р,3,2,0,2,2
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
noblere01,1925,MTM,NHL,D,4,0,0,0,4
