driverid,driverref,number,code,forename,surname,dob,nationality,url
581,Коллины,,,Питер,Коллинз,1931-11-06,Британские,http://en.wikipedia.org/wiki/Peter_Collins_(gacing_driver)
583,Герини,,,Герино,Герини,1928-08-10,Итальянский,http://en.wikipedia.org/wiki/Gerino_Gerini_(gacing_driver)
585,Эмерия,,,Пол,Эмери,1916-11-12,Британские,http://en.wikipedia.org/wiki/Pol_Emery
586,Пиотти,,,Луиджи,Пиотти,1913-10-27,Итальянский,http://en.wikipedia.org/wiki/Luigi_Piotti
591,Джордж_амик,,,Джордж,Амик,1924-10-24,Американцы,http://en.wikipedia.org/wiki/George_Amick
597,connor,,,Пэт,О'Коннор,1928-10-09,Американцы,http://en.wikipedia.org/wiki/Pat_O%27 Connor_(auto_racer)
602,Лас-каз,,,Роберт,Ла-Каз,1917-02-26,Французский,http://en.wikipedia.org/wiki/Robert_La_Caze
616,Джордж,,,Элмер,Джордж,1928-07-15,Американцы,http://en.wikipedia.org/wiki/Elmer_George
634,&lt; &lt; Скотти &gt; &gt;,,,Пьеро,Скотти,1909-11-11,Итальянский,http://en.wikipedia.org/wiki/Piero_Scotti
648,Клин,,,Карл,Клинг,1910-09-16,Немецкий,http://en.wikipedia.org/wiki/Karl_Kling
649,Биргер,,,Пабло,Биргер,1924-01-07,Аргентина,http://en.wikipedia.org/wiki/Pablo_Birger
653,Деви,,,Джимми,Дейвис,1929-08-08,Американцы,http://en.wikipedia.org/wiki/Jimmy_Davies
654,фаулкнер,,,Уолт,Фолкнер,1920-02-16,Американцы,http://en.wikipedia.org/wiki/Walt_Foulkner
657,Вукович,,,Билл,Вукович,1918-12-13,Американцы,http://en.wikipedia.org/wiki/Bill_Vukович
663,Вортон,,,Кен,Уортон,1916-03-21,Британские,http://en.wikipedia.org/wiki/Ken_Wharton
664,mcalpine,,,Кеннет,Макальпайн,1920-09-21,Британские,http://en.wikipedia.org/wiki/Kenneth_McAlpine
666,Ролт,,,Тони,Ролт,1918-10-16,Британские,http://en.wikipedia.org/wiki/Tony_Rolt
667,Фитч,,,Джон,Фитч,1917-08-04,Американцы,http://en.wikipedia.org/wiki/John_Fitch_(водитель)
668,Лукас,,,Джин,Лукас,1917-04-25,Французский,http://en.wikipedia.org/wiki/Jean_Lucas
672,Дапонте,,,Хорхе,Дапонте,1923-06-05,Аргентина,http://en.wikipedia.org/wiki/Jorge_Daponte
673,Назарук,,,Майк,Назарук,1921-10-02,Американцы,http://en.wikipedia.org/wiki/Mike_Nazaruk
683,колючка,,,Лесли,Торн,1916-06-23,Британские,http://en.wikipedia.org/wiki/Leslie_Thorne
687,белого цвета,,,Питер,Уайтхед,1914-11-12,Британские,http://en.wikipedia.org/wiki/Peter_Whitehead_(gacing_driver)
689,Alan_коричневый,,,Алан,Коричневый,1919-11-20,Британские,http://en.wikipedia.org/wiki/Alan_Brown_(gacing_driver)
696,Джон_барбер,,,Джон,Барбер,1929-07-22,Британские,http://en.wikipedia.org/wiki/John_Barber_(gacing_driver)
697,titto,,,Фелиция,Костюм,1903-06-09,Итальянский,http://en.wikipedia.org/wiki/Felice_Bonetto
707,Jan_stewart,,,Йен,Стюарт,1929-07-15,Британские,http://en.wikipedia.org/wiki/Ian_Stewart_(gacing_driver)
708,Дункан_хамилтон,,,Дункан,Гамильтон,1920-04-30,Британские,http://en.wikipedia.org/wiki/Duncan_Hamilton_(gacing_driver)
712,хиты,,,Вилли,Хикс,1922-02-13,Немецкий,http://en.wikipedia.org/wiki/Willi_Heeks
729,Шиндлер,,,Билл,Шиндлер,1909-03-06,Американцы,http://en.wikipedia.org/wiki/Bill_Schindler
739,Шарингтон,,,Робин,Монтгомери-Чаррингтон,1915-06-23,Британские,http://en.wikipedia.org/wiki/Robin_Montgomerie-Charrington
741,Эванслин,,,Филипп,Эстанслин,1896-12-28,Французский,http://en.wikipedia.org/wiki/filippe_%C3-89ancelin
743,Томпсон,,,Эрик,Томпсон,1919-11-04,Британские,http://en.wikipedia.org/wiki/Eric_Thompson_(gacing_driver)
745,graham_whitehead,,,Грэм,Уайтхед,1922-04-15,Британские,http://en.wikipedia.org/wiki/Graham_Whitehead
750,Бруды,,,Адольф,Грубияны,1899-10-15,Немецкий,http://en.wikipedia.org/wiki/Adolf_Brudes
752,Нидермайер,,,Гельмут,Нидермайер,1915-11-29,Немецкий,http://en.wikipedia.org/wiki/Helmut_Nidermayr
754,balsa,,,Марсель,Балса,1909-01-01,Французский,http://en.wikipedia.org/wiki/Markel_Balsa
757,Питчеры,,,Йозеф,Питерс,1914-09-16,Немецкий,http://en.wikipedia.org/wiki/Josef_Peters_(водитель)
759,Флинтерман,,,Янв.,Флинтерман,1919-10-02,Датч,http://en.wikipedia.org/wiki/Jan_Flinterman
766,:: бутерброд,,,Ли,Уоллард,1910-09-07,Американцы,http://en.wikipedia.org/wiki/Lee_Wallard
769,Макки,,,Билл,Макки,1927-12-15,Американцы,http://en.wikipedia.org/wiki/Bill_Mackey
770,зеленый,,,Сесил,Зеленый,1919-09-30,Американцы,http://en.wikipedia.org/wiki/Cecil_Green
771,Вальт_коричневый,,,Уолт,Коричневый,1911-12-30,Американцы,http://en.wikipedia.org/wiki/Walt_Brown_(auto_racer)
783,Григнард,,,Жорж,Григнар,1905-07-25,Французский,http://en.wikipedia.org/wiki/Georges_Grignard
786,Фагиоли,,,Луиджи,Фагиоли,1898-06-09,Итальянский,http://en.wikipedia.org/wiki/Luigi_Fagioli
792,Пиан,,,Альфредо,Пиан,1912-10-21,Аргентина,http://en.wikipedia.org/wiki/Alfredo_Pi%C3%A0n
798,Брюнетка,,,Бейлисс,Левретт,1914-02-14,Американцы,http://en.wikipedia.org/wiki/Bayliss_Levrett
804,Манц,,,Джонни,Манц,1918-09-18,Американцы,http://en.wikipedia.org/wiki/Johny_Manz
807,Гулькенберг,27.0,HUL,Нико,Гюлькенберг,1987-08-19,Немецкий,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
808,Петров,,ПЕТ,Виталий,Петров,1984-09-08,Русский,http://en.wikipedia.org/wiki/Vitaly_Petrov
815,Перес,11.0,ПЕР,Сержиу,Перес,1990-01-26,Мексика,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
816,ambrosio,,ДАМ,Жером,Д'Амбросио,1985-12-27,Бельгийский,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
820,Чилтон,4.0,ЧХИ,Макс.,Чилтон,1991-04-21,Британские,http://en.wikipedia.org/wiki/Max_Chilton
822,Ботты,77.0,СОТ,Вальттери,Бутылка,1989-08-28,Финский,http://en.wikipedia.org/wiki/Valtteri_Bottas
823,Грань,,ДДГ,Гидо,Ван дер Гарде,1985-04-25,Датч,http://en.wikipedia.org/wiki/Gedo_van_der_Garde
826,kvyat,26.0,КВИ,Дэниел,Квьят,1994-04-26,Русский,http://en.wikipedia.org/wiki/Daniil_Kvyat
836,yhrlein,94.0,Ух ты!,Паскаль,Верлин,1994-10-18,Немецкий,http://en.wikipedia.org/wiki/Passcal_Wehrlein
837,Харьянто,88.0,HAR,Рио,Харьянто,1993-01-22,Индонезия,http://en.wikipedia.org/wiki/Rio_Haryanto
841,Гиовинацци,36.0,ПИО,Антонио,Джованацци,1993-12-14,Итальянский,http://en.wikipedia.org/wiki/Antonio_Giovinazzi
