season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2005,105,1421,68,1128,59,H,0,21,44,6,14,20,28,7,21,18,12,6,4,22,18,52,5,23,18,25,16,19,9,12,4,1,21
2006,73,1333,75,1112,65,H,0,27,44,6,8,15,19,8,27,15,23,8,3,16,27,63,3,13,8,12,11,11,10,11,11,3,14
2010,107,1160,77,1328,67,H,0,28,56,6,14,15,18,1,32,19,7,5,5,15,24,55,7,20,12,16,3,30,10,11,5,2,16
2011,58,1250,77,1389,64,H,0,20,51,4,13,33,43,18,26,11,16,13,1,19,25,63,4,15,10,22,17,18,13,17,9,4,28
2010,43,1370,82,1414,81,H,0,28,66,6,17,20,30,17,29,15,15,7,3,20,30,64,8,15,13,19,10,25,14,15,9,5,21
2011,62,1107,59,1306,44,H,0,21,41,5,10,12,17,6,28,7,13,3,3,20,16,53,8,30,4,16,16,17,12,13,3,2,14
2012,41,1193,58,1306,52,H,0,20,38,5,11,13,18,5,23,9,17,7,6,16,18,58,8,28,8,12,20,17,5,16,4,4,17
2011,120,1130,76,1439,61,A,0,23,51,10,22,20,26,8,30,15,10,1,2,15,24,56,3,17,10,13,4,20,6,6,4,2,18
2012,101,1306,69,1107,64,H,0,26,54,8,19,9,12,10,23,15,13,4,3,12,25,56,5,14,9,15,9,19,6,10,4,0,13
2005,121,1242,72,1243,65,H,0,23,53,9,22,17,20,12,24,12,14,4,4,21,22,56,3,16,18,23,13,19,12,12,8,1,20
2006,63,1104,61,1128,57,H,0,20,50,7,26,14,18,14,22,11,7,3,4,9,23,48,9,23,2,5,4,18,13,6,2,2,14
2010,87,1233,61,1265,42,H,0,25,61,2,16,9,14,15,25,15,12,14,9,14,15,46,4,11,8,11,8,25,8,22,6,4,16
2010,82,1174,76,1209,74,H,1,28,54,8,20,12,17,9,19,18,9,5,3,13,29,65,7,17,9,11,18,19,13,9,4,2,17
2013,33,1221,67,1171,56,H,0,21,46,10,19,15,19,6,24,16,10,4,4,14,22,49,5,16,7,16,7,20,8,10,5,0,17
2003,73,1293,80,1183,74,A,0,29,69,5,20,17,25,19,29,18,11,4,4,19,24,63,6,16,20,26,13,27,15,11,4,5,23
2008,105,1264,73,1373,72,H,0,29,60,11,21,4,10,13,22,14,11,4,4,18,28,58,9,17,7,19,15,24,18,7,7,3,12
2013,17,1433,78,1272,65,N,0,26,54,13,22,13,20,10,22,17,19,14,0,19,27,51,2,7,9,16,8,22,8,22,8,4,22
2010,33,1237,86,1295,74,H,0,28,61,7,20,23,31,11,22,17,8,12,4,15,28,56,8,20,10,12,6,28,16,18,4,3,21
2008,40,1139,79,1199,68,N,0,24,46,11,26,20,26,4,21,10,15,10,3,15,27,58,5,17,9,12,12,23,13,19,11,2,23
