year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1927,NHL,TOR,TOR,,CA,4,,44,18,18,8.0,,44,,,89,88,Toronto Maple Leafs,522.0,,,,,,,
1987,NHL,TOR,TOR,CC,NO,4,DSF,80,21,49,10.0,,52,,,273,345,Toronto Maple Leafs,1782.0,28.0,54.0,347.0,9.0,93.0,420.0,12.0
1989,NHL,MTL,MTL,WA,AD,3,DF,80,41,28,11.0,,93,,,288,234,Montreal Canadiens,1590.0,8.0,54.0,340.0,7.0,57.0,295.0,4.0
1969,NHL,LAK,LAK,,WD,6,,76,14,52,10.0,,38,,,168,290,Los Angeles Kings,969.0,2.0,39.0,275.0,11.0,67.0,297.0,6.0
1970,NHL,PIT,PIT,,WD,6,,78,21,37,20.0,,62,,,221,240,Pittsburgh Penguins,1079.0,6.0,56.0,318.0,9.0,48.0,276.0,5.0
2000,NHL,ANA,ANA,WC,PC,5,,82,25,41,11.0,5.0,66,,,188,245,Mighty Ducks of Anaheim,1136.0,12.0,66.0,373.0,13.0,71.0,390.0,6.0
1981,NHL,HAR,CAR,WA,AD,5,,80,21,41,18.0,,60,,,264,351,Hartford Whalers,1493.0,8.0,68.0,292.0,7.0,78.0,283.0,6.0
1997,NHL,FLO,FLO,EC,AT,6,,82,24,43,15.0,,63,,,203,256,Florida Panthers,1676.0,20.0,55.0,409.0,16.0,82.0,403.0,12.0
2010,NHL,EDM,EDM,WC,NW,5,,82,25,45,,12.0,62,2.0,9.0,193,269,Edmonton Oilers,1270.0,20.0,44.0,304.0,2.0,74.0,321.0,8.0
1972,NHL,MNS,DAL,,WD,3,QF,78,37,30,11.0,,85,,,254,230,Minnesota North Stars,881.0,0.0,37.0,237.0,7.0,59.0,265.0,1.0
2005,NHL,DAL,DAL,WC,PC,1,CQF,82,53,23,,6.0,112,12.0,1.0,265,218,Dallas Stars,1496.0,12.0,88.0,498.0,7.0,82.0,504.0,10.0
1973,WHA,CHC,CHC,,EW,4,AVF,78,38,35,5.0,,81,,,271,273,Chicago Cougars,1041.0,26.0,51.0,245.0,8.0,45.0,289.0,7.0
1983,NHL,WAS,WAS,WA,PT,2,DF,80,48,27,5.0,,101,,,308,226,Washington Capitals,1252.0,18.0,77.0,382.0,18.0,39.0,293.0,8.0
2003,NHL,PHI,PHI,EC,AT,1,CF,82,40,21,15.0,6.0,101,,,229,186,Philadelphia Flyers,1357.0,22.0,65.0,314.0,3.0,58.0,348.0,7.0
1977,WHA,SOV,SOV,,,9,,8,3,4,1.0,,7,,,27,36,Soviet All Stars,122.0,2.0,,,,,,
1910,NHA,MOC,MTL,,,2,,16,8,8,0.0,,16,,,66,62,Montreal Canadiens,,,,,,,,
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Vancouver Canucks,1808.0,16.0,53.0,312.0,12.0,69.0,282.0,2.0
2009,NHL,NJD,NJD,EC,AT,1,CQF,82,48,27,,7.0,103,6.0,5.0,222,191,New Jersey Devils,859.0,16.0,51.0,273.0,5.0,41.0,239.0,7.0
1973,WHA,EDO,EDM,,WW,3,AVQF,78,38,37,3.0,,79,,,268,269,Edmonton Oilers,1273.0,14.0,39.0,245.0,4.0,66.0,295.0,9.0
1980,NHL,MNS,DAL,WA,AD,3,F,80,35,28,17.0,,87,,,291,263,Minnesota North Stars,1624.0,44.0,88.0,408.0,13.0,64.0,304.0,7.0
1926,NHL,TRS,TOR,,CA,5,,44,15,24,5.0,,35,,,79,94,Toronto St. Patricks,546.0,,,,,,,
1999,NHL,PHO,PHO,WC,PC,3,CQF,82,39,31,8.0,4.0,90,,,232,228,Phoenix Coyotes,940.0,12.0,37.0,310.0,7.0,43.0,306.0,14.0
1988,NHL,PHI,PHI,WA,PT,4,CF,80,36,36,8.0,,80,,,307,285,Philadelphia Flyers,2317.0,12.0,98.0,367.0,9.0,80.0,432.0,16.0
1972,NHL,PIT,PIT,,WD,5,,78,32,37,9.0,,73,,,257,265,Pittsburgh Penguins,866.0,6.0,52.0,301.0,7.0,49.0,264.0,10.0
2005,NHL,OTT,OTT,EC,NE,1,CSF,82,52,21,,9.0,113,2.0,6.0,314,211,Ottawa Senators,1462.0,20.0,102.0,490.0,11.0,73.0,476.0,25.0
1988,NHL,CAL,CAL,CC,SM,1,SC,80,54,17,9.0,,117,,,354,226,Calgary Flames,2444.0,10.0,101.0,405.0,8.0,78.0,457.0,10.0
1933,NHL,NYA,BKN,,CA,4,,48,15,23,10.0,,40,,,104,132,New York Americans,374.0,,,,,,,
1971,NHL,PIT,PIT,,WD,4,QF,78,26,38,14.0,,66,,,220,258,Pittsburgh Penguins,978.0,8.0,46.0,286.0,7.0,55.0,246.0,5.0
2006,NHL,CHI,CHI,WC,CE,5,,82,31,42,,9.0,71,6.0,7.0,201,258,Chicago Blackhawks,1332.0,16.0,43.0,364.0,6.0,77.0,443.0,12.0
1978,WHA,EDO,EDM,,,1,AVF,80,48,30,2.0,,98,,,340,266,Edmonton Oilers,1220.0,8.0,70.0,276.0,6.0,62.0,288.0,9.0
1972,WHA,LAS,MIB,,WW,3,AVQF,78,37,35,6.0,,80,,,259,250,Los Angeles Sharks,1477.0,56.0,51.0,259.0,11.0,59.0,315.0,8.0
1928,NHL,CHI,CHI,,AM,5,,44,7,29,8.0,,22,,,33,85,Chicago Black Hawks,363.0,,,,,,,
1998,NHL,NYI,NYI,EC,AT,5,,82,24,48,10.0,,58,,,194,244,New York Islanders,1111.0,22.0,54.0,341.0,7.0,60.0,363.0,8.0
1925,WCHL,EDE,EDE,,,1,WF,30,19,11,0.0,,38,,,94,77,Edmonton Eskimos,,,,,,,,
1933,NHL,MTL,MTL,,CA,2,QF,48,22,20,6.0,,50,,,99,101,Montreal Canadiens,308.0,,,,,,,
1962,NHL,NYR,NYR,,,5,,70,22,36,12.0,,56,,,211,233,New York Rangers,657.0,,,,,,,
1982,NHL,NYR,NYR,WA,PT,4,DF,80,35,35,10.0,,80,,,306,287,New York Rangers,1100.0,18.0,71.0,317.0,8.0,75.0,312.0,12.0
1994,NHL,DAL,DAL,WC,CE,5,CQF,48,17,23,8.0,,42,,,136,135,Dallas Stars,1117.0,10.0,39.0,248.0,7.0,34.0,218.0,4.0
1975,WHA,DOT,DOT,,WW,5,,41,14,26,1.0,,29,,,134,172,Denver Spurs/Ottawa Civics,536.0,,25.0,149.0,6.0,31.0,148.0,2.0
1981,NHL,PIT,PIT,WA,PT,4,DSF,80,31,36,13.0,,75,,,310,337,Pittsburgh Penguins,2212.0,10.0,99.0,404.0,14.0,92.0,399.0,8.0
1981,NHL,VAN,VAN,CC,SM,2,F,80,30,33,17.0,,77,,,290,286,Vancouver Canucks,1840.0,16.0,64.0,337.0,10.0,68.0,315.0,8.0
1936,NHL,TOR,TOR,,CA,3,QF,48,22,21,5.0,,49,,,119,115,Toronto Maple Leafs,371.0,,,,,,,
1995,NHL,CAL,CAL,WC,PC,2,CQF,82,34,37,11.0,,79,,,241,240,Calgary Flames,1524.0,24.0,71.0,386.0,9.0,80.0,402.0,11.0
2011,NHL,NYR,NYR,EC,AT,1,CF,82,51,24,,7.0,109,4.0,5.0,226,187,New York Rangers,1059.0,14.0,44.0,280.0,4.0,36.0,260.0,8.0
2009,NHL,LAK,LAK,WC,PC,3,CQF,82,46,27,,9.0,101,10.0,8.0,241,219,Los Angeles Kings,979.0,16.0,64.0,307.0,6.0,60.0,304.0,4.0
1929,NHL,MTL,MTL,,CA,2,SC,44,21,14,9.0,,51,,,142,114,Montreal Canadiens,596.0,,,,,,,
2006,NHL,PHI,PHI,EC,AT,5,,82,22,48,,12.0,56,1.0,6.0,214,303,Philadelphia Flyers,1301.0,16.0,53.0,376.0,14.0,65.0,420.0,15.0
1983,NHL,PIT,PIT,WA,PT,6,,80,16,58,6.0,,38,,,254,390,Pittsburgh Penguins,1695.0,14.0,70.0,340.0,14.0,86.0,357.0,7.0
2005,NHL,PIT,PIT,EC,AT,5,,82,22,46,,14.0,58,1.0,6.0,244,316,Pittsburgh Penguins,1559.0,20.0,94.0,495.0,16.0,113.0,533.0,13.0
1981,NHL,WAS,WAS,WA,PT,5,,80,26,41,13.0,,65,,,319,338,Washington Capitals,1932.0,14.0,93.0,418.0,11.0,67.0,309.0,8.0
1978,NHL,DET,DET,WA,NO,5,,80,23,41,16.0,,62,,,252,295,Detroit Red Wings,1359.0,20.0,78.0,327.0,9.0,63.0,279.0,10.0
1934,NHL,DET,DET,,AM,4,,48,19,22,7.0,,45,,,127,114,Detroit Red Wings,326.0,,,,,,,
1934,NHL,MTL,MTL,,CA,3,QF,48,19,23,6.0,,44,,,110,145,Montreal Canadiens,310.0,,,,,,,
2005,NHL,WAS,WAS,EC,SE,5,,82,29,41,,12.0,70,7.0,6.0,237,306,Washington Capitals,1499.0,26.0,72.0,490.0,18.0,116.0,550.0,15.0
1951,NHL,CHI,CHI,,,6,,70,17,44,9.0,,43,,,158,241,Chicago Black Hawks,629.0,,,,,,,
1916,NHA,QU1,BKN,,,2,,20,10,10,0.0,,20,,,97,126,Quebec Bulldogs,,,,,,,,
1915,PCHA,VML,VMR,,,2,,18,9,9,0.0,,18,,,75,69,Vancouver Millionaires,,,,,,,,
1999,NHL,MTL,MTL,EC,NE,4,,82,35,34,9.0,4.0,83,,,196,194,Montreal Canadiens,1067.0,14.0,54.0,323.0,8.0,40.0,302.0,7.0
1967,NHL,BOS,BOS,,ED,3,QF,74,37,27,10.0,,84,,,259,216,Boston Bruins,1031.0,,45.0,236.0,4.0,50.0,288.0,10.0
2003,NHL,CBS,CBS,WC,CE,4,,82,25,45,8.0,4.0,62,,,177,238,Columbus Blue Jackets,1209.0,22.0,58.0,401.0,14.0,50.0,337.0,5.0
1973,NHL,STL,STL,,WD,6,,78,26,40,12.0,,64,,,206,248,St. Louis Blues,1147.0,10.0,39.0,275.0,9.0,56.0,313.0,4.0
1929,NHL,CHI,CHI,,AM,2,QF,44,21,18,5.0,,47,,,117,111,Chicago Black Hawks,573.0,,,,,,,
1951,NHL,NYR,NYR,,,5,,70,23,34,13.0,,59,,,192,219,New York Rangers,530.0,,,,,,,
1992,NHL,CAL,CAL,CC,SM,2,DSF,84,43,30,11.0,,97,,,322,282,Calgary Flames,1951.0,12.0,85.0,447.0,9.0,83.0,492.0,15.0
2006,NHL,NJD,NJD,EC,AT,1,CSF,82,49,24,,9.0,107,10.0,8.0,216,201,New Jersey Devils,830.0,8.0,65.0,367.0,11.0,40.0,271.0,4.0
1992,NHL,BOS,BOS,WA,AD,1,DSF,84,51,26,7.0,,109,,,332,268,Boston Bruins,1552.0,10.0,91.0,435.0,8.0,70.0,413.0,19.0
2000,NHL,BOS,BOS,EC,NE,4,,82,36,30,8.0,8.0,88,,,227,249,Boston Bruins,1325.0,18.0,64.0,390.0,7.0,65.0,377.0,8.0
1925,NHL,NYA,BKN,,,5,,36,12,20,4.0,,28,,,68,89,New York Americans,341.0,,,,,,,
1913,NHA,MOW,MTW,,,5,,20,7,13,0.0,,14,,,102,125,Montreal Wanderers,,,,,,,,
1990,NHL,LAK,LAK,CC,SM,1,DF,80,46,24,10.0,,102,,,340,254,Los Angeles Kings,2228.0,24.0,80.0,391.0,18.0,63.0,370.0,8.0
1934,NHL,CHI,CHI,,AM,2,QF,48,26,17,5.0,,57,,,118,88,Chicago Black Hawks,387.0,,,,,,,
2009,NHL,PIT,PIT,EC,AT,2,CSF,82,47,28,,7.0,101,8.0,2.0,257,237,Pittsburgh Penguins,1195.0,12.0,56.0,326.0,8.0,52.0,327.0,7.0
1967,NHL,STL,STL,,WD,3,F,74,27,31,16.0,,70,,,177,191,St. Louis Blues,790.0,,38.0,223.0,7.0,39.0,245.0,10.0
1984,NHL,BUF,BUF,WA,AD,3,DSF,80,38,28,14.0,,90,,,290,237,Buffalo Sabres,1221.0,18.0,76.0,322.0,5.0,52.0,295.0,9.0
1938,NHL,MTL,MTL,,,6,QF,48,15,24,9.0,,39,,,115,146,Montreal Canadiens,288.0,,,,,,,
1988,NHL,HAR,CAR,WA,AD,4,DSF,80,37,38,5.0,,79,,,299,290,Hartford Whalers,1672.0,10.0,87.0,418.0,18.0,70.0,377.0,3.0
1975,NHL,MTL,MTL,WA,NO,1,SC,80,58,11,11.0,,127,,,337,174,Montreal Canadiens,977.0,14.0,75.0,282.0,0.0,44.0,290.0,7.0
1983,NHL,CAL,CAL,CC,SM,2,DF,80,34,32,14.0,,82,,,311,314,Calgary Flames,1390.0,4.0,64.0,297.0,10.0,63.0,315.0,15.0
1978,WHA,CZE,CZE,,,9,,6,1,4,1.0,,3,,,14,33,Czechoslovakia,107.0,,,,,,,
1964,NHL,DET,DET,,,1,SF,70,40,23,7.0,,87,,,224,175,Detroit Red Wings,1121.0,,55.0,316.0,7.0,52.0,312.0,10.0
1990,NHL,NYI,NYI,WA,PT,6,,80,25,45,10.0,,60,,,223,290,New York Islanders,1723.0,8.0,51.0,317.0,12.0,78.0,353.0,9.0
2008,NHL,ATL,WPG,EC,SE,4,,82,35,41,,6.0,76,7.0,1.0,257,280,Atlanta Thrashers,1256.0,12.0,69.0,357.0,10.0,88.0,366.0,13.0
1922,WCHL,SAC,SAS,,,4,,30,8,20,2.0,,18,,,91,125,Saskatoon Crescents,,,,,,,,
1970,NHL,CLF,CLE,,WD,7,,78,20,53,5.0,,45,,,199,320,California Golden Seals,937.0,6.0,39.0,316.0,7.0,58.0,254.0,3.0
2003,NHL,TOR,TOR,EC,NE,2,CSF,82,45,24,10.0,3.0,103,,,242,204,Toronto Maple Leafs,1452.0,20.0,75.0,373.0,8.0,64.0,386.0,8.0
2001,NHL,CAL,CAL,WC,NW,4,,82,32,35,12.0,3.0,79,,,201,220,Calgary Flames,1586.0,12.0,55.0,364.0,5.0,66.0,356.0,10.0
1964,NHL,NYR,NYR,,,5,,70,20,38,12.0,,52,,,179,246,New York Rangers,760.0,,55.0,321.0,9.0,43.0,267.0,7.0
1909,NHA,REN,REN,,,3,,12,8,3,1.0,,17,,,96,54,Renfrew Creamery Kings,,,,,,,,
1982,NHL,VAN,VAN,CC,SM,3,DSF,80,30,35,15.0,,75,,,303,309,Vancouver Canucks,1639.0,4.0,90.0,333.0,13.0,56.0,292.0,5.0
1912,PCHA,VML,VMR,,,2,,14,7,7,0.0,,14,,,71,68,Vancouver Millionaires,,,,,,,,
1995,NHL,BOS,BOS,EC,NE,2,CQF,82,40,31,11.0,,91,,,282,269,Boston Bruins,1039.0,10.0,68.0,363.0,7.0,67.0,341.0,13.0
1916,NHA,OT1,STE,,,1,NHAF,20,15,5,0.0,,30,,,119,63,Ottawa Senators,,,,,,,,
1970,NHL,STL,STL,,WD,2,QF,78,34,25,19.0,,87,,,223,208,St. Louis Blues,1092.0,24.0,56.0,312.0,8.0,49.0,285.0,9.0
1929,NHL,PIP,PHQ,,AM,5,,44,5,36,3.0,,13,,,102,185,Pittsburgh Pirates,364.0,,,,,,,
1943,NHL,NYR,NYR,,,6,,50,6,39,5.0,,17,,,162,310,New York Rangers,253.0,,,,,,,
1989,NHL,NYI,NYI,WA,PT,4,DSF,80,31,38,11.0,,73,,,281,288,New York Islanders,1777.0,10.0,78.0,330.0,8.0,87.0,371.0,10.0
1985,NHL,QUE,COL,WA,AD,1,DSF,80,43,31,6.0,,92,,,330,289,Quebec Nordiques,1847.0,28.0,99.0,423.0,20.0,71.0,379.0,11.0
1951,NHL,DET,DET,,,1,SC,70,44,14,12.0,,100,,,215,133,Detroit Red Wings,694.0,,,,,,,
1991,NHL,WAS,WAS,WA,PT,2,DSF,80,45,27,8.0,,98,,,330,275,Washington Capitals,1777.0,32.0,92.0,412.0,15.0,60.0,368.0,14.0
2009,NHL,BOS,BOS,EC,NE,3,CSF,82,39,30,,13.0,91,10.0,9.0,206,200,Boston Bruins,953.0,24.0,44.0,265.0,4.0,37.0,272.0,6.0
1994,NHL,NJD,NJD,EC,AT,2,SC,48,22,18,8.0,,52,,,136,121,New Jersey Devils,787.0,14.0,22.0,164.0,3.0,28.0,149.0,3.0
1942,NHL,BOS,BOS,,,2,F,50,24,17,9.0,,57,,,195,176,Boston Bruins,354.0,,,,,,,
1973,NHL,CLF,CLE,,WD,8,,78,13,55,10.0,,36,,,195,342,California Golden Seals,651.0,10.0,34.0,268.0,14.0,46.0,221.0,6.0
1974,WHA,MIB,MIB,,WW,5,,78,21,53,4.0,,46,,,205,341,Michigan Stags/Baltimore Blades,1104.0,,52.0,279.0,12.0,50.0,278.0,4.0
1955,NHL,NYR,NYR,,,3,SF,70,32,28,10.0,,74,,,204,203,New York Rangers,911.0,,,,,,,
2010,NHL,NYI,NYI,EC,AT,5,,82,30,39,,13.0,73,4.0,6.0,229,264,New York Islanders,1515.0,26.0,52.0,302.0,7.0,52.0,310.0,15.0
1999,NHL,PIT,PIT,EC,AT,3,CSF,82,37,31,8.0,6.0,88,,,241,236,Pittsburgh Penguins,1221.0,16.0,54.0,346.0,11.0,56.0,321.0,7.0
1983,NHL,HAR,CAR,WA,AD,5,,80,28,42,10.0,,66,,,288,320,Hartford Whalers,1184.0,16.0,80.0,329.0,14.0,68.0,301.0,5.0
1910,NHA,MOW,MTW,,,4,,16,7,9,0.0,,14,,,73,88,Montreal Wanderers,,,,,,,,
1954,NHL,MTL,MTL,,,2,F,70,41,18,11.0,,93,,,228,157,Montreal Canadiens,890.0,,,,,,,
1920,NHL,OTS,STE,,,2,SC,24,14,10,0.0,,28,,,97,75,Ottawa Senators,179.0,,,,,,,
1941,NHL,TOR,TOR,,,2,SC,48,27,18,3.0,,57,,,158,136,Toronto Maple Leafs,341.0,,,,,,,
2010,NHL,TBL,TBL,EC,SE,2,CF,82,46,25,,11.0,103,6.0,6.0,247,240,Tampa Bay Lightning,905.0,24.0,69.0,336.0,16.0,49.0,302.0,1.0
1919,NHL,TRS,TOR,,,3,,24,12,12,0.0,,24,,,119,106,Toronto St. Patricks,253.0,,,,,,,
1994,NHL,CHI,CHI,WC,CE,3,CF,48,24,19,5.0,,53,,,156,115,Chicago Blackhawks,1123.0,8.0,52.0,212.0,3.0,36.0,228.0,7.0
1994,NHL,HAR,CAR,EC,NE,5,,48,19,24,5.0,,43,,,127,141,Hartford Whalers,915.0,2.0,30.0,174.0,6.0,37.0,185.0,3.0
1995,NHL,FLO,FLO,EC,AT,3,F,82,41,31,10.0,,92,,,254,234,Florida Panthers,1494.0,16.0,81.0,468.0,12.0,63.0,370.0,11.0
2010,NHL,FLO,FLO,EC,SE,5,,82,30,40,,12.0,72,4.0,7.0,195,229,Florida Panthers,716.0,22.0,35.0,267.0,5.0,41.0,267.0,4.0
1919,NHL,QUB,BKN,,,4,,24,4,20,0.0,,8,,,91,177,Quebec Bulldogs,123.0,,,,,,,
2003,NHL,NYI,NYI,EC,AT,3,CQF,82,38,29,11.0,4.0,91,,,237,210,New York Islanders,1168.0,16.0,54.0,325.0,5.0,52.0,359.0,11.0
2002,NHL,LAK,LAK,WC,PC,3,,82,33,37,6.0,6.0,78,,,203,221,Los Angeles Kings,1146.0,50.0,52.0,354.0,4.0,62.0,371.0,8.0
1930,NHL,DTF,DET,,AM,4,,44,16,21,7.0,,39,,,102,105,Detroit Falcons,411.0,,,,,,,
2002,NHL,BUF,BUF,EC,NE,5,,82,27,37,10.0,8.0,72,,,190,219,Buffalo Sabres,1276.0,30.0,51.0,354.0,11.0,53.0,363.0,8.0
1973,WHA,TOT,BIR,,EW,2,AVSF,78,41,33,4.0,,86,,,304,272,Toronto Toros,871.0,4.0,60.0,257.0,4.0,42.0,249.0,5.0
1926,NHL,BOS,BOS,,AM,2,F,44,21,20,3.0,,45,,,97,89,Boston Bruins,499.0,,,,,,,
1997,NHL,EDM,EDM,WC,PC,3,CSF,82,35,37,10.0,,80,,,215,224,Edmonton Oilers,1690.0,10.0,77.0,483.0,11.0,66.0,406.0,10.0
2003,NHL,TBL,TBL,EC,SE,1,SC,82,46,22,8.0,6.0,106,,,245,192,Tampa Bay Lightning,985.0,34.0,55.0,339.0,4.0,42.0,278.0,15.0
1996,NHL,PHI,PHI,EC,AT,2,F,82,45,24,13.0,,103,,,274,217,Philadelphia Flyers,1699.0,8.0,53.0,362.0,8.0,49.0,342.0,11.0
2008,NHL,EDM,EDM,WC,NW,4,,82,38,35,,9.0,85,6.0,4.0,234,248,Edmonton Oilers,1247.0,20.0,60.0,354.0,8.0,76.0,338.0,3.0
1975,NHL,BOS,BOS,WA,AD,1,SF,80,48,15,17.0,,113,,,313,237,Boston Bruins,1195.0,14.0,77.0,289.0,6.0,56.0,345.0,9.0
1972,WHA,NRA,SDM,,EW,6,,78,33,43,2.0,,68,,,303,334,New York Raiders,900.0,6.0,60.0,305.0,12.0,63.0,268.0,10.0
1926,NHL,PIP,PHQ,,AM,4,,44,15,26,3.0,,33,,,79,108,Pittsburgh Pirates,222.0,,,,,,,
1936,NHL,DET,DET,,AM,1,SC,48,25,14,9.0,,59,,,128,102,Detroit Red Wings,244.0,,,,,,,
1984,NHL,CAL,CAL,CC,SM,3,DSF,80,41,27,12.0,,94,,,363,302,Calgary Flames,1400.0,16.0,79.0,316.0,21.0,81.0,317.0,12.0
1993,NHL,BUF,BUF,EC,NE,4,CQF,84,43,32,9.0,,95,,,282,218,Buffalo Sabres,1760.0,16.0,96.0,424.0,8.0,58.0,380.0,21.0
1990,NHL,MNS,DAL,CC,NO,4,F,80,27,39,14.0,,68,,,256,266,Minnesota North Stars,1964.0,18.0,76.0,382.0,7.0,75.0,378.0,9.0
1986,NHL,BOS,BOS,WA,AD,3,DSF,80,39,34,7.0,,85,,,301,276,Boston Bruins,1870.0,30.0,65.0,334.0,5.0,60.0,325.0,13.0
1985,NHL,HAR,CAR,WA,AD,4,DF,80,40,36,4.0,,84,,,332,302,Hartford Whalers,1759.0,24.0,83.0,378.0,8.0,72.0,376.0,12.0
1976,WHA,EDO,EDM,,WW,4,AVQF,81,34,43,4.0,,72,,,243,304,Edmonton Oilers,1319.0,22.0,50.0,242.0,11.0,58.0,278.0,1.0
1992,NHL,PHI,PHI,WA,PT,5,,84,36,37,11.0,,83,,,319,319,Philadelphia Flyers,1887.0,14.0,72.0,399.0,11.0,95.0,421.0,15.0
1985,NHL,WIN,PHO,CC,SM,3,DSF,80,26,47,7.0,,59,,,295,372,Winnipeg Jets,1774.0,24.0,72.0,356.0,14.0,83.0,335.0,13.0
1934,NHL,BOS,BOS,,AM,1,SF,48,26,16,6.0,,58,,,129,112,Boston Bruins,379.0,,,,,,,
1927,NHL,CHI,CHI,,AM,5,,44,7,34,3.0,,17,,,68,134,Chicago Black Hawks,377.0,,,,,,,
1974,NHL,PIT,PIT,WA,NO,3,QF,80,37,28,15.0,,89,,,326,289,Pittsburgh Penguins,1119.0,14.0,64.0,323.0,11.0,63.0,324.0,13.0
1991,NHL,PIT,PIT,WA,PT,3,SC,80,39,32,9.0,,87,,,343,308,Pittsburgh Penguins,1907.0,12.0,92.0,423.0,14.0,77.0,383.0,16.0
1989,NHL,HAR,CAR,WA,AD,4,DSF,80,38,33,9.0,,85,,,275,268,Hartford Whalers,2102.0,12.0,80.0,398.0,10.0,74.0,401.0,12.0
1976,NHL,NYR,NYR,CC,PT,4,,80,29,37,14.0,,72,,,272,310,New York Rangers,1164.0,18.0,60.0,290.0,16.0,55.0,268.0,6.0
1970,NHL,MTL,MTL,,ED,3,SC,78,42,23,13.0,,97,,,291,216,Montreal Canadiens,1271.0,10.0,71.0,286.0,6.0,49.0,319.0,8.0
1998,NHL,OTT,OTT,EC,NE,1,CQF,82,44,23,15.0,,103,,,239,179,Ottawa Senators,892.0,12.0,59.0,397.0,13.0,44.0,317.0,6.0
1977,NHL,DET,DET,WA,NO,2,QF,80,32,34,14.0,,78,,,252,266,Detroit Red Wings,1534.0,16.0,59.0,293.0,7.0,64.0,296.0,10.0
2010,NHL,CAL,CAL,WC,NW,2,,82,41,29,,12.0,94,9.0,7.0,250,237,Calgary Flames,836.0,18.0,62.0,318.0,9.0,53.0,282.0,7.0
2001,NHL,CAR,CAR,EC,SE,1,F,82,35,26,16.0,5.0,91,,,217,217,Carolina Hurricanes,1022.0,12.0,63.0,390.0,11.0,54.0,332.0,4.0
2009,NHL,PHO,PHO,WC,PC,2,CQF,82,50,25,,7.0,107,14.0,6.0,225,202,Phoenix Coyotes,925.0,20.0,46.0,314.0,7.0,49.0,317.0,3.0
1995,NHL,COL,COL,WC,PC,1,SC,82,47,25,10.0,,104,,,326,240,Colorado Avalanche,1536.0,22.0,86.0,404.0,22.0,71.0,439.0,21.0
1968,NHL,CHI,CHI,,ED,6,,76,34,33,9.0,,77,,,280,246,Chicago Black Hawks,832.0,,56.0,280.0,3.0,50.0,274.0,9.0
2009,NHL,DET,DET,WC,CE,2,CSF,82,44,24,,14.0,102,6.0,9.0,229,216,Detroit Red Wings,723.0,16.0,59.0,307.0,1.0,43.0,267.0,8.0
1917,NHL,MTL,MTL,,,1,NHLF,22,13,9,0.0,,26,,,115,84,Montreal Canadiens,336.0,,,,,,,
1917,NHL,OTS,STE,,,3,,22,9,13,0.0,,18,,,102,114,Ottawa Senators,333.0,,,,,,,
1918,NHL,MTL,MTL,,,2,ND,18,10,8,0.0,,20,,,88,78,Montreal Canadiens,253.0,,,,,,,
1918,NHL,OTS,STE,,,1,NHLF,18,12,6,0.0,,24,,,71,53,Ottawa Senators,241.0,,,,,,,
1919,NHL,MTL,MTL,,,2,,24,13,11,0.0,,26,,,129,113,Montreal Canadiens,297.0,,,,,,,
1919,NHL,OTS,STE,,,1,SC,24,19,5,0.0,,38,,,121,64,Ottawa Senators,305.0,,,,,,,
1920,NHL,MTL,MTL,,,3,,24,13,11,0.0,,26,,,112,99,Montreal Canadiens,325.0,,,,,,,
1920,NHL,TRS,TOR,,,1,NHLF,24,15,9,0.0,,30,,,105,100,Toronto St. Patricks,287.0,,,,,,,
1921,NHL,MTL,MTL,,,3,,24,12,11,1.0,,25,,,88,94,Montreal Canadiens,206.0,,,,,,,
1921,NHL,OTS,STE,,,1,NHLF,24,14,8,2.0,,30,,,106,84,Ottawa Senators,111.0,,,,,,,
1921,NHL,TRS,TOR,,,2,SC,24,13,10,1.0,,27,,,98,97,Toronto St. Patricks,160.0,,,,,,,
1922,NHL,OTS,STE,,,1,SC,24,14,9,1.0,,29,,,77,54,Ottawa Senators,195.0,,,,,,,
1922,NHL,TRS,TOR,,,3,,24,13,10,1.0,,27,,,82,88,Toronto St. Patricks,241.0,,,,,,,
1923,NHL,MTL,MTL,,,2,SC,24,13,11,0.0,,26,,,59,48,Montreal Canadiens,187.0,,,,,,,
1923,NHL,OTS,STE,,,1,NHLF,24,16,8,0.0,,32,,,74,54,Ottawa Senators,178.0,,,,,,,
1923,NHL,TRS,TOR,,,3,,24,10,14,0.0,,20,,,59,85,Toronto St. Patricks,242.0,,,,,,,
1924,NHL,BOS,BOS,,,6,,30,6,24,0.0,,12,,,49,119,Boston Bruins,231.0,,,,,,,
1924,NHL,MTL,MTL,,,3,F,30,17,11,2.0,,36,,,93,56,Montreal Canadiens,406.0,,,,,,,
1924,NHL,MTM,MTM,,,5,,30,9,19,2.0,,20,,,45,65,Montreal Maroons,292.0,,,,,,,
1924,NHL,OTS,STE,,,4,,30,17,12,1.0,,35,,,83,66,Ottawa Senators,350.0,,,,,,,
1924,NHL,TRS,TOR,,,2,SF,30,19,11,0.0,,38,,,90,84,Toronto St. Patricks,274.0,,,,,,,
1925,NHL,BOS,BOS,,,4,,36,17,15,4.0,,38,,,92,85,Boston Bruins,292.0,,,,,,,
1925,NHL,MTL,MTL,,,7,,36,11,24,1.0,,23,,,79,108,Montreal Canadiens,458.0,,,,,,,
