coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
kinasra01c,1972,ALB,WHA,1,,78,38,37,3,,,,
neilsro01c,1990,NYR,NHL,1,,80,36,31,13,6.0,2.0,4.0,0.0
arboual01c,1971,STL,NHL,3,,44,19,19,6,11.0,4.0,7.0,0.0
malonda01c,1985,TOR,NHL,1,,80,25,48,7,10.0,6.0,4.0,0.0
laviope01c,2001,NYI,NHL,1,,82,42,32,8,7.0,3.0,4.0,0.0
irvindi01c,1930,CHI,NHL,1,,44,24,17,3,9.0,5.0,3.0,1.0
barkldo01c,1975,DET,NHL,1,,26,7,15,4,,,,
noelcl01c,2009,CBS,NHL,2,,24,10,8,6,,,,
patrily01c,1953,BOS,NHL,1,,70,32,28,10,4.0,0.0,4.0,0.0
ftorero01c,1988,LAK,NHL,1,,80,42,31,7,11.0,4.0,7.0,0.0
adamsja01c,1931,DTF,NHL,1,,48,18,20,10,2.0,0.0,1.0,1.0
querrch01c,1922,TRS,NHL,2,,19,11,7,1,,,,
patrifr01c,1921,VML,PCHA,1,,24,12,12,0,9.0,5.0,4.0,0.0
keenami01c,1996,STL,NHL,1,,33,15,17,1,,,,
satorte01c,1986,BUF,NHL,3,,47,21,22,4,,,,
smeatco01c,1930,PHQ,NHL,1,,44,4,36,4,,,,
holmgpa01c,1988,PHI,NHL,1,,80,36,36,8,19.0,10.0,9.0,0.0
cheevge01c,1980,BOS,NHL,1,,80,37,30,13,3.0,0.0,3.0,0.0
sherofr01c,1972,PHI,NHL,1,,78,37,30,11,11.0,5.0,6.0,0.0
irvindi01c,1944,MTL,NHL,1,,50,38,8,4,6.0,2.0,4.0,0.0
mccambo01c,1987,VAN,NHL,1,,80,25,46,9,,,,
muldope01c,1923,SEA,PCHA,1,,30,14,16,0,2.0,0.0,1.0,1.0
juliecl01c,2003,MTL,NHL,1,,82,41,34,7,11.0,4.0,7.0,0.0
suttebr01c,1990,STL,NHL,1,,80,47,22,11,13.0,6.0,7.0,0.0
suttebr02c,2009,CAL,NHL,1,,82,40,32,10,,,,
suttebr01c,1992,BOS,NHL,1,,84,51,26,7,4.0,0.0,4.0,0.0
gendrje01c,1975,QUN,WHA,1,,81,50,27,4,5.0,1.0,4.0,0.0
rossar01c,1927,BOS,NHL,1,,44,20,13,11,2.0,0.0,1.0,1.0
murphji01c,1914,TOO,NHA,1,,20,7,13,0,,,,
arboual01c,1989,NYI,NHL,1,,80,31,38,11,5.0,1.0,4.0,0.0
juliecl01c,2007,BOS,NHL,1,,82,41,29,12,7.0,3.0,4.0,0.0
hartscr01c,1995,CHI,NHL,1,,82,40,28,14,10.0,6.0,4.0,0.0
lalonne01c,1921,MTL,NHL,1,,7,2,5,0,,,,
tessior01c,1982,CHI,NHL,1,,80,47,23,10,13.0,7.0,6.0,0.0
stuarbr02c,1909,OT1,NHA,1,,12,9,3,0,,,,
keenami01c,1987,PHI,NHL,1,,80,38,33,9,7.0,3.0,4.0,0.0
murrate01c,1995,PHI,NHL,1,,82,45,24,13,12.0,6.0,6.0,0.0
bowmasc01c,1995,DET,NHL,1,,82,62,13,7,19.0,10.0,9.0,0.0
berrybo01c,1981,MTL,NHL,1,,80,46,17,17,5.0,2.0,3.0,0.0
ingraro01c,1975,SDM,WHA,1,,80,36,38,6,11.0,5.0,6.0,0.0
francem01c,1969,NYR,NHL,1,,76,38,22,16,6.0,2.0,4.0,0.0
keatsdu01c,1926,DTC,NHL,2,,11,2,7,2,,,,
lemaija01c,1984,MTL,NHL,1,,80,41,27,12,12.0,6.0,6.0,0.0
bowmasc01c,1996,DET,NHL,1,,82,38,26,18,20.0,16.0,4.0,0.0
francem01c,1976,STL,NHL,1,,80,32,39,9,4.0,0.0,4.0,0.0
perrydo01c,1981,LAK,NHL,2,,38,11,17,10,10.0,4.0,6.0,0.0
ruffli01c,2007,BUF,NHL,1,,82,39,31,12,,,,
neilsro01c,1994,FLO,NHL,1,,48,20,22,6,,,,
gardnji01c,1913,MOC,NHA,1,,20,13,7,0,,,,
muldope01c,1919,SEA,PCHA,1,,22,12,10,0,7.0,3.0,4.0,0.0
saccojo01c,2011,COL,NHL,1,,82,41,35,6,,,,
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10.0,6.0,4.0,0.0
bowmasc01c,1969,STL,NHL,1,,76,37,27,12,16.0,8.0,8.0,0.0
gordosc01c,2008,NYI,NHL,1,,82,26,47,9,,,,
johnsed01c,1980,PIT,NHL,1,,80,30,37,13,5.0,2.0,3.0,0.0
irvindi01c,1939,TOR,NHL,1,,48,25,17,6,10.0,6.0,4.0,0.0
mactacr01c,2003,EDM,NHL,1,,82,36,34,12,,,,
juliecl01c,2002,MTL,NHL,2,,36,12,21,3,,,,
simpsjo01c,1932,NYA,NHL,1,,48,15,22,11,,,,
juliecl01c,2010,BOS,NHL,1,,82,46,25,11,25.0,16.0,9.0,0.0
sutteda01c,1999,SJS,NHL,1,,82,35,37,10,12.0,5.0,7.0,0.0
bowmasc01c,1986,BUF,NHL,1,,12,3,7,2,,,,
deboepe01c,2008,FLO,NHL,1,,82,41,30,11,,,,
schmimi01c,1964,BOS,NHL,1,,70,21,43,6,,,,
neilsro01c,1997,PHI,NHL,2,,21,10,9,2,5.0,1.0,4.0,0.0
campbco01c,1996,NYR,NHL,1,,82,38,34,10,15.0,9.0,6.0,0.0
weilaco01c,1939,BOS,NHL,1,,48,31,12,5,6.0,2.0,4.0,0.0
sathegl01c,1981,EDM,NHL,1,,80,48,17,15,5.0,2.0,3.0,0.0
imlacpu01c,1968,TOR,NHL,1,,76,35,26,15,4.0,0.0,4.0,0.0
hitchke01c,2008,CBS,NHL,1,,82,41,31,10,4.0,0.0,4.0,0.0
schinke01c,1976,PIT,NHL,1,,80,34,33,13,3.0,1.0,2.0,0.0
patrile01c,1912,VA1,PCHA,1,,15,10,5,0,3.0,2.0,1.0,0.0
savaran01c,1987,QUE,NHL,1,,24,10,13,1,,,,
simpste01c,1994,WIN,NHL,2,,15,7,7,1,,,,
blaketo01c,1955,MTL,NHL,1,,70,45,15,10,10.0,8.0,2.0,0.0
tortojo01c,2001,TBL,NHL,1,,82,27,44,11,,,,
arboual01c,1970,STL,NHL,1,,50,21,15,14,,,,
milbumi01c,1998,NYI,NHL,1,,45,13,29,3,,,,
roddemi01c,1926,TRS,NHL,1,,2,0,2,0,,,,
haydo01c,2000,CAL,NHL,1,,68,23,32,13,,,,
tippeda01c,2006,DAL,NHL,1,,82,50,25,7,7.0,3.0,4.0,0.0
lewisda01c,1998,DET,NHL,1,co-coach with Barry Smith,5,4,1,0,,,,
gainebo01c,1992,MNS,NHL,1,,84,36,38,10,,,,
vigneal01c,2007,VAN,NHL,1,,82,39,33,10,,,,
leyri01c,1994,VAN,NHL,1,,48,18,18,12,11.0,4.0,7.0,0.0
muldope01c,1921,SEA,PCHA,1,,24,12,11,1,2.0,0.0,2.0,0.0
sherofr01c,1975,PHI,NHL,1,,80,51,13,16,16.0,8.0,8.0,0.0
quinnpa01c,2002,TOR,NHL,1,,82,44,31,7,7.0,3.0,4.0,0.0
crawfma01c,2006,LAK,NHL,1,,82,27,41,14,,,,
lemaija01c,2010,NJD,NHL,2,,49,29,17,3,,,,
milbumi01c,1989,BOS,NHL,1,,80,46,25,9,21.0,13.0,8.0,0.0
muldope01c,1915,SEA,PCHA,1,,18,9,9,0,,,,
stuarbr02c,1910,OT1,NHA,1,,16,13,3,0,,,,
gormato01c,1932,CHI,NHL,3,,25,8,11,6,,,,
slatete01c,1972,LAS,WHA,1,,78,37,35,6,6.0,2.0,4.0,0.0
lowro01c,1994,EDM,NHL,2,,13,5,7,1,,,,
bowmasc01c,1967,STL,NHL,2,,58,23,21,14,18.0,8.0,10.0,0.0
irvindi01c,1931,TOR,NHL,2,,43,23,15,5,7.0,5.0,1.0,1.0
pilouru01c,1974,WIJ,WHA,1,,37,18,17,2,,,,
arboual01c,1977,NYI,NHL,1,,80,48,17,15,7.0,3.0,4.0,0.0
quinnpa01c,2005,TOR,NHL,1,,82,41,33,8,,,,
harribi01c,1974,TOT,WHA,1,,41,23,17,1,,,,
bowneri01c,1995,OTT,NHL,1,,19,6,13,0,,,,
abelsi01c,1967,DET,NHL,1,,74,27,35,12,,,,
ruffli01c,2005,BUF,NHL,1,,82,52,24,6,18.0,11.0,7.0,0.0
stevejo01c,2008,PHI,NHL,1,,82,44,27,11,6.0,2.0,4.0,0.0
dudleri01c,2003,FLO,NHL,2,,40,13,18,9,,,,
juliecl01c,2005,MTL,NHL,1,,41,19,16,6,,,,
quennjo01c,2003,STL,NHL,1,,61,29,25,7,,,,
munrodu01c,1930,MTM,NHL,1,,32,14,13,5,,,,
johnsma01c,1974,CLF,NHL,1,,48,11,28,9,,,,
campbco01c,1995,NYR,NHL,1,,82,41,27,14,11.0,5.0,6.0,0.0
mclelto01c,2010,SJS,NHL,1,,82,48,25,9,18.0,9.0,9.0,0.0
mclelto01c,2009,SJS,NHL,1,,82,51,20,11,15.0,8.0,7.0,0.0
schinke01c,1975,PIT,NHL,2,,37,20,10,7,3.0,1.0,2.0,0.0
mactacr01c,2008,EDM,NHL,1,,82,38,35,9,,,,
crawfma01c,2005,VAN,NHL,1,,82,42,32,8,,,,
wilsoro02c,2010,TOR,NHL,1,,82,37,34,11,,,,
mauripa01c,2001,CAR,NHL,1,,82,35,31,16,23.0,13.0,10.0,0.0
thomppa01c,1939,CHI,NHL,1,,48,23,19,6,2.0,0.0,2.0,0.0
mauripa01c,2008,CAR,NHL,2,,57,33,19,5,18.0,8.0,10.0,0.0
champwe01c,1924,REG,WCHL,1,,28,8,20,0,,,,
suttebr01c,2002,CHI,NHL,1,,82,30,39,13,,,,
greenpe01c,1919,OTS,NHL,1,,24,19,5,0,5.0,3.0,2.0,0.0
muldope01c,1913,NWR,PCHA,1,,16,7,9,0,,,,
quinnpa01c,1980,PHI,NHL,1,,80,41,24,15,12.0,6.0,6.0,0.0
greenga01c,1981,WAS,NHL,1,,13,1,12,0,,,,
greente01c,1992,EDM,NHL,1,,84,26,50,8,,,,
gainebo01c,1993,DAL,NHL,1,,84,42,29,13,9.0,5.0,4.0,0.0
therrmi01c,2002,MTL,NHL,1,,46,18,23,5,,,,
patrifr01c,1923,VAM,PCHA,1,,30,13,16,1,7.0,2.0,4.0,1.0
sonmogl01c,1976,MF2,WHA,1,,42,19,18,5,,,,
stevejo01c,2006,PHI,NHL,2,,74,21,42,11,,,,
inglibi01c,1978,BUF,NHL,2,,56,28,18,10,3.0,1.0,2.0,0.0
geoffbe01c,1968,NYR,NHL,1,,43,22,18,3,,,,
harrite01c,1977,MNS,NHL,1,,19,5,12,2,,,,
martija02c,2011,MTL,NHL,1,,32,13,12,7,,,,
laperja01c,1995,MTL,NHL,2,,1,0,1,0,,,,
patricr01c,1980,NYR,NHL,2,,60,26,23,11,14.0,7.0,7.0,0.0
stewabi02c,1938,CHI,NHL,1,,21,8,10,3,,,,
wilsojo01c,1972,DET,NHL,1,,78,37,29,12,,,,
hanlogl01c,2006,WAS,NHL,1,,82,28,40,14,,,,
murrabr01c,2006,OTT,NHL,1,,82,48,25,9,20.0,13.0,7.0,0.0
gillda01c,1926,OTS,NHL,1,,44,30,10,4,6.0,3.0,0.0,3.0
pagepi01c,1997,ANA,NHL,1,,82,26,43,13,,,,
hanlogl01c,2003,WAS,NHL,2,,54,15,30,9,,,,
cleghod01c,1928,PIP,NHL,1,,44,9,27,8,,,,
hitchke01c,2000,DAL,NHL,1,,82,48,26,8,10.0,4.0,6.0,0.0
reaybi01c,1973,CHI,NHL,1,,78,41,14,23,11.0,6.0,5.0,0.0
noelcl01c,2011,WPG,NHL,1,,82,37,35,10,,,,
tortojo01c,2010,NYR,NHL,1,,82,44,33,5,5.0,1.0,4.0,0.0
nolante01c,2006,NYI,NHL,1,,82,40,30,12,5.0,1.0,4.0,0.0
guidobe01c,1974,KCS,NHL,1,,80,15,54,11,,,,
arboual01c,1993,NYI,NHL,1,,84,36,36,12,4.0,0.0,4.0,0.0
armstge01c,1988,TOR,NHL,2,,47,17,26,4,,,,
mollelo01c,1998,CHI,NHL,2,,23,13,6,4,,,,
wattto01c,1983,WIN,NHL,1,,21,6,13,2,,,,
mccambo01c,1978,PHI,NHL,1,,50,22,17,11,,,,
eddolfr01c,1954,CHI,NHL,1,,70,13,40,17,,,,
webstto01c,1990,LAK,NHL,1,,80,46,24,10,12.0,6.0,6.0,0.0
crispte01c,1992,TBL,NHL,1,,84,23,54,7,,,,
francbo01c,2001,PHO,NHL,1,,82,40,33,9,5.0,1.0,4.0,0.0
gardnji01c,1911,NWR,PCHA,1,,15,9,6,0,,,,
sathegl01c,1993,EDM,NHL,2,,60,22,27,11,,,,
hitchke01c,2001,DAL,NHL,1,,50,23,21,6,,,,
deboepe01c,2010,FLO,NHL,1,,82,30,40,12,,,,
patrimu01c,1954,NYR,NHL,1,,70,17,35,18,,,,
quennjo01c,2001,STL,NHL,1,,82,43,31,8,10.0,5.0,5.0,0.0
milbumi01c,1997,NYI,NHL,2,,19,8,9,2,,,,
meekeho01c,1956,TOR,NHL,1,,70,21,34,15,,,,
vigneal01c,2009,VAN,NHL,1,,82,49,28,5,12.0,6.0,6.0,0.0
crozijo01c,1974,VAB,WHA,1,,78,37,39,2,,,,
gerared01c,1932,MTM,NHL,1,,48,22,20,6,2.0,0.0,2.0,0.0
gilbegr01c,2001,CAL,NHL,1,,82,32,38,12,,,,
pagepi01c,1993,QUE,NHL,1,,84,34,42,8,,,,
kingda01c,1994,CAL,NHL,1,,48,24,17,7,7.0,3.0,4.0,0.0
imlacpu01c,1970,BUF,NHL,1,,78,24,39,15,,,,
stasivi01c,1969,PHI,NHL,1,,76,17,35,24,,,,
lalonne01c,1923,SAC,WCHL,1,,30,15,12,3,,,,
maclejo01c,2010,NJD,NHL,1,,33,9,22,2,,,,
crawfma01c,2010,DAL,NHL,1,,82,42,29,11,,,,
tobinbi01c,1929,CHI,NHL,2,,23,11,10,2,2.0,0.0,1.0,1.0
demerja01c,1984,STL,NHL,1,,80,37,31,12,3.0,0.0,3.0,0.0
demerja01c,1988,DET,NHL,1,,80,34,34,12,6.0,2.0,4.0,0.0
ivanto01c,1947,DET,NHL,1,,60,30,18,12,10.0,4.0,6.0,0.0
burnspa01c,1998,BOS,NHL,1,,82,39,30,13,12.0,6.0,6.0,0.0
patrile01c,1915,VA1,PCHA,1,,18,5,13,0,,,,
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12.0,6.0,6.0,0.0
gardnji01c,1912,NWR,PCHA,1,,13,4,9,0,,,,
martija02c,1987,STL,NHL,1,,80,34,38,8,10.0,5.0,5.0,0.0
burnspa01c,2000,BOS,NHL,1,,8,3,4,1,,,,
cleghsp01c,1931,MTM,NHL,1,,48,19,22,7,4.0,1.0,1.0,2.0
mulleki01c,2011,CAR,NHL,2,,57,25,20,12,,,,
kehoeri01c,2002,PIT,NHL,1,,82,27,49,6,,,,
brookhe01c,1987,MNS,NHL,1,,80,19,48,13,,,,
mccrebi01c,1973,VAN,NHL,1,,41,9,25,7,,,,
clappdi01c,1947,BOS,NHL,1,,60,23,24,13,5.0,1.0,4.0,0.0
mckenke01c,1922,EDE,WCHL,1,,30,19,10,1,4.0,1.0,2.0,1.0
schoeji01c,1993,WAS,NHL,2,,37,19,12,6,11.0,5.0,6.0,0.0
mckenke01c,1923,EDE,WCHL,1,,30,11,15,4,,,,
berenre01c,1979,STL,NHL,2,,56,27,20,9,3.0,0.0,3.0,0.0
goldsbi01c,1977,IND,WHA,2,,29,8,20,1,,,,
kennege01c,1910,MOC,NHA,1,,16,8,8,0,,,,
reaybi01c,1963,CHI,NHL,1,,70,36,22,12,7.0,3.0,4.0,0.0
quennjo01c,2008,CHI,NHL,2,,78,45,22,11,17.0,9.0,8.0,0.0
malonph01c,1973,VAN,NHL,2,,37,15,18,4,,,,
mckenke01c,1924,EDE,WCHL,1,,28,14,13,1,,,,
kurteor01c,1976,VAN,NHL,2,,45,16,19,10,,,,
gottsjo01c,1946,CHI,NHL,1,,60,19,37,4,,,,
boudrbr01c,2008,WAS,NHL,1,,82,50,24,8,14.0,7.0,7.0,0.0
suttebr02c,2007,NJD,NHL,1,,82,46,29,7,5.0,1.0,4.0,0.0
schoeji01c,1985,BUF,NHL,1,,43,19,19,5,,,,
patrile01c,1938,NYR,NHL,1,,48,26,16,6,7.0,3.0,4.0,0.0
guidobe01c,1973,BOS,NHL,1,,78,52,17,9,16.0,10.0,6.0,0.0
blackdo01c,1979,HAR,NHL,1,,80,27,34,19,3.0,0.0,3.0,0.0
greensh01c,1927,NYA,NHL,1,,44,11,27,6,,,,
dayha01c,1941,TOR,NHL,1,,48,27,18,3,13.0,8.0,5.0,0.0
schoeji01c,1996,WAS,NHL,1,,82,33,40,9,,,,
murrate01c,1993,WAS,NHL,1,,47,20,23,4,,,,
hitchke01c,2007,CBS,NHL,1,,82,34,36,12,,,,
hitchke01c,2006,PHI,NHL,1,,8,1,6,1,,,,
leyri01c,1989,HAR,NHL,1,,80,38,33,9,7.0,3.0,4.0,0.0
colvine01c,1950,NYR,NHL,1,,70,20,29,21,,,,
cherrdo01c,1979,COR,NHL,1,,80,19,48,13,,,,
yawnetr01c,2006,CHI,NHL,1,,21,7,12,2,,,,
pilouru01c,1974,WIJ,WHA,3,,28,16,9,3,,,,
simpsjo01c,1934,NYA,NHL,1,,48,12,27,9,,,,
dayha01c,1947,TOR,NHL,1,,60,32,15,13,9.0,8.0,1.0,0.0
smithfl01c,1975,BUF,NHL,1,,80,46,21,13,9.0,4.0,5.0,0.0
gillda01c,1928,OTS,NHL,1,,44,14,17,13,,,,
carlyra01c,2006,AND,NHL,1,,82,48,20,14,21.0,16.0,5.0,0.0
suthebi01c,1979,WIN,NHL,2,,3,1,2,0,,,,
thomppa01c,1942,CHI,NHL,1,,50,17,18,15,,,,
arniesc01c,2011,CBS,NHL,1,,41,11,25,5,,,,
huculsa01c,1975,PHR,WHA,1,,80,39,35,6,5.0,2.0,3.0,0.0
staplpa01c,1978,IND,WHA,1,,25,5,18,2,,,,
lindste01c,1979,DET,NHL,2,,9,2,7,0,,,,
murrabr01c,1986,WAS,NHL,1,,80,38,32,10,7.0,3.0,4.0,0.0
sathegl01c,1980,EDM,NHL,2,,62,25,26,11,9.0,5.0,4.0,0.0
crispte01c,1993,TBL,NHL,1,,84,30,43,11,,,,
hullbo01c,1972,WIJ,WHA,1,,78,43,31,4,14.0,9.0,5.0,0.0
pleaula01c,1980,HAR,NHL,2,,20,6,12,2,,,,
sonmogl01c,1977,BIR,WHA,1,,77,36,38,3,5.0,1.0,4.0,0.0
smithmi01c,1980,WIN,NHL,3,,23,2,17,4,,,,
lalonne01c,1929,OTS,NHL,1,,44,21,15,8,2.0,0.0,1.0,1.0
sherofr01c,1976,PHI,NHL,1,,80,48,16,16,10.0,4.0,6.0,0.0
burnspa01c,1999,BOS,NHL,1,,82,24,39,19,,,,
sherofr01c,1980,NYR,NHL,1,,20,4,13,3,,,,
rossar01c,1943,BOS,NHL,1,,50,19,26,5,,,,
lewisda01c,2003,DET,NHL,1,,82,48,23,11,12.0,6.0,6.0,0.0
belisda01c,1979,WAS,NHL,1,,16,4,10,2,,,,
schmimi01c,1954,BOS,NHL,2,,40,13,12,15,5.0,1.0,4.0,0.0
sullire01c,1964,NYR,NHL,1,,70,20,38,12,,,,
schmimi01c,1974,WAS,NHL,3,,8,2,6,0,,,,
boondi01c,1911,MOW,NHA,1,,18,9,9,0,,,,
bowmasc01c,1974,MTL,NHL,1,,80,47,14,19,11.0,6.0,5.0,0.0
brophjo01c,1986,TOR,NHL,1,,80,32,42,6,13.0,7.0,6.0,0.0
muldope01c,1916,SEA,PCHA,1,,24,16,8,0,4.0,3.0,1.0,0.0
kelleja01c,1975,NEW,WHA,1,,33,14,16,3,,,,
arboual01c,2007,NYI,NHL,2,interim,1,1,0,0,,,,
bergemi03c,1985,QUE,NHL,1,,80,43,31,6,3.0,0.0,3.0,0.0
adamsja01c,1943,DET,NHL,1,,50,26,18,6,5.0,1.0,4.0,0.0
keenami01c,1985,PHI,NHL,1,,80,53,23,4,5.0,2.0,3.0,0.0
sprouha01c,1919,TRS,NHL,2,,12,7,5,0,,,,
martija02c,2005,FLO,NHL,1,,82,37,34,11,,,,
suttebr01c,1991,STL,NHL,1,,80,36,33,11,6.0,2.0,4.0,0.0
crispte01c,1994,TBL,NHL,1,,48,17,28,3,,,,
patrily01c,1975,STL,NHL,2,,8,3,5,0,,,,
pulfobo01c,1974,LAK,NHL,1,,80,42,17,21,3.0,1.0,2.0,0.0
nolante01c,1995,BUF,NHL,1,,82,33,42,7,,,,
mathego01c,1932,CHI,NHL,1,,2,0,2,0,,,,
murrabr01c,1981,WAS,NHL,3,,66,25,28,13,,,,
clousco01c,2008,OTT,NHL,2,,34,19,11,4,,,,
bowmasc01c,1993,DET,NHL,1,,84,46,30,8,7.0,3.0,4.0,0.0
murrate01c,2008,LAK,NHL,1,,82,34,37,11,,,,
murrate01c,1998,FLO,NHL,1,,82,30,34,18,,,,
reaybi01c,1968,CHI,NHL,1,,76,34,33,9,,,,
mauripa01c,1997,CAR,NHL,1,,82,33,41,8,,,,
abelsi01c,1961,DET,NHL,1,,70,23,33,14,,,,
vigneal01c,2006,VAN,NHL,1,,82,49,26,7,12.0,5.0,7.0,0.0
sonmogl01c,1972,MFS,WHA,1,,59,28,28,3,,,,
johnsto01c,1972,BOS,NHL,1,,52,31,16,5,,,,
suttedu01c,2000,FLO,NHL,2,,46,16,24,6,,,,
glovefr01c,1968,OAK,NHL,1,,76,29,36,11,7.0,3.0,4.0,0.0
wattto01c,1982,WIN,NHL,1,,80,33,39,8,3.0,0.0,3.0,0.0
reaybi01c,1967,CHI,NHL,1,,74,32,26,16,11.0,5.0,6.0,0.0
gainebo01c,1990,MNS,NHL,1,,80,27,39,14,23.0,14.0,9.0,0.0
tippeda01c,2011,PHO,NHL,1,,82,42,27,13,16.0,9.0,7.0,0.0
mcvieto01c,1983,NJD,NHL,2,,60,15,38,7,,,,
quinnpa01c,2009,EDM,NHL,1,,82,27,47,8,,,,
patrile01c,1931,NYR,NHL,1,,48,23,17,8,7.0,3.0,4.0,0.0
henryca01c,1973,NYJ,WHA,1,,20,6,12,2,,,,
lemaija01c,2003,MIN,NHL,1,,82,30,32,20,,,,
wattto01c,1990,TOR,NHL,2,,69,22,37,10,,,,
carpedo01c,1989,TOR,NHL,1,,80,38,38,4,5.0,1.0,4.0,0.0
demerja01c,1998,TBL,NHL,1,,82,19,54,9,,,,
ivanto01c,1948,DET,NHL,1,,60,34,19,7,11.0,4.0,7.0,0.0
malonph01c,1975,VAN,NHL,1,,80,33,32,15,2.0,0.0,2.0,0.0
patrile01c,1925,VIC,WCHL,1,,30,15,11,4,8.0,3.0,3.0,2.0
burnspa01c,1992,TOR,NHL,1,,84,44,29,11,21.0,11.0,10.0,0.0
kellyre01c,1971,PIT,NHL,1,,78,26,38,14,4.0,0.0,4.0,0.0
imlacpu01c,1959,TOR,NHL,1,,70,35,26,9,10.0,4.0,6.0,0.0
cookbi01c,1951,NYR,NHL,2,,47,17,22,8,,,,
dayha01c,1944,TOR,NHL,1,,50,24,22,4,13.0,8.0,5.0,0.0
adamsja01c,1941,DET,NHL,1,,48,19,25,4,12.0,7.0,5.0,0.0
lemaija01c,1993,NJD,NHL,1,,84,47,25,12,20.0,11.0,9.0,0.0
keenami01c,1984,PHI,NHL,1,,80,53,20,7,19.0,12.0,7.0,0.0
berrybo01c,1992,STL,NHL,2,,73,33,30,10,11.0,7.0,4.0,0.0
gardnji01c,1910,MOW,NHA,1,,16,7,9,0,,,,
sherofr01c,1973,PHI,NHL,1,,78,50,16,12,17.0,12.0,5.0,0.0
robinla01c,2005,NJD,NHL,1,,32,14,13,5,,,,
kingda01c,1993,CAL,NHL,1,,84,42,29,13,7.0,3.0,4.0,0.0
dandule01c,1921,MTL,NHL,2,,17,10,6,1,,,,
mayorbo01c,1978,SOV,WHA,1,,6,4,1,1,,,,
kelleja01c,1974,NEW,WHA,2,,5,3,2,0,6.0,2.0,4.0,0.0
hareto01c,1909,COB,NHA,1,,12,4,8,0,,,,
mcleljo01c,1972,TOR,NHL,1,,78,27,41,10,,,,
loughcl01c,1936,CHI,NHL,1,,48,14,27,7,,,,
bowmasc01c,1973,MTL,NHL,1,,78,45,24,9,6.0,2.0,4.0,0.0
laviope01c,2002,NYI,NHL,1,,82,35,36,11,5.0,1.0,4.0,0.0
mccambo01c,1990,VAN,NHL,1,,54,19,30,5,,,,
arboual01c,1975,NYI,NHL,1,,80,42,21,17,13.0,7.0,6.0,0.0
macledo02c,1996,FLO,NHL,1,,82,35,28,19,5.0,1.0,4.0,0.0
lalonne01c,1932,MTL,NHL,1,,48,18,25,5,2.0,0.0,1.0,1.0
pulfobo01c,1978,CHI,NHL,1,,80,29,36,15,4.0,0.0,4.0,0.0
wilkiia01c,1972,NRA,WHA,2,interim,1,1,0,0,,,,
patrifr01c,1920,VML,PCHA,1,,24,13,11,0,7.0,4.0,3.0,0.0
smythco01c,1929,TOR,NHL,1,,44,17,21,6,,,,
sathegl01c,1986,EDM,NHL,1,,80,50,24,6,21.0,16.0,5.0,0.0
youngwe02c,1909,HAI,NHA,1,,12,4,8,0,,,,
quinnpa01c,1993,VAN,NHL,1,,84,41,40,3,24.0,15.0,9.0,0.0
sindeha01c,1984,BOS,NHL,2,,24,11,10,3,5.0,2.0,3.0,0.0
yawnetr01c,2005,CHI,NHL,1,,82,26,43,13,,,,
macneal01c,1979,ATF,NHL,1,,80,35,32,13,4.0,1.0,3.0,0.0
perroje01c,1986,MTL,NHL,1,,80,41,29,10,17.0,10.0,7.0,0.0
macneal01c,1981,CAL,NHL,1,,80,29,34,17,3.0,0.0,3.0,0.0
neilsro01c,1981,VAN,NHL,2,,5,4,0,1,17.0,11.0,6.0,0.0
demerja01c,1978,QUN,WHA,1,,80,41,34,5,4.0,0.0,4.0,0.0
hullbo01c,1973,WIJ,WHA,1,,78,34,39,5,4.0,0.0,4.0,0.0
stuarbr02c,1912,OT1,NHA,1,,20,9,11,0,,,,
murrabr01c,1983,WAS,NHL,1,,80,48,27,5,8.0,4.0,4.0,0.0
berrybo01c,1979,LAK,NHL,1,,80,30,36,14,4.0,1.0,3.0,0.0
ryanro01c,1974,NEW,WHA,1,,73,40,28,5,,,,
quennjo01c,1996,STL,NHL,3,,40,18,15,7,6.0,2.0,4.0,0.0
longba01c,1985,WIN,NHL,1,,66,19,41,6,,,,
reaybi01c,1957,TOR,NHL,1,,70,21,38,11,,,,
fergujo01c,1985,WIN,NHL,2,,14,7,6,1,3.0,0.0,3.0,0.0
keenami01c,1994,STL,NHL,1,,48,28,15,5,7.0,3.0,4.0,0.0
gardihe01c,1922,CAT,WCHL,1,,30,12,18,0,,,,
nolanch01c,1911,QU1,NHA,1,,18,10,8,0,,,,
dayha01c,1949,TOR,NHL,1,,70,31,27,12,7.0,3.0,4.0,0.0
lalonne01c,1918,MTL,NHL,1,,18,10,8,0,10.0,6.0,3.0,1.0
glovefr01c,1973,CLF,NHL,1,,57,11,38,8,,,,
sutteda01c,2000,SJS,NHL,1,,82,40,30,12,6.0,2.0,4.0,0.0
hartlbo01c,2001,COL,NHL,1,,82,45,29,8,21.0,11.0,10.0,0.0
thomppa01c,1940,CHI,NHL,1,,48,16,25,7,5.0,2.0,3.0,0.0
smithal03c,1918,OTS,NHL,1,,18,12,6,0,5.0,1.0,4.0,0.0
reganla01c,1970,LAK,NHL,1,,78,25,40,13,,,,
patricr01c,1984,NYR,NHL,2,,35,11,22,2,3.0,0.0,3.0,0.0
