playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
halljo01,1918,MTL,NHL,D,5,0,0,0,6
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
gerared01,1914,OT1,NHA,L,3,1,2,3,14
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
moynesp01,1917,VML,PCHA,R,4,0,0,0,9
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
malleke01,1914,VML,PCHA,C,3,0,0,0,0
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
uksilch01,1915,PO1,PCHA,R,5,2,0,2,6
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
cookll01,1917,VML,PCHA,D,5,2,0,2,12
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
wilsocu01,1918,SEA,PCHA,R,5,1,3,4,6
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
cookll01,1921,VML,PCHA,D,5,1,0,1,6
tobinch01,1915,PO1,PCHA,R,5,2,1,3,12
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
clancki01,1922,OTS,NHL,D,6,1,0,1,4
smithto01,1912,QU1,NHA,L,3,4,0,4,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
gerared01,1919,OTS,NHL,D,5,2,1,3,3
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
mackeja01,1919,OTS,NHL,F,5,0,0,0,0
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
darraja01,1914,OT1,NHA,C,2,3,0,3,6
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
walkeja01,1913,TBS,NHA,L,3,1,0,1,3
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
harrism01,1920,VML,PCHA,L,5,2,1,3,6
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
darraja01,1919,OTS,NHL,R/L,5,5,2,7,3
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
cookll01,1917,VML,PCHA,D,5,2,0,2,12
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
crawfru01,1912,QU1,NHA,R,3,3,0,3,19
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
halljo01,1918,MTL,NHL,D,5,0,0,0,6
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
camerha01,1913,TBS,NHA,D,2,1,0,1,4
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
taylocy01,1914,VML,PCHA,R/L,3,7,3,10,3
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
clancki01,1922,OTS,NHL,D,6,1,0,1,4
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
wilsocu01,1913,TBS,NHA,R,3,3,0,3,15
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
camerha01,1917,TOA,NHL,D,5,3,1,4,0
andrell01,1921,TRS,NHL,F,5,2,0,2,3
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
dyeba01,1921,TRS,NHL,R,5,9,1,10,3
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
morenho01,1924,MTL,NHL,C,4,4,1,5,4
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
taylocy01,1914,VML,PCHA,R/L,3,7,3,10,3
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
grahale01,1914,OT1,NHA,L,3,1,0,1,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
marshja02,1913,TBS,NHA,D,3,1,0,1,2
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
camerha01,1913,TBS,NHA,D,2,1,0,1,4
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
davidal01,1913,TBS,NHA,R,2,1,0,1,7
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
bouchbi01,1923,MTL,NHL,R,4,5,1,6,6
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
denneco01,1921,TRS,NHL,L/C,5,3,2,5,2
gerared01,1921,TRS,NHL,D,1,0,0,0,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
mackami01,1914,VML,PCHA,L,3,4,2,6,6
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
taylocy01,1914,VML,PCHA,R/L,3,7,3,10,3
rossar01,1914,OT1,NHA,D,3,0,0,0,12
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
wilsocu01,1918,SEA,PCHA,R,5,1,3,4,6
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
broadpu01,1914,OT1,NHA,R,3,3,0,3,9
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
camerha01,1913,TBS,NHA,D,2,1,0,1,4
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
mackami01,1914,VML,PCHA,L,3,4,2,6,6
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
phillme01,1925,MTM,NHL,F,4,1,1,2,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
noblere01,1917,TOA,NHL,L,5,2,1,3,0
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
marshja02,1913,TBS,NHA,D,3,1,0,1,2
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
smithto01,1916,MOC,NHA,C,4,2,0,2,3
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
cookll01,1920,VML,PCHA,D,5,2,0,2,20
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
parkeer01,1923,VAM,PCHA,R,2,0,0,0,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
rileyji01,1919,SEA,PCHA,L,5,0,1,1,0
lehmahu01,1914,VML,PCHA,G,3,0,0,0,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
morenho01,1923,MTL,NHL,C,4,4,2,6,4
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
tobinch01,1915,PO1,PCHA,R,5,2,1,3,12
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
gerared01,1920,OTS,NHL,D,5,0,0,0,44
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
smithto01,1912,QU1,NHA,L,3,4,0,4,0
denneco01,1921,TRS,NHL,L/C,5,3,2,5,2
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
moynesp01,1917,VML,PCHA,R,4,0,0,0,9
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
wilsocu01,1913,TBS,NHA,R,3,3,0,3,15
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
noblere01,1925,MTM,NHL,D,4,0,0,0,4
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
halljo01,1918,MTL,NHL,D,5,0,0,0,6
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
kerral02,1913,VA1,PCHA,R,3,1,0,1,3
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
stackte01,1921,TRS,NHL,D,4,0,0,0,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
camerha01,1917,TOA,NHL,D,5,3,1,4,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
oliveha01,1923,CAT,WCHL,R,2,0,0,0,0
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
lehmahu01,1914,VML,PCHA,G,3,0,0,0,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
skinnal01,1922,VAM,PCHA,R,3,1,1,2,6
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
gerared01,1914,OT1,NHA,L,3,1,2,3,14
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
dyeba01,1921,TRS,NHL,R,5,9,1,10,3
mackami01,1920,VML,PCHA,C,5,0,1,1,0
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
halljo01,1918,MTL,NHL,D,5,0,0,0,6
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
smailwa01,1913,VA1,PCHA,L,3,1,0,1,2
parkeer01,1921,VML,PCHA,R,5,0,3,3,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
oatmaed01,1921,VML,PCHA,R,5,1,1,2,14
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
noblere01,1925,MTM,NHL,D,4,0,0,0,4
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
pitredi01,1916,MOC,NHA,R,4,5,0,5,6
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
davidal01,1913,TBS,NHA,R,2,1,0,1,7
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
rossar01,1914,OT1,NHA,D,3,0,0,0,12
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
phillme01,1925,MTM,NHL,F,4,1,1,2,0
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
bouchbi01,1923,MTL,NHL,R,4,5,1,6,6
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
mackami01,1917,VML,PCHA,C,5,5,5,10,12
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
stewane01,1925,MTM,NHL,C,4,6,1,7,14
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
marshja02,1913,TBS,NHA,D,3,1,0,1,2
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
