playerid,year,stint,tmid,s,g,gdg
koivusa01,2009,1,AND,3,1,1
shannry01,2010,1,OTT,2,0,0
nasluma02,2007,1,VAN,5,1,0
pyattta01,2009,1,PHO,1,0,0
sourash01,2006,1,MTL,1,1,1
whitnra01,2005,1,CAR,5,4,0
sturmma01,2009,1,BOS,2,1,0
paveljo01,2007,1,SJS,11,7,0
rolstbr01,2007,1,MIN,5,1,0
bergepa01,2009,1,BOS,13,3,2
tambeje01,2009,1,NYI,5,3,0
samsose01,2005,1,BOS,3,0,0
sedinda01,2010,1,VAN,5,1,0
littlbr01,2008,1,ATL,7,1,0
aucoike01,2011,1,WAS,0,1,0
boedkmi01,2010,1,PHO,2,0,0
tambeje01,2007,1,NYI,1,1,1
rucinma01,2006,1,STL,6,2,1
gilbeto01,2007,1,EDM,1,0,0
stollja01,2006,1,EDM,1,0,0
coglian01,2007,1,EDM,1,0,0
stemple01,2011,1,CAL,0,3,0
marchto01,2007,1,AND,1,0,0
weissst01,2006,1,FLO,1,0,0
kapanni01,2007,1,PHO,1,0,0
byronpa01,2010,1,BUF,1,0,0
armstco01,2010,1,TOR,2,2,1
ovechal01,2010,1,WAS,10,4,3
amontto01,2006,1,CAL,2,0,0
connoti01,2011,1,TOR,2,2,0
belaner01,2011,1,EDM,0,2,0
konopze01,2006,1,CBS,1,0,0
perezal01,2005,1,MTL,3,0,0
horcosh01,2010,1,EDM,1,0,0
santomi01,2010,1,FLO,11,4,1
burnsbr01,2009,1,MIN,3,1,1
schenbr01,2011,1,PHI,0,1,0
vescery01,2009,1,SJS,1,0,0
selante01,2011,1,AND,5,10,0
satanmi01,2009,1,BOS,4,2,1
poulima01,2009,1,EDM,2,0,0
drapekr01,2009,1,DET,1,0,0
recchma01,2005,1,PIT,3,0,0
hudleji01,2010,1,DET,7,2,1
backeda01,2008,1,STL,1,0,0
oreilry01,2010,1,COL,2,1,1
shanabr01,2008,1,NJD,1,1,1
novotji01,2007,1,CBS,2,0,0
phanedi01,2007,1,CAL,3,0,0
lapiema01,2008,1,MTL,3,2,1
kostian01,2011,1,MTL,0,2,0
jokinol01,2006,1,FLO,6,1,0
kovalil01,2007,1,ATL,10,4,2
kovalal01,2008,1,MTL,8,4,2
jokinol01,2008,1,PHO,2,0,0
zuccama01,2010,1,NYR,9,5,3
hollwry01,2006,1,NYR,1,0,0
muellpe01,2009,1,PHO,7,2,0
getzlry01,2010,1,AND,3,1,0
crosbsi01,2008,1,PIT,10,3,2
nylanmi01,2007,1,WAS,1,0,0
legwada01,2009,1,NAS,9,4,2
erskijo01,2007,1,WAS,1,0,0
browndu01,2007,1,LAK,8,4,1
alfreda01,2010,1,OTT,3,0,0
browndu01,2008,1,LAK,6,1,0
kotalal01,2008,1,BUF,11,6,4
taffeje01,2006,1,PHO,1,0,0
rydermi01,2009,1,BOS,10,2,1
pyattta01,2009,1,PHO,1,0,0
kapanni01,2007,1,PHO,1,0,0
sedinda01,2006,1,VAN,6,1,1
maddejo01,2010,1,MIN,1,1,1
mcdonan01,2005,1,ANA,6,2,0
caldeky01,2006,1,PHI,1,0,0
sharppa01,2006,1,CHI,3,2,1
langro01,2008,1,MTL,1,0,0
morribr01,2006,1,VAN,9,6,0
zettehe01,2006,1,DET,4,1,1
parkri01,2008,1,NYI,2,1,1
lindetr01,2006,1,VAN,3,2,1
drurych01,2010,1,NYR,1,0,0
satanmi01,2009,1,BOS,4,2,1
richabr01,2007,2,DAL,1,1,0
wingeto01,2011,1,SJS,0,1,0
malonry01,2009,1,TBL,1,0,0
bernist01,2005,1,SJS,1,0,0
henriad01,2011,1,NJD,1,3,1
hagmani01,2011,2,AND,1,1,1
brierda01,2007,1,PHI,7,3,2
pohljo01,2006,1,TOR,2,1,1
kubinpa01,2007,1,TOR,1,0,0
setogde01,2009,1,SJS,3,1,0
giontbr01,2007,1,NJD,12,3,1
stollja01,2010,1,LAK,10,9,4
novotji01,2007,1,CBS,2,0,0
butlebo01,2011,1,OTT,1,2,1
nagyla01,2006,1,PHO,4,3,3
greenmi03,2009,1,WAS,2,0,0
brunean01,2008,1,MIN,1,0,0
gilbeto01,2008,1,EDM,1,0,0
chriser01,2007,2,ATL,3,1,1
ovechal01,2009,1,WAS,9,2,1
slateji01,2005,1,ATL,1,1,1
alfreda01,2006,1,OTT,2,0,0
comeabl01,2007,1,NYI,2,1,0
kobasch01,2005,1,CAL,4,0,0
lucicmi01,2010,1,BOS,1,0,0
vanekth01,2011,1,BUF,3,8,0
pahlssa01,2009,1,CBS,1,0,0
streima01,2007,1,MTL,2,0,0
brulegi01,2007,1,CBS,3,0,0
langeja01,2010,1,NJD,1,1,0
kunitch01,2010,1,PIT,5,2,2
bellbr02,2008,1,OTT,1,0,0
seminal01,2006,1,WAS,10,2,1
kostise01,2007,1,MTL,1,0,0
yorkmi01,2005,1,NYI,2,0,0
hallad01,2008,1,TBL,1,1,0
kovalil01,2005,1,ATL,10,1,0
stillco01,2005,1,CAR,3,1,1
cluttca01,2009,1,MIN,1,0,0
arkhide01,2006,1,CHI,2,0,0
hemskal01,2010,1,EDM,3,0,0
boedkmi01,2011,1,PHO,4,9,1
ruututu01,2011,1,CAR,0,1,0
berglpa01,2010,1,STL,3,0,0
browndu01,2009,1,LAK,11,2,1
demitpa01,2006,1,MIN,14,6,2
walzwe01,2005,1,MIN,1,0,0
smythry01,2011,1,EDM,0,2,0
michami01,2008,1,SJS,4,1,0
weissst01,2007,1,FLO,6,1,1
richabr01,2007,1,TBL,3,2,1
doansh01,2009,1,PHO,9,2,0
froloal01,2009,1,LAK,1,0,0
torrera01,2009,1,CBS,1,0,0
hilbean01,2006,1,NYI,3,1,1
gagnesi01,2011,1,LAK,0,3,0
glenccu01,2010,1,CAL,3,1,1
perryco01,2008,1,AND,10,5,2
bondrpe01,2005,1,ATL,3,0,0
plekato01,2007,1,MTL,4,0,0
youngsc01,2005,1,STL,1,0,0
savarma01,2007,1,BOS,1,0,0
ennisty01,2011,1,BUF,2,6,1
mcdonan01,2009,1,STL,9,4,1
kopitan01,2007,1,LAK,8,3,0
spurgja01,2011,1,MIN,0,1,0
lecavvi01,2008,1,TBL,11,3,0
gordobo01,2008,1,WAS,1,0,0
belaner01,2011,1,EDM,0,2,0
pominja01,2005,1,BUF,2,0,0
zajactr01,2007,1,NJD,1,0,0
vermean01,2007,1,OTT,8,2,0
clearda01,2008,1,DET,2,0,0
stillco01,2010,1,FLO,2,0,0
subbapk01,2011,1,MTL,0,1,0
sakicjo01,2005,1,COL,7,0,0
kovalal01,2009,1,OTT,9,5,2
savarma01,2008,1,BOS,3,0,0
osullpa01,2008,1,LAK,9,3,1
skinnje01,2011,1,CAR,1,6,0
stamkst01,2010,1,TBL,7,0,0
bergepa01,2011,1,BOS,5,8,2
belaner01,2011,1,EDM,0,2,0
kaberto01,2006,1,TOR,3,1,0
nealja01,2010,1,DAL,2,0,0
verstkr01,2010,1,TOR,3,1,0
huselkr01,2005,1,FLO,1,0,0
shanabr01,2006,1,NYR,8,3,2
pominja01,2008,1,BUF,5,2,1
paveljo01,2010,1,SJS,9,2,1
caldeky01,2005,1,CHI,1,0,0
kostian01,2010,1,MTL,3,0,0
strakma01,2006,1,NYR,2,0,0
barnama01,2005,1,CHI,2,1,0
gagnesi01,2010,1,TBL,3,1,0
radulal01,2006,1,NAS,6,3,2
pennedu01,2010,1,EDM,3,0,0
lindrer01,2005,1,TOR,3,1,1
averyse01,2007,1,NYR,1,0,0
kovalil01,2011,1,NJD,11,14,7
pohljo01,2007,1,TOR,1,0,0
butlebo01,2011,1,OTT,1,2,1
comrimi01,2006,1,PHO,2,1,1
brulegi01,2009,1,EDM,5,3,1
dawesni01,2007,1,NYR,9,5,2
okposky01,2010,1,NYI,2,1,1
kunitch01,2007,1,AND,6,2,1
vasicjo01,2006,1,NAS,1,0,0
ribeimi01,2007,1,DAL,5,1,0
reinpst01,2006,1,PHO,2,0,0
oreilca01,2011,1,NAS,0,1,0
berglpa01,2009,1,STL,1,0,0
brunnfa01,2008,1,DAL,4,1,0
satanmi01,2007,1,NYI,5,1,0
schenbr01,2011,1,PHI,0,1,0
perryco01,2010,1,AND,6,1,1
jokinol01,2011,1,CAL,3,8,0
zubovse01,2005,1,DAL,12,7,4
boyesbr01,2008,1,STL,12,6,1
wellwky01,2008,1,VAN,9,3,0
sejnape01,2006,1,STL,1,0,0
frolimi01,2010,1,FLO,2,1,1
gonchse01,2005,1,PIT,1,1,0
byfugdu01,2005,1,CHI,1,0,0
bouwmja01,2007,1,FLO,1,0,0
hallta02,2010,1,EDM,7,2,0
schwaja01,2011,1,STL,0,1,0
verstkr01,2010,1,TOR,3,1,0
nashri01,2011,1,CBS,4,9,3
steenal01,2006,1,TOR,2,1,0
iginlja01,2007,1,CAL,5,3,1
erikslo01,2010,1,DAL,5,1,1
ekmanni01,2006,1,PIT,1,0,0
vasicjo01,2006,1,NAS,1,0,0
handzmi01,2010,1,LAK,9,4,2
langfjo01,2006,1,DET,2,0,0
axelspj01,2008,1,BOS,5,2,2
fishemi01,2011,1,NAS,0,3,0
friesje01,2006,1,CAL,1,0,0
datsypa01,2007,1,DET,10,4,1
salosa01,2008,1,VAN,1,0,0
bergese01,2009,1,NYI,2,0,0
russekr01,2009,1,CBS,1,0,0
laperia01,2007,1,COL,1,0,0
kulemni01,2008,1,TOR,9,3,1
williju01,2008,2,LAK,1,1,1
kulemni01,2011,1,TOR,0,1,0
vermean01,2006,1,OTT,8,3,1
sykorpe01,2005,2,NYR,6,5,3
bettsbl01,2005,1,NYR,1,0,0
kozlovy01,2005,1,ATL,7,5,2
weissst01,2006,1,FLO,1,0,0
muellpe01,2008,1,PHO,6,3,0
tuckeda01,2007,1,TOR,1,0,0
laichbr01,2010,1,WAS,1,0,0
clowery01,2009,1,SJS,9,3,2
murragl01,2006,1,BOS,4,0,0
shawan01,2011,1,CHI,0,2,0
williju01,2008,1,CAR,1,0,0
niedero01,2005,1,ANA,1,1,1
zettehe01,2011,1,DET,1,3,1
afanadm01,2006,1,TBL,2,1,1
williju01,2009,1,LAK,1,1,1
kunitch01,2007,1,AND,6,2,1
oreilca01,2011,3,PIT,0,1,0
pirjela01,2005,1,PIT,1,0,0
selante01,2009,1,AND,7,2,2
dawesni01,2006,1,NYR,1,0,0
fiddlve01,2008,1,NAS,6,2,0
ryanbo01,2009,1,AND,2,0,0
vrbatra01,2007,1,PHO,8,5,1
chimeja01,2005,1,CBS,1,1,1
tyutife01,2008,1,CBS,1,1,1
bourqre01,2008,1,CAL,1,0,0
peltovi01,2006,1,FLO,7,3,0
littlbr01,2007,1,ATL,1,1,0
ritchby01,2007,1,VAN,1,0,0
knublmi01,2009,1,WAS,2,1,1
brunean01,2005,1,COL,1,0,0
doansh01,2008,1,PHO,4,2,0
batessh01,2005,1,NYI,3,2,0
hornqpa01,2009,1,NAS,3,0,0
pacioma01,2011,1,MTL,2,13,1
clearda01,2011,1,DET,0,1,0
kulemni01,2011,1,TOR,0,1,0
metrogl01,2007,1,BOS,1,0,0
blakeja01,2006,1,NYI,6,1,1
muellpe01,2008,1,PHO,6,3,0
bellma01,2005,1,CHI,2,0,0
kozlovi01,2006,1,NYI,13,5,2
radulal01,2007,1,NAS,8,1,1
backeda01,2009,1,STL,1,0,0
tyutife01,2009,1,CBS,6,2,0
gomezsc01,2011,1,MTL,0,1,0
bradlma01,2009,1,WAS,2,0,0
nashri01,2010,1,CBS,12,5,1
vrbatra01,2005,1,CAR,2,1,1
muirbr01,2005,1,WAS,1,1,0
okposky01,2010,1,NYI,2,1,1
huntetr01,2005,1,NYI,9,5,2
sharppa01,2005,2,CHI,2,0,0
malonry01,2011,1,TBL,0,3,0
thornjo01,2005,2,SJS,3,0,0
hossama02,2005,1,NYR,1,0,0
marlepa01,2008,1,SJS,2,1,0
ovechal01,2006,1,WAS,12,2,0
ponikal01,2005,1,TOR,5,1,0
royde01,2005,1,BUF,2,1,0
smithcr01,2011,1,NAS,0,4,0
kanepa01,2009,1,CHI,15,4,0
fosteku01,2010,1,EDM,1,0,0
parenpi01,2011,1,NYI,2,6,1
zuccama01,2010,1,NYR,9,5,3
parkri01,2009,1,NYI,2,0,0
leinovi01,2011,1,BUF,0,1,0
malkiev01,2008,1,PIT,7,2,1
latengu01,2006,1,MTL,1,0,0
giroucl01,2007,1,PHI,1,0,0
bradlma01,2006,1,WAS,1,0,0
leopojo01,2010,1,BUF,1,0,0
jokinju01,2007,1,DAL,4,2,1
crosbsi01,2006,1,PIT,15,5,4
larosch01,2009,1,CAR,1,1,1
goligal01,2010,1,PIT,1,0,0
kunitch01,2009,1,PIT,2,1,1
sundima01,2008,1,VAN,2,1,1
bertuto01,2011,1,DET,5,10,4
bradlma01,2007,1,WAS,1,1,1
foligni01,2008,1,OTT,2,0,0
upshasc01,2009,1,PHO,1,0,0
perrajo01,2007,1,PHO,4,1,0
bochebr01,2009,1,TBL,1,0,0
malonry01,2008,1,TBL,4,1,1
alfreda01,2010,1,OTT,3,0,0
hortona01,2010,1,BOS,1,0,0
muellpe01,2007,1,PHO,10,3,3
dawesni01,2010,2,MTL,1,1,0
slateji01,2005,1,ATL,1,1,1
vanekth01,2007,1,BUF,6,1,0
arnasty01,2005,1,CHI,3,1,0
comrimi01,2007,1,NYI,4,1,1
glenccu01,2007,1,CBS,1,1,0
sedinda01,2007,1,VAN,5,1,1
barkeca01,2009,1,CHI,1,0,0
clearda01,2009,1,DET,4,0,0
ponikal01,2005,1,TOR,5,1,0
vrbatra01,2009,1,PHO,18,8,3
okposky01,2008,1,NYI,4,0,0
kulikdm01,2011,1,FLO,2,4,1
pennedu01,2010,1,EDM,3,0,0
kariypa01,2006,1,NAS,11,7,1
tyutife01,2009,1,CBS,6,2,0
kaberto01,2008,1,TOR,3,1,0
smythry01,2006,1,EDM,2,1,1
handzmi01,2009,1,LAK,8,5,1
leinovi01,2009,1,DET,3,0,0
cartery01,2008,1,AND,1,0,0
downist01,2010,1,TBL,1,0,0
friesje01,2006,1,CAL,1,0,0
ruutuja01,2009,1,OTT,1,0,0
dubinbr01,2009,1,NYR,2,0,0
peverri01,2007,1,NAS,1,1,0
michami01,2008,1,SJS,4,1,0
prospva01,2006,1,TBL,5,2,1
zubovse01,2005,1,DAL,12,7,4
thomabi01,2005,1,PHO,1,0,0
perryco01,2011,1,AND,2,9,0
tkachke01,2009,1,STL,1,0,0
osullpa01,2011,1,PHO,2,3,1
kozlovy01,2005,1,ATL,7,5,2
nashri01,2010,1,CBS,12,5,1
hossama02,2007,1,NYR,4,1,0
giroucl01,2007,1,PHI,1,0,0
toewsjo01,2009,1,CHI,14,8,3
burnsbr01,2008,1,MIN,3,0,0
shattke01,2011,1,STL,1,5,1
stewach02,2010,2,STL,2,0,0
zedniri01,2007,1,FLO,1,0,0
petroro02,2005,1,ATL,1,0,0
bennja01,2009,1,DAL,5,1,1
kaneev01,2011,1,WPG,1,2,1
nielsfr01,2007,1,NYI,1,0,0
weissst01,2007,1,FLO,6,1,1
mooredo01,2010,1,TBL,6,3,2
coutulo01,2009,1,SJS,1,1,1
nilssro01,2007,1,EDM,7,4,1
antroni01,2010,1,ATL,4,1,0
svatoma01,2010,2,OTT,2,0,0
plekato01,2006,1,MTL,3,1,0
vanekth01,2010,1,BUF,6,5,1
barnama01,2005,1,CHI,2,1,0
salosa01,2008,1,VAN,1,0,0
pominja01,2011,1,BUF,5,13,0
wellwky01,2005,1,TOR,1,0,0
gagnesa01,2010,1,EDM,5,0,0
fosteku01,2010,1,EDM,1,0,0
steenal01,2009,1,STL,1,0,0
downist01,2010,1,TBL,1,0,0
hossama02,2007,1,NYR,4,1,0
vrbatra01,2006,1,CHI,7,2,2
stemple01,2010,1,PHO,4,1,0
langkda01,2006,1,CAL,1,0,0
fedorse01,2005,1,ANA,1,0,0
shannry01,2010,1,OTT,2,0,0
stamkst01,2008,1,TBL,5,1,1
savarma01,2007,1,BOS,1,0,0
datsypa01,2005,1,DET,6,3,1
pennedu01,2007,1,EDM,1,0,0
phanedi01,2007,1,CAL,3,0,0
wheelbl01,2010,1,BOS,2,1,1
oreilca01,2009,1,NAS,4,2,1
dadonev01,2010,1,FLO,1,0,0
crosbsi01,2005,1,PIT,6,2,1
spezzja01,2011,1,OTT,6,10,3
wellwky01,2006,1,TOR,4,1,1
nielsfr01,2009,1,NYI,12,7,2
backeda01,2011,1,STL,0,1,0
gaborma01,2010,1,NYR,1,0,0
mcammde01,2008,1,OTT,1,0,0
oleszro01,2006,1,FLO,3,0,0
milledr01,2009,2,DET,2,1,1
perreya01,2007,1,CHI,2,0,0
huntetr01,2005,1,NYI,9,5,2
chimeja01,2009,1,CBS,1,0,0
ruututu01,2009,1,CAR,6,2,1
toewsjo01,2009,1,CHI,14,8,3
parisza01,2006,1,NJD,14,7,2
alfreda01,2006,1,OTT,2,0,0
umberrj01,2009,1,CBS,2,0,0
vanekth01,2008,1,BUF,6,1,1
walzwe01,2005,1,MIN,1,0,0
staaler01,2007,1,CAR,2,1,0
giroucl01,2009,1,PHI,5,3,2
cheecjo01,2006,1,SJS,3,2,1
clowery01,2007,1,SJS,1,0,0
carteje01,2011,2,LAK,1,2,1
lilesjo01,2007,1,COL,1,1,0
getzlry01,2005,1,ANA,2,0,0
wisnija01,2011,1,CBS,1,2,0
ortmeje01,2005,1,NYR,1,0,0
mcdonan01,2009,1,STL,9,4,1
josefja01,2010,1,NJD,1,0,0
footead01,2007,1,CBS,1,0,0
johnsja02,2009,1,LAK,17,6,1
osullpa01,2006,1,LAK,2,0,0
hanzama01,2007,1,PHO,1,0,0
vermean01,2007,1,OTT,8,2,0
giroucl01,2009,1,PHI,5,3,2
cammami01,2005,1,LAK,1,0,0
knublmi01,2009,1,WAS,2,1,1
cullema02,2005,1,CHI,1,0,0
aucoiad01,2009,1,PHO,9,6,6
callary01,2010,1,NYR,4,0,0
kostise01,2010,1,NAS,1,0,0
glenccu01,2007,1,CBS,1,1,0
wellmca01,2009,1,MIN,1,0,0
wolskwo01,2009,2,PHO,7,0,0
leinovi01,2010,1,PHI,4,2,1
arkhide01,2006,1,CHI,2,0,0
oshietj01,2011,1,STL,5,14,2
kunitch01,2011,1,PIT,4,6,2
hechtjo01,2010,1,BUF,1,1,1
vrbatra01,2007,1,PHO,8,5,1
pruchpe01,2008,2,PHO,1,0,0
filppva01,2006,1,DET,2,0,0
widemde01,2005,1,STL,6,2,1
maddejo01,2011,1,FLO,0,2,0
kobasch01,2006,1,CAL,1,0,0
hechtjo01,2007,1,BUF,1,0,0
doughdr01,2009,1,LAK,2,1,0
streima01,2008,1,NYI,1,0,0
heatlda01,2009,1,SJS,6,1,0
streima01,2011,1,NYI,0,1,0
caldeky01,2005,1,CHI,1,0,0
perryco01,2005,1,ANA,2,0,0
timonki01,2008,1,PHI,2,0,0
oreilca01,2010,1,NAS,6,3,1
fowleca01,2011,1,AND,0,2,0
nashri01,2011,1,CBS,4,9,3
bergepa01,2006,1,BOS,11,6,1
dawesni01,2010,2,MTL,1,1,0
selante01,2011,1,AND,5,10,0
lecavvi01,2010,1,TBL,5,0,0
ovechal01,2005,1,WAS,13,6,3
williju01,2010,1,LAK,4,1,1
streima01,2006,1,MTL,1,0,0
schrero01,2010,2,ATL,2,1,1
jokinol01,2006,1,FLO,6,1,0
artyuev01,2009,1,AND,1,0,0
pietral01,2011,1,STL,0,1,0
williju01,2006,1,CAR,4,0,0
allisja01,2005,1,TOR,3,0,0
cammami01,2011,1,MTL,0,3,0
hallad01,2008,1,TBL,1,1,0
boyleda01,2010,1,SJS,3,3,0
lewistr01,2011,1,LAK,0,1,0
staffdr01,2007,1,BUF,4,1,1
salosa01,2008,1,VAN,1,0,0
antroni01,2010,1,ATL,4,1,0
hossama01,2006,1,ATL,10,5,1
leopojo01,2008,1,COL,1,1,1
wolskwo01,2008,1,COL,12,10,2
toewsjo01,2007,1,CHI,2,0,0
svatoma01,2007,1,COL,7,2,1
zubovse01,2008,1,DAL,2,0,0
recchma01,2008,1,TBL,1,0,0
rydermi01,2006,1,MTL,4,1,1
connoti01,2010,1,BUF,2,0,0
clowery01,2006,1,SJS,4,2,1
pruchpe01,2006,1,NYR,6,0,0
verstkr01,2010,1,TOR,3,1,0
boyleda01,2008,1,SJS,7,2,0
poulibe01,2009,2,MTL,1,0,0
jokinju01,2008,2,CAR,3,2,1
svatoma01,2009,1,COL,7,4,0
youngsc01,2005,1,STL,1,0,0
kaberto01,2009,1,TOR,1,0,0
doughdr01,2008,1,LAK,3,1,1
stepade01,2010,1,NYR,5,0,0
mcammde01,2006,1,OTT,5,2,1
kopecto01,2011,1,FLO,0,2,0
malonry01,2005,1,PIT,2,0,0
filppva01,2011,1,DET,1,3,1
pyattto01,2011,1,TBL,0,1,0
vyborda01,2007,1,CBS,3,0,0
bozakty01,2010,1,TOR,4,3,1
jagrja01,2007,1,NYR,5,0,0
savarma01,2009,1,BOS,6,3,1
stastpa01,2006,1,COL,3,0,0
krepska01,2008,1,FLO,1,0,0
bulisja01,2006,1,VAN,1,0,0
stalbvi01,2011,1,CHI,0,5,0
laichbr01,2011,1,WAS,1,1,1
smythry01,2006,2,NYI,2,0,0
holmqmi01,2005,1,CHI,5,2,1
alfreda01,2009,1,OTT,7,2,1
kesseph01,2007,1,BOS,13,5,5
osullpa01,2007,1,LAK,5,4,3
sobotvl01,2010,1,STL,1,0,0
malhoma01,2006,1,CBS,2,1,1
kanepa01,2011,1,CHI,6,12,4
parisza01,2009,1,NJD,11,5,1
lucicmi01,2010,1,BOS,1,0,0
giontbr01,2007,1,NJD,12,3,1
dupuipa01,2007,1,ATL,1,1,1
samsose01,2007,2,CAR,3,1,1
smythry01,2007,1,COL,3,1,1
plekato01,2006,1,MTL,3,1,0
selante01,2008,1,AND,7,3,3
novotji01,2006,2,WAS,1,0,0
chriser01,2008,2,AND,1,0,0
royde01,2007,1,BUF,5,1,1
dumonjp01,2008,1,NAS,2,1,0
pettima01,2006,1,WAS,4,1,0
arnotja01,2008,1,NAS,1,1,1
kostise01,2011,1,NAS,0,2,0
stlouma01,2011,1,TBL,1,2,0
tuckeda01,2006,1,TOR,6,1,0
alfreda01,2009,1,OTT,7,2,1
erikslo01,2011,1,DAL,5,11,1
setogde01,2008,1,SJS,2,0,0
whitnra01,2009,1,CAR,3,1,0
gilbeto01,2009,1,EDM,1,0,0
datsypa01,2005,1,DET,6,3,1
stepade01,2010,1,NYR,5,0,0
mcammde01,2005,1,STL,6,1,0
rydermi01,2011,1,DAL,1,7,0
karlser01,2011,1,OTT,0,1,0
erikslo01,2009,1,DAL,9,3,2
weissst01,2007,1,FLO,6,1,1
strakma01,2007,1,NYR,1,0,0
iginlja01,2005,1,CAL,9,1,0
vermean01,2008,1,OTT,4,0,0
vasicjo01,2006,1,NAS,1,0,0
sakicjo01,2006,1,COL,8,4,2
salmeto01,2006,1,CHI,1,0,0
widemde01,2007,1,BOS,1,0,0
stlouma01,2010,1,TBL,5,1,1
crosbsi01,2006,1,PIT,15,5,4
pahlssa01,2006,1,AND,1,0,0
macarcl01,2009,1,BUF,2,0,0
galiatj01,2009,1,COL,2,0,0
sharppa01,2005,2,CHI,2,0,0
hagmani01,2008,1,TOR,5,1,1
bouchpi02,2011,1,MIN,1,5,0
pyorami01,2009,1,PHI,1,1,1
gueribi01,2006,1,STL,2,1,1
zigommi01,2006,1,PHO,4,1,0
sillimi01,2007,1,NYI,3,2,1
leinovi01,2011,1,BUF,0,1,0
armstco01,2008,1,ATL,1,0,0
weissst01,2009,1,FLO,10,2,1
vyborda01,2006,1,CBS,9,5,1
iginlja01,2006,1,CAL,4,3,1
roenije01,2005,1,LAK,2,1,0
peverri01,2010,2,BOS,1,0,0
johnsmi01,2005,1,PHO,1,0,0
havlama01,2006,1,CHI,6,2,1
higgich01,2010,1,FLO,2,0,0
jokinol01,2008,1,PHO,2,0,0
nealja01,2009,1,DAL,10,0,0
wellwky01,2011,1,WPG,2,6,0
stamkst01,2008,1,TBL,5,1,1
kotalal01,2010,1,CAL,2,1,0
afinoma01,2006,1,BUF,6,2,1
browndu01,2011,1,LAK,3,11,2
slateji01,2005,1,ATL,1,1,1
selante01,2009,1,AND,7,2,2
belaner01,2009,1,MIN,3,0,0
whitnra01,2009,1,CAR,3,1,0
stastpa01,2007,1,COL,1,0,0
stalbvi01,2011,1,CHI,0,5,0
kozlovy01,2006,1,ATL,11,7,5
clarkda03,2009,1,NJD,1,1,1
ruututu01,2006,1,CHI,4,2,1
parisza01,2011,1,NJD,8,16,0
sharppa01,2008,1,CHI,4,1,0
langeja01,2008,1,NJD,5,3,1
boyesbr01,2010,1,STL,8,5,1
vanekth01,2011,1,BUF,3,8,0
lapiema01,2011,1,VAN,1,2,0
coleer01,2005,1,CAR,3,1,1
zedniri01,2006,1,WAS,1,0,0
stalbvi01,2010,1,CHI,2,2,2
wellwky01,2007,1,TOR,1,0,0
coutulo01,2010,1,SJS,8,2,2
stastpa01,2009,1,COL,4,0,0
antroni01,2009,1,ATL,2,0,0
savarma01,2008,1,BOS,3,0,0
erikslo01,2009,1,DAL,9,3,2
smythry01,2007,1,COL,3,1,1
jokinju01,2009,1,CAR,9,4,1
stemple01,2009,1,TOR,2,0,0
montast01,2008,1,AND,1,0,0
kotalal01,2008,1,BUF,11,6,4
blakeja01,2007,1,TOR,2,0,0
stajama01,2011,1,CAL,0,1,0
lilesjo01,2009,1,COL,1,0,0
berglpa01,2010,1,STL,3,0,0
royde01,2006,1,BUF,1,0,0
satanmi01,2005,1,NYI,10,7,5
ruututu01,2008,1,CAR,6,3,1
lehtije01,2006,1,DAL,3,1,1
stemple01,2009,2,PHO,4,2,0
laichbr01,2008,1,WAS,1,0,0
nashri01,2009,1,CBS,12,5,0
wilsoco01,2011,1,NAS,1,3,1
eliaspa01,2007,1,NJD,6,5,2
froloal01,2010,1,NYR,1,0,0
leopojo01,2008,1,COL,1,1,1
konopze01,2006,1,CBS,1,0,0
hewarja01,2005,1,WAS,1,0,0
keslery01,2007,1,VAN,9,1,0
jokinju01,2008,1,TBL,9,3,0
lecavvi01,2005,1,TBL,9,4,1
pacioma01,2010,1,MTL,2,1,0
macarcl01,2008,1,BUF,1,0,0
seminal01,2009,1,WAS,7,2,0
carteje01,2006,1,PHI,2,0,0
koivumi01,2009,1,MIN,12,5,2
marchto01,2007,1,AND,1,0,0
hendrma01,2011,1,WAS,5,6,3
lehtije01,2008,1,DAL,3,2,0
tavarjo01,2009,1,NYI,8,3,1
cammami01,2010,1,MTL,2,1,1
forsbpe01,2006,1,PHI,5,1,1
niemivi01,2005,1,NYR,1,1,0
callary01,2010,1,NYR,4,0,0
knublmi01,2010,1,WAS,2,1,1
spezzja01,2010,1,OTT,5,1,1
clarkda03,2009,1,NJD,1,1,1
michami01,2008,1,SJS,4,1,0
weissst01,2006,1,FLO,1,0,0
belaner01,2011,1,EDM,0,2,0
streima01,2006,1,MTL,1,0,0
kariypa01,2006,1,NAS,11,7,1
konopze01,2006,1,CBS,1,0,0
dumonjp01,2009,1,NAS,2,0,0
wilsoco01,2011,1,NAS,1,3,1
giontbr01,2011,1,MTL,2,4,1
kopitan01,2011,1,LAK,1,9,0
toewsjo01,2010,1,CHI,11,5,2
nealja01,2009,1,DAL,10,0,0
hortona01,2005,1,FLO,7,2,0
eliaspa01,2010,1,NJD,3,0,0
sturmma01,2007,1,BOS,8,1,1
dagenpi01,2005,1,MTL,2,2,2
conrocr01,2005,1,LAK,1,0,0
chimeja01,2007,1,CBS,2,0,0
sakicjo01,2005,1,COL,7,0,0
eavespa01,2009,1,DET,3,0,0
drurych01,2005,1,BUF,1,0,0
gonchse01,2006,1,PIT,2,0,0
zettehe01,2008,1,DET,9,3,0
