playerid,awardid,yearid,lgid,tie,notes
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
crawfsa01,Baseball Magazine All-Star,1908,AL,,CF
crigelo01,Baseball Magazine All-Star,1908,AL,,C
jossad01,Baseball Magazine All-Star,1908,AL,,П4
lajoina01,Baseball Magazine All-Star,1908,AL,,Две-б
lordha01,Baseball Magazine All-Star,1908,AL,,3Б
stonege01,Baseball Magazine All-Star,1908,AL,,ЛФ
sullibi03,Baseball Magazine All-Star,1908,AL,,C
wadderu01,Baseball Magazine All-Star,1908,AL,,R3
wallabo01,Baseball Magazine All-Star,1908,AL,,SS
walshed01,Baseball Magazine All-Star,1908,AL,,П1
youngcy01,Baseball Magazine All-Star,1908,AL,,P2
bresnro01,Baseball Magazine All-Star,1908,NL,,C
brownmo01,Baseball Magazine All-Star,1908,NL,,П1
clarkfr01,Baseball Magazine All-Star,1908,NL,,ЛФ
devliar01,Baseball Magazine All-Star,1908,NL,,3Б
klingjo01,Baseball Magazine All-Star,1908,NL,,C
reulbed01,Baseball Magazine All-Star,1908,NL,,Пять
ruckena01,Baseball Magazine All-Star,1908,NL,,R3
tennefr02,Baseball Magazine All-Star,1908,NL,,1б
wagneho01,Baseball Magazine All-Star,1908,NL,,SS
willivi01,Baseball Magazine All-Star,1908,NL,,П4
mathech01,Pitching Triple Crown,1908,NL,,
bushdo01,Baseball Magazine All-Star,1909,AL,,SS
carribi02,Baseball Magazine All-Star,1909,AL,,С1
chaseha01,Baseball Magazine All-Star,1909,AL,,1б
cobbty01,Baseball Magazine All-Star,1909,AL,,RF
crawfsa01,Baseball Magazine All-Star,1909,AL,,ЛФ
johnswa01,Baseball Magazine All-Star,1909,AL,,R3
lordha01,Baseball Magazine All-Star,1909,AL,,3Б
mullige01,Baseball Magazine All-Star,1909,AL,,П4
planked01,Baseball Magazine All-Star,1909,AL,,P2
speaktr01,Baseball Magazine All-Star,1909,AL,,CF
streega01,Baseball Magazine All-Star,1909,AL,,С3
sullibi03,Baseball Magazine All-Star,1909,AL,,С2
walshed01,Baseball Magazine All-Star,1909,AL,,П1
woodjo02,Baseball Magazine All-Star,1909,AL,,Пять
adamsba01,Baseball Magazine All-Star,1909,NL,,Пять
bresnro01,Baseball Magazine All-Star,1909,NL,,С3
brownmo01,Baseball Magazine All-Star,1909,NL,,P2
camniho01,Baseball Magazine All-Star,1909,NL,,П4
chancfr01,Baseball Magazine All-Star,1909,NL,,1б
clarkfr01,Baseball Magazine All-Star,1909,NL,,ЛФ
eversjo01,Baseball Magazine All-Star,1909,NL,,Две-б
gibsoge01,Baseball Magazine All-Star,1909,NL,,С2
hofmaso01,Baseball Magazine All-Star,1909,NL,,RF
leachto01,Baseball Magazine All-Star,1909,NL,,CF
mathech01,Baseball Magazine All-Star,1909,NL,,П1
reulbed01,Baseball Magazine All-Star,1909,NL,,R3
wagneho01,Baseball Magazine All-Star,1909,NL,,SS
cobbty01,Triple Crown,1909,AL,,
bendech01,Baseball Magazine All-Star,1910,AL,,R3
chaseha01,Baseball Magazine All-Star,1910,AL,,1б
cobbty01,Baseball Magazine All-Star,1910,AL,,RF
coombja01,Baseball Magazine All-Star,1910,AL,,P2
lajoina01,Baseball Magazine All-Star,1910,AL,,Две-б
lordha01,Baseball Magazine All-Star,1910,AL,,3Б
stonege01,Baseball Magazine All-Star,1910,AL,,ЛФ
sweened01,Baseball Magazine All-Star,1910,AL,,С2
thomair01,Baseball Magazine All-Star,1910,AL,,С1
wallabo01,Baseball Magazine All-Star,1910,AL,,SS
walshed01,Baseball Magazine All-Star,1910,AL,,П1
archeji01,Baseball Magazine All-Star,1910,NL,,С2
chancfr01,Baseball Magazine All-Star,1910,NL,,1б
coleki01,Baseball Magazine All-Star,1910,NL,,R3
bresnro01,Baseball Magazine All-Star,1908,ML,,C
brownmo01,Baseball Magazine All-Star,1908,ML,,П4
chaseha01,Baseball Magazine All-Star,1908,ML,,1б
cobbty01,Baseball Magazine All-Star,1908,ML,,RF
devliar01,Baseball Magazine All-Star,1908,ML,,3Б
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
klingjo01,Baseball Magazine All-Star,1908,ML,,C
mathech01,Baseball Magazine All-Star,1908,ML,,P2
ruckena01,Baseball Magazine All-Star,1908,ML,,Пять
wagneho01,Baseball Magazine All-Star,1908,ML,,SS
