playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
borkfr01,1964,1,PIT,NL,2,2,33,2,0,0,2,126,51,19,6,11,31,0.0,4.0,3.0,0.0,1.0,2,185.0,10.0,22,,,
powerte01,1993,1,CLE,AL,0,2,20,0,0,0,0,60,30,16,2,8,11,0.0,7.0,3.0,1.0,0.0,0,101.0,6.0,17,,,
leifile01,1906,1,PIT,NL,18,13,37,31,24,8,1,767,214,53,3,68,111,0.0,1.0,,3.0,14.0,0,1008.0,5.0,90,,,
devinjo01,2006,1,ATL,NL,0,0,10,0,0,0,0,19,8,7,1,9,10,,9.0,1.0,4.0,1.0,1,36.0,1.0,7,,,
tejedro01,2008,2,KCA,AL,2,2,25,1,0,0,0,118,22,14,3,19,41,,3.0,0.0,5.0,1.0,0,157.0,14.0,17,,,
stearbi01,1871,1,WS3,NA,2,0,2,2,2,0,0,54,10,5,0,8,0,,2.0,,,,0,,,11,,,
reddiph01,1913,1,SLN,NL,0,0,1,0,0,0,0,8,2,2,0,1,1,0.0,6.0,,0.0,0.0,0,10.0,0.0,2,,,
cascajo01,1937,1,WS1,AL,0,5,10,4,1,0,1,97,50,29,3,23,10,0.0,8.0,,1.0,1.0,0,170.0,4.0,41,,,
gibsopa01,1990,1,DET,AL,5,4,61,0,0,0,3,292,99,33,10,44,56,0.0,3.0,12.0,1.0,1.0,1,422.0,17.0,36,,,
barrifr01,1979,1,CHA,AL,8,3,15,15,2,0,0,284,88,38,9,33,28,0.0,3.0,1.0,0.0,5.0,1,406.0,0.0,49,,,
mainejo01,2004,1,BAL,AL,0,1,1,1,0,0,0,11,7,4,1,3,1,0.0,9.0,0.0,1.0,0.0,0,19.0,0.0,4,,,
zabelzi01,1913,1,CHN,NL,1,0,1,1,0,0,0,15,3,0,0,1,0,0.0,0.0,,0.0,1.0,0,19.0,0.0,0,,,
wheelda01,1999,1,TBA,AL,0,4,6,6,0,0,0,92,35,20,7,13,32,0.0,5.0,1.0,1.0,0.0,0,136.0,0.0,20,,,
spadebo01,1908,1,CIN,NL,17,12,35,28,22,2,1,748,230,76,2,85,74,0.0,2.0,,1.0,5.0,0,1009.0,7.0,105,,,
clevere01,1974,1,BOS,AL,12,14,41,27,10,0,0,664,234,106,25,69,103,0.0,4.0,5.0,6.0,9.0,1,960.0,10.0,121,,,
gossari01,1978,1,NYA,AL,10,11,63,0,0,0,27,403,87,30,9,59,122,0.0,2.0,8.0,5.0,2.0,0,543.0,55.0,41,,,
mercahe01,2003,1,PHI,NL,0,0,13,0,0,0,1,56,18,12,5,12,15,0.0,5.0,0.0,1.0,1.0,0,86.0,4.0,12,,,
robinro01,1989,1,CIN,NL,5,3,15,15,0,0,0,250,80,31,8,28,36,0.0,3.0,2.0,2.0,2.0,0,353.0,0.0,36,,,
graydo02,1924,1,PHA,AL,8,7,34,19,8,2,2,455,169,67,5,89,54,0.0,3.0,,3.0,6.0,0,710.0,9.0,95,,,
mabebo01,1960,1,BAL,AL,0,0,2,0,0,0,0,2,4,2,0,1,0,0.0,27.0,0.0,0.0,0.0,0,8.0,0.0,6,,,
guettle01,1995,1,SEA,AL,0,0,23,0,0,0,1,51,21,13,1,11,11,0.0,6.0,0.0,0.0,3.0,0,85.0,3.0,13,,,
warnelo01,1942,2,CHN,NL,5,7,15,12,8,1,2,297,97,25,2,21,28,0.0,2.0,,0.0,0.0,0,403.0,3.0,33,,,
coombbo01,1943,1,NY1,NL,0,1,9,0,0,0,0,48,33,23,1,8,5,0.0,12.0,,0.0,0.0,0,89.0,6.0,26,,,
agostju01,1988,1,HOU,NL,10,2,75,0,0,0,4,275,74,23,6,30,33,0.0,2.0,13.0,3.0,0.0,5,371.0,33.0,27,,,
andrena01,1939,1,SLN,NL,1,2,11,1,0,0,0,48,24,12,0,12,6,0.0,6.0,,3.0,0.0,0,85.0,5.0,14,,,
reynosh01,1992,1,HOU,NL,1,3,8,5,0,0,0,76,42,20,2,6,10,0.0,7.0,1.0,1.0,0.0,1,122.0,0.0,22,,,
voisebi01,1944,1,NY1,NL,21,16,43,41,25,1,0,938,276,105,31,118,161,0.0,3.0,,7.0,4.0,0,1327.0,1.0,138,,,
frencla01,1941,1,CHN,NL,5,14,26,18,6,1,0,414,161,71,10,43,60,0.0,4.0,,0.0,2.0,2,621.0,3.0,88,,,
deshaji01,1993,1,MIN,AL,11,13,27,27,1,0,0,502,159,82,24,51,80,0.0,4.0,1.0,0.0,6.0,4,693.0,0.0,85,,,
larayo01,2000,1,MON,NL,0,0,6,0,0,0,0,17,5,4,0,8,3,0.0,6.0,0.0,0.0,0.0,0,29.0,2.0,4,,,
mccargr01,1997,1,SEA,AL,1,1,37,0,0,0,0,89,26,18,4,16,34,0.0,5.0,0.0,4.0,1.0,0,130.0,4.0,21,,,
palmeji01,1981,1,BAL,AL,7,8,22,22,5,0,0,382,117,53,14,46,35,0.0,3.0,1.0,3.0,2.0,1,532.0,0.0,60,,,
foxch02,2001,1,MIL,NL,5,2,65,0,0,0,2,200,44,14,6,36,80,,1.0,7.0,5.0,5.0,1,287.0,9.0,16,,,
daniebe02,1961,1,WS2,AL,12,11,32,28,12,1,0,636,184,81,14,80,110,0.0,3.0,8.0,5.0,3.0,1,876.0,1.0,90,,,
dailyed01,1889,1,CL6,AA,0,0,2,0,0,0,1,5,1,4,0,4,2,,21.0,,0.0,0.0,0,0.0,1.0,7,,,
bruskji01,1998,1,LAN,NL,3,0,35,0,0,0,1,132,47,17,2,19,31,,3.0,1.0,3.0,3.0,0,195.0,10.0,18,,,
pondeel01,1917,1,PIT,NL,1,1,3,2,1,1,0,64,12,4,0,6,11,0.0,1.0,,1.0,1.0,0,80.0,1.0,5,,,
quinnja01,1922,1,BOS,AL,13,16,40,32,16,4,0,768,263,99,9,59,67,0.0,3.0,,3.0,3.0,1,1093.0,6.0,119,,,
estessh01,1999,1,SFN,NL,11,11,32,32,1,1,0,609,209,111,21,112,159,0.0,4.0,2.0,15.0,5.0,1,914.0,0.0,121,,,
ciardma01,1987,1,ML4,AL,1,1,4,3,0,0,0,49,26,17,5,9,8,0.0,9.0,0.0,3.0,0.0,0,81.0,0.0,17,,,
hillbi01,1897,1,LS3,NL,7,17,27,26,20,1,0,597,209,80,6,69,55,0.0,3.0,,1.0,20.0,0,0.0,1.0,127,,,
mclaide01,1964,1,DET,AL,4,5,19,16,3,0,0,300,84,45,16,37,70,0.0,4.0,0.0,0.0,1.0,0,416.0,0.0,48,,,
lewissc01,1990,1,CAL,AL,1,1,2,2,1,0,0,49,10,4,2,2,9,0.0,2.0,0.0,0.0,0.0,0,60.0,0.0,4,,,
fyhrimi01,2001,1,CHN,NL,0,2,15,0,0,0,0,45,16,7,1,7,6,,4.0,0.0,0.0,0.0,0,64.0,4.0,7,,,
rogerst01,1974,1,MON,NL,15,22,38,38,11,1,0,761,255,126,19,80,154,0.0,4.0,7.0,7.0,5.0,2,1064.0,0.0,139,,,
hitchst01,1998,1,SDN,NL,9,7,39,27,2,1,1,529,169,77,29,48,158,,3.0,2.0,11.0,9.0,1,743.0,3.0,83,,,
beckwjo01,1979,1,LAN,NL,1,2,17,0,0,0,2,112,42,18,4,15,28,0.0,4.0,1.0,0.0,0.0,1,168.0,8.0,18,,,
morrijo06,1970,1,ML4,AL,4,3,20,9,2,0,0,220,70,32,4,22,40,0.0,3.0,3.0,3.0,2.0,0,303.0,4.0,33,,,
ringji01,1917,1,CIN,NL,3,7,24,7,3,0,2,264,90,43,2,35,33,0.0,4.0,,1.0,1.0,1,375.0,12.0,47,,,
nagymi01,1974,1,HOU,NL,1,1,9,0,0,0,0,38,17,12,3,5,5,0.0,8.0,0.0,1.0,1.0,0,62.0,2.0,13,,,
anderbr02,1996,1,CLE,AL,3,1,10,9,0,0,0,154,58,28,9,14,21,0.0,4.0,1.0,2.0,0.0,0,215.0,0.0,29,,,
rudoldi01,1917,1,BSN,NL,13,13,31,30,22,5,0,728,252,92,1,54,96,0.0,3.0,,4.0,4.0,0,1011.0,1.0,104,,,
salvoma01,1943,2,PHI,NL,0,0,1,0,0,0,0,1,2,1,0,1,0,0.0,27.0,,1.0,0.0,0,4.0,0.0,1,,,
mckeiti01,1934,1,PHA,AL,0,0,3,0,0,0,0,12,7,7,2,5,0,0.0,15.0,,0.0,0.0,0,23.0,2.0,7,,,
schulba01,1964,1,SLN,NL,1,3,30,0,0,0,14,148,35,9,1,11,29,0.0,1.0,3.0,0.0,0.0,1,190.0,22.0,14,,,
poffebo01,1939,1,BRO,NL,0,0,3,1,0,0,0,15,7,3,1,4,2,0.0,5.0,,0.0,0.0,0,26.0,1.0,3,,,
gentrru01,1947,1,DET,AL,0,0,1,0,0,0,0,1,1,3,0,2,0,0.0,81.0,,0.0,0.0,0,4.0,0.0,3,,,
bombama01,1981,1,TOR,AL,5,5,20,11,0,0,0,271,84,39,6,35,33,0.0,3.0,2.0,6.0,1.0,1,377.0,3.0,42,,,
pattebo01,1987,1,PIT,NL,1,4,15,7,0,0,0,129,49,32,5,22,27,0.0,6.0,4.0,1.0,1.0,0,201.0,2.0,34,,,
westbja01,2002,1,CLE,AL,1,3,11,4,0,0,0,125,50,27,6,12,20,,5.0,1.0,1.0,1.0,0,185.0,1.0,30,,,
blackjo02,1952,1,BRO,NL,15,4,56,2,1,0,15,427,102,34,9,41,85,0.0,2.0,,0.0,1.0,0,560.0,41.0,40,,,
huffmph01,1979,1,TOR,AL,6,18,31,31,2,1,0,519,220,111,25,68,56,0.0,5.0,0.0,5.0,0.0,3,802.0,0.0,130,,,
grimebu01,1919,1,BRO,NL,10,11,25,21,13,1,0,544,179,70,2,60,82,0.0,3.0,,7.0,3.0,3,791.0,4.0,97,,,
cuppyni01,1901,1,BOS,AL,4,6,13,11,9,0,0,280,111,43,1,14,22,0.0,4.0,,1.0,2.0,0,0.0,2.0,58,,,
brownmo01,1909,1,CHN,NL,27,9,50,34,32,8,7,1028,246,50,1,53,172,0.0,1.0,,9.0,7.0,0,1302.0,15.0,78,,,
carpech01,2000,1,TOR,AL,10,12,34,27,2,0,0,526,204,122,30,83,113,0.0,6.0,1.0,3.0,5.0,0,795.0,1.0,130,,,
gumpera01,1946,1,NYA,AL,11,3,33,12,4,0,1,398,113,34,8,32,63,0.0,2.0,,0.0,0.0,0,532.0,10.0,44,,,
carseki01,1901,1,BRO,NL,1,0,2,0,0,0,0,21,9,8,1,3,4,0.0,10.0,,0.0,1.0,0,0.0,2.0,9,,,
garbege01,1982,1,ATL,NL,8,10,69,0,0,0,30,358,100,31,4,32,68,0.0,2.0,16.0,1.0,2.0,0,480.0,56.0,40,,,
brownjo02,1897,1,BRO,NL,0,1,1,1,0,0,0,15,7,4,0,4,0,0.0,7.0,,1.0,3.0,0,0.0,0.0,8,,,
fingero01,1971,1,OAK,AL,4,6,48,8,2,1,17,388,94,43,14,30,98,0.0,2.0,3.0,1.0,8.0,0,503.0,28.0,46,,,
paxtomi01,1979,1,CLE,AL,8,8,33,24,3,0,0,479,210,105,14,52,70,0.0,5.0,1.0,3.0,2.0,1,733.0,1.0,118,,,
woodwfr01,1922,1,WS1,AL,0,0,1,0,0,0,0,7,3,3,0,3,2,0.0,11.0,,0.0,0.0,0,12.0,0.0,3,,,
smithza01,1991,1,PIT,NL,16,10,35,35,6,3,0,684,234,81,15,29,120,0.0,3.0,3.0,1.0,2.0,0,916.0,0.0,95,,,
bentlja01,1923,1,NY1,NL,13,8,31,26,12,1,3,549,198,91,10,67,80,0.0,4.0,,1.0,5.0,1,798.0,3.0,102,,,
washbja01,2006,1,SEA,AL,8,14,31,31,0,0,0,561,198,97,25,55,103,,4.0,2.0,3.0,7.0,0,809.0,0.0,103,,,
henrios01,1997,1,HOU,NL,0,1,4,0,0,0,0,12,2,2,0,3,3,0.0,4.0,0.0,0.0,1.0,0,17.0,1.0,2,,,
bowlebr01,2001,1,TOR,AL,0,0,2,0,0,0,0,11,4,0,0,1,4,,0.0,0.0,1.0,0.0,0,15.0,0.0,0,,,
handsbi01,1970,1,CHN,NL,18,15,39,38,12,2,1,795,278,109,20,76,170,0.0,3.0,8.0,9.0,4.0,1,1127.0,1.0,121,,,
tekulke01,1988,1,PHI,NL,3,7,70,0,0,0,4,240,87,32,3,22,43,0.0,3.0,11.0,0.0,2.0,0,347.0,35.0,34,,,
sandesc02,1997,1,SEA,AL,3,6,33,6,0,0,2,196,73,47,16,38,62,0.0,6.0,5.0,4.0,3.0,0,309.0,15.0,48,,,
kehnch01,1942,1,BRO,NL,0,0,3,1,0,0,0,23,8,6,2,4,3,0.0,7.0,,0.0,0.0,0,34.0,2.0,6,,,
maccofr01,1977,1,SEA,AL,0,0,3,3,0,0,0,21,4,3,0,12,4,0.0,3.0,0.0,4.0,3.0,1,38.0,0.0,3,,,
prendmi01,1916,1,CHN,NL,6,11,35,10,4,2,2,456,127,39,5,23,56,0.0,2.0,,5.0,1.0,0,597.0,14.0,53,,,
vizcalu01,2001,1,OAK,AL,2,1,36,0,0,0,1,110,38,19,8,12,31,,4.0,1.0,3.0,0.0,0,156.0,15.0,19,,,
bakerbo01,1901,1,CLE,AL,0,1,1,1,1,0,0,24,23,5,0,6,0,0.0,5.0,,2.0,1.0,0,51.0,0.0,13,,,
lockebo01,1959,1,CLE,AL,3,2,24,7,0,0,2,233,66,27,6,41,40,0.0,3.0,2.0,3.0,3.0,0,338.0,8.0,33,,,
stangle01,1968,1,BOS,AL,5,5,50,2,1,0,12,309,89,45,10,25,53,0.0,3.0,5.0,3.0,1.0,0,418.0,30.0,54,,,
foxch02,2002,1,MIL,NL,1,0,3,0,0,0,0,14,6,3,0,5,3,,5.0,1.0,0.0,0.0,0,25.0,0.0,3,,,
willsfr01,1986,1,CLE,AL,4,4,26,0,0,0,4,121,43,22,6,16,32,0.0,4.0,4.0,2.0,0.0,0,182.0,16.0,23,,,
carrahe01,1995,1,CIN,NL,2,7,64,0,0,0,5,262,86,40,1,46,64,0.0,4.0,5.0,15.0,2.0,0,391.0,28.0,45,,,
cairnca01,2000,1,CLE,AL,1,0,15,0,0,0,0,28,11,4,1,3,8,0.0,3.0,1.0,0.0,0.0,0,40.0,2.0,4,,,
bairdo01,1981,2,SLN,NL,2,0,11,0,0,0,1,47,13,6,0,2,14,0.0,3.0,0.0,0.0,0.0,0,60.0,8.0,6,,,
overaor01,1905,1,CIN,NL,18,23,42,39,32,2,0,954,290,101,4,147,173,0.0,2.0,,18.0,14.0,0,1313.0,3.0,146,,,
martira02,1991,1,LAN,NL,17,13,33,33,6,4,0,661,190,80,18,69,150,0.0,3.0,4.0,6.0,7.0,0,916.0,0.0,89,,,
slocuhe01,2000,2,SDN,NL,0,1,22,0,0,0,0,57,19,8,0,13,12,0.0,3.0,3.0,0.0,2.0,1,91.0,6.0,11,,,
mitrese01,2007,1,FLO,NL,5,8,27,27,0,0,0,447,180,77,9,41,80,,4.0,3.0,6.0,10.0,0,662.0,0.0,88,,,
oroscje01,1989,1,CLE,AL,3,4,69,0,0,0,3,234,54,18,7,26,79,0.0,2.0,4.0,0.0,2.0,0,312.0,29.0,20,,,
lidleco01,2002,1,OAK,AL,8,10,31,30,2,2,0,576,191,83,17,39,111,,3.0,3.0,6.0,6.0,1,796.0,0.0,90,,,
mcgresl01,1924,1,WS1,AL,0,1,6,2,0,0,0,70,25,13,1,12,8,0.0,5.0,,0.0,0.0,0,105.0,2.0,15,,,
mannji01,2000,1,NYN,NL,0,0,2,0,0,0,0,8,6,3,1,1,0,0.0,10.0,0.0,0.0,0.0,0,15.0,2.0,3,,,
sullisc01,1999,1,CIN,NL,5,4,79,0,0,0,3,341,88,38,10,47,78,0.0,3.0,4.0,6.0,8.0,1,470.0,16.0,41,,,
coughro01,1891,1,NY1,NL,3,4,8,7,6,0,0,183,74,26,5,23,22,0.0,3.0,,9.0,0.0,0,0.0,1.0,50,,,
newcodo01,1957,1,BRO,NL,11,12,28,28,12,4,0,596,199,77,28,33,90,0.0,3.0,4.0,0.0,1.0,0,815.0,0.0,86,,,
culvege01,1967,1,CLE,AL,7,3,53,1,0,0,3,225,71,33,2,31,41,0.0,3.0,9.0,8.0,6.0,1,322.0,21.0,40,,,
bearnla01,1966,1,NYN,NL,2,3,29,1,0,0,0,164,59,27,11,20,27,0.0,4.0,6.0,2.0,1.0,0,238.0,12.0,31,,,
chenbr01,2012,1,KCA,AL,11,14,34,34,0,0,0,575,215,108,33,47,140,,5.0,3.0,5.0,8.0,0,827.0,0.0,114,,,
johnsjo09,2011,1,FLO,NL,3,1,9,9,0,0,0,181,39,11,2,20,56,,1.0,2.0,2.0,1.0,1,234.0,0.0,13,,,
primra01,1935,1,PHI,NL,3,4,29,6,1,0,0,220,110,47,4,15,27,0.0,5.0,,4.0,0.0,0,345.0,11.0,54,,,
ojedabo01,1985,1,BOS,AL,9,11,39,22,5,0,1,473,166,70,11,48,102,0.0,4.0,9.0,3.0,2.0,3,671.0,10.0,74,,,
jonessa01,1930,1,WS1,AL,15,7,25,25,14,1,0,550,195,83,4,61,60,0.0,4.0,,1.0,3.0,2,787.0,0.0,95,,,
parreje01,1989,1,PHI,NL,12,6,72,0,0,0,6,317,90,35,6,44,98,0.0,2.0,13.0,7.0,0.0,3,444.0,34.0,43,,,
shielst01,1987,1,SEA,AL,2,0,20,0,0,0,3,90,43,22,7,12,22,0.0,6.0,1.0,3.0,0.0,0,144.0,10.0,25,,,
bluevi01,1978,1,SFN,NL,18,10,35,35,9,4,0,774,233,80,12,70,171,0.0,2.0,4.0,5.0,0.0,0,1042.0,0.0,87,,,
hammoch01,1994,1,FLO,NL,4,4,13,13,1,1,0,220,79,25,5,23,40,0.0,3.0,1.0,3.0,1.0,0,312.0,0.0,30,,,
smithge02,1922,1,PHI,NL,5,14,42,18,6,1,0,582,250,103,16,35,44,0.0,4.0,,7.0,6.0,1,849.0,17.0,124,,,
killied01,1907,1,DET,AL,25,13,41,34,29,3,1,942,286,62,2,91,96,0.0,1.0,,2.0,13.0,0,1302.0,7.0,103,,,
trlicri01,1994,1,BOS,AL,1,1,12,1,0,0,0,67,32,20,5,16,7,0.0,8.0,2.0,1.0,0.0,2,113.0,2.0,21,,,
valerju01,1992,1,CAL,AL,8,11,30,28,4,2,0,564,188,78,15,64,113,0.0,3.0,5.0,5.0,2.0,0,792.0,0.0,82,,,
hudekjo01,1998,1,NYN,NL,1,4,28,0,0,0,0,81,23,12,2,19,28,,4.0,3.0,0.0,2.0,0,123.0,15.0,13,,,
alexado01,1983,2,TOR,AL,7,6,17,15,5,0,0,350,126,51,14,26,46,0.0,3.0,1.0,4.0,1.0,0,482.0,1.0,55,,,
roperjo01,1995,1,CIN,NL,0,0,2,2,0,0,0,21,13,8,3,4,6,0.0,10.0,0.0,0.0,0.0,1,37.0,0.0,9,,,
robersi01,1995,1,ML4,AL,6,4,26,13,0,0,0,253,102,54,16,37,40,0.0,5.0,3.0,3.0,8.0,0,379.0,8.0,55,,,
calvepa01,1943,1,CLE,AL,0,0,5,0,0,0,0,25,6,4,0,6,2,0.0,4.0,,0.0,1.0,0,37.0,2.0,4,,,
douglph01,1919,2,NY1,NL,2,4,8,6,4,0,0,154,53,12,0,6,21,0.0,2.0,,0.0,1.0,0,216.0,2.0,22,,,
tananfr01,1982,1,TEX,AL,7,18,30,30,7,0,0,583,199,91,16,55,87,0.0,4.0,10.0,0.0,7.0,1,832.0,0.0,102,,,
walkelu01,1973,1,PIT,NL,7,12,37,18,2,1,1,366,129,63,9,66,74,0.0,4.0,8.0,8.0,1.0,0,553.0,1.0,75,,,
valenfe01,1981,1,LAN,NL,13,7,25,25,11,8,0,577,140,53,11,61,180,0.0,2.0,4.0,4.0,1.0,0,758.0,0.0,55,,,
macfada01,1936,1,BSN,NL,17,13,37,31,21,2,0,800,268,85,5,66,86,0.0,2.0,,4.0,5.0,0,1114.0,3.0,97,,,
pierema01,1948,2,CHA,AL,8,10,21,18,4,0,1,360,117,66,6,52,28,0.0,4.0,,2.0,0.0,0,516.0,2.0,70,,,
hillmda01,1956,1,CHN,NL,0,2,2,2,0,0,0,37,11,3,0,5,6,0.0,2.0,0.0,0.0,0.0,0,56.0,0.0,7,,,
tananfr01,1993,1,NYN,NL,7,15,29,29,0,0,0,549,198,91,26,48,104,0.0,4.0,7.0,7.0,9.0,2,784.0,0.0,100,,,
singebi01,1972,1,LAN,NL,6,16,26,25,4,3,0,508,148,69,8,60,101,0.0,3.0,4.0,5.0,5.0,0,708.0,0.0,84,,,
padilvi01,2000,1,ARI,NL,2,1,27,0,0,0,0,105,32,9,0,10,30,0.0,2.0,2.0,0.0,0.0,0,143.0,12.0,10,,,
caprabu01,1977,1,ATL,NL,6,11,45,16,0,0,0,418,142,83,28,80,100,0.0,5.0,12.0,7.0,4.0,0,633.0,7.0,88,,,
swindgr01,1989,1,CLE,AL,13,6,28,28,5,2,0,553,170,69,16,51,129,0.0,3.0,1.0,3.0,0.0,1,749.0,0.0,71,,,
hammaat01,1982,1,SFN,NL,12,8,29,27,4,1,0,525,189,80,16,28,102,0.0,4.0,8.0,2.0,2.0,4,725.0,0.0,86,,,
juliojo01,2006,2,ARI,NL,1,2,44,0,0,0,15,134,31,19,6,25,55,,3.0,1.0,7.0,0.0,0,189.0,32.0,20,,,
jonesje01,1983,1,OAK,AL,1,1,13,1,0,0,0,89,43,19,7,8,14,0.0,5.0,1.0,0.0,2.0,0,138.0,5.0,19,,,
johnsar02,1941,1,BSN,NL,7,15,43,18,6,0,1,550,189,72,7,71,70,0.0,3.0,,2.0,5.0,0,793.0,13.0,92,,,
paceljo01,1986,1,DET,AL,0,0,5,0,0,0,1,33,10,5,0,13,5,0.0,4.0,1.0,0.0,0.0,1,51.0,1.0,5,,,
lohseky01,2007,2,PHI,NL,3,0,13,11,0,0,0,183,64,32,6,24,42,,4.0,2.0,0.0,6.0,0,268.0,0.0,33,,,
toneyfr01,1916,1,CIN,NL,14,17,41,38,21,3,1,900,247,76,7,78,146,0.0,2.0,,6.0,8.0,0,1184.0,2.0,98,,,
smithed04,1936,1,PHA,AL,1,1,2,2,2,0,0,57,22,4,3,8,7,0.0,1.0,,0.0,0.0,0,88.0,0.0,10,,,
seibeph01,2004,1,BOS,AL,0,0,2,0,0,0,0,11,0,0,0,5,1,0.0,0.0,0.0,0.0,1.0,0,18.0,0.0,0,,,
newsobo01,1945,1,PHA,AL,8,20,36,34,16,3,0,772,255,94,12,103,127,0.0,3.0,,2.0,3.0,0,1116.0,1.0,111,,,
garvene01,1959,1,KC1,AL,10,13,32,30,9,2,1,604,214,83,22,42,61,0.0,3.0,0.0,4.0,3.0,0,848.0,1.0,94,,,
marquru01,1915,1,NY1,NL,9,8,27,20,10,2,2,507,178,70,8,33,79,0.0,3.0,,3.0,1.0,0,701.0,5.0,85,,,
kensilo01,2009,2,WAS,NL,1,1,26,0,0,0,1,84,40,27,7,12,12,,8.0,1.0,2.0,0.0,0,132.0,10.0,27,,,
cainsu01,1935,1,PHA,AL,0,5,6,5,0,0,0,78,39,19,1,19,5,0.0,6.0,,0.0,0.0,0,127.0,0.0,22,,,
wagnehe02,1991,1,KCA,AL,1,1,2,2,0,0,0,30,16,8,2,3,5,0.0,7.0,0.0,0.0,0.0,0,49.0,0.0,10,,,
henketo01,1994,1,TEX,AL,3,6,37,0,0,0,15,114,33,16,6,12,39,0.0,3.0,0.0,3.0,0.0,0,156.0,31.0,16,,,
grissle01,1941,1,BRO,NL,0,0,4,1,0,0,1,34,10,3,2,8,5,0.0,2.0,,0.0,0.0,0,52.0,2.0,3,,,
minerra01,1921,1,PHA,AL,0,0,1,0,0,0,0,3,2,4,0,3,0,0.0,36.0,,0.0,0.0,0,8.0,0.0,4,,,
brizzto01,1979,1,ATL,NL,6,9,20,19,2,0,0,322,133,63,6,33,64,0.0,5.0,1.0,5.0,3.0,0,487.0,0.0,70,,,
mingost01,1974,1,KCA,AL,2,3,36,0,0,0,2,202,53,21,4,23,43,0.0,2.0,5.0,3.0,2.0,0,281.0,15.0,31,,,
bereja01,1998,2,CIN,NL,3,2,9,7,0,0,0,131,39,20,3,20,31,,4.0,0.0,1.0,1.0,0,184.0,2.0,20,,,
portech01,1984,1,ML4,AL,6,4,17,12,1,0,0,244,92,35,8,12,48,0.0,3.0,2.0,4.0,0.0,0,339.0,1.0,37,,,
juliojo01,2003,1,BAL,AL,0,7,64,0,0,0,36,185,60,30,10,34,52,0.0,4.0,4.0,0.0,2.0,0,273.0,51.0,36,,,
arroybr01,2010,1,CIN,NL,17,10,33,33,2,0,0,647,188,93,29,59,121,,3.0,5.0,1.0,6.0,1,880.0,0.0,95,,,
portuma01,1987,1,MIN,AL,1,3,13,7,0,0,0,132,58,38,13,24,28,0.0,7.0,1.0,2.0,1.0,0,204.0,3.0,40,,,
hootobu01,1975,2,LAN,NL,18,7,31,30,12,4,0,671,172,70,16,64,148,0.0,2.0,2.0,3.0,0.0,1,895.0,0.0,76,,,
portoar01,1955,1,KC1,AL,5,9,24,20,4,1,0,334,109,59,12,67,34,0.0,4.0,4.0,0.0,4.0,1,506.0,1.0,66,,,
pfeffje01,1921,1,BRO,NL,1,5,6,5,2,0,0,95,36,16,0,9,8,0.0,4.0,,0.0,1.0,0,135.0,1.0,19,,,
timlimi01,2001,1,SLN,NL,4,5,67,0,0,0,3,218,78,33,6,19,47,,4.0,4.0,3.0,3.0,1,307.0,19.0,35,,,
gintema01,2002,1,CHA,AL,1,0,33,0,0,0,1,163,59,27,6,21,37,,4.0,0.0,2.0,1.0,0,236.0,15.0,34,,,
barera01,1976,1,DET,AL,7,8,30,21,3,2,0,402,157,69,13,51,59,0.0,4.0,6.0,5.0,0.0,0,594.0,5.0,85,,,
kosloda01,1942,1,NY1,NL,3,6,19,11,3,1,0,234,79,44,7,32,42,0.0,5.0,,0.0,1.0,0,344.0,2.0,49,,,
lueckri01,1990,2,TOR,AL,0,0,1,0,0,0,0,3,2,1,1,1,0,0.0,9.0,0.0,0.0,0.0,0,5.0,1.0,1,,,
clarkwa02,1924,1,CLE,AL,1,3,12,1,0,0,0,77,38,20,0,14,6,0.0,7.0,,2.0,2.0,0,133.0,4.0,27,,,
clemema01,1999,1,SDN,NL,10,12,31,31,0,0,0,542,190,90,18,86,135,0.0,4.0,2.0,11.0,9.0,0,803.0,0.0,106,,,
grossdo01,1956,1,CIN,NL,3,0,19,7,2,0,0,208,69,15,4,20,47,0.0,1.0,2.0,1.0,1.0,0,295.0,4.0,25,,,
purkebo01,1957,1,PIT,NL,11,14,48,21,6,1,2,539,194,77,10,38,51,0.0,3.0,9.0,2.0,7.0,0,761.0,11.0,84,,,
coffmsl01,1938,1,DET,AL,4,4,39,6,1,0,2,287,120,64,6,48,31,0.0,6.0,,1.0,0.0,0,444.0,15.0,70,,,
plittno01,1927,2,NY1,NL,1,0,3,0,0,0,0,22,9,3,0,1,0,0.0,3.0,,0.0,1.0,0,31.0,0.0,3,,,
wasdijo01,2004,1,TEX,AL,2,4,15,10,0,0,0,195,83,49,18,23,36,0.0,6.0,2.0,0.0,3.0,0,301.0,0.0,52,,,
anderla02,1983,1,PHI,NL,1,0,17,0,0,0,0,79,19,7,0,9,14,0.0,2.0,1.0,1.0,0.0,1,106.0,4.0,7,,,
steinbl01,1999,2,KCA,AL,1,2,12,11,0,0,0,211,59,32,10,41,43,0.0,4.0,1.0,1.0,7.0,0,308.0,0.0,33,,,
kindeel01,1953,1,BOS,AL,10,6,69,0,0,0,27,321,84,22,8,38,39,0.0,1.0,,1.0,2.0,1,441.0,51.0,30,,,
