yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1938,WS,hermabi01,CHN,NL,4,16,1,3,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1993,НЛКС,masonro01,PHI,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,ALDS2,rebouje01,BAL,AL,2,5,1,1,0,0,1,1,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1969,НЛКС,lummi01,ATL,NL,2,2,0,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,НЛКС,biggicr01,HOU,NL,7,32,3,6,1,0,1,1,0,1.0,0,4,0.0,0.0,0.0,0.0,0.0
1999,НЛДС2,olerujo01,NYN,NL,4,16,3,7,0,0,1,6,0,0.0,3,2,1.0,0.0,0.0,0.0,0.0
2009,НДС1,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1947,WS,stanked01,BRO,NL,7,25,4,6,1,0,0,2,0,1.0,3,2,0.0,0.0,1.0,0.0,0.0
1995,ALDS1,hoseydw01,BOS,AL,3,12,1,0,0,0,0,0,1,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1954,WS,maglisa01,NY1,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1943,WS,kurowwh01,SLN,NL,5,18,2,4,1,0,0,1,0,0.0,0,3,0.0,0.0,1.0,0.0,1.0
1975,АЛКС,martite01,OAK,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,ALDS2,gonzaju03,TEX,AL,3,11,1,2,0,0,1,1,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1929,WS,simmoal01,PHA,AL,5,20,6,6,1,0,2,5,0,0.0,1,4,0.0,0.0,0.0,1.0,0.0
1911,WS,planked01,PHA,AL,2,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1996,НЛДС2,mejiami01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,НЛДС2,blumge01,SDN,NL,4,8,0,1,1,0,0,1,0,0.0,4,1,1.0,0.0,0.0,1.0,1.0
1889,WS,tiernmi01,NY1,NL,9,38,12,11,1,1,1,5,3,,5,3,0.0,,,,
2003,НДС1,nathajo01,SFN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,НДС1,rolliji01,PHI,NL,5,20,6,9,4,0,0,0,2,1.0,1,1,,,,,
1909,WS,delahji01,DET,AL,7,26,2,9,5,0,0,4,0,0.0,2,5,0.0,1.0,0.0,0.0,0.0
1985,АЛКС,johnscl01,TOR,AL,7,19,1,7,2,0,0,2,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
2009,ALDS2,lowelmi01,BOS,AL,3,10,1,2,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,1.0
1998,АЛКС,diazei01,CLE,AL,4,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1976,АЛКС,chambch01,NYA,AL,5,21,5,11,1,1,2,8,2,0.0,0,1,0.0,0.0,0.0,1.0,1.0
1892,CS,childcu01,CL4,NL,6,22,3,9,0,2,0,0,0,,5,1,0.0,,,,
1939,WS,gordojo01,NYA,AL,4,14,1,2,0,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1976,WS,rosepe01,CIN,NL,4,16,1,3,1,0,0,1,0,0.0,2,2,0.0,0.0,0.0,1.0,1.0
2011,НДС1,rhodear01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1977,WS,hootobu01,LAN,NL,2,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2004,НЛКС,chavera01,HOU,NL,2,4,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,НЛКС,benesal01,SLN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,НДС1,lockhke01,ATL,NL,3,12,2,4,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1978,НЛКС,morriji01,PHI,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1995,НЛКС,lemkema01,ATL,NL,4,18,2,3,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,1.0
2007,НДС1,sotoge01,CHN,NL,2,6,1,1,0,0,1,2,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1992,АЛКС,alomaro01,TOR,AL,6,26,4,11,1,0,2,4,5,0.0,2,1,0.0,0.0,0.0,0.0,2.0
2008,АЛКС,crawfca02,TBA,AL,7,29,3,10,2,1,0,4,3,0.0,1,7,0.0,0.0,0.0,0.0,0.0
1955,WS,robinja02,BRO,NL,6,22,5,4,1,1,0,1,1,0.0,2,1,0.0,0.0,0.0,0.0,2.0
1981,АЛКС,rodriau01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,ALDS1,alomaro01,CLE,AL,5,21,3,4,3,0,0,3,0,0.0,2,5,0.0,0.0,0.0,0.0,2.0
2002,НЛДС2,perezed01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1968,WS,kalinal01,DET,AL,7,29,6,11,2,0,2,8,0,0.0,0,7,0.0,1.0,0.0,0.0,0.0
1998,НЛКС,sheetan01,SDN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1955,WS,hoakdo01,BRO,NL,3,3,0,1,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2003,НДС1,beckejo02,FLO,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1886,WS,dalryab01,CHN,NL,6,21,2,4,1,1,0,2,1,,0,5,0.0,,,,
1972,НЛКС,rosepe01,CIN,NL,5,20,1,9,4,0,0,2,0,0.0,1,2,0.0,0.0,1.0,0.0,0.0
1995,WS,mordemi01,ATL,NL,3,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1974,НЛКС,oliveal01,PIT,NL,4,14,1,2,0,0,0,1,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1887,WS,carutbo01,SL4,AA,10,46,2,11,0,0,0,3,3,,1,1,0.0,,,,
2001,НДС1,mlickda01,HOU,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1921,WS,quinnja01,NYA,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2012,ALDS1,mclouna01,BAL,AL,5,22,2,7,1,0,1,3,2,1.0,1,3,,,,,
1980,АЛКС,hurdlcl01,KCA,AL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1995,НДС1,lemkema01,ATL,NL,4,19,3,4,1,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1985,АЛКС,ortajo01,KCA,AL,2,5,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1915,WS,shoreer01,BOS,AL,2,5,0,1,0,0,0,0,0,0.0,0,3,0.0,0.0,1.0,0.0,0.0
1999,НДС1,rockejo01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1995,WS,kirbywa01,CLE,AL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1942,WS,kurowwh01,SLN,NL,5,15,3,4,0,1,1,5,0,0.0,2,3,1.0,0.0,1.0,0.0,0.0
1974,WS,yeagest01,LAN,NL,4,11,0,4,1,0,0,1,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1996,НДС1,maddugr01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1974,АЛКС,palmeji01,BAL,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,WS,brownke01,FLO,NL,2,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1974,WS,messean01,LAN,NL,2,4,0,2,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1981,НЕДИВ,vukovge01,PHI,NL,5,9,1,4,0,0,1,2,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1970,WS,chaneda01,CIN,NL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,НЛКС,lambmi01,HOU,NL,2,5,2,2,0,0,2,2,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0
1989,НЛКС,sutclri01,CHN,NL,1,2,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,1.0
1989,WS,lacosmi01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,НЛКС,houghch01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,НЛКС,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1903,WS,ferriho01,BOS,AL,8,31,3,9,0,1,0,5,0,0.0,0,6,0.0,1.0,1.0,0.0,0.0
2005,ALDS1,muellbi02,BOS,AL,3,11,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2000,НЛДС2,fultzaa01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,АЛКС,mientdo01,MIN,AL,5,18,1,5,1,0,0,2,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2002,НЛКС,renteed01,SLN,NL,5,19,0,3,0,0,0,1,0,0.0,0,2,0.0,1.0,1.0,1.0,1.0
1990,НЛКС,bondsba01,PIT,NL,6,18,4,3,0,0,0,1,2,0.0,6,5,0.0,0.0,0.0,0.0,0.0
1993,WS,griffal01,TOR,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,НДС1,blakeca01,LAN,NL,3,11,2,3,0,0,0,2,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
1953,WS,labincl01,BRO,NL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,ALDS1,vaughmo01,BOS,AL,4,17,3,7,2,0,2,7,0,0.0,1,5,0.0,0.0,0.0,0.0,1.0
1956,WS,berrayo01,NYA,AL,7,25,5,9,2,0,3,10,0,0.0,4,1,2.0,0.0,0.0,0.0,0.0
1981,НЕДИВ,phillmi01,MON,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,НЛДС2,cookde01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1985,НЛКС,landrti01,SLN,NL,5,14,2,6,0,0,0,4,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2002,НЛДС2,willima04,ARI,NL,3,12,0,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2012,НЛВП,durbich01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2009,ALDS2,riverju01,LAA,AL,3,11,1,3,1,0,0,2,1,0.0,0,2,0.0,0.0,0.0,0.0,2.0
1922,WS,wittwh01,NYA,AL,5,18,1,4,1,1,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
2012,АЛКС,suzukic01,NYA,AL,4,17,1,6,0,0,1,2,0,0.0,1,2,,,,,
2002,НЛКС,kentje01,SFN,NL,5,19,3,5,0,0,0,0,0,0.0,2,4,0.0,1.0,0.0,0.0,1.0
1977,НЛКС,houghch01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1913,WS,shafeti01,NY1,NL,5,19,2,3,1,1,0,1,0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
1997,НЛДС2,sprinru01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1918,WS,wortmch01,CHN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,WS,williro01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,WS,mendora01,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,WS,wootesh01,ANA,AL,3,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,WS,pujolal01,SLN,NL,4,15,1,5,2,0,0,0,0,0.0,1,3,1.0,1.0,0.0,0.0,0.0
1996,НЛКС,wadete01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1986,WS,owensp01,BOS,AL,7,20,2,6,0,0,0,2,0,0.0,5,6,2.0,0.0,1.0,1.0,1.0
1964,WS,bucheje01,SLN,NL,4,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1969,WS,clenddo01,NYN,NL,4,14,4,5,1,0,3,4,0,0.0,2,6,0.0,0.0,0.0,0.0,0.0
1990,WS,gallemi01,OAK,AL,4,11,0,1,0,0,0,1,1,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1970,WS,wilcomi01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,WS,soriaal01,NYA,AL,6,22,2,5,0,0,1,2,1,1.0,2,9,0.0,0.0,0.0,0.0,1.0
2006,ALDS1,matsuhi01,NYA,AL,4,16,1,4,1,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1997,АЛКС,rebouje01,BAL,AL,1,2,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1997,АЛКС,gilesbr02,CLE,AL,6,16,1,3,3,0,0,0,0,0.0,2,6,0.0,0.0,0.0,0.0,0.0
1984,НЛКС,wiggial01,SDN,NL,5,19,4,6,0,0,0,1,0,1.0,2,2,0.0,0.0,1.0,0.0,2.0
1925,WS,bluegos01,WS1,AL,5,18,2,5,1,0,0,2,0,0.0,0,4,0.0,1.0,0.0,0.0,0.0
1949,WS,bauerha01,NYA,AL,3,6,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,АЛКС,lampkto01,SEA,AL,2,4,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1892,CS,ganzech01,BSN,NL,2,8,1,4,0,0,0,2,0,,1,0,0.0,,,,
2006,АЛКС,paytoja01,OAK,AL,4,14,1,4,2,0,1,2,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1999,НЛДС2,francjo01,NYN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,WS,matlajo01,NYN,NL,3,4,0,1,0,0,0,0,0,0.0,2,1,0.0,0.0,1.0,0.0,2.0
1950,WS,silveke01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1969,WS,leonhda01,BAL,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,НЛКС,perezed02,ATL,NL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,НЛДС2,martito02,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,WS,everead01,HOU,NL,4,15,2,1,0,0,0,0,0,1.0,1,4,0.0,0.0,1.0,0.0,1.0
1889,WS,connoro01,NY1,NL,9,35,9,12,2,2,0,12,8,,3,2,0.0,,,,
1986,WS,heepda01,NYN,NL,5,11,0,1,0,0,0,2,0,0.0,1,1,0.0,0.0,0.0,0.0,2.0
1997,ALDS2,berroge01,BAL,AL,4,13,4,5,1,0,2,2,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1986,НЛКС,mitchke01,NYN,NL,2,8,1,2,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2007,ALDS2,posadjo01,NYA,AL,4,15,1,2,1,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,2.0
1999,НЛДС2,rogerke01,NYN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1975,WS,griffke01,CIN,NL,7,26,4,7,3,1,0,4,2,0.0,4,2,0.0,0.0,0.0,0.0,0.0
1988,НЛКС,cartega01,NYN,NL,7,27,0,6,1,1,0,4,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1998,АЛКС,posadjo01,NYA,AL,5,11,1,2,0,0,1,2,0,1.0,4,2,0.0,0.0,0.0,0.0,1.0
1921,WS,bancrda01,NY1,NL,8,33,3,5,1,0,0,3,0,1.0,1,5,0.0,0.0,0.0,1.0,0.0
2012,НДС1,tracych01,WAS,NL,5,4,0,0,0,0,0,0,0,0.0,0,1,,,,,
2010,АЛКС,grandcu01,NYA,AL,6,17,1,5,1,0,1,3,0,1.0,7,4,0.0,1.0,0.0,0.0,0.0
1981,НЕДИВ,reardje01,MON,NL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1997,НЛДС2,blausje01,ATL,NL,3,10,2,3,0,0,1,4,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
2001,НДС1,burkejo03,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,НДС1,rodrihe02,CHN,NL,3,7,0,1,1,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1925,WS,mcneeea01,WS1,AL,4,0,2,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1927,WS,kremera01,PIT,NL,1,2,1,1,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1961,WS,blancjo01,NYA,AL,4,10,4,4,1,0,2,3,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,harriwi01,CHA,AL,1,1,0,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,WS,millebo04,PIT,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,НЛДС2,martira03,CHN,NL,2,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1928,WS,combsea01,NYA,AL,1,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
1982,НЛКС,andujjo01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,2.0,0.0,0.0
1999,ALDS1,stanlmi02,BOS,AL,5,20,4,10,2,1,0,2,0,0.0,2,3,0.0,0.0,0.0,0.0,2.0
1975,НЛКС,ziskri01,PIT,NL,3,10,0,5,1,0,0,0,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1929,WS,gonzami01,CHN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,НЛДС2,livinsc01,SDN,NL,2,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,НЛКС,messean01,LAN,NL,1,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1918,WS,dealch01,CHN,NL,6,17,0,3,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1925,WS,barnhcl01,PIT,NL,7,28,1,7,1,0,0,5,1,0.0,3,5,0.0,0.0,0.0,0.0,1.0
1963,WS,davisto02,LAN,NL,4,15,0,6,0,2,0,2,1,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1956,WS,byrneto01,NYA,AL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1978,АЛКС,patekfr01,KCA,AL,4,13,2,1,0,0,1,2,0,1.0,1,4,0.0,0.0,0.0,0.0,0.0
1986,WS,sambijo01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1960,WS,arroylu01,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,ALDS2,martied01,SEA,AL,3,11,2,4,1,0,1,2,0,0.0,2,1,0.0,0.0,0.0,0.0,1.0
1956,WS,gilliji01,BRO,NL,7,24,2,2,0,0,0,2,1,1.0,7,3,0.0,0.0,0.0,0.0,1.0
2004,WS,martipe02,BOS,AL,1,2,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1977,WS,tidrodi01,NYA,AL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1997,WS,seitzke01,CLE,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,ALDS1,baineha01,CLE,AL,4,14,1,5,0,0,1,4,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1996,ALDS1,vizcajo01,CLE,AL,3,12,1,4,2,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1986,WS,bucknbi01,BOS,AL,7,32,2,6,0,0,0,1,0,0.0,0,3,0.0,1.0,0.0,0.0,1.0
2003,НЛДС2,ramirar01,CHN,NL,5,18,2,5,1,0,1,3,0,0.0,2,2,0.0,0.0,0.0,0.0,1.0
2009,ALDS2,abreubo01,LAA,AL,3,9,4,5,2,0,0,1,0,1.0,4,0,0.0,0.0,0.0,0.0,0.0
1951,WS,kennemo01,NY1,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛКС,hamilda02,NYN,NL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,WS,honeyri01,OAK,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1975,WS,yastrca01,BOS,AL,7,29,7,9,0,0,0,4,0,0.0,4,1,0.0,0.0,0.0,1.0,1.0
1939,WS,myersbi01,CIN,NL,4,12,2,4,0,1,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,1.0
1984,WS,evansda01,DET,AL,5,15,1,1,0,0,0,1,0,0.0,4,4,1.0,0.0,0.0,0.0,0.0
2008,WS,lidgebr01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,НЛКС,fordcu01,SLN,NL,4,9,2,3,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0
1945,WS,primra01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1997,НЛКС,ligteke01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,АЛКС,morriji01,DET,AL,2,5,1,2,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1991,WS,mitchke02,ATL,NL,3,2,0,0,0,0,0,0,0,1.0,0,1,0.0,0.0,0.0,0.0,0.0
1969,НЛКС,aaronha01,ATL,NL,3,14,3,5,2,0,3,7,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
2007,ALDS1,ortizda01,BOS,AL,3,7,5,5,0,0,2,3,0,0.0,6,1,2.0,0.0,0.0,0.0,0.0
1996,ALDS1,gilesbr02,CLE,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1905,WS,mcginjo01,NY1,NL,2,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1906,WS,altroni01,CHA,AL,2,4,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1981,Адеев,gamblos01,NYA,AL,4,9,2,5,1,0,2,3,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2009,НЛДС2,stairma01,PHI,NL,2,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1976,АЛКС,velezot01,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,АЛКС,thamema01,NYA,AL,6,16,0,2,0,0,0,1,0,0.0,1,7,1.0,0.0,0.0,0.0,0.0
1970,НЛКС,carbobe01,CIN,NL,2,6,0,0,0,0,0,0,0,0.0,1,2,1.0,0.0,0.0,0.0,0.0
1995,НЛДС2,osunaan01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,НЛДС2,foxan01,ARI,NL,1,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2002,WS,fultzaa01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1937,WS,ripplji01,NY1,NL,5,17,2,5,0,0,0,0,0,1.0,3,1,0.0,0.0,0.0,0.0,0.0
1945,WS,blockcy01,CHN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,ALDS2,palmede01,TEX,AL,4,19,3,4,1,0,1,2,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1972,WS,borbope01,CIN,NL,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,НЛКС,rodrifr03,MIL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1991,НЛКС,walkbo01,PIT,NL,3,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1995,ALDS1,baergca01,CLE,AL,3,14,2,4,1,0,0,1,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
1928,WS,bottoji01,SLN,NL,4,14,1,3,0,1,1,3,0,0.0,2,6,0.0,0.0,0.0,0.0,0.0
1998,НЛКС,hitchst01,SDN,NL,2,5,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1956,WS,camparo01,BRO,NL,7,22,2,4,1,0,0,3,0,1.0,3,7,1.0,0.0,0.0,2.0,0.0
2002,НЛДС2,batismi01,ARI,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1911,WS,thomair01,PHA,AL,4,12,1,1,0,0,0,1,0,1.0,1,2,0.0,0.0,0.0,1.0,0.0
1989,НЛКС,willima04,SFN,NL,5,20,2,6,1,0,2,9,0,0.0,0,2,0.0,1.0,0.0,0.0,0.0
2004,WS,rolensc01,SLN,NL,4,15,0,0,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,1.0,1.0
1957,WS,ricede01,ML1,NL,2,6,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1992,НЛКС,blausje01,ATL,NL,7,25,4,5,0,1,1,4,0,0.0,4,2,0.0,0.0,1.0,0.0,1.0
2011,НЛКС,kotsama01,MIL,NL,5,9,1,1,0,0,1,1,0,0.0,2,2,,,,,
