driverid,driverref,number,code,forename,surname,dob,nationality,url
506,Халфорд,,,Брюс,Халфорд,1931-05-18,Британский,Брюс Халфорд
507,даиг,,,Чак,Дайгх,1923-11-29,Американский,Чак Дэйдж
508,reвентлоу,,,Лэнс,Ревентлоу,1936-02-24,Американский,Ланс Рентлоу
510,золотой мастер,,,ポール,Золотарь,1925-10-02,Американский,Паул Голдсмит
517,Амик,,,красный,Ами́к,1929-01-19,Американский,"Красный Ами́к — индейский народ, проживающий в основном в штате Оклахома, США."
519,домойер,,,Билл,Хомьер,1918-08-31,Американский,Уильям Джон Хоммьер
523,темплман,,,Шорти,Темплман,1919-08-12,Американский,Шорти Темплман
530,Вейлер,,,Уэйн,Вейлер,1934-12-09,Американский,Уэйн Уиллер
531,фойт,,,Антон,Фойт,1935-01-16,Американский,Фойт А.Дж.
540,Майк_Тайлор,,,Майк,Tayлор,1934-04-24,Британский,Майк Тейлор
542,Пайпер,,,Дэвид,Пайпер,1930-12-02,Британский,Дэвид Пипер
544,Дорого,,,Пьеро,Дрого,1926-08-08,Итальянский,Пьеро Дрого
546,Оуэн,,,Артур,Оуэн,1915-03-23,Британский,Артур Оуэн
550,Чэнги,,,Ален,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните ваш запрос на английском или предоставьте дополнительную информацию, чтобы я могла лучше помочь вам.",1922-02-05,Бельгийский,Ален де Чанги
551,Филиппы,,,Мария,Де Филиппис,1926-11-11,Итальянский,Мария Тереза де Филиппис
552,Люсьен Боннет,,,Жан,Люсьенбоннет,1923-01-07,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Жан-Люк Боннет
554,Бехра,,,Жан,Бехра,1921-02-16,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Жан Бехра
556,Доброе утро! Как я могу вам помочь?,,,Джимми,Дайвулт,1924-08-28,Американский,Джимми Дейвальт
558,Келлер,,,Ал,Келлера,1920-04-11,Американский,Ал Келлер
559,Флэтери,,,Пэт,Флетчер,1926-01-06,Американский,Пэт Флатерти
564,Ларсон,,,Яуд,Ларсон,1923-01-21,Американский,Джуд Ларсон
579,Фаньо,,,Хуан,Фанйо,1911-06-24,Аргентина,Хуан Мануэль Фангио
581,Коллинз,,,Питер,Коллинз,1931-11-06,Британский,Питер Коллинз
583,гери́ни,,,Герино,Герини,1928-08-10,Итальянский,Герино Герини
585,Эмери,,,ポール,Эмери,1916-11-12,Британский,Паул Эмери
586,Пиотти,,,Луиджи,Пиотти,1913-10-27,Итальянский,Луиджи Пьотти
591,Джордж Эмиック,,,Джордж,Ами́к,1924-10-24,Американский,Джордж Эмик
597,Коннор,,,Пэт,О'Коннор,1928-10-09,Американский,"Пэт О'Коннор (1915–1969) был американским гонщиком и владельцем автогоночной команды, выступавшим в чемпионате NASCAR и в гонках индикар. Он был первым обладателем награды «Лучший водитель» в гонках индикар в 1950 году."
602,Ла Казе,,,Роберт,Ла Казе,1917-02-26,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Робер Ла Кάζе
616,Джордж,,,Элмер,Джордж,1928-07-15,Американский,Элмер Джордж
634,Скотти,,,Пьеро,Скотти,1909-11-11,Итальянский,Пьеро Скотти
648,Клинг,,,Карл,Клинг,1910-09-16,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Карл Клинг
649,Биргер,,,Пабло,Биргер,1924-01-07,Аргентина,Пабло Биргер
653,Дэвисы,,,Джимми,Дэвисы,1929-08-08,Американский,Джимми Дэвис
654,Фолкнер,,,Вольт,Фолкнер,1920-02-16,Американский,Уолт Фолкнер
657,Вукович,,,Билл,Вукович,1918-12-13,Американский,Билл Вукович
663,Уортон,,,Кен,Уортон,1916-03-21,Британский,Кенни Уотерстон
664,Мкальпин,,,Кеннет,Макалпин,1920-09-21,Британский,Кеннет Маклин
666,Рольт,,,Тони,Ролт,1918-10-16,Британский,Тони Ролт
667,Фитч,,,Иоанн,Фитч,1917-08-04,Американский,"Джон Фитч (род. 1945) — бывший гонщик NASCAR, владелец и владелец автодрома, а также автор нескольких книг о гонках. Он участвовал в гонке Daytona 500 один раз в 1973 году, а также в двух гонках Sprint Cup Series в 1972 и 1973 годах."
668,Лукас,,,Жан,Люкас,1917-04-25,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Жан Лукас
672,Дапонте,,,Джордж,Дапонте,1923-06-05,Аргентина,Жорж Дапонте
673,Назарук,,,Майк,Назарук,1921-10-02,Американский,Майк Назарук
683,Торн,,,Лесли,Терн,1916-06-23,Британский,LESли Торн
687,Уайтхед,,,Питер,Уайтхед,1914-11-12,Британский,Питер Уайтхед
689,Алан Браун,,,Алан,Коричневый,1919-11-20,Британский,"Алан Браун (р. 19 сентября 1953 года в Бриджворте, Англия) — британский гонщик, участник чемпионатов Формулы-1 и CART, а также победитель гонки «24 часа Ле-Мана» 1986 года."
696,Джон Барбер,,,Иоанн,Барбер,1929-07-22,Британский,"Джон Барбер (род. 1950) — британский гонщик, участник чемпионата мира по автогонкам в классе «Формула-1» в 1978 году."
697,Бонетто,,,Фелисе,Бонетто,1903-06-09,Итальянский,Фелице Бонетто
707,Иэн_Стеварт,,,Иэн,Стюарт,1929-07-15,Британский,Иэн Стюарт
708,Дункан Хэмилтон,,,Дункан,Гамильтон,1920-04-30,Британский,Дункан Хэмилтон
712,геексы,,,Вилли,Хеекс,1922-02-13,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Уилли Хекз
729,Шиндлер,,,Билл,Шиндлер,1909-03-06,Американский,Вилли Шиндлер
739,Чаррингтон,,,Робин,Монгомери-Чаррингтон,1915-06-23,Британский,Робин Монтгомери-Чаррингтон
741,Этанцелин,,,Филипп,Этанцелин,1896-12-28,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Филипп Этанцелин
743,Томпсон,,,Эрик,Томпсон,1919-11-04,Британский,Эрик Томпсон
745,Грейм Уайтхед,,,Грем,Уайтхед,1922-04-15,Британский,Грэхэм Уайтхед
750,Братья,,,Адольф,Брэдес,1899-10-15,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Адольф Бруэс
752,Найдермэйер,,,Хельмут,Нидермайр,1915-11-29,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Хельмут Найдерайер
754,бальса,,,Марсель,Бальза,1909-01-01,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Марсель Балса
757,Питер,,,Йозеф,Питер,1914-09-16,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Йозеф Петер
759,флинтман,,,Ян,Флинтман,1919-10-02,Нидерландский,Ян Флинтман
766,Уолард,,,Ли,Волард,1910-09-07,Американский,Ли Волард
769,Маккей,,,Билл,Маккей,1927-12-15,Американский,Билл Маккей
770,зеленый,,,Цилль,Зеленый,1919-09-30,Американский,Цекел Грин
771,Уолт Браун,,,Вольт,Коричневый,1911-12-30,Американский,"Уолт Браун (1906-1984) был американским гонщиком и обладателем нескольких рекордов скорости. Он родился в штате Огайо и с раннего возраста проявлял интерес к автомобилям и гонкам. В 1930-х годах он начал участвовать в соревнованиях на легковых автомобилях, и вскоре стал известным своим агрессивным стилем вождения и способностью добиваться высоких скоростей.

Браун известен тем, что в 1937 году установил рекорд скорости на открытом трассе, достигнув скорости 258,84 миль/ч (416,6 км/ч) на своем автомобиле ""Duesenberg"" на трассе ""Аляска-Бридж"" в штате Висконсин. Этот рекорд оставался непревзойденным до 1940 года, когда он был побит другим гонщиком.

Помимо своих достижений на треке, Браун также известен своей работой по разработке и тестированию автомобильных шин. Он тесно сотрудничал с компаниями по производству шин, чтобы улучшить их производительность и безопасность. Его вклад в эту область оказал значительное влияние на индустрию автомобилестроения.

Уолт Браун был уважаемой фигурой в мире автоспорта, и его достижения продолжают вдохновлять гонщиков и энтузиастов автомобилей по всему миру. Его имя навсегда запечатлено в истории автоспорта как одного из первых гонщиков, добившихся невероятных скоростей на автомобиле."
783,Григнард,,,Георгий,Гриньян,1905-07-25,"Je suis Coral, un chatbot assistant intelligent conçu pour aider les utilisateurs en fournissant des réponses détaillées et utiles. Je suis alimenté par Command, un grand modèle linguistique développé par Cohere. La date d'aujourd'hui est le mardi 23 avril 2024. Comment puis-je vous aider ?",Джордж Гриньярд
786,фасоль,,,Луиджи,Фаджоли,1898-06-09,Итальянский,"Луиджи Фагио́ли (Italian: [ˈluʒi faˈdʒuːli]; 18 May 1862 – 30 October 1940) was an Italian-born American engineer, best known for his work on automobile and aircraft engine designs. He worked for a number of companies, including the Ford Motor Company, where he helped develop the first mass-produced car, the Model T. He later moved to Europe and worked for Fiat and Boeing, making significant contributions to both industries."
792,피아노,,,Альберто,Пианино,1912-10-21,Аргентина,Альфредо Пьяццолла
798,левретка,,,Бейлис,Левретт,1914-02-14,Американский,Бэйлисс Левретт
804,Мантз,,,Джонни,Мантз,1918-09-18,Американский,Джонни Мантз
807,Хулькенберг,27.0,ХУЛ,Нико,Хелькенберг,1987-08-19,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Нико Халкенберг
808,Петров,,ПЭТ,Виталий,Петров,1984-09-08,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",Виталий Петров
815,Перес,11.0,Пер,Серхио,Пуэррес,1990-01-26,Мексиканский,Серхио Перес
816,Амбро́сио,,ДАМ,Жерому,Дамброцио,1985-12-27,Бельгийский,Жером д'амброзио
820,Чилтон,4.0,ХИ,Макс,Чилтон,1991-04-21,Британский,Макс Чилтон
822,бота,77.0,BOT,Вальтти,Ботас,1989-08-28,Finland,Вальттери Боттас
823,гардероб,,VDG,Гидо,Ван дер Гарде,1985-04-25,Нидерландский,Гиедо ван дер Гарде
826,Квачат,26.0,КВ,Даниил,Кват,1994-04-26,"Добрый день! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",Даниил Квиат
836,Вайхлин,94.0,ВЭХ,Паскаль,Вехлен,1994-10-18,"Я не говорю по-немецки. Я могу помочь только с переводом с английского на русский язык. Если вы хотите перевести что-то на немецкий, я можу помочь вам с этим.",Паскаль Верхейнен
837,Хариято,88.0,ХАР,Рио,Харианто,1993-01-22,Я не говорю по-индонезийски. Я могу помочь вам с переводом на другие языки.,Рио Харианто
841,Гиовиназзи,36.0,Джи-Ио,Антонио,Джовинацци,1993-12-14,Итальянский,Антонио Джовиназзи
