managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
prattal01m,1882,PT1,AA,1,79,39,39,4.0,N
williji03m,2002,HOU,NL,1,162,84,78,2.0,N
alstowa01m,1959,LAN,NL,1,156,88,68,1.0,N
friscfr01m,1934,SLN,NL,1,154,95,58,1.0,Y
chancfr01m,1906,CHN,NL,1,155,116,36,1.0,Y
leylaji99m,2011,DET,AL,1,162,95,67,1.0,N
lopezal01m,1952,CLE,AL,1,155,93,61,2.0,N
wardjo01m,1891,BRO,NL,1,137,61,76,6.0,Y
martibi02m,1979,NYA,AL,2,95,55,40,4.0,N
southbi01m,1948,BSN,NL,1,154,91,62,1.0,N
meyerbi01m,1949,PIT,NL,1,154,71,83,6.0,N
roweja01m,1890,BFP,PL,1,81,22,58,8.0,Y
tebeapa01m,1891,CL4,NL,2,73,31,40,5.0,Y
clarkfr01m,1901,PIT,NL,1,140,90,49,1.0,Y
coxbo01m,1980,ATL,NL,1,161,81,80,4.0,N
stengca01m,1955,NYA,AL,1,154,96,58,1.0,N
bresnro01m,1910,SLN,NL,1,153,63,90,7.0,Y
lachema01m,1994,CAL,AL,2,75,31,44,4.0,N
smithhe01m,1902,NY1,NL,2,32,5,27,8.0,Y
showabu99m,2000,ARI,NL,1,162,85,77,3.0,N
newmaje01m,1986,OAK,AL,2,10,2,8,3.0,N
seleefr99m,1903,CHN,NL,1,139,82,56,3.0,N
bicke99m,1884,WS7,AA,2,1,0,1,12.0,N
friscfr01m,1933,SLN,NL,2,63,36,26,5.0,Y
higgipi01m,1958,BOS,AL,1,155,79,75,3.0,N
hutchfr01m,1953,DET,AL,1,158,60,94,6.0,Y
tennefr02m,1911,BSN,NL,1,156,44,107,8.0,Y
ferrami01m,1986,KCA,AL,2,74,36,38,3.0,N
grimmch01m,1934,CHN,NL,1,152,86,65,3.0,Y
aloufe01m,1998,MON,NL,1,162,65,97,4.0,N
herzowh01m,1978,KCA,AL,1,162,92,70,1.0,N
kleinlo01m,1965,CHN,NL,2,106,48,58,8.0,N
hutchfr01m,1960,CIN,NL,1,154,67,87,6.0,N
mcaleji01m,1901,CLE,AL,1,138,54,82,7.0,Y
williji99m,1887,CL3,AA,1,133,39,92,8.0,N
johnsda02m,2011,WAS,NL,3,83,40,43,3.0,N
keanejo99m,1965,NYA,AL,1,162,77,85,6.0,N
lopated01m,1964,KC1,AL,1,52,17,35,10.0,N
martibi02m,1974,TEX,AL,1,161,84,76,2.0,N
robinwi01m,1923,BRO,NL,1,155,76,78,6.0,N
mortoch01m,1885,DTN,NL,1,38,7,31,6.0,Y
richapa01m,1958,BAL,AL,1,154,74,79,6.0,N
mckecbi01m,1931,BSN,NL,1,156,64,90,7.0,N
lamonge01m,1995,CHA,AL,1,31,11,20,3.0,N
hargrmi01m,1996,CLE,AL,1,161,99,62,1.0,N
houkra01m,1982,BOS,AL,1,162,89,73,3.0,N
duffyhu01m,1910,CHA,AL,1,156,68,85,6.0,N
mackco01m,1910,PHA,AL,1,155,102,48,1.0,N
lathaar01m,1896,SLN,NL,2,3,0,3,11.0,Y
donovpa01m,1906,BRO,NL,1,153,66,86,5.0,Y
chancfr01m,1907,CHN,NL,1,155,107,45,1.0,Y
kellejo01m,1902,CIN,NL,3,60,34,26,4.0,Y
mcgrajo01m,1923,NY1,NL,1,153,95,58,1.0,N
torrejo01m,2001,NYA,AL,1,161,95,65,1.0,N
skinnjo01m,2002,CLE,AL,2,76,35,41,3.0,N
leadlbo99m,1891,CL4,NL,1,68,34,34,5.0,N
hartnga01m,1940,CHN,NL,1,154,75,79,5.0,Y
wingoiv01m,1916,CIN,NL,2,2,1,1,7.0,Y
vondech99m,1896,SLN,NL,3,2,0,2,11.0,N
mitchfr01m,1920,CHN,NL,1,154,75,79,6.0,N
mauchge01m,1976,MIN,AL,1,162,85,77,3.0,N
tebbebi01m,1958,CIN,NL,1,113,52,61,4.0,N
gardero01m,2007,MIN,AL,1,162,79,83,3.0,N
dykesji01m,1958,CIN,NL,2,41,24,17,4.0,N
tebbebi01m,1957,CIN,NL,1,154,80,74,4.0,N
tracyji01m,2004,LAN,NL,1,162,93,69,1.0,N
shottbu01m,1933,PHI,NL,1,152,60,92,7.0,N
killebi01m,1932,SLA,AL,1,154,63,91,6.0,N
wedgeer01m,2006,CLE,AL,1,162,78,84,4.0,N
mccarjo99m,1945,NYA,AL,1,152,81,71,4.0,N
spaldal01m,1877,CHN,NL,1,60,26,33,5.0,Y
bolesjo99m,2001,FLO,NL,1,48,22,26,3.0,N
schefbo01m,1958,CHN,NL,1,154,72,82,6.0,N
gouldch01m,1875,NH1,,1,23,2,21,8.0,Y
willidi02m,1969,BOS,AL,1,153,82,71,3.0,N
sciosmi01m,2000,ANA,AL,1,162,82,80,3.0,N
showabu99m,1998,ARI,NL,1,162,65,97,5.0,N
rigglji99m,1992,SDN,NL,2,12,4,8,3.0,N
torrejo01m,1990,SLN,NL,3,58,24,34,6.0,N
kimmbr01m,2002,CHN,NL,3,78,33,45,5.0,N
orourji01m,1883,BFN,NL,1,98,52,45,5.0,Y
baylodo01m,1998,COL,NL,1,162,77,85,4.0,N
scanlmi99m,1884,WSU,UA,1,114,47,65,7.0,N
bakerdu01m,2004,CHN,NL,1,162,89,73,3.0,N
melesa01m,1966,MIN,AL,1,162,89,73,2.0,N
huggimi01m,1919,NYA,AL,1,141,80,59,3.0,N
lowebo01m,1904,DET,AL,2,78,30,44,7.0,Y
stengca01m,1963,NYN,NL,1,162,51,111,10.0,N
marshji01m,1979,OAK,AL,1,162,54,108,7.0,N
friscfr01m,1950,CHN,NL,1,154,64,89,7.0,N
knighra01m,1996,CIN,NL,1,162,81,81,3.0,N
rogerji01m,1897,LS3,NL,1,44,17,24,11.0,Y
hornsro01m,1930,CHN,NL,2,4,4,0,2.0,Y
mcmilro01m,1975,NYN,NL,2,53,26,27,3.0,N
washiro01m,2011,TEX,AL,1,162,96,66,1.0,N
hornsro01m,1937,SLA,AL,1,78,25,52,8.0,Y
dentbu01m,1990,NYA,AL,1,49,18,31,7.0,N
maddojo99m,2011,TBA,AL,1,162,91,71,2.0,N
sisledi01m,1965,CIN,NL,1,162,89,73,4.0,N
guilloz01m,2006,CHA,AL,1,162,90,72,3.0,N
lemonbo01m,1970,KCA,AL,2,110,46,64,4.0,N
killebi01m,1923,CHN,NL,1,154,83,71,4.0,N
gardnbi02m,1981,MIN,AL,2,73,30,43,4.0,N
torrejo01m,2008,LAN,NL,1,162,84,78,1.0,N
coxbo01m,2006,ATL,NL,1,162,79,83,3.0,N
wedgeer01m,2003,CLE,AL,1,162,68,94,4.0,N
robinfr02m,1991,BAL,AL,1,37,13,24,6.0,N
griffcl01m,1918,WS1,AL,1,130,72,56,3.0,N
hutchfr01m,1961,CIN,NL,1,154,93,61,1.0,N
leyvani99m,1990,PHI,NL,1,162,77,85,4.0,N
hackst01m,1958,SLN,NL,2,10,3,7,5.0,N
gerenbo01m,2008,OAK,AL,1,161,75,86,3.0,N
manuech01m,2008,PHI,NL,1,162,92,70,1.0,N
carribi02m,1916,BOS,AL,1,156,91,63,1.0,Y
snydepo01m,1882,CN2,AA,1,80,55,25,1.0,Y
griffmi01m,1898,BRO,NL,2,4,1,3,10.0,Y
zimmedo01m,1978,BOS,AL,1,163,99,64,2.0,N
terrybi01m,1934,NY1,NL,1,153,93,60,2.0,Y
altobjo01m,1983,BAL,AL,1,162,98,64,1.0,N
gibbojo02m,2006,TOR,AL,1,162,87,75,2.0,N
mackco01m,1943,PHA,AL,1,155,49,105,8.0,N
eversjo01m,1921,CHN,NL,1,96,41,55,7.0,N
manueje01m,2008,NYN,NL,2,93,55,38,2.0,N
tracyji01m,2005,LAN,NL,1,162,71,91,4.0,N
weaveea99m,1974,BAL,AL,1,162,91,71,1.0,N
runnepe01m,1966,BOS,AL,2,16,8,8,9.0,N
nixonru01m,1982,CIN,NL,2,70,27,43,6.0,N
griffcl01m,1912,WS1,AL,1,154,91,61,2.0,Y
torboje01m,1991,CHA,AL,1,162,87,75,2.0,N
bevinte99m,1997,CHA,AL,1,161,80,81,2.0,N
gardnbi02m,1984,MIN,AL,1,162,81,81,3.0,N
wrighha01m,1873,BS1,,1,60,43,16,1.0,Y
pinielo01m,1993,SEA,AL,1,162,82,80,4.0,N
hutchfr01m,1962,CIN,NL,1,162,98,64,3.0,N
loftuto01m,1884,MLU,UA,1,12,8,4,2.0,N
giffoji99m,1884,IN2,AA,1,87,25,60,11.0,N
tannech01m,1971,CHA,AL,1,162,79,83,3.0,N
andersp01m,1986,DET,AL,1,162,87,75,3.0,N
gordojo01m,1969,KCA,AL,1,163,69,93,4.0,N
gardnbi02m,1985,MIN,AL,1,62,27,35,4.0,N
wathajo01m,1989,KCA,AL,1,162,92,70,2.0,N
cayloop99m,1886,CN2,AA,1,141,65,73,5.0,N
howear01m,1996,OAK,AL,1,162,78,84,3.0,N
quilifr01m,1975,MIN,AL,1,159,76,83,4.0,N
glassja01m,1889,IN3,NL,2,67,34,32,7.0,Y
robinfr02m,1983,SFN,NL,1,162,79,83,5.0,N
sciosmi01m,2005,LAA,AL,1,162,95,67,1.0,N
showabu99m,1999,ARI,NL,1,162,100,62,1.0,N
harribu01m,1924,WS1,AL,1,156,92,62,1.0,Y
clarkfr01m,1914,PIT,NL,1,158,69,85,7.0,Y
rickebr01m,1913,SLA,AL,3,12,5,6,8.0,N
coxbo01m,1984,TOR,AL,1,163,89,73,2.0,N
hutchfr01m,1956,SLN,NL,1,156,76,78,4.0,N
mackco01m,1903,PHA,AL,1,137,75,60,2.0,N
rodgebu01m,1982,ML4,AL,1,47,23,24,1.0,N
stanked01m,1977,TEX,AL,2,1,1,0,2.0,N
dressch01m,1964,DET,AL,1,163,85,77,4.0,N
alstowa01m,1974,LAN,NL,1,162,102,60,1.0,N
bambege01m,1979,ML4,AL,1,161,95,66,2.0,N
manuech01m,2005,PHI,NL,1,162,88,74,2.0,N
durocle01m,1944,BRO,NL,1,155,63,91,7.0,N
andersp01m,1971,CIN,NL,1,162,79,83,5.0,N
rosepe01m,1988,CIN,NL,1,23,11,12,2.0,N
zimmedo01m,1989,CHN,NL,1,162,93,69,1.0,N
birmijo01m,1912,CLE,AL,2,28,21,7,5.0,Y
lasorto01m,1976,LAN,NL,2,4,2,2,2.0,N
bancrfr99m,1882,DTN,NL,1,86,42,41,6.0,N
mcgrajo01m,1925,NY1,NL,1,14,10,4,2.0,N
hornsro01m,1931,CHN,NL,1,156,84,70,3.0,Y
hornsro01m,1925,SLN,NL,2,115,64,51,4.0,Y
gibbojo02m,2005,TOR,AL,1,162,80,82,3.0,N
watkibi01m,1885,DTN,NL,2,70,34,36,6.0,N
shettbi99m,1901,PHI,NL,1,140,83,57,2.0,N
clarkda05m,2009,HOU,NL,2,13,4,9,5.0,N
stengca01m,1959,NYA,AL,1,155,79,75,3.0,N
muserto01m,2002,KCA,AL,1,23,8,15,4.0,N
gleaski01m,1919,CHA,AL,1,140,88,52,1.0,N
boudrlo01m,1947,CLE,AL,1,157,80,74,4.0,Y
leylaji99m,2012,DET,AL,1,162,88,74,1.0,N
griffcl01m,1904,NYA,AL,1,155,92,59,2.0,Y
gastoci01m,1989,TOR,AL,2,126,77,49,1.0,N
mutriji99m,1884,NY4,AA,1,112,75,32,1.0,N
comisch01m,1892,CIN,NL,1,155,82,68,4.0,Y
ewingbu01m,1899,CIN,NL,1,157,83,67,6.0,N
mcnamjo99m,1983,CAL,AL,1,162,70,92,5.0,N
pinielo01m,1991,CIN,NL,1,162,74,88,5.0,N
chancfr01m,1910,CHN,NL,1,154,104,50,1.0,Y
moriage02m,1928,DET,AL,1,154,68,86,6.0,N
tayloza02m,1949,SLA,AL,1,155,53,101,7.0,N
campaco01m,1890,SL4,AA,4,42,27,14,3.0,Y
bellbu01m,1996,DET,AL,1,162,53,109,5.0,N
rodgebu01m,1992,CAL,AL,1,39,19,20,5.0,N
moranpa01m,1919,CIN,NL,1,140,96,44,1.0,N
griffcl01m,1907,NYA,AL,1,152,70,78,5.0,Y
perlosa01m,2006,BAL,AL,1,162,70,92,4.0,N
mcgrajo01m,1905,NY1,NL,1,155,105,48,1.0,Y
millsbr01m,2012,HOU,NL,1,121,39,82,6.0,N
bakerdu01m,1994,SFN,NL,1,115,55,60,2.0,N
speaktr01m,1926,CLE,AL,1,154,88,66,2.0,Y
perkicy01m,1937,DET,AL,5,15,6,9,2.0,N
littlgr99m,2006,LAN,NL,1,162,88,74,2.0,N
bragabo01m,1958,CLE,AL,1,67,31,36,4.0,N
stengca01m,1951,NYA,AL,1,154,98,56,1.0,N
kuheljo01m,1949,WS1,AL,1,154,50,104,8.0,N
schuljo05m,1973,DET,AL,2,28,14,14,3.0,N
weaveea99m,1979,BAL,AL,1,159,102,57,1.0,N
valenbo02m,1992,TEX,AL,1,86,45,41,4.0,N
hemusso01m,1961,SLN,NL,1,75,33,41,5.0,N
onsloja01m,1950,CHA,AL,1,31,8,22,6.0,N
rignebi01m,1966,CAL,AL,1,162,80,82,6.0,N
bristda99m,1969,CIN,NL,1,163,89,73,3.0,N
popowed99m,1969,BOS,AL,2,9,5,4,3.0,N
howsedi01m,1986,KCA,AL,1,88,40,48,3.0,N
bluegos01m,1946,WS1,AL,1,155,76,78,4.0,N
wilsoji01m,1941,CHN,NL,1,155,70,84,6.0,N
shottbu01m,1931,PHI,NL,1,155,66,88,6.0,N
mcgrajo01m,1928,NY1,NL,1,155,93,61,2.0,N
mattido01m,2012,LAN,NL,1,162,86,76,2.0,N
westrwe01m,1975,SFN,NL,1,161,80,81,3.0,N
alomasa02m,2012,CLE,AL,2,6,3,3,5.0,N
jonesfi01m,1905,CHA,AL,1,158,92,60,2.0,Y
gastoci01m,1995,TOR,AL,1,144,56,88,5.0,N
barnibi01m,1894,LS3,NL,1,131,36,94,12.0,N
moranpa01m,1923,CIN,NL,1,154,91,63,2.0,N
spaldal01m,1876,CHN,NL,1,66,52,14,1.0,Y
francte01m,2007,BOS,AL,1,162,96,66,1.0,N
chapmbe01m,1948,PHI,NL,1,79,37,42,6.0,N
donovpa01m,1901,SLN,NL,1,142,76,64,4.0,Y
keanejo99m,1966,NYA,AL,1,20,4,16,10.0,N
hengled99m,1884,CHU,UA,1,74,34,39,5.0,N
bowala01m,2002,PHI,NL,1,161,80,81,3.0,N
ansonca01m,1890,CHN,NL,1,139,84,53,2.0,Y
gibsoki01m,2011,ARI,NL,1,162,94,68,1.0,N
hornsro01m,1933,SLA,AL,3,54,19,33,8.0,Y
showabu99m,1995,NYA,AL,1,145,79,65,2.0,N
collite99m,1997,ANA,AL,1,162,84,78,2.0,N
jennihu01m,1912,DET,AL,1,154,69,84,6.0,Y
stallge01m,1910,NYA,AL,1,142,78,59,2.0,N
normabi01m,1959,DET,AL,1,17,2,15,4.0,N
tennefr02m,1905,BSN,NL,1,156,51,103,7.0,Y
collish01m,1931,BOS,AL,1,153,62,90,6.0,N
ganzejo01m,1915,BRF,FL,2,35,17,18,7.0,N
harrilu01m,1961,BAL,AL,2,27,17,10,3.0,N
yostne01m,2003,MIL,NL,1,162,68,94,6.0,N
bauerha01m,1967,BAL,AL,1,161,76,85,7.0,N
kennebo01m,1965,CHN,NL,1,58,24,32,8.0,N
rigglji99m,2008,SEA,AL,2,90,36,54,4.0,N
shepala99m,1968,PIT,NL,1,163,80,82,6.0,N
parkesa01m,1967,NYN,NL,2,11,4,7,10.0,N
lefebji01m,1992,CHN,NL,1,162,78,84,4.0,N
toscaca99m,2003,TOR,AL,1,162,86,76,3.0,N
barklsa01m,1888,KC2,AA,2,58,21,36,8.0,Y
shepala99m,1969,PIT,NL,1,157,84,73,3.0,N
dyered01m,1946,SLN,NL,1,156,98,58,1.0,N
harrilu01m,1972,ATL,NL,1,105,47,57,4.0,N
wolfji01m,1889,LS2,AA,2,65,14,51,8.0,Y
tennefr02m,1907,BSN,NL,1,152,58,90,7.0,Y
alstowa01m,1966,LAN,NL,1,162,95,67,1.0,N
darkal01m,1977,SDN,NL,3,113,48,65,5.0,N
donovbi01m,1916,NYA,AL,1,156,80,74,4.0,Y
oatesjo01m,1993,BAL,AL,1,162,85,77,3.0,N
martibu01m,2001,TOR,AL,1,162,80,82,3.0,N
johnsda02m,1984,NYN,NL,1,162,90,72,2.0,N
mackco01m,1949,PHA,AL,1,154,81,73,5.0,N
garcida99m,1979,CLE,AL,2,66,38,28,6.0,N
mckecbi01m,1945,CIN,NL,1,154,61,93,7.0,N
sawyeed99m,1958,PHI,NL,2,70,30,40,8.0,N
zimmedo01m,1976,BOS,AL,2,76,42,34,3.0,N
alstowa01m,1965,LAN,NL,1,162,97,65,1.0,N
mcgrajo01m,1919,NY1,NL,1,140,87,53,2.0,N
hurdlcl01m,2004,COL,NL,1,162,68,94,4.0,N
metroch01m,1962,CHN,NL,3,112,43,69,9.0,N
tracyji01m,2006,PIT,NL,1,162,67,95,5.0,N
kerinjo01m,1888,LS2,AA,3,7,3,4,7.0,Y
tayloza02m,1946,SLA,AL,2,31,13,17,7.0,N
cottich01m,1984,SEA,AL,2,27,15,12,5.0,N
bragabo01m,1956,PIT,NL,1,157,66,88,7.0,N
durocle01m,1940,BRO,NL,1,156,88,65,2.0,Y
harrilu01m,1971,ATL,NL,1,162,82,80,3.0,N
torrejo01m,1983,ATL,NL,1,162,88,74,2.0,N
muserto01m,1998,KCA,AL,1,161,72,89,3.0,N
mcclojo99m,1908,SLN,NL,1,154,49,105,8.0,N
loftuto01m,1902,WS1,AL,1,138,61,75,6.0,N
loftuto01m,1901,CHN,NL,1,140,53,86,6.0,N
mcgrajo01m,1929,NY1,NL,1,152,84,67,3.0,N
mckecbi01m,1929,SLN,NL,3,63,34,29,4.0,N
torboje01m,2003,FLO,NL,1,38,16,22,4.0,N
mauchge01m,1963,PHI,NL,1,162,87,75,4.0,N
machake01m,2003,OAK,AL,1,162,96,66,1.0,N
mckeoja99m,1978,OAK,AL,2,123,45,78,6.0,N
trembda99m,2010,BAL,AL,1,54,15,39,5.0,N
ansonca01m,1882,CHN,NL,1,84,55,29,1.0,Y
littlgr99m,2007,LAN,NL,1,162,82,80,4.0,N
gastoci01m,1992,TOR,AL,1,162,96,66,1.0,N
durocle01m,1948,BRO,NL,1,73,35,37,3.0,N
buckeal99m,1903,BSN,NL,1,140,58,80,6.0,N
stengca01m,1939,BSN,NL,1,152,63,88,7.0,N
bristda99m,1966,CIN,NL,2,77,39,38,7.0,N
weaveea99m,1978,BAL,AL,1,161,90,71,4.0,N
lachere01m,1981,SEA,AL,2,85,38,47,5.0,N
killebi01m,1925,CHN,NL,1,75,33,42,8.0,N
priceji99m,1884,NY1,NL,1,100,56,42,4.0,N
tebeapa01m,1897,CL4,NL,1,132,69,62,5.0,Y
mackco01m,1944,PHA,AL,1,155,72,82,5.0,N
mcnamjo99m,1974,SDN,NL,1,162,60,102,6.0,N
foxch01m,1971,SFN,NL,1,162,90,72,1.0,N
donovpa01m,1910,BOS,AL,1,158,81,72,4.0,N
torrejo01m,1977,NYN,NL,2,117,49,68,6.0,Y
lasorto01m,1978,LAN,NL,1,162,95,67,1.0,N
bragabo01m,1966,ATL,NL,1,112,52,59,5.0,N
oatesjo01m,1995,TEX,AL,1,144,74,70,3.0,N
riddogr99m,1992,SDN,NL,1,150,78,72,3.0,N
randowi01m,2006,NYN,NL,1,162,97,65,1.0,N
gordojo01m,1960,DET,AL,3,57,26,31,6.0,N
houkra01m,1984,BOS,AL,1,162,86,76,4.0,N
stahlja01m,1912,BOS,AL,1,154,105,47,1.0,Y
mutriji99m,1889,NY1,NL,1,131,83,43,1.0,N
schefbo01m,1963,DET,AL,1,60,24,36,5.0,N
larusto01m,1998,SLN,NL,1,162,83,79,3.0,N
gleaski01m,1921,CHA,AL,1,154,62,92,7.0,N
gardero01m,2009,MIN,AL,1,163,87,76,1.0,N
gouldch01m,1876,CN1,NL,1,65,9,56,8.0,Y
himslve99m,1961,CHN,NL,3,17,5,12,7.0,N
harribu01m,1938,WS1,AL,1,152,75,76,5.0,N
bellbu01m,2006,KCA,AL,1,162,62,100,5.0,N
amalfjo01m,1979,CHN,NL,2,7,2,5,5.0,N
mackco01m,1923,PHA,AL,1,153,69,83,6.0,N
lasorto01m,1981,LAN,NL,1,110,63,47,1.0,N
kennebo01m,1963,CHN,NL,1,162,82,80,7.0,N
pinielo01m,2002,SEA,AL,1,162,93,69,3.0,N
watkiha99m,1895,NY1,NL,3,35,18,17,9.0,N
startjo01m,1873,NY2,,2,25,18,7,4.0,Y
phillle99m,1969,CAL,AL,2,124,60,63,3.0,N
blackbu02m,2011,SDN,NL,1,162,71,91,5.0,N
gastoci01m,1993,TOR,AL,1,162,95,67,1.0,N
spencha99m,1888,IN3,NL,1,136,50,85,7.0,N
dykesji01m,1934,CHA,AL,2,138,49,88,8.0,Y
kellejo01m,1905,CIN,NL,1,155,79,74,5.0,Y
stengca01m,1956,NYA,AL,1,154,97,57,1.0,N
cavarph01m,1951,CHN,NL,2,74,27,47,8.0,Y
wilsoji01m,1943,CHN,NL,1,154,74,79,5.0,N
purcebl01m,1883,PHI,NL,2,82,13,68,8.0,Y
larusto01m,2003,SLN,NL,1,162,85,77,3.0,N
grimmch01m,1952,BSN,NL,2,120,51,67,7.0,N
melesa01m,1965,MIN,AL,1,162,102,60,1.0,N
peskyjo01m,1964,BOS,AL,1,160,70,90,8.0,N
oneilst01m,1944,DET,AL,1,156,88,66,2.0,N
oneilst01m,1943,DET,AL,1,155,78,76,5.0,N
mcgunbi01m,1890,BRO,NL,1,129,86,43,1.0,N
rickebr01m,1922,SLN,NL,1,154,85,69,3.0,N
loftuto01m,1903,WS1,AL,1,140,43,94,8.0,N
grimmch01m,1948,CHN,NL,1,155,64,90,8.0,N
skafffr01m,1966,DET,AL,3,79,40,39,3.0,N
raderdo02m,1989,CAL,AL,1,162,91,71,3.0,N
weaveea99m,1976,BAL,AL,1,162,88,74,2.0,N
fregoji01m,2000,TOR,AL,1,162,83,79,3.0,N
addybo01m,1875,PH2,,2,7,3,4,5.0,Y
mcgrajo01m,1906,NY1,NL,1,153,96,56,2.0,Y
swiftbo01m,1965,DET,AL,1,42,24,18,4.0,N
dahlebi01m,1913,BRO,NL,1,152,65,84,6.0,N
trebeto99m,1986,ML4,AL,2,9,6,3,6.0,N
mcgeami01m,1881,CL2,NL,1,11,4,7,7.0,Y
lopezal01m,1951,CLE,AL,1,155,93,61,2.0,N
sullite01m,1884,KCU,UA,3,62,13,46,8.0,Y
stovage01m,1911,CLE,AL,2,139,74,62,3.0,Y
mcgrajo01m,1902,BLA,AL,1,58,26,31,8.0,Y
houkra01m,1969,NYA,AL,1,162,80,81,5.0,N
mutriji99m,1887,NY1,NL,1,129,68,55,4.0,N
comisch01m,1889,SL4,AA,1,141,90,45,2.0,Y
lajoina01m,1905,CLE,AL,1,58,37,21,5.0,Y
kellyjo01m,1887,LS2,AA,1,139,76,60,4.0,N
fonsele01m,1932,CHA,AL,1,152,49,102,7.0,Y
burkeji01m,1919,SLA,AL,1,140,67,72,5.0,N
rignebi01m,1957,NY1,NL,1,154,69,85,6.0,N
amalfjo01m,1981,CHN,NL,1,106,38,65,5.0,N
mcclell01m,2005,PIT,NL,1,136,55,81,6.0,N
bolesjo99m,1999,FLO,NL,1,162,64,98,5.0,N
bochybr01m,2006,SDN,NL,1,162,88,74,1.0,N
pearcdi01m,1875,SL2,,1,72,39,29,4.0,Y
cobbty01m,1922,DET,AL,1,155,79,75,3.0,Y
gardero01m,2002,MIN,AL,1,161,94,67,1.0,N
seleefr99m,1890,BSN,NL,1,134,76,57,5.0,N
cravebi01m,1875,PH3,,1,14,2,12,11.0,Y
rothsla01m,2000,TBA,AL,1,161,69,92,5.0,N
schmegu99m,1891,CL6,AA,1,138,61,76,6.0,N
hendrja01m,1929,CIN,NL,1,155,66,88,7.0,N
pujollu01m,2002,DET,AL,2,155,55,100,5.0,N
sawyeed99m,1960,PHI,NL,1,1,0,1,8.0,N
narroje01m,2007,CIN,NL,1,82,31,51,6.0,N
dykesji01m,1936,CHA,AL,1,153,81,70,3.0,Y
chapmbe01m,1946,PHI,NL,1,155,69,85,5.0,Y
lasorto01m,1990,LAN,NL,1,162,86,76,2.0,N
wrighge01m,1879,PRO,NL,1,85,59,25,1.0,Y
malonfe01m,1873,PH2,,1,10,8,2,2.0,Y
youngni99m,1871,WS3,,1,32,15,15,4.0,N
tenacge01m,1991,TOR,AL,2,33,19,14,1.0,N
bezdehu99m,1918,PIT,NL,1,126,65,60,4.0,N
sveumda01m,2012,CHN,NL,1,162,61,101,5.0,N
hartsro01m,1978,TOR,AL,1,161,59,102,7.0,N
mackea01m,1939,PHA,AL,2,91,30,60,7.0,N
helmsto01m,1988,CIN,NL,2,27,12,15,2.0,N
hastisc01m,1871,RC1,,1,25,4,21,9.0,Y
guilloz01m,2010,CHA,AL,1,162,88,74,2.0,N
robinfr02m,1975,CLE,AL,1,159,79,80,4.0,Y
tracyji01m,2007,PIT,NL,1,162,68,94,6.0,N
bristda99m,1968,CIN,NL,1,163,83,79,4.0,N
robinwi01m,1918,BRO,NL,1,127,57,69,5.0,N
robinfr02m,1989,BAL,AL,1,162,87,75,2.0,N
craigro01m,1985,SFN,NL,2,18,6,12,6.0,N
mcgeami01m,1875,PH2,,1,63,34,27,5.0,Y
cobbty01m,1921,DET,AL,1,154,71,82,6.0,Y
fletcar01m,1925,PHI,NL,1,153,68,85,6.0,N
southbi01m,1941,SLN,NL,1,155,97,56,2.0,N
mcnamjo99m,1982,CIN,NL,1,92,34,58,6.0,N
willidi02m,1975,CAL,AL,1,161,72,89,6.0,N
huggimi01m,1921,NYA,AL,1,153,98,55,1.0,N
richapa01m,1957,BAL,AL,1,154,76,76,5.0,N
gerenbo01m,2009,OAK,AL,1,162,75,87,4.0,N
winklbo99m,1978,OAK,AL,1,39,24,15,6.0,N
leylaji99m,1989,PIT,NL,1,164,74,88,5.0,N
stanked01m,1954,SLN,NL,1,154,72,82,6.0,N
mclarjo99m,2011,WAS,NL,2,3,2,1,3.0,N
virdobi01m,1976,HOU,NL,1,162,80,82,3.0,N
jennihu01m,1918,DET,AL,1,128,55,71,7.0,Y
quinnjo02m,1899,CL4,NL,2,116,12,104,12.0,Y
rojasco01m,1996,FLO,NL,2,1,1,0,3.0,N
mccalja99m,1927,CLE,AL,1,153,66,87,6.0,N
southbi01m,1945,SLN,NL,1,155,95,59,2.0,N
hurdlcl01m,2007,COL,NL,1,163,90,73,2.0,N
mckecbi01m,1932,BSN,NL,1,155,77,77,5.0,N
mackco01m,1937,PHA,AL,1,120,39,80,7.0,N
cronijo01m,1943,BOS,AL,1,155,68,84,7.0,Y
berrayo01m,1972,NYN,NL,1,156,83,73,3.0,N
mckeoja99m,1977,OAK,AL,1,53,26,27,7.0,N
clarkfr01m,1904,PIT,NL,1,156,87,66,4.0,Y
grimmch01m,1946,CHN,NL,1,155,82,71,3.0,N
dowdto01m,1897,SLN,NL,1,29,6,22,12.0,Y
mauchge01m,1979,MIN,AL,1,162,82,80,4.0,N
stengca01m,1957,NYA,AL,1,154,98,56,1.0,N
bresnro01m,1915,CHN,NL,1,157,73,80,4.0,Y
clarkfr01m,1912,PIT,NL,1,153,93,58,2.0,N
pinielo01m,1994,SEA,AL,1,112,49,63,3.0,N
durocle01m,1952,NY1,NL,1,154,92,62,2.0,N
borosst01m,1984,OAK,AL,1,44,20,24,4.0,N
murtada01m,1964,PIT,NL,1,162,80,82,6.0,N
griffcl01m,1913,WS1,AL,1,155,90,64,2.0,Y
griffcl01m,1915,WS1,AL,1,155,85,68,4.0,N
bancrfr99m,1880,WOR,NL,1,85,40,43,5.0,N
lemonbo01m,1971,KCA,AL,1,161,85,76,2.0,N
