yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1974,CIN,NL,kirbycl01,36,35.0,36,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,CHN,NL,lowrepe01,115,,115,115,0,0,0,6,91,0,18,6,1,25,,
1956,SLN,NL,repulri01,112,,112,112,0,0,0,0,0,0,99,1,1,100,,
1978,TOR,AL,underto01,31,0.0,0,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,WAS,NL,halamjo01,10,3.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,PHI,NL,marshdo01,8,,8,8,0,7,0,0,0,0,0,0,0,0,,
1890,RC2,AA,fitzgjo01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1918,SLN,NL,snydefr01,39,,39,39,0,27,3,0,0,0,0,0,0,0,,
1969,CAL,AL,allenll01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
2006,CHN,NL,woodke02,4,4.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,KCA,AL,bankhsc01,24,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,DET,AL,ginsbjo01,11,,11,11,0,11,0,0,0,0,0,0,0,0,,
1939,CIN,NL,thompju01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1955,CLE,AL,avilabo01,141,,141,141,0,0,0,141,0,0,0,0,0,0,,
1888,LS2,AA,mackre01,112,,112,112,0,0,0,112,0,0,0,0,0,0,,
1982,KCA,AL,heathke01,1,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2003,NYA,AL,seguife01,5,1.0,5,3,0,0,3,0,0,0,0,0,0,0,0.0,3.0
1909,PHA,AL,nichosi01,21,,21,21,0,0,1,0,5,14,0,0,0,0,,
1995,HOU,NL,goffje01,12,7.0,12,11,0,11,0,0,0,0,0,0,0,0,0.0,1.0
1986,ATL,NL,puleoch01,5,3.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,SLN,NL,odeake01,85,,85,85,0,69,0,0,0,0,0,0,0,0,,
1987,SEA,AL,davisal01,157,157.0,157,157,0,0,157,0,0,0,0,0,0,0,0.0,0.0
2007,PHI,NL,howarry01,144,139.0,144,140,0,0,140,0,0,0,0,0,0,0,1.0,4.0
1980,SFN,NL,herndla01,139,114.0,139,122,0,0,0,0,0,0,53,58,24,122,0.0,23.0
1957,BOS,AL,thronfa01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1998,MIL,NL,banksbr01,24,2.0,24,8,0,5,2,0,1,0,1,0,0,1,0.0,18.0
1943,WS1,AL,sullijo06,134,,134,134,0,0,0,0,0,133,0,0,0,0,,
1888,BR3,AA,smithge01,103,,103,103,0,0,0,1,0,103,0,0,0,0,,
1914,SLF,FL,chapmha01,64,,64,64,0,51,1,1,0,0,0,1,0,1,,
2012,ATL,NL,rossda01,62,47.0,62,54,0,54,0,0,0,0,0,0,0,0,0.0,9.0
1933,SLA,AL,sheame01,94,,94,94,0,85,0,0,0,0,0,0,0,0,,
1989,MON,NL,smithza01,32,0.0,32,31,31,0,0,0,0,0,0,0,0,0,0.0,1.0
1918,PIT,NL,carlsha01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1997,SEA,AL,lowede01,12,2.0,2,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1896,LS3,NL,mcdermi02,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1932,PIT,NL,swetost01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1932,BOS,AL,applepe01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1918,CHN,NL,douglph01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
2004,CIN,NL,clausbr01,14,14.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1874,CH2,NA,forceda01,59,,59,59,1,0,0,0,42,18,0,0,0,0,,
1912,CIN,NL,almeira01,16,,16,16,0,0,0,0,15,0,0,0,0,0,,
1872,PH1,NA,cuthbne01,47,,47,47,0,0,0,0,0,0,47,0,0,47,,
1946,BOS,AL,guttedo01,22,,22,22,0,0,0,9,8,0,0,0,0,0,,
2002,KCA,AL,mullesc01,44,0.0,6,44,44,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,WSN,NL,mageebi01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
2001,OAK,AL,bradfch01,35,0.0,2,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,CHA,AL,rudoldo01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1962,NYN,NL,bellgu01,30,,30,30,0,0,0,0,0,0,0,0,26,26,,
1895,PIT,NL,weyhigu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1995,NYN,NL,dipotje01,58,0.0,58,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,CLE,AL,grantmu01,53,,53,53,38,0,0,0,0,0,0,0,0,0,,
1988,SEA,AL,hengeda01,26,15.0,26,12,0,0,0,0,0,0,4,0,8,12,7.0,8.0
1929,PHI,NL,sweetle01,53,,53,53,43,0,0,0,0,0,0,0,0,0,,
1912,CHA,AL,langefr01,36,,36,36,31,0,0,0,0,0,0,0,0,0,,
1891,NY1,NL,buckldi01,75,,75,75,0,74,0,0,1,0,0,0,0,0,,
1982,ML4,AL,moorech02,133,117.0,133,132,0,20,0,1,0,0,0,0,115,115,0.0,10.0
1950,BRO,NL,bankhda01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1945,BSN,NL,masiph01,114,,114,114,0,95,7,0,0,0,0,0,0,0,,
1946,PHI,NL,oneiljo02,46,,46,46,0,0,0,0,0,32,0,0,0,0,,
1977,OAK,AL,grosswa01,146,145.0,146,145,0,0,1,0,145,0,0,0,0,0,0.0,1.0
1937,CLE,AL,pytlafr01,125,,125,125,0,115,0,0,0,0,0,0,0,0,,
1985,CHN,NL,sorenla01,45,3.0,45,45,45,0,0,0,0,0,0,0,0,0,0.0,1.0
1995,KCA,AL,pichahi01,44,0.0,1,44,44,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,NYN,NL,mainejo01,26,25.0,26,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,WSN,NL,gettmja01,19,,19,19,0,0,2,0,0,0,6,10,0,16,,
1998,OAK,AL,steinbl01,24,2.0,2,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,CLE,AL,branyru01,1,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1955,CHA,AL,keegabo01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1926,PHI,NL,attredi01,17,,17,17,0,0,17,0,0,0,0,0,0,0,,
1885,SL5,NL,palme01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1958,PIT,NL,grossdo01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
2006,DET,AL,walkeja01,56,0.0,3,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,FLO,NL,foxan01,70,17.0,70,32,0,0,2,15,5,9,2,0,0,2,0.0,37.0
2003,CHN,NL,bellhma01,51,39.0,51,42,0,0,0,0,42,0,0,0,0,0,0.0,10.0
2005,PHI,NL,tuckemi01,22,0.0,22,1,0,0,0,0,0,0,0,1,0,1,0.0,22.0
1947,WS1,AL,priddje01,147,,147,147,0,0,0,146,0,0,0,0,0,0,,
1995,HOU,NL,drabedo01,33,31.0,33,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,NY1,NL,tesreje01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1984,CIN,NL,bilarda01,68,50.0,68,68,0,68,0,0,0,0,0,0,0,0,0.0,5.0
2001,LAN,NL,oroscje01,35,0.0,32,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,NYA,AL,sturdto01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1938,SLN,NL,owenmi01,122,,122,122,0,116,0,0,0,0,0,0,0,0,,
2001,NYA,AL,willibe02,146,145.0,146,145,0,0,0,0,0,0,0,145,0,145,1.0,1.0
2003,BOS,AL,kaplega01,68,41.0,68,62,0,0,1,0,0,0,25,8,30,61,0.0,9.0
1968,CIN,NL,leebo01,44,,44,44,44,0,0,0,0,0,0,0,0,0,,
1929,BRO,NL,goochjo01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1949,PIT,NL,sewelri01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1995,FLO,NL,tavarje01,63,47.0,63,61,0,0,0,0,0,0,4,47,32,61,0.0,2.0
1983,PHI,NL,hernawi01,63,0.0,63,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,CLE,AL,wilsofr01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1914,SLA,AL,halege01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
1953,PIT,NL,sandlmi01,64,,64,64,0,64,0,0,0,0,0,0,0,0,,
1931,SLA,AL,youngru01,16,,16,16,0,16,0,0,0,0,0,0,0,0,,
1957,BAL,AL,niemabo01,129,,129,129,0,0,0,0,0,0,116,0,4,120,,
1966,HOU,NL,heathbi01,55,,55,55,0,37,0,0,0,0,0,0,0,0,,
1973,CLE,AL,kenneje01,5,,5,5,0,0,0,5,0,0,0,0,0,0,,
2005,DET,AL,germafr01,58,0.0,4,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,SLU,UA,taylobi01,43,,43,43,33,0,10,0,0,0,1,1,2,4,,
1947,NYA,AL,henrito01,142,,142,142,0,0,6,0,0,0,0,8,125,132,,
1915,CLE,AL,jonessa01,48,,48,48,48,0,0,0,0,0,0,0,0,0,,
1971,CIN,NL,fostege01,104,,104,104,0,0,0,0,0,0,1,101,1,102,,
1923,DET,AL,bassljo01,135,,135,135,0,128,0,0,0,0,0,0,0,0,,
1966,CAL,AL,newmafr01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1888,PH4,AA,lyonsde01,111,,111,111,0,0,0,0,111,0,0,0,0,0,,
1983,SFN,NL,leonaje01,139,135.0,139,136,0,0,0,0,0,0,127,12,2,136,0.0,4.0
1921,PHA,AL,walketi01,142,,142,142,0,0,0,0,0,0,142,0,0,142,,
2006,NYN,NL,castrra01,40,32.0,40,37,0,37,0,0,0,0,0,0,0,0,0.0,3.0
2008,CLE,AL,velanjo01,7,2.0,7,3,0,0,0,1,0,2,0,0,0,0,0.0,3.0
1935,PIT,NL,swetost01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1917,SLN,NL,wallabo01,8,,8,8,0,0,0,0,5,2,0,0,0,0,,
1889,IN3,NL,hinespa01,121,,121,121,0,0,109,0,0,0,0,12,0,12,,
1895,BRO,NL,hineshu01,2,,2,2,0,0,0,0,0,0,0,0,2,2,,
1949,WS1,AL,vollmcl01,129,,129,129,0,0,0,0,0,0,0,99,15,114,,
1921,CHA,AL,prattfr01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1965,KC1,AL,dicksji01,68,,68,68,68,0,0,0,0,0,0,0,0,0,,
1933,BRO,NL,sukefcl01,20,,20,20,0,18,0,0,0,0,0,0,0,0,,
1978,BOS,AL,montgbo01,10,9.0,10,10,0,10,0,0,0,0,0,0,0,0,0.0,0.0
1919,PHA,AL,griffiv01,17,,17,17,0,0,17,0,0,0,0,0,0,0,,
2005,BAL,AL,duboser01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,PIT,NL,veilbu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1962,NYA,AL,richabo01,161,,161,161,0,0,0,161,0,0,0,0,0,0,,
1999,BAL,AL,minorry01,46,39.0,46,45,0,0,1,0,45,0,0,0,0,0,0.0,1.0
1995,NYA,AL,mcdowja01,30,0.0,0,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,CHN,NL,hallme01,48,42.0,48,46,0,0,0,0,0,0,5,5,40,46,0.0,4.0
1982,CHN,NL,larsoda01,12,6.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,MIN,AL,laudnti01,14,12.0,14,12,0,12,0,0,0,0,0,0,0,0,2.0,0.0
1997,PIT,NL,martial03,113,107.0,113,110,0,0,0,0,0,0,110,0,0,110,0.0,3.0
1972,BAL,AL,hendrel01,33,,33,33,0,28,0,0,0,0,0,0,0,0,,
1992,LAN,NL,butlebr01,157,152.0,157,155,0,0,0,0,0,0,0,155,0,155,0.0,4.0
1938,SLN,NL,warnelo01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1996,MON,NL,pacheal01,5,0.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,CHA,AL,phillda01,7,,7,7,0,0,0,0,0,0,2,0,0,2,,
1992,NYN,NL,guettle01,43,0.0,43,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,CLE,AL,hickeja01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2010,LAN,NL,ortizru01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,CIN,NL,geronce01,149,125.0,149,146,0,0,0,0,0,0,0,146,0,146,0.0,6.0
2006,SLN,NL,ponsosi01,14,12.0,12,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,SFN,NL,testani01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1965,CLE,AL,salmoch01,79,,79,79,0,0,28,5,5,0,10,1,6,17,,
1896,BLN,NL,mcmahsa01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1881,PRO,NL,myershe01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1937,CLE,AL,hardeme01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1947,BOS,AL,butlabi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2002,TBA,AL,deloslu02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,PHI,NL,knighja01,40,,40,40,33,0,0,0,0,0,0,0,0,0,,
1991,SFN,NL,remlimi01,8,6.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,BAL,AL,singlke01,159,159.0,159,143,0,0,0,0,0,0,7,0,136,143,16.0,0.0
1960,CLE,AL,grimbo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
2009,FLO,NL,ayalalu01,10,0.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,CIN,NL,ramosch01,4,,4,4,0,0,0,0,0,0,1,0,3,3,,
1955,WS1,AL,schooje01,20,,20,20,0,0,0,0,0,0,5,3,7,15,,
1977,CLE,AL,bochtbr01,112,107.0,112,109,0,0,36,0,0,0,74,1,1,76,0.0,3.0
1936,NYA,AL,gehrilo01,155,,155,155,0,0,155,0,0,0,0,0,0,0,,
1979,BOS,AL,rainech01,20,0.0,0,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,CHN,NL,daviscu01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1898,WSN,NL,willipo01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1946,PHI,NL,richake01,6,,6,6,0,0,0,6,0,0,0,0,0,0,,
2012,SFN,NL,henslcl01,60,0.0,57,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,KC2,AA,glenned01,3,,3,3,0,0,0,0,0,0,3,0,0,3,,
1921,NY1,NL,stengca01,18,,18,18,0,0,0,0,0,0,0,2,6,8,,
1990,ML4,AL,canalge01,10,5.0,10,6,0,0,6,0,0,0,0,0,0,0,0.0,1.0
2001,ARI,NL,prinzbr01,46,0.0,44,46,46,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,MON,NL,tibbsja01,36,31.0,36,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,MIL,NL,weeksri01,96,94.0,96,95,0,0,0,95,0,0,0,0,0,0,0.0,1.0
1987,CIN,NL,larkiba01,125,114.0,125,119,0,0,0,0,0,119,0,0,0,0,0.0,5.0
1904,BRO,NL,dillopo01,135,,135,135,0,0,134,0,0,0,0,0,0,0,,
1940,NYA,AL,hildeor01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1957,NY1,NL,kattra01,72,,72,72,0,68,0,0,0,0,0,0,0,0,,
1958,PHI,NL,kazante01,95,,95,95,0,0,0,59,16,22,0,0,0,0,,
1999,OAK,AL,grievbe01,148,136.0,148,137,0,0,0,0,0,0,131,0,8,137,4.0,9.0
1996,BOS,AL,maddumi01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,PHA,AL,grovele01,45,,45,45,45,0,0,0,0,0,0,0,0,0,,
1988,CHA,AL,johnsla03,33,27.0,33,31,0,0,0,0,0,0,0,31,0,31,0.0,3.0
1930,DET,AL,hugheto03,17,,17,17,0,0,0,0,0,0,4,12,0,16,,
1932,CLE,AL,moonle01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1931,NYA,AL,weaveji01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1971,NYN,NL,stantle01,5,,5,5,0,0,0,0,0,0,0,0,5,5,,
1905,BRO,NL,scanldo01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1956,BOS,AL,lepcite01,83,,83,83,0,0,0,57,22,0,0,0,0,0,,
1917,PIT,NL,millefr02,39,,39,39,38,0,0,0,0,0,0,0,0,0,,
1904,CIN,NL,seymocy01,131,,131,131,0,0,0,0,0,0,0,130,0,130,,
1888,IN3,NL,moffesa01,10,,10,10,7,0,0,0,0,0,0,3,0,3,,
1910,CLE,AL,eastete01,110,,110,110,0,65,0,0,0,0,0,0,32,32,,
1891,CL6,AA,clarked01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2005,NYN,NL,camermi01,76,76.0,76,76,0,0,0,0,0,0,0,10,68,76,0.0,0.0
1999,TBA,AL,guilljo01,47,47.0,47,47,0,0,0,0,0,0,0,0,47,47,0.0,0.0
1983,TOR,AL,upshawi01,160,154.0,160,159,0,0,159,0,0,0,0,0,0,0,0.0,4.0
1934,PHI,NL,colliph01,48,,48,48,45,0,0,0,0,0,0,0,0,0,,
1967,NYN,NL,friseda01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
2005,NYA,AL,quantpa01,22,0.0,3,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,SEA,AL,mclauby01,45,0.0,0,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,CIN,NL,dressch01,5,,5,5,0,0,0,0,4,0,0,0,0,0,,
1937,BSN,NL,wasemli01,2,,2,2,0,2,0,0,0,0,0,0,0,0,,
1984,BOS,AL,remyje01,30,24.0,30,24,0,0,0,24,0,0,0,0,0,0,0.0,6.0
1928,NYA,AL,lazzeto01,116,,116,116,0,0,0,110,0,0,0,0,0,0,,
1958,CHN,NL,marshji01,26,,26,26,0,0,15,0,0,0,0,0,11,11,,
1972,CHN,NL,hundlra01,114,,114,114,0,113,0,0,0,0,0,0,0,0,,
1960,SFN,NL,odellbi01,49,,49,49,43,0,0,0,0,0,0,0,0,0,,
2007,MIL,NL,grossga01,93,46.0,93,52,0,0,0,0,0,0,3,5,45,52,3.0,42.0
1974,OAK,AL,lindbpa01,45,0.0,3,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,SR2,AA,childcu01,126,,126,126,0,0,0,125,0,1,0,0,0,0,,
1966,KC1,AL,fazioer01,27,,27,27,0,0,0,10,0,4,0,0,0,0,,
1871,RC1,NA,barkeal01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,
1995,PIT,NL,liebejo01,21,12.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,NYA,AL,rodriau01,52,46.0,52,52,0,0,0,6,49,0,0,0,0,0,0.0,0.0
1975,CAL,AL,briggda01,13,7.0,13,11,0,0,6,0,0,0,5,0,0,5,0.0,4.0
1978,CIN,NL,bonhabi01,23,23.0,23,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,CLE,AL,lemonbo01,54,,54,54,42,0,0,0,0,0,0,0,0,0,,
1882,CL2,NL,williju01,9,,9,9,0,0,0,0,0,0,0,9,1,9,,
1993,ATL,NL,smoltjo01,35,35.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,SLA,AL,shottbu01,17,,17,17,0,0,0,0,0,0,2,15,0,17,,
1978,SDN,NL,evansba01,24,23.0,24,24,0,0,0,0,24,0,0,0,0,0,0.0,0.0
1964,NYA,AL,downial01,40,,40,40,37,0,0,0,0,0,0,0,0,0,,
1970,WS2,AL,dukesja01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1958,PIT,NL,brighha01,15,,15,15,0,0,0,0,7,0,0,0,0,0,,
1932,CHA,AL,englich01,24,,24,24,0,0,0,0,13,1,0,0,0,0,,
1986,KCA,AL,smithlo01,134,128.0,134,118,0,0,0,0,0,0,118,0,0,118,10.0,4.0
2005,SEA,AL,mechegi01,29,2.0,2,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,BOS,AL,chechch01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1908,BOS,AL,bradyki01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2002,PIT,NL,brownad01,91,44.0,91,71,0,0,0,0,0,0,0,64,9,71,0.0,28.0
1959,SFN,NL,barclcu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1917,CHN,NL,hendrcl01,48,,48,48,40,0,0,0,0,0,1,0,1,2,,
1975,LAN,NL,alvaror01,4,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0
1997,CHA,AL,foulkke01,16,0.0,1,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1894,LS3,NL,smithol01,39,,39,39,0,0,0,0,0,0,0,0,39,39,,
1992,CIN,NL,bragggl01,92,68.0,92,79,0,0,0,0,0,0,56,0,29,79,0.0,19.0
2005,NYA,AL,leiteal01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1935,BRO,NL,reisbo01,52,,52,52,14,0,1,4,1,0,4,3,14,21,,
1987,SLN,NL,colemvi01,151,150.0,151,150,0,0,0,0,0,0,150,0,0,150,0.0,1.0
1994,SDN,NL,worreti01,3,3.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,CLE,AL,thoneja01,32,,32,32,0,0,0,5,2,0,0,23,1,24,,
1915,PTF,FL,kellyji01,148,,148,148,0,0,0,0,0,0,14,4,133,148,,
1919,PHI,NL,amesre01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
2000,DET,AL,mcmilbi01,46,32.0,46,15,0,0,0,0,0,0,3,0,13,15,23.0,10.0
1905,PIT,NL,wallaji01,7,,7,7,0,0,0,0,0,0,0,0,7,7,,
1917,CLE,AL,eunicfr01,1,,1,1,0,0,0,0,1,0,0,0,0,0,,
1924,BSN,NL,muichjo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1934,CIN,NL,mccorfr01,12,,12,12,0,0,2,0,0,0,0,0,0,0,,
1971,SDN,NL,jeterjo01,18,,18,18,0,0,0,0,0,0,0,17,0,17,,
1950,CIN,NL,ramsdwi01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1934,NY1,NL,smithal03,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1950,CLE,AL,murrara01,55,,55,55,0,45,0,0,0,0,0,0,0,0,,
2000,FLO,NL,stronjo01,18,0.0,16,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,CHA,AL,ennisde01,26,,26,26,0,0,0,0,0,0,25,0,0,25,,
1997,OAK,AL,hayneji01,13,1.0,1,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,MON,NL,enyarte01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,TEX,AL,matthga02,87,77.0,87,85,0,0,0,0,0,0,3,30,66,85,0.0,2.0
1982,SEA,AL,bullibu01,56,50.0,56,56,0,56,0,0,0,0,0,0,0,0,0.0,1.0
2004,LAN,NL,desseel01,12,1.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,CAL,AL,burdele01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1991,SEA,AL,jonestr01,79,42.0,79,36,0,0,0,0,0,0,35,0,3,36,19.0,30.0
1974,HOU,NL,osteecl01,23,21.0,23,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,CIN,NL,borbope01,80,,80,80,80,0,0,0,0,0,0,0,0,0,,
1982,HOU,NL,pittmjo01,15,0.0,15,4,0,0,0,0,3,0,0,0,1,1,0.0,9.0
1885,CHN,NL,kellyki01,107,,107,107,0,37,2,6,2,0,0,1,69,69,,
1955,DET,AL,gromest01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1998,CLE,AL,martito02,14,0.0,0,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1918,WS1,AL,dumonge01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1988,MON,NL,engleda01,34,4.0,34,14,0,9,0,0,1,0,1,0,3,4,0.0,26.0
1899,NY1,NL,mcparfr01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1973,BAL,AL,jeffeje01,0,,0,0,18,0,0,0,0,0,0,0,0,0,,
1954,BRO,NL,belarwa01,11,,11,11,0,0,0,0,0,0,0,0,0,0,,
1979,CHA,AL,baumgro01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,NY1,NL,menefjo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1951,BOS,AL,richtal01,5,,5,5,0,0,0,0,0,3,0,0,0,0,,
1964,HOU,NL,yellela01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1999,CHA,AL,wellski01,7,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,HOU,NL,woodeha01,61,,61,61,61,0,0,0,0,0,0,0,0,0,,
1983,ML4,AL,vuckope01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,NYA,AL,weaveje01,32,0.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,PHI,NL,clemeja01,55,,55,55,0,49,0,0,0,0,0,0,0,0,,
1931,CHN,NL,warnelo01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
1951,WS1,AL,runnepe01,78,,78,78,0,0,0,0,0,73,0,0,0,0,,
1923,PHI,NL,bishoji01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
2004,TEX,AL,rogerke01,35,2.0,2,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,CLE,AL,diazbo01,63,44.0,63,52,0,52,0,0,0,0,0,0,0,0,1.0,16.0
1982,BAL,AL,mcgresc01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,TOR,AL,nunezjo01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,ML1,NL,sawatca01,58,,58,58,0,28,0,0,0,0,0,0,0,0,,
1968,HOU,NL,wilsodo01,34,,34,34,33,0,0,0,0,0,0,0,0,0,,
1964,CHN,NL,ellswdi01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1975,OAK,AL,tovarce01,19,4.0,19,4,0,0,0,4,3,1,0,0,0,0,3.0,12.0
