lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
1140,blairpa01,,blairpa01h,1944.0,2.0,1.0,США,Хорошо.,Зажим,,,,,,,Пол,Блэр,,Пол L D,Мотомут,168.0,72.0,Р,Р,9/9/1964,6/20/1980,,blairpa01,blairpa01,blaip101,blairpa01,blairpa01
1173,blausje01,,,1965.0,11.0,8.0,США,КА,Лос-Гатос,,,,,,,Джефф,Блаузер,,Джеффри Майкл,,170.0,72.0,Р,Р,7/5/1987,10/3/1999,Сакраменто CC,blausje01,blausje01,blauj001,blausje01,blausje01
1219,bochtbr01,,,1950.0,11.0,12.0,США,КА,Пасадена,,,,,,,Брюс,Бочте,,Брюс Антон,,195.0,75.0,L,L,7/19/1974,10/5/1986,Санта-Клара,bochtbr01,bochtbr01,bochb001,bochtbr01,bochtbr01
1274,bondsba01,,bondsba01h,1964.0,7.0,24.0,США,КА,Риверсайд,,,,,,,Барри,Залоги,,Барри Ламар,,185.0,73.0,L,L,5/30/1986,9/26/2007,Государство Аризона,bondsba01,bondsba01,bondb001,bondsba01,bondsba01
1275,bondsbo01,,bondsbo01h,1946.0,3.0,15.0,США,КА,Риверсайд,2003.0,8.0,23.0,США,КА,Сан-Карлос,Бобби,Залоги,,Бобби Ли,,190.0,73.0,Р,Р,6/25/1968,10/4/1981,,bondsbo01,bondsbo01,bondb101,bondsbo01,bondsbo01
1284,bonilbo01,,bonilbo01h,1963.0,2.0,23.0,США,Нью-Йорк,Бронкс,,,,,,,Бобби,Бонилья,,Роберто Мартин Антонио,Бобби-Бо,210.0,75.0,B,Р,4/9/1986,10/7/2001,Нью-Йорк Технические вопросы,bonilbo01,bonilbo01,bonib001,bonilbo01,bonilbo01
1411,boyerke01,boyerke01m,boyerke01h,1931.0,5.0,20.0,США,МО,Свобода,1982.0,9.0,7.0,США,МО,Сент-Луи,Кен,Бойер,,Кентон Ллойд,,190.0,73.0,Р,Р,4/12/1955,8/9/1969,,boyerke01,boyerke01,boyek101,boyerke01,boyerke01
1442,bradlmi01,,,1978.0,4.0,15.0,США,КА,Город гавани,,,,,,,Милтон,Брэдли,,,,215.0,72.0,B,Р,7/19/2000,,,bradlmi01,bradlmi01,bradm001,bradlmi01,bradlmi01
1443,bradlph01,,,1959.0,3.0,11.0,США,ВНУТРЕННИЕ,Блумингтон,,,,,,,Фил,Брэдли,,Филипп Пул,,185.0,72.0,Р,Р,9/2/1983,9/29/1990,Миссури,bradlph01,bradlph01,bradp001,bradlph01,bradlph01
1482,brandja01,,,1934.0,4.0,28.0,США,Нет,Омаха,,,,,,,Джеки,Брандт,,Джон Джордж (Дж.,,165.0,71.0,Р,Р,4/21/1956,9/2/1967,,brandja01,brandja01,branj101,brandja01,brandja01
1592,brocklo01,,brocklo01h,1939.0,6.0,18.0,США,ОАР,Эль-Дорадо,,,,,,,Лу,Брок,,Луис Кларк,,170.0,71.0,L,L,9/10/1961,9/30/1979,,brocklo01,brocklo01,brocl102,brocklo01,brocklo01
1613,brosisc01,,brosisc01h,1966.0,8.0,15.0,США,ИЛИ,Хиллсборо,,,,,,,Скотт,Бросий,,Скотт Дэвид,,185.0,73.0,Р,Р,8/7/1991,10/6/2001,Линфилд,brosisc01,brosisc01,bross001,brosisc01,brosisc01
2593,cobbty01,cobbty01m,cobbty01h,1886.0,12.0,18.0,США,GA,Узлы,1961.0,7.0,17.0,США,GA,Атланта,Тай,Кобб,,Тайрус Раймонд,персик Джорджии,175.0,73.0,L,Р,8/30/1905,9/11/1928,,cobbty01,cobbty01,cobbt101,cobbty01,cobbty01
3643,dobyla01,dobyla01m,dobyla01h,1923.0,12.0,13.0,США,ПК,Кэмден,2003.0,6.0,18.0,США,NJ,Монтклер,Ларри,Доби,,Лоуренс Юджин,,180.0,73.0,L,Р,7/5/1947,7/26/1959,,dobyla01,dobyla01,dobyl101,dobyla01,dobyla01
3803,drewjd01,,,1975.0,11.0,20.0,США,GA,Вальдоста,,,,,,,Джей Ди.,Дрю,,Давид Джонатан,,200.0,73.0,L,Р,9/8/1998,,,drewj01,drewj.01,drewj001,drewj01,drewj.01
3890,dunstsh01,,dunstsh01h,1963.0,3.0,21.0,США,Нью-Йорк,Бруклин,,,,,,,Шавон,Данстон,,Шавон Доннелл,,175.0,73.0,Р,Р,4/9/1985,9/29/2002,,dunstsh01,dunstsh01,dunss001,dunstsh01,dunstsh01
3906,durhale01,,,1957.0,7.0,31.0,США,Ооо.,Цинциннати,,,,,,,Леон,Дурхем,,Леон,Булл,185.0,73.0,L,L,5/27/1980,9/17/1989,,durhale01,durhale01,durhl001,durhale01,durhale01
3907,durhara01,,,1971.0,11.0,30.0,США,НС,Шарлотта,,,,,,,Рэй,Дурхем,,Рэй,,170.0,68.0,B,Р,4/26/1995,9/28/2008,,durhara01,durhara01,durhr001,durhara01,durhara01
3928,dyeje01,,,1974.0,1.0,28.0,США,КА,Окленд,,,,,,,Джермин,Грязная,,Джермейн Террелл,,210.0,76.0,Р,Р,5/17/1996,,&lt; &lt; Река Консумнес &gt; &gt;,dyeje01,dyeje01,dye-j001,dyeje01,dyeje01
3936,dykstle01,,dykstle01h,1963.0,2.0,10.0,США,КА,Санта-Ана,,,,,,,Ленни,Дайкстра,,Леонард Кайл,"Гвозди, чувак",160.0,70.0,L,L,5/3/1985,5/18/1996,,dykstle01,dykstle01,dyksl001,dykstle01,dykstle01
3952,easleda01,,,1969.0,11.0,11.0,США,Нью-Йорк,Нью-Йорк,,,,,,,Дэмион,Озли,,Джасинто Дамион,,155.0,71.0,Р,Р,8/13/1992,9/28/2008,Лонг Бич Сити Колл.,easleda01,easleda01,easld001,easleda01,easleda01
3998,edmonji01,,,1970.0,6.0,27.0,США,КА,Фуллертон,,,,,,,Джим,&lt; &lt; Эдмондс &gt; &gt;,,Джеймс Патрик,,210.0,73.0,L,L,9/9/1993,,,edmonji01,edmonji01,edmoj001,edmonji01,edmonji01
4149,erstada01,,,1974.0,6.0,4.0,США,ND,Джеймстаун,,,,,,,Дэрин,Эрстад,,Дарин Чарльз,,195.0,74.0,L,L,6/14/1996,,Небраска,erstada01,erstada01,erstd001,erstada01,erstada01
4206,evansdw01,,evansdw01h,1951.0,11.0,3.0,США,КА,Санта-Моника,,,,,,,Дуайт,Эванс,,Дуайт Майкл,Дьюи,180.0,74.0,Р,Р,9/16/1972,10/6/1991,,evansdw01,evansdw01,evand002,evansdw01,evansdw01
4214,evereca01,,,1971.0,6.0,3.0,США,ФЛ,Тампа,,,,,,,Карл,Эверетт,,Карл Эдвард,"С-Рекс, Юрасик Карл",181.0,72.0,B,Р,7/1/1993,7/25/2006,,evereca01,evereca01,everc001,evereca01,evereca01
4217,eversho01,,,1921.0,2.0,8.0,США,МО,Сент-Луис,1991.0,1.0,25.0,США,TX,Хьюстон,Гуляй!,Эверс,,Уолтер Артур,,180.0,74.0,Р,Р,9/16/1941,9/30/1956,,eversho01,eversho01,everh101,eversho01,eversho01
4252,fairlro01,,fairlro01h,1938.0,7.0,12.0,США,GA,Мейсон,,,,,,,Рон,Справедливо.,,Рональд Рэй,,175.0,70.0,L,L,9/9/1958,9/23/1978,,fairlro01,fairlro01,fairr101,fairlro01,fairlro01
4416,finlest01,,finlest01h,1965.0,3.0,12.0,США,TN,Союзный город,,,,,,,Стив,Финли,,Стивен Аллен,,175.0,74.0,L,L,4/3/1989,6/3/2007,Южный Иллинойс,finlest01,finlest01,finls001,finlest01,finlest01
4529,floodcu01,,floodcu01h,1938.0,1.0,18.0,США,TX,Хьюстон,1997.0,1.0,20.0,США,КА,Лос-Анджелес,Курт,Наводнение,,Кёртис Чарльз,,165.0,69.0,Р,Р,9/9/1956,4/25/1971,,floodcu01,floodcu01,flooc101,floodcu01,floodcu01
4543,floydcl01,,,1972.0,12.0,5.0,США,Ил,Чикаго,,,,,,,Клифф,Флойд,,Корнилий Клифф,,220.0,77.0,L,Р,9/18/1993,,,floydcl01,floydcl01,floyc001,floydcl01,floydcl01
4620,fostege01,,fostege01h,1948.0,12.0,1.0,США,AL,Тускалуза,,,,,,,Джордж,Фостер,,Джордж Артур,,180.0,73.0,Р,Р,9/10/1969,9/6/1986,"Эль-Камино, Дж.К.",fostege01,fostege01,fostg001,fostege01,fostege01
4658,foxxji01,,foxxji01h,1907.0,10.0,22.0,США,MD,Судлерсвилль,1967.0,7.0,21.0,США,ФЛ,Майами,Джимми,Фокс,,Джеймс Эмори,"Зверь, двойка Х",195.0,72.0,Р,Р,5/1/1925,9/23/1945,,foxxji01,foxxji01,foxxj101,foxxji01,foxxji01
4669,francti01,,,1933.0,11.0,4.0,США,ПА,Аликиппа,,,,,,,Тито,Франкона,,Джон Пэтси,,190.0,71.0,L,L,4/17/1956,9/29/1970,,francti01,francti01,frant101,francti01,francti01
4797,furilca01,,furilca01h,1922.0,3.0,8.0,США,ПА,Стони Крик Миллз,1989.0,1.0,21.0,США,ПА,Стони Крик Миллз,Карл,Фурильо,,Карл Энтони,"Скундж, Чтение Винтовки",190.0,72.0,Р,Р,4/16/1946,5/7/1960,,furilca01,furilca01,furic101,furilca01,furilca01
4874,gantro01,,gantro01h,1965.0,3.0,2.0,США,TX,Виктория,,,,,,,Рон,Гант,,Рональд Эдвин,,172.0,72.0,Р,Р,9/6/1987,5/25/2003,,gantro01,gantro01,gantr001,gantro01,gantro01
4943,garrra01,,,1945.0,12.0,12.0,США,Лос-Анджелес,Монро,,,,,,,Ральф,Гарр,,Ральф Аллен,"Дорожный бегун, Гатор",185.0,71.0,L,Р,9/3/1968,6/4/1980,,garrra01,garrra01,garrr101,garrra01,garrra01
4966,gastoci01,gastoci01m,,1944.0,3.0,17.0,США,TX,Сан-Антонио,,,,,,,Сито,Гастон,,Кларенс Эдвин,,190.0,75.0,Р,Р,9/14/1967,10/1/1978,,gastoci01,gastoci01,gastc101,gastoci01,gastoci01
4996,gehrilo01,,gehrilo01h,1903.0,6.0,19.0,США,Нью-Йорк,Нью-Йорк,1941.0,6.0,2.0,США,Нью-Йорк,Ривердейл,Лу,Гехриг,также известный как Людвиг Генрих Гехриг,Генри Луи,"Железная лошадь, Бисквитные штаны",200.0,72.0,L,L,6/15/1923,4/30/1939,Колумбия,gehrilo01,gehrilo01,gehrl101,gehrilo01,gehrilo01
5112,gilesbr02,,,1971.0,1.0,20.0,США,КА,Эль-Каджон,,,,,,,Брайан,Джайлз,,Брайан Стивен,,195.0,71.0,L,L,9/16/1995,,,gilesbr02,gilesbr02,gileb002,gilesbr02,gilesbr02
5135,gilliji01,,,1928.0,10.0,17.0,США,TN,Нэшвилл,1978.0,10.0,8.0,США,КА,&lt; &lt; Инглвуд &gt; &gt;,Джим,Гиллиам,,Джеймс Уильям,Младший,175.0,70.0,B,Р,4/14/1953,9/30/1966,,gilliji01,gilliji01,gillj102,gilliji01,gilliji01
6552,hornsro01,hornsro01m,hornsro01h,1896.0,4.0,27.0,США,TX,Зимы,1963.0,1.0,5.0,США,Ил,Чикаго,Роджеры,Хорнсби,,Роджеры,Раджа,175.0,71.0,Р,Р,9/10/1915,7/20/1937,,hornsro01,hornsro01,hornr101,hornsro01,hornsro01
7589,kleinch01,,kleinch01h,1904.0,10.0,7.0,США,ВНУТРЕННИЕ,Индианаполис,1958.0,3.0,28.0,США,ВНУТРЕННИЕ,Индианаполис,Чак,Кляйн,,Чарльз Герберт,,185.0,72.0,L,Р,7/30/1928,6/11/1944,,kleinch01,kleinch01,kleic101,kleinch01,kleinch01
7874,lajoina01,lajoina01m,lajoina01h,1874.0,9.0,5.0,США,РИ,Вунсокет,1959.0,2.0,7.0,США,ФЛ,Пляж Дейтона,Нэп,Ладжой,,Наполеон,"Ларри, Поли",195.0,73.0,Р,Р,8/12/1896,8/26/1916,,lajoina01,lajoina01,lajon101,lajoina01,lajoina01
8785,mantlmi01,,mantlmi01h,1931.0,10.0,20.0,США,Хорошо.,Спавино,1995.0,8.0,13.0,США,TX,Даллас,Микки,Мантл,,Микки Чарльз,"Mick, The Trade Comet, Muscles",195.0,71.0,B,Р,4/17/1951,9/28/1968,,mantlmi01,mantlmi01,mantm101,mantlmi01,mantlmi01
9468,medwijo01,,medwijo01h,1911.0,11.0,24.0,США,NJ,Картерет,1975.0,3.0,21.0,США,ФЛ,Сент-Петерсбург,Джо,Медвик,,Джозеф Майкл,"Даки, Мускулы",187.0,70.0,Р,Р,9/2/1932,7/25/1948,,medwijo01,medwijo01,medwj101,medwijo01,medwijo01
12068,robinfr02,robinfr02m,robinfr02h,1935.0,8.0,31.0,США,TX,Бомонт,,,,,,,Фрэнк,Робинсон,,Фрэнк,Судья,183.0,73.0,Р,Р,4/17/1956,9/18/1976,,robinfr02,robinfr02,robif103,robinfr02,robinfr02
15275,willite01,willite01m,willite01h,1918.0,8.0,30.0,США,КА,Сан-Диего,2002.0,7.0,5.0,США,ФЛ,Инверсия,Тед,Уильямс,"В свидетельстве о рождении написано: ""Тедди Сэмюэл"".",Теодор Самуэль,"Малыш, Тедди Боллгам, Великолепный Сплинтер, Тхампер",205.0,75.0,L,Р,4/20/1939,9/28/1960,,willite01,willite01,willt103,willite01,willite01
15607,yastrca01,,yastrca01h,1939.0,8.0,22.0,США,Нью-Йорк,Саутгемптон,,,,,,,Карл,Ястрецкий,,Карл Майкл,Яз,175.0,71.0,L,Р,4/11/1961,10/2/1983,,yastrca01,yastrca01,yastc101,yastrca01,yastrca01
