awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
Rookie of the Year,1969,AL,mayca01,5,24,5.0
MVP,1914,AL,peckiro01,2,64,0.0
MVP,1979,AL,baylodo01,347,392,20.0
MVP,1948,NL,barnere02,15,336,0.0
MVP,1911,AL,lajoina01,5,64,0.0
MVP,1979,NL,niekrph01,11,336,0.0
MVP,1954,AL,berrayo01,230,336,7.0
MVP,1960,AL,perryji01,6,336,0.0
MVP,2001,AL,palmera01,5,392,0.0
MVP,1981,NL,fostege01,146,336,0.0
Cy Young,1983,NL,mcwilla01,7,120,0.0
MVP,1934,NL,frankfr02,4,80,0.0
MVP,1938,AL,foxxji01,305,336,19.0
MVP,1953,AL,kellge01,1,336,0.0
MVP,1970,NL,gastoci01,5,336,0.0
MVP,1937,NL,hermabi01,19,80,0.0
MVP,1935,AL,cochrmi01,24,80,0.0
Cy Young,1990,NL,drabedo01,118,120,23.0
MVP,1963,AL,batteea01,57,280,0.0
MVP,2007,AL,ortizda01,177,392,0.0
MVP,1929,NL,hermaba01,24,80,
MVP,2000,AL,jeterde01,44,392,0.0
MVP,1967,AL,lonboji01,82,280,0.0
MVP,1983,AL,morrija02,2,392,0.0
MVP,2008,NL,ramirma02,138,448,0.0
MVP,1950,AL,eversho01,38,336,0.0
MVP,1984,NL,durhale01,38,336,0.0
MVP,1988,NL,vanslan01,160,336,0.0
Cy Young,2006,NL,wagnebi02,4,160,0.0
Cy Young,2011,AL,verlaju01,196,196,28.0
MVP,1927,AL,jamiech01,3,64,0.0
MVP,2003,AL,chaveer01,18,392,0.0
MVP,1994,AL,palmera01,11,392,0.0
MVP,1985,NL,herrto01,119,336,0.0
MVP,1951,NL,ashburi01,69,336,0.0
MVP,1980,AL,oliveal01,31,392,0.0
MVP,1977,AL,nettlgr01,112,392,2.0
MVP,1953,NL,erskica01,54,336,0.0
MVP,1953,AL,lemonbo01,22,336,0.0
MVP,1925,NL,bottoji01,28,80,
MVP,2006,AL,thomeji01,17,392,0.0
Rookie of the Year,2006,NL,olsensc01,1,160,0.0
Rookie of the Year,1956,AL,colavro01,1,24,1.0
MVP,2006,AL,pierzaj01,1,392,0.0
Cy Young,1960,ML,brogler01,1,16,1.0
MVP,1936,AL,grovele01,5,80,0.0
MVP,1993,NL,myersra01,2,392,0.0
MVP,1979,AL,hargrmi01,1,392,0.0
MVP,1972,NL,rosepe01,19,336,0.0
MVP,1987,NL,johnsho01,42,336,0.0
MVP,1970,AL,mcnalda01,22,336,0.0
MVP,1953,NL,gomezru01,2,336,0.0
MVP,2006,AL,guerrvl01,46,392,0.0
Rookie of the Year,2002,NL,wilkebr01,57,160,2.0
MVP,1941,NL,dahlgba01,6,336,0.0
MVP,1942,NL,frencla01,7,336,0.0
MVP,2008,AL,rodrial01,45,392,0.0
MVP,1964,AL,wilheho01,8,280,0.0
MVP,1935,NL,hermabi01,38,80,
MVP,2011,NL,beltrca01,3,448,0.0
MVP,1985,AL,barfije01,88,392,0.0
Rookie of the Year,1950,NL,millebo02,5,24,5.0
Cy Young,1980,NL,reussje01,55,120,1.0
MVP,1967,AL,peterga01,37,280,0.0
MVP,1949,NL,musiast01,226,336,5.0
MVP,1972,AL,pinielo01,1,336,0.0
MVP,1975,NL,morgajo02,321,336,21.0
MVP,1946,AL,rosarbu01,4,336,0.0
MVP,1955,AL,klausbi01,27,336,0.0
MVP,1954,NL,sauerha01,1,336,0.0
MVP,1945,NL,milleed03,2,336,0.0
MVP,1950,NL,gordosi01,11,336,0.0
MVP,1977,AL,cowenal01,217,392,4.0
Cy Young,1959,ML,jonessa02,2,16,2.0
MVP,1924,AL,pippwa01,6,64,0.0
MVP,1913,NL,saiervi01,15,64,
MVP,1932,AL,cissebi01,10,80,
MVP,1912,AL,johnswa01,28,64,
MVP,1950,AL,woodke01,2,336,0.0
Cy Young,1985,AL,mooremi01,1,140,0.0
MVP,1948,AL,raschvi01,23,336,0.0
Rookie of the Year,1986,NL,deshaji01,1,120,0.0
MVP,1992,NL,maddugr01,14,336,0.0
Rookie of the Year,1982,AL,vandeed01,9,140,0.0
MVP,1970,NL,hickmji02,52,336,0.0
MVP,1963,AL,foxne01,2,280,0.0
MVP,1938,NL,martihe01,1,336,0.0
Rookie of the Year,2006,AL,verlaju01,133,140,26.0
MVP,1927,AL,tavenja01,6,64,0.0
MVP,1944,NL,voisebi01,107,336,0.0
MVP,1992,AL,bordimi01,2,392,0.0
MVP,1967,NL,jenkife01,26,280,0.0
MVP,1937,NL,grissle01,2,80,0.0
Rookie of the Year,1957,AL,kubekto01,23,24,23.0
MVP,1954,AL,wynnea01,72,336,0.0
Cy Young,2009,NL,harenda01,1,160,0.0
MVP,1997,AL,jonesdo01,5,392,0.0
MVP,1997,NL,alfoned01,10,392,0.0
MVP,1973,AL,munsoth01,43,336,0.0
MVP,2007,AL,posadjo01,112,392,0.0
Cy Young,1989,NL,bielemi01,1,120,0.0
MVP,2001,AL,martiti02,18,392,0.0
MVP,1962,AL,aguirha01,10,280,0.0
MVP,1963,NL,gonzato01,2,280,0.0
MVP,1983,NL,ramirra01,15,336,0.0
MVP,2004,NL,rolliji01,1,448,0.0
MVP,1962,NL,demetdo01,12,280,0.0
Rookie of the Year,1994,NL,reynosh01,1,140,0.0
MVP,1912,AL,daniebe01,1,64,0.0
MVP,1914,NL,eversjo01,50,64,
MVP,1938,NL,cuccito01,23,336,
MVP,1933,AL,ferreri01,9,80,0.0
MVP,1977,AL,bostoly01,2,392,0.0
MVP,1941,AL,fellebo01,174,336,0.0
MVP,1926,NL,butlejo02,5,80,0.0
MVP,1948,NL,sauerha01,1,336,0.0
Cy Young,1983,AL,mcgresc01,3,140,0.0
MVP,1973,NL,fergujo01,7,336,0.0
MVP,1976,AL,tiantlu01,3,336,0.0
MVP,1989,AL,stewada01,30,392,0.0
MVP,1984,NL,gossari01,34,336,0.0
MVP,1941,NL,vaughar01,2,336,0.0
MVP,1947,NL,slaugen01,12,336,0.0
MVP,1996,AL,thomafr04,88,392,0.0
MVP,1980,NL,cedence01,14,336,0.0
Rookie of the Year,1997,NL,guerrvl01,9,140,0.0
MVP,1993,AL,montgje01,15,392,0.0
MVP,1940,AL,hudsosi01,16,336,0.0
Cy Young,1968,AL,mclaide01,20,20,20.0
Rookie of the Year,1987,AL,seitzke01,64,140,0.0
MVP,2012,AL,cabremi01,362,392,22.0
MVP,1934,NL,colliri02,32,80,
MVP,2007,AL,ordonma01,258,392,2.0
MVP,1982,NL,murphda05,283,336,14.0
MVP,1940,NL,lopezal01,9,336,0.0
MVP,2005,NL,leede02,263,448,1.0
MVP,1953,AL,goodmbi01,5,336,0.0
MVP,1947,NL,milleed03,2,336,0.0
MVP,1953,NL,robinja02,19,336,0.0
MVP,1989,NL,davisma01,76,336,0.0
MVP,1969,NL,grangwa01,8,336,0.0
MVP,1934,NL,hoytwa01,2,80,0.0
MVP,1950,AL,dimagdo01,17,336,0.0
MVP,1996,AL,belleal01,228,392,2.0
MVP,1988,NL,jacksda02,41,336,0.0
MVP,1963,AL,rolliri01,5,280,0.0
MVP,1950,AL,lopated01,3,336,0.0
MVP,1911,NL,schulfr01,29,64,
MVP,1956,NL,mcmilro01,96,336,3.0
Cy Young,2005,AL,colonba01,118,140,17.0
MVP,1964,NL,robinfr02,98,280,0.0
MVP,1924,NL,pinelba01,7,80,0.0
Cy Young,2006,AL,wangch01,51,140,0.0
MVP,1967,AL,minchdo01,3,280,0.0
Cy Young,1999,NL,limajo01,3,160,0.0
MVP,1969,NL,willsma01,17,336,0.0
MVP,1998,NL,galaran01,147,448,0.0
MVP,1972,AL,lylesp01,158,336,1.0
Cy Young,2007,AL,beckejo02,86,140,8.0
MVP,1953,AL,parneme01,27,336,0.0
MVP,1944,AL,lindejo01,8,336,0.0
MVP,1951,NL,wyrosjo01,6,336,0.0
MVP,1963,AL,fordwh01,125,280,3.0
MVP,1935,AL,greenha01,80,80,8.0
MVP,1942,NL,reisepe01,91,336,0.0
MVP,1974,AL,hillejo01,11,336,0.0
MVP,1978,NL,luzingr01,48,336,0.0
MVP,2009,NL,affelje01,1,448,0.0
MVP,1913,AL,crawfsa01,5,64,0.0
Cy Young,1990,NL,goodedw01,8,120,0.0
MVP,1988,NL,gwynnto01,29,336,0.0
MVP,1988,NL,francjo01,23,336,0.0
MVP,1965,AL,robinfl01,3,280,0.0
MVP,1924,NL,bressru01,6,80,0.0
MVP,1951,AL,mizejo01,2,336,0.0
MVP,1913,NL,meyerch01,20,64,
MVP,1933,NL,maranra01,11,80,
Cy Young,2010,AL,sabatcc01,102,196,3.0
MVP,1982,NL,bucknbi01,38,336,0.0
Cy Young,1976,AL,palmeji01,108,120,19.0
MVP,1944,AL,cramedo01,14,336,0.0
MVP,1940,NL,camildo01,30,336,0.0
MVP,1999,NL,johnsra05,21,448,0.0
MVP,1964,AL,colavro01,5,280,0.0
Rookie of the Year,1962,AL,rodgebu01,4,20,4.0
MVP,1933,NL,lopezal01,18,80,
MVP,1932,AL,mcmanma01,2,80,0.0
Rookie of the Year,1997,NL,guilljo01,4,140,0.0
MVP,1998,NL,johnsra05,2,448,0.0
MVP,2008,AL,mauerjo01,188,392,2.0
MVP,1993,NL,gwynnto01,2,392,0.0
MVP,2000,AL,hudsoti01,8,392,0.0
MVP,1972,AL,otisam01,1,336,0.0
MVP,2004,NL,finlest01,15,448,0.0
MVP,1985,AL,murraed02,130,392,0.0
MVP,1943,AL,newsosk01,3,336,0.0
MVP,1935,AL,vosmijo01,39,80,0.0
MVP,1965,NL,stargwi01,15,280,0.0
MVP,1992,NL,pendlte01,232,336,4.0
MVP,1978,NL,cabelen01,2,336,0.0
Rookie of the Year,1966,NL,jastela01,1,20,1.0
MVP,2007,AL,cabreor01,5,392,0.0
MVP,1945,NL,borowha01,84,336,1.0
MVP,2007,AL,lackejo01,4,392,0.0
Cy Young,1986,AL,righeda01,20,140,0.0
MVP,2001,NL,bondsba01,438,448,30.0
MVP,1950,NL,bickfve01,4,336,0.0
Rookie of the Year,2000,AL,kennead01,1,140,0.0
Rookie of the Year,1982,AL,hrbekke01,90,140,4.0
MVP,1962,NL,mahafar01,2,280,0.0
Rookie of the Year,1985,AL,salasma01,2,140,0.0
MVP,1975,NL,cashda01,26,336,0.0
MVP,1984,AL,winfida01,83,392,0.0
Rookie of the Year,1991,NL,mcelrch01,3,120,0.0
Rookie of the Year,1989,NL,harrigr02,2,120,0.0
MVP,1925,AL,jacobba01,10,64,
MVP,1946,NL,polleho01,116,336,0.0
MVP,2001,NL,nevinph01,3,448,0.0
MVP,2012,NL,jonesch06,1,448,0.0
MVP,1963,NL,davisto02,41,280,0.0
MVP,2008,NL,delgaca01,96,448,0.0
Cy Young,1985,AL,stiebda01,2,140,0.0
MVP,1973,NL,bondsbo01,174,336,1.0
MVP,1946,NL,slaugen01,144,336,2.0
Rookie of the Year,1995,AL,cordoma01,105,140,13.0
MVP,1944,AL,mcquige02,7,336,0.0
MVP,2010,AL,crawfca02,98,392,0.0
MVP,2005,NL,jonesan01,351,448,13.0
MVP,1999,NL,caseyse01,23,448,0.0
MVP,1948,NL,mizejo01,22,336,0.0
MVP,1970,AL,howarfr01,91,336,1.0
MVP,1957,NL,burdele01,2,336,0.0
MVP,2004,AL,durazer01,3,392,0.0
MVP,1999,AL,rodrial01,4,392,0.0
MVP,1913,NL,doylela01,5,64,0.0
Cy Young,2000,AL,hudsoti01,54,140,0.0
MVP,1941,NL,dimagvi01,10,336,0.0
MVP,1992,AL,martied01,29,392,0.0
MVP,1979,NL,collida02,3,336,0.0
MVP,1973,AL,scottge02,25,336,0.0
MVP,1948,NL,hodgegi01,1,336,0.0
MVP,1943,AL,guttedo01,13,336,0.0
MVP,1956,NL,snidedu01,55,336,1.0
MVP,2000,AL,sweenmi01,33,392,0.0
Cy Young,1993,AL,guzmaju01,1,140,0.0
Cy Young,2006,NL,carpech01,63,160,2.0
MVP,1958,NL,covinwe01,16,336,0.0
MVP,1962,NL,robinfr02,164,280,2.0
Rookie of the Year,1993,NL,martial03,6,140,0.0
MVP,2006,AL,damonjo01,7,392,0.0
MVP,1952,AL,marreco01,1,336,0.0
Cy Young,1987,NL,reuscri01,54,120,8.0
MVP,1935,NL,terrybi01,20,80,
Rookie of the Year,1998,NL,ligteke01,18,160,1.0
MVP,1972,AL,brinked01,62,336,0.0
MVP,1987,NL,raineti01,80,336,0.0
MVP,1933,NL,mancugu01,24,80,
Rookie of the Year,1978,AL,trammal01,1,28,1.0
MVP,1927,AL,lyonste01,34,64,0.0
Cy Young,1974,AL,hunteca01,90,120,12.0
MVP,1977,AL,lylesp01,79,392,1.0
Cy Young,1978,NL,johnto01,1,120,0.0
MVP,1986,NL,maldoca01,2,336,0.0
Cy Young,1985,NL,hershor01,17,120,0.0
MVP,1955,NL,lawve01,1,336,0.0
MVP,2003,AL,leeca01,16,392,0.0
MVP,1948,NL,schmijo01,37,336,0.0
Rookie of the Year,1979,NL,thompsc01,1,24,1.0
MVP,1937,AL,applilu01,5,80,0.0
Cy Young,1981,AL,guidrro01,2,140,0.0
MVP,1979,NL,benchjo01,7,336,0.0
MVP,1947,NL,walkeha01,45,336,0.0
MVP,1935,NL,leibeha01,11,80,
MVP,1974,NL,ziskri01,54,336,0.0
Cy Young,2003,AL,hallaro01,136,140,26.0
MVP,1927,NL,hornsro01,54,80,
MVP,1970,NL,jenkife01,8,336,0.0
MVP,1973,AL,hortowi01,3,336,0.0
Cy Young,1993,NL,swiftbi02,61,140,2.0
Cy Young,2006,NL,smoltjo01,3,160,0.0
MVP,1912,NL,mathech01,8,64,
Rookie of the Year,1985,NL,brownch02,7,120,0.0
MVP,1950,NL,jansela01,2,336,0.0
MVP,1937,NL,meltocl01,17,80,0.0
MVP,1955,NL,postwa01,23,336,0.0
Cy Young,1985,AL,saberbr01,127,140,23.0
MVP,1941,NL,nichobi01,16,336,
MVP,1952,AL,paigesa01,12,336,0.0
MVP,1926,AL,pennohe01,32,64,
MVP,2012,NL,zimmery01,7,448,0.0
MVP,1978,AL,stanlbo01,6,392,0.0
MVP,1959,AL,richabo01,11,336,0.0
MVP,1934,NL,warnelo01,10,80,
MVP,1988,AL,greenmi01,242,392,0.0
MVP,1969,AL,northji01,1,336,0.0
MVP,1962,AL,moranbi02,28,280,0.0
MVP,1931,NL,gelbech01,1,80,0.0
MVP,1963,NL,gilliji01,62,280,1.0
MVP,1977,AL,ziskri01,34,392,0.0
MVP,1946,NL,schoere01,6,336,0.0
MVP,1983,NL,guerrpe01,182,336,1.0
MVP,1956,NL,gilliji01,103,336,4.0
Cy Young,1970,AL,cuellmi01,44,120,6.0
MVP,1934,NL,deanpa01,16,80,
MVP,1952,AL,lemonbo01,58,336,0.0
Rookie of the Year,2002,NL,jennija01,150,160,27.0
MVP,1973,AL,rojasco01,5,336,0.0
MVP,1949,NL,marioma01,3,336,0.0
MVP,1999,NL,mantema01,3,448,0.0
MVP,1993,NL,piazzmi01,49,392,0.0
MVP,2008,NL,ramirar01,66,448,0.0
MVP,1913,AL,shottbu01,5,64,0.0
MVP,1936,NL,macfada01,12,80,0.0
MVP,1933,AL,gehrilo01,39,80,0.0
Cy Young,1973,AL,ryanno01,62,120,9.0
MVP,1981,AL,winfida01,98,392,0.0
MVP,1913,NL,murrare01,4,64,0.0
MVP,2002,AL,lowede01,3,392,0.0
Rookie of the Year,1998,NL,leetr01,21,160,0.0
MVP,2008,AL,cabremi01,17,392,0.0
MVP,1936,NL,durocle01,8,80,0.0
MVP,2005,NL,reyesjo01,1,448,0.0
MVP,1928,AL,sewellu01,6,64,0.0
Cy Young,1987,NL,hershor01,14,120,2.0
MVP,1977,AL,fiskca01,67,392,1.0
MVP,1971,AL,robinfr02,170,336,2.0
MVP,1976,NL,geronce01,3,336,0.0
MVP,1984,NL,davisjo02,49,336,0.0
MVP,1982,AL,parrila02,26,392,0.0
MVP,2000,NL,piazzmi01,271,448,3.0
MVP,1938,AL,stratmo01,15,336,
MVP,1972,NL,simmote01,22,336,0.0
Cy Young,1980,AL,gossari01,37,140,2.0
MVP,2009,AL,verlaju01,7,392,0.0
MVP,1974,NL,wynnji01,137,336,0.0
MVP,1963,AL,wagnele01,9,280,0.0
Cy Young,2005,NL,oswalro01,2,160,0.0
Cy Young,1980,NL,sotoma01,1,120,0.0
MVP,1942,NL,passecl01,33,336,0.0
MVP,1911,NL,gibsoge01,4,64,0.0
MVP,1952,AL,dobyla01,46,336,0.0
MVP,1948,AL,boudrlo01,324,336,22.0
MVP,1958,AL,foxne01,88,336,1.0
MVP,1991,AL,puckeki01,78,392,0.0
MVP,1985,AL,henderi01,174,392,0.0
MVP,1939,AL,gordojo01,43,336,0.0
Cy Young,2004,NL,lidgebr01,1,160,0.0
MVP,1972,AL,grichbo01,16,336,0.0
MVP,2010,AL,thomeji01,2,392,0.0
MVP,1965,AL,richepe01,3,280,0.0
MVP,1943,AL,maltzgo01,3,336,0.0
MVP,1990,NL,magadda01,4,336,0.0
Cy Young,1974,AL,hillejo01,1,120,0.0
MVP,1980,AL,ceronri01,77,392,1.0
MVP,1946,AL,peskyjo01,141,336,2.0
MVP,1926,NL,kellyge01,2,80,0.0
MVP,1975,NL,hraboal01,66,336,0.0
MVP,1945,AL,newhoha01,236,336,9.0
MVP,1959,AL,francti01,102,336,0.0
MVP,1995,AL,ramirma02,30,392,0.0
MVP,1972,NL,benchjo01,263,336,11.0
Cy Young,1980,NL,niekrjo01,11,120,0.0
Rookie of the Year,1973,NL,sosael01,2,24,2.0
MVP,1961,AL,donovdi01,5,280,0.0
MVP,1989,NL,garresc01,2,336,0.0
MVP,1975,AL,tenacge01,7,336,0.0
Cy Young,2007,NL,pennybr01,14,160,0.0
MVP,1988,AL,trammal01,62,392,0.0
Rookie of the Year,1982,AL,gaettga01,4,140,0.0
Cy Young,1961,ML,fordwh01,9,18,9.0
MVP,1986,AL,preslji01,2,392,0.0
MVP,1941,NL,warnelo01,7,336,0.0
MVP,1938,NL,camildo01,5,336,0.0
MVP,1982,AL,palmeji01,5,392,0.0
Rookie of the Year,1987,AL,nokesma01,32,140,0.0
MVP,2009,AL,abreubo01,23,392,0.0
MVP,1949,NL,roepr01,21,336,0.0
MVP,1928,AL,lazzeto01,27,64,
MVP,1966,NL,aloufe01,83,280,2.0
MVP,1985,NL,raineti01,15,336,0.0
MVP,1974,NL,simmote01,7,336,0.0
MVP,1922,AL,jamiech01,4,64,0.0
MVP,1960,AL,kuennha01,3,336,0.0
MVP,1951,NL,jansela01,26,336,0.0
MVP,2002,AL,soriaal01,234,392,2.0
MVP,1954,AL,garcimi01,6,336,0.0
MVP,1970,AL,whitero01,25,336,0.0
MVP,1947,NL,kurowwh01,45,336,0.0
MVP,1972,NL,clinege01,6,336,0.0
MVP,1949,NL,joneswi01,2,336,0.0
MVP,1928,AL,kammwi01,15,64,
MVP,1999,NL,venturo01,113,448,0.0
MVP,1943,NL,walkedi02,5,336,0.0
Rookie of the Year,1983,NL,redusga01,8,120,0.0
Rookie of the Year,1971,AL,splitpa01,1,24,1.0
MVP,2002,AL,guarded01,12,392,0.0
MVP,1969,AL,bandosa01,18,336,0.0
MVP,1964,AL,killeha01,31,280,0.0
MVP,1993,AL,vaughmo01,8,392,0.0
MVP,1993,AL,hoilech01,10,392,0.0
MVP,1943,NL,hermabi01,140,336,0.0
Rookie of the Year,1982,AL,boggswa01,10,140,0.0
MVP,1995,AL,puckeki01,2,392,0.0
MVP,1938,NL,wanerll01,5,336,0.0
MVP,1945,AL,binksge01,9,336,0.0
MVP,1956,AL,minosmi01,3,336,0.0
MVP,1992,NL,vanslan01,145,336,0.0
MVP,1956,NL,aaronha01,146,336,0.0
Cy Young,1994,NL,beckro01,1,140,0.0
MVP,1995,AL,buhneja01,120,392,0.0
MVP,1972,NL,stargwi01,201,336,2.0
Cy Young,1991,NL,martide01,4,120,0.0
MVP,1929,NL,bushgu01,16,80,
Cy Young,1985,AL,leibrch01,7,140,0.0
MVP,2004,NL,gagneer01,30,448,0.0
MVP,1980,AL,dilonmi01,2,392,0.0
MVP,1995,NL,bagweje01,5,392,0.0
MVP,1931,NL,odoulle01,1,80,0.0
Rookie of the Year,1966,NL,jonescl01,1,20,1.0
MVP,1936,NL,derripa01,6,80,0.0
MVP,1949,AL,raschvi01,19,336,0.0
Rookie of the Year,1993,NL,gutieri01,1,140,0.0
MVP,1952,NL,brazlal01,3,336,0.0
MVP,1954,AL,sievero01,1,336,0.0
MVP,1983,AL,mosebll01,21,392,0.0
MVP,1952,AL,portebo01,1,336,0.0
Cy Young,1970,NL,mortoca01,2,120,0.0
MVP,1987,NL,thompmi02,4,336,0.0
MVP,1926,NL,theveto01,30,80,
Cy Young,1981,AL,burnsbr01,2,140,0.0
MVP,1980,NL,hendrge01,50,336,0.0
MVP,1981,NL,garvest01,1,336,0.0
MVP,1993,NL,gantro01,176,392,0.0
Cy Young,1991,AL,warddu01,3,140,0.0
Rookie of the Year,1994,AL,greerru01,42,140,3.0
MVP,2002,NL,renteed01,2,448,0.0
MVP,2007,NL,hawpebr01,2,448,0.0
MVP,1968,AL,bufordo01,11,280,0.0
MVP,1939,AL,kreevmi01,38,336,1.0
MVP,1969,AL,bosmadi01,3,336,0.0
Rookie of the Year,1979,AL,davisro02,3,28,3.0
Rookie of the Year,1955,AL,klausbi01,5,24,5.0
MVP,1949,AL,berrayo01,9,336,0.0
MVP,1957,AL,skowrbi01,2,336,0.0
MVP,1912,NL,sweenbi02,16,64,
MVP,1926,AL,ricesa01,18,64,
Rookie of the Year,1970,AL,fostero01,1,24,1.0
MVP,2006,AL,suzukic01,7,392,0.0
MVP,1944,NL,nichobi01,189,336,4.0
MVP,1991,NL,glavito02,16,336,0.0
MVP,1965,NL,morgajo02,1,280,0.0
MVP,1968,NL,jenkife01,6,280,0.0
Cy Young,2008,AL,hallaro01,71,140,4.0
MVP,1983,NL,schmimi01,191,336,1.0
MVP,1967,AL,freehbi01,137,280,0.0
MVP,1974,NL,hraboal01,4,336,0.0
Rookie of the Year,1980,AL,dotsori01,1,140,0.0
MVP,1946,AL,doerrbo01,158,336,5.0
MVP,1989,AL,esaskni01,19,392,0.0
MVP,1924,AL,johnswa01,55,64,
Rookie of the Year,1953,NL,haddiha01,4,24,4.0
MVP,1999,NL,wagnebi02,19,448,0.0
MVP,1933,NL,warnelo01,4,80,0.0
MVP,2010,NL,hallaro01,130,448,0.0
Cy Young,2000,NL,brownke01,4,160,0.0
MVP,1911,AL,austiji01,2,64,0.0
Rookie of the Year,2004,AL,crosbbo01,138,140,27.0
MVP,1976,AL,brettge01,217,336,2.0
MVP,1956,AL,foxne01,28,336,0.0
MVP,1964,NL,hartji01,6,280,0.0
MVP,1973,AL,davisto02,47,336,0.0
MVP,1968,NL,helmsto01,1,280,0.0
Rookie of the Year,2003,AL,matsuhi01,84,140,10.0
MVP,1952,NL,dicksmu01,22,336,0.0
Cy Young,1978,NL,hootobu01,38,120,0.0
MVP,1932,NL,colliri02,3,80,0.0
MVP,1973,AL,carewro01,83,336,0.0
MVP,2000,NL,hidalri01,2,448,0.0
MVP,1987,AL,clemero02,7,392,0.0
Rookie of the Year,1975,NL,parrila01,1,24,1.0
Rookie of the Year,1968,AL,unserde01,3,20,3.0
MVP,1968,NL,blassst01,3,280,0.0
MVP,1997,AL,vaughmo01,2,392,0.0
MVP,1944,AL,stirnsn01,129,336,1.0
MVP,1956,AL,simpsha01,37,336,0.0
Cy Young,1986,NL,krukomi01,15,120,0.0
MVP,1995,AL,salmoti01,110,392,0.0
MVP,1995,AL,ripkeca01,3,392,0.0
Rookie of the Year,1969,NL,sizemte01,14,24,14.0
MVP,1914,AL,prattde01,10,64,
Rookie of the Year,1968,NL,benchjo01,10,20,10.0
MVP,1992,AL,cartejo01,201,392,4.0
Cy Young,1985,NL,goodedw01,120,120,24.0
MVP,1997,AL,rhodear01,5,392,0.0
MVP,1976,AL,jacksre01,17,336,0.0
MVP,1976,NL,jonesra01,48,336,0.0
MVP,1912,AL,cobbty01,17,64,
MVP,1935,NL,bergewa01,20,80,
MVP,2006,NL,furcara01,11,448,0.0
Cy Young,1996,AL,riverma01,18,140,1.0
MVP,1961,NL,brosnji01,3,224,0.0
MVP,1945,AL,stephve01,94,336,0.0
MVP,1986,NL,hernake01,179,336,2.0
MVP,1988,NL,gibsoki01,272,336,13.0
Cy Young,1985,AL,mooredo01,2,140,0.0
MVP,1996,NL,gilkebe01,13,392,0.0
MVP,1995,NL,biggicr01,58,392,0.0
Rookie of the Year,1985,AL,rileser01,29,140,0.0
MVP,1923,AL,heilmha01,31,64,0.0
MVP,1952,NL,baumhfr01,16,336,0.0
MVP,1963,AL,boutoji01,11,280,0.0
Rookie of the Year,1986,AL,joynewa01,98,140,12.0
MVP,1970,AL,harpeto01,78,336,1.0
MVP,2004,NL,cabremi01,5,448,0.0
Cy Young,1975,NL,suttodo01,1,120,0.0
MVP,2008,NL,webbbr01,14,448,0.0
MVP,1946,NL,coxbi02,5,336,0.0
MVP,1941,AL,willite01,254,336,8.0
MVP,1938,NL,vandejo01,6,336,0.0
MVP,1984,AL,bellge02,5,392,0.0
MVP,1986,AL,joynewa01,74,392,0.0
Rookie of the Year,1984,AL,youngmi01,3,140,0.0
MVP,1949,NL,ashburi01,6,336,0.0
Cy Young,1978,NL,tekulke01,12,120,0.0
MVP,1925,AL,pennohe01,4,64,0.0
MVP,1974,AL,davisto02,6,336,0.0
MVP,1949,AL,reynoal01,2,336,0.0
MVP,1955,NL,labincl01,11,336,0.0
MVP,1975,NL,benchjo01,117,336,0.0
Cy Young,1976,NL,jonesra01,96,120,15.0
Cy Young,1976,AL,garlawa01,1,120,0.0
MVP,1961,AL,piersji01,10,280,0.0
Cy Young,1990,NL,myersra01,1,120,0.0
MVP,1999,NL,gilesbr02,11,448,0.0
MVP,1956,NL,burdele01,8,336,0.0
MVP,1968,NL,carrocl02,1,280,0.0
Cy Young,2011,AL,riverma01,4,196,0.0
MVP,1960,NL,sherrla01,2,336,0.0
MVP,2005,NL,pettian01,5,448,0.0
Rookie of the Year,2003,NL,roberje02,2,160,0.0
MVP,1960,NL,spahnwa01,27,336,0.0
Rookie of the Year,1984,AL,langsma01,82,140,3.0
MVP,1978,AL,pinielo01,11,392,0.0
MVP,2010,NL,hollima01,32,448,0.0
MVP,1926,AL,cochrmi01,4,64,0.0
Cy Young,1974,NL,giustda01,1,120,0.0
MVP,1978,AL,tananfr01,1,392,0.0
MVP,1926,AL,jacobba01,1,64,0.0
Cy Young,1972,NL,marshmi01,8,120,0.0
MVP,1980,NL,mcbriba01,32,336,0.0
MVP,1941,AL,ruffire01,2,336,0.0
MVP,1941,NL,youngba01,10,336,0.0
MVP,2006,AL,sizemgr01,24,392,0.0
Rookie of the Year,1980,AL,charbjo01,102,140,15.0
MVP,1981,NL,mintogr01,4,336,0.0
Rookie of the Year,1966,AL,johnsda02,1,20,1.0
MVP,1966,NL,reganph01,66,280,0.0
MVP,1952,NL,mcmilro01,15,336,0.0
MVP,1940,NL,maypi01,3,336,0.0
MVP,1993,NL,gracema01,8,392,0.0
MVP,1943,AL,cronijo01,3,336,0.0
Cy Young,1995,AL,mesajo01,54,140,2.0
MVP,2007,AL,grandcu01,51,392,0.0
Rookie of the Year,1978,AL,galeri01,1,28,1.0
MVP,1968,NL,aloufe01,33,280,0.0
Rookie of the Year,1997,NL,womacto01,3,140,0.0
MVP,1997,NL,biggicr01,157,392,0.0
MVP,1928,NL,grimebu01,53,80,
MVP,1922,AL,heilmha01,8,64,
MVP,1956,NL,newcodo01,223,336,8.0
Cy Young,1979,AL,koosmje01,5,140,0.0
MVP,1997,NL,kentje01,80,392,0.0
MVP,1969,NL,perezto01,28,336,0.0
