managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
killebi01m,1932,SLA,AL,1,154,63,91,6,Н
hurdlcl01m,2003,COL,NL,1,162,74,88,4,Н
mackco01m,1909,PHA,AL,1,153,95,58,2,Н
martibi02m,1973,TEX,AL,3,23,9,14,6,Н
sawyeed99m,1960,PHI,NL,1,1,0,1,8,Н
higgipi01m,1956,BOS,AL,1,155,84,70,4,Н
olearda01m,1884,CNU,UA,1,35,20,15,3,Y
mcgrajo01m,1915,NY1,NL,1,155,69,83,8,Н
grimmch01m,1934,CHN,NL,1,152,86,65,3,Y
donovpa01m,1907,BRO,NL,1,153,65,83,5,Y
sherrno01m,1976,CAL,AL,2,66,37,29,4,Н
lefebji01m,1990,SEA,AL,1,162,77,85,5,Н
rigglji99m,1996,CHN,NL,1,163,76,86,4,Н
willidi02m,1986,SEA,AL,3,133,58,75,7,Н
wolfji01m,1889,LS2,AA,2,65,14,51,8,Y
southbi01m,1948,BSN,NL,1,154,91,62,1,Н
holliho01m,1884,WS7,AA,1,62,12,50,12,Н
mcgrajo01m,1913,NY1,NL,1,156,101,51,1,Н
robinwi01m,1920,BRO,NL,1,155,93,61,1,Н
willidi02m,1982,SDN,NL,1,162,81,81,4,Н
skinnbo01m,1969,PHI,NL,1,108,44,64,5,Н
phillho99m,1884,PT1,AA,5,35,9,24,10,Н
smithbi01m,1873,BL4,,1,5,0,5,9,Y
stengca01m,1940,BSN,NL,1,152,65,87,7,Н
lamonge01m,1995,CHA,AL,1,31,11,20,3,Н
kerinjo01m,1890,SL4,AA,2,17,9,8,3,Y
aloufe01m,1993,MON,NL,1,162,94,68,2,Н
yostne01m,2008,MIL,NL,1,150,83,67,2,Н
clarkda05m,2009,HOU,NL,2,13,4,9,5,Н
mckecbi01m,1943,CIN,NL,1,155,87,67,2,Н
fogelho99m,1902,NY1,NL,1,44,18,23,8,Н
peckiro01m,1932,CLE,AL,1,153,87,65,4,Н
moranpa01m,1919,CIN,NL,1,140,96,44,1,Н
tannech01m,1988,ATL,NL,1,39,12,27,6,Н
kellyto01m,1999,MIN,AL,1,162,63,97,5,Н
houkra01m,1975,DET,AL,1,159,57,102,6,Н
mackea01m,1937,PHA,AL,2,34,15,17,7,Н
torrejo01m,2000,NYA,AL,1,161,87,74,1,Н
bambege01m,1980,ML4,AL,2,92,47,45,3,Н
simmole99m,1886,PH4,AA,1,98,41,55,6,Н
howear01m,1989,HOU,NL,1,162,86,76,3,Н
ellicjo01m,1884,CHU,UA,3,13,6,6,5,Y
showabu99m,2012,BAL,AL,1,162,93,69,2,Н
mcgeami01m,1881,CL2,NL,1,11,4,7,7,Y
schoere01m,1969,SLN,NL,1,162,87,75,4,Н
burnsto01m,1899,CHN,NL,1,152,75,73,8,Н
hitchbi01m,1963,BAL,AL,1,162,86,76,4,Н
lumleha01m,1909,BRO,NL,1,155,55,98,6,Y
callani01m,1916,PIT,NL,1,157,65,89,6,Н
melvibo01m,2004,SEA,AL,1,162,63,99,4,Н
ryanco01m,1975,ATL,NL,2,27,9,18,5,Н
harribu01m,1932,DET,AL,1,153,76,75,5,Н
schlala01m,1914,BUF,FL,1,156,80,71,4,Y
murrabi99m,1908,PHI,NL,1,155,83,71,4,Н
dressch01m,1937,CIN,NL,1,130,51,78,8,Н
mccarjo99m,1937,NYA,AL,1,157,102,52,1,Н
crossla01m,1899,CL4,NL,1,38,8,30,12,Y
aloufe01m,2003,SFN,NL,1,161,100,61,1,Н
kellejo01m,1905,CIN,NL,1,155,79,74,5,Y
mckecbi01m,1944,CIN,NL,1,155,89,65,3,Н
aloufe01m,1995,MON,NL,1,144,66,78,5,Н
ewingbu01m,1895,CIN,NL,1,132,66,64,8,Y
moranpa01m,1921,CIN,NL,1,153,70,83,6,Н
penato01m,2005,KCA,AL,1,33,8,25,5,Н
wakamdo01m,2010,SEA,AL,1,112,42,70,4,Н
mccarjo99m,1928,CHN,NL,1,154,91,63,3,Н
morgajo01m,1988,BOS,AL,2,77,46,31,1,Н
boyerke01m,1980,SLN,NL,1,51,18,33,4,Н
cookedu01m,1948,PHI,NL,2,13,6,6,6,Н
larusto01m,2010,SLN,NL,1,162,86,76,2,Н
gonzafr99m,2007,FLO,NL,1,162,71,91,5,Н
woodji01m,1874,CH2,,2,23,10,13,5,Н
kuehlka99m,1976,MON,NL,1,128,43,85,6,Н
robinwi01m,1915,BRO,NL,1,154,80,72,3,Н
wheelha01m,1884,KCU,UA,1,4,0,4,8,Y
himslve99m,1961,CHN,NL,6,4,0,3,7,Н
trembda99m,2007,BAL,AL,2,93,40,53,4,Н
allisdo01m,1873,ELI,,1,23,2,21,8,Н
callani01m,1903,CHA,AL,1,138,60,77,7,Y
mcgrajo01m,1907,NY1,NL,1,155,82,71,4,Н
herzobu01m,1916,CIN,NL,1,84,34,49,7,Y
durocle01m,1955,NY1,NL,1,154,80,74,3,Н
colembo01m,1945,BSN,NL,1,94,42,51,6,Н
machake01m,2003,OAK,AL,1,162,96,66,1,Н
fergubo01m,1886,NY4,AA,2,120,48,70,7,Н
pikeli01m,1877,CN1,NL,1,14,3,11,6,Y
girarjo01m,2011,NYA,AL,1,162,97,65,1,Н
seleefr99m,1895,BSN,NL,1,133,71,60,6,Н
phillho99m,1879,TRN,NL,1,47,12,34,8,Н
rodgebu01m,1993,CAL,AL,1,162,71,91,5,Н
gastoci01m,2010,TOR,AL,1,162,85,77,4,Н
maddojo99m,2006,TBA,AL,1,162,61,101,5,Н
schoere01m,1966,SLN,NL,1,162,83,79,6,Н
hurdlcl01m,2008,COL,NL,1,162,74,88,3,Н
schefbo01m,1958,CHN,NL,1,154,72,82,6,Н
oneilst01m,1950,BOS,AL,2,95,63,32,3,Н
greenda02m,1994,NYN,NL,1,113,55,58,3,Н
lopesda01m,2001,MIL,NL,1,162,68,94,4,Н
krolja99m,1980,SLN,NL,2,1,0,1,4,Н
hartsro01m,1977,TOR,AL,1,161,54,107,7,Н
carribi02m,1913,BOS,AL,2,70,40,30,4,Y
willite01m,1971,WS2,AL,1,159,63,96,5,Н
mccarjo99m,1926,CHN,NL,1,155,82,72,4,Н
pikeli01m,1871,TRO,,1,4,1,3,6,Y
shottbu01m,1930,PHI,NL,1,156,52,102,8,Н
ozarkda99m,1984,SFN,NL,2,56,24,32,6,Н
shottbu01m,1948,BRO,NL,3,81,48,33,3,Н
mccarjo99m,1932,NYA,AL,1,156,107,47,1,Н
buckeal99m,1890,CL6,AA,1,80,39,41,2,Н
mcnamjo99m,1996,CAL,AL,2,28,10,18,4,Н
torboje01m,1991,CHA,AL,1,162,87,75,2,Н
gardero01m,2002,MIN,AL,1,161,94,67,1,Н
weaveea99m,1974,BAL,AL,1,162,91,71,1,Н
gonzafr99m,2011,ATL,NL,1,162,89,73,2,Н
matheed01m,1974,ATL,NL,1,99,50,49,3,Н
chancfr01m,1905,CHN,NL,2,90,55,33,3,Y
rignebi01m,1971,MIN,AL,1,160,74,86,5,Н
mutriji99m,1890,NY1,NL,1,135,63,68,6,Н
simmojo01m,1875,KEO,,1,13,1,12,12,Y
wilsoji01m,1941,CHN,NL,1,155,70,84,6,Н
mcclell01m,2005,PIT,NL,1,136,55,81,6,Н
melesa01m,1963,MIN,AL,1,161,91,70,3,Н
craigro01m,1988,SFN,NL,1,162,83,79,4,Н
bowala01m,1987,SDN,NL,1,162,65,97,6,Н
tappeel01m,1961,CHN,NL,9,16,5,11,7,Н
leylaji99m,1989,PIT,NL,1,164,74,88,5,Н
durocle01m,1966,CHN,NL,1,162,59,103,10,Н
seleefr99m,1901,BSN,NL,1,140,69,69,5,Н
hobsobu01m,1992,BOS,AL,1,162,73,89,7,Н
boydbi01m,1875,BR2,,2,2,0,2,12,Y
willidi02m,1980,MON,NL,1,162,90,72,2,Н
smithma01m,1970,DET,AL,1,162,79,83,4,Н
tennefr02m,1906,BSN,NL,1,152,49,102,8,Y
hobsobu01m,1993,BOS,AL,1,162,80,82,5,Н
weaveea99m,1968,BAL,AL,2,82,48,34,2,Н
wedgeer01m,2007,CLE,AL,1,162,96,66,1,Н
millera99m,1986,MIN,AL,1,139,59,80,6,Н
wedgeer01m,2011,SEA,AL,1,162,67,95,5,Н
oneilst01m,1945,DET,AL,1,155,88,65,1,Н
quademi99m,2010,CHN,NL,2,37,24,13,5,Н
stovage01m,1912,SLA,AL,2,117,41,74,7,Y
higgipi01m,1955,BOS,AL,1,154,84,70,4,Н
lavagco01m,1957,WS1,AL,2,134,51,83,8,Н
huggimi01m,1917,SLN,NL,1,154,82,70,3,Н
fohlle01m,1925,BOS,AL,1,152,47,105,8,Н
sciosmi01m,2001,ANA,AL,1,162,75,87,3,Н
johnsda02m,1987,NYN,NL,1,162,92,70,2,Н
mcveyca01m,1879,CN1,NL,2,63,34,28,5,Y
cravebi01m,1871,TRO,,2,25,12,12,6,Y
borosst01m,1986,SDN,NL,1,162,74,88,4,Н
fanniji01m,1984,MON,NL,2,30,14,16,5,Н
altobjo01m,1978,SFN,NL,1,162,89,73,3,Н
bowala01m,1988,SDN,NL,1,46,16,30,3,Н
rowlapa99m,1917,CHA,AL,1,156,100,54,1,Н
dressch01m,1953,BRO,NL,1,155,105,49,1,Н
armoubi99m,1903,CLE,AL,1,140,77,63,3,Н
stovage01m,1915,KCF,FL,1,153,81,72,4,Y
lockmwh01m,1972,CHN,NL,2,65,39,26,2,Н
leyvani99m,1991,PHI,NL,1,13,4,9,3,Н
kennebo01m,1964,CHN,NL,1,162,76,86,8,Н
gibsoge01m,1934,PIT,NL,1,51,27,24,5,Н
donovpa01m,1897,PIT,NL,1,135,60,71,8,Y
stengca01m,1965,NYN,NL,1,96,31,64,10,Н
mcgrajo01m,1910,NY1,NL,1,155,91,63,2,Н
frazijo01m,1977,NYN,NL,1,45,15,30,6,Н
whitede01m,1872,CL1,,2,2,0,2,7,Y
guilloz01m,2007,CHA,AL,1,162,72,90,4,Н
donovpa01m,1911,BOS,AL,1,153,78,75,5,Н
leyvani99m,1990,PHI,NL,1,162,77,85,4,Н
mcgrajo01m,1921,NY1,NL,1,153,94,59,1,Н
willidi02m,1973,OAK,AL,1,162,94,68,1,Н
riddogr99m,1990,SDN,NL,2,82,38,44,5,Н
stanked01m,1966,CHA,AL,1,163,83,79,4,Н
cobbty01m,1923,DET,AL,1,155,83,71,2,Y
leadlbo99m,1890,CL4,NL,2,58,23,33,7,Н
hitchbi01m,1966,ATL,NL,2,51,33,18,5,Н
holmeto01m,1952,BSN,NL,1,35,13,22,7,Н
watkiha99m,1895,NY1,NL,3,35,18,17,9,Н
hurdlcl01m,2006,COL,NL,1,162,76,86,4,Н
grimmch01m,1933,CHN,NL,1,154,86,68,3,Y
larusto01m,1980,CHA,AL,1,162,70,90,5,Н
rickebr01m,1922,SLN,NL,1,154,85,69,3,Н
hargrmi01m,1996,CLE,AL,1,161,99,62,1,Н
kerrijo01m,2001,BOS,AL,2,43,17,26,2,Н
coonejo01m,1949,BSN,NL,2,46,20,25,4,Н
gonzami01m,1938,SLN,NL,2,17,8,8,6,Н
ansonca01m,1888,CHN,NL,1,136,77,58,2,Y
francte01m,1999,PHI,NL,1,162,77,85,3,Н
sukefcl01m,1947,BRO,NL,1,2,2,0,1,Н
guilloz01m,2008,CHA,AL,1,163,89,74,1,Н
larusto01m,1986,OAK,AL,3,79,45,34,3,Н
showabu99m,2000,ARI,NL,1,162,85,77,3,Н
bolesjo99m,1996,FLO,NL,3,75,40,35,3,Н
donovpa01m,1908,BRO,NL,1,154,53,101,7,Н
millera99m,1998,BAL,AL,1,162,79,83,4,Н
craftha01m,1964,HOU,NL,1,149,61,88,9,Н
quinnjo02m,1895,SLN,NL,3,40,11,28,11,Y
killebi01m,1933,SLA,AL,1,91,34,57,8,Н
southbi01m,1941,SLN,NL,1,155,97,56,2,Н
seleefr99m,1899,BSN,NL,1,153,95,57,2,Н
aloufe01m,2001,MON,NL,1,53,21,32,5,Н
asproke01m,1972,CLE,AL,1,156,72,84,5,Н
heilblo99m,1900,SLN,NL,2,50,23,25,5,Н
dunlafr01m,1884,SLU,UA,2,83,66,16,1,Y
normabi01m,1958,DET,AL,2,105,56,49,5,Н
mathech01m,1916,CIN,NL,3,69,25,43,7,Y
lopated01m,1963,KC1,AL,1,162,73,89,8,Н
hendrja01m,1925,CIN,NL,1,153,80,73,3,Н
alstowa01m,1955,BRO,NL,1,154,98,55,1,Н
lachere01m,1982,SEA,AL,1,162,76,86,4,Н
valenbo02m,1996,NYN,NL,2,31,12,19,4,Н
davisha01m,1912,CLE,AL,1,127,54,71,5,Y
torrejo01m,1991,SLN,NL,1,162,84,78,2,Н
parkesa01m,1967,NYN,NL,2,11,4,7,10,Н
michage01m,1981,NYA,AL,1,82,48,34,1,Н
chaseha01m,1911,NYA,AL,1,153,76,76,6,Y
garcida99m,1977,CAL,AL,2,81,35,46,5,Н
torboje01m,2003,FLO,NL,1,38,16,22,4,Н
fergubo01m,1880,TRN,NL,1,83,41,42,4,Y
kellejo01m,1903,CIN,NL,1,141,74,65,4,Y
lopezal01m,1963,CHA,AL,1,162,94,68,2,Н
bolesjo99m,1999,FLO,NL,1,162,64,98,5,Н
sewellu01m,1945,SLA,AL,1,154,81,70,3,Н
coxbo01m,2010,ATL,NL,1,162,91,71,2,Н
freyji99m,1985,CHN,NL,1,162,77,84,4,Н
carribi02m,1929,BOS,AL,1,155,58,96,8,Н
ewingbu01m,1899,CIN,NL,1,157,83,67,6,Н
owenspa99m,1972,PHI,NL,2,80,33,47,6,Н
johnsda02m,1984,NYN,NL,1,162,90,72,2,Н
jennihu01m,1912,DET,AL,1,154,69,84,6,Y
bevinte99m,1996,CHA,AL,1,163,85,77,2,Н
lowebo01m,1904,DET,AL,2,78,30,44,7,Y
chapmbe01m,1945,PHI,NL,2,85,28,57,8,Y
tebbebi01m,1965,CLE,AL,1,162,87,75,5,Н
houkra01m,1967,NYA,AL,1,163,72,90,9,Н
amalfjo01m,1981,CHN,NL,1,106,38,65,5,Н
johnsda02m,1986,NYN,NL,1,162,108,54,1,Н
corrire01m,1950,CHA,AL,2,125,52,72,6,Н
bakerdu01m,2003,CHN,NL,1,162,88,74,1,Н
mcphebi01m,1901,CIN,NL,1,142,52,87,8,Н
dressch01m,1934,CIN,NL,3,60,21,39,8,Н
gardero01m,2009,MIN,AL,1,163,87,76,1,Н
torboje01m,1990,CHA,AL,1,162,94,68,2,Н
pinielo01m,2009,CHN,NL,1,161,83,78,2,Н
lopezal01m,1957,CHA,AL,1,155,90,64,2,Н
tappeel01m,1961,CHN,NL,4,2,2,0,7,Н
loftuto01m,1890,CIN,NL,1,134,77,55,4,Н
clarkfr01m,1906,PIT,NL,1,154,93,60,3,Y
lasorto01m,1985,LAN,NL,1,162,95,67,1,Н
shottbu01m,1929,PHI,NL,1,154,71,82,5,Н
mauchge01m,1969,MON,NL,1,162,52,110,6,Н
lopezal01m,1953,CLE,AL,1,155,92,62,2,Н
hillmtr99m,2008,KCA,AL,1,162,75,87,4,Н
hornsro01m,1925,SLN,NL,2,115,64,51,4,Y
haneyfr01m,1956,ML1,NL,2,109,68,40,2,Н
lemonbo01m,1982,NYA,AL,1,14,6,8,5,Н
pinielo01m,2007,CHN,NL,1,162,85,77,1,Н
trebeto99m,1989,ML4,AL,1,162,81,81,4,Н
stallge01m,1898,PHI,NL,1,46,19,27,6,Y
mcgrajo01m,1905,NY1,NL,1,155,105,48,1,Y
hartjo99m,1989,CLE,AL,2,19,8,11,6,Н
sisledi01m,1965,CIN,NL,1,162,89,73,4,Н
lathaju01m,1882,PH4,AA,1,75,41,34,2,Y
hatfijo01m,1872,NY2,,2,40,24,14,3,Y
jennihu01m,1919,DET,AL,1,140,80,60,4,Н
bresnro01m,1910,SLN,NL,1,153,63,90,7,Y
farrejo03m,2012,TOR,AL,1,162,73,89,4,Н
allenbo01m,1890,PHI,NL,4,35,25,10,3,Y
robinwi01m,1919,BRO,NL,1,141,69,71,5,Н
hobsobu01m,1994,BOS,AL,1,115,54,61,4,Н
nixonru01m,1988,ATL,NL,2,121,42,79,6,Н
rosepe01m,1987,CIN,NL,1,162,84,78,2,Н
southbi01m,1943,SLN,NL,1,157,105,49,1,Н
dahlebi01m,1912,BRO,NL,1,153,58,95,7,Н
gastoci01m,1993,TOR,AL,1,162,95,67,1,Н
craigro01m,1989,SFN,NL,1,162,92,70,1,Н
griffcl01m,1902,CHA,AL,1,138,74,60,4,Y
virdobi01m,1980,HOU,NL,1,163,93,70,1,Н
robinfr02m,1984,SFN,NL,1,106,42,64,6,Н
mccorji01m,1879,CL2,NL,1,82,27,55,6,Y
mackco01m,1940,PHA,AL,1,154,54,100,8,Н
faatzja01m,1890,BFP,PL,2,34,9,24,8,Y
virdobi01m,1982,HOU,NL,1,111,49,62,5,Н
brownfr99m,1882,WOR,NL,1,41,9,32,8,Н
trammal01m,2005,DET,AL,1,162,71,91,4,Н
roeniro01m,2011,MIL,NL,1,162,96,66,1,Н
traynpi01m,1935,PIT,NL,1,153,86,67,4,Y
nicolhu01m,1897,SLN,NL,2,40,8,32,12,Н
smithma01m,1957,PHI,NL,1,156,77,77,5,Н
walkeha01m,1972,HOU,NL,1,121,67,54,2,Н
howear01m,1990,HOU,NL,1,162,75,87,5,Н
creamge01m,1884,PT1,AA,4,8,0,8,10,Y
seleefr99m,1892,BSN,NL,1,152,102,48,1,Н
dunlafr01m,1885,SL5,NL,1,50,21,29,8,Y
callani01m,1917,PIT,NL,1,61,20,40,8,Н
kellejo01m,1908,BSN,NL,1,156,63,91,6,Y
gerenbo01m,2007,OAK,AL,1,162,76,86,3,Н
vernomi01m,1962,WS2,AL,1,162,60,101,10,Н
mackco01m,1923,PHA,AL,1,153,69,83,6,Н
mcgrajo01m,1912,NY1,NL,1,154,103,48,1,Н
showabu99m,2004,TEX,AL,1,162,89,73,3,Н
lamonge01m,1997,PIT,NL,1,162,79,83,2,Н
actama99m,2008,WAS,NL,1,161,59,102,5,Н
mackco01m,1943,PHA,AL,1,155,49,105,8,Н
barroed99m,1920,BOS,AL,1,154,72,81,5,Н
armoubi99m,1904,CLE,AL,1,154,86,65,4,Н
dierkla01m,1998,HOU,NL,1,162,102,60,1,Н
stahlja01m,1913,BOS,AL,1,81,39,41,4,Y
gleaski01m,1920,CHA,AL,1,154,96,58,2,Н
francte01m,2000,PHI,NL,1,162,65,97,5,Н
keanejo99m,1964,SLN,NL,1,162,93,69,1,Н
mckeoja99m,1988,SDN,NL,2,115,67,48,3,Н
leylaji99m,2012,DET,AL,1,162,88,74,1,Н
chapmbe01m,1948,PHI,NL,1,79,37,42,6,Н
showabu99m,1998,ARI,NL,1,162,65,97,5,Н
ansonca01m,1890,CHN,NL,1,139,84,53,2,Y
hargrmi01m,1995,CLE,AL,1,144,100,44,1,Н
stengca01m,1939,BSN,NL,1,152,63,88,7,Н
rojasco01m,1988,CAL,AL,1,154,75,79,4,Н
perlosa01m,2007,BAL,AL,1,69,29,40,5,Н
howear01m,2002,OAK,AL,1,162,103,59,1,Н
sciosmi01m,2008,LAA,AL,1,162,100,62,1,Н
birmijo01m,1913,CLE,AL,1,155,86,66,3,Y
oneilst01m,1935,CLE,AL,2,60,36,23,3,Н
durocle01m,1948,BRO,NL,1,73,35,37,3,Н
wrighha01m,1876,BSN,NL,1,70,39,31,4,Y
careyto01m,1873,BL1,,2,24,14,9,3,Y
williji03m,2000,BOS,AL,1,162,85,77,2,Н
bambege01m,1978,ML4,AL,1,162,93,69,3,Н
grammal01m,1977,ML4,AL,1,162,67,95,6,Н
crandde01m,1974,ML4,AL,1,162,76,86,5,Н
larusto01m,2006,SLN,NL,1,161,83,78,1,Н
bushdo01m,1930,CHA,AL,1,154,62,92,7,Н
moriage02m,1928,DET,AL,1,154,68,86,6,Н
battijo01m,1884,CHU,UA,2,6,1,5,5,Y
collite99m,1999,ANA,AL,1,133,51,82,4,Н
johnsda02m,1997,BAL,AL,1,162,98,64,1,Н
lanieha01m,1987,HOU,NL,1,162,76,86,3,Н
alstowa01m,1956,BRO,NL,1,154,93,61,1,Н
mcnamjo99m,1985,BOS,AL,1,163,81,81,5,Н
wardjo01m,1894,NY1,NL,1,139,88,44,2,Y
tracyji01m,2007,PIT,NL,1,162,68,94,6,Н
hargrmi01m,2002,BAL,AL,1,162,67,95,4,Н
helmsto01m,1988,CIN,NL,2,27,12,15,2,Н
burnhwa99m,1887,IN3,NL,1,28,6,22,8,Н
darkal01m,1961,SFN,NL,1,155,85,69,3,Н
ansonca01m,1880,CHN,NL,1,86,67,17,1,Y
mackco01m,1925,PHA,AL,1,153,88,64,2,Н
williji03m,1989,TOR,AL,1,36,12,24,1,Н
gordojo01m,1961,KC1,AL,1,60,26,33,9,Н
coxbo01m,1996,ATL,NL,1,162,96,66,1,Н
marshji01m,1979,OAK,AL,1,162,54,108,7,Н
torboje01m,1978,CLE,AL,1,159,69,90,6,Н
comisch01m,1884,SL4,AA,2,25,16,7,4,Y
priceji99m,1884,NY1,NL,1,100,56,42,4,Н
sawyeed99m,1958,PHI,NL,2,70,30,40,8,Н
lasorto01m,1977,LAN,NL,1,162,98,64,1,Н
ripkeca99m,1987,BAL,AL,1,162,67,95,6,Н
loftuto01m,1889,CL4,NL,1,136,61,72,6,Н
rickebr01m,1920,SLN,NL,1,155,75,79,5,Н
streega01m,1932,SLN,NL,1,156,72,82,6,Н
murtada01m,1960,PIT,NL,1,155,95,59,1,Н
mackco01m,1922,PHA,AL,1,155,65,89,7,Н
mcmilro01m,1972,ML4,AL,2,2,1,1,6,Н
dykesji01m,1961,CLE,AL,1,160,77,83,5,Н
washiro01m,2012,TEX,AL,1,162,93,69,2,Н
ensje01m,1929,PIT,NL,2,35,21,14,2,Н
powerpa99m,1892,NY1,NL,1,153,71,80,6,Н
bushdo01m,1931,CHA,AL,1,156,56,97,8,Н
grimmch01m,1937,CHN,NL,1,154,93,61,2,Н
hodgegi01m,1964,WS2,AL,1,162,62,100,9,Н
harrebu01m,1991,NYN,NL,1,154,74,80,5,Н
collied01m,1924,CHA,AL,3,27,14,13,6,Y
dykesji01m,1953,PHA,AL,1,157,59,95,7,Н
winklbo99m,1974,CAL,AL,1,75,30,44,6,Н
yorkto01m,1878,PRO,NL,1,62,33,27,3,Y
mcgrajo01m,1917,NY1,NL,1,158,98,56,1,Н
harribu01m,1928,WS1,AL,1,155,75,79,4,Y
bancrfr99m,1882,DTN,NL,1,86,42,41,6,Н
plummbi01m,1992,SEA,AL,1,162,64,98,7,Н
hargrmi01m,2006,SEA,AL,1,162,78,84,4,Н
griffcl01m,1919,WS1,AL,1,142,56,84,7,Н
boudrlo01m,1956,KC1,AL,1,154,52,102,8,Н
speaktr01m,1926,CLE,AL,1,154,88,66,2,Y
gonzafr99m,2012,ATL,NL,1,162,94,68,2,Н
jennihu01m,1908,DET,AL,1,154,90,63,1,Н
speaktr01m,1925,CLE,AL,1,155,70,84,6,Y
jennihu01m,1916,DET,AL,1,155,87,67,3,Н
murtada01m,1961,PIT,NL,1,154,75,79,6,Н
pearcdi01m,1872,NY2,,1,16,10,6,3,Y
yostne01m,2004,MIL,NL,1,161,67,94,6,Н
bancrfr99m,1889,IN3,NL,1,68,25,43,7,Н
mcgunbi01m,1890,BRO,NL,1,129,86,43,1,Н
gerenbo01m,2009,OAK,AL,1,162,75,87,4,Н
tannech01m,1985,PIT,NL,1,161,57,104,6,Н
mccarjo99m,1950,BOS,AL,1,59,31,28,3,Н
bancrfr99m,1902,CIN,NL,2,16,9,7,4,Н
robinwi01m,1922,BRO,NL,1,155,76,78,6,Н
friscfr01m,1936,SLN,NL,1,155,87,67,2,Y
griffcl01m,1914,WS1,AL,1,158,81,73,3,Y
altobjo01m,1983,BAL,AL,1,162,98,64,1,Н
mcbridi01m,1874,PH1,,1,56,33,23,3,Y
leylaji99m,1998,FLO,NL,1,162,54,108,5,Н
johnsda02m,1989,NYN,NL,1,162,87,75,2,Н
aloufe01m,2005,SFN,NL,1,162,75,87,3,Н
hartji99m,1885,LS2,AA,1,112,53,59,6,Н
leylaji99m,1988,PIT,NL,1,160,85,75,2,Н
kaskoed01m,1973,BOS,AL,1,161,88,73,2,Н
mcbridi01m,1873,PH1,,1,52,28,23,4,Y
shettbi99m,1902,PHI,NL,1,138,56,81,7,Н
felskjo01m,1985,PHI,NL,1,162,75,87,5,Н
johnsda02m,2000,LAN,NL,1,162,86,76,2,Н
griffcl01m,1901,CHA,AL,1,137,83,53,1,Y
gorege01m,1892,SLN,NL,4,16,6,9,11,Y
girarjo01m,2012,NYA,AL,1,162,95,67,1,Н
woodge01m,1891,PH4,AA,2,125,67,55,4,Y
mackco01m,1926,PHA,AL,1,150,83,67,3,Н
manueje01m,2001,CHA,AL,1,162,83,79,3,Н
jorgemi01m,1995,SLN,NL,2,96,42,54,4,Н
durocle01m,1953,NY1,NL,1,155,70,84,5,Н
toscaca99m,2002,TOR,AL,2,109,58,51,3,Н
gomezpr01m,1972,SDN,NL,1,11,4,7,6,Н
lachere01m,1994,FLO,NL,1,115,51,64,5,Н
bochybr01m,1999,SDN,NL,1,162,74,88,4,Н
fregoji01m,1980,CAL,AL,1,160,65,95,6,Н
manueje01m,2003,CHA,AL,1,162,86,76,2,Н
oneilst01m,1951,BOS,AL,1,154,87,67,3,Н
tebeapa01m,1895,CL4,NL,1,132,84,46,2,Y
mileyda99m,2005,CIN,NL,1,70,27,43,6,Н
hargrmi01m,2001,BAL,AL,1,162,63,98,4,Н
bragabo01m,1964,ML1,NL,1,162,88,74,5,Н
crandde01m,1984,SEA,AL,1,135,59,76,5,Н
craigro01m,1986,SFN,NL,1,162,83,79,3,Н
winebo01m,1985,ATL,NL,2,41,16,25,5,Н
streega01m,1938,SLA,AL,1,146,53,90,7,Н
larusto01m,1989,OAK,AL,1,162,99,63,1,Н
bowala01m,2003,PHI,NL,1,162,86,76,3,Н
crandde01m,1973,ML4,AL,1,162,74,88,5,Н
kellyki01m,1890,BSP,PL,1,133,81,48,1,Y
howear01m,1999,OAK,AL,1,162,87,75,2,Н
jonesfi01m,1904,CHA,AL,2,114,66,47,3,Y
clarkfr01m,1907,PIT,NL,1,157,91,63,2,Y
ansonca01m,1893,CHN,NL,1,128,56,71,9,Y
seleefr99m,1902,CHN,NL,1,143,68,69,5,Н
moorete01m,1954,PHI,NL,2,77,35,42,4,Н
wagnehe01m,1930,BOS,AL,1,154,52,102,8,Н
callani01m,1904,CHA,AL,1,42,23,18,3,Y
frankhe01m,1978,CHN,NL,1,162,79,83,3,Н
stricge01m,1966,CLE,AL,2,39,15,24,5,Н
sciosmi01m,2002,ANA,AL,1,162,99,63,2,Н
stallge01m,1920,BSN,NL,1,153,62,90,7,Н
duffyhu01m,1905,PHI,NL,1,155,83,69,4,Y
rignebi01m,1972,MIN,AL,1,70,36,34,3,Н
simmojo01m,1884,WIL,UA,1,18,2,16,12,Н
collite99m,1997,ANA,AL,1,162,84,78,2,Н
smithma01m,1968,DET,AL,1,164,103,59,1,Н
pinielo01m,2005,TBA,AL,1,162,67,95,5,Н
hutchfr01m,1964,CIN,NL,3,10,6,4,2,Н
mccorji01m,1880,CL2,NL,1,85,47,37,3,Y
mcraeha01m,1991,KCA,AL,3,124,66,58,6,Н
gibsoki01m,2012,ARI,NL,1,162,81,81,3,Н
mauchge01m,1982,CAL,AL,1,162,93,69,1,Н
meyerbi01m,1950,PIT,NL,1,154,57,96,8,Н
robinwi01m,1928,BRO,NL,1,155,77,76,6,Н
richapa01m,1961,BAL,AL,1,136,78,57,3,Н
chapmja01m,1890,LS2,AA,1,136,88,44,1,Н
bambege01m,1979,ML4,AL,1,161,95,66,2,Н
stengca01m,1953,NYA,AL,1,151,99,52,1,Н
meyerbi01m,1951,PIT,NL,1,155,64,90,7,Н
