playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
sefcike01,2000,1,PHI,NL,CF,20,14.0,412.0,49.0,0.0,0.0,0.0,,,,,
taverfr01,1982,1,MON,NL,SS,26,6.0,241.0,20.0,16.0,2.0,5.0,,,,,
vicker01,1926,1,SLN,NL,Тебе,23,,,40.0,11.0,3.0,1.0,0.0,,,,
leshebr01,1996,1,OAK,AL,ОФ,25,19.0,547.0,40.0,1.0,1.0,0.0,,,,,
mantlmi01,1955,1,NYA,AL,SS,2,0.0,6.0,4.0,0.0,0.0,0.0,,,,,
diehlge01,1943,1,BSN,NL,П,1,,,0.0,5.0,0.0,0.0,,,,,
randowi01,1982,1,NYA,AL,Двадцать два,142,140.0,3705.0,352.0,380.0,14.0,100.0,,,,,
maciajo01,2003,1,MON,NL,3В,25,16.0,478.0,9.0,35.0,3.0,1.0,,,,,
abbated01,1909,1,PIT,NL,SS,18,,,45.0,67.0,4.0,6.0,,,,,
garkory01,2008,1,CLE,AL,ДХ,13,,,,,,,,,,,
kensilo01,2005,1,FLO,NL,П,3,0.0,17.0,0.0,0.0,0.0,0.0,,,,,
badgrre01,1929,1,SLA,AL,ОФ,37,,,58.0,1.0,1.0,1.0,,,,,
hallbo02,1950,1,BSN,NL,П,21,,,4.0,7.0,1.0,0.0,,,,,
laynehe01,1927,1,PIT,NL,ОФ,2,,,0.0,0.0,1.0,0.0,,,,,
spencro01,1926,1,PIT,NL,Тебе,12,,,29.0,3.0,1.0,0.0,0.0,,,,
walkela01,1990,1,MON,NL,Ф,124,113.0,3013.0,248.0,12.0,4.0,5.0,,,,,
stargwi01,1965,1,PIT,NL,ОФ,137,130.0,3483.0,208.0,12.0,8.0,3.0,,,,,
kavan01,1872,1,BR1,NA,ОФ,2,,,1.0,0.0,1.0,0.0,,,,,
blairwi01,2000,1,DET,AL,П,47,17.0,470.0,4.0,13.0,0.0,1.0,,,,,
woodwch01,2010,1,SEA,AL,SS,7,6.0,158.0,5.0,10.0,1.0,1.0,0.0,,0.0,0.0,
duncach01,2006,1,SLN,NL,ОФ,70,59.0,1436.0,107.0,2.0,6.0,0.0,,,,,
turneti01,1915,1,PHA,AL,П,1,,,0.0,1.0,0.0,0.0,,,,,
olivege01,1961,1,SLN,NL,LF,1,1.0,27.0,2.0,0.0,1.0,0.0,,,,,
barneho01,1926,1,NYA,AL,Тебе,1,,,0.0,0.0,0.0,0.0,0.0,,,,
knoxjo01,1974,1,DET,AL,ДХ,2,,,,,,,,,,,
muellhe01,1926,1,SLN,NL,ОФ,51,,,106.0,7.0,6.0,3.0,,,,,
amaroru01,1965,1,PHI,NL,Двадцать два,6,6.0,159.0,15.0,8.0,1.0,2.0,,,,,
mccorba01,1898,1,CHN,NL,3В,136,,,152.0,322.0,60.0,31.0,,,,,
grantji02,1942,1,CHA,AL,3В,10,,,15.0,19.0,2.0,3.0,,,,,
rosepe01,1984,1,MON,NL,ОФ,28,28.0,612.0,51.0,2.0,2.0,0.0,,,,,
moranbi02,1961,1,LAA,AL,Двадцать два,51,47.0,1228.0,108.0,116.0,8.0,31.0,,,,,
eastha01,1882,1,BL2,AA,3В,1,,,1.0,2.0,2.0,0.0,,,,,
orndoje01,1907,1,BSN,NL,Тебе,5,,,11.0,7.0,2.0,0.0,2.0,,,,
floodcu01,1959,1,SLN,NL,Двадцать два,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
bergewa01,1938,2,CIN,NL,ОФ,98,,,192.0,7.0,7.0,2.0,,,,,
kreutch01,1994,1,DET,AL,Объяснение: 1Б,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
philljr01,1996,1,SFN,NL,Объяснение: 1Б,10,4.0,143.0,49.0,2.0,1.0,4.0,,,,,
benarma01,1996,1,SFN,NL,ОФ,132,118.0,3174.0,309.0,7.0,5.0,0.0,,,,,
vaughfa01,1896,1,CIN,NL,Объяснение: 1Б,57,,,572.0,29.0,10.0,35.0,,,,,
vanatru01,1935,1,NYA,AL,П,5,,,0.0,0.0,1.0,0.0,,,,,
gutiefr01,2007,1,CLE,AL,CF,8,2.0,96.0,11.0,0.0,0.0,0.0,,,,,
bautijo02,2004,2,TBA,AL,ДХ,1,,,,,,,,,,,
johnsjo07,1995,1,FLO,NL,П,4,0.0,14.0,1.0,0.0,0.0,0.0,,,,,
taylobi01,1881,3,CL2,NL,ОФ,23,,,51.0,4.0,9.0,1.0,,,,,
mooreju01,1980,1,CHA,AL,ОФ,3,0.0,15.0,2.0,0.0,0.0,0.0,,,,,
