managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
bragabo01m,1957,PIT,NL,1,104,36,67,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
jonesfi01m,1905,CHA,AL,1,158,92,60,2,Да
hartnga01m,1938,CHN,NL,2,73,44,27,1,Да
aloufe01m,2006,SFN,NL,1,161,76,85,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
reganph01m,1995,BAL,AL,1,144,71,73,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
pinielo01m,2001,SEA,AL,1,162,116,46,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
tebeapa01m,1894,CL4,NL,1,130,68,61,6,Да
nixonru01m,1988,ATL,NL,2,121,42,79,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
ewingbu01m,1896,CIN,NL,1,128,77,50,3,Да
marioma01m,1955,CHA,AL,1,155,91,63,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
baylodo01m,2000,CHN,NL,1,162,65,97,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
lamonge01m,1998,PIT,NL,1,162,69,93,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
gibsoge01m,1921,PIT,NL,1,154,90,63,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
deaneha01m,1871,FW1,NA,2,5,2,3,8,Да
scanlmi99m,1884,WSU,UA,1,114,47,65,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
waltebu01m,1949,CIN,NL,1,153,61,90,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mathemi01m,2012,SLN,NL,1,162,88,74,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
woodji01m,1872,TRO,NA,1,25,15,10,5,Да
williji03m,2003,HOU,NL,1,162,87,75,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
metroch01m,1962,CHN,NL,3,112,43,69,9,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
huggimi01m,1925,NYA,AL,1,156,69,85,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bragabo01m,1964,ML1,NL,1,162,88,74,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
lumleha01m,1909,BRO,NL,1,155,55,98,6,Да
johnsda01m,1979,SEA,AL,1,162,67,95,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
martibi02m,1981,OAK,AL,1,109,64,45,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
russejo02m,2009,PIT,NL,1,161,62,99,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
clarkfr01m,1906,PIT,NL,1,154,93,60,3,Да
rigglji99m,2009,WAS,NL,2,75,33,42,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
harribu01m,1929,DET,AL,1,155,70,84,6,Да
cronijo01m,1944,BOS,AL,1,156,77,77,4,Да
hackech99m,1885,BR3,AA,1,37,15,22,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
highadi01m,1874,NY2,NA,2,40,29,11,2,Да
bristda99m,1972,ML4,AL,1,30,10,20,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
hartji99m,1885,LS2,AA,1,112,53,59,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
fohlle01m,1916,CLE,AL,1,157,77,77,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
tinkejo01m,1914,CHF,FL,1,158,87,67,2,Да
schoere01m,1969,SLN,NL,1,162,87,75,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
pinielo01m,1988,NYA,AL,2,93,45,48,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
melvibo01m,2005,ARI,NL,1,162,77,85,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
houkra01m,1966,NYA,AL,2,140,66,73,10,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
prothdo01m,1940,PHI,NL,1,153,50,103,8,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
dyered01m,1946,SLN,NL,1,156,98,58,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bancrda01m,1924,BSN,NL,1,154,53,100,8,Да
ottme01m,1943,NY1,NL,1,156,55,98,8,Да
southbi01m,1941,SLN,NL,1,155,97,56,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
williji03m,2001,BOS,AL,1,118,65,53,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
hutchfr01m,1956,SLN,NL,1,156,76,78,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
zimmedo01m,1978,BOS,AL,1,163,99,64,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
lachere01m,1993,FLO,NL,1,162,64,98,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mcgrajo01m,1926,NY1,NL,1,151,74,77,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
richapa01m,1955,BAL,AL,1,156,57,97,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
griffcl01m,1910,CIN,NL,1,156,75,79,5,Да
alstowa01m,1974,LAN,NL,1,162,102,60,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mcgrajo01m,1924,NY1,NL,1,29,16,13,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
phillle99m,1970,CAL,AL,1,162,86,76,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
prothdo01m,1939,PHI,NL,1,152,45,106,8,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mcgunbi01m,1896,LS3,NL,2,115,36,76,12,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
friscfr01m,1942,PIT,NL,1,151,66,81,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
rodgebu01m,1986,MON,NL,1,161,78,83,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
dierkla01m,1999,HOU,NL,3,74,46,28,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
guilloz01m,2012,FLO,NL,1,162,69,93,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
millsbr01m,2012,HOU,NL,1,121,39,82,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
schefbo01m,1961,DET,AL,1,163,101,61,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
donovpa01m,1907,BRO,NL,1,153,65,83,5,Да
larusto01m,1990,OAK,AL,1,162,103,59,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
larusto01m,1985,CHA,AL,1,163,85,77,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
sewellu01m,1946,SLA,AL,1,125,53,71,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
lowebo01m,1904,DET,AL,2,78,30,44,7,Да
wrighha01m,1890,PHI,NL,5,46,22,23,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
gonzafr99m,2012,ATL,NL,1,162,94,68,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
gaffnjo99m,1887,WS8,NL,1,126,46,76,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
actama99m,2007,WAS,NL,1,162,73,89,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
coxbo01m,1978,ATL,NL,1,162,69,93,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bakerdu01m,2003,CHN,NL,1,162,88,74,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
ferrami01m,1983,CLE,AL,1,100,40,60,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
matheed01m,1973,ATL,NL,1,162,76,85,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
gibsoki01m,2010,ARI,NL,2,83,34,49,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
wrighha01m,1876,BSN,NL,1,70,39,31,4,Да
clappjo01m,1872,MID,NA,1,24,5,19,9,Да
hydebr99m,2011,FLO,NL,2,1,0,1,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
howear01m,2002,OAK,AL,1,162,103,59,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
hoffmgl01m,1998,LAN,NL,2,88,47,41,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
herzowh01m,1984,SLN,NL,1,162,84,78,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
foutzda01m,1896,BRO,NL,1,133,58,73,10,Да
knighra01m,1996,CIN,NL,1,162,81,81,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
aloufe01m,2005,SFN,NL,1,162,75,87,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
armoubi99m,1903,CLE,AL,1,140,77,63,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
stanked01m,1953,SLN,NL,1,157,83,71,3,Да
fohlle01m,1924,BOS,AL,1,157,67,87,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
speaktr01m,1925,CLE,AL,1,155,70,84,6,Да
houkra01m,1977,DET,AL,1,162,74,88,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
morrijo01m,1882,BSN,NL,1,85,45,39,4,Да
peskyjo01m,1964,BOS,AL,1,160,70,90,8,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
rignebi01m,1963,LAA,AL,1,161,70,91,9,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
lopezal01m,1955,CLE,AL,1,154,93,61,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
tebeapa01m,1893,CL4,NL,1,129,73,55,3,Да
martibi02m,1973,DET,AL,1,134,71,63,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
johnsda02m,1986,NYN,NL,1,162,108,54,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bakerdu01m,1998,SFN,NL,1,163,89,74,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
howear01m,1991,HOU,NL,1,162,65,97,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mcgeami01m,1875,PH2,NA,1,63,34,27,5,Да
mcaleji01m,1901,CLE,AL,1,138,54,82,7,Да
melvibo01m,2003,SEA,AL,1,162,93,69,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mathech01m,1918,CIN,NL,1,120,61,57,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
schaebo99m,1991,KCA,AL,2,1,1,0,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
gastoci01m,1997,TOR,AL,1,157,72,85,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
torrejo01m,2006,NYA,AL,1,162,97,65,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
shepala99m,1968,PIT,NL,1,163,80,82,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mackco01m,1909,PHA,AL,1,153,95,58,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
baylodo01m,1997,COL,NL,1,162,83,79,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
griffcl01m,1902,CHA,AL,1,138,74,60,4,Да
mcveyca01m,1873,BL1,NA,1,33,20,13,3,Да
hornsro01m,1933,SLA,AL,3,54,19,33,8,Да
tannech01m,1979,PIT,NL,1,163,98,64,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
wrighha01m,1892,PHI,NL,1,155,87,66,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mccarjo99m,1942,NYA,AL,1,154,103,51,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
coxbo01m,1982,TOR,AL,1,162,78,84,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bezdehu99m,1918,PIT,NL,1,126,65,60,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bancrda01m,1927,BSN,NL,1,155,60,94,7,Да
mckecbi01m,1937,BSN,NL,1,152,79,73,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bowala01m,1988,SDN,NL,1,46,16,30,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
fregoji01m,1996,PHI,NL,1,162,67,95,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
yorkto01m,1878,PRO,NL,1,62,33,27,3,Да
slattja01m,1928,BSN,NL,1,31,11,20,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
hitchbi01m,1960,DET,AL,2,1,1,0,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
mackco01m,1916,PHA,AL,1,154,36,117,8,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
nichoki01m,1905,SLN,NL,1,14,5,9,6,Да
lavagco01m,1961,MIN,AL,1,49,19,30,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
woodji01m,1873,PH2,NA,2,43,28,15,2,Да
coxbo01m,1992,ATL,NL,1,162,98,64,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
irwinar01m,1895,PHI,NL,1,133,78,53,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
robinwi01m,1917,BRO,NL,1,156,70,81,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
freyji99m,1985,CHN,NL,1,162,77,84,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
randowi01m,2006,NYN,NL,1,162,97,65,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
kellyto01m,1992,MIN,AL,1,162,90,72,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bladera01m,1939,SLN,NL,1,155,92,61,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
aloufe01m,2004,SFN,NL,1,162,91,71,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
rodgebu01m,1991,MON,NL,1,49,20,29,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
martibi02m,1976,NYA,AL,1,159,97,62,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
sciosmi01m,2008,LAA,AL,1,162,100,62,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
herzowh01m,1986,SLN,NL,1,161,79,82,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
westrwe01m,1965,NYN,NL,2,68,19,48,10,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
buckeal99m,1902,BSN,NL,1,142,73,64,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
alstowa01m,1962,LAN,NL,1,165,102,63,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
willidi02m,1985,SDN,NL,1,162,83,79,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
pinielo01m,2002,SEA,AL,1,162,93,69,3,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
chapmja01m,1885,BFN,NL,2,88,31,57,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
gardero01m,2009,MIN,AL,1,163,87,76,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bancrfr99m,1880,WOR,NL,1,85,40,43,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bensove01m,1977,ATL,NL,3,1,1,0,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
buckeal99m,1893,PIT,NL,1,131,81,48,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
toscaca99m,2004,TOR,AL,1,111,47,64,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
bowala01m,2001,PHI,NL,1,162,86,76,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
schmegu99m,1891,CL6,AA,1,138,61,76,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
hornsro01m,1930,CHN,NL,2,4,4,0,2,Да
mcnamjo99m,1984,CAL,AL,1,162,81,81,2,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
moorete01m,1954,PHI,NL,2,77,35,42,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
craigro01m,1979,SDN,NL,1,161,68,93,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
grimebu01m,1937,BRO,NL,1,155,62,91,6,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
wardjo01m,1891,BRO,NL,1,137,61,76,6,Да
larusto01m,2006,SLN,NL,1,161,83,78,1,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
tebeapa01m,1890,CLP,PL,2,52,21,30,7,Да
bochybr01m,2003,SDN,NL,1,162,64,98,5,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
wedgeer01m,2012,SEA,AL,1,162,75,87,4,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
durocle01m,1944,BRO,NL,1,155,63,91,7,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода."
