playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
bakerdu01,1977,LAN,NL,Да,LF,6,6,165.0,12,0,1,0,0,,,
yountro01,1981,ML4,AL,АДЕВ,SS,5,5,132.0,7,22,1,4,0,,,
gibsoge01,1909,PIT,NL,Да,Тебе,7,7,183.0,28,10,0,0,0,0.0,6.0,6.0
doteloc01,2012,DET,AL,Да,П,2,0,5.0,1,0,0,1,0,0.0,0.0,0.0
beltrad01,2012,TEX,AL,"Вся жизнь — это мечта, и все мечты сбываются.",3В,1,1,27.0,1,1,0,0,0,0.0,0.0,0.0
pujolal01,2004,SLN,NL,Да,Объяснение: 1Б,4,4,102.0,34,4,0,3,0,,,
mumphje01,1981,NYA,AL,АДЕВ,CF,5,5,135.0,15,1,0,0,0,,,
gipsoch01,2001,SEA,AL,АЛКС,Ф,1,0,3.0,0,0,0,0,0,,,
yastrca01,1975,BOS,AL,Да,LF,4,4,106.0,8,0,0,0,0,,,
schmija01,2003,SFN,NL,NLДС1,П,1,1,27.0,1,1,0,0,0,,0.0,0.0
ayalalu01,2011,NYA,AL,АЛДС1,П,2,0,,0,0,0,0,0,,,
crosbed01,1973,CIN,NL,НЛЦС,SS,2,0,12.0,1,2,0,0,0,,,
wolfra02,2009,LAN,NL,НЛЦС,П,1,1,16.0,0,0,0,0,0,,0.0,0.0
meusebo01,1926,NYA,AL,Да,Ф,2,2,57.0,1,0,0,0,0,,,
pendlte01,1992,ATL,NL,Да,3В,6,6,163.0,4,19,0,1,0,,,
boonebr01,2001,SEA,AL,АЛДС1,Двадцать два,5,5,132.0,11,12,1,3,0,,,
posadjo01,2011,NYA,AL,АЛДС1,Тебе,5,0,,0,0,0,0,0,,,
ortizda01,2004,BOS,AL,Да,Объяснение: 1Б,2,2,36.0,14,1,0,1,0,,,
streehu01,2006,OAK,AL,АЛКС,П,2,0,10.0,0,1,0,0,0,,0.0,0.0
encarju01,2006,SLN,NL,Да,Ф,3,2,56.0,3,0,1,0,0,,,
honeyri01,1989,OAK,AL,АЛКС,П,3,0,5.0,0,0,0,0,0,,0.0,0.0
alomaro01,1991,TOR,AL,АЛКС,Двадцать два,5,5,135.0,14,9,0,2,0,,,
torremi01,1977,NYA,AL,АЛКС,П,2,1,33.0,1,1,0,0,0,,3.0,1.0
roberbo01,1972,PIT,NL,НЛЦС,Объяснение: 1Б,4,0,17.0,3,1,0,0,0,,,
hartco01,2008,MIL,NL,НЛДС2,Ф,4,4,102.0,10,0,0,0,0,,,
daviswi02,1966,LAN,NL,Да,CF,4,4,102.0,6,0,3,0,0,,,
valvejo01,2007,ARI,NL,НЛЦС,П,1,0,5.0,0,0,0,0,0,,0.0,0.0
hofmaso01,1906,CHN,NL,Да,CF,6,6,159.0,10,1,0,0,0,,,
roberda05,1979,PIT,NL,НЛЦС,П,1,0,0.0,0,0,0,0,0,,0.0,0.0
woodwwo01,1970,CIN,NL,НЛЦС,3В,2,0,9.0,0,0,0,0,0,,,
weathda01,1996,NYA,AL,АЛКС,П,2,0,9.0,0,0,0,0,0,,0.0,0.0
strawda01,1996,NYA,AL,АЛКС,LF,2,2,42.0,2,0,0,0,0,,,
wilcomi01,1984,DET,AL,АЛКС,П,1,1,24.0,2,0,0,0,0,,0.0,0.0
overaor01,1910,CHN,NL,Да,П,1,1,9.0,0,0,0,0,0,,1.0,2.0
urbinug01,2003,FLO,NL,Да,П,3,0,9.0,0,0,0,0,0,,0.0,0.0
ricesa01,1925,WS1,AL,Да,CF,7,7,171.0,14,0,0,0,0,,,
posadjo01,2003,NYA,AL,АЛДС1,Тебе,4,4,108.0,32,4,0,1,0,0.0,1.0,1.0
timlimi01,1991,TOR,AL,АЛКС,П,4,0,17.0,0,2,1,0,0,,0.0,1.0
erstada01,2002,ANA,AL,Да,CF,7,7,183.0,21,0,1,0,0,,,
tayloha03,1947,BRO,NL,Да,П,1,1,0.0,0,0,0,0,0,,0.0,0.0
aaronha01,1958,ML1,NL,Да,Ф,7,6,168.0,13,0,0,0,0,,,
haasmu01,1931,PHA,AL,Да,CF,7,7,174.0,15,0,0,0,0,,,
rolliji01,2010,PHI,NL,НЛЦС,SS,6,6,158.0,9,21,1,1,0,,,
bridgto01,1940,DET,AL,Да,П,1,1,27.0,0,1,0,0,0,,0.0,1.0
velarra01,2001,NYA,AL,АЛКС,3В,1,0,6.0,0,2,0,0,0,,,
hendeda01,1986,BOS,AL,Да,CF,7,7,188.0,22,0,0,0,0,,,
cepedor01,1962,SFN,NL,Да,Объяснение: 1Б,5,5,132.0,39,4,0,6,0,,,
tenacge01,1973,OAK,AL,Да,Объяснение: 1Б,7,5,138.0,51,2,2,6,0,,,
stanlbo01,1986,BOS,AL,АЛКС,П,3,0,17.0,0,1,0,0,0,,0.0,1.0
smithha08,1960,PIT,NL,Да,Тебе,3,2,57.0,14,1,0,0,0,0.0,0.0,1.0
shamsar01,1969,NYN,NL,Да,Ф,1,1,21.0,1,0,0,0,0,,,
drewjd01,2009,BOS,AL,ALDS2,Ф,3,3,75.0,3,1,0,0,0,,,
sandera01,1944,SLN,NL,Да,Объяснение: 1Б,6,6,165.0,51,2,0,3,0,,,
blasido01,1961,CIN,NL,Да,Двадцать два,3,2,57.0,5,4,0,0,0,,,
womacto01,2002,ARI,NL,НЛДС2,SS,3,3,78.0,6,9,1,1,0,,,
burbada01,2001,CLE,AL,АЛДС1,П,1,0,3.0,0,1,0,0,0,,0.0,0.0
cabreor01,2009,MIN,AL,АЛДС1,SS,3,3,81.0,3,11,0,1,0,,,
maddugr01,1995,ATL,NL,NLДС1,П,2,2,42.0,1,4,0,1,0,,1.0,0.0
toddji01,1975,OAK,AL,АЛКС,П,3,0,3.0,0,0,0,0,0,,0.0,0.0
howarry01,2010,PHI,NL,НЛЦС,Объяснение: 1Б,6,6,158.0,39,0,1,3,0,,,
stinsbo01,1976,KCA,AL,АЛКС,Тебе,1,0,3.0,0,0,0,0,0,0.0,1.0,0.0
gutieri01,1997,HOU,NL,НЛДС2,SS,3,3,75.0,5,5,0,2,0,,,
santajo01,2002,MIN,AL,АЛКС,П,4,0,10.0,0,1,1,0,0,,0.0,1.0
reisepe01,1941,BRO,NL,Да,CF,5,5,132.0,14,1,0,0,0,,,
quinnja01,1921,NYA,AL,Да,П,1,0,11.0,0,1,0,1,0,,2.0,0.0
ausmubr01,2005,HOU,NL,Да,Тебе,4,4,118.0,29,3,0,1,0,0.0,5.0,1.0
eyresc01,2008,PHI,NL,НЛЦС,П,2,0,4.0,0,0,0,0,0,,0.0,0.0
maxvida01,1974,OAK,AL,АЛКС,Двадцать два,1,0,6.0,2,1,0,1,0,,,
lylesp01,1978,NYA,AL,АЛКС,П,1,0,4.0,1,1,0,0,0,,1.0,0.0
hernali01,2002,SFN,NL,NLДС1,П,1,1,25.0,2,1,0,1,0,,0.0,0.0
renteed01,2004,SLN,NL,Да,SS,4,4,102.0,9,7,1,2,0,,,
wakefti01,2008,BOS,AL,АЛКС,П,1,1,8.0,0,0,0,0,0,,3.0,0.0
mcglike01,1999,ATL,NL,NLДС1,П,1,0,1.0,0,0,0,0,0,,0.0,0.0
zitoba01,2012,SFN,NL,НЛДС2,П,1,1,8.0,0,0,0,0,0,0.0,0.0,0.0
jacksre01,1973,OAK,AL,АЛКС,Ф,5,5,138.0,19,0,0,0,0,,,
willige02,1995,NYA,AL,ALDS2,Ф,1,1,21.0,2,0,0,0,0,,,
derosma01,2008,CHN,NL,NLДС1,Ф,1,1,24.0,2,0,0,0,0,,,
wittbo01,1992,OAK,AL,АЛКС,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
gordoto01,2004,NYA,AL,ALDS2,П,3,0,11.0,0,0,0,0,0,,0.0,0.0
sheffga01,2006,NYA,AL,АЛДС1,Объяснение: 1Б,3,3,72.0,23,2,1,1,0,,,
anderla02,1993,PHI,NL,Да,П,4,0,11.0,0,0,0,0,0,,1.0,0.0
averyst01,1995,ATL,NL,NLДС1,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
kliemed01,1948,CLE,AL,Да,П,1,0,0.0,0,0,0,0,0,,0.0,0.0
remlimi01,2003,CHN,NL,НЛДС2,П,2,0,2.0,0,0,0,0,0,,0.0,0.0
neaglde01,1997,ATL,NL,НЛЦС,П,2,1,36.0,1,0,0,0,0,,0.0,0.0
ashbyan01,1998,SDN,NL,Да,П,1,1,8.0,0,2,0,0,0,,1.0,1.0
mcraeha01,1970,CIN,NL,НЛЦС,LF,1,1,16.0,2,0,0,0,0,,,
verlaju01,2011,DET,AL,АЛДС1,П,2,2,,1,0,0,0,0,,,
russebi01,1974,LAN,NL,Да,SS,5,5,126.0,4,11,1,2,0,,,
grossgr01,1983,PHI,NL,НЛЦС,LF,3,0,14.0,1,0,0,0,0,,,
isrinja01,2004,SLN,NL,NLДС1,П,2,0,6.0,0,0,0,0,0,,0.0,0.0
corsiji01,1998,BOS,AL,АЛДС1,П,2,0,9.0,0,0,0,0,0,,0.0,0.0
ripkeca01,1983,BAL,AL,АЛКС,SS,4,4,111.0,7,11,0,3,0,,,
boonebo01,1981,PHI,NL,НЕДИВ,Тебе,3,1,48.0,10,2,0,0,0,0.0,0.0,2.0
caseyhu01,1947,BRO,NL,Да,П,6,0,31.0,2,3,0,1,0,,0.0,0.0
drewjd01,2000,SLN,NL,NLДС1,Ф,2,2,54.0,2,0,0,0,0,,,
martira03,2003,CHN,NL,НЛЦС,Двадцать два,1,0,10.0,0,2,0,0,0,,,
boyercl02,1964,NYA,AL,Да,3В,7,7,177.0,6,22,2,0,0,,,
castivi02,2001,HOU,NL,NLДС1,3В,3,3,78.0,5,7,0,3,0,,,
gantnji01,1982,ML4,AL,Да,Двадцать два,7,7,180.0,9,33,5,2,0,,,
downial01,1964,NYA,AL,Да,П,3,1,23.0,0,1,0,0,0,,0.0,0.0
reardje01,1990,BOS,AL,АЛКС,П,1,0,6.0,0,0,0,0,0,,1.0,0.0
aguilri01,1986,NYN,NL,НЛЦС,П,2,0,15.0,1,1,0,0,0,,0.0,0.0
blackbu02,1985,KCA,AL,Да,П,2,1,16.0,1,2,1,1,0,,0.0,1.0
felicpe01,2006,NYN,NL,НЛЦС,П,3,0,9.0,0,0,0,0,0,,0.0,0.0
dicksmu01,1943,SLN,NL,Да,П,1,0,2.0,1,0,0,0,0,,0.0,0.0
westbja01,2007,CLE,AL,АЛКС,П,2,2,38.0,2,0,0,0,0,,0.0,0.0
bakerfr01,1914,PHA,AL,Да,3В,4,4,111.0,10,15,0,2,0,,,
russeja01,1933,WS1,AL,Да,П,3,0,31.0,1,5,0,0,0,,0.0,1.0
sciosmi01,1988,LAN,NL,НЛЦС,Тебе,7,6,162.0,37,4,0,1,0,1.0,4.0,2.0
millwke01,1999,ATL,NL,NLДС1,П,2,1,30.0,1,4,0,0,0,,0.0,0.0
lopezhe01,1960,NYA,AL,Да,LF,1,1,24.0,0,1,0,0,0,,,
morrima01,2004,SLN,NL,NLДС1,П,1,1,21.0,0,2,0,1,0,,0.0,0.0
lordbr01,1910,PHA,AL,Да,CF,1,1,27.0,5,0,0,0,0,,,
hoppjo01,1950,NYA,AL,Да,Объяснение: 1Б,3,0,24.0,7,1,0,2,0,,,
bellicl01,2001,NYA,AL,АЛКС,LF,1,0,6.0,1,0,0,0,0,,,
cabreme01,2009,NYA,AL,АЛКС,LF,1,0,3.0,0,0,0,0,0,,,
