yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1996,НЛЦС,petkoma01,SLN,NL,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,НЛДС2,gryboke01,ATL,NL,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,Да,anderla02,PHI,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,Да,tolanbo01,SLN,NL,3,2,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1969,АЛКС,cardele01,MIN,AL,3,13,0,2,0,1,0,0,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0
1975,Да,retteme01,CIN,NL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1999,АЛДС1,huskebu01,BOS,AL,2,5,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1992,НЛЦС,pattebo01,PIT,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,NLДС1,morrima01,SLN,NL,1,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
2000,НЛЦС,tatisfe01,SLN,NL,5,13,1,3,2,0,0,2,0,0.0,1,5,0.0,0.0,0.0,1.0,0.0
1932,Да,pennohe01,NYA,AL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,NLДС1,victosh01,PHI,NL,5,19,2,6,1,0,0,2,0,0.0,0,0,,,,,
1944,Да,turneto01,SLA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,Да,davisch01,MIN,AL,6,18,4,4,0,0,2,4,0,0.0,2,3,1.0,0.0,0.0,0.0,1.0
1988,НЛЦС,strawda01,NYN,NL,7,30,5,9,2,0,1,6,0,1.0,2,5,0.0,0.0,0.0,0.0,1.0
2009,НЛЦС,belliro01,LAN,NL,5,19,2,6,0,0,0,0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1999,NLДС1,hernajo01,ATL,NL,4,11,1,1,0,0,0,0,1,0.0,1,3,1.0,0.0,0.0,0.0,1.0
1983,НЛЦС,marshmi02,LAN,NL,4,15,1,2,1,0,1,2,0,2.0,1,6,0.0,0.0,0.0,0.0,0.0
1913,Да,wiltsho01,NY1,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
2002,НЛЦС,vinafe01,SLN,NL,5,23,2,6,2,0,0,2,0,0.0,0,0,0.0,0.0,0.0,1.0,1.0
1991,АЛКС,paglimi01,MIN,AL,5,15,4,5,1,0,1,3,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1968,Да,maxvida01,SLN,NL,7,22,1,0,0,0,0,0,0,0.0,3,5,0.0,0.0,0.0,0.0,0.0
2004,НЛЦС,ensbemo01,HOU,NL,7,22,2,3,0,0,1,2,0,1.0,1,3,0.0,2.0,0.0,0.0,1.0
2011,НЛЦС,lohseky01,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,2,,,,,
2008,Да,howarry01,PHI,NL,5,21,3,6,1,0,3,6,0,0.0,3,9,1.0,0.0,0.0,0.0,0.0
1946,Да,johnsea01,BOS,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1982,Да,iorgda01,SLN,NL,5,17,4,9,4,1,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,АЛКС,alomasa01,NYA,AL,2,1,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,НЛЦС,lavalmi01,PIT,NL,3,6,0,2,0,0,0,1,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2012,АЛКС,canoro01,NYA,AL,4,18,0,1,0,0,0,0,0,0.0,0,3,,,,,
1953,Да,bauerha01,NYA,AL,6,23,6,6,0,1,0,1,0,0.0,2,4,0.0,1.0,1.0,0.0,0.0
1922,Да,pippwa01,NYA,AL,5,21,0,6,1,0,0,3,1,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1979,АЛКС,harlola01,CAL,AL,3,8,0,1,1,0,0,1,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2007,АЛКС,sizemgr01,CLE,AL,7,27,6,6,2,0,1,2,1,0.0,4,5,1.0,0.0,0.0,1.0,1.0
1985,НЛЦС,andujjo01,SLN,NL,2,4,1,1,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
2011,НЛДС2,hillaa01,ARI,NL,5,18,3,5,0,0,1,1,0,0.0,5,3,,,,,
1924,Да,lindsfr01,NY1,NL,7,30,1,10,2,0,0,4,0,2.0,3,6,0.0,0.0,1.0,0.0,0.0
1997,Да,leiteal01,FLO,NL,1,0,0,0,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1937,Да,rolfere01,NYA,AL,5,20,3,6,2,1,0,1,0,0.0,3,2,0.0,0.0,1.0,0.0,0.0
2011,НЛДС2,burrose01,ARI,NL,3,3,0,1,0,0,0,0,0,0.0,0,2,,,,,
1991,НЛЦС,drabedo01,PIT,NL,2,5,0,1,1,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2009,НЛЦС,wolfra02,LAN,NL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,АЛКС,gonzare01,TOR,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1947,Да,lavagco01,BRO,NL,5,7,0,1,1,0,0,3,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1983,Да,reedro01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,ALDS2,ortizda01,MIN,AL,4,13,0,3,2,0,0,2,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1885,Да,flintsi01,CHN,NL,4,14,0,2,0,0,0,0,0,,0,0,0.0,,,,
2011,Да,pujolal01,SLN,NL,7,25,8,6,1,0,3,6,0,0.0,6,3,,,,,
1998,Да,hoffmtr01,SDN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,"Вся жизнь — это мечта, и все мечты сбываются.",andinro01,BAL,AL,1,1,2,1,1,0,0,0,0,0.0,0,0,,,,,
2004,АЛДС1,bellhma01,BOS,AL,3,11,2,1,0,0,0,0,0,0.0,5,4,0.0,0.0,0.0,0.0,0.0
2002,ALDS2,byrneer01,OAK,AL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1906,Да,hofmaso01,CHN,NL,6,23,3,7,1,0,0,2,1,1.0,3,5,0.0,0.0,1.0,0.0,0.0
2001,АЛКС,camermi01,SEA,AL,5,17,3,3,2,0,0,0,0,0.0,4,4,0.0,1.0,0.0,0.0,1.0
2004,НЛЦС,clemero02,HOU,NL,2,4,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1996,НЛЦС,eckerde01,SLN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,НЛЦС,driesda01,CIN,NL,3,12,1,1,0,0,0,0,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
2004,НЛДС2,byrdpa01,ATL,NL,2,2,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1919,Да,kerrdi01,CHA,AL,2,6,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
2003,АЛДС1,soriaal01,NYA,AL,4,19,2,7,1,0,0,4,2,0.0,0,6,0.0,0.0,0.0,0.0,0.0
1941,Да,wasdeji01,BRO,NL,3,5,0,1,1,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1969,НЛЦС,aaronto01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,Да,manguan01,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2003,ALDS2,kaplega01,BOS,AL,4,9,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1935,Да,gosligo01,DET,AL,6,22,2,6,1,0,0,3,0,0.0,5,0,2.0,0.0,0.0,0.0,0.0
1916,Да,johnsji01,BRO,NL,3,10,1,3,0,1,0,0,0,2.0,1,0,0.0,0.0,0.0,0.0,0.0
2005,Да,pierzaj01,CHA,AL,4,15,3,4,2,0,0,3,1,0.0,2,2,0.0,0.0,0.0,0.0,1.0
1998,НЛДС2,ariasge01,SDN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2007,Да,crispco01,BOS,AL,3,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,АЛКС,riverma01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,ALDS2,anderga01,LAA,AL,5,19,2,5,0,1,2,7,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
1970,НЛЦС,mayle01,CIN,NL,3,12,0,2,1,0,0,2,0,0.0,0,2,0.0,0.0,0.0,0.0,1.0
1984,Да,brookto01,DET,AL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1986,НЛЦС,hatchbi01,HOU,NL,6,25,4,7,0,0,1,2,3,0.0,3,2,0.0,0.0,2.0,0.0,0.0
1996,ALDS2,boggswa01,NYA,AL,3,12,0,1,1,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1886,Да,comisch01,SL4,AA,6,24,2,7,1,0,0,2,0,,0,4,0.0,,,,
1955,Да,hoakdo01,BRO,NL,3,3,0,1,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1970,НЛЦС,ellisdo01,PIT,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,2.0,0.0,0.0
1996,NLДС1,ashlebi01,LAN,NL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1933,Да,ryanbl01,NY1,NL,5,18,0,5,0,0,0,1,0,0.0,1,5,0.0,0.0,1.0,0.0,0.0
1980,АЛКС,wathajo01,KCA,AL,3,6,1,0,0,0,0,0,0,0.0,3,1,1.0,0.0,0.0,0.0,0.0
2007,Да,spilbry01,COL,NL,4,10,0,0,0,0,0,0,0,0.0,2,4,0.0,0.0,0.0,0.0,0.0
1888,Да,devliji02,SL4,AA,1,3,0,0,0,0,0,0,0,,0,0,0.0,,,,
2012,НЛЦС,lohseky01,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,0,,,,,
2003,NLДС1,pennybr01,FLO,NL,2,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,Да,fergujo01,LAN,NL,5,16,2,2,0,0,1,2,1,0.0,4,6,0.0,1.0,0.0,0.0,0.0
1998,Да,hamiljo02,SDN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛЦС,marreel01,SLN,NL,4,4,0,0,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1963,Да,gilliji01,LAN,NL,4,13,3,2,0,0,0,0,0,1.0,3,1,0.0,0.0,0.0,0.0,2.0
1885,Да,oneilti01,SL4,AA,7,24,4,5,0,0,0,0,0,,0,0,0.0,,,,
2010,НЛЦС,ibanera01,PHI,NL,5,19,1,4,1,0,0,0,0,0.0,1,6,0.0,0.0,0.0,0.0,1.0
1917,Да,danfoda01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,Да,reesepo01,BOS,AL,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1909,Да,gibsoge01,PIT,NL,7,25,2,6,2,0,0,2,2,1.0,1,1,0.0,0.0,0.0,0.0,0.0
1997,Да,anderbr02,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,Да,stairma01,PHI,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1999,АЛДС1,loftoke01,CLE,AL,5,16,5,2,1,0,0,1,2,0.0,5,6,0.0,0.0,0.0,0.0,0.0
1971,НЛЦС,davalvi01,PIT,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1929,Да,hartnga01,CHN,NL,3,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2005,АЛКС,pierzaj01,CHA,AL,5,18,1,3,0,0,1,2,0,1.0,1,6,0.0,0.0,1.0,0.0,0.0
1997,ALDS2,sheetan01,SEA,AL,2,3,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2010,NLДС1,oswalro01,PHI,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1977,Да,suttodo01,LAN,NL,2,6,0,0,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
1948,Да,sistisi01,BSN,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1923,Да,cunnibi02,NY1,NL,4,7,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1917,Да,zimmehe01,NY1,NL,6,25,1,3,0,1,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,1.0
1986,НЛЦС,pankoji01,HOU,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2002,АЛКС,ortizda01,MIN,AL,5,16,0,5,1,0,0,2,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
2002,NLДС1,gryboke01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1928,Да,martipe01,SLN,NL,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,НЛДС2,gallomi01,HOU,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,АЛКС,steinte01,OAK,AL,3,11,2,5,0,0,0,1,0,1.0,1,2,0.0,0.0,0.0,0.0,1.0
2000,NLДС1,mcgwima01,SLN,NL,3,2,1,1,0,0,1,1,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0
1892,Компьютерное зрение,stiveja01,BSN,NL,3,12,3,3,1,1,0,1,0,,0,2,0.0,,,,
1941,Да,rosarbu01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1912,Да,snodgfr01,NY1,NL,8,33,2,7,2,0,0,2,0,3.0,2,5,0.0,1.0,0.0,0.0,1.0
2003,НЛДС2,garcije01,ATL,NL,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,NLДС1,lockhke01,ATL,NL,1,2,1,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1913,Да,mcleala01,NY1,NL,5,12,0,6,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,Да,rodrial01,NYA,AL,6,20,5,5,3,0,1,6,1,0.0,3,8,0.0,3.0,0.0,0.0,0.0
1999,NLДС1,rockejo01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1978,АЛКС,rivermi01,NYA,AL,4,11,0,5,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1982,АЛКС,brouhma01,ML4,AL,1,4,4,3,1,0,1,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,Да,justida01,NYA,AL,5,12,0,2,0,0,0,0,0,0.0,1,9,0.0,0.0,0.0,0.0,0.0
1976,НЛЦС,underto01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,Да,jonesan01,ATL,NL,4,13,1,1,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
2002,NLДС1,lopezja01,ATL,NL,4,15,4,5,1,0,2,4,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
1981,НЛЦС,frymawo01,MON,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,Да,morelke01,PHI,NL,3,12,1,4,0,0,0,1,0,0.0,0,1,0.0,0.0,1.0,0.0,1.0
1999,NLДС1,javiest01,HOU,NL,4,11,1,3,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2005,АЛКС,uribeju01,CHA,AL,5,16,1,4,1,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,1.0
1989,НЛЦС,sutclri01,CHN,NL,1,2,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,1.0
2010,НЛЦС,rossco01,SFN,NL,6,20,4,7,3,0,3,5,0,0.0,2,5,0.0,1.0,0.0,0.0,1.0
1981,АДЕВ,reverda01,NYA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,НЛЦС,francju01,ATL,NL,5,23,2,6,0,0,1,2,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1940,Да,bakerbi01,CIN,NL,3,4,1,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1988,Да,hamilje01,LAN,NL,5,19,1,2,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2005,Да,sprinru01,HOU,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,НЛЦС,klinest02,SLN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1935,Да,frencla01,CHN,NL,2,4,1,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1927,Да,ydeem01,PIT,NL,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1977,Да,ceyro01,LAN,NL,6,21,2,4,1,0,1,3,0,0.0,3,5,0.0,0.0,0.0,1.0,0.0
1920,Да,wambsbi01,CLE,AL,7,26,3,4,0,0,0,1,0,0.0,2,1,0.0,0.0,1.0,0.0,0.0
1932,Да,byrdsa01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,АЛКС,davisto02,BAL,AL,5,21,1,6,1,0,0,2,0,1.0,1,0,0.0,0.0,0.0,0.0,1.0
1995,АЛДС1,hoseydw01,BOS,AL,3,12,1,0,0,0,0,0,1,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1985,АЛКС,wilsowi02,KCA,AL,7,29,5,9,0,0,1,2,1,1.0,1,5,0.0,0.0,1.0,0.0,1.0
2010,NLДС1,victosh01,PHI,NL,3,13,2,3,1,0,0,3,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1916,Да,cutshge01,BRO,NL,5,19,2,2,1,0,0,2,0,0.0,1,1,0.0,1.0,0.0,0.0,1.0
2007,НЛДС2,mesajo01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1954,Да,lemonbo01,CLE,AL,3,6,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2002,Да,shielsc01,ANA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,NLДС1,leecl02,PHI,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,,,,,
1999,НЛЦС,weisswa01,ATL,NL,6,21,2,6,2,0,0,1,2,0.0,2,4,0.0,0.0,1.0,0.0,2.0
1991,Да,huntebr01,ATL,NL,7,21,2,4,1,0,1,3,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0
2007,АЛДС1,drewjd01,BOS,AL,3,11,1,2,0,0,0,3,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1984,НЛЦС,hebneri01,CHN,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
1981,Да,welchbo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,Да,clancji01,ATL,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1995,ALDS2,willibe02,NYA,AL,5,21,8,9,2,0,2,5,1,0.0,7,3,1.0,0.0,0.0,0.0,0.0
1986,Да,mitchke01,NYN,NL,5,8,1,2,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1903,Да,clarkfr01,PIT,NL,8,34,3,9,2,1,0,2,1,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1986,АЛКС,schofdi02,CAL,AL,7,30,4,9,1,0,1,2,1,0.0,1,5,1.0,0.0,0.0,0.0,0.0
2006,НЛЦС,belliro01,SLN,NL,7,25,0,6,0,0,0,2,1,0.0,2,3,0.0,0.0,1.0,0.0,0.0
1998,Да,micelda01,SDN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1992,Да,warddu01,TOR,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,АЛКС,ceronri01,NYA,AL,3,10,1,1,0,0,0,0,0,0.0,0,0,0.0,1.0,1.0,0.0,0.0
2002,НЛЦС,snowjt01,SFN,NL,5,20,1,5,1,1,0,2,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
1957,Да,spahnwa01,ML1,NL,2,4,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1984,Да,lemonch01,DET,AL,5,17,1,5,0,0,0,1,2,1.0,2,2,0.0,0.0,0.0,0.0,1.0
