year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1981,DSF,B,BOS,NHL,BUF,NHL,3,1,0,17,11,
1922,ПКФ,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1985,DF,J,NYR,NHL,WAS,NHL,4,2,0,20,25,
1938,SF,A,BOS,NHL,NYR,NHL,4,3,0,14,12,
1991,DF,J,PIT,NHL,NYR,NHL,4,2,0,24,19,
1958,ПКФ,C,MTL,NHL,TOR,NHL,4,1,0,18,12,
1989,DSF,A,BOS,NHL,HAR,NHL,4,3,0,23,21,
1983,CF,Н,EDM,NHL,MNS,NHL,4,0,0,22,10,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,ТГ
1979,Предварительно,F,MNS,NHL,TOR,NHL,3,0,0,17,8,
2010,CQF,D,TBL,NHL,PIT,NHL,4,3,0,22,14,
1976,QF,E,MTL,NHL,STL,NHL,4,0,0,19,4,
1974,QF,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1977,SF,,QUN,WHA,NEW,WHA,1,4,0,14,25,
1996,CQF,C,PHI,NHL,PIT,NHL,4,1,0,20,13,
1980,SF,М,NYI,NHL,NYR,NHL,4,0,0,22,8,
2007,СФК,I,PHI,NHL,MTL,NHL,4,1,0,20,14,
1977,РВК,,WIJ,WHA,NEW,WHA,4,0,0,24,8,
2008,CQF,E,AND,NHL,SJS,NHL,4,2,0,18,10,
1931,ПКФ,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1975,SF,J,PHI,NHL,BOS,NHL,4,1,0,19,12,
2010,CQF,F,SJS,NHL,LAK,NHL,4,2,0,20,20,
1993,CQF,D,BOS,NHL,MTL,NHL,4,3,0,22,20,
2010,CQF,A,WAS,NHL,NYR,NHL,4,1,0,13,8,
1921,SF,,REG,WCHL,CAT,WCHL,1,0,1,2,1,ТГ
2006,CF,Н,AND,NHL,DET,NHL,4,2,0,16,17,
2009,СФК,J,PHI,NHL,BOS,NHL,4,3,0,22,20,
1981,DF,К,NYI,NHL,NYR,NHL,4,2,0,27,20,
1977,QF,,QUN,WHA,HOU,WHA,4,2,0,29,16,
2003,CQF,E,DET,NHL,NAS,NHL,4,2,0,12,9,
1997,CQF,C,BUF,NHL,PHI,NHL,4,1,0,18,9,
