year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1975,NHL,NYR,NYR,CC,PT,4,,80,29,42,9.0,,67,,,262,333,Нью-Йоркские рейнджеры,911.0,12.0,67.0,323.0,11.0,68.0,277.0,3.0
1974,WHA,QUN,COL,,CW,1,АВФ,78,46,32,0.0,,92,,,331,299,Квебек,1132.0,,61.0,284.0,12.0,51.0,237.0,11.0
1936,NHL,MTM,MTM,,CA,2,SF,48,22,17,9.0,,53,,,126,110,Монреальские мароны,381.0,,,,,,,
1979,NHL,STL,STL,CC,SM,2,PRE,80,34,34,12.0,,80,,,266,278,Блюз Сент-Луис,1037.0,14.0,53.0,289.0,4.0,40.0,263.0,5.0
1985,NHL,EDM,EDM,CC,SM,1,DF,80,56,17,7.0,,119,,,426,310,Edmonton Oilers,1928.0,28.0,78.0,295.0,15.0,77.0,409.0,27.0
1980,NHL,HAR,CAR,WA,NO,4,,80,21,41,18.0,,60,,,292,372,Хартфорд Китерс,1584.0,34.0,60.0,318.0,15.0,80.0,328.0,13.0
1928,NHL,DTC,DET,,AM,3,QF,44,19,16,9.0,,47,,,72,63,&lt; &lt; Кугары &gt; &gt;,381.0,,,,,,,
2006,NHL,CAR,CAR,EC,SE,3,,82,40,34,,8.0,88,0.0,5.0,241,253,Ураганы в Каролине,1021.0,14.0,67.0,447.0,8.0,61.0,395.0,12.0
1978,NHL,TOR,TOR,WA,AD,3,QF,80,34,33,13.0,,81,,,267,252,Торонтские кленовые листья,1440.0,10.0,60.0,236.0,7.0,70.0,330.0,5.0
1933,NHL,DET,DET,,AM,1,F,48,24,14,10.0,,58,,,113,98,&lt; &lt; Красные крылья &gt; &gt;,368.0,,,,,,,
1976,WHA,BIR,BIR,,EW,5,,81,31,46,4.0,,66,,,289,309,Бирмингем Буллз,1179.0,37.0,50.0,261.0,7.0,54.0,231.0,6.0
1938,NHL,DET,DET,,,5,SF,48,18,24,6.0,,42,,,107,128,&lt; &lt; Красные крылья &gt; &gt;,242.0,,,,,,,
2001,NHL,NAS,NAS,WC,CE,4,,82,28,41,13.0,0.0,69,,,196,230,Нэшвилл Хищники,1071.0,20.0,48.0,337.0,8.0,50.0,354.0,6.0
1938,NHL,NYR,NYR,,,2,SF,48,26,16,6.0,,58,,,149,105,Нью-Йоркские рейнджеры,387.0,,,,,,,
1992,NHL,DET,DET,CC,NO,2,DSF,84,47,28,9.0,,103,,,369,280,&lt; &lt; Красные крылья &gt; &gt;,1832.0,18.0,113.0,454.0,10.0,79.0,420.0,18.0
1977,NHL,VAN,VAN,CC,SM,3,,80,20,43,17.0,,57,,,239,320,Ванкуверские канаки,962.0,12.0,60.0,269.0,7.0,65.0,230.0,3.0
1972,NHL,CLF,CLE,,WD,8,,78,16,46,16.0,,48,,,213,323,Калифорния Золотые Печи,840.0,0.0,41.0,250.0,4.0,56.0,242.0,4.0
1946,NHL,DET,DET,,,4,SF,60,22,27,11.0,,55,,,190,193,&lt; &lt; Красные крылья &gt; &gt;,528.0,,,,,,,
1988,NHL,NJD,NJD,WA,PT,5,,80,27,41,12.0,,66,,,281,325,Нью-Джерси Дьяволы,2499.0,24.0,85.0,466.0,15.0,115.0,467.0,7.0
1996,NHL,TOR,TOR,WC,CE,6,,82,30,44,8.0,,68,,,230,273,Торонтские кленовые листья,1331.0,12.0,48.0,309.0,8.0,59.0,328.0,11.0
1987,NHL,WAS,WAS,WA,PT,2,DF,80,38,33,9.0,,85,,,281,249,Вашингтон Капиталы,1680.0,22.0,94.0,469.0,15.0,75.0,394.0,8.0
1996,NHL,MTL,MTL,EC,NE,4,CQF,82,31,36,15.0,,77,,,249,276,Монреальские канадиенсы,1469.0,24.0,53.0,337.0,11.0,71.0,347.0,10.0
1981,NHL,DET,DET,CC,NO,6,,80,21,47,12.0,,54,,,270,351,&lt; &lt; Красные крылья &gt; &gt;,1250.0,20.0,43.0,257.0,6.0,75.0,284.0,10.0
1978,WHA,NEW,CAR,,,4,AVSF,80,37,34,9.0,,83,,,298,287,Китобойные китобойники Новой Англии,1090.0,4.0,53.0,259.0,6.0,63.0,262.0,15.0
1995,NHL,NJD,NJD,EC,AT,6,,82,37,33,12.0,,86,,,215,202,Нью-Джерси Дьяволы,1486.0,4.0,55.0,368.0,9.0,49.0,319.0,11.0
1921,NHL,TRS,TOR,,,2,ПК,24,13,10,1.0,,27,,,98,97,"Торонто, Сент-Патрикс",160.0,,,,,,,
1940,NHL,NYR,NYR,,,4,QF,48,21,19,8.0,,50,,,143,125,Нью-Йоркские рейнджеры,356.0,,,,,,,
1929,NHL,MTL,MTL,,CA,2,ПК,44,21,14,9.0,,51,,,142,114,Монреальские канадиенсы,596.0,,,,,,,
1930,NHL,MTL,MTL,,CA,1,ПК,44,26,10,8.0,,60,,,129,89,Монреальские канадиенсы,602.0,,,,,,,
1931,NHL,MTL,MTL,,CA,1,SF,48,25,16,7.0,,57,,,128,111,Монреальские канадиенсы,448.0,,,,,,,
1932,NHL,MTL,MTL,,CA,3,QF,48,18,25,5.0,,41,,,92,115,Монреальские канадиенсы,482.0,,,,,,,
1933,NHL,MTL,MTL,,CA,2,QF,48,22,20,6.0,,50,,,99,101,Монреальские канадиенсы,308.0,,,,,,,
1934,NHL,MTL,MTL,,CA,3,QF,48,19,23,6.0,,44,,,110,145,Монреальские канадиенсы,310.0,,,,,,,
1935,NHL,MTL,MTL,,CA,4,,48,11,26,11.0,,33,,,82,123,Монреальские канадиенсы,317.0,,,,,,,
1936,NHL,MTL,MTL,,CA,1,SF,48,24,18,6.0,,54,,,115,111,Монреальские канадиенсы,304.0,,,,,,,
1937,NHL,MTL,MTL,,CA,3,QF,48,18,17,13.0,,49,,,123,128,Монреальские канадиенсы,342.0,,,,,,,
1938,NHL,MTL,MTL,,,6,QF,48,15,24,9.0,,39,,,115,146,Монреальские канадиенсы,288.0,,,,,,,
1940,NHL,MTL,MTL,,,6,QF,48,16,26,6.0,,38,,,121,147,Монреальские канадиенсы,461.0,,,,,,,
1941,NHL,MTL,MTL,,,6,QF,48,18,27,3.0,,39,,,134,173,Монреальские канадиенсы,482.0,,,,,,,
1942,NHL,MTL,MTL,,,4,SF,50,19,19,12.0,,50,,,181,191,Монреальские канадиенсы,318.0,,,,,,,
1943,NHL,MTL,MTL,,,1,ПК,50,38,5,7.0,,83,,,234,109,Монреальские канадиенсы,557.0,,,,,,,
1944,NHL,MTL,MTL,,,1,SF,50,38,8,4.0,,80,,,228,121,Монреальские канадиенсы,426.0,,,,,,,
1945,NHL,MTL,MTL,,,1,ПК,50,28,17,5.0,,61,,,172,134,Монреальские канадиенсы,337.0,,,,,,,
1946,NHL,MTL,MTL,,,1,F,60,34,16,10.0,,78,,,189,138,Монреальские канадиенсы,561.0,,,,,,,
1947,NHL,MTL,MTL,,,5,,60,20,29,11.0,,51,,,147,169,Монреальские канадиенсы,722.0,,,,,,,
1948,NHL,MTL,MTL,,,3,SF,60,28,23,9.0,,65,,,152,126,Монреальские канадиенсы,782.0,,,,,,,
1949,NHL,MTL,MTL,,,2,SF,70,29,22,19.0,,77,,,172,150,Монреальские канадиенсы,736.0,,,,,,,
1950,NHL,MTL,MTL,,,3,F,70,25,30,15.0,,65,,,173,184,Монреальские канадиенсы,835.0,,,,,,,
1951,NHL,MTL,MTL,,,2,F,70,34,26,10.0,,78,,,195,164,Монреальские канадиенсы,661.0,,,,,,,
1953,NHL,MTL,MTL,,,2,F,70,35,24,11.0,,81,,,195,141,Монреальские канадиенсы,1064.0,,,,,,,
1954,NHL,MTL,MTL,,,2,F,70,41,18,11.0,,93,,,228,157,Монреальские канадиенсы,890.0,,,,,,,
