year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1999,NHL,TBL,13,20,4.0,4.0,6,27,5.0,3.0,,,,,3.0,5.0,1.0,1.0,5.0,6.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,10.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,10.0,1.0,1.0,1.0,4.0,1.0,0.0
2001,NHL,MTL,21,13,6.0,1.0,15,18,6.0,2.0,,,,,5.0,5.0,1.0,0.0,7.0,3.0,2.0,1.0,4.0,8.0,2.0,1.0,6.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,6.0,5.0,4.0,0.0,5.0,2.0,0.0,0.0
1948,NHL,CHI,13,12,5.0,,8,19,3.0,,,,,,1.0,5.0,0.0,,6.0,4.0,1.0,,6.0,4.0,1.0,,3.0,7.0,3.0,,3.0,6.0,2.0,,2.0,5.0,1.0,,,,,
1972,WHA,ALB,25,12,2.0,,13,25,1.0,,,,,,5.0,5.0,1.0,,7.0,7.0,1.0,,3.0,8.0,0.0,,7.0,4.0,0.0,,6.0,9.0,0.0,,10.0,4.0,1.0,,,,,
1920,NHL,OTS,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,3.0,0.0,0.0,,6.0,3.0,0.0,,3.0,6.0,0.0,,2.0,1.0,0.0,,,,,
1929,NHL,BOS,21,1,0.0,,17,4,1.0,,,,,,,,,,5.0,1.0,0.0,,10.0,1.0,0.0,,10.0,2.0,0.0,,8.0,0.0,1.0,,5.0,1.0,0.0,,,,,
1997,NHL,PHO,19,16,6.0,,16,19,6.0,,,,,,5.0,5.0,2.0,,7.0,6.0,0.0,,5.0,5.0,5.0,,7.0,4.0,3.0,,0.0,5.0,1.0,,4.0,7.0,1.0,,7.0,3.0,0.0,
1940,NHL,NYA,7,10,7.0,,1,19,4.0,,,,,,,,,,3.0,6.0,1.0,,3.0,5.0,4.0,,1.0,6.0,2.0,,1.0,6.0,3.0,,0.0,6.0,1.0,,,,,
1967,NHL,PHI,17,13,7.0,,14,19,4.0,,,,,,3.0,3.0,1.0,,7.0,4.0,3.0,,7.0,5.0,1.0,,4.0,7.0,2.0,,5.0,6.0,2.0,,5.0,7.0,2.0,,,,,
2007,NHL,BOS,21,16,,4.0,20,13,,8.0,,,,,6.0,4.0,,0.0,7.0,4.0,,2.0,6.0,8.0,,2.0,8.0,3.0,,1.0,7.0,4.0,,1.0,6.0,5.0,,5.0,1.0,1.0,,1.0
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6.0,0.0,2.0,,6.0,5.0,0.0,,6.0,3.0,2.0,,8.0,1.0,1.0,,4.0,2.0,2.0,,,,,
1985,NHL,NYI,22,11,7.0,,17,18,5.0,,,,,,4.0,3.0,1.0,,6.0,5.0,4.0,,5.0,5.0,4.0,,8.0,4.0,1.0,,7.0,5.0,0.0,,7.0,5.0,2.0,,2.0,2.0,0.0,
2011,NHL,CBS,17,21,,3.0,12,25,,4.0,,,,,2.0,9.0,,1.0,4.0,6.0,,2.0,4.0,8.0,,2.0,3.0,8.0,,1.0,5.0,7.0,,1.0,9.0,7.0,,0.0,2.0,1.0,,0.0
1995,NHL,PIT,32,9,0.0,,17,20,4.0,,,,,,4.0,2.0,2.0,,10.0,3.0,1.0,,10.0,4.0,0.0,,7.0,7.0,0.0,,6.0,5.0,1.0,,9.0,5.0,0.0,,3.0,3.0,0.0,
1992,NHL,PHI,23,14,5.0,,13,23,6.0,,,,,,3.0,7.0,3.0,,6.0,3.0,1.0,,4.0,8.0,1.0,,5.0,8.0,2.0,,4.0,4.0,4.0,,6.0,6.0,0.0,,8.0,1.0,0.0,
2011,NHL,NYI,17,18,,6.0,17,19,,5.0,,,,,3.0,4.0,,2.0,4.0,7.0,,2.0,6.0,6.0,,2.0,7.0,5.0,,1.0,6.0,6.0,,2.0,7.0,6.0,,2.0,1.0,3.0,,0.0
2009,NHL,MIN,25,12,,4.0,13,24,,4.0,,,,,5.0,9.0,,0.0,5.0,3.0,,3.0,10.0,6.0,,0.0,7.0,6.0,,1.0,3.0,3.0,,0.0,7.0,7.0,,2.0,1.0,2.0,,2.0
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4.0,2.0,1.0,,9.0,2.0,2.0,,8.0,4.0,1.0,,5.0,5.0,3.0,,4.0,3.0,4.0,,7.0,3.0,3.0,,,,,
1993,NHL,CAL,25,12,5.0,,17,17,8.0,,,,,,8.0,3.0,2.0,,7.0,4.0,2.0,,5.0,7.0,2.0,,4.0,5.0,3.0,,8.0,3.0,1.0,,6.0,5.0,2.0,,4.0,2.0,1.0,
1965,NHL,TOR,22,9,4.0,,12,16,7.0,,,,,,2.0,2.0,0.0,,5.0,6.0,2.0,,7.0,2.0,3.0,,6.0,6.0,0.0,,5.0,4.0,3.0,,9.0,5.0,1.0,,0.0,0.0,2.0,
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2.0,7.0,2.0,,1.0,10.0,3.0,,6.0,6.0,1.0,,2.0,11.0,2.0,,3.0,6.0,3.0,,3.0,8.0,2.0,,1.0,1.0,0.0,
2005,NHL,CAR,31,8,,2.0,21,14,,6.0,,,,,8.0,2.0,,1.0,8.0,5.0,,0.0,8.0,3.0,,3.0,13.0,1.0,,0.0,2.0,3.0,,0.0,9.0,5.0,,2.0,4.0,3.0,,2.0
1981,NHL,WAS,16,16,8.0,,10,25,5.0,,,,,,1.0,11.0,0.0,,5.0,4.0,2.0,,4.0,9.0,1.0,,4.0,5.0,5.0,,6.0,6.0,1.0,,4.0,6.0,4.0,,2.0,0.0,0.0,
1960,NHL,CHI,20,6,9.0,,9,18,8.0,,,,,,6.0,3.0,2.0,,4.0,4.0,5.0,,4.0,7.0,1.0,,6.0,4.0,3.0,,5.0,4.0,4.0,,4.0,2.0,2.0,,,,,
1995,NHL,TBL,22,14,5.0,,16,18,7.0,,,,,,2.0,4.0,4.0,,7.0,6.0,1.0,,7.0,5.0,1.0,,5.0,5.0,1.0,,7.0,5.0,1.0,,6.0,4.0,4.0,,4.0,3.0,0.0,
1972,NHL,MNS,26,8,5.0,,11,22,6.0,,,,,,4.0,5.0,1.0,,9.0,2.0,2.0,,6.0,7.0,1.0,,3.0,5.0,4.0,,7.0,7.0,0.0,,8.0,4.0,3.0,,,,,
1977,NHL,BOS,29,6,5.0,,22,12,6.0,,,,,,3.0,3.0,3.0,,10.0,2.0,1.0,,10.0,2.0,2.0,,8.0,4.0,0.0,,7.0,2.0,2.0,,11.0,2.0,3.0,,2.0,3.0,0.0,
1915,NHA,OT1,8,4,0.0,,5,7,0.0,,,,,,,,,,,,,,1.0,2.0,0.0,,5.0,3.0,0.0,,5.0,4.0,0.0,,2.0,2.0,0.0,,,,,
2000,NHL,MIN,14,13,10.0,4.0,11,26,3.0,1.0,,,,,2.0,7.0,3.0,0.0,5.0,7.0,1.0,1.0,5.0,3.0,3.0,1.0,6.0,5.0,1.0,1.0,4.0,7.0,0.0,0.0,2.0,8.0,4.0,2.0,1.0,2.0,1.0,0.0
1944,NHL,BOS,11,12,2.0,,5,18,2.0,,,,,,0.0,2.0,0.0,,5.0,5.0,1.0,,4.0,5.0,0.0,,2.0,9.0,0.0,,3.0,4.0,2.0,,2.0,5.0,1.0,,,,,
1974,NHL,CLF,15,15,10.0,,4,33,3.0,,,,,,2.0,7.0,3.0,,1.0,9.0,2.0,,6.0,7.0,1.0,,3.0,9.0,3.0,,4.0,5.0,2.0,,3.0,8.0,1.0,,0.0,3.0,1.0,
1954,NHL,BOS,16,10,9.0,,7,16,12.0,,,,,,1.0,4.0,3.0,,5.0,5.0,2.0,,4.0,6.0,2.0,,7.0,4.0,5.0,,3.0,2.0,8.0,,3.0,5.0,1.0,,,,,
2006,NHL,TBL,22,18,,1.0,22,15,,4.0,,,,,5.0,6.0,,0.0,8.0,5.0,,2.0,5.0,8.0,,0.0,9.0,4.0,,0.0,9.0,2.0,,2.0,7.0,7.0,,0.0,1.0,1.0,,1.0
1979,NHL,MNS,25,8,7.0,,11,20,9.0,,,,,,6.0,2.0,1.0,,4.0,4.0,5.0,,8.0,3.0,1.0,,4.0,7.0,3.0,,7.0,4.0,2.0,,7.0,6.0,2.0,,0.0,2.0,2.0,
1972,NHL,NYI,10,25,4.0,,2,35,2.0,,,,,,1.0,6.0,1.0,,2.0,10.0,1.0,,1.0,12.0,2.0,,2.0,13.0,0.0,,2.0,11.0,1.0,,4.0,8.0,0.0,,0.0,0.0,1.0,
1976,WHA,WIJ,30,9,1.0,,16,23,1.0,,,,,,7.0,3.0,0.0,,7.0,7.0,1.0,,4.0,5.0,0.0,,7.0,5.0,0.0,,9.0,5.0,1.0,,9.0,6.0,0.0,,3.0,1.0,0.0,
1974,WHA,CLC,23,15,1.0,,12,25,2.0,,,,,,2.0,2.0,1.0,,7.0,4.0,0.0,,4.0,11.0,0.0,,8.0,8.0,1.0,,5.0,8.0,0.0,,8.0,5.0,1.0,,1.0,2.0,0.0,
2001,NHL,NYR,19,19,2.0,1.0,17,19,2.0,3.0,,,,,6.0,6.0,1.0,0.0,9.0,3.0,1.0,1.0,7.0,6.0,1.0,1.0,3.0,8.0,1.0,1.0,2.0,4.0,0.0,0.0,5.0,9.0,0.0,1.0,4.0,2.0,0.0,0.0
1933,NHL,BOS,11,11,2.0,,7,14,3.0,,,,,,,,,,4.0,5.0,0.0,,5.0,3.0,2.0,,2.0,9.0,1.0,,2.0,7.0,2.0,,5.0,1.0,0.0,,,,,
1979,NHL,LAK,18,13,9.0,,12,23,5.0,,,,,,5.0,3.0,2.0,,5.0,5.0,3.0,,7.0,4.0,1.0,,4.0,8.0,3.0,,4.0,10.0,0.0,,4.0,4.0,5.0,,1.0,2.0,0.0,
1915,NHA,TBS,8,4,0.0,,1,10,1.0,,,,,,,,,,,,,,0.0,3.0,0.0,,3.0,6.0,0.0,,3.0,3.0,1.0,,3.0,2.0,0.0,,,,,
1983,NHL,LAK,13,19,8.0,,10,25,5.0,,,,,,2.0,5.0,4.0,,5.0,8.0,1.0,,6.0,7.0,1.0,,2.0,7.0,4.0,,4.0,7.0,2.0,,4.0,10.0,1.0,,,,,
1917,NHL,TOA,10,1,0.0,,3,8,0.0,,,,,,,,,,,,,,2.0,2.0,0.0,,5.0,3.0,0.0,,5.0,3.0,0.0,,1.0,1.0,0.0,,,,,
1921,NHL,TRS,8,4,0.0,,5,6,1.0,,,,,,,,,,,,,,3.0,2.0,0.0,,4.0,4.0,0.0,,4.0,3.0,1.0,,2.0,1.0,0.0,,,,,
1974,NHL,LAK,22,7,11.0,,20,10,10.0,,,,,,6.0,1.0,4.0,,6.0,1.0,5.0,,8.0,3.0,2.0,,9.0,3.0,2.0,,5.0,4.0,3.0,,6.0,4.0,4.0,,2.0,1.0,1.0,
1980,NHL,PHI,23,9,8.0,,18,15,7.0,,,,,,7.0,3.0,1.0,,10.0,2.0,3.0,,7.0,4.0,1.0,,6.0,5.0,3.0,,6.0,5.0,2.0,,5.0,4.0,4.0,,0.0,1.0,1.0,
1961,NHL,CHI,20,10,5.0,,11,16,8.0,,,,,,1.0,4.0,5.0,,5.0,4.0,1.0,,4.0,5.0,5.0,,8.0,4.0,2.0,,9.0,4.0,0.0,,4.0,5.0,0.0,,,,,
2011,NHL,TOR,18,16,,7.0,17,21,,3.0,,,,,7.0,3.0,,1.0,7.0,6.0,,1.0,4.0,6.0,,3.0,7.0,4.0,,1.0,4.0,9.0,,1.0,5.0,8.0,,2.0,1.0,1.0,,1.0
1949,NHL,BOS,15,12,8.0,,7,20,8.0,,,,,,2.0,4.0,2.0,,3.0,6.0,3.0,,6.0,6.0,3.0,,5.0,6.0,2.0,,1.0,6.0,3.0,,5.0,4.0,3.0,,,,,
1985,NHL,NYR,20,18,2.0,,16,20,4.0,,,,,,5.0,4.0,0.0,,6.0,8.0,1.0,,6.0,7.0,1.0,,5.0,6.0,2.0,,8.0,2.0,0.0,,6.0,9.0,1.0,,0.0,2.0,1.0,
1980,NHL,HAR,14,17,9.0,,7,24,9.0,,,,,,5.0,4.0,2.0,,3.0,8.0,2.0,,5.0,3.0,4.0,,2.0,10.0,3.0,,2.0,5.0,5.0,,3.0,9.0,2.0,,1.0,2.0,0.0,
2003,NHL,DET,30,7,4.0,0.0,18,14,7.0,2.0,,,,,5.0,5.0,0.0,0.0,9.0,4.0,2.0,0.0,9.0,3.0,2.0,1.0,6.0,3.0,4.0,1.0,8.0,2.0,1.0,0.0,10.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0
1913,NHA,MOW,4,6,0.0,,3,7,0.0,,,,,,,,,,,,,,2.0,0.0,0.0,,0.0,9.0,0.0,,4.0,4.0,0.0,,1.0,0.0,0.0,,,,,
1911,NHA,MOW,4,4,0.0,,5,5,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,,4.0,3.0,0.0,,3.0,5.0,0.0,,1.0,1.0,0.0,,,,,
1972,NHL,BUF,30,6,3.0,,7,21,11.0,,,,,,6.0,0.0,4.0,,4.0,7.0,3.0,,10.0,4.0,0.0,,5.0,6.0,0.0,,8.0,4.0,2.0,,3.0,6.0,5.0,,1.0,0.0,0.0,
2011,NHL,DAL,22,16,,3.0,20,19,,2.0,,,,,8.0,3.0,,0.0,6.0,6.0,,1.0,7.0,6.0,,0.0,4.0,6.0,,1.0,8.0,5.0,,3.0,9.0,6.0,,0.0,0.0,3.0,,0.0
2010,NHL,FLO,16,17,,8.0,14,23,,4.0,,,,,4.0,5.0,,0.0,6.0,7.0,,0.0,6.0,5.0,,2.0,6.0,5.0,,3.0,4.0,7.0,,2.0,3.0,8.0,,5.0,1.0,3.0,,0.0
1996,NHL,NYR,21,14,6.0,,17,20,4.0,,,,,,5.0,6.0,3.0,,4.0,7.0,1.0,,11.0,3.0,1.0,,5.0,4.0,2.0,,3.0,6.0,2.0,,7.0,6.0,0.0,,3.0,2.0,1.0,
1978,NHL,VAN,15,18,7.0,,10,24,6.0,,,,,,4.0,5.0,1.0,,5.0,8.0,1.0,,4.0,8.0,1.0,,4.0,6.0,4.0,,2.0,6.0,3.0,,5.0,9.0,1.0,,1.0,0.0,2.0,
1992,NHL,SJS,8,33,1.0,,3,38,1.0,,,,,,2.0,9.0,0.0,,3.0,9.0,1.0,,1.0,13.0,0.0,,0.0,13.0,1.0,,2.0,11.0,0.0,,2.0,10.0,0.0,,1.0,6.0,0.0,
1986,NHL,NJD,20,17,3.0,,9,28,3.0,,,,,,6.0,4.0,0.0,,5.0,6.0,2.0,,5.0,8.0,1.0,,5.0,9.0,2.0,,3.0,5.0,0.0,,5.0,10.0,1.0,,0.0,3.0,0.0,
1996,NHL,FLO,21,12,8.0,,14,16,11.0,,,,,,8.0,0.0,4.0,,7.0,3.0,2.0,,5.0,6.0,3.0,,6.0,5.0,1.0,,3.0,5.0,5.0,,4.0,7.0,3.0,,2.0,2.0,1.0,
1924,WCHL,SAS,11,3,0.0,,5,8,1.0,,,,,,,,,,,,,,4.0,2.0,1.0,,6.0,6.0,0.0,,5.0,2.0,0.0,,1.0,1.0,0.0,,,,,
1987,NHL,BOS,24,13,3.0,,20,17,3.0,,,,,,5.0,4.0,1.0,,9.0,6.0,1.0,,8.0,4.0,2.0,,7.0,5.0,1.0,,8.0,3.0,0.0,,6.0,7.0,1.0,,1.0,1.0,0.0,
1918,NHL,TOA,5,4,0.0,,0,9,0.0,,,,,,,,,,,,,,1.0,3.0,0.0,,2.0,5.0,0.0,,2.0,5.0,0.0,,,,,,,,,
2007,NHL,WAS,23,15,,3.0,20,16,,5.0,,,,,5.0,6.0,,0.0,3.0,10.0,,2.0,7.0,3.0,,3.0,9.0,4.0,,0.0,6.0,4.0,,3.0,10.0,4.0,,0.0,3.0,0.0,,0.0
1944,NHL,MTL,21,2,2.0,,17,6,2.0,,,,,,1.0,0.0,0.0,,8.0,4.0,1.0,,7.0,0.0,1.0,,10.0,1.0,0.0,,7.0,0.0,2.0,,5.0,3.0,0.0,,,,,
2001,NHL,TBL,16,17,5.0,3.0,11,23,6.0,1.0,,,,,4.0,6.0,1.0,0.0,6.0,6.0,0.0,1.0,5.0,6.0,2.0,1.0,4.0,9.0,2.0,0.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,0.0
2000,NHL,CAL,12,18,9.0,2.0,15,18,6.0,2.0,,,,,3.0,8.0,1.0,0.0,3.0,4.0,4.0,4.0,7.0,3.0,2.0,0.0,4.0,6.0,2.0,0.0,5.0,4.0,2.0,0.0,4.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0
1962,NHL,NYR,12,17,6.0,,10,19,6.0,,,,,,2.0,5.0,1.0,,6.0,7.0,1.0,,3.0,7.0,4.0,,3.0,6.0,2.0,,4.0,6.0,3.0,,4.0,5.0,1.0,,,,,
1977,WHA,NEW,26,14,1.0,,18,17,4.0,,,,,,6.0,1.0,1.0,,9.0,3.0,2.0,,8.0,4.0,0.0,,6.0,8.0,1.0,,5.0,6.0,0.0,,7.0,8.0,0.0,,3.0,1.0,1.0,
1996,NHL,CAL,21,18,2.0,,11,23,7.0,,,,,,7.0,5.0,1.0,,3.0,9.0,1.0,,3.0,7.0,3.0,,5.0,5.0,1.0,,8.0,5.0,1.0,,6.0,5.0,1.0,,0.0,5.0,1.0,
1979,NHL,WIN,13,19,8.0,,7,30,3.0,,,,,,4.0,5.0,1.0,,3.0,8.0,2.0,,5.0,9.0,1.0,,2.0,10.0,2.0,,1.0,8.0,4.0,,3.0,8.0,1.0,,2.0,1.0,0.0,
1969,NHL,MNS,11,16,11.0,,8,19,11.0,,,,,,4.0,4.0,0.0,,3.0,5.0,4.0,,2.0,4.0,7.0,,1.0,9.0,3.0,,0.0,8.0,4.0,,7.0,5.0,4.0,,2.0,0.0,0.0,
1945,NHL,DET,16,5,4.0,,4,15,6.0,,,,,,1.0,0.0,0.0,,6.0,4.0,0.0,,3.0,3.0,4.0,,3.0,5.0,1.0,,5.0,3.0,4.0,,2.0,5.0,1.0,,,,,
1963,NHL,DET,23,9,3.0,,7,20,8.0,,,,,,4.0,4.0,1.0,,2.0,6.0,2.0,,6.0,6.0,3.0,,5.0,5.0,2.0,,7.0,5.0,2.0,,6.0,3.0,1.0,,,,,
2008,NHL,BOS,29,6,,6.0,24,13,,4.0,,,,,5.0,3.0,,3.0,11.0,1.0,,1.0,12.0,1.0,,0.0,8.0,3.0,,2.0,6.0,4.0,,3.0,7.0,5.0,,1.0,4.0,2.0,,0.0
1913,NHA,MOC,9,1,0.0,,4,6,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,,6.0,3.0,0.0,,5.0,3.0,0.0,,1.0,0.0,0.0,,,,,
1996,NHL,HAR,23,15,3.0,,9,24,8.0,,,,,,5.0,2.0,2.0,,6.0,5.0,3.0,,6.0,6.0,1.0,,3.0,10.0,1.0,,4.0,6.0,2.0,,5.0,7.0,1.0,,3.0,3.0,1.0,
1979,NHL,NYR,22,10,8.0,,16,22,2.0,,,,,,4.0,4.0,1.0,,5.0,9.0,1.0,,8.0,2.0,3.0,,6.0,5.0,4.0,,6.0,5.0,0.0,,8.0,5.0,1.0,,1.0,2.0,0.0,
1994,NHL,WAS,15,6,3.0,,7,12,5.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,2.0,7.0,4.0,,11.0,2.0,2.0,,7.0,6.0,1.0,
1972,WHA,NRA,23,15,1.0,,10,28,1.0,,,,,,5.0,5.0,0.0,,8.0,6.0,0.0,,8.0,8.0,0.0,,3.0,8.0,1.0,,5.0,6.0,0.0,,4.0,10.0,1.0,,,,,
1997,NHL,STL,26,10,5.0,,19,19,3.0,,,,,,10.0,2.0,2.0,,5.0,7.0,1.0,,7.0,6.0,3.0,,6.0,5.0,2.0,,3.0,2.0,0.0,,8.0,4.0,0.0,,6.0,3.0,0.0,
1991,NHL,WAS,25,12,3.0,,20,15,5.0,,,,,,9.0,3.0,0.0,,9.0,5.0,0.0,,7.0,5.0,1.0,,4.0,4.0,3.0,,8.0,4.0,2.0,,7.0,5.0,1.0,,1.0,1.0,1.0,
1946,NHL,DET,14,10,6.0,,8,17,5.0,,,,,,1.0,4.0,1.0,,6.0,6.0,1.0,,1.0,6.0,4.0,,4.0,6.0,1.0,,4.0,2.0,3.0,,6.0,3.0,1.0,,,,,
2002,NHL,DAL,28,5,6.0,2.0,18,12,9.0,2.0,,,,,6.0,2.0,2.0,1.0,9.0,4.0,3.0,0.0,5.0,4.0,4.0,0.0,10.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,9.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0
1997,NHL,TOR,16,20,5.0,,14,23,4.0,,,,,,3.0,6.0,2.0,,5.0,7.0,1.0,,5.0,6.0,3.0,,4.0,8.0,1.0,,3.0,3.0,1.0,,6.0,8.0,1.0,,4.0,5.0,0.0,
1975,NHL,KCS,8,24,8.0,,4,32,4.0,,,,,,3.0,5.0,1.0,,3.0,8.0,3.0,,5.0,9.0,0.0,,0.0,13.0,1.0,,1.0,6.0,5.0,,0.0,13.0,2.0,,0.0,2.0,0.0,
1968,NHL,TOR,20,8,10.0,,15,18,5.0,,,,,,4.0,2.0,1.0,,5.0,4.0,4.0,,8.0,4.0,1.0,,5.0,5.0,4.0,,5.0,6.0,2.0,,8.0,5.0,3.0,,,,,
1979,NHL,ATF,18,15,7.0,,17,17,6.0,,,,,,5.0,4.0,1.0,,6.0,5.0,2.0,,3.0,8.0,1.0,,7.0,5.0,3.0,,5.0,2.0,4.0,,8.0,6.0,1.0,,1.0,2.0,1.0,
1999,NHL,MTL,18,17,5.0,1.0,17,17,4.0,3.0,,,,,3.0,8.0,1.0,0.0,6.0,5.0,0.0,1.0,3.0,7.0,3.0,0.0,5.0,3.0,3.0,1.0,8.0,4.0,0.0,1.0,8.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0
1984,NHL,WAS,27,11,2.0,,19,14,7.0,,,,,,4.0,3.0,2.0,,5.0,5.0,3.0,,12.0,2.0,2.0,,10.0,3.0,0.0,,7.0,3.0,2.0,,6.0,8.0,0.0,,2.0,1.0,0.0,
1986,NHL,DET,20,14,6.0,,14,22,4.0,,,,,,5.0,4.0,1.0,,4.0,8.0,1.0,,5.0,3.0,5.0,,7.0,7.0,1.0,,7.0,4.0,1.0,,6.0,7.0,1.0,,0.0,3.0,0.0,
1978,WHA,IND,4,8,1.0,,1,10,1.0,,,,,,2.0,5.0,1.0,,1.0,9.0,1.0,,2.0,4.0,0.0,,,,,,,,,,,,,,,,,
