driverid,driverref,number,code,forename,surname,dob,nationality,url
686,рег_парнелл,,,Рег,Парнелл,1911-07-02,Британский,"Реджинальд Parnell (1877–1946) был ирландским предпринимателем и политиком, который основал свою собственную политическую партию в 1932 году, чтобы выступать за экономическое самосохранение Ирландии."
687,Уайтхед,,,Питер,Уайтхед,1914-11-12,Британский,Питер Уайтхед
688,Брэндон,,,Эрик,Брендон,1920-07-18,Британский,Эрик Брендон
690,Нукей,,,Родни,Нукей,1929-06-26,Британский,Родни Нукей
692,Хельфрих,,,Тео,Хельфрих,1913-05-13,Я не говорю по-немецки. Я могу перевести с английского на русский.,Тео Хельфрич
694,Риу,,,Гиовани,Рио,1925-03-10,Итальянский,Джованни де Рию
695,Галвес,,,Оскар,Галвес,1913-08-17,Аргентина,Оскар Альфредо Гальвес
696,Джон Барбер,,,Джон,Барбер,1929-07-22,Британский,"Джон Барбер (рождённый 12 июля 1934 года) — бывший гонщик из США, участвовавший в чемпионате мира по автогонкам в классе «Формула-1» в 1960 году."
697,Бонетто,,,Фелис,Бонетто,1903-06-09,Итальянский,Фелице Бонетто
702,Боб Скотт,,,Боб,Скотт,1928-10-04,Американский,"Боб Скотт

Роберт Р. «Боб» Скотт (родился 24 ноября 1932 года в Тускалуса, штат Алабама) — американский гонщик NASCAR, который в 1960-х годах соревновался в серии Grand National (ныне NASCAR Sprint Cup Series). Скотт был одним из первых гонщиков, которые приняли участие в гонке Daytona 500 в 1960 году, и он финишировал на пятом месте. В общей сложности он участвовал в 17 гонках «Дайер-Бэй-500», но не выиграл ни одной из них."
703,лежать,,,Артур,Легат,1898-11-01,Бельгийский,Артур Легат
707,Иэн Стюарт,,,Иэн,Стюарт,1929-07-15,Британский,"Иан Стюарт (Ian Stewart; 20 февраля 1938 — 30 августа 1964) — австралийский мотогонщик, гонщик «24 часов Ле-Мана» и «Формулы 1», погибший в ходе гонки «Гран-при Италии» в сезоне 1964 года."
712,хекс,,,Вилли,Хеекс,1922-02-13,Я не говорю по-немецки. Я могу перевести с английского на русский.,Вилли Хекс
715,бешеные,,,Гюнтер,Бечем,1921-12-21,Я не говорю по-немецки. Я могу перевести с английского на русский.,Гюнтер Бекхем
716,боец,,,Эрвин,Бауер,1912-07-17,Я не говорю по-немецки. Я могу перевести с английского на русский.,Эрвин Бауэр
725,Абекассис,,,Джордж,Абекассис,1913-03-21,Британский,Джордж Абекассис
727,Ригсби,,,Джим,Ригсби,1923-06-06,Американский,Джим Ригсбри
734,шар,,,Боби,Мяч,1925-08-26,Американский,Боби Балл
736,Laurent,,,Роджер,Лоран,1913-02-21,Бельгийский,Роже Лаурент
737,О'Брайен,,,Роберт,О'Брайен,1908-04-11,Американский,Роберт О'Брайен
744,Доунинг,,,Кен,Доунинг,1917-12-05,Британский,Кен Доунинг
746,бянко,,,Гино,Бья́нко,1916-07-22,Бразилиа,Гино Бьяно
748,Кантон,,,Еיטל,Кантони,1906-10-04,Уругвайский,Эйтель Кантони
758,loф,,,Дриес,Ван дер Лоф,1919-08-23,Немецкий,Дриес ван дер Лоф
763,Здоровье,,,Консалво,Санси,1911-03-28,Итальянский,Консолво Санеси
767,форберг,,,Карл,Фёрберг,1911-03-04,Американский,Карл Форберг
768,розы,,,Привет! Как дела?,Розы,1906-05-26,Американский,Мори Роуз
774,шабуд,,,Евгений,Чабуд,1907-04-12,Translation: Французский,Евгения Шабуд
778,шоу-тайлор,,,Брайан,Шэу Тейлор,1915-01-28,Британский,Брайан Шаве Тейлор
780,белый,,,Тони,Бранка,1916-09-15,Швейцария,Тони Бранка
782,джовер,,,Иоанн,Джовер,1903-11-23,¡Hola! Estoy lista para traducir del inglés al español. ¿En qué puedo ayudarte?,Хуан Ховер
783,Григнард,,,Джорджи,Григнард,1905-07-25,Translation: Французский,Джордж Гриньян
787,Гаррисон,,,Кутх,Гаррисон,1906-07-06,Британский,Кут Харрисон
788,Фри,,,Джо,Фри,1915-10-26,Британский,Джо Фрай
789,Мартин,,,Евгений,Мартин,1915-03-24,Translation: Французский,Эжен Мартин
790,Лесли Джонсон,,,Лесли,Джонсон,1912-03-22,Британский,Лесли Джонсон
792,пианино,,,Альфредо,Пианино,1912-10-21,Аргентина,Альфредо Пьяцца
794,читвуд,,,Радость,Читвуд,1912-04-14,Американский,Джой Читвуд
795,форд,,,Мирон,Фо́р,1912-06-17,Американский,Мирон Фойр
798,львретка,,,Бэйлисс,Леверрет,1914-02-14,Американский,Бэйлис-Левретт
805,кладись,,,Дэнни,Кладис,1917-02-10,Американский,Дэнни Кладис
810,грасси,,ДИГ,Люкас,Ди Граси,1984-08-11,Бразилиа,Lucas ди Грасси
812,Чандхок,,ЧА,Карун,Чандхок,1984-01-19,Индийский,Карун Чандхок
820,Чилтон,4.0,Хи,Макс,Чилтон,1991-04-21,Британский,Макс Чилтон
822,бота,77.0,BOT,Валтти,Боттас,1989-08-28,Finnisch,Вальтти Боттас
829,Стевенс,28.0,СТЭ,Вилл,Стивенс,1991-06-28,Британский,Уилл Стивенз
830,Макс Ферстаппен,33.0,вер,Макс,Верстаппен,1997-09-30,Немецкий,Макс Ферстаппен
831,Наср,12.0,НАС,Фелипе,Наср,1992-08-21,Бразилиа,Фелипе Наср
836,Вейрлин,94.0,ВЭХ,Паскаль,Вахлен,1994-10-18,Я не говорю по-немецки. Я могу перевести с английского на русский.,Паскаль Вейрлен
838,Вандорн,2.0,Ван,Стоффель,Вандорн,1992-03-26,Бельгийский,Стофел Вандорне
