raceid,year,round,circuitid,name,date,time,url
256,1995,17,29,Гран-при Австралии,1995-11-12,,"Википедия
1995 год в Формуле-1
Гран-при Австралии 1995 года
Тип 088

Гран-при Австралии 1995 года — автогонка, включённая в чемпионат мира Формулы-1 сезона 1995 года. Гран-при прошло на трассе Аделаида-Гринвэй в Аделаиде, Австралия и проходило с 3 по 5 марта 1995 года.

Квалификация

По ходу пятничной квалификации в Аделаиде произошла сильная гроза, из-за чего было принято решение перенести квалификацию на субботу. В результате, вместо традиционного пятничного формата, в субботу состоялось две сессии квалификации.

В первой сессии, состоявшейся с 10:00 до 13:00 по местному времени, доминировали пилоты команды Бенеттон, которые заняли первые два места. Аарон Суперс из команды Ферарри показал третье время, несмотря на то, что сошёл с трассы из-за поломки подвески.

В второй сессии, состоявшейся с 14:00 до 17:00 по местному времени, доминировали пилоты команды Уильямс, которые заняли первые три места. Найджел Мэнселл показал лучшее время, а его напарник по команде Дэвид Култхард занял второе место, а третим стал Микхаэль Шумахер из Бенеттона.

Результаты квалификации:

Позицию Пилот Команда 10 Яркес 21 Жиль Вильнёв 31 Аарон Суперс 41 Карл Вендлингер 51 Тьерри Бутсен 61 Найджел Мэнселл 71 Дэвид Култхард 81 Микхаэль Шумахер 91 Рольф Штоммен 101 Хайнц-Харальд Френтцен 111 Инаки Росабеш 121 Марк Уэлдс 131 Жаки Идок 141 Эрик Бернье

Стартовый стенд

На старте Найджел Мэнселл обогнал Аарона Суперса и взял лидерство в гонке. Однако уже на первом круге он столкнулся с проблемой: его Williams FW17B потерял мощность, и он сошёл с трассы. Это привело к выходу машины безопасности на несколько кругов.

После поднятия флага машиной безопасности Дэвид Култхард из команды Уильямс занял лидерство в гонке. Он удерживал первую позицию до 24-го круга, когда его обогнал Микхаэль Шумахер. Шумахер удерживал второе место до самого конца гонки, и на финишной прямой он прошёл финишную черту одновременно с Култхардом.

Результаты гонки:

1 2 3 4 5 Положение Пилот Команда Время Круги Разница в времени 1 2 Дэвид Култхард Уильямс 1:19:07.636 50 +0.000 2 Микхаэль Шумахер Бенеттон 1:19:17.488 50 +0.452 3 Найджел Мэнселл Уильямс 1:19:31.544 50 +0.628 4 Аарон Суперс Ферарри 1:19:32.167 50 +0.661 5 Карл Вендлингер БМВ 1:19:34.698 50 +0.702 6 Тьерри Бутсен Бенеттон 1:19:35.429 50 +0.733 7 Хайнц-Харальд Френтцен Уильямс 1:19:38.397 50 +0.791 8 Эрик Бернье Лотус 1:19:41.566 50 +0.860 9 Марк Уэлдс МCL37 1:20:03.317 50 +1.421 10 Яркес БМВ 1:20:04.995 50 +1.499 11 Инаки Росабеш МCL36 1:20:20.598 50 +1.702 12 Жаки Идок Лотус 1:20:22.971 50 +1.775 13 Карл Вендлингер БМВ 1:20:46.232 50 +2.036

Квалификация по итогу гонки была следующей:

1.  Дэвид Култхард, Уильямс, 1:19:07.6362.  Микхаэль Шумахер, Бенеттон, +0.4523.  Найджел Мэнселл, Уильямс, +0.6284.  Аарон Суперс, Ферарри, +0.6615.  Карл Вендлингер, БМВ, +0.7026.  Тьерри Бутсен, Бенеттон, +0.7337.  Хайнц-Харальд Френтцен, Уильямс, +0.7918.  Эрик Бернье, Лотус, +1.4219.  Марк Уэлдс, МCL37, +1.49910.  Яркес, БМВ, +1.70211.  Инаки Росабеш, МCL36, +1.80212.  Жаки Идок, Лотус, +2.17513.  Карл Вендлингер, БМВ, +2.462

Результаты сезона

Гран-при Австралии стало шестым этапом чемпионата мира Формулы-1 в сезоне 1995 года. После пяти этапов сезона лидерами чемпионата были пилоты команды Уильямс: Дэвид Култхард и Михаэль Шумахер. Гран-при Австралии принесло следующие результаты:


Положение в чемпионате после гонок на 6 из 17 этапов:

1 2 3 4 5 Положение Пилот Команда Очки Круги Разница в очках 1 2 Дэвид Култхард Уильямс 44 2 3 Михаэль Шумахер Бенеттон 32 3 4 Найджел Мэнселл Уильямс 26 -0.25 5 Аарон Суперс Ферарри 24 -0.75 6 Карл Вендлингер БМВ 18 -1.25 7 Тьерри Бутсен Бенеттон 16 -1.5 8 Эрик Бернье Лотус 12 -2.25 9 Марк Уэлдс МCL37 10 -2.5 10 Яркес БМВ 8 -3.25 11 Инаки Росабеш МCL36 6 -3.75 12 Жаки Идок Лотус 4 -4.25 13 Карл Вендлингер БМВ 2 -4.75

Эта гонка стала первой победой в карьере Дэвида Култхарда, а также первой победой команды Уильямс с Гран-при Германии 1994 года. Это была также первая победа для производителя шин Michelin в Формуле-1 после победы Жака Лапьерра на Гран-при Франции 1990 года.

Гран-при Австралии 1995 года стало последней гонкой в карьере Найджела Мэнселла, который сошёл с трассы из-за проблем с двигателем на 28-м круге. Это также была последняя гонка в карьере Инаки Росабеша, который не прошёл квалификацию и не участвовал в гонке."
272,1994,16,29,Гран-при Австралии,1994-11-13,,"Википедия — это справочное руководство и enciclopedia. Это означает, что на этой странице будет содержаться информация о Гран-при Австралии 1994 года в автоспорте. Этот гонки, который был тринадцатым этапом чемпионата мира по автогонкам в классе ""Формула-1"" сезона 1994 года, состоялся 13 ноября 1994 года на трассе Аделаида в Южной Австралии, Австралия. Гонку выиграл гонщик команды Benetton Jean Alesi, что стало его первой победой в ""Формуле-1""."
288,1993,16,29,Гран-при Австралии,1993-11-07,,"Википедия — это свободная εγκликария, которая содержит информацию на многие темы. В этой статье рассказывается о Гран-при Австралии 1993 года. Это был девятый этап чемпионата мира по автогонкам в классе ""Формула-1"" сезона 1993 года. Гонка прошла на улице Аделаиды, Австралия, 21 ноября 1993 года и состояла из 81 круга.

Пол Позайоник выиграл гонку за команду «Лотус», при этом его напарник по команде Майкл Хертс финишировал вторым. Третий результат показал Дэймон Хилл из команды «Уильямс»."
304,1992,16,29,Гран-при Австралии,1992-11-08,,Википедия: 1992 Australian Grand Prix
320,1991,16,29,Гран-при Австралии,1991-11-03,,Википедия: 1991 Australian Grand Prix
336,1990,16,29,Гран-при Австралии,1990-11-04,,"1990 года в Австралии
Гран-при Австралии 1990 года — гоночный уик-энд в сезоне Формулы-1 1990 года, состоявший из трёх гонок: Гран-при Австралии 1990 года на трассе Аделаида, Гран-при Сан-Марино 1990 года на трассе Имола и Гран-при Монако 1990 года на трассе Монако."
338,2010,2,1,Гран-при Австралии,2010-03-28,06:00:00,Википедия: Гран-при Австралии 2010 года
371,1989,16,29,Гран-при Австралии,1989-11-05,,Википедия: 1989 Australian Grand Prix
387,1988,16,29,Гран-при Австралии,1988-11-13,,1988 Год Australian Grand Prix
403,1987,16,29,Гран-при Австралии,1987-11-15,,"1987 год, Гран-при Австралии"
419,1986,16,29,Гран-при Австралии,1986-10-26,,Википедия: 1986 Австралийский Гран-при
435,1985,16,29,Гран-при Австралии,1985-11-03,,"Википедия
1985 Гран-при Австралии

1985 год
Гран-при Австралии
3 марта 1985 года
Кيرтн-Уэлл, Виктория, Австралия
Трек: Моторуайл-Парк
Организатор: ФИА

Результаты

ПозицияПводительЯмахал-ХартБ.Р.ЛьюисC10Х.И.ГаслиC10Э.Д.ФаджардL197Х.П.МичелсенL194А.С.ДжонсM285Х.К.МакГиннесM312Х.Х.ПикТ377Х.Л.ГиллиамTS16Х.Б.СпидTS16Х.К.ФиетшМ303Х.Д.ЧамберсD197Х.У.ГайсC95Х.А.СуттерS185Х.Т.ХендриG82Х.П.ШэппардTS9Х.А.ДжеймсX184Х.Б.ХьюзA360Х.А.Бакнелл-БентлиA361Х.Р.ЛейнС107Х.К.БирдC94Х.И.СаймонC92Х.А.ДэвидсонTS18Х.П.ДейлиL196Х.Б.ГилбертD5Х.К.ХьюзX183Х.Л.ТэггартA340Х.Р.ШумахерTS9Х.Д.ХэттонS187Х.А.ДжонсC95Х.Х.ХайекL197Х.Х.ПаккардD5Х.Б.УайтмэнX183Х.К.МакЛоусонA440Х.Г.МаршаG82Х.Д.ЧатфилдA361Х.К.РитхарdsL196Х.А.ДжонсМ303Х.Б.ХьюзTS18Х.Д.ХейсM285Х.Х.ЛинденХ.Д.МёрфиS187Х.П.МакКейA440Х.Б.ФордX184Х.А.СмитTS16Х.Х.ХьюзL194Х.Х.ХадсонC95Х.Д.ХамлинTS18Х.Х.МёрфиL197Х.П.ДжеймсS185Х.Х.ХиллМ284Х.Х.ЛинденG82Х.Х.Пейдж-ТодTS16Х.Б.ФордC94Х.А.УоллесA340Х.К.МакЛоусонM285Х.Х.ХэммондL197Х.Х.ХадсонS187Х.П.ДейлиC10Х.Б.ХьюзTS16Х.Х.ХиллX184Х.Д.ХэммондL194Х.К.ХьюзM285Х.А.ДжонсC10Х.Б.ХьюзTS18Х.Х.ХэттонS187Х.Л.ГиллиамTS16Х.Х.ХадсонA361Х.П.МакКейTS18Х.Х.ХэммондM285Х.А.ДжеймсC94Х.Д.ХэммондL197Х.Х.ХадсонS185Х.Х.ХарисA360Х.Х.ХарисD197Х.Х.ХарисG82Х.Х.ХарисTS18Х.Х.ХарисM285Х.Х.ХарисL194Х.ХарисX183Х.ХарисS187Х.ХарисA361Х.ХарисTS16Х.ХарисC92Х.ХарисL196Х.ХарисD5ХХХарисF403Х.ХарисM303ХарисH197ХарисS183ХарисG82ХарисE184ХарисTS18ХарисX183ХарисC95ХарисL196ХарисD5ХарисF303ХарисK303ХарисA340ХарисH197ХарисM285ХарисL194ХарисX184ХарисS185ХарисC94ХарисL197ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF303ХарисK303ХарисA361ХарисH197ХарисS187ХарисL194ХарисX183ХарисC94ХарисL197ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184ХарисTS18ХарисTS16ХарисC92ХарисL196ХарисD5ХарисF403ХарисE184Хари"
841,2011,1,1,Гран-при Австралии,2011-03-27,06:00:00,2011 Australian Grand Prix
860,2012,1,1,Гран-при Австралии,2012-03-18,06:00:00,Гран-при Австралии 2012 года
880,2013,1,1,Гран-при Австралии,2013-03-17,06:00:00,2013 Гран-при Австралии
900,2014,1,1,Гран-при Австралии,2014-03-16,06:00:00,Википедия: 2014 Australian Grand Prix
926,2015,1,1,Гран-при Австралии,2015-03-15,05:00:00,"2015 год, Гран-при Австралии"
948,2016,1,1,Гран-при Австралии,2016-03-20,05:00:00,"2016 год австралийский гран-при

Австралийский гран-при 2016 года, 18-й этап чемпионата мира по автогонкам в классе «Формула-1» сезона 2016 года, прошёл на трассе Альберт-Парк в Мельбурне, Австралия, 13 марта."
969,2017,1,1,Гран-при Австралии,2017-03-26,05:00:00,Википедия: 2017 Australian Grand Prix
