playerid,award,year,lgid,note,pos
esposph01,Art Ross,1973,NHL,,
richahe01,Masterton,1973,NHL,,
fitzpma01,Masterton,1991,NHL,,
brindro01,Selke,2006,NHL,,
lalimpa01,All-Rookie,1996,NHL,,G
turekro01,Second Team All-Star,1999,NHL,,G
bouchbu01,First Team All-Star,1946,NHL,,D
sittlda01,Second Team All-Star,1977,NHL,,C
charazd01,Second Team All-Star,2011,NHL,,D
bourqra01,First Team All-Star,1991,NHL,,D
gallage01,Second Team All-Star,1988,NHL,,LW
gretzwa01,Lady Byng,1979,NHL,,
malkiev01,Conn Smythe,2008,NHL,,
gretzwa01,Hart,1980,NHL,,
heatlda01,Second Team All-Star,2005,NHL,,LW
drydeke01,First Team All-Star,1978,NHL,,G
esposto01,First Team All-Star,1971,NHL,,G
salmibo01,Second Team All-Star,1978,NHL,,D
greenmi03,First Team All-Star,2008,NHL,,D
flamafe01,Second Team All-Star,1956,NHL,,D
webstto01,Second Team All-Star,1972,WHA,,RW
duchest01,All-Rookie,1986,NHL,,D
gilbeto01,All-Rookie,2007,NHL,,D
hadfivi01,Second Team All-Star,1971,NHL,,LW
meszaan01,All-Rookie,2005,NHL,,D
martiri01,Second Team All-Star,1975,NHL,,LW
stanlal01,Second Team All-Star,1960,NHL,,D
schmimi01,Second Team All-Star,1951,NHL,,C
carlyra01,First Team All-Star,1980,NHL,,D
fuhrgr01,Vezina,1987,NHL,,
ftorero01,Second Team All-Star,1975,WHA,,C
hextabr01,First Team All-Star,1939,NHL,,RW
leclajo01,Second Team All-Star,1998,NHL,,LW
boyleda01,Second Team All-Star,2006,NHL,,D
reardke01,Second Team All-Star,1947,NHL,,D
laflegu01,First Team All-Star,1974,NHL,,RW
lapoigu01,First Team All-Star,1972,NHL,,D
hullbo01,Second Team All-Star,1970,NHL,,LW
blaketo01,Second Team All-Star,1937,NHL,,LW
prongch01,Second Team All-Star,1997,NHL,,D
wilsodo01,Norris,1981,NHL,,
raycran01,All-Rookie,2003,NHL,,G
parenbe01,Second Team All-Star,1972,WHA,,G
demitpa01,Lady Byng,1999,NHL,,
chelich01,First Team All-Star,1992,NHL,,D
drydeda01,First Team All-Star,1978,WHA,,G
lemiema01,Art Ross,1991,NHL,,
henryji01,Second Team All-Star,1951,NHL,,G
pitkajo01,All-Rookie,2003,NHL,,D
messima01,Pearson,1989,NHL,,
datsypa01,Second Team All-Star,2008,NHL,,C
mullejo01,Lady Byng,1988,NHL,,
messima01,Hart,1991,NHL,,
gorinbu01,Conn Smythe,1980,NHL,,
stanlal01,Second Team All-Star,1959,NHL,,D
esposto01,Calder,1969,NHL,,
crosbsi01,First Team All-Star,2006,NHL,,C
lumleha01,Vezina,1953,NHL,,
jenseda02,Jennings,1985,NHL,shared,
goulemi01,First Team All-Star,1983,NHL,,LW
theodjo01,Masterton,2009,NHL,,
forsbpe01,Art Ross,2002,NHL,,
pilotpi01,Norris,1963,NHL,,
durnabi01,Vezina,1945,NHL,,
bentlma01,First Team All-Star,1945,NHL,,C
chelich01,Second Team All-Star,1990,NHL,,D
bourqra01,First Team All-Star,2000,NHL,,D
conacro01,Art Ross,1948,NHL,,
lemiema01,First Team All-Star,1988,NHL,,C
malkiev01,Art Ross,2011,NHL,,
bouchfr01,Lady Byng,1928,NHL,,
durnabi01,Vezina,1944,NHL,,
keonda01,Deneau,1976,WHA,Most Gentlemanly,
desjaer01,Second Team All-Star,1999,NHL,,D
weslegl01,All-Rookie,1987,NHL,,D
sawchte01,Vezina,1964,NHL,shared,
clarkbo01,Hart,1974,NHL,,
ratelje01,Pearson,1971,NHL,,
gretzwa01,First Team All-Star,1986,NHL,,C
mckenjo01,Second Team All-Star,1969,NHL,,RW
lukowmo01,Second Team All-Star,1978,WHA,,LW
langwro01,Second Team All-Star,1984,NHL,,D
hasekdo01,Vezina,1993,NHL,,
gainebo01,Selke,1980,NHL,,
macinal01,Second Team All-Star,1988,NHL,,D
hallgl01,First Team All-Star,1963,NHL,,G
kennete01,Second Team All-Star,1949,NHL,,C
stewaga01,First Team All-Star,1945,NHL,,LW
bouchfr01,Lady Byng,1929,NHL,,
sullist01,Masterton,2008,NHL,,
harmogl01,Second Team All-Star,1944,NHL,,D
parkbr01,First Team All-Star,1969,NHL,,D
rinnepe01,Second Team All-Star,2010,NHL,,G
chelich01,First Team All-Star,2001,NHL,,D
bertuto01,First Team All-Star,2002,NHL,,RW
mcleodo01,Hatskin,1973,WHA,Best Goaltender,
bossymi01,Calder,1977,NHL,,
kerrda01,Vezina,1939,NHL,,
jagrja01,Pearson,1998,NHL,,
dionnma01,First Team All-Star,1979,NHL,,C
ovechal01,First Team All-Star,2007,NHL,,LW
howego01,Second Team All-Star,1949,NHL,,RW
stlouma01,First Team All-Star,2003,NHL,,RW
burepa01,Second Team All-Star,1999,NHL,,RW
hallgl01,First Team All-Star,1957,NHL,,G
vickest01,Second Team All-Star,1974,NHL,,LW
dumarwo01,Second Team All-Star,1939,NHL,,LW
ridlemi01,All-Rookie,1985,NHL,,C
dyeba01,Art Ross,1924,NHL,,
esposph01,First Team All-Star,1968,NHL,,C
hamilal01,Second Team All-Star,1973,WHA,,D
savarse01,Masterton,1978,NHL,,
crosbsi01,Messier,2009,NHL,,
dilloce01,Second Team All-Star,1936,NHL,,RW
plantja01,Vezina,1955,NHL,,
clancki01,First Team All-Star,1933,NHL,,D
bourqra01,First Team All-Star,1981,NHL,,D
charazd01,Messier,2010,NHL,,
lehtije01,Selke,1998,NHL,,
ftorero01,Howe,1976,WHA,MVP,
