playerid,year,stint,tmid,s,g,gdg
williju01,2008,2,LAK,1,1,1
tyutife01,2009,1,CBS,6,2,0
knublmi01,2010,1,WAS,2,1,1
jokinju01,2007,1,DAL,4,2,1
royde01,2009,1,BUF,5,1,0
sturmma01,2005,1,SJS,2,2,0
johanma03,2010,1,WAS,1,0,0
erikslo01,2006,1,DAL,2,0,0
prongch01,2007,1,AND,1,0,0
greenmi03,2007,1,WAS,2,0,0
bertuto01,2007,1,AND,6,1,0
widemde01,2006,1,STL,1,0,0
arnotja01,2005,1,DAL,1,0,0
reinpst01,2006,1,PHO,2,0,0
wandeto01,2009,1,DAL,1,0,0
spezzja01,2010,1,OTT,5,1,1
krejcda01,2007,1,BOS,5,1,0
callary01,2008,1,NYR,3,1,1
brodzky01,2011,1,MIN,1,2,1
savarma01,2005,1,ATL,3,1,0
boyddu01,2006,1,CAL,1,0,0
voracja01,2008,1,CBS,3,1,1
parrima01,2005,1,NYI,2,0,0
demitpa01,2007,1,MIN,4,1,0
boylebr01,2010,1,NYR,2,0,0
hossama01,2011,1,CHI,0,4,0
afanadm01,2006,1,TBL,2,1,1
kapanni01,2005,1,DAL,1,0,0
brierda01,2005,1,BUF,4,2,1
kostise01,2007,1,MTL,1,0,0
malonry01,2010,1,TBL,3,2,2
jagrja01,2007,1,NYR,5,0,0
hedstjo01,2005,1,ANA,2,1,0
brindro01,2007,1,CAR,1,1,1
horcosh01,2010,1,EDM,1,0,0
ennisty01,2010,1,BUF,4,3,2
higgich01,2009,1,NYR,1,0,0
ruututu01,2010,1,CAR,4,1,0
miettan01,2005,1,DAL,5,2,2
grabomi01,2010,1,TOR,6,2,1
huntetr01,2007,1,NYI,3,0,0
heatlda01,2008,1,OTT,3,0,0
jonesry01,2010,1,EDM,2,0,0
littlbr01,2011,1,WPG,2,5,2
tangual01,2011,1,CAL,1,8,0
clowery01,2006,1,SJS,4,2,1
afinoma01,2005,1,BUF,5,3,2
shanabr01,2007,1,NYR,15,5,4
sullist01,2006,1,NAS,4,2,1
hemskal01,2010,1,EDM,3,0,0
johnsry01,2008,1,VAN,1,0,0
carteje01,2011,2,LAK,1,2,1
blakeja01,2007,1,TOR,2,0,0
dagenpi01,2005,1,MTL,2,2,2
oleszro01,2008,1,FLO,2,1,0
letowtr01,2005,1,CBS,4,2,1
vanekth01,2005,1,BUF,6,2,1
roenije01,2008,1,SJS,4,1,0
crosbsi01,2005,1,PIT,6,2,1
niedesc01,2008,1,AND,1,0,0
torrera01,2006,1,EDM,1,1,1
zherdni01,2006,1,CBS,8,2,1
erikslo01,2011,1,DAL,5,11,1
koltsko01,2005,1,PIT,1,0,0
clowery01,2009,1,SJS,9,3,2
hedmavi01,2011,1,TBL,0,1,0
hossama02,2006,1,NYR,4,3,3
coutuse01,2011,1,PHI,0,1,0
weissst01,2006,1,FLO,1,0,0
pominja01,2006,1,BUF,2,0,0
tlustji01,2011,1,CAR,0,1,0
gagnesi01,2009,1,PHI,1,0,0
beechkr01,2006,1,WAS,1,0,0
ritolma01,2010,1,TBL,1,0,0
eavespa01,2005,1,OTT,1,0,0
reinpst01,2009,1,FLO,13,3,0
johnsja02,2008,1,LAK,6,3,1
lehtije01,2008,1,DAL,3,2,0
zettehe01,2011,1,DET,1,3,1
gueribi01,2007,1,NYI,4,2,0
staaler01,2008,1,CAR,2,0,0
kopitan01,2010,1,LAK,10,3,2
gocma01,2010,1,NAS,6,2,2
lilesjo01,2009,1,COL,1,0,0
prospva01,2006,1,TBL,5,2,1
sturmma01,2005,2,BOS,4,0,0
lupuljo01,2010,2,TOR,2,0,0
cullema02,2005,1,CHI,1,0,0
franzjo01,2007,1,DET,1,1,1
kostoto01,2006,1,LAK,1,0,0
langeja01,2010,2,DAL,1,0,0
kunitch01,2008,2,PIT,1,0,0
subbapk01,2011,1,MTL,0,1,0
roberga01,2006,1,FLO,1,0,0
larosch01,2009,1,CAR,1,1,1
goligal01,2010,1,PIT,1,0,0
drurych01,2005,1,BUF,1,0,0
bourqre01,2005,1,CHI,5,1,0
giroucl01,2011,1,PHI,5,9,2
macarcl01,2009,2,ATL,1,0,0
mcammde01,2008,1,OTT,1,0,0
pahlssa01,2006,1,AND,1,0,0
royde01,2006,1,BUF,1,0,0
langeja01,2011,1,STL,0,3,0
segalbr01,2010,1,DAL,1,0,0
lombama01,2006,1,CAL,2,0,0
filatni01,2009,1,CBS,2,0,0
malhoma01,2009,1,SJS,1,0,0
bouilfr01,2009,1,NAS,1,0,0
spurgja01,2011,1,MIN,0,1,0
stemple01,2006,1,STL,8,4,3
vrbatra01,2006,1,CHI,7,2,2
tuckeda01,2005,1,TOR,4,1,1
dumonjp01,2007,1,NAS,4,0,0
dupuipa01,2010,1,PIT,4,1,1
bozakty01,2009,1,TOR,1,0,0
stajama01,2008,1,TOR,1,0,0
charazd01,2007,1,BOS,2,1,0
mcleoco01,2007,1,COL,1,1,1
gomezsc01,2009,1,MTL,8,2,1
shanabr01,2005,1,DET,1,0,0
stemple01,2010,1,PHO,4,1,0
gomezsc01,2007,1,NYR,4,2,1
korpila01,2009,1,PHO,17,7,2
frolimi01,2010,1,FLO,2,1,1
froloal01,2009,1,LAK,1,0,0
josefja01,2010,1,NJD,1,0,0
samuemi01,2010,1,VAN,2,0,0
bertuto01,2006,1,FLO,1,0,0
datsypa01,2009,1,DET,14,7,2
datsypa01,2005,1,DET,6,3,1
meyerfr01,2006,1,PHI,1,0,0
antroni01,2008,2,NYR,2,1,0
coleer01,2006,1,CAR,2,0,0
jokinol01,2011,1,CAL,3,8,0
lindrer01,2006,1,DAL,1,1,0
huntetr01,2005,1,NYI,9,5,2
dawesni01,2010,2,MTL,1,1,0
prospva01,2005,1,TBL,3,2,1
kobasch01,2009,2,MIN,1,0,0
vermean01,2006,1,OTT,8,3,1
staaler01,2011,1,CAR,1,4,1
clymebe01,2006,1,WAS,1,0,0
browndu01,2006,1,LAK,8,4,1
kostian01,2011,1,MTL,0,2,0
spezzja01,2008,1,OTT,10,3,1
bollada01,2008,1,CHI,3,0,0
stillco01,2009,1,FLO,6,2,2
backlmi01,2009,1,CAL,1,0,0
oleszro01,2008,1,FLO,2,1,0
zherdni01,2008,1,NYR,14,5,3
paveljo01,2009,1,SJS,9,3,2
tikhovi01,2008,1,PHO,2,1,1
getzlry01,2010,1,AND,3,1,0
ritchby01,2007,1,VAN,1,0,0
brassde01,2010,1,CBS,1,0,0
grabomi01,2011,1,TOR,0,3,0
clearda01,2010,1,DET,1,0,0
hallad01,2006,1,NYR,2,0,0
oreilca01,2009,1,NAS,4,2,1
nummepe01,2006,1,MIN,7,6,1
lehtije01,2005,1,DAL,1,0,0
stollja01,2006,1,EDM,1,0,0
modanmi01,2009,1,DAL,7,1,1
samuemi01,2005,1,DET,1,0,0
miettan01,2011,1,WPG,0,1,0
weissst01,2006,1,FLO,1,0,0
halisma01,2011,1,NAS,0,2,0
friesje01,2006,1,CAL,1,0,0
bergepa01,2009,1,BOS,13,3,2
perrema01,2011,1,WAS,0,1,0
lecavvi01,2008,1,TBL,11,3,0
wolskwo01,2010,1,PHO,1,0,0
sakicjo01,2007,1,COL,5,3,2
arnotja01,2010,1,NJD,2,1,0
ortmeje01,2005,1,NYR,1,0,0
ruututu01,2008,1,CAR,6,3,1
savarma01,2008,1,BOS,3,0,0
seguity01,2010,1,BOS,8,4,1
richami02,2011,1,LAK,3,9,2
koivumi01,2008,1,MIN,6,2,1
stewach02,2011,1,STL,0,1,0
caldeky01,2005,1,CHI,1,0,0
froloal01,2008,1,LAK,6,1,1
laddan01,2009,1,CHI,4,1,1
vrbatra01,2011,1,PHO,4,13,0
kovalil01,2006,1,ATL,4,1,0
koistvi01,2008,1,NAS,4,3,1
kubinpa01,2007,1,TOR,1,0,0
leinovi01,2009,1,DET,3,0,0
gagnesi01,2005,1,PHI,6,2,1
dubinbr01,2007,1,NYR,1,0,0
horcosh01,2010,1,EDM,1,0,0
johnsry01,2008,1,VAN,1,0,0
stemple01,2010,1,PHO,4,1,0
kobasch01,2009,2,MIN,1,0,0
gueribi01,2006,1,STL,2,1,1
huselkr01,2007,1,CAL,5,4,2
smolibr01,2006,2,VAN,1,1,0
pothibr01,2007,1,WAS,1,0,0
eberljo01,2010,1,EDM,9,4,1
reasoma01,2005,2,BOS,1,0,0
holmsto01,2005,1,DET,2,1,1
hilbean01,2005,2,PIT,1,0,0
sillimi01,2006,1,NYI,2,0,0
cullema01,2007,1,CAR,3,2,0
demitpa01,2005,1,LAK,5,3,3
reinpst01,2005,1,CAL,2,1,1
peverri01,2010,2,BOS,1,0,0
josefja01,2010,1,NJD,1,0,0
oleszro01,2008,1,FLO,2,1,0
letankr01,2010,1,PIT,13,3,1
nealja01,2009,1,DAL,10,0,0
tyutife01,2011,1,CBS,0,1,0
blakeja01,2008,1,TOR,8,4,1
kesseph01,2006,1,BOS,7,4,4
handzmi01,2009,1,LAK,8,5,1
morribr01,2009,1,WAS,5,1,0
bellma01,2005,1,CHI,2,0,0
steenal01,2009,1,STL,1,0,0
backeda01,2008,1,STL,1,0,0
morrobr01,2009,1,DAL,2,0,0
samuemi01,2005,1,DET,1,0,0
kozlovi01,2006,1,NYI,13,5,2
laichbr01,2008,1,WAS,1,0,0
shanabr01,2006,1,NYR,8,3,2
deshada01,2011,1,MTL,5,12,2
heatlda01,2010,1,SJS,1,0,0
clarkch01,2006,1,WAS,1,0,0
reasoma01,2010,1,FLO,1,0,0
batessh01,2005,1,NYI,3,2,0
littlbr01,2010,1,ATL,10,3,0
leopojo01,2010,1,BUF,1,0,0
barkeca01,2007,1,CHI,1,0,0
royde01,2009,1,BUF,5,1,0
wilsoco01,2011,1,NAS,1,3,1
langro01,2008,1,MTL,1,0,0
parisza01,2011,1,NJD,8,16,0
perroda01,2007,1,STL,5,0,0
purcete01,2011,1,TBL,1,2,1
langeja01,2005,1,NJD,3,0,0
reinpst01,2007,1,PHO,2,0,0
kovalil01,2007,1,ATL,10,4,2
paveljo01,2008,1,SJS,10,4,2
staffdr01,2006,1,BUF,3,2,1
lindsjo01,2007,1,CBS,1,0,0
kubalto01,2010,1,CBS,1,0,0
stollja01,2011,1,LAK,2,8,0
niedesc01,2005,1,ANA,1,0,0
kubinpa01,2007,1,TOR,1,0,0
plekato01,2011,1,MTL,1,5,1
lombama01,2009,1,PHO,3,1,1
zedniri01,2008,1,FLO,2,1,1
backsni02,2008,1,WAS,3,1,0
clearda01,2009,1,DET,4,0,0
mcdonan01,2007,1,AND,2,2,0
hendrma01,2011,1,WAS,5,6,3
amontto01,2005,1,CAL,8,3,1
perryco01,2009,1,AND,13,3,0
fowleca01,2011,1,AND,0,2,0
fishemi01,2009,1,OTT,5,2,0
ryanbo01,2008,1,AND,6,1,1
kaletpa01,2009,1,BUF,1,0,0
mcdonan01,2007,2,STL,3,1,1
marchto01,2007,1,AND,1,0,0
sapryol01,2005,1,PHO,2,0,0
laddan01,2010,1,ATL,5,2,1
erikslo01,2006,1,DAL,2,0,0
ruututu01,2008,1,CAR,6,3,1
foligni01,2008,1,OTT,2,0,0
brindro01,2006,1,CAR,2,1,0
fedorse01,2005,2,CBS,4,0,0
ryanbo01,2008,1,AND,6,1,1
stumpjo01,2006,1,FLO,4,2,1
ruututu01,2005,1,CHI,1,1,1
boyesbr01,2006,1,BOS,5,0,0
stlouma01,2005,1,TBL,3,0,0
picaral02,2006,1,CBS,1,0,0
beaucfr01,2008,1,AND,1,0,0
malkiev01,2008,1,PIT,7,2,1
hewarja01,2005,1,WAS,1,0,0
kovalal01,2005,1,MTL,4,1,0
comrimi01,2005,1,PHO,4,1,0
recchma01,2007,1,PIT,1,0,0
boothda01,2008,1,FLO,2,0,0
coutulo01,2009,1,SJS,1,1,1
backlmi01,2011,1,CAL,0,1,0
boyleda01,2006,1,TBL,1,0,0
lupuljo01,2011,1,TOR,2,3,2
langeja01,2006,1,NJD,5,3,1
paajama01,2010,1,EDM,2,0,0
mitchjo02,2009,1,TOR,3,2,1
connoti01,2010,1,BUF,2,0,0
wolskwo01,2008,1,COL,12,10,2
ekmanol01,2011,1,PHO,1,4,1
spezzja01,2009,1,OTT,7,3,1
spezzja01,2006,1,OTT,3,0,0
verstkr01,2011,1,FLO,1,8,0
yorkmi01,2005,1,NYI,2,0,0
macarcl01,2007,1,BUF,3,0,0
demitpa01,2006,1,MIN,14,6,2
oleszro01,2006,1,FLO,3,0,0
kostian01,2010,1,MTL,3,0,0
hainsro01,2006,1,CBS,1,0,0
richami02,2007,1,PHI,6,2,1
fraseco01,2010,1,EDM,1,0,0
samuemi01,2010,1,VAN,2,0,0
novotji01,2008,1,CBS,1,0,0
kanepa01,2009,1,CHI,15,4,0
jokinju01,2008,2,CAR,3,2,1
radulal01,2006,1,NAS,6,3,2
nagyla01,2005,1,PHO,5,1,1
gaborma01,2010,1,NYR,1,0,0
plattge01,2006,1,CBS,1,0,0
toewsjo01,2009,1,CHI,14,8,3
rozsimi01,2007,1,NYR,1,0,0
cammami01,2011,2,CAL,2,4,1
sobotvl01,2010,1,STL,1,0,0
richami02,2005,1,PHI,7,3,1
ruutuja01,2008,1,OTT,5,2,0
handzmi01,2010,1,LAK,9,4,2
miettan01,2009,1,MIN,7,2,0
peverri01,2010,2,BOS,1,0,0
metrogl01,2007,1,BOS,1,0,0
staffdr01,2011,1,BUF,0,4,0
kaberto01,2007,1,TOR,4,3,1
malonry01,2009,1,TBL,1,0,0
foligni01,2010,1,OTT,1,0,0
eratma01,2007,1,NAS,5,2,2
lundmja01,2009,1,CAL,4,2,2
palffzi01,2005,1,PIT,2,0,0
staaler01,2006,1,CAR,3,0,0
kostian01,2011,2,NAS,1,2,1
koltsko01,2005,1,PIT,1,0,0
osullpa01,2007,1,LAK,5,4,3
poulima01,2008,1,EDM,3,1,0
robitra01,2006,1,PHI,1,0,0
kovalil01,2007,1,ATL,10,4,2
toewsjo01,2009,1,CHI,14,8,3
fishemi01,2008,1,OTT,5,2,2
langkda01,2006,1,CAL,1,0,0
zubruda01,2006,1,WAS,1,0,0
amontto01,2005,1,CAL,8,3,1
biekske01,2011,1,VAN,0,1,0
kaberto01,2010,1,TOR,1,0,0
marlepa01,2005,1,SJS,5,0,0
kulemni01,2009,1,TOR,4,3,1
voracja01,2011,1,PHI,0,1,0
yipbr01,2009,1,COL,1,0,0
oleszro01,2005,1,FLO,1,0,0
arnotja01,2009,1,NAS,2,1,0
perryco01,2008,1,AND,10,5,2
tedenma01,2010,1,NJD,3,0,0
boedkmi01,2011,1,PHO,4,9,1
johanry01,2011,1,CBS,0,2,0
smolibr01,2006,1,CHI,3,1,0
plekato01,2008,1,MTL,3,0,0
nasluma02,2006,1,VAN,7,2,1
bailejo01,2008,1,NYI,2,0,0
ellerla01,2011,1,MTL,1,5,0
jonesbl01,2011,2,CAL,1,2,0
hartnsc01,2008,1,PHI,1,0,0
edleral01,2008,1,VAN,2,0,0
boedkmi01,2010,1,PHO,2,0,0
kariypa01,2007,1,STL,6,0,0
atkinca01,2011,1,CBS,1,1,1
vanekth01,2010,1,BUF,6,5,1
wilsoco01,2011,1,NAS,1,3,1
niemivi01,2005,1,NYR,1,1,0
staplti01,2011,1,WPG,0,1,0
marlepa01,2007,1,SJS,8,4,1
brindro01,2008,1,CAR,2,1,0
mcdonan01,2011,1,STL,2,4,0
shattke01,2011,1,STL,1,5,1
bergese01,2011,1,FLO,0,4,0
mitchjo02,2010,1,TOR,1,1,0
langeja01,2011,1,STL,0,3,0
hagmani01,2008,1,TOR,5,1,1
alfreda01,2006,1,OTT,2,0,0
dubinbr01,2010,1,NYR,4,1,1
tambeje01,2008,1,NYI,2,2,1
caldeky01,2006,1,PHI,1,0,0
halpeje01,2009,1,TBL,3,1,1
kesseph01,2009,1,TOR,7,3,2
galiatj01,2009,1,COL,2,0,0
tangual01,2005,1,COL,6,2,1
krepska01,2009,1,FLO,2,1,0
bozakty01,2009,1,TOR,1,0,0
sillimi01,2005,1,STL,4,0,0
thorepa01,2006,1,EDM,1,0,0
hartite01,2011,1,EDM,0,1,0
miettan01,2011,1,WPG,0,1,0
havlama01,2006,1,CHI,6,2,1
gueribi01,2005,1,DAL,1,1,0
brashdo01,2007,1,WAS,1,0,0
koivumi01,2008,1,MIN,6,2,1
hejdaja01,2011,1,COL,6,11,3
lucicmi01,2010,1,BOS,1,0,0
huselkr01,2005,2,CAL,2,0,0
korpila01,2010,1,PHO,4,0,0
boyesbr01,2006,2,STL,1,0,0
mooredo01,2010,1,TBL,6,3,2
staaler01,2010,1,CAR,1,0,0
lupuljo01,2009,1,AND,2,1,0
bellbr02,2008,1,OTT,1,0,0
demitpa01,2007,1,MIN,4,1,0
nolanow01,2006,1,PHO,1,0,0
antroni01,2009,1,ATL,2,0,0
kanepa01,2011,1,CHI,6,12,4
cammami01,2006,1,LAK,6,2,0
ellerla01,2011,1,MTL,1,5,0
nilssro01,2005,1,NYI,2,1,1
alfreda01,2011,1,OTT,5,6,1
erikslo01,2010,1,DAL,5,1,1
bennja01,2011,1,DAL,4,8,2
morrobr01,2010,1,DAL,1,1,0
staplti01,2008,1,TOR,1,1,1
tallihe01,2009,1,BUF,1,0,0
arnotja01,2009,1,NAS,2,1,0
miettan01,2011,1,WPG,0,1,0
nagyla01,2005,1,PHO,5,1,1
muellpe01,2008,1,PHO,6,3,0
chriser01,2005,1,PIT,1,1,0
hortona01,2007,1,FLO,10,3,1
knublmi01,2009,1,WAS,2,1,1
hartite01,2011,1,EDM,0,1,0
nashri01,2007,1,CBS,10,4,2
perryco01,2008,1,AND,10,5,2
satanmi01,2008,1,PIT,4,0,0
ruututu01,2009,1,CAR,6,2,1
browndu01,2008,1,LAK,6,1,0
nilssro01,2007,1,EDM,7,4,1
selante01,2011,1,AND,5,10,0
raymoma01,2008,1,VAN,1,0,0
nasluma02,2005,1,VAN,7,2,1
zigommi01,2006,1,PHO,4,1,0
steckda01,2007,1,WAS,1,0,0
pyattta01,2008,1,VAN,2,0,0
koivumi01,2009,1,MIN,12,5,2
osullpa01,2008,2,EDM,2,1,1
hudleji01,2011,1,DET,3,12,2
sourash01,2006,1,MTL,1,1,1
richami02,2007,1,PHI,6,2,1
wolskwo01,2011,1,NYR,0,1,0
zettehe01,2010,1,DET,3,0,0
subbapk01,2010,1,MTL,2,0,0
eavespa01,2009,1,DET,3,0,0
svatoma01,2010,2,OTT,2,0,0
hallad01,2008,1,TBL,1,1,0
okposky01,2011,1,NYI,0,2,0
stefapa01,2006,1,DAL,1,0,0
lecavvi01,2009,1,TBL,8,1,1
brunean01,2007,1,COL,1,0,0
coglian01,2010,1,EDM,2,0,0
shattke01,2011,1,STL,1,5,1
bernist01,2005,1,SJS,1,0,0
sullist01,2008,1,NAS,6,1,1
willije01,2008,1,TOR,1,1,0
torrera01,2010,1,VAN,1,1,1
vasicjo01,2006,1,NAS,1,0,0
metrogl01,2007,1,BOS,1,0,0
marlepa01,2006,1,SJS,1,0,0
pominja01,2007,1,BUF,4,2,0
morrobr01,2011,1,DAL,0,1,0
