playerid,year,stint,tmid,w,l,sa,ga
wardca01,2006,1,CAR,0,4,14,6
tellqmi01,2006,2,PHO,3,1,16,4
thomati01,2005,1,BOS,2,6,31,9
thomati01,2008,1,BOS,4,4,28,9
andercr01,2009,1,COL,7,4,51,16
toivoha01,2005,1,BOS,0,1,3,2
cassifr01,2006,1,WAS,0,1,3,2
hillejo01,2011,1,AND,3,7,40,17
mclenja01,2005,1,FLO,0,1,4,2
brodema01,2009,1,NJD,6,4,31,9
masonch02,2008,1,STL,3,4,18,7
greisth01,2011,1,SJS,1,1,7,2
brustba01,2006,1,LAK,1,1,5,1
noronmi01,2005,1,BUF,0,0,1,1
valiqst01,2006,1,NYR,1,0,4,2
norrefr01,2006,1,CBS,3,3,22,8
scrivbe01,2011,1,TOR,1,1,5,2
danisya01,2008,1,NYI,0,2,5,3
sabouda01,2007,1,PIT,4,1,26,6
backsni01,2011,1,MIN,5,6,32,15
thibajo01,2006,1,PIT,1,1,5,3
theodjo01,2005,1,MTL,1,1,6,1
theodjo01,2007,1,COL,6,1,28,6
raycran01,2010,1,DAL,2,0,6,1
dubiewa01,2006,1,NYI,2,0,6,1
bryzgil01,2010,1,PHO,4,5,32,11
gigueje01,2009,2,TOR,1,2,8,4
theodjo01,2006,1,COL,2,0,6,0
cassifr01,2006,1,WAS,0,1,3,2
wardca01,2005,1,CAR,1,0,3,0
lehtoka01,2008,1,ATL,4,1,22,5
bouchbr01,2010,1,PHI,2,3,20,8
thibajo01,2005,1,PIT,1,1,12,3
halakja01,2009,1,MTL,5,2,21,5
millery01,2007,1,BUF,4,7,33,14
lundqhe01,2006,1,NYR,8,4,50,9
hedbejo01,2009,1,ATL,4,2,21,5
labarja01,2005,1,LAK,2,0,5,0
ramoka01,2008,1,TBL,1,3,13,5
scrivbe01,2011,1,TOR,1,1,5,2
gigueje01,2006,1,AND,4,6,39,13
raycran01,2009,1,VAN,2,1,12,6
schneco01,2010,1,VAN,1,0,3,0
garonma01,2010,1,CBS,1,3,12,4
johnsbr02,2009,1,PIT,2,0,6,0
brodema01,2008,1,NJD,2,1,10,3
smithmi02,2011,1,PHO,6,8,46,15
theodjo01,2005,1,MTL,1,1,6,1
johnsch02,2009,1,NYR,0,1,5,2
fleurma01,2007,1,PIT,1,0,3,0
dipieri01,2009,1,NYI,1,0,8,3
hardijo01,2007,1,MIN,2,2,14,6
nabokev01,2011,1,NYI,5,1,18,4
dipieri01,2005,1,NYI,8,3,41,12
leclapa01,2006,1,CBS,1,1,15,4
kiprumi01,2010,1,CAL,8,4,41,12
danisya01,2008,1,NYI,0,2,5,3
leighmi01,2009,1,CAR,1,0,3,0
bironma01,2010,1,NYR,2,0,7,2
grahajo01,2007,1,CAR,1,0,3,2
conklty01,2010,1,STL,0,2,7,6
clemmsc01,2008,1,NJD,2,1,12,3
luongro01,2010,1,VAN,3,5,26,12
ramoka01,2007,1,TBL,0,1,2,2
backsni01,2008,1,MIN,5,2,21,5
fernama01,2006,1,MIN,7,1,32,9
smithmi02,2010,1,TBL,1,0,4,0
kiprumi01,2005,1,CAL,1,7,23,12
macdojo01,2006,1,DET,0,1,7,3
turcoma01,2007,1,DAL,3,3,23,9
clemmsc01,2006,1,NJD,0,2,6,3
gustajo01,2011,1,TOR,1,3,11,4
bouchbr01,2005,1,PHO,1,0,3,0
toivoha01,2007,1,STL,1,2,9,2
backsni01,2009,1,MIN,2,7,38,14
kolziol01,2006,1,WAS,1,5,17,9
fernama01,2008,1,BOS,0,2,9,4
rolosdw01,2009,1,NYI,5,5,39,15
hedbejo01,2010,1,NJD,2,1,11,3
drouije01,2008,1,EDM,1,0,3,0
ramoka01,2008,1,TBL,1,3,13,5
hedbejo01,2007,1,ATL,5,3,31,7
bacasja01,2006,1,STL,1,1,6,2
gigueje01,2008,1,AND,2,2,12,4
auldal01,2009,1,DAL,2,2,15,2
labarja01,2011,1,PHO,0,2,11,7
kiprumi01,2009,1,CAL,2,7,27,15
emeryra01,2005,1,OTT,0,2,5,2
vokouto01,2010,1,FLO,2,1,13,2
rolosdw01,2005,2,EDM,1,3,12,7
markkju01,2006,1,EDM,0,1,3,2
noronmi01,2005,1,BUF,0,0,1,1
burkese01,2005,1,TBL,2,3,11,5
luongro01,2005,1,FLO,4,4,27,7
luongro01,2008,1,VAN,3,4,29,8
grahajo01,2006,1,CAR,0,1,3,2
pavelon01,2010,1,ATL,3,5,24,9
vokouto01,2006,1,NAS,2,3,17,7
clemmsc01,2010,1,FLO,2,6,23,12
luongro01,2010,1,VAN,3,5,26,12
weekeke01,2005,1,NYR,3,1,13,6
halakja01,2009,1,MTL,5,2,21,5
turcoma01,2007,1,DAL,3,3,23,9
crawfco01,2011,1,CHI,6,4,32,6
brodema01,2011,1,NJD,7,2,26,7
lindban01,2011,1,NAS,1,0,3,0
brodema01,2007,1,NJD,8,4,43,11
fleurma01,2007,1,PIT,1,0,3,0
macdojo01,2006,2,BOS,0,1,3,2
luongro01,2006,1,VAN,5,3,31,10
theodjo01,2005,1,MTL,1,1,6,1
leclapa01,2008,1,CBS,0,1,3,2
mclenja01,2005,1,FLO,0,1,4,2
mcelhcu01,2009,1,CAL,1,0,4,2
rinnepe01,2009,1,NAS,6,3,45,11
howarji01,2011,1,DET,7,2,27,5
rasktu01,2011,1,BOS,2,2,14,6
dubiewa01,2005,1,NYI,1,0,3,0
wardca01,2007,1,CAR,1,3,11,6
dunhami01,2005,1,ATL,0,2,4,3
montoal01,2011,1,NYI,2,2,13,5
emeryra01,2011,1,CHI,1,3,13,5
bernijo01,2009,1,LAK,1,0,6,0
smithmi02,2011,1,PHO,6,8,46,15
priceca01,2009,1,MTL,2,3,17,5
hardijo01,2006,1,MIN,0,1,3,1
niittan01,2007,1,PHI,1,0,3,0
lehtoka01,2009,1,DAL,1,0,4,0
varlasi01,2010,1,WAS,1,2,8,3
quickjo01,2010,1,LAK,10,0,44,8
sauveph01,2005,1,CAL,1,0,3,0
lehtoka01,2006,1,ATL,7,4,30,10
varlasi01,2011,1,COL,8,0,24,2
peterju01,2011,1,CAR,0,2,6,3
toivoha01,2005,1,BOS,0,1,3,2
bryzgil01,2010,1,PHO,4,5,32,11
gigueje01,2009,1,AND,1,2,8,4
osgooch01,2009,1,DET,1,2,8,4
neuvimi01,2010,1,WAS,3,3,21,6
labarja01,2010,1,PHO,1,1,5,2
ramoka01,2007,1,TBL,0,1,2,2
tellqmi01,2008,1,PHO,1,0,8,1
budajpe01,2011,1,MTL,0,4,15,7
kolziol01,2005,1,WAS,4,5,44,15
khabini01,2008,1,CHI,2,5,19,9
theodjo01,2007,1,COL,6,1,28,6
bouchbr01,2009,1,PHI,1,2,7,4
dipieri01,2010,1,NYI,2,1,9,3
nabokev01,2005,1,SJS,0,4,13,8
legacma01,2005,1,DET,2,2,17,7
lehtoka01,2006,1,ATL,7,4,30,10
schneco01,2011,1,VAN,2,1,8,3
masonch02,2008,1,STL,3,4,18,7
khabini01,2011,1,EDM,0,5,20,12
priceca01,2010,1,MTL,3,2,24,6
osgooch01,2007,1,DET,2,3,16,8
lundqhe01,2008,1,NYR,9,4,40,10
leclapa01,2007,1,CBS,3,4,23,10
conklty01,2009,1,STL,2,2,10,5
bouchbr01,2008,1,SJS,1,1,6,2
smithmi02,2011,1,PHO,6,8,46,15
budajpe01,2008,1,COL,7,4,35,13
marksja02,2011,1,FLO,0,1,3,1
thomati01,2007,1,BOS,3,4,18,6
sabouda01,2006,1,VAN,0,1,4,2
wardca01,2007,1,CAR,1,3,11,6
howarji01,2009,1,DET,5,7,54,17
niittan01,2009,1,TBL,3,4,23,5
conklty01,2005,1,EDM,0,1,2,2
schneco01,2010,1,VAN,1,0,3,0
peterju01,2011,1,CAR,0,2,6,3
andercr01,2006,1,FLO,1,0,2,0
raycran01,2008,1,COL,2,0,8,1
bryzgil01,2010,1,PHO,4,5,32,11
norrefr01,2006,1,CBS,3,3,22,8
raycran01,2007,1,TOR,0,1,6,2
garonma01,2011,1,TBL,1,1,6,1
poggeju01,2008,1,TOR,0,1,2,2
sanfocu01,2007,1,VAN,0,1,4,2
noronmi01,2005,1,BUF,0,0,1,1
macdojo01,2011,1,DET,1,1,9,3
peterju01,2010,1,CAR,0,1,2,2
holtbbr01,2010,1,WAS,1,1,7,3
markkju01,2006,1,EDM,0,1,3,2
denisma01,2005,1,CBS,3,1,18,4
rinnepe01,2011,1,NAS,4,5,30,9
dubiewa01,2007,1,NYI,2,1,13,4
smithmi02,2009,1,TBL,1,3,14,5
gigueje01,2009,2,TOR,1,2,8,4
emeryra01,2007,1,OTT,1,3,15,7
mcelhcu01,2009,1,CAL,1,0,4,2
masonch02,2011,1,WPG,1,1,8,3
johnsbr02,2006,1,WAS,0,5,20,7
emeryra01,2006,1,OTT,1,4,19,8
johnsbr02,2011,1,PIT,0,1,3,2
masonst01,2009,1,CBS,0,7,28,12
raycran01,2009,1,VAN,2,1,12,6
gerbema01,2006,1,OTT,1,2,10,3
aebisda01,2006,1,MTL,2,2,18,6
bryzgil01,2011,1,PHI,3,5,25,13
legacma01,2006,1,STL,5,3,25,7
theodjo01,2007,1,COL,6,1,28,6
wardca01,2009,1,CAR,1,3,13,7
norrefr01,2007,1,CBS,0,4,10,4
shielst01,2005,1,ATL,0,1,2,1
huetcr01,2007,2,WAS,2,0,5,0
halakja01,2010,1,STL,3,4,29,10
backsni01,2011,1,MIN,5,6,32,15
hasekdo01,2007,1,DET,3,2,12,3
dubnyde01,2009,1,EDM,2,1,11,3
markkju01,2005,1,EDM,1,3,16,8
smithmi02,2007,1,DAL,2,0,6,0
gigueje01,2006,1,AND,4,6,39,13
thibajo01,2007,1,BUF,0,2,10,3
raycran01,2008,1,COL,2,0,8,1
masonch02,2008,1,STL,3,4,18,7
khabini01,2009,1,EDM,2,2,12,4
dipieri01,2010,1,NYI,2,1,9,3
bironma01,2011,1,NYR,0,2,7,3
theodjo01,2009,1,WAS,2,2,16,7
andercr01,2010,1,COL,1,0,3,0
luongro01,2009,1,VAN,2,3,14,5
mclenja01,2005,1,FLO,0,1,4,2
gigueje01,2008,1,AND,2,2,12,4
elliobr01,2009,1,OTT,2,4,21,7
holtbbr01,2011,1,WAS,0,1,4,2
ramoka01,2008,1,TBL,1,3,13,5
dubiewa01,2006,1,NYI,2,0,6,1
budajpe01,2007,1,COL,1,2,9,4
grahajo01,2005,1,TBL,4,1,16,4
niemian02,2011,1,SJS,8,4,40,9
johnsbr02,2009,1,PIT,2,0,6,0
bishobe01,2010,1,STL,1,0,4,2
bernijo01,2011,1,LAK,0,1,2,2
conklty01,2006,1,CBS,1,1,5,2
cassifr01,2006,1,WAS,0,1,3,2
masonch02,2005,1,NAS,2,0,5,0
aubinje01,2006,1,TOR,1,1,11,3
millery01,2008,1,BUF,8,2,40,9
josepcu01,2005,1,PHO,3,2,19,6
pavelon01,2010,1,ATL,3,5,24,9
varlasi01,2010,1,WAS,1,2,8,3
garonma01,2006,1,LAK,1,3,18,7
wardca01,2008,1,CAR,2,4,19,7
leighmi01,2009,2,PHI,1,0,2,0
budajpe01,2009,1,COL,0,1,5,1
conklty01,2009,1,STL,2,2,10,5
morrimi01,2005,1,EDM,5,2,24,6
auldal01,2010,1,MTL,0,1,4,1
cloutda01,2007,1,LAK,1,0,4,1
osgooch01,2008,1,DET,4,2,21,6
gustajo01,2011,1,TOR,1,3,11,4
lehtoka01,2007,1,ATL,4,3,18,5
fernama01,2008,1,BOS,0,2,9,4
khabini01,2010,1,EDM,1,3,18,4
smithmi02,2006,1,DAL,1,0,3,0
khabini01,2007,1,CHI,2,4,19,7
nabokev01,2011,1,NYI,5,1,18,4
labarja01,2008,1,LAK,0,3,7,6
neuvimi01,2010,1,WAS,3,3,21,6
labarja01,2007,1,LAK,2,1,10,5
khabini01,2005,1,CHI,2,1,15,5
toskave01,2008,1,TOR,4,5,29,14
brustba01,2006,1,LAK,1,1,5,1
clemmsc01,2011,1,FLO,2,3,20,7
backsni01,2009,1,MIN,2,7,38,14
auldal01,2011,1,OTT,0,1,4,3
greisth01,2011,1,SJS,1,1,7,2
luongro01,2005,1,FLO,4,4,27,7
norrefr01,2008,1,CBS,0,1,2,1
ellisda01,2007,1,NAS,2,1,9,4
danisya01,2009,1,NJD,0,1,3,3
rasktu01,2011,1,BOS,2,2,14,6
burkese01,2005,1,TBL,2,3,11,5
lundqhe01,2007,1,NYR,6,7,42,13
bryzgil01,2008,1,PHO,2,3,20,10
tellqmi01,2005,1,TOR,1,1,5,2
quickjo01,2008,1,LAK,4,1,14,4
conklty01,2005,1,EDM,0,1,2,2
hardijo01,2008,1,MIN,0,1,2,1
luongro01,2007,1,VAN,6,8,54,15
toskave01,2006,1,SJS,0,1,3,3
andercr01,2010,2,OTT,2,1,12,1
bouchbr01,2009,1,PHI,1,2,7,4
leclapa01,2007,1,CBS,3,4,23,10
howarji01,2009,1,DET,5,7,54,17
priceca01,2011,1,MTL,5,8,40,14
fleurma01,2007,1,PIT,1,0,3,0
budajpe01,2009,1,COL,0,1,5,1
aebisda01,2006,1,MTL,2,2,18,6
valiqst01,2006,1,NYR,1,0,4,2
turcoma01,2008,1,DAL,5,6,43,16
khabini01,2010,1,EDM,1,3,18,4
clemmsc01,2010,1,FLO,2,6,23,12
rinnepe01,2008,1,NAS,5,2,24,5
priceca01,2007,1,MTL,3,2,22,4
khabini01,2007,1,CHI,2,4,19,7
johnsbr02,2006,1,WAS,0,5,20,7
millery01,2008,1,BUF,8,2,40,9
mclenja01,2005,1,FLO,0,1,4,2
brodema01,2006,1,NJD,10,6,60,20
halakja01,2007,1,MTL,0,1,3,1
budajpe01,2011,1,MTL,0,4,15,7
andercr01,2006,1,FLO,1,0,2,0
denisma01,2007,1,TBL,1,0,3,0
lundqhe01,2010,1,NYR,7,3,46,7
luongro01,2010,1,VAN,3,5,26,12
halakja01,2010,1,STL,3,4,29,10
hedbejo01,2005,1,DAL,4,0,17,3
legacma01,2008,1,STL,3,1,13,4
sabouda01,2007,1,PIT,4,1,26,6
leclapa01,2005,1,CBS,4,2,18,4
gerbema01,2006,1,OTT,1,2,10,3
lalimpa01,2005,1,STL,0,2,5,3
khabini01,2008,1,CHI,2,5,19,9
gigueje01,2009,2,TOR,1,2,8,4
dubnyde01,2010,1,EDM,0,6,19,10
hedbejo01,2011,1,NJD,5,2,20,7
backsni01,2011,1,MIN,5,6,32,15
norrefr01,2006,1,CBS,3,3,22,8
huetcr01,2007,1,MTL,2,3,13,5
smithmi02,2011,1,PHO,6,8,46,15
reimeja01,2011,1,TOR,2,1,8,3
millery01,2010,1,BUF,2,1,8,4
macdojo01,2008,1,NYI,3,3,15,6
nabokev01,2007,1,SJS,6,6,40,18
masonst01,2010,1,CBS,4,5,31,10
priceca01,2010,1,MTL,3,2,24,6
eschero01,2006,1,PHI,0,1,2,2
bironma01,2005,1,BUF,2,3,12,5
leighmi01,2009,1,CAR,1,0,3,0
kiprumi01,2005,1,CAL,1,7,23,12
toivoha01,2005,1,BOS,0,1,3,2
conklty01,2010,1,STL,0,2,7,6
luongro01,2009,1,VAN,2,3,14,5
legacma01,2009,1,CAR,2,2,16,4
danisya01,2009,1,NJD,0,1,3,3
vokouto01,2010,1,FLO,2,1,13,2
priceca01,2008,1,MTL,5,6,35,13
reimeja01,2010,1,TOR,1,3,11,3
ersbeer01,2008,1,LAK,1,4,20,8
niemian02,2011,1,SJS,8,4,40,9
marksja02,2011,1,FLO,0,1,3,1
schneco01,2008,1,VAN,0,1,3,3
dipieri01,2011,1,NYI,0,1,3,1
nabokev01,2011,1,NYI,5,1,18,4
elliobr01,2010,2,COL,2,1,10,1
backsni01,2010,1,MIN,1,4,17,8
schaeno01,2005,1,SJS,1,0,4,1
turcoma01,2007,1,DAL,3,3,23,9
budajpe01,2007,1,COL,1,2,9,4
mclenja01,2006,1,CAL,0,1,11,4
kiprumi01,2009,1,CAL,2,7,27,15
caronse01,2005,1,PIT,0,3,10,6
vokouto01,2008,1,FLO,3,4,19,6
crawfco01,2011,1,CHI,6,4,32,6
josepcu01,2008,1,TOR,2,1,11,3
kiprumi01,2006,1,CAL,3,4,16,7
millery01,2011,1,BUF,5,4,34,11
sanfocu01,2011,1,CBS,2,3,15,5
osgooch01,2008,1,DET,4,2,21,6
nabokev01,2009,1,SJS,6,6,50,13
lalimpa01,2008,1,BUF,0,3,10,4
aebisda01,2006,1,MTL,2,2,18,6
turcoma01,2007,1,DAL,3,3,23,9
smithmi02,2009,1,TBL,1,3,14,5
toivoha01,2006,1,BOS,1,1,8,3
johnsbr02,2008,1,WAS,0,1,2,1
smithmi02,2006,1,DAL,1,0,3,0
emeryra01,2011,1,CHI,1,3,13,5
mcelhcu01,2009,1,CAL,1,0,4,2
hardijo01,2008,1,MIN,0,1,2,1
brodema01,2010,1,NJD,1,1,9,2
hardijo01,2007,1,MIN,2,2,14,6
clemmsc01,2005,1,NJD,1,1,7,3
andercr01,2009,1,COL,7,4,51,16
gigueje01,2006,1,AND,4,6,39,13
caronse01,2005,1,PIT,0,3,10,6
karlshe01,2010,1,CAL,1,3,11,5
leighmi01,2009,1,CAR,1,0,3,0
budajpe01,2008,1,COL,7,4,35,13
norrefr01,2006,1,CBS,3,3,22,8
brodema01,2008,1,NJD,2,1,10,3
hardijo01,2009,1,MIN,2,0,10,1
ramoka01,2008,1,TBL,1,3,13,5
denisma01,2005,1,CBS,3,1,18,4
andercr01,2005,1,CHI,0,3,7,5
smithmi02,2007,1,DAL,2,0,6,0
bironma01,2008,1,PHI,2,3,17,5
dubnyde01,2011,1,EDM,5,2,27,7
emeryra01,2006,1,OTT,1,4,19,8
varlasi01,2010,1,WAS,1,2,8,3
niemian02,2011,1,SJS,8,4,40,9
huetcr01,2007,2,WAS,2,0,5,0
enrotjh01,2010,1,BUF,3,0,19,5
budajpe01,2006,1,COL,3,4,27,11
bernijo01,2009,1,LAK,1,0,6,0
burkese01,2005,1,TBL,2,3,11,5
drouije01,2009,1,EDM,4,3,37,11
lundqhe01,2008,1,NYR,9,4,40,10
lundqhe01,2011,1,NYR,4,3,25,7
rinnepe01,2010,1,NAS,6,4,34,7
gigueje01,2007,1,AND,6,5,30,10
danisya01,2009,1,NJD,0,1,3,3
noronmi01,2005,1,BUF,0,0,1,1
halakja01,2006,1,MTL,2,0,8,2
halakja01,2008,1,MTL,2,1,7,2
khabini01,2009,1,EDM,2,2,12,4
thomati01,2010,1,BOS,1,5,19,9
lehtoka01,2008,1,ATL,4,1,22,5
lundqhe01,2006,1,NYR,8,4,50,9
thomati01,2011,1,BOS,7,1,26,6
brustba01,2006,1,LAK,1,1,5,1
johnsbr02,2005,1,WAS,3,1,13,2
niittan01,2007,1,PHI,1,0,3,0
hedbejo01,2010,1,NJD,2,1,11,3
dubiewa01,2007,1,NYI,2,1,13,4
climima01,2008,1,DAL,1,0,3,2
clemmsc01,2010,1,FLO,2,6,23,12
luongro01,2010,1,VAN,3,5,26,12
bouchbr01,2005,1,PHO,1,0,3,0
holtbbr01,2011,1,WAS,0,1,4,2
tellqmi01,2007,1,PHO,0,2,16,4
toskave01,2006,1,SJS,0,1,3,3
legacma01,2006,1,STL,5,3,25,7
thomati01,2005,1,BOS,2,6,31,9
budajpe01,2005,1,COL,0,5,14,9
smithmi02,2008,1,TBL,2,7,27,15
clemmsc01,2008,1,NJD,2,1,12,3
osgooch01,2005,1,DET,2,1,8,2
brodema01,2005,1,NJD,8,3,38,9
kiprumi01,2006,1,CAL,3,4,16,7
millery01,2006,1,BUF,10,4,46,9
turcoma01,2010,1,CHI,2,2,13,7
lawsona01,2010,1,NYI,1,1,6,4
masonch02,2009,1,STL,5,3,28,8
fernama01,2008,1,BOS,0,2,9,4
toivoha01,2006,1,BOS,1,1,8,3
emeryra01,2006,1,OTT,1,4,19,8
dipieri01,2009,1,NYI,1,0,8,3
schneco01,2010,1,VAN,1,0,3,0
labarja01,2005,1,LAK,2,0,5,0
bernijo01,2009,1,LAK,1,0,6,0
fleurma01,2006,1,PIT,9,5,39,9
reimeja01,2010,1,TOR,1,3,11,3
ersbeer01,2008,1,LAK,1,4,20,8
clemmsc01,2011,1,FLO,2,3,20,7
holtbbr01,2010,1,WAS,1,1,7,3
theodjo01,2006,1,COL,2,0,6,0
gerbema01,2006,1,OTT,1,2,10,3
conklty01,2011,1,DET,1,0,3,0
hillejo01,2010,1,AND,4,2,26,4
millery01,2007,1,BUF,4,7,33,14
markkju01,2005,1,EDM,1,3,16,8
masonch02,2011,1,WPG,1,1,8,3
aebisda01,2005,1,COL,2,1,10,2
ellisda01,2008,1,NAS,1,3,11,6
hasekdo01,2005,1,OTT,2,4,16,6
rasktu01,2011,1,BOS,2,2,14,6
munroad01,2005,1,CHI,0,1,4,2
wardca01,2009,1,CAR,1,3,13,7
garonma01,2006,1,LAK,1,3,18,7
huetcr01,2007,1,MTL,2,3,13,5
mclenja01,2006,1,CAL,0,1,11,4
bouchbr01,2009,1,PHI,1,2,7,4
tellqmi01,2007,1,PHO,0,2,16,4
wardca01,2011,1,CAR,1,4,14,6
masonch02,2006,1,NAS,4,2,20,6
belfoed01,2005,1,TOR,2,4,14,6
ramoka01,2007,1,TBL,0,1,2,2
kiprumi01,2005,1,CAL,1,7,23,12
tellqmi01,2006,2,PHO,3,1,16,4
leclapa01,2007,1,CBS,3,4,23,10
rinnepe01,2011,1,NAS,4,5,30,9
toivoha01,2005,1,BOS,0,1,3,2
auldal01,2005,1,VAN,4,3,22,7
khabini01,2009,1,EDM,2,2,12,4
poulike01,2010,1,NYI,0,1,3,2
kiprumi01,2010,1,CAL,8,4,41,12
andercr01,2009,1,COL,7,4,51,16
drouije01,2008,1,EDM,1,0,3,0
pavelon01,2009,1,ATL,0,4,11,6
vokouto01,2007,1,FLO,5,6,41,11
thomati01,2011,1,BOS,7,1,26,6
neuvimi01,2011,1,WAS,3,2,17,7
niittan01,2005,1,PHI,3,4,24,10
neuvimi01,2010,1,WAS,3,3,21,6
bryzgil01,2008,1,PHO,2,3,20,10
karlshe01,2010,1,CAL,1,3,11,5
hardijo01,2009,1,MIN,2,0,10,1
hardijo01,2007,1,MIN,2,2,14,6
montoal01,2010,1,NYI,0,2,9,3
vokouto01,2006,1,NAS,2,3,17,7
turcoma01,2009,1,DAL,4,8,53,15
vokouto01,2008,1,FLO,3,4,19,6
toivoha01,2006,1,BOS,1,1,8,3
hasekdo01,2006,1,DET,1,5,16,8
hillejo01,2008,1,AND,5,1,31,5
thomati01,2010,1,BOS,1,5,19,9
dubiewa01,2007,1,NYI,2,1,13,4
howarji01,2009,1,DET,5,7,54,17
nabokev01,2011,1,NYI,5,1,18,4
emeryra01,2011,1,CHI,1,3,13,5
rolosdw01,2010,2,TBL,3,3,24,6
bouchbr01,2008,1,SJS,1,1,6,2
labarja01,2007,1,LAK,2,1,10,5
khabini01,2007,1,CHI,2,4,19,7
osgooch01,2005,1,DET,2,1,8,2
lehtoka01,2010,1,DAL,3,7,33,14
labarja01,2008,1,LAK,0,3,7,6
howarji01,2010,1,DET,3,2,17,2
vokouto01,2005,1,NAS,4,3,20,8
leighmi01,2009,2,PHI,1,0,2,0
turcoma01,2010,1,CHI,2,2,13,7
schneco01,2010,1,VAN,1,0,3,0
cassifr01,2006,1,WAS,0,1,3,2
kiprumi01,2008,1,CAL,3,2,14,3
bachmri01,2011,1,DAL,0,1,3,1
priceca01,2010,1,MTL,3,2,24,6
eschero01,2005,1,PHI,1,2,8,4
huetcr01,2007,1,MTL,2,3,13,5
leclapa01,2008,1,CBS,0,1,3,2
emeryra01,2011,1,CHI,1,3,13,5
niittan01,2009,1,TBL,3,4,23,5
rolosdw01,2006,1,EDM,3,2,21,6
lalimpa01,2007,1,CHI,3,0,9,2
macdojo01,2006,1,DET,0,1,7,3
dubnyde01,2010,1,EDM,0,6,19,10
andercr01,2009,1,COL,7,4,51,16
dipieri01,2009,1,NYI,1,0,8,3
auldal01,2005,1,VAN,4,3,22,7
bryzgil01,2007,2,PHO,5,4,26,8
thomati01,2008,1,BOS,4,4,28,9
quickjo01,2010,1,LAK,10,0,44,8
gerbema01,2005,1,CAR,7,2,33,10
hillejo01,2010,1,AND,4,2,26,4
garonma01,2005,1,LAK,4,1,16,3
leclapa01,2007,1,CBS,3,4,23,10
fleurma01,2008,1,PIT,3,4,22,6
bironma01,2008,1,PHI,2,3,17,5
hedbejo01,2009,1,ATL,4,2,21,5
khabini01,2009,1,EDM,2,2,12,4
bernijo01,2011,1,LAK,0,1,2,2
brodema01,2010,1,NJD,1,1,9,2
divisre01,2005,1,STL,0,1,3,2
turcoma01,2006,1,DAL,8,4,46,11
kiprumi01,2007,1,CAL,3,3,17,6
quickjo01,2008,1,LAK,4,1,14,4
caronse01,2005,1,PIT,0,3,10,6
bouchbr01,2005,1,PHO,1,0,3,0
karlshe01,2010,1,CAL,1,3,11,5
luongro01,2006,1,VAN,5,3,31,10
hardijo01,2011,1,MIN,5,3,23,5
halakja01,2007,1,MTL,0,1,3,1
conklty01,2009,1,STL,2,2,10,5
luongro01,2011,1,VAN,6,6,42,17
brodema01,2007,1,NJD,8,4,43,11
aebisda01,2005,1,COL,2,1,10,2
bironma01,2010,1,NYR,2,0,7,2
bouchbr01,2008,1,SJS,1,1,6,2
labarja01,2011,1,PHO,0,2,11,7
mcelhcu01,2009,2,AND,1,2,8,4
bironma01,2006,2,PHI,0,1,3,2
burkese01,2006,1,LAK,2,2,22,11
raycran01,2007,1,TOR,0,1,6,2
gigueje01,2006,1,AND,4,6,39,13
masonch02,2010,1,ATL,2,2,17,4
fernama01,2008,1,BOS,0,2,9,4
schaeno01,2005,1,SJS,1,0,4,1
khabini01,2005,1,CHI,2,1,15,5
huetcr01,2007,2,WAS,2,0,5,0
toskave01,2008,1,TOR,4,5,29,14
khabini01,2007,1,CHI,2,4,19,7
sabouda01,2008,1,PIT,3,2,19,5
luongro01,2008,1,VAN,3,4,29,8
johnsbr02,2011,1,PIT,0,1,3,2
budajpe01,2007,1,COL,1,2,9,4
kiprumi01,2009,1,CAL,2,7,27,15
luongro01,2005,1,FLO,4,4,27,7
niittan01,2006,1,PHI,1,4,23,6
masonch02,2011,1,WPG,1,1,8,3
schneco01,2010,1,VAN,1,0,3,0
rasktu01,2009,1,BOS,5,4,33,10
kiprumi01,2008,1,CAL,3,2,14,3
toivoha01,2007,1,STL,1,2,9,2
kiprumi01,2007,1,CAL,3,3,17,6
lalimpa01,2007,1,CHI,3,0,9,2
hedbejo01,2011,1,NJD,5,2,20,7
turcoma01,2008,1,DAL,5,6,43,16
budajpe01,2006,1,COL,3,4,27,11
dipieri01,2010,1,NYI,2,1,9,3
irvinle01,2011,1,CAL,0,1,4,2
leclapa01,2008,1,CBS,0,1,3,2
weekeke01,2005,1,NYR,3,1,13,6
denisma01,2005,1,CBS,3,1,18,4
fleurma01,2008,1,PIT,3,4,22,6
theodjo01,2009,1,WAS,2,2,16,7
khabini01,2010,1,EDM,1,3,18,4
smithmi02,2011,1,PHO,6,8,46,15
lundqhe01,2009,1,NYR,3,3,22,7
dipieri01,2005,1,NYI,8,3,41,12
hasekdo01,2007,1,DET,3,2,12,3
bironma01,2008,1,PHI,2,3,17,5
brustba01,2006,1,LAK,1,1,5,1
khabini01,2006,1,CHI,4,4,33,11
greisth01,2011,1,SJS,1,1,7,2
vokouto01,2006,1,NAS,2,3,17,7
wardca01,2008,1,CAR,2,4,19,7
karlshe01,2010,1,CAL,1,3,11,5
brodema01,2006,1,NJD,10,6,60,20
vokouto01,2005,1,NAS,4,3,20,8
luongro01,2011,1,VAN,6,6,42,17
conklty01,2009,1,STL,2,2,10,5
thibajo01,2007,1,BUF,0,2,10,3
lundqhe01,2010,1,NYR,7,3,46,7
burkese01,2006,1,LAK,2,2,22,11
