coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
hartlbo01c,2000,COL,NHL,1,,82.0,52.0,20.0,10.0,23.0,16.0,7.0,0.0
martija02c,2005,FLO,NHL,1,,82.0,37.0,34.0,11.0,,,,
gerared01c,1932,MTM,NHL,1,,48.0,22.0,20.0,6.0,2.0,0.0,2.0,0.0
murdobo01c,1990,WIN,NHL,1,,80.0,26.0,43.0,11.0,,,,
angotlo01c,1973,STL,NHL,2,,23.0,4.0,15.0,4.0,,,,
cunnijo01c,1989,NJD,NHL,2,,66.0,31.0,28.0,7.0,6.0,2.0,4.0,0.0
trotzba01c,2011,NAS,NHL,1,,82.0,48.0,26.0,8.0,10.0,5.0,5.0,0.0
carrofr01c,1920,TRS,NHL,1,,24.0,15.0,9.0,0.0,2.0,0.0,2.0,0.0
bowmasc01c,1982,BUF,NHL,1,,80.0,38.0,29.0,13.0,10.0,6.0,4.0,0.0
trotzba01c,2005,NAS,NHL,1,,82.0,49.0,25.0,8.0,5.0,1.0,4.0,0.0
pagepi01c,1993,QUE,NHL,1,,84.0,34.0,42.0,8.0,,,,
irvindi01c,1942,MTL,NHL,1,,50.0,19.0,19.0,12.0,5.0,1.0,4.0,0.0
gardnji01c,1914,MOC,NHA,1,,20.0,6.0,14.0,0.0,,,,
brophjo01c,1986,TOR,NHL,1,,80.0,32.0,42.0,6.0,13.0,7.0,6.0,0.0
lewisda01c,2002,DET,NHL,1,,82.0,48.0,24.0,10.0,4.0,0.0,4.0,0.0
demerja01c,1994,MTL,NHL,1,,48.0,18.0,23.0,7.0,,,,
patrifr01c,1923,VAM,PCHA,1,,30.0,13.0,16.0,1.0,7.0,2.0,4.0,1.0
hullbo01c,1973,WIJ,WHA,1,,78.0,34.0,39.0,5.0,4.0,0.0,4.0,0.0
sullire01c,1965,NYR,NHL,1,,20.0,5.0,10.0,5.0,,,,
mccarja01c,1973,MFS,WHA,2,interim,2.0,2.0,0.0,0.0,,,,
blaketo01c,1955,MTL,NHL,1,,70.0,45.0,15.0,10.0,10.0,8.0,2.0,0.0
beaulan01c,1977,MNS,NHL,2,,32.0,6.0,23.0,3.0,,,,
dennecy01c,1932,OTS,NHL,1,,48.0,11.0,27.0,10.0,,,,
dayha01c,1947,TOR,NHL,1,,60.0,32.0,15.0,13.0,9.0,8.0,1.0,0.0
leyri01c,1995,VAN,NHL,1,,76.0,29.0,32.0,15.0,,,,
burnspa01c,1992,TOR,NHL,1,,84.0,44.0,29.0,11.0,21.0,11.0,10.0,0.0
armstge01c,1988,TOR,NHL,2,,47.0,17.0,26.0,4.0,,,,
suhonal01c,2000,CHI,NHL,1,,82.0,29.0,45.0,8.0,,,,
melroba01c,2008,TBL,NHL,1,,16.0,5.0,7.0,4.0,,,,
pulfobo01c,1986,CHI,NHL,1,,80.0,29.0,37.0,14.0,4.0,0.0,4.0,0.0
gallage01c,2005,CBS,NHL,1,,82.0,35.0,43.0,4.0,,,,
keenami01c,1998,VAN,NHL,1,,45.0,15.0,24.0,6.0,,,,
gordosc01c,2008,NYI,NHL,1,,82.0,26.0,47.0,9.0,,,,
macneal01c,1970,MTL,NHL,2,,55.0,31.0,15.0,9.0,20.0,12.0,8.0,0.0
blackdo01c,1975,NEW,WHA,2,,35.0,14.0,18.0,3.0,,,,
murraan01c,2006,STL,NHL,2,,54.0,27.0,18.0,9.0,,,,
richato01c,2009,MIN,NHL,1,,82.0,38.0,36.0,8.0,,,,
blackdo01c,1980,HAR,NHL,1,,60.0,15.0,29.0,16.0,,,,
goyetph01c,1972,NYI,NHL,1,,48.0,6.0,38.0,4.0,,,,
querrch01c,1923,TRS,NHL,1,,24.0,10.0,14.0,0.0,,,,
malonda01c,1984,TOR,NHL,1,,80.0,20.0,52.0,8.0,,,,
patrile01c,1932,NYR,NHL,1,,48.0,23.0,17.0,8.0,8.0,6.0,1.0,1.0
odonoge01c,1921,TRS,NHL,1,,24.0,13.0,10.0,1.0,7.0,4.0,2.0,1.0
trembma02c,1995,MTL,NHL,3,,77.0,40.0,27.0,10.0,6.0,2.0,4.0,0.0
pilouru01c,1961,CHI,NHL,1,,70.0,31.0,26.0,13.0,12.0,6.0,6.0,0.0
crispte01c,1996,TBL,NHL,1,,82.0,32.0,40.0,10.0,,,,
irvindi01c,1949,MTL,NHL,1,,70.0,29.0,22.0,19.0,5.0,1.0,4.0,0.0
patrily01c,1952,BOS,NHL,1,,70.0,28.0,29.0,13.0,11.0,5.0,6.0,0.0
francem01c,1969,NYR,NHL,1,,76.0,38.0,22.0,16.0,6.0,2.0,4.0,0.0
smithal03c,1918,OTS,NHL,1,,18.0,12.0,6.0,0.0,5.0,1.0,4.0,0.0
francem01c,1981,STL,NHL,2,,12.0,4.0,6.0,2.0,10.0,5.0,5.0,0.0
roddemi01c,1926,TRS,NHL,1,,2.0,0.0,2.0,0.0,,,,
quinnpa01c,1978,PHI,NHL,2,,30.0,18.0,8.0,4.0,8.0,3.0,5.0,0.0
kingsge01c,1992,SJS,NHL,1,,84.0,11.0,71.0,2.0,,,,
wilsojo01c,1975,CLC,WHA,1,,80.0,35.0,40.0,5.0,3.0,0.0,3.0,0.0
lemaija01c,1984,MTL,NHL,1,,80.0,41.0,27.0,12.0,12.0,6.0,6.0,0.0
nannelo01c,1977,MNS,NHL,3,,29.0,7.0,18.0,4.0,,,,
bergemi03c,1989,QUE,NHL,1,,80.0,12.0,61.0,7.0,,,,
gallage01c,2003,CBS,NHL,2,,45.0,16.0,25.0,4.0,,,,
kurteor01c,1977,VAN,NHL,1,,80.0,20.0,43.0,17.0,,,,
gadsbbi01c,1969,DET,NHL,1,,2.0,2.0,0.0,0.0,,,,
duncaar01c,1931,TOR,NHL,1,,5.0,0.0,3.0,2.0,,,,
blaketo01c,1961,MTL,NHL,1,,70.0,42.0,14.0,14.0,6.0,2.0,4.0,0.0
reganla01c,1971,LAK,NHL,1,,10.0,2.0,7.0,1.0,,,,
cherrdo01c,1979,COR,NHL,1,,80.0,19.0,48.0,13.0,,,,
quinnpa01c,1998,TOR,NHL,1,,82.0,45.0,30.0,7.0,17.0,9.0,8.0,0.0
wilsojo01c,1977,PIT,NHL,1,,80.0,25.0,37.0,18.0,,,,
perrydo01c,1983,LAK,NHL,1,,50.0,14.0,27.0,9.0,,,,
gerared01c,1924,MTM,NHL,1,,30.0,9.0,19.0,2.0,,,,
kinasra01c,1972,ALB,WHA,1,,78.0,38.0,37.0,3.0,,,,
geoffbe01c,1972,ATF,NHL,1,,78.0,25.0,38.0,15.0,,,,
hennilo01c,1986,MNS,NHL,1,,78.0,30.0,39.0,9.0,,,,
hitchke01c,1997,DAL,NHL,1,,82.0,49.0,22.0,11.0,17.0,10.0,7.0,0.0
weilaco01c,1940,BOS,NHL,1,,48.0,27.0,8.0,13.0,11.0,8.0,3.0,0.0
hartce01c,1931,MTL,NHL,1,,48.0,25.0,16.0,7.0,4.0,1.0,3.0,0.0
iversem01c,1932,CHI,NHL,2,,21.0,8.0,7.0,6.0,,,,
suttebr01c,1993,BOS,NHL,1,,84.0,42.0,29.0,13.0,13.0,6.0,7.0,0.0
delveal01c,1976,DET,NHL,1,,44.0,13.0,26.0,5.0,,,,
dayha01c,1948,TOR,NHL,1,,60.0,22.0,25.0,13.0,9.0,8.0,1.0,0.0
ruffli01c,2008,BUF,NHL,1,,82.0,41.0,32.0,9.0,,,,
reaybi01c,1966,CHI,NHL,1,,70.0,41.0,17.0,12.0,6.0,2.0,4.0,0.0
bowmasc01c,2000,DET,NHL,1,,82.0,49.0,24.0,9.0,6.0,2.0,4.0,0.0
bouchfr01c,1941,NYR,NHL,1,,48.0,29.0,17.0,2.0,6.0,2.0,4.0,0.0
gerared01c,1917,OTS,NHL,1,,22.0,9.0,13.0,0.0,,,,
demerja01c,1997,TBL,NHL,3,,65.0,15.0,42.0,8.0,,,,
gordoja01c,1970,MNS,NHL,1,,78.0,28.0,34.0,16.0,12.0,6.0,6.0,0.0
paddojo01c,2007,OTT,NHL,1,,64.0,36.0,22.0,6.0,,,,
quinnmi01c,1916,QU1,NHA,1,,20.0,10.0,10.0,0.0,,,,
renneto01c,2010,EDM,NHL,1,,82.0,25.0,45.0,12.0,,,,
wilsoro02c,2001,WAS,NHL,1,,82.0,36.0,35.0,11.0,,,,
smithfl01c,1979,TOR,NHL,1,,68.0,30.0,33.0,5.0,,,,
johnsbo02c,1983,CAL,NHL,1,,80.0,34.0,32.0,14.0,11.0,6.0,5.0,0.0
slatete01c,1972,LAS,WHA,1,,78.0,37.0,35.0,6.0,6.0,2.0,4.0,0.0
gardnji01c,1911,NWR,PCHA,1,,15.0,9.0,6.0,0.0,,,,
greenpe01c,1923,OTS,NHL,1,,24.0,16.0,8.0,0.0,2.0,0.0,2.0,0.0
schinke01c,1976,PIT,NHL,1,,80.0,34.0,33.0,13.0,3.0,1.0,2.0,0.0
irvindi01c,1941,MTL,NHL,1,,48.0,18.0,27.0,3.0,3.0,1.0,2.0,0.0
muckljo01c,1997,NYR,NHL,2,,25.0,8.0,15.0,2.0,,,,
sathegl01c,1986,EDM,NHL,1,,80.0,50.0,24.0,6.0,21.0,16.0,5.0,0.0
keenami01c,2003,FLO,NHL,1,,15.0,5.0,8.0,2.0,,,,
lalonne01c,1929,OTS,NHL,1,,44.0,21.0,15.0,8.0,2.0,0.0,1.0,1.0
lemaija01c,1994,NJD,NHL,1,,48.0,22.0,18.0,8.0,20.0,16.0,4.0,0.0
juliecl01c,2009,BOS,NHL,1,,82.0,39.0,30.0,13.0,13.0,7.0,6.0,0.0
mcvieto01c,1990,NJD,NHL,2,,13.0,4.0,5.0,4.0,7.0,3.0,4.0,0.0
reaybi01c,1971,CHI,NHL,1,,78.0,46.0,17.0,15.0,8.0,4.0,4.0,0.0
dineebi01c,1991,PHI,NHL,2,,56.0,24.0,23.0,9.0,,,,
keenami01c,1989,CHI,NHL,1,,80.0,41.0,33.0,6.0,20.0,10.0,10.0,0.0
nealeha01c,1984,VAN,NHL,2,,60.0,21.0,32.0,7.0,,,,
irvindi01c,1948,MTL,NHL,1,,60.0,28.0,23.0,9.0,7.0,3.0,4.0,0.0
esposph01c,1988,NYR,NHL,2,,2.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0
lowro01c,2001,NYR,NHL,1,,82.0,36.0,42.0,4.0,,,,
gardnji01c,1910,MOW,NHA,1,,16.0,7.0,9.0,0.0,,,,
talboje01c,1975,DOT,WHA,1,,41.0,14.0,26.0,1.0,,,,
arboual01c,1983,NYI,NHL,1,,80.0,50.0,26.0,4.0,21.0,12.0,9.0,0.0
smithfl01c,1975,BUF,NHL,1,,80.0,46.0,21.0,13.0,9.0,4.0,5.0,0.0
kellyre01c,1976,TOR,NHL,1,,80.0,33.0,32.0,15.0,9.0,4.0,5.0,0.0
nykolmi01c,1983,TOR,NHL,1,,80.0,26.0,45.0,9.0,,,,
patrifr01c,1920,VML,PCHA,1,,24.0,13.0,11.0,0.0,7.0,4.0,3.0,0.0
holmgpa01c,1994,HAR,NHL,1,,48.0,19.0,24.0,5.0,,,,
arboual01c,1985,NYI,NHL,1,,80.0,39.0,29.0,12.0,3.0,0.0,3.0,0.0
quinnpa01c,1986,LAK,NHL,1,,42.0,18.0,20.0,4.0,,,,
skinnji01c,1956,DET,NHL,1,,70.0,38.0,20.0,12.0,5.0,1.0,4.0,0.0
arboual01c,1990,NYI,NHL,1,,80.0,25.0,45.0,10.0,,,,
demerja01c,1989,DET,NHL,1,,80.0,28.0,38.0,14.0,,,,
wilsoro02c,1999,WAS,NHL,1,,82.0,44.0,26.0,12.0,5.0,1.0,4.0,0.0
anderji01c,1974,WAS,NHL,1,,54.0,4.0,45.0,5.0,,,,
murrate01c,1993,WAS,NHL,1,,47.0,20.0,23.0,4.0,,,,
lewisda01c,1998,DET,NHL,1,co-coach with Barry Smith,5.0,4.0,1.0,0.0,,,,
adamsja01c,1939,DET,NHL,1,,48.0,16.0,26.0,6.0,5.0,2.0,3.0,0.0
mactacr01c,2001,EDM,NHL,1,,82.0,38.0,32.0,12.0,,,,
carrodi01c,1918,TOA,NHL,1,,18.0,5.0,13.0,0.0,,,,
schmimi01c,1975,WAS,NHL,1,,36.0,3.0,28.0,5.0,,,,
dandule01c,1924,MTL,NHL,1,,30.0,17.0,11.0,2.0,6.0,3.0,3.0,0.0
torchjo01c,2005,LAK,NHL,2,,12.0,5.0,7.0,0.0,,,,
francem01c,1972,NYR,NHL,1,,78.0,47.0,23.0,8.0,10.0,5.0,5.0,0.0
smithal03c,1915,OT1,NHA,1,,24.0,13.0,11.0,0.0,,,,
sutteda01c,2002,SJS,NHL,1,,24.0,8.0,14.0,2.0,,,,
francem01c,1967,NYR,NHL,1,,74.0,39.0,23.0,12.0,6.0,2.0,4.0,0.0
juliecl01c,2007,BOS,NHL,1,,82.0,41.0,29.0,12.0,7.0,3.0,4.0,0.0
thomppa01c,1941,CHI,NHL,1,,48.0,22.0,23.0,3.0,3.0,1.0,2.0,0.0
rossar01c,1917,MTW,NHL,1,,6.0,1.0,5.0,0.0,,,,
blaketo01c,1965,MTL,NHL,1,,70.0,41.0,21.0,8.0,10.0,8.0,2.0,0.0
geoffbe01c,1979,MTL,NHL,1,,30.0,15.0,9.0,6.0,,,,
quinnpa01c,1979,PHI,NHL,1,,80.0,48.0,12.0,20.0,19.0,13.0,6.0,0.0
wilsojo01c,1969,LAK,NHL,2,,52.0,9.0,34.0,9.0,,,,
suttebr01c,1989,STL,NHL,1,,80.0,37.0,34.0,9.0,12.0,7.0,5.0,0.0
gordosc01c,2010,NYI,NHL,1,,17.0,4.0,10.0,3.0,,,,
schmimi01c,1959,BOS,NHL,1,,70.0,28.0,34.0,8.0,,,,
mauripa01c,1999,CAR,NHL,1,,82.0,37.0,35.0,10.0,,,,
adamsja01c,1940,DET,NHL,1,,48.0,21.0,16.0,11.0,9.0,4.0,5.0,0.0
crozijo01c,1980,TOR,NHL,1,,40.0,13.0,22.0,5.0,,,,
granato01c,2002,COL,NHL,2,,51.0,32.0,15.0,4.0,7.0,3.0,4.0,0.0
primejo01c,1950,TOR,NHL,1,,70.0,41.0,16.0,13.0,11.0,8.0,2.0,1.0
pulfobo01c,1985,CHI,NHL,1,,80.0,39.0,33.0,8.0,3.0,0.0,3.0,0.0
adamsja01c,1943,DET,NHL,1,,50.0,26.0,18.0,6.0,5.0,1.0,4.0,0.0
odonoge01c,1922,TRS,NHL,1,,5.0,2.0,3.0,0.0,,,,
savarde01c,2008,CHI,NHL,1,,4.0,1.0,2.0,1.0,,,,
greente01c,1992,EDM,NHL,1,,84.0,26.0,50.0,8.0,,,,
bouchfr01c,1942,NYR,NHL,1,,50.0,11.0,31.0,8.0,,,,
hitchke01c,1995,DAL,NHL,2,,43.0,15.0,23.0,5.0,,,,
carpedo01c,1990,TOR,NHL,1,,11.0,1.0,9.0,1.0,,,,
harribi01c,1973,TOT,WHA,1,,78.0,41.0,33.0,4.0,12.0,7.0,5.0,0.0
conacli01c,1929,NYA,NHL,1,,44.0,14.0,25.0,5.0,,,,
imlacpu01c,1970,BUF,NHL,1,,78.0,24.0,39.0,15.0,,,,
lalonne01c,1918,MTL,NHL,1,,18.0,10.0,8.0,0.0,10.0,6.0,3.0,1.0
deabi01c,1981,DET,NHL,2,,11.0,3.0,8.0,0.0,,,,
bowneri01c,1995,OTT,NHL,1,,19.0,6.0,13.0,0.0,,,,
laviope01c,2009,PHI,NHL,2,,57.0,28.0,24.0,5.0,23.0,14.0,9.0,0.0
lalonne01c,1930,OTS,NHL,1,,44.0,10.0,30.0,4.0,,,,
talboje01c,1977,NYR,NHL,1,,80.0,30.0,37.0,13.0,3.0,1.0,2.0,0.0
pulfobo01c,1975,LAK,NHL,1,,80.0,38.0,33.0,9.0,9.0,5.0,4.0,0.0
cherrdo01c,1977,BOS,NHL,1,,80.0,51.0,18.0,11.0,15.0,10.0,5.0,0.0
sindeha01c,1966,BOS,NHL,1,,70.0,17.0,43.0,10.0,,,,
stevejo01c,2007,PHI,NHL,1,,82.0,42.0,29.0,11.0,17.0,9.0,8.0,0.0
lewisda01c,2003,DET,NHL,1,,82.0,48.0,23.0,11.0,12.0,6.0,6.0,0.0
suttebr02c,2010,CAL,NHL,1,,82.0,41.0,29.0,12.0,,,,
bouchfr01c,1940,NYR,NHL,1,,48.0,21.0,19.0,8.0,3.0,1.0,2.0,0.0
trotzba01c,2009,NAS,NHL,1,,82.0,47.0,29.0,6.0,6.0,2.0,4.0,0.0
carlyra01c,2011,AND,NHL,1,,24.0,7.0,13.0,4.0,,,,
nolanch01c,1910,QU1,NHA,1,,16.0,4.0,12.0,0.0,,,,
patrile01c,1918,VA2,PCHA,1,,20.0,7.0,13.0,0.0,,,,
arboual01c,1975,NYI,NHL,1,,80.0,42.0,21.0,17.0,13.0,7.0,6.0,0.0
vachoro01c,1987,LAK,NHL,2,,1.0,0.0,1.0,0.0,,,,
muckljo01c,1998,NYR,NHL,1,,82.0,33.0,38.0,11.0,,,,
melroba01c,1994,LAK,NHL,1,,41.0,13.0,21.0,7.0,,,,
gormato01c,1934,MTM,NHL,1,,48.0,24.0,19.0,5.0,7.0,5.0,0.0,2.0
murraan01c,2003,LAK,NHL,1,,82.0,28.0,38.0,16.0,,,,
paterri01c,1997,TBL,NHL,2,interim,6.0,0.0,6.0,0.0,,,,
kingda01c,2000,CBS,NHL,1,,82.0,28.0,45.0,9.0,,,,
ubriage01c,1989,PIT,NHL,1,,26.0,10.0,14.0,2.0,,,,
johnsma01c,1981,COR,NHL,2,,56.0,15.0,32.0,9.0,,,,
adamsja01c,1933,DET,NHL,1,,48.0,24.0,14.0,10.0,9.0,4.0,5.0,0.0
popeila01c,1973,NYR,NHL,1,,41.0,18.0,14.0,9.0,,,,
lemaija01c,2008,MIN,NHL,1,,82.0,40.0,33.0,9.0,,,,
milbumi01c,1989,BOS,NHL,1,,80.0,46.0,25.0,9.0,21.0,13.0,8.0,0.0
stuarbr02c,1910,OT1,NHA,1,,16.0,13.0,3.0,0.0,,,,
bergemi03c,1982,QUE,NHL,1,,80.0,34.0,34.0,12.0,4.0,1.0,3.0,0.0
crozijo01c,1976,CAC,WHA,1,,81.0,31.0,43.0,7.0,,,,
patrile01c,1915,VA1,PCHA,1,,18.0,5.0,13.0,0.0,,,,
richato01c,2010,MIN,NHL,1,,82.0,39.0,35.0,8.0,,,,
suttebr02c,2007,NJD,NHL,1,,82.0,46.0,29.0,7.0,5.0,1.0,4.0,0.0
schinke01c,1975,PIT,NHL,2,,37.0,20.0,10.0,7.0,3.0,1.0,2.0,0.0
lowro01c,1998,EDM,NHL,1,,82.0,33.0,37.0,12.0,4.0,0.0,4.0,0.0
crawfma01c,2006,LAK,NHL,1,,82.0,27.0,41.0,14.0,,,,
muldope01c,1921,SEA,PCHA,1,,24.0,12.0,11.0,1.0,2.0,0.0,2.0,0.0
martija02c,2001,OTT,NHL,1,,80.0,38.0,33.0,9.0,,,,
gardnji01c,1912,NWR,PCHA,1,,13.0,4.0,9.0,0.0,,,,
triheha01c,1909,MOS,NHA,1,,12.0,3.0,8.0,1.0,,,,
quinnpa01c,1991,VAN,NHL,1,,80.0,42.0,26.0,12.0,13.0,6.0,7.0,0.0
krommbo01c,1976,WIJ,WHA,1,,80.0,46.0,32.0,2.0,20.0,11.0,9.0,0.0
plagebo01c,1992,STL,NHL,1,,11.0,4.0,6.0,1.0,,,,
malonda01c,1988,WIN,NHL,1,,52.0,18.0,25.0,9.0,,,,
berrybo01c,1982,MTL,NHL,1,,80.0,42.0,24.0,14.0,3.0,0.0,3.0,0.0
wattto01c,1985,VAN,NHL,1,,80.0,23.0,44.0,13.0,3.0,0.0,3.0,0.0
pagepi01c,1989,MNS,NHL,1,,80.0,36.0,40.0,4.0,7.0,3.0,4.0,0.0
mactacr01c,2007,EDM,NHL,1,,82.0,41.0,35.0,6.0,,,,
johnsed01c,1995,PIT,NHL,1,,82.0,49.0,29.0,4.0,18.0,11.0,7.0,0.0
suttedu01c,2000,FLO,NHL,2,,46.0,16.0,24.0,6.0,,,,
holmgpa01c,1993,HAR,NHL,1,,17.0,4.0,11.0,2.0,,,,
dineebi01c,1975,HOU,WHA,1,,80.0,53.0,27.0,0.0,17.0,8.0,9.0,0.0
wilsoro02c,2011,TOR,NHL,1,,64.0,29.0,28.0,7.0,,,,
suttebr01c,1999,CAL,NHL,1,,82.0,31.0,41.0,10.0,,,,
lalonne01c,1933,MTL,NHL,1,,48.0,22.0,20.0,6.0,2.0,0.0,1.0,1.0
abelsi01c,1959,DET,NHL,1,,70.0,26.0,29.0,15.0,6.0,2.0,4.0,0.0
hitchke01c,2006,CBS,NHL,3,,62.0,28.0,29.0,5.0,,,,
wilsori01c,2001,DAL,NHL,2,,32.0,13.0,12.0,7.0,,,,
hennilo01c,1985,MNS,NHL,1,,80.0,38.0,33.0,9.0,5.0,2.0,3.0,0.0
adamsja01c,1934,DET,NHL,1,,48.0,19.0,22.0,7.0,,,,
blaketo01c,1966,MTL,NHL,1,,70.0,32.0,25.0,13.0,10.0,6.0,4.0,0.0
mcleljo01c,1971,TOR,NHL,1,,78.0,33.0,31.0,14.0,5.0,1.0,4.0,0.0
sutteda01c,2002,CAL,NHL,3,,46.0,19.0,19.0,8.0,,,,
lowro01c,2000,NYR,NHL,1,,82.0,33.0,44.0,5.0,,,,
deboepe01c,2008,FLO,NHL,1,,82.0,41.0,30.0,11.0,,,,
marshbe01c,1981,COR,NHL,1,,24.0,3.0,17.0,4.0,,,,
hitchke01c,2003,PHI,NHL,1,,82.0,40.0,27.0,15.0,18.0,11.0,7.0,0.0
demerja01c,1983,STL,NHL,1,,80.0,32.0,41.0,7.0,11.0,6.0,5.0,0.0
crawfma01c,2003,VAN,NHL,1,,82.0,43.0,29.0,10.0,7.0,3.0,4.0,0.0
yeomi01c,2011,MIN,NHL,1,,82.0,35.0,36.0,11.0,,,,
arboual01c,2007,NYI,NHL,2,interim,1.0,1.0,0.0,0.0,,,,
rossar01c,1941,BOS,NHL,1,,48.0,25.0,17.0,6.0,5.0,2.0,3.0,0.0
charrgu01c,1991,CAL,NHL,2,,16.0,6.0,7.0,3.0,,,,
loweke01c,1999,EDM,NHL,1,,82.0,32.0,34.0,16.0,5.0,1.0,4.0,0.0
gardihe01c,1928,CHI,NHL,1,,32.0,5.0,23.0,4.0,,,,
adamsja01c,1928,DTC,NHL,1,,44.0,19.0,16.0,9.0,2.0,0.0,2.0,0.0
robinla01c,1998,LAK,NHL,1,,82.0,32.0,45.0,5.0,,,,
schoeji01c,1988,NJD,NHL,1,,80.0,27.0,41.0,12.0,,,,
imlacpu01c,1965,TOR,NHL,1,,70.0,34.0,25.0,11.0,4.0,0.0,4.0,0.0
burnspa01c,1991,MTL,NHL,1,,80.0,41.0,28.0,11.0,11.0,4.0,7.0,0.0
quinnpa01c,2009,EDM,NHL,1,,82.0,27.0,47.0,8.0,,,,
hitchke01c,2011,STL,NHL,2,,69.0,43.0,15.0,11.0,9.0,4.0,5.0,0.0
crawfma01c,2000,VAN,NHL,1,,82.0,36.0,35.0,11.0,4.0,0.0,4.0,0.0
constke01c,1998,PIT,NHL,1,,82.0,38.0,30.0,14.0,13.0,6.0,7.0,0.0
blaketo01c,1957,MTL,NHL,1,,70.0,43.0,17.0,10.0,10.0,8.0,2.0,0.0
quennjo01c,1998,STL,NHL,1,,82.0,37.0,32.0,13.0,13.0,6.0,7.0,0.0
sherofr01c,1973,PHI,NHL,1,,78.0,50.0,16.0,12.0,17.0,12.0,5.0,0.0
stewaro01c,1975,NYR,NHL,1,,39.0,15.0,20.0,4.0,,,,
patrifr01c,1919,VML,PCHA,1,,22.0,11.0,11.0,0.0,2.0,1.0,1.0,0.0
bowneri01c,1996,NYI,NHL,2,,37.0,16.0,18.0,3.0,,,,
boondi01c,1911,MOW,NHA,1,,18.0,9.0,9.0,0.0,,,,
francem01c,1973,NYR,NHL,2,,37.0,22.0,10.0,5.0,13.0,7.0,6.0,0.0
dudleri01c,1989,BUF,NHL,1,,80.0,45.0,27.0,8.0,6.0,2.0,4.0,0.0
stuarbr02c,1911,OT1,NHA,1,,18.0,9.0,9.0,0.0,,,,
martija02c,1998,OTT,NHL,1,,82.0,44.0,23.0,15.0,4.0,0.0,4.0,0.0
mahonbi01c,1984,MNS,NHL,1,,13.0,3.0,8.0,2.0,,,,
moorege01c,1974,IND,WHA,1,,78.0,18.0,57.0,3.0,,,,
crawfma01c,1995,COL,NHL,1,,82.0,47.0,25.0,10.0,22.0,16.0,6.0,0.0
saccojo01c,2009,COL,NHL,1,,82.0,43.0,30.0,9.0,6.0,2.0,4.0,0.0
ruffli01c,2000,BUF,NHL,1,,82.0,46.0,31.0,5.0,13.0,7.0,6.0,0.0
muldope01c,1915,SEA,PCHA,1,,18.0,9.0,9.0,0.0,,,,
mauripa01c,2006,TOR,NHL,1,,82.0,40.0,31.0,11.0,,,,
demerja01c,1987,DET,NHL,1,,80.0,41.0,28.0,11.0,16.0,9.0,7.0,0.0
carpedo01c,1989,TOR,NHL,1,,80.0,38.0,38.0,4.0,5.0,1.0,4.0,0.0
watsoph01c,1957,NYR,NHL,1,,70.0,32.0,25.0,13.0,6.0,2.0,4.0,0.0
sathegl01c,1980,EDM,NHL,2,,62.0,25.0,26.0,11.0,9.0,5.0,4.0,0.0
murrabr01c,2007,OTT,NHL,2,,18.0,7.0,9.0,2.0,4.0,0.0,4.0,0.0
berenre01c,1979,STL,NHL,2,,56.0,27.0,20.0,9.0,3.0,0.0,3.0,0.0
adamsja01c,1932,DET,NHL,1,,48.0,25.0,15.0,8.0,4.0,2.0,2.0,0.0
patrifr01c,1916,VML,PCHA,1,,23.0,14.0,9.0,0.0,,,,
laviope01c,2011,PHI,NHL,1,,82.0,47.0,26.0,9.0,11.0,5.0,6.0,0.0
bouchge01c,1933,OTS,NHL,1,,48.0,13.0,29.0,6.0,,,,
babcomi01c,2003,ANA,NHL,1,,82.0,29.0,43.0,10.0,,,,
webstto01c,1990,LAK,NHL,1,,80.0,46.0,24.0,10.0,12.0,6.0,6.0,0.0
murraan01c,2007,STL,NHL,1,,82.0,33.0,36.0,13.0,,,,
wattto01c,1986,VAN,NHL,1,,80.0,29.0,43.0,8.0,,,,
reaybi01c,1958,TOR,NHL,1,,20.0,5.0,12.0,3.0,,,,
allenke01c,1967,PHI,NHL,1,,74.0,31.0,32.0,11.0,7.0,3.0,4.0,0.0
rossar01c,1944,BOS,NHL,1,,50.0,16.0,30.0,4.0,7.0,3.0,4.0,0.0
smythco01c,1929,TOR,NHL,1,,44.0,17.0,21.0,6.0,,,,
magnuke01c,1981,CHI,NHL,1,,52.0,18.0,24.0,10.0,,,,
keenami01c,1993,NYR,NHL,1,,84.0,52.0,24.0,8.0,23.0,16.0,7.0,0.0
quennjo01c,2002,STL,NHL,1,,82.0,41.0,30.0,11.0,7.0,3.0,4.0,0.0
kishla01c,1982,HAR,NHL,1,,49.0,12.0,32.0,5.0,,,,
abelsi01c,1960,DET,NHL,1,,70.0,25.0,29.0,16.0,11.0,6.0,5.0,0.0
quinnpa01c,1995,VAN,NHL,2,,6.0,3.0,3.0,0.0,6.0,2.0,4.0,0.0
constke01c,1993,SJS,NHL,1,,84.0,33.0,35.0,16.0,14.0,7.0,7.0,0.0
gordoja01c,1974,MNS,NHL,1,,38.0,11.0,22.0,5.0,,,,
mckenke01c,1923,EDE,WCHL,1,,30.0,11.0,15.0,4.0,,,,
neilsro01c,1983,LAK,NHL,3,,28.0,8.0,17.0,3.0,,,,
goodfeb01c,1951,CHI,NHL,1,,70.0,17.0,44.0,9.0,,,,
crispte01c,1994,TBL,NHL,1,,48.0,17.0,28.0,3.0,,,,
