year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1977,NHL,TOR,13,6,7,0,33,32,265.0,4.0,7.0,44.0,0.0,7.0,51.0,0.0
1995,NHL,MTL,6,2,4,0,17,19,72.0,2.0,3.0,31.0,1.0,8.0,31.0,2.0
1999,NHL,SJS,12,5,7,0,27,37,164.0,2.0,10.0,63.0,2.0,13.0,61.0,2.0
1988,NHL,STL,10,5,5,0,35,34,216.0,6.0,8.0,56.0,,6.0,38.0,1.0
1931,NHL,TOR,7,5,1,1,28,15,95.0,,,,,,,
1995,NHL,FLO,22,12,10,0,61,57,401.0,6.0,14.0,109.0,2.0,20.0,103.0,1.0
1999,NHL,PHO,5,1,4,0,10,17,75.0,0.0,3.0,19.0,0.0,7.0,27.0,0.0
1934,NHL,BOS,4,1,3,0,2,7,25.0,,,,,,,
1974,NHL,BOS,3,1,2,0,15,12,47.0,0.0,2.0,14.0,0.0,4.0,14.0,1.0
2011,NHL,BOS,7,3,4,0,15,16,52.0,0.0,2.0,23.0,0.0,3.0,19.0,0.0
1968,NHL,PHI,4,0,4,0,3,17,83.0,,1.0,,0.0,3.0,,1.0
1983,NHL,CAL,11,6,5,0,41,46,224.0,2.0,10.0,53.0,2.0,11.0,49.0,3.0
2007,NHL,DAL,18,10,8,0,45,41,218.0,0.0,18.0,90.0,4.0,13.0,76.0,0.0
1920,PCHA,VML,2,2,0,0,13,2,,,,,,,,
1983,NHL,NYR,5,2,3,0,14,13,87.0,0.0,4.0,23.0,0.0,0.0,21.0,1.0
1951,NHL,MTL,11,4,7,0,20,23,97.0,,,,,,,
1989,NHL,NJD,6,2,4,0,18,21,225.0,2.0,5.0,31.0,0.0,4.0,29.0,1.0
1973,NHL,PHI,17,12,5,0,54,36,578.0,,14.0,,1.0,9.0,,2.0
1976,WHA,HOU,11,6,5,0,43,40,,,,,,,,
2010,NHL,PIT,7,3,4,0,14,22,82.0,0.0,1.0,35.0,1.0,8.0,27.0,0.0
1997,NHL,PHI,5,1,4,0,9,18,90.0,4.0,3.0,36.0,2.0,9.0,31.0,0.0
1977,WHA,HOU,6,2,4,0,16,29,,,,,,,,
1948,NHL,TOR,9,8,1,0,28,15,94.0,,,,,,,
1936,NHL,NYR,9,6,3,0,18,10,68.0,,,,,,,
1983,NHL,WIN,3,0,3,0,7,18,76.0,0.0,2.0,10.0,0.0,0.0,8.0,1.0
1923,WCHL,CAT,5,3,1,1,14,9,,,,,,,,
1992,NHL,WIN,6,2,4,0,17,21,85.0,0.0,6.0,23.0,0.0,4.0,29.0,1.0
1999,NHL,PHI,18,11,7,0,44,40,257.0,2.0,15.0,69.0,0.0,8.0,58.0,1.0
1977,WHA,WIJ,9,8,1,0,53,20,,,,,,,,
1978,NHL,PIT,7,2,5,0,16,25,84.0,0.0,2.0,28.0,1.0,4.0,19.0,0.0
1996,NHL,NJD,10,5,5,0,27,21,186.0,0.0,11.0,50.0,2.0,3.0,37.0,3.0
1978,NHL,LAK,2,0,2,0,2,9,45.0,0.0,2.0,10.0,0.0,3.0,8.0,0.0
2007,NHL,BOS,7,3,4,0,15,19,87.0,0.0,3.0,30.0,0.0,3.0,33.0,1.0
2009,NHL,SJS,15,8,7,0,41,41,163.0,0.0,14.0,71.0,0.0,9.0,49.0,1.0
1990,NHL,EDM,18,9,9,0,57,60,400.0,2.0,12.0,91.0,2.0,21.0,95.0,0.0
1934,NHL,CHI,2,0,1,1,0,1,16.0,,,,,,,
2011,NHL,NYR,20,10,10,0,43,41,218.0,2.0,13.0,73.0,0.0,11.0,69.0,0.0
2008,NHL,VAN,10,6,4,0,30,28,191.0,0.0,11.0,44.0,1.0,9.0,51.0,0.0
1993,NHL,PIT,6,2,4,0,12,20,140.0,2.0,2.0,27.0,2.0,3.0,30.0,0.0
2008,NHL,CBS,4,0,4,0,7,18,60.0,2.0,3.0,13.0,0.0,7.0,22.0,0.0
1989,NHL,MNS,7,3,4,0,18,21,274.0,14.0,8.0,43.0,2.0,5.0,43.0,0.0
1987,NHL,MTL,11,5,6,0,33,35,219.0,4.0,6.0,52.0,,5.0,50.0,1.0
1923,NHL,OTS,2,0,2,0,2,5,28.0,,,,,,,
1957,NHL,BOS,12,6,6,0,42,32,147.0,,,,,,,
2010,NHL,WAS,9,4,5,0,23,24,84.0,4.0,5.0,35.0,0.0,5.0,38.0,0.0
1940,NHL,TOR,7,3,4,0,17,15,52.0,,,,,,,
1990,NHL,LAK,12,6,6,0,46,37,306.0,2.0,12.0,53.0,1.0,8.0,56.0,1.0
1980,NHL,QUE,5,2,3,0,17,22,221.0,4.0,5.0,24.0,2.0,2.0,13.0,0.0
2008,NHL,SJS,6,2,4,0,10,18,85.0,0.0,4.0,24.0,0.0,5.0,23.0,0.0
1956,NHL,NYR,5,1,4,0,12,22,48.0,,,,,,,
1984,NHL,NYR,3,0,3,0,10,14,76.0,0.0,4.0,11.0,0.0,5.0,16.0,0.0
1991,NHL,CHI,18,12,6,0,65,48,340.0,4.0,18.0,108.0,2.0,13.0,90.0,1.0
1919,PCHA,SEA,2,1,1,0,7,3,,,,,,,,
2006,NHL,AND,21,16,5,0,58,45,371.0,6.0,16.0,105.0,3.0,16.0,121.0,2.0
1985,NHL,NYR,16,8,8,0,47,55,426.0,4.0,13.0,70.0,3.0,14.0,81.0,4.0
1951,NHL,TOR,4,0,4,0,3,13,90.0,,,,,,,
2006,NHL,ATL,4,0,4,0,6,17,115.0,2.0,1.0,17.0,0.0,5.0,24.0,0.0
1946,NHL,MTL,11,6,5,0,29,23,171.0,,,,,,,
1986,NHL,NYR,6,2,4,0,13,22,172.0,0.0,4.0,35.0,2.0,3.0,32.0,0.0
2005,NHL,ANA,16,9,7,0,46,36,267.0,4.0,11.0,102.0,4.0,11.0,96.0,1.0
1998,NHL,CAR,6,2,4,0,10,16,62.0,0.0,2.0,21.0,0.0,4.0,24.0,0.0
1965,NHL,MTL,10,8,2,0,33,20,187.0,,,,,,,
1976,WHA,CIN,4,0,4,0,9,19,,,,,,,,
1974,NHL,STL,2,0,2,0,6,9,56.0,2.0,2.0,6.0,1.0,3.0,10.0,0.0
1987,NHL,NJD,20,11,9,0,67,71,871.0,10.0,23.0,117.0,,22.0,128.0,4.0
1962,NHL,TOR,10,8,2,0,31,16,93.0,,,,,,,
1989,NHL,HAR,7,3,4,0,21,23,143.0,2.0,3.0,34.0,1.0,8.0,32.0,0.0
1973,WHA,EDO,5,1,4,0,14,22,,,,,,,,
1997,NHL,BUF,15,10,5,0,46,32,268.0,2.0,16.0,89.0,1.0,9.0,90.0,2.0
1988,NHL,MNS,5,1,4,0,15,23,144.0,0.0,3.0,16.0,,5.0,30.0,1.0
1995,NHL,WAS,6,2,4,0,17,21,194.0,2.0,7.0,38.0,1.0,7.0,42.0,0.0
1973,NHL,NYR,13,7,6,0,38,39,245.0,,7.0,,1.0,8.0,,0.0
1932,NHL,MTL,2,0,1,1,5,8,16.0,,,,,,,
1937,NHL,NYR,3,1,2,0,7,8,24.0,,,,,,,
2000,NHL,VAN,4,0,4,0,9,16,50.0,0.0,4.0,16.0,0.0,5.0,19.0,0.0
1969,NHL,DET,4,0,4,0,8,16,44.0,,3.0,,0.0,5.0,,1.0
1958,NHL,TOR,12,5,7,0,32,39,173.0,,,,,,,
1947,NHL,BOS,5,1,4,0,13,20,39.0,,,,,,,
1997,NHL,SJS,6,2,4,0,12,16,152.0,0.0,6.0,36.0,1.0,7.0,38.0,0.0
1941,NHL,NYR,6,2,4,0,12,13,60.0,,,,,,,
2007,NHL,DET,22,16,6,0,72,41,243.0,4.0,20.0,106.0,0.0,14.0,98.0,6.0
1961,NHL,MTL,6,2,4,0,13,19,83.0,,,,,,,
1984,NHL,MTL,12,6,6,0,43,41,320.0,0.0,13.0,51.0,0.0,8.0,49.0,1.0
1975,WHA,WIJ,13,12,1,0,68,35,,,,,,,,
1976,WHA,SDM,7,3,4,0,19,28,,,,,,,,
1938,NHL,TOR,10,5,5,0,22,20,86.0,,,,,,,
1972,WHA,HOU,10,4,6,0,26,30,,,9.0,27.0,1.0,5.0,45.0,1.0
1991,NHL,WIN,7,3,4,0,17,29,167.0,4.0,7.0,38.0,1.0,5.0,39.0,0.0
1985,NHL,TOR,10,6,4,0,40,33,284.0,0.0,12.0,48.0,1.0,9.0,45.0,0.0
1984,NHL,CAL,4,1,3,0,13,15,129.0,2.0,5.0,21.0,2.0,5.0,22.0,2.0
1972,WHA,OTN,5,1,4,0,17,24,,,5.0,27.0,0.0,8.0,30.0,0.0
2008,NHL,STL,4,0,4,0,5,11,63.0,2.0,1.0,24.0,0.0,4.0,18.0,0.0
2006,NHL,BUF,16,9,7,0,44,39,162.0,0.0,11.0,88.0,1.0,14.0,75.0,0.0
2001,NHL,VAN,6,2,4,0,16,22,62.0,0.0,4.0,27.0,3.0,7.0,25.0,0.0
1974,WHA,HOU,13,12,1,0,61,26,,,,,,,,
1935,NHL,CHI,2,1,1,0,5,7,8.0,,,,,,,
1999,NHL,FLO,4,0,4,0,6,12,54.0,0.0,1.0,14.0,1.0,2.0,16.0,0.0
1971,NHL,NYR,16,10,6,0,52,41,275.0,,12.0,,4.0,10.0,,1.0
1932,NHL,BOS,5,2,3,0,7,9,50.0,,,,,,,
1986,NHL,LAK,5,1,4,0,20,32,118.0,0.0,5.0,28.0,1.0,8.0,30.0,0.0
1993,NHL,MTL,7,3,4,0,20,22,106.0,0.0,6.0,28.0,1.0,7.0,31.0,0.0
1980,NHL,EDM,9,5,4,0,35,35,157.0,2.0,9.0,43.0,2.0,15.0,46.0,1.0
1985,NHL,EDM,10,6,4,0,41,30,321.0,6.0,8.0,39.0,2.0,8.0,51.0,4.0
1981,NHL,STL,10,5,5,0,39,36,234.0,4.0,6.0,44.0,1.0,10.0,50.0,1.0
2000,NHL,DET,6,2,4,0,17,15,57.0,0.0,9.0,27.0,0.0,3.0,20.0,0.0
1976,WHA,NEW,5,1,4,0,14,23,,,,,,,,
1950,NHL,MTL,11,5,6,0,23,25,86.0,,,,,,,
1998,NHL,ANA,4,0,4,0,6,17,80.0,0.0,4.0,20.0,0.0,7.0,23.0,0.0
1993,NHL,CAL,7,3,4,0,20,23,173.0,8.0,5.0,44.0,1.0,6.0,41.0,1.0
1989,NHL,BUF,6,2,4,0,13,17,126.0,2.0,6.0,30.0,0.0,2.0,29.0,0.0
2010,NHL,DET,11,7,4,0,36,28,125.0,0.0,8.0,43.0,0.0,11.0,46.0,0.0
1967,NHL,NYR,6,2,4,0,12,18,68.0,,2.0,,0.0,3.0,,0.0
1920,NHL,TRS,2,0,2,0,0,7,24.0,,,,,,,
1929,NHL,MTL,6,5,0,1,14,6,100.0,,,,,,,
1943,NHL,CHI,9,4,5,0,25,24,60.0,,,,,,,
1981,NHL,BUF,4,1,3,0,11,17,104.0,0.0,6.0,17.0,0.0,4.0,15.0,0.0
2001,NHL,CAR,23,13,10,0,47,43,263.0,4.0,16.0,103.0,2.0,15.0,96.0,1.0
1997,NHL,NJD,6,2,4,0,12,13,92.0,0.0,3.0,23.0,0.0,4.0,25.0,2.0
2011,NHL,NJD,24,14,10,0,59,58,248.0,0.0,13.0,85.0,2.0,22.0,82.0,1.0
1995,NHL,CAL,4,0,4,0,7,16,56.0,0.0,0.0,21.0,0.0,4.0,21.0,0.0
1988,NHL,WAS,6,2,4,0,19,25,155.0,0.0,9.0,43.0,,9.0,34.0,1.0
2009,NHL,COL,6,2,4,0,11,19,67.0,4.0,2.0,15.0,0.0,5.0,26.0,0.0
1966,NHL,NYR,4,0,4,0,8,14,58.0,,,,,,,
1995,NHL,TBL,6,2,4,0,13,26,190.0,0.0,3.0,35.0,0.0,10.0,43.0,2.0
1952,NHL,MTL,12,8,4,0,34,23,118.0,,,,,,,
1979,NHL,MTL,10,6,4,0,39,26,77.0,0.0,7.0,33.0,2.0,5.0,30.0,1.0
1994,NHL,WAS,7,3,4,0,26,29,213.0,4.0,6.0,44.0,1.0,10.0,42.0,1.0
2010,NHL,AND,6,2,4,0,20,22,109.0,0.0,8.0,22.0,0.0,6.0,27.0,1.0
1949,NHL,TOR,7,3,4,0,11,10,117.0,,,,,,,
1959,NHL,CHI,4,0,4,0,6,14,30.0,,,,,,,
1994,NHL,QUE,6,2,4,0,19,25,89.0,2.0,2.0,25.0,1.0,7.0,29.0,2.0
1986,NHL,HAR,6,2,4,0,19,27,317.0,2.0,6.0,35.0,1.0,12.0,39.0,0.0
1977,NHL,COR,2,0,2,0,3,6,25.0,0.0,1.0,5.0,0.0,1.0,3.0,0.0
2005,NHL,DAL,5,1,4,0,15,18,64.0,0.0,5.0,31.0,1.0,5.0,28.0,1.0
1984,NHL,STL,3,0,3,0,5,9,72.0,0.0,2.0,15.0,0.0,2.0,9.0,1.0
1994,NHL,PHI,15,10,5,0,50,43,186.0,2.0,9.0,70.0,1.0,15.0,66.0,3.0
1929,NHL,CHI,2,0,1,1,2,3,50.0,,,,,,,
2008,NHL,NJD,7,3,4,0,15,17,91.0,0.0,3.0,27.0,0.0,2.0,29.0,0.0
2001,NHL,COL,21,11,10,0,54,56,168.0,6.0,10.0,77.0,2.0,9.0,62.0,0.0
2011,NHL,DET,5,1,4,0,9,13,55.0,0.0,4.0,23.0,0.0,2.0,22.0,0.0
1998,NHL,EDM,4,0,4,0,7,11,85.0,0.0,2.0,17.0,0.0,2.0,22.0,0.0
1992,NHL,BUF,8,4,4,0,31,28,116.0,0.0,10.0,39.0,2.0,10.0,36.0,1.0
1972,NHL,BUF,6,2,4,0,16,21,59.0,,4.0,,0.0,4.0,,0.0
2000,NHL,LAK,13,7,6,0,25,34,146.0,4.0,6.0,50.0,0.0,14.0,63.0,0.0
2003,NHL,PHI,18,11,7,0,50,43,272.0,8.0,8.0,61.0,0.0,14.0,71.0,3.0
2006,NHL,NAS,5,1,4,0,14,16,148.0,0.0,3.0,22.0,0.0,2.0,30.0,1.0
1925,WCHL,EDE,2,0,1,1,3,5,,,,,,,,
1927,NHL,MTL,2,0,1,1,2,3,35.0,,,,,,,
1998,NHL,DAL,23,16,7,0,64,44,279.0,2.0,13.0,107.0,0.0,9.0,95.0,3.0
1991,NHL,MNS,7,3,4,0,19,23,156.0,0.0,7.0,35.0,3.0,5.0,32.0,0.0
1928,NHL,NYA,2,0,1,1,0,1,18.0,,,,,,,
1989,NHL,EDM,22,16,6,0,93,60,288.0,0.0,21.0,99.0,2.0,14.0,98.0,4.0
2000,NHL,NJD,25,15,10,0,69,52,334.0,2.0,16.0,101.0,2.0,17.0,104.0,3.0
1983,NHL,BOS,3,0,3,0,2,10,77.0,0.0,1.0,13.0,0.0,2.0,12.0,0.0
1980,NHL,PIT,5,2,3,0,21,20,141.0,4.0,6.0,24.0,0.0,8.0,23.0,1.0
1937,NHL,TOR,7,4,3,0,14,13,59.0,,,,,,,
2000,NHL,CAR,6,2,4,0,8,20,115.0,0.0,3.0,29.0,1.0,2.0,24.0,0.0
1975,WHA,IND,7,3,4,0,15,18,,,,,,,,
1984,NHL,EDM,18,15,3,0,98,57,476.0,2.0,15.0,78.0,4.0,16.0,90.0,6.0
1957,NHL,MTL,10,8,2,0,35,20,121.0,,,,,,,
1984,NHL,NYI,10,4,6,0,25,28,256.0,0.0,7.0,33.0,1.0,7.0,52.0,0.0
1955,NHL,MTL,10,8,2,0,42,18,159.0,,,,,,,
1976,NHL,MTL,14,12,2,0,54,23,170.0,2.0,10.0,55.0,0.0,5.0,46.0,2.0
1934,NHL,MTM,7,5,0,2,16,8,56.0,,,,,,,
1918,PCHA,SEA,2,1,1,0,7,5,,,,,,,,
1933,NHL,NYR,2,0,1,1,1,2,18.0,,,,,,,
1964,NHL,TOR,6,2,4,0,14,17,136.0,,,,,,,
1956,NHL,BOS,10,5,5,0,21,29,127.0,,,,,,,
1979,NHL,PHI,19,13,6,0,78,53,530.0,4.0,16.0,76.0,3.0,23.0,117.0,5.0
1993,NHL,CHI,6,2,4,0,10,15,121.0,2.0,4.0,29.0,1.0,9.0,32.0,0.0
1950,NHL,BOS,6,1,4,1,5,17,72.0,,,,,,,
1975,WHA,EDO,4,0,4,0,11,22,,,,,,,,
1996,NHL,PHO,7,3,4,0,17,17,111.0,2.0,3.0,26.0,0.0,6.0,28.0,0.0
1992,NHL,VAN,12,6,6,0,46,43,188.0,2.0,12.0,56.0,2.0,12.0,56.0,0.0
2006,NHL,SJS,11,6,5,0,25,27,165.0,4.0,4.0,57.0,2.0,8.0,47.0,0.0
1959,NHL,DET,6,2,4,0,16,20,45.0,,,,,,,
1980,NHL,LAK,4,1,3,0,12,23,162.0,4.0,5.0,16.0,0.0,3.0,16.0,1.0
1970,NHL,MTL,20,12,8,0,75,63,379.0,,16.0,,2.0,17.0,,1.0
1996,NHL,EDM,12,5,7,0,32,37,204.0,0.0,8.0,55.0,1.0,10.0,61.0,3.0
1934,NHL,TOR,7,3,4,0,11,12,61.0,,,,,,,
1999,NHL,STL,7,3,4,0,22,20,114.0,0.0,8.0,39.0,1.0,6.0,35.0,0.0
1939,NHL,NYR,12,8,4,0,29,20,137.0,,,,,,,
1949,NHL,MTL,5,1,4,0,7,15,77.0,,,,,,,
1986,NHL,WIN,10,4,6,0,31,32,289.0,2.0,9.0,42.0,1.0,8.0,47.0,2.0
1926,NHL,MTL,4,1,1,2,3,6,30.0,,,,,,,
1974,NHL,PHI,17,12,5,0,53,34,335.0,0.0,11.0,65.0,0.0,14.0,89.0,1.0
1937,NHL,NYA,6,3,3,0,13,12,42.0,,,,,,,
1992,NHL,WAS,6,2,4,0,22,23,134.0,2.0,9.0,26.0,1.0,2.0,30.0,1.0
1985,NHL,MNS,5,2,3,0,20,18,142.0,2.0,6.0,24.0,1.0,2.0,25.0,1.0
1971,NHL,CHI,8,4,4,0,23,25,129.0,,3.0,,2.0,4.0,,2.0
1978,WHA,QUN,4,0,4,0,12,30,,,,,,,,
1972,WHA,MFS,5,1,4,0,16,23,,,4.0,11.0,0.0,7.0,13.0,0.0
1976,WHA,IND,9,5,4,0,33,34,,,,,,,,
2009,NHL,WAS,7,3,4,0,22,20,69.0,4.0,1.0,33.0,0.0,6.0,30.0,2.0
2007,NHL,NAS,6,2,4,0,12,17,68.0,2.0,2.0,23.0,1.0,3.0,26.0,0.0
1972,NHL,NYR,10,5,5,0,33,26,98.0,,5.0,,1.0,5.0,,0.0
1999,NHL,LAK,4,0,4,0,6,15,54.0,2.0,0.0,23.0,0.0,7.0,23.0,0.0
1979,NHL,BUF,14,9,5,0,48,36,237.0,6.0,17.0,61.0,3.0,9.0,55.0,1.0
1956,NHL,DET,5,1,4,0,14,15,66.0,,,,,,,
1980,NHL,NYI,18,15,3,0,97,48,310.0,0.0,31.0,80.0,1.0,19.0,96.0,9.0
2002,NHL,DET,4,0,4,0,6,10,36.0,2.0,2.0,14.0,0.0,0.0,14.0,0.0
1975,WHA,HOU,17,8,9,0,56,64,,,,,,,,
1975,NHL,MTL,13,12,1,0,44,26,187.0,0.0,11.0,53.0,0.0,9.0,46.0,3.0
1985,NHL,CHI,3,0,3,0,9,18,87.0,0.0,3.0,16.0,0.0,5.0,15.0,0.0
1990,NHL,BOS,19,10,9,0,60,62,439.0,2.0,24.0,100.0,3.0,17.0,92.0,0.0
1994,NHL,NYR,10,4,6,0,35,37,138.0,2.0,13.0,46.0,3.0,5.0,50.0,1.0
1994,NHL,VAN,11,4,7,0,33,38,272.0,6.0,12.0,57.0,1.0,8.0,66.0,7.0
2001,NHL,NYI,7,3,4,0,21,22,169.0,2.0,11.0,38.0,0.0,5.0,43.0,0.0
1978,WHA,WIJ,10,8,2,0,51,38,,,,,,,,
1948,NHL,DET,11,4,7,0,22,26,164.0,,,,,,,
1971,NHL,MNS,7,3,4,0,19,19,111.0,,4.0,,0.0,6.0,,0.0
1986,NHL,CAL,6,2,4,0,15,22,190.0,0.0,5.0,28.0,1.0,8.0,30.0,1.0
1975,NHL,BUF,9,4,5,0,25,29,162.0,0.0,2.0,42.0,1.0,7.0,41.0,1.0
2006,NHL,MIN,5,1,4,0,9,12,79.0,0.0,2.0,27.0,1.0,5.0,19.0,1.0
1998,NHL,PHI,6,2,4,0,11,9,82.0,0.0,3.0,27.0,0.0,5.0,34.0,0.0
1988,NHL,NYR,4,0,4,0,11,19,214.0,0.0,6.0,29.0,,6.0,27.0,0.0
1983,NHL,PHI,3,0,3,0,5,15,126.0,0.0,1.0,7.0,0.0,3.0,11.0,0.0
1985,NHL,NYI,3,0,3,0,4,11,84.0,0.0,1.0,11.0,0.0,3.0,13.0,0.0
1981,NHL,PIT,5,2,3,0,13,22,112.0,2.0,3.0,25.0,0.0,4.0,21.0,0.0
1968,NHL,BOS,10,6,4,0,40,20,226.0,,11.0,,1.0,7.0,,5.0
1969,NHL,PIT,10,6,4,0,23,25,211.0,,4.0,,2.0,9.0,,0.0
2002,NHL,TBL,11,5,6,0,22,29,134.0,4.0,5.0,37.0,0.0,9.0,43.0,2.0
1991,NHL,WAS,7,3,4,0,27,25,139.0,0.0,7.0,37.0,1.0,11.0,34.0,1.0
1982,NHL,CHI,13,7,6,0,49,51,269.0,4.0,12.0,60.0,2.0,17.0,62.0,2.0
1994,NHL,CHI,16,9,7,0,45,39,203.0,0.0,9.0,68.0,1.0,11.0,75.0,1.0
1975,NHL,ATF,2,0,2,0,1,3,21.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0
1997,NHL,COL,7,3,4,0,16,19,209.0,0.0,5.0,35.0,0.0,7.0,46.0,1.0
1974,WHA,NEW,6,2,4,0,17,28,,,,,,,,
1947,NHL,TOR,9,8,1,0,38,20,102.0,,,,,,,
1936,NHL,BOS,3,1,2,0,6,8,15.0,,,,,,,
2008,NHL,DET,23,15,8,0,76,48,226.0,2.0,23.0,97.0,1.0,19.0,71.0,1.0
2009,NHL,MTL,19,9,10,0,46,57,216.0,10.0,12.0,73.0,3.0,13.0,84.0,1.0
1932,NHL,TOR,9,4,5,0,14,18,99.0,,,,,,,
1997,NHL,PHO,6,2,4,0,18,24,127.0,0.0,6.0,33.0,0.0,7.0,42.0,2.0
1982,NHL,NYR,9,5,4,0,33,37,171.0,2.0,9.0,47.0,3.0,10.0,40.0,1.0
1994,NHL,CAL,7,3,4,0,35,26,111.0,0.0,7.0,31.0,0.0,6.0,31.0,6.0
2009,NHL,VAN,12,6,6,0,43,41,175.0,6.0,11.0,50.0,2.0,17.0,54.0,0.0
1973,WHA,HOU,14,12,2,0,71,35,,,,,,,,
1978,NHL,PHI,8,3,5,0,23,37,173.0,2.0,6.0,31.0,5.0,8.0,49.0,0.0
1996,NHL,COL,17,10,7,0,59,41,380.0,6.0,21.0,95.0,4.0,7.0,86.0,0.0
1926,NHL,NYR,2,0,1,1,1,3,36.0,,,,,,,
1951,NHL,BOS,7,3,4,0,12,18,51.0,,,,,,,
1980,NHL,BOS,3,0,3,0,13,20,90.0,0.0,2.0,8.0,1.0,5.0,19.0,3.0
2008,NHL,BOS,11,7,4,0,34,22,147.0,0.0,6.0,43.0,1.0,3.0,27.0,0.0
1919,PCHA,VML,2,1,1,0,3,7,,,,,,,,
1989,NHL,MTL,11,5,6,0,29,29,235.0,4.0,2.0,51.0,2.0,9.0,56.0,0.0
1922,PCHA,VAM,2,1,1,0,5,3,,,,,,,,
2000,NHL,OTT,4,0,4,0,3,10,48.0,0.0,0.0,16.0,0.0,3.0,13.0,0.0
2000,NHL,TOR,11,7,4,0,28,24,146.0,2.0,9.0,39.0,0.0,6.0,48.0,1.0
1924,WCHL,SAS,2,0,1,1,4,6,,,,,,,,
1945,NHL,MTL,9,8,1,0,45,20,91.0,,,,,,,
2007,NHL,PIT,20,14,6,0,61,43,323.0,2.0,21.0,92.0,2.0,11.0,85.0,1.0
2001,NHL,STL,10,5,5,0,24,19,150.0,0.0,9.0,45.0,1.0,5.0,42.0,2.0
1974,NHL,BUF,17,10,7,0,53,58,276.0,6.0,13.0,75.0,1.0,15.0,72.0,2.0
1954,NHL,DET,11,8,3,0,41,26,143.0,,,,,,,
1993,NHL,WAS,11,5,6,0,32,32,256.0,0.0,5.0,55.0,0.0,6.0,52.0,3.0
2000,NHL,PHI,6,2,4,0,13,21,74.0,0.0,4.0,17.0,0.0,6.0,18.0,1.0
1945,NHL,BOS,10,5,5,0,29,29,47.0,,,,,,,
1973,NHL,CHI,11,6,5,0,30,35,196.0,,9.0,,0.0,9.0,,0.0
2007,NHL,OTT,4,0,4,0,5,16,85.0,0.0,1.0,13.0,0.0,6.0,23.0,0.0
1991,NHL,EDM,16,8,8,0,49,54,340.0,0.0,14.0,78.0,0.0,17.0,90.0,1.0
1984,NHL,BUF,5,2,3,0,22,22,151.0,4.0,2.0,25.0,0.0,6.0,25.0,0.0
1940,NHL,BOS,11,8,3,0,27,23,81.0,,,,,,,
1992,NHL,CHI,4,0,4,0,6,13,74.0,2.0,1.0,24.0,1.0,7.0,25.0,0.0
1984,NHL,PHI,19,12,7,0,61,54,563.0,2.0,19.0,103.0,2.0,17.0,83.0,4.0
1974,WHA,TOT,6,2,4,0,27,29,,,,,,,,
1977,NHL,MTL,15,12,3,0,58,29,213.0,2.0,14.0,57.0,0.0,6.0,55.0,2.0
1988,NHL,VAN,7,3,4,0,20,26,160.0,2.0,7.0,44.0,,10.0,36.0,1.0
2008,NHL,NYR,7,3,4,0,11,19,120.0,2.0,4.0,31.0,1.0,6.0,33.0,0.0
1982,NHL,BUF,10,6,4,0,31,35,208.0,2.0,7.0,36.0,2.0,5.0,41.0,0.0
1974,WHA,MFS,12,6,6,0,44,42,,,,,,,,
1987,NHL,STL,10,5,5,0,35,38,321.0,0.0,16.0,71.0,,12.0,50.0,2.0
1975,WHA,CAC,10,5,5,0,36,37,,,,,,,,
1992,NHL,CAL,6,2,4,0,28,33,213.0,0.0,9.0,40.0,1.0,5.0,40.0,3.0
1920,NHL,OTS,2,2,0,0,7,0,31.0,,,,,,,
1961,NHL,CHI,12,6,6,0,34,31,191.0,,,,,,,
2000,NHL,EDM,6,2,4,0,13,16,83.0,0.0,5.0,31.0,0.0,4.0,26.0,0.0
1999,NHL,NJD,23,16,7,0,61,39,192.0,6.0,12.0,70.0,1.0,5.0,67.0,4.0
1991,NHL,VAN,13,6,7,0,44,35,243.0,0.0,10.0,70.0,1.0,11.0,63.0,1.0
1993,NHL,NYI,4,0,4,0,3,22,83.0,0.0,1.0,17.0,0.0,8.0,27.0,0.0
1928,NHL,BOS,5,5,0,0,9,3,76.0,,,,,,,
1939,NHL,TOR,10,6,4,0,21,19,123.0,,,,,,,
1968,NHL,STL,12,8,4,0,36,20,258.0,,7.0,,3.0,6.0,,0.0
1991,NHL,NYR,13,6,7,0,47,49,277.0,2.0,13.0,58.0,1.0,11.0,62.0,5.0
1931,NHL,MTL,4,1,3,0,9,13,48.0,,,,,,,
1975,NHL,VAN,2,0,2,0,4,8,19.0,0.0,2.0,12.0,1.0,1.0,6.0,1.0
2003,NHL,NJD,5,1,4,0,9,14,28.0,0.0,3.0,18.0,0.0,4.0,12.0,0.0
2001,NHL,NJD,6,2,4,0,11,9,52.0,2.0,6.0,28.0,0.0,4.0,21.0,1.0
1977,WHA,NEW,14,8,6,0,56,47,,,,,,,,
1980,NHL,NYR,14,7,7,0,60,56,402.0,6.0,11.0,59.0,4.0,18.0,65.0,2.0
1997,NHL,OTT,11,5,6,0,20,30,135.0,2.0,8.0,51.0,4.0,7.0,39.0,1.0
2010,NHL,LAK,6,2,4,0,20,20,85.0,0.0,5.0,24.0,0.0,2.0,23.0,0.0
1974,WHA,PHR,5,1,4,0,12,23,,,,,,,,
2008,NHL,PHI,6,2,4,0,16,18,116.0,0.0,4.0,30.0,0.0,4.0,32.0,1.0
