season,daynum,wteam,wscore,lteam,lscore,wloc,numot
2013,4,1371,75,1282,36,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1375,76,1199,71,А,0
2013,4,1382,65,1126,55,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1383,76,1248,65,А,0
2013,4,1387,76,1367,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1389,56,1353,52,А,0
2013,4,1390,74,1362,62,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2013,4,1392,60,1265,57,А,0
2013,4,1395,53,1142,46,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1397,76,1244,67,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1400,55,1201,53,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1401,71,1256,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1402,86,1200,76,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1403,89,1341,79,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1407,56,1280,53,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1417,86,1232,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1421,71,1441,61,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1425,87,1164,73,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1426,62,1167,60,А,0
2013,4,1431,69,1331,49,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1433,80,1195,57,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1434,85,1204,54,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1436,54,1373,53,А,0
2011,7,1228,79,1414,65,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,7,1268,105,1370,76,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,7,1338,83,1348,75,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,7,1400,83,1298,52,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,9,1228,84,1405,45,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,9,1268,75,1158,74,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,9,1338,97,1227,54,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,9,1400,89,1256,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1104,76,1197,37,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1110,62,1384,52,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1111,89,1409,86,А,0
2011,11,1114,57,1374,47,А,0
2011,11,1122,64,1387,62,А,0
2011,11,1124,87,1212,52,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1130,79,1383,49,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1135,69,1200,65,А,0
2011,11,1140,83,1201,56,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1141,70,1168,67,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2011,11,1145,80,1382,70,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1155,87,1441,64,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1156,71,1136,57,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1160,88,1226,80,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1163,79,1392,52,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1165,65,1107,61,А,0
2011,11,1166,71,1106,57,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1180,75,1259,72,А,0
2011,11,1194,70,1413,63,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2011,11,1196,77,1423,60,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1199,75,1316,55,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1205,78,1150,70,А,0
2011,11,1207,62,1330,59,А,0
2011,11,1208,72,1290,70,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1210,52,1149,39,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2011,11,1211,117,1380,72,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
