schoolid,schoolname,schoolcity,schoolstate,schoolnick
calstfull,"California State University, Fullerton",Fullerton,CA,Titans
youngst,Youngstown State University,Youngstown,OH,Penguins
dallasbapt,Dallas Baptist University,Dallas,TX,Patriots
forthays,Fort Hays State University,Hays,KS,Tigers
morrbrown,Morris Brown College,Atlanta,GA,Wolverines
utep,University of Texas at El Paso,El Paso,TX,Miners
santaclara,Santa Clara University,Santa Clara,CA,Broncos
randmacon,Randolph-Macon College,Ashland,VA,Yellow Jackets
auburn,Auburn University,Auburn,AL,Tigers
econnst,Eastern Connecticut State University,Willimantic,CT,Warriors
flatlantic,Florida Atlantic University,Boca Raton,FL,Owls
lycomingpa,Lycoming College,Williamsport,PA,Warriors
mtunionoh,Mount Union College,Alliance,OH,Raiders
indiana,Indiana University,Bloomington,IN,Hoosiers
hopemi,Hope College,Holland,MI,Flying Dutchmen
ohdominican,Ohio Dominican University,Columbus,OH,Panthers
troyst,Troy State University,Troy,AL,Trojans
susquehnna,Susquehanna University,Selinsgrove,PA,Crusaders
springhill,Spring Hill College,Mobile,AL,Badgers
stfranpa,Saint Francis University,Loretto,PA,Red Flash
casewestrn,Case Western Reserve University,Cleveland,OH,Spartans
sdcity,San Diego City College,San Diego,CA,Knights
bloomsburg,Bloomsburg University of Pennsylvania,Bloomsburg,PA,Huskies
sfloridacc,South Florida CC,Avon Park,FL,
lewclarkor,Lewis & Clark College,Portland,OR,Pioneers
charleston,College of Charleston,Charleston,SC,Cougars
dubuque,University of Dubuque,Dubuque,IA,Spartans
erskine,Erskine College,Due West,SC,Flying Fleet
flinternat,Florida International University,Miami,FL,Golden Panthers
kentuckyst,Kentucky State University,Frankfort,KY,Thorobreds
shenandoah,Shenandoah University,Winchester,VA,Hornets
tuskegee,Tuskegee University,Tuskegee,AL,Golden Tigers
mtvernnaz,Mount Vernon Nazarene University,Mount Vernon,OH,Cougars
etennst,East Tennessee State University,Johnson City,TN,Buccaneers
houstnbapt,Houston Baptist University,Houston,TX,Huskies
wilkespa,Wilkes University,Wilkes-Barre,PA,Colonels
betheltn,Bethel College,McKenzie,TN,Royals
hillsdale,Hillsdale College,Hillsdale,MI,Chargers
wileytx,Wiley College,Marshall,TX,
cwashngton,Central Washington University,Ellensburg,WA,Wildcats
jacksonvil,Jacksonville University,Jacksonville,FL,Dolphins
pace,Pace University,New York,NY,Setters
missvalley,Mississippi Valley State University,Itta Bena,MS,Delta Devils
stmarytx,St. Mary's University,San Antonio,TX,Rattlers
ferrumva,Ferrum College,Ferrum,VA,Panthers
stmarysca,Saint Mary's College of California,Moraga,CA,Gaels
muskingum,Muskingum College,New Concord,OH,Fighting Muskies
wheatonma,Wheaton College (Mass.),Wheaton,MA,Lyons
widenerpa,Widener University,Chester,PA,Pioneers
freedhrdmn,Freed-Hardeman University,Henderson,TN,Lions
chapmanca,Chapman University,Orange,CA,Panthers
wyoming,University of Wyoming,Laramie,WY,Cowboys
wvirginia,West Virginia University,Morgantown,WV,Mountaineers
adelphi,Adelphi University,Garden City,NY,Panthers
arkansaslr,University of Arkansas at Little Rock,Little Rock,AR,Trojans
centenary,Centenary College of Louisiana,Shreveport,LA,Gentlemen
wiscgbay,University of Wisconsin-Green Bay,Green Bay,WI,Phoenix
mryvilletn,Maryville College,Maryville,TN,Fighting Scots
georgtwnky,Georgetown College,Georgetown,KY,Tigers
cornellia,Cornell College,Mount Vernon,IA,Rams
illchicago,University of Illinois at Chicago,Chicago,IL,Flames
nyoneonta,State University College at Oneonta,Oneonta,NY,Red Dragons
california,University of California,Berkeley,CA,Golden Bears
albertsnid,Albertson College of Idaho,Caldwell,ID,Coyotes
kenyonoh,Kenyon College,Gambier,OH,Lords
sandiegost,San Diego State University,San Diego,CA,Aztecs
indianapa,Indiana University of Pennsylvania,Indiana,PA,Indians
ozarks,University of the Ozarks,Clarksville,AR,Eagles
colgate,Colgate University,Hamilton,NY,Raiders
gettysburg,Gettysburg College,Gettysburg,PA,Bullets
woosteroh,College of Wooster,Wooster,OH,Fighting Scots
army,United States Military Academy,West Point,NY,Black Knights
illinois,University of Illinois at Urbana-Champaign,Champaign,IL,Fighting Illini
pompitzer,Pomona College,Claremont,CA,Sagehens
hampton,Hampton University,Hampton,VA,Pirates
liberty,Liberty University,Lynchburg,VA,Flames
daviselkins,Davis and Elkins College,Elkins,WV,Senators
howrdpayne,Howard Payne University,Brownwood,TX,Yellow Jackets
ncat,North Carolina Agricultural and Technical State University,Greensboro,NC,Aggies
stanford,Stanford University,Palo Alto,CA,Cardinal
morehead,Morehead State University,Morehead,KY,Eagles
boisest,Boise State University,Boise,ID,Broncos
virginia,University of Virginia,Charlottesville,VA,Cavaliers
sanjosest,San Jose State University,San Jose,CA,Spartans
gallaudet,Gallaudet University,Washington,DC,Bison
kentucky,University of Kentucky,Lexington,KY,Wildcats
hobartny,Hobart and William Smith Colleges,Geneva,NY,Statesmen
rhodestn,Rhodes College,Memphis,TN,Lynx
mit,Massachusetts Institute of Technology,Cambridge,MA,Engineers
flsouthern,Florida Southern College,Lakeland,FL,Moccasins
dayton,University of Dayton,Dayton,OH,Flyers
chicago,University of Chicago,Chicago,IL,Maroons
mscollege,Mississippi College,Clinton,MS,Choctaws
washst,Washington State University,Pullman,WA,Cougars
cflorida,University of Central Florida,Orlando,FL,Golden Knights
umass,University of Massachusetts Amherst,Amherst,MA,Minutemen
calstnorth,"California State University, Northridge",Northridge,CA,Matadors
stthomasfl,St. Thomas University,Miami,FL,Bobcats
manchester,Manchester College,North Manchester,IN,Spartans
eillinois,Eastern Illinois University,Charleston,IL,Panthers
psubehrend,"Pennsylvania State University Erie, the Behrend College",Erie,PA,Lions
whitwrthwa,Whitworth College,Spokane,WA,Pirates
drexel,Drexel University,Philadelphia,PA,Dragons
fltech,Florida Institute of Technology,Melbourne,FL,Panthers
ashland,Ashland University,Ashland,OH,Eagles
american,American University,Washington,DC,Eagles
beloitwi,Beloit College,Beloit,WI,Buccaneers
pacific,University of the Pacific,Stockton,CA,Tigers
gannon,Gannon University,Erie,PA,Golden Knights
vcu,Virginia Commonwealth University,Richmond,VA,Rams
millsapsms,Millsaps College,Jackson,MS,Majors
ccri,Community College of Rhode Island,Warwick,RI,Knights
brklyncuny,"Brooklyn College, The City University of New York",Brooklyn,NY,Bridges
texasam,Texas A&M University,College Station,TX,Aggies
rider,Rider University,Lawrenceville,NJ,Broncs
mrningside,Morningside College,Sioux City,IA,Mustangs
eckerd,Eckerd College,Saint Petersburg,FL,Tritons
marshall,Marshall University,Huntington,WV,Thundering Herd
appalst,Appalachian State University,Boone,NC,Mountaineers
ewashington,Eastern Washington University,Cheney,WA,Eagles
washleeva,Washington and Lee University,Lexington,VA,Generals
iupufw,Indiana University-Purdue University Fort Wayne,Fort Wayne,IN,Mastodons
wilacrosse,University of Wisconsin-La Crosse,La Crosse,WI,Eagles
arkansas,University of Arkansas,Fayetteville,AR,Razorbacks
augsburgmn,Augsburg College,Minneapolis,MN,Auggies
tampa,University of Tampa,Tampa,FL,Spartans
schreiner,Schreiner University,Kerrville,TX,Mountaineers
uab,University of Alabama at Birmingham,Birmingham,AL,Blazers
frankmarsh,Franklin & Marshall College,Lancaster,PA,Diplomats
catholic,Catholic University of America,Washington,DC,Cardinals
concrdiatx,Concordia University at Austin,Austin,TX,Tornados
furman,Furman University,Greenville,SC,Paladins
bridgwtrst,Bridgewater State College,Bridgewater,MA,Bears
houston,University of Houston,Houston,TX,Cougars
idahost,Idaho State University,Pocatello,ID,Bengals
lambuthtn,Lambuth University,Jackson,TN,Eagles
delaware,University of Delaware,Newark,DE,Blue Hens
stfrncisil,University of St. Francis,Joliet,IL,Fighting Saints
sela,Southeastern Louisiana University,Hammond,LA,Lions
michiganst,Michigan State University,East Lansing,MI,Spartans
nyfredonia,State University of New York College at Fredonia,Fredonia,NY,Blue Devils
newesleyan,Nebraska Wesleyan University,Lincoln,NE,Prairie Wolves
ncentralil,North Central College,Naperville,IL,Cardinals
nmexico,University of New Mexico,Albuquerque,NM,Lobos
bartonnc,Barton College,Wilson,NC,Bulldogs
carsnewm,Carson-Newman College,Jefferson City,TN,Eagles
willamette,Willamette University,Salem,OR,Bearcats
sfcc,South Florida Community College,Avon Park,FL,Panthers
butler,Butler University,Indianapolis,IN,Bulldogs
sdakotast,South Dakota State University,Brookings,SD,Jackrabbits
athensst,Athens State University,Athens,AL,Bears
wlibertyst,West Liberty State College,West Liberty,WV,Hilltoppers
stfranny,St. Francis College,Brooklyn Heights,NY,Terriers
sanfranst,San Francisco State University,San Francisco,CA,Gators
tennst,Tennessee State University,Nashville,TN,Tigers
whitmanwa,Whitman College,Walla Walla,WA,Missionaries
sillinois,Southern Illinois University,Carbondale,IL,Salukis
rhodeisle,University of Rhode Island,Kingston,RI,Rams
guilfordnc,Guilford College,Greensboro,NC,Quakers
rollins,Rollins College,Winter Park,FL,Tars
tnwesleyan,Tennessee Wesleyan College,Athens,TN,Bulldogs
utah,University of Utah,Salt Lake City,UT,Utes
wiwhitewtr,University of Wisconsin-Whitewater,Whitewater,WI,Warhawks
brewparker,Brewton-Parker College,Mount Vernon,GA,Barons
heidelberg,Heidelberg College,Tiffin,OH,Princes
juniatapa,Juniata College,Huntingdon,PA,Eagles
indpolis,University of Indianapolis,Indianapolis,IN,Greyhounds
roanokeva,Roanoke College,Salem,VA,Maroons
