playerid,awardid,yearid,lgid,tie,notes
doerrbo01,Baseball Magazine All-Star,1946,ML,,2B
sosasa01,TSN All-Star,1999,NL,,OF
hartnga01,Baseball Magazine All-Star,1932,NL,,C
gomezle01,Baseball Magazine All-Star,1937,AL,,P1
schmimi01,TSN All-Star,1983,NL,,3B
vaughhi01,Pitching Triple Crown,1918,NL,,
martied01,Silver Slugger,1992,AL,,3B
bluevi01,TSN Pitcher of the Year,1971,AL,,
wanerpa01,Baseball Magazine All-Star,1934,NL,,RF
liebemi01,Gold Glove,1999,NL,,C
musiast01,TSN Major League Player of the Year,1951,ML,,
puckeki01,TSN All-Star,1994,AL,,OF
ceronri01,TSN All-Star,1980,AL,,C
knighra01,World Series MVP,1986,ML,,
mcgeewi01,Gold Glove,1986,NL,,OF
johnswa01,Baseball Magazine All-Star,1919,ML,,P1
shantbo01,TSN All-Star,1952,ML,,P
heathje01,Baseball Magazine All-Star,1941,AL,,RF
maddugr01,Gold Glove,2008,NL,,P
perezto01,TSN All-Star,1973,NL,,1B
seweljo01,Baseball Magazine All-Star,1923,AL,,SS
batteea01,TSN All-Star,1962,AL,,C
jackstr01,Baseball Magazine All-Star,1928,NL,,SS
winfida01,Gold Glove,1982,AL,,OF
stewada01,Babe Ruth Award,1989,AL,,P
castilu01,Gold Glove,2004,NL,,2B
johnswa01,Most Valuable Player,1924,AL,,
crandde01,Gold Glove,1960,NL,,C
listapa01,Rookie of the Year,1992,AL,,
wagneho01,Baseball Magazine All-Star,1909,NL,,SS
archeji01,Baseball Magazine All-Star,1912,ML,,C1
aparilu01,TSN All-Star,1963,AL,,SS
deandi01,TSN All-Star,1934,ML,,P
schmimi01,TSN All-Star,1979,NL,,3B
wallati01,Gold Glove,1985,NL,,3B
wilsoha01,TSN All-Star,1930,ML,,OF
vaughar01,Baseball Magazine All-Star,1936,NL,,SS
wrighda03,Silver Slugger,2008,NL,,3B
knickbi01,Baseball Magazine All-Star,1934,AL,,SS
cobbty01,Baseball Magazine All-Star,1910,ML,,RF
coopece01,Gold Glove,1979,AL,,1B
yastrca01,Triple Crown,1967,AL,,
ottme01,Baseball Magazine All-Star,1938,ML,,RF
hitchst01,NLCS MVP,1998,NL,,
branded01,Baseball Magazine All-Star,1931,NL,,P1
sievero01,Rookie of the Year,1949,AL,,
howarel01,Gold Glove,1964,AL,,C
applilu01,Baseball Magazine All-Star,1936,ML,,SS
sweened01,Baseball Magazine All-Star,1910,AL,,C2
freehbi01,Gold Glove,1966,AL,,C
sandbry01,Silver Slugger,1984,NL,,2B
caminke01,Silver Slugger,1996,NL,,3B
gordojo01,Baseball Magazine All-Star,1948,ML,,2B
pettian01,ALCS MVP,2001,AL,,
ruelmu01,Baseball Magazine All-Star,1927,AL,,C
schmimi01,TSN All-Star,1976,NL,,3B
gomezle01,TSN All-Star,1938,ML,,P
norrimi01,Gold Glove,1980,AL,,P
bluevi01,TSN All-Star,1978,NL,,LHP
whitede03,Gold Glove,1988,AL,,OF
mondera01,Gold Glove,1997,NL,,OF
aaronha01,TSN All-Star,1959,ML,,OF
dimagjo01,Most Valuable Player,1941,AL,,
wakefdi01,Baseball Magazine All-Star,1943,AL,,RF
ruthba01,Baseball Magazine All-Star,1921,AL,,OF
thomair01,Baseball Magazine All-Star,1911,AL,,C1
riverma01,TSN Reliever of the Year,2004,AL,Y,
santajo01,TSN Pitcher of the Year,2006,AL,,
marquru01,Baseball Magazine All-Star,1911,NL,,P2
rosepe01,Most Valuable Player,1973,NL,,
piazzmi01,TSN All-Star,1999,NL,,C
guerrvl01,Silver Slugger,2000,NL,,OF
dempsri01,World Series MVP,1983,ML,,
schmimi01,TSN All-Star,1982,NL,,3B
simmoal01,Baseball Magazine All-Star,1927,ML,,CF
cartega01,TSN All-Star,1982,NL,,C
hamptmi01,TSN Pitcher of the Year,1999,NL,,
larkiba01,Silver Slugger,1988,NL,,SS
jackstr01,TSN All-Star,1928,ML,,SS
gehrilo01,Baseball Magazine All-Star,1928,ML,,1B
martipe02,TSN Pitcher of the Year,2000,AL,,
ripkeca01,Silver Slugger,1993,AL,,SS
molitpa01,Branch Rickey Award,1998,ML,,
verlaju01,TSN Pitcher of the Year,2012,AL,Y,
deandi01,Baseball Magazine All-Star,1933,ML,,P4
ruthba01,Baseball Magazine All-Star,1923,AL,,OF
hermabi01,TSN All-Star,1943,ML,,2B
wertzvi01,Baseball Magazine All-Star,1949,AL,,RF
carewro01,TSN Major League Player of the Year,1977,ML,,
pujolal01,TSN All-Star,2004,NL,,1B
righeda01,TSN Fireman of the Year,1987,AL,Y,
piazzmi01,TSN All-Star,2001,NL,,C
daubeja01,Baseball Magazine All-Star,1913,NL,,1B
sandbry01,Gold Glove,1985,NL,,2B
cochrmi01,TSN All-Star,1930,ML,,C
friscfr01,TSN All-Star,1931,ML,,2B
righeda01,Rolaids Relief Man Award,1987,AL,,
ruffire01,Baseball Magazine All-Star,1939,AL,,P2
knoopbo01,Gold Glove,1967,AL,,2B
vanceda01,TSN All-Star,1925,ML,,P
peavyja01,Cy Young Award,2007,NL,,
mathech01,Baseball Magazine All-Star,1913,ML,,P2
terrybi01,Baseball Magazine All-Star,1935,NL,,1B
gedmari01,TSN All-Star,1986,AL,,C
jonesan01,Gold Glove,1999,NL,,OF
langsma01,Gold Glove,1995,AL,,P
gwynnto01,Silver Slugger,1997,NL,,OF
rixeyep01,Baseball Magazine All-Star,1922,ML,,P2
carltst01,Cy Young Award,1982,NL,,
rosepe01,Silver Slugger,1981,NL,,1B
lopezal01,Baseball Magazine All-Star,1945,NL,,C
turlebo01,TSN All-Star,1958,ML,,P
ripkeca01,TSN All-Star,1985,AL,,SS
hershor01,NLCS MVP,1988,NL,,
bondsba01,Most Valuable Player,2004,NL,,
zimmehe01,Baseball Magazine All-Star,1917,ML,,3B
piercbi02,TSN Pitcher of the Year,1957,AL,,
snowjt01,Gold Glove,1997,NL,,1B
clemero02,Cy Young Award,1991,AL,,
alexape01,Baseball Magazine All-Star,1913,NL,,P2
wilsoji01,Baseball Magazine All-Star,1929,NL,,C
burnsge01,Baseball Magazine All-Star,1914,NL,,OF
edmonji01,TSN All-Star,1995,AL,Y,OF
beltrad01,Silver Slugger,2011,AL,,3B
mantlmi01,Hutch Award,1965,ML,,
dickera01,Cy Young Award,2012,NL,,
fregoji01,TSN All-Star,1964,AL,,SS
kalinal01,TSN Player of the Year,1963,AL,,
scottmi03,NLCS MVP,1986,NL,,
kleinch01,Baseball Magazine All-Star,1932,ML,,RF
smoltjo01,TSN All-Star,1996,NL,,RHP
olivato01,TSN Player of the Year,1971,AL,,
gehrilo01,Baseball Magazine All-Star,1936,ML,,1B
bluegos01,Baseball Magazine All-Star,1925,AL,,3B
johnsho01,Silver Slugger,1991,NL,,3B
hershor01,Babe Ruth Award,1988,NL,,P
travice01,Baseball Magazine All-Star,1941,ML,,SS
jossad01,Baseball Magazine All-Star,1908,AL,,P4
cochrmi01,Baseball Magazine All-Star,1931,ML,,C
bakerfr01,Baseball Magazine All-Star,1914,ML,,3B
munsoth01,Gold Glove,1973,AL,,C
johnsra05,Cy Young Award,1995,AL,,
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
larocad01,Silver Slugger,2012,NL,,1B
terrybi01,Baseball Magazine All-Star,1930,NL,,1B
medwijo01,Baseball Magazine All-Star,1937,NL,,LF
willsma01,Gold Glove,1961,NL,,SS
collied01,Baseball Magazine All-Star,1919,ML,,2B
bondsba01,Most Valuable Player,1993,NL,,
clemero01,Babe Ruth Award,1971,NL,,OF
felscha01,Baseball Magazine All-Star,1917,AL,,OF
gehrilo01,Baseball Magazine All-Star,1934,ML,,1B
dimagjo01,TSN All-Star,1939,ML,,OF
soriaal01,TSN All-Star,2004,AL,,2B
schmimi01,Gold Glove,1978,NL,,3B
karroer01,Silver Slugger,1995,NL,,1B
griffke02,Gold Glove,1991,AL,,OF
scheiri01,TSN All-Star,1972,AL,,OF
bibbyji01,TSN All-Star,1980,NL,,RHP
willibi01,TSN All-Star,1968,NL,,OF
wrighda03,Gold Glove,2008,NL,,3B
gehrich01,Baseball Magazine All-Star,1938,ML,,2B
erstada01,Gold Glove,2004,AL,,1B
ferrewe01,TSN All-Star,1930,ML,,P
posadjo01,Silver Slugger,2002,AL,,C
robinbr01,TSN All-Star,1968,AL,,3B
herrto01,TSN All-Star,1985,NL,,2B
smithea02,Baseball Magazine All-Star,1925,NL,,C2
kellge01,TSN All-Star,1950,ML,,3B
gordojo01,Baseball Magazine All-Star,1940,ML,,2B
youngcy01,Baseball Magazine All-Star,1908,ML,,P3
johnsra05,Cy Young Award,1999,NL,,
scottge02,Gold Glove,1973,AL,,1B
forscbo01,Silver Slugger,1980,NL,,P
lollash01,Gold Glove,1958,AL,,C
ottme01,Baseball Magazine All-Star,1935,NL,,RF
wingoiv01,Baseball Magazine All-Star,1919,NL,,C
belanma01,TSN All-Star,1976,AL,,SS
slaugen01,TSN All-Star,1942,ML,,OF
butlebr01,Lou Gehrig Memorial Award,1996,ML,,
hernake01,Gold Glove,1986,NL,,1B
benchjo01,TSN All-Star,1973,NL,,C
gracema01,Gold Glove,1992,NL,,1B
walshed01,Baseball Magazine All-Star,1910,AL,,P1
kaatji01,TSN All-Star,1975,AL,,LHP
parkeda01,Most Valuable Player,1978,NL,,
alexape01,Baseball Magazine All-Star,1920,NL,,P1
simmote01,TSN All-Star,1978,NL,,C
davisgl01,Silver Slugger,1986,NL,,1B
hermabi01,Baseball Magazine All-Star,1943,ML,,2B
lyonste01,Baseball Magazine All-Star,1927,ML,,P2
russeje01,Rolaids Relief Man Award,1989,AL,,
rodrial01,TSN All-Star,2003,AL,,SS
applilu01,TSN All-Star,1943,ML,,SS
spencji01,Gold Glove,1970,AL,,1B
jeterde01,Hank Aaron Award,2006,AL,,
mantlmi01,Most Valuable Player,1957,AL,,
hardeme01,Baseball Magazine All-Star,1934,AL,,P3
coopemo01,Most Valuable Player,1942,NL,,
cochrmi01,TSN All-Star,1928,ML,,C
lasorto01,Branch Rickey Award,2006,ML,,
boggswa01,Silver Slugger,1986,AL,,3B
bresnro01,Baseball Magazine All-Star,1908,ML,,C
reisepe01,Baseball Magazine All-Star,1941,NL,,CF
chaseha01,Baseball Magazine All-Star,1911,AL,,1B
deandi01,Baseball Magazine All-Star,1934,ML,,P1
boggswa01,TSN All-Star,1985,AL,,3B
santibe01,Rookie of the Year,1987,NL,,
kaatji01,Gold Glove,1977,NL,,P
torrejo01,TSN All-Star,1971,NL,,3B
montawi01,TSN All-Star,1976,NL,,1B
voisebi01,TSN Pitcher of the Year,1944,NL,,
willima04,TSN All-Star,1994,NL,,3B
counscr01,NLCS MVP,2001,NL,,
cabremi01,Silver Slugger,2012,AL,,3B
grimebu01,Baseball Magazine All-Star,1918,NL,,P2
hubbeca01,Most Valuable Player,1936,NL,,
rodrial01,Silver Slugger,2000,AL,,SS
snydefr01,Baseball Magazine All-Star,1922,NL,,C
youngro01,Baseball Magazine All-Star,1920,NL,,OF
walkedi02,Baseball Magazine All-Star,1945,NL,,RF
rodriiv01,TSN All-Star,1997,AL,,C
kurowwh01,Baseball Magazine All-Star,1946,NL,,3B
boonebo01,Gold Glove,1986,AL,,C
ottme01,TSN All-Star,1935,ML,,OF
mathech01,Baseball Magazine All-Star,1911,ML,,P2
palmeji01,TSN Pitcher of the Year,1975,AL,,
kalinal01,TSN All-Star,1966,AL,,OF
delgaca01,Silver Slugger,1999,AL,,1B
schmimi01,Most Valuable Player,1980,NL,,
estrach01,TSN Pitcher of the Year,1960,AL,,
seweljo01,Baseball Magazine All-Star,1928,AL,,SS
medwijo01,Baseball Magazine All-Star,1939,NL,,LF
victosh01,Gold Glove,2010,NL,,OF
reynoha01,Roberto Clemente Award,1991,ML,,
simmoal01,Baseball Magazine All-Star,1934,AL,,LF
hundlra01,Gold Glove,1967,NL,,C
robinfr02,Babe Ruth Award,1966,AL,,OF
malzofr01,Gold Glove,1957,ML,,3B
lopezal01,Baseball Magazine All-Star,1933,NL,,C
ripkeca01,All-Star Game MVP,2001,ML,,
bagbyji01,Baseball Magazine All-Star,1920,AL,,P1
johnswa01,Baseball Magazine All-Star,1916,AL,,P1
bushdo01,Baseball Magazine All-Star,1909,AL,,SS
palmeji01,Cy Young Award,1975,AL,,
maricju01,TSN All-Star,1963,NL,,P
grovele01,Baseball Magazine All-Star,1932,AL,,P1
reesepe01,TSN All-Star,1953,ML,,SS
kellge01,Baseball Magazine All-Star,1948,AL,,3B
rizzuph01,TSN All-Star,1949,ML,,SS
ripkeca01,TSN Major League Player of the Year,1991,ML,,
kaatji01,Gold Glove,1971,AL,,P
ferrewe01,Baseball Magazine All-Star,1929,AL,,P4
kubekto01,Rookie of the Year,1957,AL,,
clarkwi02,Silver Slugger,1991,NL,,1B
eckerde01,TSN Fireman of the Year,1988,AL,,
wilsoja02,Silver Slugger,2004,NL,,SS
karroer01,TSN All-Star,1995,NL,,1B
zitoba01,Hutch Award,2012,ML,,
montgje01,TSN Fireman of the Year,1993,AL,,
smithoz01,Gold Glove,1986,NL,,SS
smoltjo01,Lou Gehrig Memorial Award,2005,ML,,
danniha01,Baseball Magazine All-Star,1938,NL,,C2
smithoz01,Gold Glove,1987,NL,,SS
camildo01,Most Valuable Player,1941,NL,,
kluszte01,TSN All-Star,1956,ML,,1B
puckeki01,TSN All-Star,1986,AL,,OF
snidedu01,Baseball Magazine All-Star,1950,NL,,CF
benchjo01,TSN All-Star,1970,NL,,C
fernato01,TSN All-Star,1986,AL,,SS
burnsge01,Baseball Magazine All-Star,1917,NL,,OF
lemonbo01,Baseball Magazine All-Star,1948,AL,,P1
jansela01,Baseball Magazine All-Star,1950,NL,,P3
hornsro01,Baseball Magazine All-Star,1919,NL,,SS
koufasa01,TSN Major League Player of the Year,1963,ML,,
johnswa01,Baseball Magazine All-Star,1909,AL,,P3
johnswa01,Baseball Magazine All-Star,1917,AL,,P1
blairpa01,Gold Glove,1971,AL,,OF
stonege01,Baseball Magazine All-Star,1910,AL,,LF
suttebr01,Rolaids Relief Man Award,1982,NL,,
valvejo01,Rolaids Relief Man Award,2007,NL,,
gantro01,Silver Slugger,1991,NL,,OF
shockur01,Baseball Magazine All-Star,1923,AL,,P2
gosligo01,TSN All-Star,1926,ML,,OF
heltoto01,Silver Slugger,2001,NL,,1B
robinbr01,TSN All-Star,1962,AL,,3B
sabatcc01,TSN Pitcher of the Year,2007,AL,,
kubekto01,TSN All-Star,1961,AL,,SS
hubbske01,Gold Glove,1962,NL,,2B
suzukic01,All-Star Game MVP,2007,ML,,
schmimi01,Silver Slugger,1982,NL,,3B
freehbi01,TSN All-Star,1971,AL,,C
gibsobo01,Cy Young Award,1970,NL,,
musiast01,TSN Player of the Year,1957,NL,,
mcgrifr01,All-Star Game MVP,1994,ML,,
niekrph01,Gold Glove,1978,NL,,P
vizquom01,Gold Glove,1993,AL,,SS
foxne01,TSN All-Star,1959,ML,,2B
traynpi01,Baseball Magazine All-Star,1927,ML,,3B
palmera01,Gold Glove,1999,AL,,1B
yastrca01,Gold Glove,1977,AL,,OF
riverma01,TSN All-Star,2005,AL,Y,RP
aparilu01,Rookie of the Year,1956,AL,,
vanslan01,Gold Glove,1989,NL,,OF
daviswi02,TSN All-Star,1971,NL,,OF
whitefr01,Gold Glove,1979,AL,,2B
dimagjo01,TSN All-Star,1942,ML,,OF
slaugen01,Baseball Magazine All-Star,1948,NL,,CF
medwijo01,TSN All-Star,1939,ML,,OF
hamptmi01,Gold Glove,2003,NL,,P
maddoga01,Gold Glove,1976,NL,,OF
dawsoan01,Gold Glove,1987,NL,,OF
sandbry01,TSN All-Star,1988,NL,,2B
camparo01,Baseball Magazine All-Star,1950,NL,,C
benchjo01,Gold Glove,1971,NL,,C
murphda05,Gold Glove,1983,NL,,OF
rixeyep01,Baseball Magazine All-Star,1925,NL,,P4
hubbeca01,Baseball Magazine All-Star,1937,NL,,P1
suttebr01,TSN Fireman of the Year,1984,NL,,
larkiba01,TSN All-Star,1991,NL,,SS
lylesp01,TSN Fireman of the Year,1972,AL,,
castivi02,Silver Slugger,1998,NL,,3B
gardnla01,Baseball Magazine All-Star,1921,AL,,3B
dawsoan01,Gold Glove,1984,NL,,OF
wheatza01,Baseball Magazine All-Star,1913,NL,,OF
piazzmi01,All-Star Game MVP,1996,ML,,
grantmu01,TSN Pitcher of the Year,1965,AL,,
cartejo01,TSN All-Star,1991,AL,,OF
grimebu01,Baseball Magazine All-Star,1921,NL,,P1
camermi01,Gold Glove,2003,AL,,OF
gwynnto01,Silver Slugger,1989,NL,,OF
gibsobo01,TSN Pitcher of the Year,1968,NL,,
saxst01,Rookie of the Year,1982,NL,,
cuyleki01,Baseball Magazine All-Star,1936,NL,,CF
willite01,Baseball Magazine All-Star,1947,ML,,LF
mayswi01,TSN All-Star,1959,ML,,OF
bondsba01,Silver Slugger,1991,NL,,OF
canoro01,Silver Slugger,2012,AL,,2B
rodriiv01,Silver Slugger,1998,AL,,C
hodgegi01,Gold Glove,1957,ML,,1B
dimagjo01,Baseball Magazine All-Star,1939,ML,,CF
rogerke01,Gold Glove,2004,AL,,P
thomafr04,Silver Slugger,1994,AL,,1B
koufasa01,Pitching Triple Crown,1963,NL,,
mcinnst01,Baseball Magazine All-Star,1915,AL,,1B
yeagest01,World Series MVP,1981,ML,Y,
hallaro01,TSN Pitcher of the Year,2003,AL,,
cochrmi01,TSN All-Star,1929,ML,,C
johnsde01,TSN All-Star,1965,NL,,3B
riceji01,TSN All-Star,1977,AL,,OF
hislela01,TSN All-Star,1978,AL,,OF
winfida01,Babe Ruth Award,1992,AL,,OF
berkmla01,TSN All-Star,2006,NL,Y,OF
davisgl01,Lou Gehrig Memorial Award,1990,ML,,
gonzaju03,Silver Slugger,1997,AL,,OF
walkela01,TSN All-Star,1997,NL,,OF
mattido01,Most Valuable Player,1985,AL,,
lombaer01,Most Valuable Player,1938,NL,,
lopesda01,Gold Glove,1978,NL,,2B
limajo01,TSN All-Star,1999,NL,,RHP
madlobi01,TSN All-Star,1975,NL,,3B
chapmra01,Baseball Magazine All-Star,1917,ML,,SS
lopezja01,Silver Slugger,2003,NL,,C
rogerke01,Gold Glove,2002,AL,,P
maranra01,Baseball Magazine All-Star,1917,NL,,SS
grovele01,Pitching Triple Crown,1930,AL,,
cobbty01,Baseball Magazine All-Star,1917,ML,,OF
hernake01,Most Valuable Player,1979,NL,Y,
valvejo01,TSN All-Star,2007,NL,,RP
cepedor01,TSN All-Star,1959,ML,,1B
yountro01,TSN All-Star,1980,AL,,SS
cochrmi01,Baseball Magazine All-Star,1928,AL,,C
baylodo01,Silver Slugger,1985,AL,,DH
wilsoea01,TSN All-Star,1966,AL,,P
otisam01,Gold Glove,1974,AL,,OF
vizquom01,Gold Glove,2001,AL,,SS
simmoal01,TSN All-Star,1927,ML,,OF
sandbry01,Silver Slugger,1988,NL,,2B
munsoth01,Most Valuable Player,1976,AL,,
chancde01,TSN Pitcher of the Year,1964,AL,,
boggswa01,Silver Slugger,1993,AL,,3B
gwynnto01,TSN All-Star,1989,NL,,OF
griffdo01,Gold Glove,1972,AL,,2B
piazzmi01,TSN All-Star,2002,NL,,C
hollima01,Silver Slugger,2006,NL,,OF
varitja01,TSN All-Star,2005,AL,,C
spahnwa01,TSN All-Star,1961,NL,,P
heltoto01,Silver Slugger,2002,NL,,1B
jonesan01,TSN All-Star,2005,NL,,OF
willibi01,TSN All-Star,1964,NL,,OF
mantlmi01,Most Valuable Player,1956,AL,,
simmoal01,Baseball Magazine All-Star,1925,ML,,CF
hornsro01,TSN All-Star,1927,ML,,2B
peavyja01,Pitching Triple Crown,2007,NL,,
delgaca01,Silver Slugger,2003,AL,,1B
fernato01,Gold Glove,1986,AL,,SS
pendlte01,Gold Glove,1989,NL,,3B
gwynnto01,Silver Slugger,1987,NL,,OF
suzukic01,Gold Glove,2005,AL,,OF
delgaca01,TSN All-Star,2000,AL,,1B
fingero01,Rolaids Relief Man Award,1981,AL,,
gagneer01,TSN All-Star,2003,NL,,RHP
rolensc01,Gold Glove,2004,NL,,3B
lynnfr01,Gold Glove,1979,AL,,OF
pujolal01,Most Valuable Player,2009,NL,,
malzofr01,Gold Glove,1958,AL,,3B
boonebr01,Gold Glove,2002,AL,,2B
sandbry01,Gold Glove,1991,NL,,2B
luquedo01,Baseball Magazine All-Star,1923,NL,,P1
gordojo01,Baseball Magazine All-Star,1940,AL,,2B
templga01,Silver Slugger,1984,NL,,SS
milleed03,Baseball Magazine All-Star,1940,NL,,SS
aaronha01,TSN All-Star,1967,NL,,OF
francjo01,Rolaids Relief Man Award,1988,NL,,
mclouna01,Gold Glove,2008,NL,,OF
cabremi01,Hank Aaron Award,2012,AL,,
alomaro01,Silver Slugger,1999,AL,,2B
averyst01,NLCS MVP,1991,NL,,
draveda01,Hutch Award,1989,ML,,
cordoma01,Rookie of the Year,1995,AL,,
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
schmimi01,Silver Slugger,1980,NL,,3B
murraed02,TSN All-Star,1990,NL,,1B
wallati01,Silver Slugger,1987,NL,,3B
stephve01,Baseball Magazine All-Star,1944,AL,,SS
garcino01,TSN All-Star,1999,AL,,SS
burnsge01,Baseball Magazine All-Star,1919,NL,,OF
hernake01,Gold Glove,1978,NL,,1B
thomeji01,TSN All-Star,2001,AL,,1B
johnsda02,Gold Glove,1971,AL,,2B
glavito02,Babe Ruth Award,1995,NL,,P
ramirma02,TSN All-Star,1999,AL,,OF
winfida01,Gold Glove,1983,AL,,OF
benchjo01,Gold Glove,1969,NL,,C
barneje01,Baseball Magazine All-Star,1919,NL,,P2
griffal01,Rookie of the Year,1979,AL,Y,
higuete01,TSN All-Star,1986,AL,,LHP
foxpe01,Baseball Magazine All-Star,1935,AL,,RF
suttebr01,TSN Fireman of the Year,1979,NL,,
daubeja01,Baseball Magazine All-Star,1919,NL,,1B
rodriiv01,TSN All-Star,2004,AL,,C
vinafe01,Gold Glove,2002,NL,,2B
mayoed01,TSN Player of the Year,1945,AL,,
oswalro01,NLCS MVP,2005,NL,,
maddoga01,Gold Glove,1982,NL,,OF
maranra01,Baseball Magazine All-Star,1916,ML,,SS
averiea01,Baseball Magazine All-Star,1933,AL,,OF
bridgto01,Baseball Magazine All-Star,1933,AL,,P4
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,SS
foxxji01,Baseball Magazine All-Star,1933,AL,,1B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
higgipi01,Baseball Magazine All-Star,1933,AL,,3B
simmoal01,Baseball Magazine All-Star,1933,AL,,OF
westsa01,Baseball Magazine All-Star,1933,AL,,OF
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
bergewa01,Baseball Magazine All-Star,1933,ML,,CF
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,SS
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
grovele01,Baseball Magazine All-Star,1933,ML,,P2
hubbeca01,Baseball Magazine All-Star,1933,ML,,P1
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
whiteea01,Baseball Magazine All-Star,1933,ML,,P3
cantwbe01,Baseball Magazine All-Star,1933,NL,,P3
deandi01,Baseball Magazine All-Star,1933,NL,,P2
friscfr01,Baseball Magazine All-Star,1933,NL,,2B
hubbeca01,Baseball Magazine All-Star,1933,NL,,P1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1B
traynpi01,Baseball Magazine All-Star,1933,NL,,3B
warnelo01,Baseball Magazine All-Star,1933,NL,,P4
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,OF
cronijo01,TSN All-Star,1933,ML,,SS
crowdal01,TSN All-Star,1933,ML,,P
dickebi01,TSN All-Star,1933,ML,,C
foxxji01,TSN All-Star,1933,ML,,1B
gehrich01,TSN All-Star,1933,ML,,2B
hubbeca01,TSN All-Star,1933,ML,,P
kleinch01,TSN All-Star,1933,ML,,OF
simmoal01,TSN All-Star,1933,ML,,OF
traynpi01,TSN All-Star,1933,ML,,3B
foxxji01,TSN Guide MVP,1933,AL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,P4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,P2
westsa01,Baseball Magazine All-Star,1934,AL,,CF
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
gomezle01,Baseball Magazine All-Star,1934,ML,,P2
hubbeca01,Baseball Magazine All-Star,1934,ML,,P3
ottme01,Baseball Magazine All-Star,1934,ML,,CF
rowesc01,Baseball Magazine All-Star,1934,ML,,P4
traynpi01,Baseball Magazine All-Star,1934,ML,,3B
vaughar01,Baseball Magazine All-Star,1934,ML,,SS
wanerpa01,Baseball Magazine All-Star,1934,ML,,RF
deandi01,Baseball Magazine All-Star,1934,NL,,P1
friscfr01,Baseball Magazine All-Star,1934,NL,,2B
hartnga01,Baseball Magazine All-Star,1934,NL,,C
hubbeca01,Baseball Magazine All-Star,1934,NL,,P2
moorejo02,Baseball Magazine All-Star,1934,NL,,LF
ottme01,Baseball Magazine All-Star,1934,NL,,CF
schumha02,Baseball Magazine All-Star,1934,NL,,P4
terrybi01,Baseball Magazine All-Star,1934,NL,,1B
traynpi01,Baseball Magazine All-Star,1934,NL,,3B
vaughar01,Baseball Magazine All-Star,1934,NL,,SS
rhodedu01,Babe Ruth Award,1954,NL,,OF
mayswi01,Most Valuable Player,1954,NL,,
grimbo01,Rookie of the Year,1954,AL,,
moonwa01,Rookie of the Year,1954,NL,,
antonjo02,TSN All-Star,1954,ML,,P
avilabo01,TSN All-Star,1954,ML,,2B
darkal01,TSN All-Star,1954,ML,,SS
kluszte01,TSN All-Star,1954,ML,,1B
lemonbo01,TSN All-Star,1954,ML,,P
mayswi01,TSN All-Star,1954,ML,,OF
musiast01,TSN All-Star,1954,ML,,OF
roberro01,TSN All-Star,1954,ML,,P
rosenal01,TSN All-Star,1954,ML,,3B
snidedu01,TSN All-Star,1954,ML,,OF
mayswi01,TSN Major League Player of the Year,1954,ML,,
lemonbo01,TSN Pitcher of the Year,1954,AL,,
antonjo02,TSN Pitcher of the Year,1954,NL,,
ayalabo01,TSN Player of the Year,1954,AL,,
mayswi01,TSN Player of the Year,1954,NL,,
bondto01,Pitching Triple Crown,1877,NL,,
hinespa01,Triple Crown,1878,NL,,
heckegu01,Pitching Triple Crown,1884,AA,,
radboch01,Pitching Triple Crown,1884,NL,,
keefeti01,Pitching Triple Crown,1888,NL,,
rusieam01,Pitching Triple Crown,1894,NL,,
duffyhu01,Triple Crown,1894,NL,,
youngcy01,Pitching Triple Crown,1901,AL,,
lajoina01,Triple Crown,1901,AL,,
wadderu01,Pitching Triple Crown,1905,AL,,
mathech01,Pitching Triple Crown,1905,NL,,
chaseha01,Baseball Magazine All-Star,1908,AL,,1B
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
crawfsa01,Baseball Magazine All-Star,1908,AL,,CF
crigelo01,Baseball Magazine All-Star,1908,AL,,C
