playerid,yearid,stint,glf,gcf,grf
ricesa01,1924,1,0.0,34.0,123.0
howariv01,1915,1,5.0,1.0,11.0
powelja03,1938,1,37.0,1.0,6.0
walkecu01,1928,1,0.0,0.0,122.0
welchha01,1911,1,1.0,6.0,11.0
duffyhu01,1905,1,0.0,3.0,5.0
brownge01,1903,1,1.0,0.0,140.0
corcola01,1886,2,0.0,0.0,11.0
finnelo01,1940,1,0.0,0.0,69.0
watwojo01,1933,1,5.0,0.0,4.0
byrdsa01,1931,1,26.0,34.0,34.0
coumbfr01,1920,1,0.0,1.0,1.0
sudhowi01,1903,1,0.0,1.0,0.0
quinnjo02,1896,2,1.0,1.0,6.0
curtrgu01,1943,1,128.0,0.0,0.0
roushed01,1916,2,0.0,69.0,0.0
durstce01,1926,1,5.0,42.0,10.0
welchcu01,1893,1,14.0,0.0,0.0
deckege01,1898,2,0.0,0.0,6.0
hannija01,1907,1,0.0,1.0,1.0
walljo01,1902,1,0.0,0.0,3.0
barrysh01,1905,2,1.0,1.0,0.0
willigu02,1914,1,0.0,0.0,141.0
deaslpa01,1881,1,0.0,2.0,6.0
wanerpa01,1930,1,0.0,5.0,138.0
thompsa01,1891,1,0.0,2.0,131.0
perrijo01,1921,1,0.0,0.0,4.0
lushjo01,1909,1,0.0,0.0,3.0
odoulle01,1930,1,131.0,0.0,0.0
halliji01,1878,1,11.0,0.0,0.0
bannoji01,1894,1,0.0,0.0,128.0
ryanji01,1902,1,2.0,105.0,13.0
rickejo01,1901,1,13.0,0.0,0.0
laabsch01,1938,1,22.0,32.0,0.0
staintu01,1938,2,13.0,4.0,9.0
wallaja02,1947,1,22.0,0.0,0.0
kirkeja01,1914,1,22.0,0.0,20.0
obrieto02,1897,1,13.0,1.0,10.0
almadme01,1935,1,0.0,126.0,25.0
hofmaso01,1913,1,0.0,23.0,2.0
ruthba01,1930,1,53.0,0.0,91.0
milledo01,1888,1,25.0,5.0,2.0
sebriji01,1904,2,0.0,0.0,56.0
ganzech01,1892,1,1.0,1.0,0.0
smithha04,1910,1,0.0,5.0,11.0
cahilto01,1891,1,9.0,2.0,1.0
campbbr01,1934,1,0.0,0.0,123.0
powerph01,1883,1,0.0,2.0,11.0
clarkea01,1929,1,4.0,70.0,1.0
whiteea01,1933,1,0.0,0.0,1.0
roweja01,1885,1,0.0,12.0,0.0
jacksjo01,1918,1,14.0,0.0,3.0
murphed02,1913,1,0.0,0.0,135.0
highadi01,1876,1,0.0,0.0,59.0
wanerpa01,1931,1,0.0,0.0,138.0
howariv01,1914,1,1.0,1.0,1.0
deaslpa01,1884,1,1.0,0.0,1.0
eastelu01,1950,1,0.0,0.0,13.0
falkbi01,1927,1,145.0,0.0,0.0
cuthbne01,1874,1,55.0,2.0,0.0
flickel01,1900,1,0.0,0.0,138.0
hendrha01,1923,1,11.0,2.0,0.0
mooreje01,1884,1,1.0,2.0,6.0
obrieja01,1883,1,0.0,25.0,0.0
hoopeha01,1924,1,0.0,0.0,123.0
donahji01,1891,1,0.0,0.0,1.0
powelja03,1945,1,21.0,0.0,6.0
fitzped01,1916,1,2.0,3.0,23.0
melesa01,1955,2,12.0,0.0,1.0
olmolu01,1950,1,18.0,11.0,24.0
doyleji01,1910,1,0.0,1.0,0.0
shaffor01,1880,1,0.0,0.0,83.0
roushed01,1918,1,0.0,113.0,0.0
donohjo01,1891,1,0.0,4.0,0.0
castljo01,1910,1,1.0,1.0,0.0
tippeji01,1872,1,19.0,0.0,0.0
millewa02,1912,1,13.0,38.0,14.0
striccu01,1882,1,0.0,0.0,1.0
bucheji01,1936,1,7.0,0.0,23.0
meinewa01,1913,1,0.0,0.0,2.0
douglkl01,1896,1,29.0,5.0,41.0
meusebo01,1925,1,86.0,0.0,46.0
huntebi02,1912,1,0.0,16.0,0.0
obrieda02,1888,1,0.0,0.0,2.0
morgaed01,1930,1,0.0,0.0,19.0
zitzmbi01,1927,1,17.0,36.0,7.0
lynchja01,1881,1,0.0,0.0,6.0
sauered01,1944,1,12.0,0.0,0.0
vioxji01,1915,1,0.0,2.0,0.0
murphed02,1918,1,1.0,0.0,62.0
jonesfi01,1900,1,0.0,136.0,0.0
rawlijo01,1918,1,0.0,0.0,18.0
whittpo01,1917,1,141.0,0.0,0.0
wittwh01,1926,1,3.0,17.0,2.0
milleel01,1917,1,33.0,53.0,26.0
elshro01,1925,1,2.0,3.0,11.0
youngde01,1914,1,7.0,2.0,32.0
cummica01,1874,1,0.0,0.0,1.0
freembu01,1903,1,0.0,0.0,141.0
milledu02,1902,1,46.0,1.0,4.0
martial01,1874,1,1.0,0.0,0.0
olmolu01,1944,1,3.0,61.0,1.0
allenja01,1879,1,0.0,0.0,3.0
alexani01,1884,2,0.0,1.0,0.0
hutchbi01,1891,1,0.0,0.0,1.0
ricesa01,1932,1,10.0,14.0,48.0
toolest01,1886,1,1.0,1.0,1.0
mccauji01,1885,2,0.0,0.0,2.0
thompsa01,1896,1,0.0,0.0,119.0
milledo03,1914,1,23.0,3.0,23.0
stratsc01,1892,1,1.0,0.0,16.0
wiliede01,1915,1,11.0,24.0,0.0
rhoadbo01,1905,1,0.0,0.0,0.0
mannle01,1915,1,94.0,7.0,33.0
johnsbo01,1940,1,116.0,13.0,8.0
beschbo01,1912,1,143.0,0.0,0.0
wasdeji01,1941,1,8.0,0.0,46.0
falkbi01,1926,1,155.0,0.0,0.0
delahed01,1892,1,1.0,120.0,0.0
knighlo01,1884,1,0.0,0.0,108.0
simmoal01,1939,2,5.0,0.0,0.0
glennjo01,1872,2,0.0,1.0,0.0
bennefr02,1928,1,0.0,0.0,1.0
werbebi01,1937,1,1.0,2.0,0.0
donlimi01,1903,1,70.0,0.0,48.0
clappjo01,1880,1,1.0,9.0,0.0
mannle01,1926,1,17.0,17.0,16.0
delsiji01,1954,1,90.0,5.0,16.0
metkoca01,1947,1,0.0,119.0,2.0
cuyleki01,1935,1,0.0,41.0,2.0
phillda01,1951,1,6.0,0.0,0.0
byrnemi01,1943,1,23.0,66.0,26.0
daniebe01,1910,1,79.0,6.0,0.0
lathaar01,1880,1,0.0,0.0,10.0
walkege02,1937,1,88.0,11.0,54.0
baumapa01,1915,1,0.0,1.0,0.0
ortizro01,1943,1,0.0,0.0,1.0
slaugen01,1950,1,20.0,0.0,125.0
vaughar01,1947,1,22.0,0.0,0.0
goochle01,1917,1,0.0,0.0,16.0
peltzjo01,1884,1,106.0,0.0,0.0
jacksra01,1952,1,1.0,0.0,0.0
grimjo01,1895,1,1.0,0.0,0.0
leibone01,1914,1,0.0,90.0,17.0
oconnja01,1902,1,0.0,0.0,1.0
hyattha01,1912,1,0.0,1.0,14.0
visnejo01,1889,1,2.0,0.0,27.0
wingoal01,1925,1,120.0,2.0,0.0
goldswa02,1888,1,45.0,0.0,0.0
moorera01,1936,1,0.0,0.0,21.0
jonesch01,1879,1,83.0,0.0,0.0
resslla01,1875,1,0.0,3.0,17.0
aglerjo01,1915,1,6.0,3.0,11.0
hofmaso01,1912,2,0.0,15.0,0.0
roberda01,1921,1,1.0,6.0,0.0
mcdonji01,1884,1,0.0,0.0,1.0
bayha01,1904,1,5.0,127.0,0.0
maulal01,1894,1,1.0,0.0,11.0
richaha01,1887,1,58.0,1.0,0.0
weathro01,1950,1,12.0,1.0,2.0
mercewi01,1901,1,3.0,7.0,6.0
burnsjo03,1945,1,0.0,0.0,19.0
hinespa01,1888,1,0.0,125.0,0.0
kesslhe01,1875,1,0.0,4.0,3.0
pikeli01,1871,1,0.0,0.0,18.0
koppme01,1915,1,8.0,0.0,1.0
richbla01,1931,1,15.0,0.0,56.0
holmedu01,1901,1,2.0,0.0,131.0
dobyla01,1949,1,0.0,117.0,39.0
schripo01,1888,1,0.0,0.0,1.0
paskedo01,1913,1,1.0,119.0,0.0
mccormi02,1949,1,38.0,7.0,5.0
werdepe01,1893,1,0.0,0.0,1.0
barrysh01,1903,1,105.0,2.0,0.0
clarkda04,1927,1,0.0,0.0,9.0
stiveja01,1890,1,0.0,10.0,0.0
navasa01,1882,1,0.0,0.0,1.0
moseswa01,1943,1,0.0,23.0,125.0
mcilvir01,1908,1,13.0,1.0,30.0
campbvi01,1915,1,0.0,12.0,115.0
richmle01,1882,1,1.0,1.0,9.0
raymefr01,1905,1,1.0,0.0,0.0
barrebi02,1930,1,0.0,0.0,5.0
dickebu01,1880,1,0.0,29.0,1.0
gionfal01,1947,2,11.0,0.0,6.0
peakel01,1884,1,0.0,0.0,1.0
kingle02,1918,1,32.0,0.0,4.0
hodgira01,1943,1,17.0,0.0,25.0
wiedmst01,1880,1,1.0,11.0,1.0
heathcl01,1920,1,0.0,74.0,57.0
kerwida01,1903,1,2.0,0.0,0.0
wilsoch01,1910,1,1.0,7.0,138.0
chiozlo01,1936,1,4.0,85.0,1.0
hoganed02,1887,1,1.0,2.0,26.0
meuseir01,1918,1,71.0,45.0,0.0
gumbead01,1891,1,1.0,0.0,0.0
woodke01,1949,1,2.0,0.0,1.0
twitcla01,1890,1,1.0,0.0,56.0
mitchmi01,1909,1,0.0,0.0,144.0
jamiech01,1928,1,111.0,0.0,0.0
mcfared01,1897,1,3.0,0.0,0.0
mitchda01,1955,1,3.0,0.0,0.0
goodmiv01,1935,1,2.0,0.0,144.0
leachto01,1911,1,1.0,89.0,0.0
richmjo01,1879,1,4.0,29.0,2.0
skinnca01,1922,1,1.0,3.0,0.0
sebriji01,1905,1,0.0,0.0,56.0
carnepa01,1902,1,3.0,0.0,135.0
treacfr01,1873,1,1.0,51.0,0.0
smithel02,1917,1,27.0,0.0,2.0
kirkeja01,1912,1,62.0,0.0,10.0
wanerll01,1944,2,1.0,6.0,0.0
drewda01,1884,2,0.0,1.0,0.0
swettpo01,1890,1,0.0,0.0,3.0
barbetu01,1923,1,0.0,12.0,0.0
vancaal01,1931,1,58.0,3.0,2.0
craneed01,1893,1,0.0,0.0,1.0
marqulu01,1954,1,4.0,10.0,0.0
holdsji01,1877,1,0.0,55.0,0.0
kinsebo01,1919,1,2.0,0.0,1.0
doyleja01,1889,1,0.0,0.0,3.0
shochge01,1892,1,8.0,4.0,0.0
smithed02,1883,1,0.0,30.0,0.0
rogelbi01,1928,1,1.0,2.0,3.0
summaho01,1929,1,18.0,0.0,16.0
lowebo01,1890,1,3.0,11.0,1.0
ulricge01,1896,1,11.0,0.0,0.0
dunlagr01,1953,1,0.0,0.0,1.0
mossho01,1946,1,0.0,0.0,6.0
lordbr01,1906,1,5.0,103.0,7.0
mcaleji01,1891,1,124.0,13.0,0.0
delsiji01,1950,2,0.0,53.0,0.0
gilliji01,1954,1,4.0,0.0,2.0
caseyde01,1885,1,0.0,63.0,0.0
buelofr01,1899,1,2.0,0.0,0.0
eastepa01,1938,1,0.0,1.0,0.0
binksge01,1948,2,2.0,0.0,3.0
jonesch01,1885,1,112.0,0.0,0.0
staintu01,1939,1,10.0,39.0,7.0
sommejo01,1889,1,4.0,3.0,99.0
bladera01,1924,1,106.0,3.0,1.0
daniebe01,1912,1,92.0,0.0,39.0
loftudi01,1924,1,6.0,14.0,9.0
rossch01,1942,1,52.0,0.0,6.0
cobbty01,1907,1,0.0,0.0,150.0
mulle01,1872,1,0.0,0.0,1.0
campbso01,1941,1,20.0,59.0,0.0
maguija01,1951,3,26.0,0.0,0.0
seedsbo01,1939,1,12.0,38.0,0.0
rhodedu01,1953,1,25.0,0.0,22.0
powelja03,1943,1,25.0,8.0,0.0
jamesbe02,1929,1,0.0,1.0,0.0
fleetfr01,1874,1,1.0,0.0,0.0
cavarph01,1939,1,0.0,0.0,1.0
wallaja02,1948,1,1.0,0.0,0.0
hawkebi01,1892,1,1.0,0.0,0.0
sommepe01,1887,1,0.0,0.0,1.0
cobbty01,1921,1,0.0,121.0,0.0
geninfr01,1895,1,14.0,3.0,12.0
lewisbu01,1941,1,0.0,0.0,96.0
severha01,1913,1,1.0,0.0,0.0
bondto01,1880,1,0.0,0.0,26.0
drakede01,1914,1,69.0,36.0,11.0
heilmha01,1925,1,0.0,0.0,148.0
mortoch01,1882,2,1.0,2.0,0.0
mccarto01,1884,1,41.0,2.0,7.0
mcbrijo01,1890,1,0.0,1.0,0.0
eichrik01,1927,1,13.0,64.0,5.0
comptpe01,1915,1,0.0,2.0,0.0
clarkfr01,1900,1,104.0,0.0,0.0
mannle01,1927,1,5.0,3.0,17.0
whitedo01,1911,1,0.0,0.0,1.0
russeji01,1947,1,1.0,102.0,19.0
lowebo01,1907,1,2.0,1.0,1.0
douthta01,1925,1,4.0,16.0,1.0
hemphch01,1902,1,17.0,1.0,1.0
fogarji01,1889,1,0.0,128.0,0.0
rehgwa01,1915,1,0.0,0.0,1.0
cramedo01,1937,1,0.0,133.0,0.0
payneha01,1896,1,1.0,0.0,0.0
wagnebu01,1898,1,1.0,9.0,0.0
pfefffr01,1885,1,0.0,0.0,1.0
wheatza01,1924,1,139.0,0.0,0.0
knoufed01,1887,1,2.0,0.0,1.0
willidi02,1954,1,13.0,2.0,0.0
wilmowa01,1892,1,92.0,0.0,0.0
hoopeha01,1915,1,0.0,0.0,149.0
averiea01,1934,1,0.0,154.0,0.0
delahed01,1898,1,144.0,0.0,0.0
ricesa01,1929,1,0.0,0.0,147.0
oliveto01,1931,1,0.0,148.0,0.0
striccu01,1888,1,0.0,0.0,6.0
riceha01,1928,1,0.0,129.0,0.0
westlwa01,1952,3,12.0,4.0,20.0
titusjo01,1913,1,0.0,0.0,75.0
griffmi01,1894,1,0.0,106.0,0.0
calhoja01,1902,1,0.0,0.0,1.0
nicolhu01,1886,1,0.0,1.0,56.0
menosmi01,1921,1,133.0,0.0,0.0
mackife01,1942,1,0.0,2.0,1.0
bordejo01,1876,1,0.0,0.0,16.0
boydbi01,1872,1,0.0,0.0,1.0
walljo01,1901,1,0.0,0.0,1.0
slaugen01,1938,1,1.0,20.0,75.0
mckeeji01,1884,1,0.0,0.0,4.0
willigu02,1913,1,0.0,0.0,143.0
lamarbi01,1918,1,8.0,17.0,2.0
mcintma01,1909,1,119.0,3.0,0.0
wyrosjo01,1947,1,0.0,27.0,100.0
krugear01,1915,1,33.0,3.0,30.0
koyer01,1940,1,11.0,5.0,2.0
nelsoca01,1872,1,0.0,3.0,0.0
murphda02,1913,1,0.0,0.0,9.0
getzich01,1885,1,1.0,1.0,0.0
sweened01,1908,1,0.0,0.0,1.0
cushmed01,1887,1,0.0,1.0,0.0
zarilal01,1949,1,10.0,1.0,8.0
crompne01,1910,1,0.0,1.0,0.0
murphed02,1917,1,1.0,0.0,8.0
ryanji01,1896,1,0.0,0.0,128.0
cranefr01,1875,1,0.0,0.0,1.0
nunamle01,1918,1,0.0,0.0,1.0
andreed01,1889,1,8.0,0.0,1.0
wicklal01,1915,2,109.0,0.0,1.0
sothede01,1931,1,3.0,7.0,0.0
noviklo01,1941,1,51.0,0.0,3.0
jonesch01,1884,1,63.0,51.0,0.0
kilroma01,1889,1,1.0,2.0,5.0
olmolu01,1949,1,17.0,16.0,1.0
lindejo01,1950,1,6.0,0.0,0.0
muelldo01,1948,1,18.0,1.0,1.0
riceha01,1926,1,0.0,47.0,87.0
killere01,1914,1,1.0,18.0,18.0
cuthbne01,1876,1,63.0,0.0,0.0
bolaned01,1934,1,0.0,0.0,7.0
clarkfr01,1910,1,118.0,0.0,0.0
boothed01,1873,2,0.0,4.0,12.0
georgbi01,1888,1,0.0,0.0,6.0
puccige01,1934,1,6.0,0.0,0.0
brownbi01,1912,1,6.0,1.0,0.0
mackco01,1890,1,0.0,1.0,8.0
dobyla01,1952,1,0.0,136.0,0.0
careyma01,1927,1,0.0,39.0,108.0
bernica01,1953,1,11.0,57.0,18.0
kingsi01,1888,1,0.0,1.0,1.0
hartzro01,1909,1,0.0,0.0,85.0
jonesda01,1907,1,121.0,4.0,0.0
ruthba01,1922,1,71.0,0.0,40.0
burnsjo01,1913,1,4.0,0.0,0.0
whitmdi01,1950,1,7.0,13.0,15.0
goodwi01,1914,1,0.0,0.0,154.0
seymocy01,1896,1,0.0,1.0,0.0
slaugen01,1941,1,0.0,0.0,108.0
rickebr01,1907,1,20.0,1.0,1.0
clarkjo01,1890,1,1.0,,
johnsro02,1937,1,12.0,0.0,0.0
simmoal01,1939,1,81.0,1.0,0.0
frielbi01,1902,1,1.0,0.0,32.0
walkedi02,1939,2,0.0,59.0,0.0
dowdto01,1891,2,5.0,0.0,0.0
whitnji01,1882,1,0.0,1.0,9.0
senseco01,1871,1,0.0,25.0,0.0
andreed01,1886,1,1.0,103.0,0.0
hoydu01,1889,1,1.0,126.0,0.0
connoro01,1894,1,0.0,0.0,1.0
broutda01,1881,1,33.0,0.0,2.0
goodwi01,1910,1,0.0,22.0,1.0
gordosi01,1946,1,101.0,0.0,0.0
milancl01,1916,1,0.0,149.0,0.0
gettmja01,1898,1,6.0,19.0,114.0
foutzda01,1888,1,0.0,1.0,77.0
metzlal01,1930,1,21.0,1.0,5.0
benneik01,1884,1,49.0,0.0,0.0
hayesja01,1883,1,0.0,15.0,3.0
whitied01,1883,1,3.0,3.0,0.0
yorkto01,1879,1,81.0,0.0,0.0
johnsji01,1924,1,0.0,0.0,1.0
sullite01,1884,1,0.0,0.0,2.0
moonwa01,1954,1,10.0,139.0,0.0
rossch01,1941,1,12.0,0.0,0.0
townsge01,1891,1,0.0,1.0,2.0
whitede01,1876,1,3.0,0.0,0.0
jamiech01,1932,1,0.0,0.0,2.0
mitchmi01,1912,1,0.0,0.0,144.0
whitnfr01,1876,1,24.0,0.0,10.0
dugdada01,1886,1,0.0,1.0,5.0
earlebi01,1890,1,0.0,0.0,3.0
milledo01,1895,1,0.0,0.0,21.0
cermaed01,1901,1,0.0,0.0,1.0
gumbead01,1893,1,0.0,7.0,0.0
mariore01,1935,1,1.0,1.0,1.0
oliveto01,1933,1,0.0,86.0,0.0
kanejo01,1910,1,9.0,9.0,1.0
jacksch02,1917,1,20.0,1.0,15.0
lakefr01,1891,1,0.0,0.0,1.0
robersh01,1947,1,55.0,0.0,0.0
burkeji01,1902,1,7.0,0.0,11.0
walkecu01,1930,1,77.0,2.0,42.0
kennebo01,1951,1,1.0,0.0,105.0
brodist01,1901,1,11.0,72.0,0.0
radclri01,1942,1,6.0,0.0,18.0
knighjo01,1890,1,127.0,0.0,0.0
norenir01,1952,1,0.0,12.0,0.0
rosenla01,1937,1,0.0,25.0,0.0
delahfr01,1915,1,11.0,0.0,0.0
mcgeaja01,1889,1,0.0,0.0,131.0
wyrosjo01,1949,1,2.0,60.0,67.0
jonesda01,1909,1,42.0,13.0,2.0
stewane01,1940,1,8.0,1.0,0.0
hatfigi01,1888,1,0.0,1.0,0.0
hoppjo01,1949,3,2.0,0.0,7.0
carseki01,1898,1,0.0,0.0,8.0
aglerjo01,1914,1,44.0,5.0,6.0
reardph01,1906,1,0.0,1.0,3.0
escheji01,1915,1,0.0,10.0,0.0
howerbi01,1952,2,0.0,1.0,2.0
lawinga01,1946,1,0.0,1.0,0.0
lushjo01,1904,1,0.0,0.0,33.0
delahji01,1906,1,2.0,0.0,0.0
hoovebu01,1884,2,6.0,4.0,0.0
peppera01,1932,1,16.0,0.0,1.0
gessldo01,1908,1,0.0,0.0,126.0
bettela01,1932,1,2.0,0.0,3.0
sigmatr01,1929,1,5.0,5.0,0.0
orthal01,1905,1,0.0,0.0,1.0
altizda01,1908,2,0.0,20.0,4.0
carlfr01,1889,1,2.0,4.0,12.0
freylo01,1946,1,3.0,13.0,12.0
bailege01,1919,1,0.0,1.0,1.0
arnovmo01,1946,1,1.0,0.0,0.0
ricesa01,1934,1,13.0,0.0,65.0
radfopa01,1891,1,4.0,0.0,0.0
jacksge01,1912,1,96.0,11.0,0.0
aderhmo01,1945,1,7.0,0.0,1.0
wagneho01,1909,1,1.0,0.0,0.0
cunnibi02,1922,1,2.0,68.0,0.0
southbi01,1926,1,7.0,16.0,8.0
taittdo01,1928,1,9.0,0.0,130.0
doughpa01,1906,2,74.0,0.0,0.0
mooreed01,1924,1,1.0,0.0,34.0
hallmbi02,1901,1,49.0,15.0,75.0
crawfke01,1915,1,1.0,0.0,3.0
vaughfa01,1893,1,12.0,1.0,10.0
veachbo01,1919,1,138.0,0.0,0.0
lockmwh01,1953,1,0.0,3.0,28.0
orsater01,1931,1,30.0,6.0,9.0
mccormo01,1913,1,0.0,2.0,13.0
henryjo01,1890,1,34.0,1.0,3.0
hillje01,1935,1,94.0,0.0,0.0
frasech01,1896,1,0.0,2.0,0.0
brownbo03,1947,1,0.0,2.0,1.0
kinerra01,1947,1,152.0,0.0,0.0
finnelo01,1939,1,0.0,3.0,1.0
seymocy01,1900,1,1.0,1.0,2.0
furilca01,1948,1,0.0,96.0,12.0
pickeol01,1907,1,0.0,22.0,128.0
sothede01,1930,2,0.0,12.0,1.0
kellyjo03,1914,1,0.0,139.0,0.0
woodke01,1951,1,29.0,4.0,69.0
bondto01,1878,1,0.0,0.0,2.0
schafha01,1872,1,5.0,0.0,0.0
purcebl01,1886,1,25.0,1.0,0.0
woodro01,1914,1,5.0,13.0,23.0
moellda01,1916,1,23.0,0.0,40.0
thompti01,1954,1,1.0,0.0,0.0
flinndo01,1917,1,7.0,1.0,4.0
goldemi01,1875,2,25.0,0.0,2.0
phillda01,1941,1,2.0,0.0,0.0
burkeji01,1903,1,4.0,0.0,1.0
simpsha01,1951,1,5.0,8.0,58.0
smithja03,1919,1,1.0,36.0,76.0
combsea01,1931,1,0.0,129.0,0.0
duncapa01,1922,1,151.0,0.0,0.0
nichobi01,1940,1,43.0,0.0,81.0
larkihe01,1891,1,5.0,0.0,18.0
keenaji01,1884,1,0.0,0.0,5.0
ryanji01,1900,1,49.0,9.0,57.0
mccarja01,1904,1,25.0,90.0,0.0
schmibo01,1909,1,0.0,0.0,1.0
rosemch01,1886,1,88.0,44.0,3.0
heilmha01,1922,1,0.0,0.0,115.0
hardyja01,1903,1,0.0,0.0,5.0
ansonca01,1875,1,0.0,2.0,23.0
ginnti01,1914,1,0.0,0.0,0.0
nelsoca01,1873,1,0.0,0.0,6.0
mcgeaja01,1891,2,38.0,0.0,3.0
workmch01,1943,1,16.0,0.0,133.0
mansemi01,1882,1,79.0,0.0,0.0
mcintma01,1912,1,12.0,1.0,10.0
wilhojo01,1917,2,1.0,0.0,2.0
duffyhu01,1897,1,129.0,0.0,0.0
willidi01,1931,1,1.0,0.0,0.0
rittele01,1906,1,5.0,0.0,5.0
shawdu01,1885,1,0.0,1.0,1.0
demarfr02,1940,1,9.0,74.0,37.0
welchcu01,1890,2,0.0,17.0,0.0
mcmuljo01,1874,1,5.0,51.0,1.0
dwyerfr01,1889,1,1.0,1.0,1.0
mcallsp01,1903,1,0.0,0.0,5.0
demonle01,1903,1,0.0,0.0,1.0
hemphfr01,1906,1,13.0,0.0,0.0
laydege01,1915,1,0.0,2.0,0.0
mitchda01,1950,1,127.0,0.0,0.0
walkege02,1936,1,2.0,21.0,103.0
comisch01,1891,1,2.0,0.0,0.0
mcveyca01,1872,1,2.0,0.0,9.0
obrieto02,1898,1,0.0,0.0,16.0
ketchfr01,1899,1,4.0,1.0,10.0
baldwki01,1888,1,0.0,0.0,2.0
schulfr01,1910,1,0.0,0.0,150.0
menefjo01,1893,1,1.0,2.0,4.0
harpege02,1923,1,9.0,17.0,3.0
averiea01,1937,1,0.0,156.0,0.0
ortizro01,1942,1,1.0,0.0,8.0
hornujo01,1888,1,106.0,0.0,1.0
lynchhe01,1893,1,0.0,0.0,4.0
veachbo01,1921,1,149.0,0.0,0.0
cochrmi01,1932,1,1.0,0.0,0.0
scheeal01,1915,1,155.0,0.0,0.0
barrysh01,1906,2,0.0,0.0,35.0
brackgi01,1939,1,2.0,6.0,40.0
meusebo01,1922,1,47.0,1.0,74.0
leecl01,1919,1,2.0,2.0,2.0
sebriji01,1909,2,0.0,1.0,0.0
isbelfr01,1906,1,4.0,7.0,3.0
sewared01,1887,1,2.0,19.0,0.0
brownpe01,1883,1,34.0,11.0,3.0
dailyed01,1890,1,0.0,0.0,64.0
dailyed01,1890,3,0.0,2.0,9.0
dalledo01,1937,1,30.0,1.0,4.0
sandebe01,1892,1,0.0,0.0,9.0
longji01,1891,1,4.0,2.0,0.0
mullato01,1888,1,0.0,0.0,3.0
vanhage01,1888,1,47.0,4.0,7.0
dickebu01,1881,1,79.0,0.0,1.0
niemabu01,1945,1,43.0,0.0,14.0
kitsofr01,1898,1,0.0,4.0,7.0
wanerpa01,1928,1,0.0,0.0,131.0
oneilmi01,1902,1,3.0,0.0,0.0
cuyleki01,1929,1,16.0,8.0,114.0
ashburi01,1955,1,0.0,140.0,0.0
welshji01,1930,1,0.0,110.0,0.0
mitchcl01,1918,1,0.0,0.0,6.0
lallyda01,1897,1,82.0,1.0,1.0
crawfge01,1890,1,0.0,0.0,4.0
rayir01,1891,1,0.0,0.0,64.0
souchst01,1951,1,30.0,0.0,29.0
eastoja01,1892,1,0.0,0.0,1.0
lindsfr01,1932,1,0.0,128.0,0.0
pruesea01,1920,1,0.0,0.0,1.0
millijo01,1887,1,0.0,1.0,0.0
dierich01,1949,1,0.0,123.0,1.0
dextech01,1901,1,1.0,9.0,11.0
lohmape01,1891,1,1.0,1.0,6.0
wardpi01,1893,1,9.0,0.0,0.0
messebo01,1914,1,0.0,0.0,1.0
obrieda01,1892,1,115.0,3.0,4.0
norenir01,1955,1,117.0,10.0,3.0
mcgeaja01,1891,1,4.0,12.0,34.0
heathcl01,1921,1,1.0,40.0,10.0
bladera01,1931,1,7.0,0.0,13.0
daviski01,1934,1,0.0,9.0,0.0
swarted01,1884,1,0.0,2.0,77.0
moranhe01,1910,1,11.0,0.0,9.0
mchenau01,1918,1,80.0,0.0,0.0
wingoal01,1928,1,35.0,28.0,6.0
welchcu01,1887,1,0.0,123.0,0.0
diehler01,1909,1,1.0,0.0,0.0
dinnebi01,1902,1,0.0,2.0,0.0
conrowi01,1907,1,100.0,0.0,0.0
oakesre01,1914,1,0.0,145.0,0.0
remseja01,1879,1,5.0,26.0,0.0
secorfr01,1944,1,17.0,1.0,0.0
hoagmy01,1934,1,29.0,17.0,50.0
hughemi01,1889,1,0.0,1.0,0.0
shortch01,1921,1,3.0,36.0,12.0
kerrjo01,1924,1,0.0,0.0,0.0
greenda01,1904,1,0.0,0.0,146.0
collied02,1941,1,4.0,9.0,38.0
hickmch01,1908,1,0.0,0.0,28.0
whistle01,1893,2,0.0,0.0,9.0
hotalpe01,1885,1,0.0,94.0,0.0
gravefr01,1886,1,0.0,3.0,0.0
stahlch01,1900,1,64.0,1.0,71.0
bellgu01,1954,1,0.0,153.0,0.0
fulmech02,1889,1,0.0,11.0,3.0
milleel01,1922,1,7.0,41.0,3.0
kahoemi01,1903,1,0.0,1.0,1.0
greered01,1886,1,9.0,0.0,0.0
peckha01,1946,1,0.0,0.0,35.0
reilljo01,1889,1,1.0,1.0,0.0
henriol01,1911,1,5.0,0.0,20.0
metzlal01,1926,1,15.0,1.0,1.0
dambi01,1909,1,1.0,0.0,0.0
davisle01,1903,1,95.0,1.0,6.0
malonfe01,1876,1,0.0,0.0,3.0
ohageha01,1902,2,0.0,3.0,1.0
beschbo01,1918,1,0.0,3.0,14.0
bennehe01,1927,1,12.0,2.0,42.0
hatfijo01,1871,1,24.0,0.0,0.0
strunam01,1908,1,1.0,10.0,0.0
scarrru01,1932,1,1.0,0.0,0.0
nancedo01,1897,1,0.0,7.0,28.0
henlibu01,1926,1,2.0,0.0,0.0
downere01,1909,1,0.0,3.0,16.0
gladmbu01,1884,1,0.0,0.0,2.0
pafkoan01,1955,1,1.0,7.0,52.0
stengca01,1918,1,0.0,0.0,37.0
mannodo01,1940,1,0.0,0.0,2.0
burnsge01,1924,1,12.0,1.0,79.0
tucketh01,1942,1,0.0,5.0,0.0
