yearid,teamid,lgid,playerid,salary
1997,BOS,AL,checoro01,925000
1995,NYN,NL,bogarti01,165000
2005,HOU,NL,chavera01,360000
1990,MIN,AL,gladdda01,700000
2011,FLO,NL,nunezle01,3650000
1989,PHI,NL,hayesch01,68000
2008,CHA,AL,masseni01,396000
2003,SEA,AL,frankry01,425000
1985,CHA,AL,jamesbo01,265000
2002,SDN,NL,burrose01,200000
1986,OAK,AL,mcgwima01,60000
1987,NYA,AL,wardga01,633000
1987,SDN,NL,mcculla01,125000
2005,CLE,AL,elartsc01,850000
2008,ATL,NL,jurrjja01,390000
2009,ATL,NL,sammocl01,400000
1986,CLE,AL,waddeto01,270000
1987,HOU,NL,smithda02,700000
2004,OAK,AL,chaveer01,5325000
1997,NYN,NL,bohanbr01,205000
2002,NYN,NL,paytoja01,362500
1993,PHI,NL,mulhote01,2650000
1993,BOS,AL,naehrti01,200000
1991,PIT,NL,kingje01,215000
2012,NYN,NL,dudalu01,497318
2001,CLE,AL,diazei01,387500
2005,LAN,NL,desseel01,1300000
1996,FLO,NL,milleku01,118000
2001,TBA,AL,willige02,3000000
2010,CHN,NL,colvity01,401000
2008,SDN,NL,clarkto02,900000
2006,CLE,AL,graveda01,600000
2011,TOR,AL,arencjp01,417400
2004,CHA,AL,takatsh01,750000
1995,CHA,AL,tremich01,109000
1995,CHA,AL,radinsc01,1150000
2008,SLN,NL,muldema01,7000000
2001,PIT,NL,wilsoen01,635000
1998,FLO,NL,henrios01,170000
2007,ARI,NL,cruzju02,1437500
2002,NYA,AL,hernaor01,3200000
1987,PIT,NL,jonesba01,75000
1986,NYA,AL,drabedo01,60000
2009,TOR,AL,snidetr01,401400
1990,BOS,AL,plantph01,100000
1998,OAK,AL,heredgi01,275000
1998,OAK,AL,tejadmi01,172000
1986,BOS,AL,staplda01,300000
2004,TOR,AL,delgaca01,19700000
1994,TOR,AL,gonzaal01,109000
2006,CHA,AL,garlajo01,7000000
1998,NYN,NL,yoshima01,1075000
1992,ATL,NL,blausje01,940000
2002,SEA,AL,rhodear01,3500000
2000,SDN,NL,whisema01,450000
1997,NYN,NL,francma01,160000
2008,SDN,NL,barremi01,3500000
1989,PHI,NL,daultda01,285000
2002,CHA,AL,porzimi01,215000
2003,MON,NL,schnebr01,310000
1998,COL,NL,mcelrch01,817000
2009,TEX,AL,feldmsc01,434680
1986,CHA,AL,walkegr01,400000
1986,CHA,AL,bradlsc01,66500
2003,NYN,NL,mcewijo01,600000
1990,PIT,NL,ortizju01,350000
2001,ARI,NL,kimby01,762500
1999,ATL,NL,smoltjo01,7750000
1990,SFN,NL,basske01,1250000
2000,CHN,NL,rodrihe02,4600000
1994,ATL,NL,lemkema01,1100000
2006,ARI,NL,davanje02,525000
1992,CHN,NL,scanlbo01,150000
1988,SDN,NL,mcculla01,190000
1985,TEX,AL,nolesdi01,235000
1993,TOR,AL,bordepa01,2500000
2001,HOU,NL,jacksmi02,750000
1990,MIN,AL,guthrma01,102000
2002,NYN,NL,valenjo02,550000
1991,MON,NL,caldeiv01,2215000
1999,SDN,NL,murrahe01,201500
1989,LAN,NL,gibsoki01,1333333
1993,LAN,NL,mcdowro01,1350000
1999,HOU,NL,milletr02,247500
2007,CIN,NL,griffke02,8446647
1992,SDN,NL,clarkje01,200000
2009,NYA,AL,posadjo01,13100000
1987,TOR,AL,eichhma01,165500
1999,BOS,AL,offerjo01,4950000
1992,SFN,NL,feldemi01,650000
2012,WAS,NL,tracych01,750000
2007,ARI,NL,lyonbr01,1500000
1985,CAL,AL,mooredo01,407500
1989,NYA,AL,slaugdo01,650000
1990,PHI,NL,combspa01,112000
1988,SEA,AL,solanju01,80000
1987,BOS,AL,sambijo01,360000
1993,CAL,AL,edmonji01,109000
1993,LAN,NL,rodrihe02,136000
2002,HOU,NL,pichahi01,500000
1992,SEA,AL,delucri01,210000
2003,MON,NL,armasto02,2100000
1988,SFN,NL,spilmha01,225000
1998,CHA,AL,castito02,1250000
1992,TOR,AL,spraged02,117500
1989,CHA,AL,palldo01,72000
1989,CLE,AL,yettri01,155000
1990,DET,AL,clarkph02,100000
2005,SFN,NL,durhara01,7200000
1991,CLE,AL,eglofbr01,100000
2009,LAA,AL,riverju01,3250000
2012,CHN,NL,lahaibr01,482500
2009,CIN,NL,cuetojo01,418000
2005,WAS,NL,davisjj01,316500
1998,CLE,AL,fieldce01,170000
1998,KCA,AL,rosadjo01,242500
2002,CIN,NL,reitsch01,252000
1996,PHI,NL,mitchla01,109000
2003,MIN,AL,mientdo01,1750000
2010,CLE,AL,ambrihe01,400000
2000,BAL,AL,hairsje02,205000
1998,NYN,NL,mcmicgr01,1900000
1988,MON,NL,candaca01,110000
2005,MIL,NL,phelpto01,360000
1993,SFN,NL,thompro01,1925000
2010,SFN,NL,cainma01,4583333
2012,SLN,NL,greenty02,483000
1992,PIT,NL,garcica01,113000
1999,CIN,NL,youngdm01,375000
2001,MIL,NL,leitema01,500000
1998,MIL,NL,wagnepa01,450000
1993,SDN,NL,gardnje01,111500
2012,HOU,NL,myersbr01,12000000
2011,ARI,NL,montemi01,3200000
2012,TOR,AL,lindad01,5150000
2008,KCA,AL,tupmama01,390000
2006,LAN,NL,muellbi02,4569443
1998,CLE,AL,plunker01,1800000
2009,TBA,AL,isrinja01,750000
1996,SFN,NL,aurilri01,110500
1990,OAK,AL,mcgwima01,1500000
1997,NYA,AL,boehrbr01,161100
1993,LAN,NL,hanseda01,173000
1994,SLN,NL,oquenjo01,2150000
2010,TOR,AL,buckjo01,2000000
1994,CIN,NL,gantro01,109000
2004,KCA,AL,carradj01,320500
2006,NYA,AL,canoro01,381000
1999,NYN,NL,mcraebr01,3750000
2002,ARI,NL,colbrgr01,1800000
1986,KCA,AL,coneda01,60000
1995,BAL,AL,anderbr01,3333333
1990,CAL,AL,downibr01,1250000
1992,PHI,NL,moranmi01,180000
1991,SEA,AL,delucri01,100000
2002,ARI,NL,myersmi01,1533333
2008,TBA,AL,zobribe01,395800
2009,CHN,NL,hillko01,475000
2009,SDN,NL,gerutjo01,1775000
2011,DET,AL,zumayjo01,1400000
1998,SLN,NL,frascjo01,240000
1999,ANA,AL,magnami01,775000
1997,CHN,NL,piscima01,150000
2010,NYA,AL,thamema01,900000
2009,CIN,NL,hairsje02,2000000
2011,SDN,NL,gregelu01,447800
1999,BOS,AL,garceri01,300000
1989,ML4,AL,vaughgr01,68000
2010,COL,NL,hammeja01,1900000
2006,TBA,AL,campsh01,335000
2000,SFN,NL,johnsjo07,1175000
1986,ML4,AL,bosioch01,60000
1996,BAL,AL,palmera01,5406603
2002,CHA,AL,ritchto01,3533333
2011,CHA,AL,millela02,500000
2005,TEX,AL,hidalri01,5000000
2010,MIN,AL,casilal01,437500
1998,HOU,NL,bagweje01,7945000
1989,NYA,AL,hallme01,925000
1998,CHN,NL,hernajo01,725000
1998,SFN,NL,hershor01,3720000
2004,BOS,AL,foulkke01,3500000
2002,BAL,AL,ponsosi01,2650000
2002,LAN,NL,nomohi01,4500000
1992,PIT,NL,masonro01,225000
1991,SEA,AL,murphro01,950000
1993,TOR,AL,griffal01,500000
2008,TBA,AL,penaca01,6000000
1997,MIN,AL,coomero01,170000
1998,CLE,AL,smilejo01,3750000
2004,TBA,AL,gonzaje01,1700000
1991,SFN,NL,mitchke01,3750000
2011,COL,NL,herrejo03,419000
2008,BAL,AL,baezda01,6166666
2006,OAK,AL,melhuad01,700000
2007,KCA,AL,mechegi01,7400000
2010,CIN,NL,volqued01,445000
1995,NYA,AL,elsteke01,300000
2007,NYN,NL,hernaor01,5000000
1991,CHN,NL,sutclri01,2275000
1990,BOS,AL,boggswa01,1900000
1993,CIN,NL,sandere02,275000
2012,NYN,NL,batismi01,750000
1987,HOU,NL,garneph01,450000
1990,CAL,AL,tinglro01,100000
1992,KCA,AL,thurmga01,287500
1988,OAK,AL,welchbo01,937500
1996,PHI,NL,moranmi01,1900000
1985,SEA,AL,bonneba01,437500
2006,SFN,NL,aloumo01,5827974
1997,LAN,NL,ashlebi01,275000
2003,FLO,NL,foxan01,800000
2003,PIT,NL,boehrbr01,1500000
1991,PIT,NL,bondsba01,2300000
1996,MIN,AL,hansegr01,117500
1999,ARI,NL,willima04,8100000
2001,FLO,NL,micelda01,2000000
1998,NYN,NL,leiteal01,3000000
1995,FLO,NL,wittbo01,1800000
2005,CIN,NL,wilsopa02,3600000
1995,COL,NL,vandejo02,300000
2000,CIN,NL,parrist01,1400000
2003,MIN,AL,fettemi01,500000
1997,TEX,AL,gilbe01,200000
2002,ARI,NL,counscr01,1516667
2006,WAS,NL,bergmja01,327000
2003,SDN,NL,hanseda01,550000
2000,CHN,NL,gonzaje01,265000
2012,SLN,NL,westbja01,8500000
2006,KCA,AL,bakopa01,700000
2003,BOS,AL,ortizda01,1250000
2010,MIL,NL,kottage01,408500
2007,CIN,NL,coffeto01,407500
2011,TEX,AL,hollade01,431810
1989,OAK,AL,gallemi01,207500
2001,MIL,NL,hayneji01,2200000
1995,CAL,AL,bielemi01,160000
2010,COL,NL,moralfr01,406000
2007,BOS,AL,lowelmi01,9000000
2004,BAL,AL,bigbila01,340000
1990,ML4,AL,sheffga01,115000
2000,CHN,NL,woodke02,690000
2011,FLO,NL,cousisc01,414000
1991,MIN,AL,anderal02,785000
1991,TEX,AL,stanlmi02,145000
2011,CIN,NL,cordefr01,12125000
1994,CHA,AL,martino01,112000
1998,COL,NL,vandejo02,560000
2010,NYN,NL,igarary01,1250000
1997,OAK,AL,servisc01,225000
1989,HOU,NL,yeldier01,68000
1995,ML4,AL,mcandja01,109000
1994,ATL,NL,tarasto01,111500
2001,PHI,NL,chenbr01,300000
1990,CLE,AL,alomasa02,115000
2001,COL,NL,estraho01,203000
2001,FLO,NL,pennybr01,260000
1991,SDN,NL,hammaat01,100000
1987,SDN,NL,krukjo01,110000
2011,OAK,AL,harderi01,1500000
1992,SLN,NL,hudlere01,400000
2004,SFN,NL,ransoco01,303000
1991,BOS,AL,darwida01,3250000
2008,CHN,NL,johnsre02,1300000
1992,ATL,NL,greggto01,247500
2012,BOS,AL,bardda01,1612500
2010,CIN,NL,hernara02,3868376
1993,COL,NL,coleal01,350000
2001,MIN,AL,miltoer01,2150000
2005,OAK,AL,calerki01,330000
2011,SDN,NL,johnsro07,421700
2008,OAK,AL,johnsda06,410000
2005,SDN,NL,linebsc01,910000
2003,SEA,AL,mclemma01,3150000
2011,CLE,AL,crowetr01,435700
1985,TEX,AL,johnscl01,683333
1997,CLE,AL,shueypa01,197000
1995,CLE,AL,penato01,516666
2008,KCA,AL,gloadro01,1300000
1999,TOR,AL,grebecr01,550000
1992,CIN,NL,reedje02,750000
2009,DET,AL,willido03,10000000
1988,ML4,AL,gantnji01,937500
2006,NYN,NL,reyesjo01,401500
2007,TOR,AL,wellsve01,8787500
1990,CAL,AL,bailesc01,425000
2005,CHN,NL,zambrca01,3760000
1985,ML4,AL,vuckope01,540000
1986,TEX,AL,slaugdo01,331500
2002,BOS,AL,henderi01,350000
1990,SFN,NL,garresc01,1400000
1996,ML4,AL,wardtu01,400000
2003,MON,NL,maciajo01,825000
1998,ANA,AL,walbema01,700000
1989,CLE,AL,swindgr01,285000
2000,MON,NL,armasto02,200000
2012,MIN,AL,parmech01,480000
1997,MON,NL,bennesh01,150000
1990,ATL,NL,whitter01,1200000
2011,MIL,NL,loeka01,1250000
2000,KCA,AL,morenor01,202500
1998,SFN,NL,sanchre01,500000
2002,MON,NL,tucketj01,200000
1998,NYN,NL,alfoned01,1750000
1988,CHN,NL,schirca01,207500
2011,PIT,NL,hartke01,417000
1997,CLE,AL,gilesbr02,175000
1991,TOR,AL,leiteal01,180000
2001,MIN,AL,mientdo01,215000
1985,CHN,NL,dernibo01,406250
1993,CIN,NL,espyce01,400000
2004,BAL,AL,cordoma01,3500000
1990,MIN,AL,candejo01,500000
1987,PHI,NL,thompmi02,140000
2012,PIT,NL,burneaj01,16500000
1986,CHN,NL,dernibo01,558333
1992,SDN,NL,rodriri02,172500
2010,SFN,NL,romose01,416500
1995,ML4,AL,scanlbo01,800000
1990,NYN,NL,magadda01,395000
1995,KCA,AL,torredi01,109000
1995,HOU,NL,nevinph01,109000
1992,SLN,NL,smithoz01,2000000
1995,BOS,AL,maddumi01,109000
1988,TOR,AL,starkma01,66500
1994,SFN,NL,jacksmi02,2966667
1997,ATL,NL,borowjo01,157500
1990,TOR,AL,kilgupa01,242500
2010,TOR,AL,campsh01,1150000
2007,BOS,AL,penawi01,1875000
1990,DET,AL,jonestr01,375000
1992,SLN,NL,josefe01,315000
2004,CHA,AL,olivomi01,320000
1995,SEA,AL,hibbagr01,2650000
1986,MON,NL,reardje01,850000
1998,PHI,NL,glanvdo01,260000
2010,NYN,NL,blanche01,750000
2010,SDN,NL,richacl01,423700
2009,KCA,AL,tejedro01,437000
2003,LAN,NL,gagneer01,550000
2006,COL,NL,piedrjo01,335000
1994,MIN,AL,garagke01,109000
2006,SLN,NL,hancojo01,355000
2010,TBA,AL,penaca01,10125000
1992,TOR,AL,tablepa01,900000
1991,HOU,NL,henrydw01,100000
2007,NYA,AL,jeterde01,21600000
1990,SEA,AL,bradlsc01,460000
2001,PIT,NL,benjami01,925000
2004,PHI,NL,prattto02,875000
2003,OAK,AL,bradfch01,331000
1997,CHN,NL,sanchre01,1287500
1991,SEA,AL,cochrda01,108000
2004,TOR,AL,catalfr01,2300000
1986,NYN,NL,corcoti01,220000
2002,MIN,AL,hockide01,1100000
2012,PHI,NL,howarry01,20000000
1994,MON,NL,spehrti01,132000
1994,BAL,AL,tackeje01,162500
2000,SFN,NL,bondsba01,10658826
1996,CHN,NL,dorsebr01,210000
1985,CAL,AL,jonesru01,390000
1998,MIL,NL,judenje01,1000000
1998,BOS,AL,benjami01,242500
2011,ARI,NL,blumge01,1350000
1989,NYA,AL,quirkja01,68000
2009,CIN,NL,hanigry01,400000
2009,CIN,NL,bruceja01,417500
1999,SEA,AL,weaveer01,200000
2012,NYN,NL,baxtemi01,480000
2003,SFN,NL,snowjt01,6850000
1995,DET,AL,bergmse01,137500
2000,CLE,AL,alomasa02,2700000
2005,ARI,NL,glaustr01,9000000
1997,CHN,NL,botteke01,195000
2011,MIN,AL,liriafr01,4300000
2001,HOU,NL,ausmubr01,4250000
1994,COL,NL,younger01,205000
1988,CLE,AL,dedmoje01,350000
2006,SLN,NL,loopebr01,3500000
1995,CLE,AL,belleal01,4500000
1993,OAK,AL,hemonsc01,132500
2005,CIN,NL,randajo01,2150000
2011,ARI,NL,morame01,2350000
2000,OAK,AL,isrinja01,825000
1997,COL,NL,reedst01,1200000
1989,SFN,NL,bestka01,105000
1995,LAN,NL,candito01,4450000
1995,CIN,NL,smilejo01,4975000
1998,TEX,AL,clarkwi02,5812595
1985,CAL,AL,jacksre01,1058894
2009,NYA,AL,canoro01,6000000
1987,KCA,AL,salazan01,100000
1987,CAL,AL,howelja02,95000
1985,OAK,AL,murphdw01,845833
2010,SEA,AL,texeika01,400000
1999,SFN,NL,snowjt01,3000000
1998,ARI,NL,bellja01,5000000
2001,NYN,NL,perezti01,205000
1994,NYN,NL,brognri01,109000
2000,MIN,AL,miltoer01,285000
2000,ANA,AL,clemeed02,215000
2009,NYA,AL,cokeph01,403300
2006,SDN,NL,piazzmi01,1250000
2000,MIL,NL,blanche01,235000
2002,NYA,AL,wilsoen01,720000
2009,DET,AL,rincoju01,750000
1989,TOR,AL,wellsda01,107000
1991,ATL,NL,greggto01,265000
2002,MON,NL,lloydgr01,3000000
1997,PHI,NL,mayde01,300000
1990,ML4,AL,yountro01,3200000
2002,CIN,NL,castrju01,400000
2012,OAK,AL,allenbr01,482500
1994,NYA,AL,velarra01,1125000
2012,HOU,NL,happja01,2350000
2000,SFN,NL,estalbo02,210000
1991,PIT,NL,walkbo01,850000
1989,SEA,AL,buhneja01,80000
1995,PHI,NL,schilcu01,2300000
1989,CHN,NL,smithdw01,68000
1988,MIN,AL,bushra01,350000
1997,SLN,NL,petkoma01,325000
1998,CLE,AL,mormaal01,220000
1990,TOR,AL,felixju01,155000
1998,OAK,AL,holzema01,250000
2008,SDN,NL,gonzaad01,875000
1998,TOR,AL,stiebda01,450000
2006,SDN,NL,kleskry01,9000000
2003,DET,AL,infanom01,300000
2007,CHN,NL,leede02,13250000
1996,BOS,AL,valenjo02,2672500
1992,BAL,AL,martich01,140000
2009,SFN,NL,uribeju01,1000000
1994,BAL,AL,saboch01,2000000
2002,ATL,NL,mossda01,215000
2010,WAS,NL,batismi01,1000000
2007,SLN,NL,spiezsc01,2100000
1995,NYA,AL,jamesdi01,350000
2007,LAA,AL,figgich01,3500000
2006,CIN,NL,hammoch01,800000
2009,KCA,AL,callaal01,415500
1986,KCA,AL,smithlo01,1000000
1998,MIN,AL,serafda01,170000
1992,SFN,NL,uribejo01,1533334
1994,SDN,NL,worreti01,135000
2007,TBA,AL,ryuja01,382200
1987,NYA,AL,righeda01,800000
2010,CHA,AL,jonesan01,500000
1999,CLE,AL,alomasa02,2800000
1998,CLE,AL,vizquom01,3050000
1991,CHN,NL,slocuhe01,100000
1990,ATL,NL,gantro01,125000
1990,DET,AL,nokesma01,650000
1990,SFN,NL,mcclepa01,100000
2004,CIN,NL,halljo03,300000
1993,DET,AL,macdobo01,225000
2009,ARI,NL,gordoto01,500000
2000,PHI,NL,gomeswa01,390000
1996,DET,AL,lewisri01,170000
1993,SDN,NL,hurstbr01,3000000
1994,BAL,AL,moyerja01,725000
2001,CLE,AL,wrighja02,2562500
1996,KCA,AL,lockhke01,207500
1994,CIN,NL,fernato01,787500
1991,SDN,NL,santibe01,1650000
2011,BOS,AL,drewjd01,14000000
1997,KCA,AL,whisema01,150000
1996,TEX,AL,gonzaju03,7425000
2006,MIN,AL,silvaca01,3200000
1994,CIN,NL,brownto05,3750000
2007,MIL,NL,hallbi03,3125000
2001,COL,NL,pierrju01,215000
2001,ATL,NL,burkejo03,1750000
1986,TOR,AL,henketo01,191000
1997,CHN,NL,dunstsh01,2325000
2007,SEA,AL,johjike01,5933333
1988,MIN,AL,gaettga01,1666666
2011,SFN,NL,huffau01,10000000
2006,SFN,NL,winnra01,5750000
1993,COL,NL,clarkje01,690000
2000,DET,AL,clarkto02,4062500
1987,TOR,AL,grubeke01,96000
1998,ARI,NL,benesan01,6450000
2012,CHN,NL,campsh01,550000
2001,NYA,AL,jimenda01,200000
1995,MIN,AL,knoblch01,2987500
1999,TBA,AL,clybuda01,205000
2000,ARI,NL,finlest01,5375000
1997,KCA,AL,appieke01,4800000
2007,SFN,NL,vizquom01,5140084
1993,HOU,NL,reynosh01,112000
1988,CIN,NL,robinro01,390000
1994,CAL,AL,dopsojo01,400000
1992,MON,NL,cartega01,825000
2007,TEX,AL,stewach01,381000
1999,DET,AL,garcika01,270000
2009,MIL,NL,mccluse01,1662500
1990,MON,NL,wallati01,1250000
1996,NYN,NL,minorbl01,198000
1996,NYA,AL,martiti02,2300000
2001,SDN,NL,davisbe01,235000
1992,CHN,NL,dunstsh01,2475000
1986,CHN,NL,ruthvdi01,1050000
1990,NYA,AL,dorsebr01,107000
2004,DET,AL,rodnefe01,304000
2005,DET,AL,youngdm01,8000000
2011,ATL,NL,gonzaal02,2500000
1992,KCA,AL,boddimi01,3116667
2000,ATL,NL,corteda01,200000
1986,SFN,NL,aldremi01,60000
2010,BAL,AL,scottlu01,4050000
2004,PIT,NL,boydja02,350000
1999,ARI,NL,womacto01,1650000
1998,COL,NL,astacpe01,3350000
2000,BAL,AL,belleal01,12868670
1998,SLN,NL,merckke01,1300000
1998,TEX,AL,cedendo01,500000
2005,BAL,AL,gilge01,342500
1990,OAK,AL,sandesc01,750000
2008,ATL,NL,moylape01,410000
1986,ATL,NL,hubbagl01,505000
1990,SLN,NL,gilkebe01,100000
1994,SEA,AL,bosioch01,4000000
2009,BAL,AL,scottlu01,2400000
1985,SLN,NL,allenne01,750000
2010,PIT,NL,clemeje01,405000
1989,CLE,AL,nichoro02,73500
1993,TOR,AL,morrija02,5425000
2011,FLO,NL,johnsjo09,7750000
1989,BAL,AL,worthcr01,68000
1995,SLN,NL,perryge01,299000
1986,CLE,AL,niekrph01,300000
1987,NYA,AL,meachbo01,105000
2001,HOU,NL,hayesch01,500000
2011,SLN,NL,mccleky01,1375000
1995,PHI,NL,dykstle01,6200000
2006,FLO,NL,martica03,327000
2007,CHA,AL,anderbr03,390000
1991,BOS,AL,naehrti01,125000
1999,ANA,AL,hasegsh01,900000
1997,BAL,AL,benitar01,275000
1996,PIT,NL,kingje01,2500000
1997,KCA,AL,vitiejo01,210000
1998,SFN,NL,roajo01,192500
1991,PIT,NL,vanslan01,2180000
2003,SDN,NL,hoffmtr01,9600000
2011,LAA,AL,pineijo01,8000000
1989,MON,NL,harrige01,68000
2003,HOU,NL,bagweje01,13000000
1988,PHI,NL,grosske01,450000
1990,LAN,NL,dempsri01,500000
2000,CHA,AL,wilsocr02,250000
1993,ML4,AL,doranbi02,1333334
1986,TEX,AL,mohorda01,60000
2004,ATL,NL,estrajo01,312500
2002,CHA,AL,buehrma01,310000
1989,MON,NL,raineti01,2104889
1985,MIN,AL,hrbekke01,560000
2007,ARI,NL,quentca01,381000
1993,KCA,AL,brookhu01,350000
2005,DET,AL,bondeje01,400000
2007,SLN,NL,muldema01,4500000
1989,CIN,NL,quinolu01,85000
1988,CIN,NL,larkiba01,127500
1991,SDN,NL,rosenst01,130000
1996,TEX,AL,hennemi01,1519681
1997,PHI,NL,planter01,150000
2004,TEX,AL,powelja04,3500000
2002,BOS,AL,wakefti01,3200000
2005,NYA,AL,riverma01,10500000
1998,NYA,AL,knoblch01,6000000
1998,CHN,NL,pattebo01,900000
1990,KCA,AL,moellde01,100000
1987,CHN,NL,sutclri01,1800000
2001,SDN,NL,kleskry01,5750000
2006,ARI,NL,vargacl01,1275000
2009,SLN,NL,freesda01,400000
1999,ATL,NL,ligteke01,255000
2011,HOU,NL,abadfe01,418000
2006,MIL,NL,grossga01,335000
2002,FLO,NL,raineti01,350000
1988,NYN,NL,hernake01,1850000
2001,SFN,NL,hernali01,3025000
1986,NYN,NL,niemara01,83000
1996,MON,NL,alvarta01,109000
1992,BAL,AL,mussimi01,152500
2009,BOS,AL,youklke01,6250000
1986,PIT,NL,robindo01,670000
1994,KCA,AL,gagnegr01,2966667
2000,MON,NL,blumge01,210000
2007,PIT,NL,castijo02,1900000
1992,PHI,NL,howelke01,2000000
2006,CHA,AL,ozunapa01,500000
1994,COL,NL,harrigr02,1900000
1996,NYN,NL,gilkebe01,2787500
1998,TBA,AL,yanes01,195000
1998,OAK,AL,giambja01,315000
2012,NYA,AL,gardnbr01,2800000
2006,CHA,AL,vazquja01,12000000
1995,KCA,AL,cacered01,109000
2002,KCA,AL,knoblch01,2000000
2002,MIL,NL,sexsori01,3125000
2003,SFN,NL,mossda01,1550000
2005,FLO,NL,pierrju01,3700000
1992,SFN,NL,heredgi01,115000
2005,SEA,AL,blacktr01,316000
1995,LAN,NL,martira02,3925000
1987,NYA,AL,clemepa01,125000
2009,LAN,NL,dewitbl01,405000
1998,ANA,AL,dicksja01,295000
1989,ATL,NL,alvarjo01,125000
1995,KCA,AL,colemvi01,250000
1994,LAN,NL,dreifda01,109000
1994,ATL,NL,kellymi02,109000
2008,SLN,NL,mccleky01,390000
2010,ARI,NL,ojedaau01,825000
1985,SEA,AL,bradlph01,125000
2007,BOS,AL,papeljo01,425500
1985,HOU,NL,scottmi03,360000
1989,BAL,AL,huletti01,150000
1988,CHA,AL,pasquda01,165000
1999,OAK,AL,hayneji01,280000
2001,TEX,AL,rodrial01,22000000
2009,WAS,NL,riversa01,475000
2002,SDN,NL,daveyto01,270000
2008,SLN,NL,reyesan01,392500
1994,PIT,NL,smithza01,3125000
1998,HOU,NL,halamjo01,170000
1985,PIT,NL,tunnele01,130000
2008,TOR,AL,coatsbu01,392100
2006,SEA,AL,pineijo01,6800000
1996,PHI,NL,ryanke01,272500
2010,TEX,AL,youngmi02,13174974
1995,CHA,AL,lavalmi01,750000
2004,PIT,NL,sanchfr01,303000
1997,CLE,AL,mantoje01,240000
1989,CAL,AL,anderke01,68000
2004,MIL,NL,hernaad01,425000
2000,SDN,NL,cunnawi01,230000
1995,NYA,AL,ausanjo01,110000
1990,CHA,AL,fletcsc01,1000000
1995,HOU,NL,kileda01,1272500
1986,NYN,NL,knighra01,645000
2005,WAS,NL,ohkato01,2750000
1995,FLO,NL,hernaje02,207281
2001,SEA,AL,garcifr02,425000
1989,BAL,AL,willima05,120000
2011,BOS,AL,crawfca02,14857142
2010,LAA,AL,mathije01,1300000
2006,TEX,AL,feldmsc01,329000
1998,HOU,NL,hamptmi01,2250000
1986,TEX,AL,wilkecu01,165000
1998,NYN,NL,wilsopa02,192500
2001,ATL,NL,seelbch02,200000
2000,HOU,NL,eusebto01,1100000
2003,FLO,NL,hollato01,1500000
2007,LAA,AL,murphto03,382500
1985,CAL,AL,boonebo01,883000
1998,BAL,AL,webstle01,740000
1998,NYA,AL,irabuhi01,2925000
2008,MIL,NL,braunry02,455000
1991,MIN,AL,puckeki01,3166667
2012,SDN,NL,volqued01,2237500
1999,TEX,AL,seleaa01,5525000
2002,SFN,NL,aurilri01,5250000
2004,MIL,NL,bennega01,600000
1991,SDN,NL,melenjo01,100000
2012,CLE,AL,smithjo05,1750000
1990,SFN,NL,downske01,425000
1993,SDN,NL,teufeti01,762500
1996,ML4,AL,pottsmi01,109000
2003,SEA,AL,winnra01,3300000
2000,OAK,AL,vizcalu01,200500
1998,CIN,NL,petagro01,175000
1995,OAK,AL,wojcist01,109000
1997,KCA,AL,montgje01,2300000
2000,SLN,NL,thompma01,400000
1993,CLE,AL,lillide01,725000
2010,TEX,AL,borboju01,600000
1993,NYN,NL,francjo01,4000000
2012,SFN,NL,zitoba01,19000000
1994,FLO,NL,gardnma01,400000
2000,CHN,NL,valdeis01,5737500
1994,TEX,AL,bohanbr01,145000
1999,CLE,AL,ramiral02,205000
2003,ARI,NL,willima04,10000000
1997,BAL,AL,surhobj01,1616667
1994,LAN,NL,candito01,3650000
2009,KCA,AL,soriajo01,1000000
1991,NYA,AL,blowemi01,130000
2011,HOU,NL,delroen01,417000
1992,DET,AL,kreutch01,155000
1995,COL,NL,grahejo01,575000
1996,BAL,AL,ripkebi01,250000
2011,TEX,AL,morelmi01,426000
2000,MIL,NL,foxch02,255000
2002,SDN,NL,gonzawi01,350000
2008,HOU,NL,paulife01,390000
1987,NYN,NL,teufeti01,277500
1987,CIN,NL,murphro01,95000
2001,SLN,NL,ankieri01,400000
2000,FLO,NL,nunezvl01,264000
2002,LAN,NL,grissma02,5000000
2011,WAS,NL,coffeto01,1350000
1991,BAL,AL,rhodear01,100000
1998,PIT,NL,martima02,190000
1991,NYA,AL,kellyro01,900000
1985,PIT,NL,hasslan01,129166
2001,MIL,NL,sheetbe01,200000
2001,DET,AL,clarkto02,4462500
1986,SLN,NL,colemvi01,150000
1987,NYA,AL,hollaal01,400000
2000,ANA,AL,hillke01,5600000
1999,MIN,AL,koskico01,200000
2003,SDN,NL,burrose01,302000
2012,PHI,NL,thomeji01,1250000
1994,TEX,AL,greerru01,109000
2005,TOR,AL,hinsker01,3100000
2002,TBA,AL,smithja05,200000
2010,LAN,NL,padilvi01,5025000
2003,PHI,NL,plesada01,2000000
1986,DET,AL,kinger01,60000
1996,SLN,NL,busbymi01,109000
1995,CAL,AL,anderga01,114000
2010,TBA,AL,choatra01,700000
1990,CLE,AL,santara01,250000
2008,TEX,AL,metcatr01,392000
1989,SLN,NL,quiseda01,62500
1990,BOS,AL,irvinda01,100000
1995,FLO,NL,sheffga01,5625000
2011,BOS,AL,ellsbja01,2400000
1991,TOR,AL,wilsomo01,1625000
1990,MIN,AL,berenju01,750000
