managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
bellbu01m,2005,KCA,AL,3,112,43,69,5,N
grammal01m,1969,PIT,NL,2,5,4,1,3,N
meyerbi01m,1950,PIT,NL,1,154,57,96,8,N
wrighha01m,1888,PHI,NL,1,132,69,61,3,N
melvibo01m,2008,ARI,NL,1,162,82,80,2,N
himslve99m,1961,CHN,NL,1,11,5,6,6,N
bakerdu01m,2005,CHN,NL,1,162,79,83,4,N
hartsro01m,1979,TOR,AL,1,162,53,109,7,N
joycebi01m,1898,NY1,NL,3,92,46,39,7,Y
hanlone01m,1895,BLN,NL,1,132,87,43,1,N
willidi02m,1982,SDN,NL,1,162,81,81,4,N
kaskoed01m,1972,BOS,AL,1,155,85,70,2,N
stengca01m,1940,BSN,NL,1,152,65,87,7,N
mutriji99m,1885,NY1,NL,1,112,85,27,2,N
blackbu02m,2007,SDN,NL,1,163,89,74,3,N
dooinre01m,1911,PHI,NL,1,153,79,73,4,Y
martibi02m,1969,MIN,AL,1,162,97,65,1,N
hanlone01m,1893,BLN,NL,1,130,60,70,8,N
pinielo01m,2004,TBA,AL,1,161,70,91,4,N
colliji01m,1903,BOS,AL,1,141,91,47,1,Y
jurgebi01m,1960,BOS,AL,1,42,15,27,7,N
gerenbo01m,2010,OAK,AL,1,162,81,81,2,N
friscfr01m,1949,CHN,NL,2,104,42,62,8,N
shottbu01m,1948,BRO,NL,3,81,48,33,3,N
tracyji01m,2010,COL,NL,1,162,83,79,3,N
corrapa01m,1979,TEX,AL,1,162,83,79,3,N
michage01m,1986,CHN,NL,3,102,46,56,5,N
bellbu01m,2007,KCA,AL,1,162,69,93,5,N
perezto01m,1993,CIN,NL,1,44,20,24,5,N
coxbo01m,2002,ATL,NL,1,161,101,59,1,N
coxbo01m,1995,ATL,NL,1,144,90,54,1,N
leylaji99m,1991,PIT,NL,1,162,98,64,1,N
yostne01m,2010,KCA,AL,2,127,55,72,5,N
grimmch01m,1936,CHN,NL,1,154,87,67,3,Y
malonfe01m,1884,PHU,UA,1,67,21,46,8,Y
martibu01m,2002,TOR,AL,1,53,20,33,3,N
jennihu01m,1913,DET,AL,1,153,66,87,6,N
mcnamjo99m,1983,CAL,AL,1,162,70,92,5,N
johnsda02m,2011,WAS,NL,3,83,40,43,3,N
hutchfr01m,1964,CIN,NL,3,10,6,4,2,N
hargrmi01m,1996,CLE,AL,1,161,99,62,1,N
wingoiv01m,1916,CIN,NL,2,2,1,1,7,Y
hanlone01m,1899,BRO,NL,1,150,101,47,1,N
mcraeha01m,1994,KCA,AL,1,115,64,51,3,N
seleefr99m,1891,BSN,NL,1,140,87,51,1,N
traynpi01m,1935,PIT,NL,1,153,86,67,4,Y
gonzami01m,1940,SLN,NL,2,6,1,5,3,N
hattogr01m,1966,HOU,NL,1,163,72,90,8,N
stallge01m,1919,BSN,NL,1,140,57,82,6,N
southbi01m,1940,SLN,NL,3,111,69,40,3,N
irwinar01m,1891,BS2,AA,1,139,93,42,1,Y
pfefffr01m,1892,LS3,NL,2,100,42,56,9,Y
westrwe01m,1967,NYN,NL,1,151,57,94,10,N
wardjo01m,1893,NY1,NL,1,136,68,64,5,Y
coxbo01m,2003,ATL,NL,1,162,101,61,1,N
collite99m,1998,ANA,AL,1,162,85,77,2,N
winebo01m,1985,ATL,NL,2,41,16,25,5,N
bicke99m,1884,WS7,AA,2,1,0,1,12,N
bladera01m,1940,SLN,NL,1,39,14,24,3,N
bakerde01m,1939,DET,AL,1,155,81,73,5,N
spaldal01m,1876,CHN,NL,1,66,52,14,1,Y
davidmo99m,1888,LS2,AA,4,90,34,52,7,N
mutriji99m,1888,NY1,NL,1,138,84,47,1,N
schmegu99m,1891,CL6,AA,1,138,61,76,6,N
lasorto01m,1995,LAN,NL,1,144,78,66,1,N
bushdo01m,1933,CIN,NL,1,153,58,94,8,N
schmegu99m,1886,SL5,NL,1,126,43,79,6,N
mauchge01m,1975,MON,NL,1,162,75,87,5,N
leylaji99m,2011,DET,AL,1,162,95,67,1,N
schefbo01m,1961,DET,AL,1,163,101,61,2,N
mackco01m,1928,PHA,AL,1,153,98,55,2,N
sharsbi99m,1888,PH4,AA,1,137,81,52,3,N
buckeal99m,1890,CL6,AA,1,80,39,41,2,N
vittos01m,1939,CLE,AL,1,154,87,67,3,N
dorgami01m,1879,SR1,NL,1,43,17,26,7,Y
sislege01m,1924,SLA,AL,1,153,74,78,4,Y
guilloz01m,2006,CHA,AL,1,162,90,72,3,N
gastoci01m,1990,TOR,AL,1,162,86,76,2,N
kellyto01m,1994,MIN,AL,1,113,53,60,4,N
altobjo01m,1978,SFN,NL,1,162,89,73,3,N
murtada01m,1957,PIT,NL,2,51,26,25,7,N
mckecbi01m,1939,CIN,NL,1,156,97,57,1,N
bladera01m,1939,SLN,NL,1,155,92,61,2,N
shawkbo01m,1930,NYA,AL,1,154,86,68,3,N
parkesa01m,1972,HOU,NL,2,1,1,0,2,N
wilsoji01m,1937,PHI,NL,1,155,61,92,7,Y
brownmo01m,1914,SLF,FL,1,114,50,63,8,Y
rodgebu01m,1980,ML4,AL,1,47,26,21,3,N
alstowa01m,1955,BRO,NL,1,154,98,55,1,N
hartnga01m,1939,CHN,NL,1,156,84,70,4,Y
elliobo01m,1960,KC1,AL,1,155,58,96,8,N
pedrial01m,2004,ARI,NL,2,83,22,61,5,N
fregoji01m,1981,CAL,AL,1,47,22,25,4,N
murtada01m,1973,PIT,NL,2,26,13,13,3,N
clarkfr01m,1907,PIT,NL,1,157,91,63,2,Y
lavagco01m,1961,MIN,AL,1,49,19,30,7,N
howleda01m,1930,CIN,NL,1,154,59,95,7,N
richapa01m,1960,BAL,AL,1,154,89,65,2,N
hitchbi01m,1967,ATL,NL,1,159,77,82,7,N
sewellu01m,1949,CIN,NL,2,3,1,2,7,N
harribu01m,1929,DET,AL,1,155,70,84,6,Y
sciosmi01m,2005,LAA,AL,1,162,95,67,1,N
michage01m,1982,NYA,AL,2,86,44,42,5,N
mcraeha01m,1992,KCA,AL,1,162,72,90,5,N
tayloza02m,1946,SLA,AL,2,31,13,17,7,N
wrighha01m,1881,BSN,NL,1,83,38,45,6,N
wallabo01m,1912,SLA,AL,1,40,12,27,7,Y
boonebo01m,1997,KCA,AL,1,82,36,46,5,N
higgipi01m,1962,BOS,AL,1,160,76,84,8,N
vittos01m,1940,CLE,AL,1,155,89,65,2,N
lowebo01m,1904,DET,AL,2,78,30,44,7,Y
rodgebu01m,1992,CAL,AL,1,39,19,20,5,N
owenspa99m,1972,PHI,NL,2,80,33,47,6,N
prattal01m,1882,PT1,AA,1,79,39,39,4,N
barnibi01m,1897,BRO,NL,1,136,61,71,7,N
mackco01m,1922,PHA,AL,1,155,65,89,7,N
blackbu02m,2010,SDN,NL,1,162,90,72,2,N
giffoji99m,1884,IN2,AA,1,87,25,60,11,N
barroed99m,1903,DET,AL,1,137,65,71,5,N
mcbridi01m,1872,PH1,NA,1,47,30,14,2,Y
killebi01m,1931,SLA,AL,1,154,63,91,5,N
hackech99m,1884,CL2,NL,1,113,35,77,7,N
applilu01m,1967,KC1,AL,2,40,10,30,10,N
smithma01m,1967,DET,AL,1,163,91,71,2,N
comisch01m,1891,SL4,AA,1,141,86,52,2,Y
mcclell01m,2001,PIT,NL,1,162,62,100,6,N
showabu99m,1995,NYA,AL,1,145,79,65,2,N
leylaji99m,1995,PIT,NL,1,144,58,86,5,N
hoffmgl01m,1998,LAN,NL,2,88,47,41,3,N
glassja01m,1892,SLN,NL,1,4,1,3,9,Y
dressch01m,1955,WS1,AL,1,154,53,101,8,N
rodgebu01m,1991,MON,NL,1,49,20,29,6,N
bochybr01m,1995,SDN,NL,1,144,70,74,3,N
mauchge01m,1977,MIN,AL,1,161,84,77,4,N
greenda02m,1979,PHI,NL,2,30,19,11,4,N
torboje01m,1978,CLE,AL,1,159,69,90,6,N
mcgrajo01m,1923,NY1,NL,1,153,95,58,1,N
herzobu01m,1916,CIN,NL,1,84,34,49,7,Y
fogelho99m,1902,NY1,NL,1,44,18,23,8,N
ansonca01m,1888,CHN,NL,1,136,77,58,2,Y
dykesji01m,1946,CHA,AL,1,30,10,20,5,N
stengca01m,1935,BRO,NL,1,154,70,83,5,N
girarjo01m,2006,FLO,NL,1,162,78,84,4,N
ferrami01m,1986,KCA,AL,2,74,36,38,3,N
maddojo99m,2007,TBA,AL,1,162,66,96,5,N
tinkejo01m,1914,CHF,FL,1,158,87,67,2,Y
stovage01m,1914,KCF,FL,1,154,67,84,6,Y
torrejo01m,2006,NYA,AL,1,162,97,65,1,N
lasorto01m,1983,LAN,NL,1,163,91,71,1,N
lefebji01m,1990,SEA,AL,1,162,77,85,5,N
hobsobu01m,1992,BOS,AL,1,162,73,89,7,N
yostne01m,2006,MIL,NL,1,162,75,87,4,N
johnswa01m,1931,WS1,AL,1,156,92,62,3,N
mcguide01m,1910,CLE,AL,1,161,71,81,5,Y
skinnbo01m,1969,PHI,NL,1,108,44,64,5,N
schefbo01m,1963,DET,AL,1,60,24,36,5,N
mcgunbi01m,1891,PIT,NL,2,59,24,33,8,N
andersp01m,1983,DET,AL,1,162,92,70,2,N
freyji99m,1981,KCA,AL,1,70,30,40,1,N
boonebo01m,2003,CIN,NL,1,104,46,58,5,N
coombja01m,1919,PHI,NL,1,63,18,44,8,N
mauchge01m,1964,PHI,NL,1,162,92,70,2,N
robinfr02m,1981,SFN,NL,1,111,56,55,3,N
wrighha01m,1892,PHI,NL,1,155,87,66,3,N
vernomi01m,1963,WS2,AL,1,40,14,26,10,N
herzowh01m,1985,SLN,NL,1,162,101,61,1,N
ansonca01m,1885,CHN,NL,1,113,87,25,1,Y
mccarjo99m,1946,NYA,AL,1,35,22,13,3,N
schlala01m,1915,BUF,FL,1,41,13,28,6,N
quilifr01m,1974,MIN,AL,1,163,82,80,3,N
richapa01m,1957,BAL,AL,1,154,76,76,5,N
fogarji01m,1890,PHP,PL,1,16,7,9,5,Y
tebeapa01m,1899,SLN,NL,1,155,84,67,5,Y
clarkfr01m,1901,PIT,NL,1,140,90,49,1,Y
dyered01m,1949,SLN,NL,1,157,96,58,2,N
gouldch01m,1875,NH1,NA,1,23,2,21,8,Y
garneph01m,2004,HOU,NL,2,74,48,26,2,N
mcnamjo99m,1977,SDN,NL,1,48,20,28,5,N
jennihu01m,1918,DET,AL,1,128,55,71,7,Y
oatesjo01m,1998,TEX,AL,1,162,88,74,1,N
sawyeed99m,1958,PHI,NL,2,70,30,40,8,N
griffcl01m,1910,CIN,NL,1,156,75,79,5,Y
rodgebu01m,1988,MON,NL,1,163,81,81,3,N
cochrmi01m,1937,DET,AL,3,47,26,20,2,Y
andersp01m,1973,CIN,NL,1,162,99,63,1,N
cayloop99m,1885,CN2,AA,1,112,63,49,2,N
lillibo01m,1982,HOU,NL,2,51,28,23,5,N
lachere01m,1995,FLO,NL,1,143,67,76,4,N
jonesfi01m,1917,SLA,AL,1,155,57,97,7,N
tebbebi01m,1962,ML1,NL,1,162,86,76,5,N
mckecbi01m,1938,CIN,NL,1,151,82,68,4,N
ozarkda99m,1984,SFN,NL,2,56,24,32,6,N
showabu99m,1994,NYA,AL,1,113,70,43,1,N
peckiro01m,1932,CLE,AL,1,153,87,65,4,N
schefbo01m,1959,CHN,NL,1,155,74,80,6,N
fregoji01m,1999,TOR,AL,1,162,84,78,3,N
sawyeed99m,1951,PHI,NL,1,154,73,81,5,N
lachema01m,1994,CAL,AL,2,75,31,44,4,N
knighlo01m,1884,PH4,AA,1,109,61,46,7,Y
mackape01m,2005,PIT,NL,2,26,12,14,6,N
mauchge01m,1986,CAL,AL,1,162,92,70,1,N
willidi02m,1979,MON,NL,1,160,95,65,2,N
roystje01m,2002,MIL,NL,2,147,53,94,6,N
felskjo01m,1985,PHI,NL,1,162,75,87,5,N
zimmedo01m,1991,CHN,NL,1,37,18,19,4,N
peckiro01m,1933,CLE,AL,1,51,26,25,4,N
dressch01m,1960,ML1,NL,1,154,88,66,2,N
howear01m,2003,NYN,NL,1,161,66,95,5,N
stahlja01m,1906,WS1,AL,1,151,55,95,7,Y
eversjo01m,1924,CHA,AL,4,103,41,61,8,N
tannech01m,1974,CHA,AL,1,163,80,80,4,N
andersp01m,1993,DET,AL,1,162,85,77,4,N
pinielo01m,2001,SEA,AL,1,162,116,46,1,N
boyerke01m,1978,SLN,NL,3,143,62,81,5,N
eversjo01m,1924,CHA,AL,1,21,10,11,6,N
kellejo01m,1905,CIN,NL,1,155,79,74,5,Y
garcida99m,1980,CLE,AL,1,160,79,81,6,N
willite01m,1971,WS2,AL,1,159,63,96,5,N
herzowh01m,1977,KCA,AL,1,162,102,60,1,N
bristda99m,1976,ATL,NL,1,162,70,92,6,N
gonzafr99m,2011,ATL,NL,1,162,89,73,2,N
mckeoja99m,1999,CIN,NL,1,163,96,67,2,N
craftha01m,1958,KC1,AL,1,156,73,81,7,N
bragabo01m,1956,PIT,NL,1,157,66,88,7,N
houkra01m,1981,BOS,AL,1,108,59,49,2,N
bellbu01m,2000,COL,NL,1,162,82,80,4,N
berrayo01m,1975,NYN,NL,1,109,56,53,3,N
stanked01m,1966,CHA,AL,1,163,83,79,4,N
stallge01m,1910,NYA,AL,1,142,78,59,2,N
peckiro01m,1929,CLE,AL,1,152,81,71,3,N
sharsbi99m,1889,PH4,AA,1,138,75,58,3,N
brenlbo01m,2003,ARI,NL,1,162,84,78,3,N
streega01m,1930,SLN,NL,1,154,92,62,1,N
tennefr02m,1906,BSN,NL,1,152,49,102,8,Y
johnsda01m,1975,BOS,AL,1,160,95,65,1,N
dykesji01m,1951,PHA,AL,1,154,70,84,6,N
gonzafr99m,2009,FLO,NL,1,162,87,75,2,N
fergubo01m,1876,HAR,NL,1,69,47,21,3,Y
garcida99m,1977,CAL,AL,2,81,35,46,5,N
careyma01m,1932,BRO,NL,1,154,81,73,3,N
rosepe01m,1984,CIN,NL,2,41,19,22,5,Y
lajoina01m,1908,CLE,AL,1,157,90,64,2,Y
jonesfi01m,1905,CHA,AL,1,158,92,60,2,Y
murtada01m,1970,PIT,NL,1,162,89,73,1,N
robinfr02m,2006,WAS,NL,1,162,71,91,5,N
terrybi01m,1937,NY1,NL,1,152,95,57,1,N
kellyjo01m,1887,LS2,AA,1,139,76,60,4,N
moranpa01m,1920,CIN,NL,1,154,82,71,3,N
carribi02m,1928,BOS,AL,1,154,57,96,8,N
rigglji99m,1997,CHN,NL,1,162,68,94,5,N
fregoji01m,1978,CAL,AL,2,117,62,55,2,N
hornsro01m,1925,SLN,NL,2,115,64,51,4,Y
bochybr01m,1997,SDN,NL,1,162,76,86,4,N
wilsoji01m,1941,CHN,NL,1,155,70,84,6,N
boonebo01m,2001,CIN,NL,1,162,66,96,5,N
johnsda02m,1984,NYN,NL,1,162,90,72,2,N
stengca01m,1956,NYA,AL,1,154,97,57,1,N
lasorto01m,1984,LAN,NL,1,162,79,83,4,N
phillho99m,1887,PIT,NL,1,125,55,69,6,N
cantijo99m,1909,WS1,AL,1,156,42,110,8,N
owenspa99m,1983,PHI,NL,2,77,47,30,1,N
larusto01m,2009,SLN,NL,1,162,91,71,1,N
weaveea99m,1969,BAL,AL,1,162,109,53,1,N
hackst01m,1954,CHN,NL,1,154,64,90,7,N
hornsro01m,1928,BSN,NL,2,122,39,83,7,Y
bochybr01m,2011,SFN,NL,1,162,86,76,2,N
neunjo01m,1946,NYA,AL,3,14,8,6,3,N
robinwi01m,1926,BRO,NL,1,155,71,82,6,N
bushdo01m,1931,CHA,AL,1,156,56,97,8,N
lamonge01m,1999,PIT,NL,1,161,78,83,3,N
dooinre01m,1913,PHI,NL,1,159,88,63,2,Y
rickebr01m,1919,SLN,NL,1,138,54,83,7,N
barnibi01m,1886,BL2,AA,1,139,48,83,8,Y
girarjo01m,2012,NYA,AL,1,162,95,67,1,N
bellbu01m,1996,DET,AL,1,162,53,109,5,N
mcnamjo99m,1990,CLE,AL,1,162,77,85,4,N
portema01m,1884,KCU,UA,2,16,3,13,8,Y
mcnamjo99m,1980,CIN,NL,1,163,89,73,3,N
rigglji99m,1993,SDN,NL,1,162,61,101,7,N
careyto01m,1874,NY2,NA,1,25,13,12,2,Y
mcaleji01m,1910,WS1,AL,1,157,66,85,7,N
stallge01m,1915,BSN,NL,1,157,83,69,2,N
perlosa01m,2005,BAL,AL,2,55,23,32,4,N
dykesji01m,1945,CHA,AL,1,150,71,78,6,N
killebi01m,1930,SLA,AL,1,154,64,90,6,N
hatfijo01m,1873,NY2,NA,1,28,11,17,4,Y
martibi02m,1978,NYA,AL,1,94,52,42,1,N
coxbo01m,2008,ATL,NL,1,162,72,90,4,N
bondto01m,1882,WOR,NL,2,6,2,4,8,Y
diddlha99m,1896,SLN,NL,1,17,7,10,11,N
valenbo02m,1999,NYN,NL,1,163,97,66,2,N
ricede01m,1972,CAL,AL,1,155,75,80,5,N
grimmch01m,1933,CHN,NL,1,154,86,68,3,Y
darkal01m,1966,KC1,AL,1,160,74,86,7,N
chapmja01m,1878,ML2,NL,1,61,15,45,6,N
bochybr01m,2007,SFN,NL,1,162,71,91,5,N
amalfjo01m,1981,CHN,NL,1,106,38,65,5,N
willidi02m,1983,SDN,NL,1,163,81,81,4,N
oneilst01m,1947,DET,AL,1,158,85,69,2,N
wilsoji01m,1936,PHI,NL,1,154,54,100,8,Y
schefbo01m,1962,DET,AL,1,161,85,76,4,N
burkeji01m,1920,SLA,AL,1,154,76,77,4,N
ermerca01m,1968,MIN,AL,1,162,79,83,7,N
corrire01m,1950,CHA,AL,2,125,52,72,6,N
mckeoja99m,2003,FLO,NL,2,124,75,49,2,N
gibsoki01m,2010,ARI,NL,2,83,34,49,5,N
lachere01m,1983,SEA,AL,1,73,26,47,7,N
fletcar01m,1925,PHI,NL,1,153,68,85,6,N
mccarto01m,1890,SL4,AA,5,5,4,1,3,Y
gardero01m,2006,MIN,AL,1,162,96,66,1,N
lopezal01m,1962,CHA,AL,1,162,85,77,5,N
coxbo01m,1981,ATL,NL,1,107,50,56,4,N
chapmja01m,1876,LS1,NL,1,69,30,36,5,Y
sciosmi01m,2006,LAA,AL,1,162,89,73,2,N
stanked01m,1968,CHA,AL,1,79,34,45,8,N
dykesji01m,1937,CHA,AL,1,154,86,68,3,Y
dykesji01m,1943,CHA,AL,1,155,82,72,4,N
mcgeami01m,1875,PH2,NA,1,63,34,27,5,Y
carribi02m,1929,BOS,AL,1,155,58,96,8,N
mcraeha01m,1993,KCA,AL,1,162,84,78,3,N
murtada01m,1962,PIT,NL,1,161,93,68,4,N
bochybr01m,2004,SDN,NL,1,162,87,75,3,N
oakesre01m,1915,PTF,FL,1,156,86,67,3,Y
hargrmi01m,2005,SEA,AL,1,162,69,93,4,N
andersp01m,1978,CIN,NL,1,161,92,69,2,N
mcgrajo01m,1915,NY1,NL,1,155,69,83,8,N
andersp01m,1984,DET,AL,1,162,104,58,1,N
oatesjo01m,1995,TEX,AL,1,144,74,70,3,N
terrybi01m,1936,NY1,NL,1,154,92,62,1,Y
skinnbo01m,1977,SDN,NL,2,1,1,0,5,N
scanlmi99m,1886,WS8,NL,1,82,13,67,8,N
mcguide01m,1909,CLE,AL,2,41,14,25,6,N
torrejo01m,2010,LAN,NL,1,162,80,82,4,N
tayloza02m,1948,SLA,AL,1,155,59,94,6,N
lemonbo01m,1970,KCA,AL,2,110,46,64,4,N
kerinjo01m,1888,LS2,AA,3,7,3,4,7,Y
durocle01m,1945,BRO,NL,1,155,87,67,3,Y
hydebr99m,2011,FLO,NL,2,1,0,1,5,N
virdobi01m,1977,HOU,NL,1,162,81,81,3,N
leylaji99m,2008,DET,AL,1,162,74,88,5,N
collite99m,1994,HOU,NL,1,115,66,49,2,N
mauchge01m,1962,PHI,NL,1,161,81,80,7,N
rodgebu01m,1992,CAL,AL,3,34,14,20,5,N
mortoch01m,1890,TL2,AA,1,134,68,64,4,N
parkesa01m,1967,NYN,NL,2,11,4,7,10,N
showabu99m,2010,BAL,AL,3,57,34,23,5,N
baylodo01m,2000,CHN,NL,1,162,65,97,6,N
stoveha01m,1881,WOR,NL,2,27,8,18,8,Y
mckeoja99m,2000,CIN,NL,1,163,85,77,2,N
larusto01m,2001,SLN,NL,1,162,93,69,2,N
bragabo01m,1966,ATL,NL,1,112,52,59,5,N
craftha01m,1964,HOU,NL,1,149,61,88,9,N
zimmedo01m,1990,CHN,NL,1,162,77,85,5,N
skinnbo01m,1968,PHI,NL,3,107,48,59,7,N
toscaca99m,2004,TOR,AL,1,111,47,64,5,N
vukovjo01m,1986,CHN,NL,2,2,1,1,5,N
wrighha01m,1882,PRO,NL,1,84,52,32,2,N
berrayo01m,1974,NYN,NL,1,162,71,91,5,N
harribu01m,1933,DET,AL,1,153,73,79,5,N
lavagco01m,1961,MIN,AL,3,10,4,6,7,N
mckeoja99m,1975,KCA,AL,1,96,50,46,2,N
mackea01m,1937,PHA,AL,2,34,15,17,7,N
virdobi01m,1975,NYA,AL,1,104,53,51,3,N
martibi02m,1988,NYA,AL,1,68,40,28,5,N
friscfr01m,1941,PIT,NL,1,156,81,73,4,N
perkicy01m,1937,DET,AL,5,15,6,9,2,N
mcphebi01m,1902,CIN,NL,1,65,27,37,4,N
chapmja01m,1884,DTN,NL,1,114,28,84,8,N
hitchbi01m,1960,DET,AL,2,1,1,0,6,N
mcbridi01m,1875,PH1,NA,1,69,49,18,2,Y
bancrfr99m,1902,CIN,NL,2,16,9,7,4,N
wagnehe01m,1930,BOS,AL,1,154,52,102,8,N
sullibi03m,1909,CHA,AL,1,159,78,74,4,Y
armoubi99m,1902,CLE,AL,1,137,69,67,5,N
seleefr99m,1899,BSN,NL,1,153,95,57,2,N
russebi01m,1996,LAN,NL,2,86,49,37,2,N
ansonca01m,1898,NY1,NL,2,22,9,13,7,N
mitchfr01m,1918,CHN,NL,1,131,84,45,1,N
shottbu01m,1928,PHI,NL,1,152,43,109,8,N
gordojo01m,1958,CLE,AL,2,86,46,40,4,N
tebbebi01m,1954,CIN,NL,1,154,74,80,5,N
pinielo01m,1996,SEA,AL,1,161,85,76,2,N
shettbi99m,1901,PHI,NL,1,140,83,57,2,N
millsbu01m,1953,CIN,NL,2,8,4,4,6,N
oneilst01m,1950,BOS,AL,2,95,63,32,3,N
ansonca01m,1882,CHN,NL,1,84,55,29,1,Y
aloufe01m,1998,MON,NL,1,162,65,97,4,N
mcaleji01m,1907,SLA,AL,1,155,69,83,6,Y
gardero01m,2005,MIN,AL,1,162,83,79,3,N
rickebr01m,1925,SLN,NL,1,38,13,25,4,N
gardero01m,2003,MIN,AL,1,162,90,72,1,N
zimmedo01m,1972,SDN,NL,2,142,54,88,6,N
mccarjo99m,1931,NYA,AL,1,155,94,59,2,N
lopezal01m,1960,CHA,AL,1,154,87,67,3,N
marshji01m,1979,OAK,AL,1,162,54,108,7,N
mcgrajo01m,1925,NY1,NL,3,106,55,51,2,N
dowdto01m,1896,SLN,NL,5,63,25,38,11,Y
comisch01m,1889,SL4,AA,1,141,90,45,2,Y
cravebi01m,1875,PH3,NA,1,14,2,12,11,Y
adcocjo01m,1967,CLE,AL,1,162,75,87,8,N
ozarkda99m,1976,PHI,NL,1,162,101,61,1,N
ripkeca99m,1987,BAL,AL,1,162,67,95,6,N
mauchge01m,1969,MON,NL,1,162,52,110,6,N
haneyfr01m,1958,ML1,NL,1,154,92,62,1,N
williji03m,1997,BOS,AL,1,162,78,84,4,N
speaktr01m,1925,CLE,AL,1,155,70,84,6,Y
lasorto01m,1978,LAN,NL,1,162,95,67,1,N
darkal01m,1977,SDN,NL,3,113,48,65,5,N
dyered01m,1950,SLN,NL,1,153,78,75,5,N
mackco01m,1929,PHA,AL,1,151,104,46,1,N
buckeal99m,1894,PIT,NL,1,110,53,55,7,N
bragabo01m,1964,ML1,NL,1,162,88,74,5,N
mitchfr01m,1919,CHN,NL,1,140,75,65,3,N
penato01m,2003,KCA,AL,1,162,83,79,3,N
moranpa01m,1923,CIN,NL,1,154,91,63,2,N
simmojo01m,1884,WIL,UA,1,18,2,16,12,N
cobbty01m,1923,DET,AL,1,155,83,71,2,Y
andersp01m,1981,DET,AL,1,109,60,49,2,N
mcgrajo01m,1905,NY1,NL,1,155,105,48,1,Y
grimmch01m,1949,CHN,NL,1,50,19,31,8,N
gleaski01m,1921,CHA,AL,1,154,62,92,7,N
matheed01m,1973,ATL,NL,1,162,76,85,5,N
bancrfr99m,1881,DTN,NL,1,84,41,43,4,N
howleda01m,1928,SLA,AL,1,154,82,72,3,N
kenneke99m,1996,BOS,AL,1,162,85,77,3,N
virdobi01m,1979,HOU,NL,1,162,89,73,2,N
bochybr01m,1996,SDN,NL,1,162,91,71,1,N
smithma01m,1968,DET,AL,1,164,103,59,1,N
garcida99m,1979,CLE,AL,2,66,38,28,6,N
gastoci01m,1989,TOR,AL,2,126,77,49,1,N
gorege01m,1892,SLN,NL,4,16,6,9,11,Y
barnibi01m,1889,BL2,AA,1,139,70,65,5,N
kerinjo01m,1890,SL4,AA,2,17,9,8,3,Y
hanlone01m,1897,BLN,NL,1,136,90,40,2,N
swiftbo01m,1966,DET,AL,2,57,32,25,3,N
larusto01m,2005,SLN,NL,1,162,100,62,1,N
johnsda02m,1993,CIN,NL,2,118,53,65,5,N
southbi01m,1946,BSN,NL,1,154,81,72,4,N
sharsbi99m,1886,PH4,AA,2,41,22,17,6,N
bakerdu01m,2003,CHN,NL,1,162,88,74,1,N
coxbo01m,2010,ATL,NL,1,162,91,71,2,N
johnsda02m,1990,NYN,NL,1,42,20,22,2,N
ozarkda99m,1978,PHI,NL,1,162,90,72,1,N
millera99m,1999,BAL,AL,1,162,78,84,4,N
dykesji01m,1934,CHA,AL,2,138,49,88,8,Y
gibsoki01m,2012,ARI,NL,1,162,81,81,3,N
wathajo01m,1987,KCA,AL,2,36,21,15,2,N
davidmo99m,1888,LS2,AA,2,3,1,2,7,N
mackco01m,1936,PHA,AL,1,154,53,100,8,N
fohlle01m,1922,SLA,AL,1,154,93,61,2,N
hobsobu01m,1994,BOS,AL,1,115,54,61,4,N
dykesji01m,1960,CLE,AL,3,58,26,32,4,N
lachere01m,1981,SEA,AL,2,85,38,47,5,N
sveumda01m,2008,MIL,NL,2,12,7,5,2,N
durocle01m,1972,HOU,NL,3,31,16,15,2,N
boudrlo01m,1950,CLE,AL,1,155,92,62,4,Y
barnibi01m,1883,BL2,AA,1,96,28,68,8,Y
mcgrajo01m,1916,NY1,NL,1,155,86,66,4,N
marshji01m,1975,CHN,NL,1,162,75,87,6,N
bowala01m,1988,SDN,NL,1,46,16,30,3,N
wardjo01m,1890,BRP,PL,1,133,76,56,2,Y
francte01m,2000,PHI,NL,1,162,65,97,5,N
hanlone01m,1900,BRO,NL,1,142,82,54,1,N
martibi02m,1972,DET,AL,1,156,86,70,1,N
manuech01m,2008,PHI,NL,1,162,92,70,1,N
watkibi01m,1898,PIT,NL,1,151,72,76,8,N
alstowa01m,1973,LAN,NL,1,162,95,66,2,N
rigglji99m,1995,CHN,NL,1,144,73,71,3,N
ansonca01m,1883,CHN,NL,1,98,59,39,2,Y
lachere01m,1993,FLO,NL,1,162,64,98,6,N
ewingbu01m,1895,CIN,NL,1,132,66,64,8,Y
griffcl01m,1904,NYA,AL,1,155,92,59,2,Y
mcgrajo01m,1927,NY1,NL,1,122,70,52,3,N
fanniji01m,1981,MON,NL,2,27,16,11,1,N
hodgegi01m,1969,NYN,NL,1,162,100,62,1,N
higgipi01m,1960,BOS,AL,3,105,48,57,7,N
schmegu99m,1890,CL6,AA,2,57,38,13,2,N
ansonca01m,1897,CHN,NL,1,138,59,73,9,Y
trembda99m,2007,BAL,AL,2,93,40,53,4,N
armoubi99m,1905,DET,AL,1,154,79,74,3,N
