year,lgid,tmid,franchid,confid,divid,rank,confrank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmrebound,d_tmrebound,homewon,homelost,awaywon,awaylost,neutwon,neutloss,confwon,confloss,divwon,divloss,pace,won,lost,games,min,arena,attendance,bbtmid
2006,NBA,ORL,ORL,EC,SE,3,8,C1,Волшебство Орландо,2875,6090,1679,2393,342,962,920,2418,3338,1525,1904,565,1392,416,7771,2739,6191,1768,461,1306,2327,865,2217,3082,1609,1921,678,1232,376,7707,0,0,25,16,15,26,0,0,26,26,9,7,0,40,42,82,19780.0,Амвей Арена,32767,
1988,NBA,LAL,LAL,WC,PC,1,1,F,Лос-Анджелес Лейкерс,3584,7143,2011,2508,227,667,1094,2612,3706,2282,1672,724,1344,421,9406,3541,7540,1542,194,587,2051,1178,2222,3400,2157,1941,752,1263,432,8818,0,0,35,6,22,19,0,0,43,15,25,9,0,57,25,82,19805.0,Большой Западный форум,32767,LAL
1982,NBA,IND,IND,EC,CD,6,11,,Индиана Пасерс,3707,7723,1447,1910,50,236,1299,2294,3593,2150,2086,755,1535,411,8911,3768,7284,1815,40,142,2413,1206,2564,3770,2237,1886,761,1643,439,9391,0,0,14,27,6,35,0,0,12,46,6,24,0,20,62,82,19830.0,Рыночная площадь Арена,32767,IND
1979,NBA,CHI,CHI,WC,MW,3,9,,Чикаго Буллз,3362,6943,2019,2592,70,275,1115,2465,3580,2152,2146,704,1684,392,8813,3585,7222,1811,54,199,2358,1159,2345,3504,2109,2203,846,1543,498,9035,0,0,21,20,9,32,0,0,23,37,8,16,0,30,52,82,19905.0,Чикагский стадион,32767,CHI
1945,NBL,FTW,DET,,EA,1,0,CF,Форт Уэйн Золлнер Пистоны,765,0,467,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,0,0,14,3,12,5,0,0,0,0,0,0,0,26,8,34,,,0,FWZ
1948,NBA,FTW,DET,,WD,5,0,,Форт Уэйн Пистоны,1536,5370,1385,1979,0,0,0,0,0,1082,1722,0,0,0,4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,0,0,15,14,5,23,2,1,0,0,8,22,0,22,38,60,14600.0,Спортзал в средней школе Нортсайд,0,FWP
1983,NBA,NJN,NJN,EC,AT,4,6,CS,Нью-Джерси Nets,3614,7258,1742,2488,49,232,1221,2313,3534,2148,2243,814,1608,499,9019,3422,6974,2037,48,181,2675,1097,2307,3404,1913,2161,781,1674,416,8929,0,0,29,12,16,25,0,0,33,25,12,12,0,45,37,82,19805.0,Брендан Бёрн Арена,32767,NJN
1971,NBA,PHO,PHO,WC,MW,3,5,,Солнце Феникса,3599,7877,2336,2999,0,0,0,0,4301,1976,2026,0,0,0,9534,3568,7896,1947,0,0,2658,0,0,4009,1929,2182,0,0,0,9083,0,0,30,11,19,20,0,2,24,20,7,11,0,49,33,82,19880.0,Мемориал &lt; &lt; Колизей &gt; &gt; &lt; &lt; Аризона ветеранз &gt; &gt;,32767,PHO
1998,NBA,NJN,NJN,EC,AT,7,14,,Нью-Джерси Nets,1691,4160,962,1251,225,679,715,1437,2152,923,1134,491,750,273,4569,1796,3968,943,223,654,1298,624,1581,2205,968,1084,395,813,326,4758,0,0,12,13,4,21,0,0,14,30,6,13,0,16,34,50,12050.0,Континентальные авиалинии &lt; &lt; Арена &gt; &gt;,32767,NJN
2011,NBA,NOH,NOH,WC,SW,5,0,,Новый Орлеан Шершень,2300,5103,1057,1397,259,777,724,1991,2715,1368,1324,488,1024,316,5916,2305,5188,1129,1487,425,1342,731,1910,2641,1379,1235,523,915,380,6164,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45,0,,,0,
1988,NBA,HOU,HOU,WC,MW,2,5,C1,Хьюстонские ракеты,3412,7196,1909,2527,164,523,1211,2554,3765,2016,2026,789,1569,501,8897,3413,7290,1806,187,534,2372,1145,2428,3573,2015,2013,800,1455,439,8819,0,0,31,10,14,27,0,0,33,25,19,11,0,45,37,82,19855.0,Встреча на высшем уровне,32767,HOU
1984,NBA,SEA,SEA,WC,PC,4,10,,Сиэтл Суперзоника,3277,6910,1777,2305,45,185,1019,2287,3306,2185,1974,649,1493,343,8376,3520,7142,1703,79,253,2212,1113,2379,3492,2220,2020,732,1383,458,8822,0,0,20,21,11,30,0,0,23,37,13,17,0,31,51,82,19705.0,Стадион &lt; &lt; Домед &gt; &gt; округа Кинг,32767,SEA
1968,ABA,LAS,UTS,,WD,5,0,,Звёзды Лос-Анджелеса,3208,7419,2291,3243,218,678,0,0,4141,1244,2276,0,1520,0,8925,3407,7416,2247,102,378,3042,0,0,4209,1452,2366,0,1519,0,9163,0,0,22,17,10,25,1,3,0,0,21,27,0,33,45,78,18995.0,Лос-Анджелесская мемориальная спортивная арена,0,LAS
1992,NBA,PHO,PHO,WC,PC,1,1,F,Солнце Феникса,3494,7093,1912,2539,398,1095,1141,2510,3651,2087,1739,752,1359,455,9298,3500,7307,1502,250,750,2078,1118,2316,3434,2107,2041,708,1328,512,8752,0,0,35,6,27,14,0,0,40,14,21,9,0,62,20,82,19730.0,Америка Западная Арена,32767,PHO
2006,NBA,NJN,NJN,EC,AT,2,6,CS,Нью-Джерси Nets,2913,6379,1566,2153,609,1676,822,2525,3347,1962,1869,499,1212,273,8001,2911,6476,1723,519,1455,2261,867,2526,3393,1805,1886,584,1188,369,8064,0,0,24,17,17,24,0,0,31,21,10,6,0,41,41,82,19880.0,Континентальные авиалинии &lt; &lt; Арена &gt; &gt;,32767,
1992,NBA,POR,POR,WC,PC,3,4,C1,Портлендские шоссейные блейзеры,3361,7343,1901,2551,275,843,1226,2507,3733,1969,1892,770,1215,425,8898,3337,7125,1692,277,811,2226,1022,2527,3549,2059,2089,649,1404,452,8643,0,0,30,11,21,20,0,0,36,18,19,11,0,51,31,82,19905.0,Мемориал &lt; &lt; Колизей &gt; &gt;,32767,POR
2006,NBA,GSW,GSW,WC,PC,2,8,CS,&quot; Золотые государственные войны &quot;,3261,7048,1515,2113,700,1966,941,2455,3396,1950,1933,750,1309,466,8737,3171,6870,1814,609,1664,2419,1074,2733,3807,2023,1832,680,1525,399,8765,0,0,30,11,12,29,0,0,28,24,6,10,0,42,40,82,19755.0,Оракул Арена,32767,
2003,NBA,POR,POR,WC,PC,3,10,,Портлендские шоссейные блейзеры,2898,6467,1263,1728,381,1102,1040,2376,3416,1768,1554,613,1213,443,7440,2954,6567,1219,417,1222,1618,1016,2292,3308,1912,1534,657,1120,390,7544,0,0,25,16,16,25,0,0,22,30,13,11,0,41,41,82,19980.0,Розовый сад Арена,32767,POR
1993,NBA,SAC,SAC,WC,PC,6,10,,Короли Сакраменто,3179,7027,1676,2292,257,729,1122,2349,3471,2029,1979,669,1333,355,8291,3360,7017,1767,277,771,2448,1189,2574,3763,2052,1895,746,1341,498,8764,0,0,20,21,8,33,0,0,17,37,9,21,0,28,54,82,19755.0,АРКО Арена (II),32767,SAC
1960,NBA,STL,ATL,,WD,1,0,F,Сент-Луис Ястреб,3618,8795,2147,2921,0,0,0,0,5994,2136,2135,0,0,0,9383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9102,766,0,29,5,15,20,7,3,0,0,25,14,0,51,28,79,19060.0,Аудитория &lt; &lt; Кил &gt; &gt;,32767,STL
1997,NBA,DAL,DAL,WC,MW,5,10,,&lt; &lt; Даллас маверики &gt; &gt;,2882,6754,1308,1738,422,1183,1007,2281,3288,1535,1643,646,1182,466,7494,3138,6819,1333,386,1130,1868,1223,2644,3867,1882,1608,658,1240,374,7995,0,0,13,28,7,34,0,0,13,39,9,15,0,20,62,82,19905.0,Воссоединение Арены,32767,DAL
1976,NBA,LAL,LAL,WC,PC,1,1,CF,Лос-Анджелес Лейкерс,3663,7657,1437,1941,0,0,1177,2628,3805,2057,1867,801,1538,445,8763,3515,7781,1510,0,0,1990,1348,2625,3973,1900,1816,763,1599,362,8540,0,0,37,4,16,25,0,0,26,14,11,5,0,53,29,82,19805.0,Форум,32767,LAL
1971,ABA,MMP,MMS,,WD,5,0,,Мемфис Прос,3500,8408,1875,2525,154,652,1845,2960,4805,1611,2169,0,1565,0,9029,3615,7956,2138,121,429,2786,1407,3118,4525,1695,2089,0,1572,0,9489,0,0,16,21,8,31,2,6,0,0,14,32,0,26,58,84,20285.0,Середина Южной Колизеи,0,MPP
1948,NBA,PHW,GSW,,ED,4,0,DS,Воины Филадельфии,1831,5695,1360,1897,0,0,0,0,0,1043,1459,0,0,0,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,0,0,19,10,9,21,0,1,0,0,17,13,0,28,32,60,14600.0,Филадельфия Арена,32767,PHW
1938,NBL,HAM,HAM,,WE,4,0,,Хаммонд Цисар Всеамериканцы,367,0,238,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,4,10,0,14,0,0,0,0,0,0,0,4,24,28,,,0,HAM
1981,NBA,PHO,PHO,WC,PC,3,5,CS,Солнце Феникса,3508,7140,1635,2157,54,174,1123,2517,3640,2223,2029,753,1528,429,8705,3350,7186,1671,51,200,2215,1158,2366,3524,1949,2064,775,1391,360,8422,0,0,31,10,15,26,0,0,32,28,14,16,0,46,36,82,19830.0,Мемориал &lt; &lt; Колизей &gt; &gt; &lt; &lt; Аризона ветеранз &gt; &gt;,32767,PHO
1985,NBA,IND,IND,EC,CD,6,10,,Индиана Пасерс,3441,7150,1614,2183,23,143,1138,2613,3751,2159,2135,659,1515,381,8519,3372,7123,1975,73,275,2571,1050,2479,3529,2057,1909,745,1315,445,8792,0,0,19,22,7,34,0,0,19,39,9,20,0,26,56,82,19755.0,Рыночная площадь Арена,32767,IND
1998,NBA,DET,DET,EC,CD,3,5,C1,Детройт Пистоны,1660,3716,950,1283,248,679,605,1412,2017,1009,1139,444,790,208,4518,1585,3639,941,236,682,1317,548,1377,1925,1043,1113,424,770,225,4347,0,0,17,8,12,13,0,0,25,19,13,8,0,29,21,50,12050.0,Дворец Обернских холмов,32767,DET
2008,NBA,WAS,WAS,EC,SE,5,15,,Вашингтонские волшебники,2994,6655,1494,1947,395,1198,956,2329,3285,1641,1679,619,1146,365,7877,3164,6565,1487,674,1740,1959,934,2491,3425,2015,1638,593,1140,431,8489,0,0,13,28,6,35,0,0,10,42,1,15,93,19,63,82,19705.0,Центр Verizon,32767,
1994,NBA,PHI,PHI,EC,AT,6,13,,Филадельфия 76 лет,2949,6577,1567,2125,355,936,1105,2230,3335,1566,1835,643,1355,576,7820,3100,6663,1569,467,1287,2057,1143,2317,3460,1992,1859,712,1299,422,8236,0,0,14,27,10,31,0,0,16,40,12,16,0,24,58,82,19805.0,Спектр ключевых государств,32767,PHI
1967,ABA,OAK,VIR,,WD,6,0,,Окленд Окс,3215,7680,2109,2850,103,353,0,0,4164,1149,1957,0,1429,0,8642,3512,8085,2036,100,315,2894,0,0,4498,1363,1946,0,1231,0,9160,0,0,12,18,4,32,6,6,0,0,15,33,0,22,56,78,18820.0,Окленд-Аламеда Округ Колизей Арена,0,OAK
1989,NBA,DEN,DEN,WC,MW,4,7,C1,Денвер Наггетс,3716,8015,1737,2201,228,677,1169,2532,3701,2275,2047,814,1136,329,9397,3589,7334,1939,164,517,2517,1021,2846,3867,2073,1911,613,1514,462,9281,0,0,28,13,15,26,0,0,28,28,15,13,0,43,39,82,19805.0,McNichols Sports Arena,32767,DEN
1987,NBA,CLE,CLE,EC,CD,4,6,C1,Кливленд Кавальеры,3313,6755,1813,2438,127,336,1015,2289,3304,2070,1836,733,1439,526,8566,3383,7101,1611,127,400,2044,1159,2255,3414,1989,2021,692,1439,449,8504,0,0,31,10,11,30,0,0,30,28,11,19,0,42,40,82,19780.0,Колизей в Ричфилде,32767,CLE
2003,NBA,SAC,SAC,WC,PC,2,4,CS,Короли Сакраменто,3103,6711,1626,2044,601,1498,888,2492,3380,2152,1586,710,1137,325,8433,3140,6920,1333,409,1205,1780,1080,2521,3601,1743,1817,651,1225,413,8022,0,0,34,7,21,20,0,0,31,21,16,8,0,55,27,82,19780.0,АРКО Арена (II),32767,SAC
2007,NBA,ORL,ORL,EC,SE,1,3,CS,Волшебство Орландо,3058,6446,1650,2288,801,2074,768,2677,3445,1706,1688,520,1134,333,8567,3057,6855,1489,516,1441,1975,899,2520,3419,1764,1898,581,1043,344,8119,0,0,25,16,27,14,0,0,38,14,12,4,95,52,30,82,19780.0,Амвей Арена,32767,
2006,NBA,IND,IND,EC,CD,4,9,,Индиана Пасерс,2872,6560,1615,2125,481,1389,989,2441,3430,1680,1912,598,1335,447,7840,2931,6416,1741,437,1175,2311,915,2498,3413,1642,1942,644,1288,410,8040,0,0,22,19,13,28,0,0,25,27,8,8,0,35,47,82,19780.0,Полевое отделение &lt; &lt; Консеко &gt; &gt;,32767,
1984,NBA,CLE,CLE,EC,CD,4,8,C1,Кливленд Кавальеры,3470,7364,1867,2491,96,335,1203,2445,3648,2096,2173,622,1387,472,8903,3547,7415,1965,70,253,2554,1210,2451,3661,2215,2101,612,1357,429,9129,0,0,20,21,16,25,0,0,25,33,13,16,0,36,46,82,19780.0,Колизей в Ричфилде,32767,CLE
1993,NBA,PHO,PHO,WC,PC,2,3,CS,Солнце Феникса,3429,7080,1674,2301,344,1042,1220,2453,3673,2261,1639,745,1305,460,8876,3379,7135,1438,283,863,1998,1086,2247,3333,2154,1870,748,1254,437,8479,0,0,36,5,20,21,0,0,37,17,19,11,0,56,26,82,19705.0,Америка Западная Арена,32767,PHO
2009,NBA,ATL,ATL,EC,SE,2,0,CS,Атланта Ястребы,3181,6801,1452,1914,524,1455,969,2451,3420,1789,1632,592,980,413,8338,3048,6623,1380,480,1392,1852,922,2471,3393,1719,1582,506,1135,359,7956,0,0,0,0,0,0,0,0,0,0,0,0,93,53,29,0,,,0,
1997,NBA,TOR,TOR,EC,CD,8,15,,Торонто Рапторс,2965,6813,1479,2060,372,1086,1187,2149,3336,1746,1851,769,1371,663,7781,3271,6826,1603,396,1034,2289,1270,2506,3776,2219,1748,737,1370,514,8541,0,0,9,32,7,34,0,0,7,47,2,26,0,16,66,82,19930.0,SkyDome,32767,TOR
1997,NBA,CHI,CHI,EC,CD,1,1,НС,Чикаго Буллз,3064,6801,1492,2009,311,962,1243,2438,3681,1952,1691,696,1178,353,7931,2797,6483,1425,329,1022,1956,1016,2239,3255,1595,1774,657,1268,356,7348,0,0,37,4,25,16,0,0,42,12,21,7,0,62,20,82,19855.0,Объединенный центр,32767,CHI
1973,ABA,VIR,VIR,,ED,4,0,DS,Вирджиния Сквайерс,3426,7581,2007,2612,74,282,1343,2621,3964,1665,2167,704,1713,375,8933,3724,8010,1804,100,310,2345,1444,2678,4122,1881,2197,766,1537,475,9352,0,0,22,20,6,35,0,1,0,0,15,29,0,28,56,84,20260.0,Сфера применения,0,VIR
1968,NBA,SEA,SEA,,WD,6,0,,Сиэтл Суперзоника,3543,8149,2105,2979,0,0,0,0,4498,1927,2281,0,0,0,9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9589,0,0,18,18,6,29,6,5,0,0,15,23,0,30,52,82,19830.0,Центр Сиэтла &lt; &lt; Колизей &gt; &gt;,32767,SEA
2009,NBA,GSW,GSW,WC,PC,4,0,,&quot; Золотые государственные войны &quot;,3329,7094,1631,2085,633,1687,753,2397,3150,1839,1886,761,1205,340,8922,3409,7033,1832,567,1514,2390,1100,2842,3942,1979,1757,645,1442,407,9217,0,0,0,0,0,0,0,0,0,0,0,0,102,26,56,0,,,0,
2007,NBA,NYK,NYK,EC,AT,5,14,,Нью-Йорк Никс,2967,6757,1524,2095,490,1454,1029,2457,3486,1530,1761,521,1132,213,7948,3184,6711,1535,587,1592,2078,924,2573,3497,1773,1665,621,1012,429,8490,0,0,15,26,8,33,0,0,20,32,5,11,94,23,59,82,19880.0,Скверный сад Мэдисон (IV),32767,
1979,NBA,MIL,MIL,WC,MW,1,2,CS,Милуоки Бакс,3685,7553,1605,2102,50,155,1245,2396,3641,2277,1937,778,1496,510,9025,3456,7487,1714,76,305,2275,1360,2293,3653,2154,1912,717,1638,358,8702,0,0,28,13,21,20,0,0,39,21,15,9,0,49,33,82,19805.0,МЕККА Арена,32767,MIL
1938,NBL,OSH,OSH,,WE,1,0,ЛК,Все звезды Ошкоша,448,0,258,0,0,0,0,0,0,0,0,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,10,4,7,7,0,0,0,0,0,0,0,17,11,28,,,0,OSH
1967,NBA,CIN,SAC,,ED,5,0,,Королевские власти Цинциннати,3679,7864,2204,2892,0,0,0,0,5129,2048,2016,0,0,0,9562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9631,610,0,18,12,13,23,8,8,0,0,18,22,0,39,43,82,19805.0,Сада Цинциннати,32767,CIN
1993,NBA,UTA,UTA,WC,MW,3,5,CF,Юта Джаз,3207,6729,1761,2379,179,559,1059,2385,3444,2179,1988,751,1191,364,8354,2973,6641,1773,289,967,2444,1100,2327,3427,1806,1922,593,1318,459,8008,0,0,33,8,20,21,0,0,36,18,21,5,0,53,29,82,19830.0,Центр &lt; &lt; Дельта &gt; &gt;,32767,UTA
1960,NBA,LAL,LAL,,WD,2,0,DF,Лос-Анджелес Лейкерс,3401,8430,2204,2999,0,0,0,0,5816,1728,2043,0,0,0,9006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9010,639,0,16,12,8,20,12,11,0,0,19,20,0,36,43,79,19035.0,Лос-Анджелесская мемориальная спортивная арена,32767,LAL
1977,NBA,ATL,ATL,EC,CD,4,6,C1,Атланта Ястребы,3335,7253,1836,2316,0,0,1160,2359,3519,1901,2470,916,1592,408,8506,3162,6671,2193,0,0,2930,1160,2606,3766,1774,2122,750,1980,484,8517,0,0,29,12,12,29,0,0,20,20,8,12,0,41,41,82,19830.0,Омни Колизей,32767,ATL
2002,NBA,MEM,MEM,WC,MW,6,12,,Мемфис Гризли,3049,6743,1430,1936,467,1279,943,2466,3409,1892,1678,651,1262,500,7995,3224,7008,1381,431,1188,1819,1126,2555,3681,1991,1782,714,1213,430,8260,0,0,20,21,8,33,0,0,12,40,5,19,0,28,54,82,19930.0,Пирамидная Арена,32767,MEM
2002,NBA,NOH,NOH,EC,CD,3,5,C1,Новый Орлеан Шершень,2914,6695,1467,1910,404,1075,1097,2475,3572,1807,1769,656,1212,394,7699,2857,6518,1474,338,1001,1925,909,2368,3277,1630,1754,647,1196,427,7526,0,0,29,12,18,23,0,0,32,22,17,11,0,47,35,82,19905.0,Новый Орлеан Арена,32767,NOH
1949,NBA,STB,STB,,CD,5,0,,Бомбардировщики Сент-Луис,1741,5086,1528,2149,0,0,0,0,0,1285,1596,0,0,0,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202,0,0,17,14,7,26,2,2,0,0,4,20,0,26,42,68,16570.0,Сент-Луис Арена,0,STB
1987,NBA,PHI,PHI,EC,AT,4,10,,Филадельфия 76 лет,3214,6785,2087,2731,152,471,1219,2307,3526,1897,1866,672,1433,465,8667,3501,7063,1640,143,423,2163,1109,2225,3334,2217,2118,718,1280,441,8785,0,0,27,14,9,32,0,0,25,33,12,12,0,36,46,82,19905.0,Спектр,32767,PHI
1962,NBA,NYK,NYK,,ED,4,0,,Нью-Йорк Никс,3433,8007,1971,2778,0,0,0,0,4952,1658,2144,0,0,0,8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9417,754,759,12,22,5,28,4,9,0,0,6,30,0,21,59,80,19300.0,Скверный сад Мэдисон (III),32767,NYK
1995,NBA,HOU,HOU,WC,MW,3,5,CS,Хьюстонские ракеты,3078,6638,1611,2106,637,1761,919,2455,3374,1982,1753,645,1245,476,8404,3178,6910,1423,482,1344,2012,1126,2499,3625,1945,1847,670,1224,400,8261,0,0,27,14,21,20,0,0,31,21,15,9,0,48,34,82,19805.0,Встреча на высшем уровне,32767,HOU
1972,NBA,BUF,LAC,EC,AT,3,7,,Баффало Брейвс,3536,7877,1399,1966,0,0,0,0,4158,2218,2034,0,0,0,8471,3745,7947,1733,0,0,2299,0,0,4278,2383,1822,0,0,0,9223,0,0,14,27,6,31,1,3,12,34,8,14,0,21,61,82,19730.0,Аудитория памяти Буффало,32767,BUF
1992,NBA,SEA,SEA,WC,PC,2,3,CF,Сиэтл Суперзоника,3473,7140,1720,2259,218,610,1222,2254,3476,1906,1971,944,1267,409,8884,3143,6707,1746,272,808,2299,1075,2220,3295,1835,1853,655,1516,406,8304,0,0,33,8,22,19,0,0,38,16,22,8,0,55,27,82,19780.0,Центр Сиэтла &lt; &lt; Колизей &gt; &gt;,32767,SEA
2001,NBA,WAS,WAS,EC,AT,5,10,,Вашингтонские волшебники,2938,6664,1428,1866,305,786,1055,2393,3448,1715,1763,570,1068,354,7609,2953,6534,1396,422,1191,1849,960,2376,3336,1818,1713,573,1095,414,7724,0,0,22,19,15,26,0,0,25,29,12,13,0,37,45,82,19730.0,Центр МКИ,32767,WSW
1993,NBA,CHH,NOH,EC,CD,5,9,,Шарлотта Шерлотта,3382,7100,1632,2135,336,916,1019,2475,3494,2214,1747,724,1266,394,8732,3463,7359,1507,317,916,2036,1217,2467,3684,2116,1761,629,1260,430,8750,0,0,28,13,13,28,0,0,29,27,12,16,0,41,41,82,19830.0,Шарлотта Колизей,32767,CHA
1939,NBL,SHE,SHE,,WE,2,0,CF,Шебойган Редскинс,376,0,276,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,11,3,4,10,0,0,0,0,0,0,0,15,13,28,,,0,SHE
1967,ABA,MNM,FLO,,ED,2,0,DF,Муски из Миннесоты,3248,8084,1896,2968,77,271,0,0,4828,1019,1860,0,1313,0,8469,3019,7334,1989,136,468,2779,0,0,3910,1134,2012,0,1317,0,8163,0,0,32,7,15,21,3,0,0,0,24,18,0,50,28,78,18895.0,Метрополитенский спортивный центр,0,MNM
1993,NBA,WSB,WAS,EC,AT,7,12,,Вашингтонские пули,3195,6826,1618,2162,221,744,1071,2189,3260,1823,1715,701,1403,321,8229,3569,7026,1444,252,723,1996,1119,2362,3481,2113,1823,815,1291,470,8834,0,0,17,24,7,34,0,0,17,39,8,20,0,24,58,82,19705.0,Airways Arena,32767,WAS
1989,NBA,DAL,DAL,WC,MW,3,6,C1,&lt; &lt; Даллас маверики &gt; &gt;,3246,6831,1735,2261,157,486,1042,2419,3461,1776,1733,664,1228,398,8384,3288,7013,1627,175,587,2161,1142,2398,3540,1961,1832,649,1236,388,8378,0,0,30,11,17,24,0,0,29,27,17,11,0,47,35,82,19855.0,Воссоединение Арены,32767,DAL
1990,NBA,MIA,MIA,EC,AT,6,13,,Отопление в Майами,3280,7139,1649,2307,140,464,1232,2302,3534,1904,2080,756,1551,387,8349,3335,6974,1997,173,514,2603,1176,2364,3540,2006,1960,853,1466,502,8840,0,0,18,23,6,35,0,0,15,39,9,17,0,24,58,82,19780.0,Майами Арена,32767,MIA
1950,NBA,WSC,WSC,,ED,6,0,,Вашингтон Капиталс,967,2893,910,1244,0,0,0,0,1567,584,1050,0,0,0,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011,94,0,6,11,4,13,0,1,0,0,6,12,0,10,25,35,8525.0,Улин Арена,0,WSC
1999,NBA,SAS,SAS,WC,MW,2,4,C1,Сан-Антонио Спорс,2952,6393,1652,2214,330,882,927,2666,3593,1819,1716,614,1233,551,7886,2884,6781,1276,355,1036,1726,986,2410,3396,1667,1893,645,1181,429,7399,0,0,31,10,22,19,0,0,33,19,16,8,0,53,29,82,19855.0,Аламодоме,32767,SAN
1973,NBA,DET,DET,WC,MW,3,3,CS,Детройт Пистоны,3453,7515,1654,2164,0,0,1200,2681,3881,1956,1930,793,1763,419,8560,3376,7499,1475,0,0,1932,1173,2632,3805,1980,1996,772,1822,410,8227,0,0,29,12,23,17,0,1,34,16,9,11,0,52,30,82,19755.0,Кобо Арена,32767,DET
1964,NBA,BAL,WAS,,WD,3,0,DF,Балтиморские пули,3421,7734,2245,3144,0,0,0,0,5298,1676,2119,0,0,0,9087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9264,634,0,23,14,12,19,2,10,0,0,22,18,0,37,43,80,19375.0,Центр &lt; &lt; Балтимор &gt; &gt;,32767,BLT
2006,NBA,MEM,MEM,WC,SW,5,15,,Мемфис Гризли,2998,6448,1835,2410,500,1362,866,2375,3241,1680,1827,564,1343,407,8331,3287,6761,1603,576,1480,2113,965,2483,3448,2062,1992,681,1253,450,8753,0,0,14,27,8,33,0,0,14,38,2,14,0,22,60,82,19980.0,Форум &quot; FedEx &quot;,32767,
1947,PBLA,KCB,KCB,,NO,6,0,,Городские блюзы Канзаса,102,0,71,122,0,0,0,0,0,0,119,0,0,0,275,108,0,88,128,0,0,0,0,0,0,106,0,0,0,304,0,0,1,2,0,2,0,1,0,0,0,0,0,1,5,6,,Муниципальная аудитория (МО),0,
1964,NBA,PHI,PHI,,ED,3,0,DF,Филадельфия 76 лет,3391,8028,2221,3011,0,0,0,0,5246,1692,2096,0,0,0,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9015,612,0,13,12,9,21,18,7,0,0,14,16,0,40,40,80,19275.0,15 ч. 00 м. - закрытое Зал,32767,PHI
2007,NBA,UTA,UTA,WC,NW,1,4,CS,Юта Джаз,3279,6592,1745,2298,407,1095,942,2410,3352,2165,1970,717,1169,355,8710,2896,6286,1848,506,1419,2468,844,2256,3100,1629,1891,619,1262,420,8146,0,0,37,4,17,24,0,0,33,19,10,6,94,54,28,82,19705.0,Энергия Арена,32767,
1978,NBA,NYK,NYK,EC,AT,4,7,,Нью-Йорк Никс,3676,7554,1478,2111,0,0,1200,2430,3630,2121,2154,699,1605,397,8830,3600,7457,1907,0,0,2506,1225,2489,3714,2114,1961,751,1558,378,9107,0,0,23,18,8,33,0,0,17,23,7,9,0,31,51,82,19780.0,Скверный сад Мэдисон (IV),32767,NYK
2004,NBA,TOR,TOR,EC,AT,4,11,,Торонто Рапторс,2952,6656,1626,2101,648,1681,844,2444,3288,1670,1876,621,1087,317,8178,3133,6708,1610,435,1222,2165,991,2720,3711,1814,1795,507,1182,360,8311,0,0,22,19,11,30,0,0,20,32,7,9,0,33,49,82,19805.0,Центр &lt; &lt; Эйр-Канад &gt; &gt;,32767,TOR
1938,NBL,CWH,CWH,,EA,3,0,,Уоррен Пеннс/Кливленд Белые Лошади,406,0,216,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,9,5,5,9,0,0,0,0,0,0,0,14,14,28,,,0,CWH
1950,NBA,TRI,ATL,,WD,5,0,,&quot; Черные ястребы &quot;,1988,6041,1754,2425,0,0,0,0,3715,1476,2092,0,0,0,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988,223,0,22,13,2,28,1,2,0,0,12,24,0,25,43,68,16545.0,Уортон Полевой Дом,32767,TCB
1985,NBA,SEA,SEA,WC,PC,5,11,,Сиэтл Суперзоника,3335,7059,1815,2331,79,300,1145,2256,3401,1977,2168,745,1435,295,8564,3301,6774,1913,57,224,2491,1027,2308,3335,2038,2008,654,1467,406,8572,0,0,24,17,7,34,0,0,23,37,11,19,0,31,51,82,19930.0,Центр Сиэтла &lt; &lt; Колизей &gt; &gt;,32767,SEA
