playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
raimast01,,Стэнли,L.,Райман,,,,Стэн,G-F,0.0,0.0,69.0,140.0,Каниций,Буффало,1914-03-22,,,,,,,,1997-01-30,W
majerda01,Дэн,Дэниел,Lewis,Майерл,,,,"Дэн, Гром Дэн",G-F,0.0,0.0,78.0,215.0,Центральный Мичиган,,1965-09-09,Траверсный город,МИ,США,Старшина Траверс-Сити.,Траверсный город,МИ,США,0000-00-00,W
tayloje02,Джермин,Джермин,,Тейлор,,,,,G-F,0.0,0.0,76.0,210.0,Центральная Флорида,,1986-12-08,Таварище,ФЛ,США,Таварище,Таварище,ФЛ,США,0000-00-00,B
aguirma01,Марк,Марк,Anthony,Агирр,,,,,Ф-Г,0.0,0.0,78.0,232.0,Де Поль,,1959-12-10,Чикаго,Ил,США,Остин/Вестингхаус Вок.,Чикаго,Ил,США,0000-00-00,B
isaacbo01,,Боб,,Айзеки,,,,,F,0.0,0.0,75.0,170.0,Арканзасский штат,,0000-00-00,,,,,,,,0000-00-00,W
sandeal01,Al,Альберт,T.,Сандерс,,,III,"Al, Apple",F,0.0,0.0,79.0,240.0,Государство Луизиана,,1950-01-01,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,США,&lt; &lt; Батон красный &gt; &gt;,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,США,1994-05-04,W
leebu01,Бутч,Альфред,,Ли,,,,Бутч,G,0.0,0.0,72.0,185.0,Маркетт,,1956-12-05,Защитник,,ПУР,ДеВитт Клинтон,Бронкс,Нью-Йорк,США,0000-00-00,B
ratlimi01,Майк,Майкл,D.,Ратлифф,,,,Майк,C,0.0,0.0,82.0,230.0,Eau Claire State State,,1951-06-07,Новый Олбани,MS,США,Хорлик,Расин,ЖИ,США,0000-00-00,B
smithpe01,Пит,Пит,,Смит,,,,,F,0.0,0.0,78.0,205.0,Пеппердин,Штат Цинциннати/Вальдоста,0000-00-00,,,,,,,,0000-00-00,B
covenbi01,,Билл,,Ковен,,,,,Ф-С,0.0,0.0,79.0,220.0,Болдуин-Уэллас,Толедо/Н. Каролина,0000-00-00,,,,Элирия,Элирия,Ооо.,США,0000-00-00,W
anderan02,Антонио,Антонио,Andres,Андерсон,,,,,G,0.0,0.0,78.0,215.0,Мемфис,,1985-06-05,Линн,МЭТ,США,Лоринбургская подготовительная работа/Мейн Кент/Линн Вокл/ Линн Английский,Лоринбург/Питтсфилд/Линн/Линн,НК/МЭ/МА/МА,США,0000-00-00,B
evansbr01,Брайан,Брайан,Keith,Эванс,,,,,F,0.0,0.0,80.0,220.0,Индианаa,,1973-09-13,Рокфорд,Ил,США,Южное,&lt; &lt; Терра хаут &gt; &gt;,ВНУТРЕННИЕ,США,0000-00-00,W
rittejo01,,Джон,,Риттер,,,,,,0.0,0.0,76.0,190.0,Сент-Бенедикт,,1940-05-12,,,,Ватена,Ватена,KS,США,0000-00-00,
grantpa01,Пол,Пол,Edward,Грант,,,,,C,0.0,0.0,83.0,245.0,Висконсин,Бостонский колледж,1974-01-06,Питтсбург,ПА,США,Брат Райс,Бирмингем,МИ,США,0000-00-00,W
mcconjo01,Джон,Джон,R.,МакКонатхи,,,,,F,0.0,0.0,77.0,195.0,Северо-западная Луизиана,,1930-04-09,Гибсленд,Лос-Анджелес,США,Брайсленд,Брайсленд,Лос-Анджелес,США,0000-00-00,W
greacbo01,Боб,Роберт,Alexander,Грязь,,,,Боб,F,0.0,0.0,79.0,206.0,Рутгеры,,1947-09-15,ht) Торговый вилла,NJ,США,Мерчантвиль,Мерчантвиль,NJ,США,0000-00-00,W
lowryky01,Кайл,Кайл,,Лоури,,,,,G,0.0,0.0,72.0,175.0,Вильянова,,1986-03-25,Филадельфия,ПА,США,Кардинал Доэрти,Филадельфия,ПА,США,0000-00-00,B
plahner01,,Эрик,A.,Плахн,,,,,G-F,0.0,0.0,74.0,180.0,Висконсин-Милуоки,,1919-07-25,,,,Харпер,Чикаго,Ил,США,1998-06-04,W
hillmda01,Дарнелл,Дарнелл,,Хиллман,,,,Д-р Данк,Ф-С,0.0,0.0,81.0,215.0,Сан-Хосе,,1949-08-29,Сакраменто,КА,США,Хирам Джонсон,Сакраменто,КА,США,0000-00-00,B
highjo01,Джонни,Джонни,Harold,Высокая,,,,Небо,G,0.0,0.0,75.0,185.0,Невада-Рено,Госдепартамент Лоусон,1957-04-25,Бирмингем,AL,США,Долина Джонс,Бирмингем,AL,США,1987-06-13,B
mikkeve01,Верн,Арильд,Verner Agerskov,Миккельсен,,,,Верн,Ф-С,0.0,0.0,79.0,225.0,Хэмлин,,1928-10-21,Парьер,КА,США,Асков,Асков,МН,США,0000-00-00,W
coleno01,Норрис,Норрис,,Коул,,,,,G,0.0,0.0,74.0,170.0,Кливлендский штат,,1988-10-13,Дейтон,Ооо.,США,Данбар,Дейтон,Ооо.,США,0000-00-00,B
crossch01,Чинк,Фрэнсис,P.,Перекресток,,,,"Чинк, Франс",G,0.0,0.0,71.0,165.0,Пенсильвания,,1924-07-04,Люцерн,ПА,США,Люцерн,Люцерн,ПА,США,1981-01-10,W
nealga01,Гэри,Гэри,,Нил,,,,,G,0.0,0.0,76.0,210.0,Тоусон,,1984-10-03,Балтимор,MD,США,Абердин/Кэлверт Холл-колледж,Абердин/Товсон,MD,США,0000-00-00,B
combsgl01,Глен,Глен,Courtney,Комбс,,,,Винтовка Кентукки,G,0.0,0.0,74.0,185.0,Вирджиния Технология,,1946-10-30,Опасность,KY,США,Крик Carr Creek,Крик Carr Creek,KY,США,0000-00-00,W
mcdonbe01,Бен,Бенджамин,,Макдональд,,,,Бен,F,0.0,0.0,80.0,210.0,Калифорния-Ирвин,,1962-07-20,Торренс,КА,США,Лонг-Бич Политек,Длинный пляж,КА,США,0000-00-00,B
ellisjo01,Джо,Иосиф,Franklin,Эллис,,,,Джо,Ф-Г,0.0,0.0,78.0,175.0,Сан-Франциско,,1944-05-03,Окленд,КА,США,МакКлимонды,Окленд,КА,США,0000-00-00,B
palmeji01,Джим,Джеймс,G.,Палмер,,,,"Джим, Кёк",Ф-С,0.0,0.0,80.0,224.0,Дейтон,,1933-06-08,Кёки,VA,США,Кёки (ДНП),Кёки,VA,США,0000-00-00,W
greento01,Томми,Томми,L.,Зеленый,,,,Томми,G,0.0,0.0,74.0,185.0,Южный,,1956-04-08,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,США,МакКинли,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,США,0000-00-00,B
lawsoty01,Тай,Тайвон,Ronnell,Лоусон,,,,Тай,G,0.0,0.0,71.0,195.0,Северная Каролина,,1987-11-03,Клинтон,MD,США,Академия Ок Хилл/епископ Макнамара,Уилсон / Форествилль,VA / MD,США,0000-00-00,B
jamesje01,Иероним,Иероним,Keith,Джеймс,,,,,C,0.0,0.0,84.0,300.0,Флорида A&M,,1975-11-17,Тампа,ФЛ,США,Пентакостальная христианская академия,Тампа,ФЛ,США,0000-00-00,B
jordade01,ДеАндре,Хайланд,DeAndre,Иордания,,,Младший.,ДеАндре,C,0.0,0.0,83.0,250.0,Техасская АиГ,,1988-07-21,Хьюстон,TX,США,Академия Епископального/Христианского центра жизни,Хьюстон/Уязвимый,TX,США,0000-00-00,B
hartedi01,Дик,Дик,,Хартер,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
vanbrja01,Янв.,Янв.,Michael,Ван Бреда Колфф,,,,В.Б.К.,Ф-Г,0.0,0.0,79.0,195.0,Вандербильт,,1951-12-16,Палос-Верде,КА,США,Палос-Верде,Имущество Палос-Верде,КА,США,0000-00-00,W
sobekch01,Чипсы,Джордж,Edward,Собек,,,,Чипсы,G-F,0.0,0.0,72.0,180.0,Нотр-Дам,,1920-02-10,,,,Хаммонд,Хаммонд,ВНУТРЕННИЕ,США,1990-04-09,W
burnsji01,Джим,Джеймс,B.,Ожоги,,,,Джим,G,0.0,0.0,75.0,195.0,Северо-западный,,1945-09-21,,,,Маклейнсборо,Маклейнсборо,Ил,США,0000-00-00,W
nichoja01,Джек,Джек,Edward,Николс,,,,,С-Ф,0.0,0.0,79.0,222.0,Вашингтон,USC,1926-04-09,,,,Эверетт,Эверетт,WA,США,1992-12-24,W
moelled01,,Эдвард,W.,Мёллер,,,,,G,0.0,0.0,72.0,175.0,Штат Огайо,,0000-00-00,ht) Делавэр,Ооо.,США,,,,,0000-00-00,W
gardnch01,Чак,Чарльз,Rutland,Гарднер,,,,Чак,F,0.0,0.0,80.0,205.0,Колорадо,,1944-09-30,Линкольн,Нет,США,Пенсбери,Ярдли,ПА,США,0000-00-00,W
masted01,Эдди,Эдвард,,Мачта,,,,Эдди,Ф-С,0.0,0.0,81.0,220.0,Храм,,1948-10-03,Филадельфия,ПА,США,Дарби-Кольвин,Дарби,ПА,США,1994-10-18,W
sadowed02,,Эдди,,Садовски,,,,,G,0.0,0.0,70.0,175.0,Нотр-Дам,,0000-00-00,,,,,,,,0000-00-00,W
bowiesa01,Сэм,Самуэль,Paul,Боуи,,,,Сэм,С-Ф,0.0,0.0,85.0,235.0,Кентукки,,1961-03-17,Ливан,ПА,США,Ливан,Ливан,ПА,США,0000-00-00,B
smithal01,Al,Алан,Richard,Смит,,,,Al,G,0.0,0.0,73.0,185.0,Брэдли,,1947-01-15,Пеориа,Ил,США,Ручное,Пеориа,Ил,США,0000-00-00,B
allisod01,Одис,Одис,,Эллисон,,,Младший.,,F,0.0,0.0,78.0,195.0,ПООНО,Лэни Дж.К.,1949-10-02,,,,МакКлимонды,Окленд,КА,США,0000-00-00,B
foleyja01,Джек,Джон,E.,Фоли,,,,"Джек, Джек выстрел",F,0.0,0.0,74.0,170.0,Святой Крест,,1939-04-19,Вихрь,МЭТ,США,Предварительная подготовка к предположению,Вихрь,МЭТ,США,0000-00-00,W
mayfibi01,Билл,Уильям,Henry,Мэйфилд,,,,Билл,F,0.0,0.0,79.0,205.0,Айова,,1957-10-17,Детройт,МИ,США,Касс-Тех,Детройт,МИ,США,0000-00-00,B
howarot01,Отис,Вилли,Otis,Говард,,,,Отис,F,0.0,0.0,79.0,220.0,Остин Пи,,1956-11-05,Дубовый хребет,TN,США,Дубовый хребет,Дубовый хребет,TN,США,0000-00-00,B
sundedo01,Дон,Дон,J.,Раздевание,,,,,G,0.0,0.0,73.0,180.0,Иллинойс,,1929-12-20,Розель,Ил,США,Элгин,Элгин,Ил,США,1961-07-15,W
warribr01,Брайан,Брайан,Anthony,Уоррик,,,,,G,0.0,0.0,77.0,195.0,Св. Иосифа (ПА),,1959-07-22,Озеро Мозес,WA,США,Городской транспорт,Бёрлингтон,NJ,США,0000-00-00,B
wesleda01,Дэвид,Дэвид,Barakau,Уэсли,,,,,G,0.0,0.0,72.0,190.0,Бэйлор,Темпл JC,1970-11-14,Сан-Антонио,TX,США,Длинный взгляд,Длинный взгляд,TX,США,0000-00-00,B
childch01,Крис,Крис,,Дети,,,,,G,0.0,0.0,75.0,195.0,Государство Бойз,,1967-11-20,Бейкерсфилд,КА,США,Футилл,Бейкерсфилд,КА,США,0000-00-00,B
jacksbo01,Бобби,Бобби,,Джексон,,,,,G,0.0,0.0,73.0,185.0,Миннесота,Западная Небраска CC,1973-03-13,Восточный Спенсер,НС,США,Солсбери,Солсбери,НС,США,0000-00-00,B
nattke01,Кенни,Кеннет,Wayne,Натт,,,,"Кен, Кенни",G,0.0,0.0,75.0,185.0,Северо-восточная Луизиана,,1958-10-05,Монро,Лос-Анджелес,США,Бастроп,Бастроп,Лос-Анджелес,США,0000-00-00,B
leeru01,Расс,Рассел,E.,Ли,,,,Расс,G-F,0.0,0.0,77.0,185.0,Маршалл,,1950-01-27,Бостон,МЭТ,США,Хайд-парк,Бостон,МЭТ,США,0000-00-00,B
georgde01,Девин,Девин,Jamar,Джордж,,,,,G-F,0.0,0.0,80.0,220.0,Авгсбург (МН),,1977-08-29,Миннеаполис,МН,США,Бенильде-Сент-Маргарет,Парк Сент-Луис,МН,США,0000-00-00,B
mcnamjo01,Джо,Джон,Joseph,Макнаме,,,,Джо,Ф-С-Г,0.0,0.0,78.0,210.0,Сан-Франциско,,1926-09-24,Сан-Франциско,КА,США,Сент-Игнатиус,Сан-Франциско,КА,США,2011-07-16,W
brookmi01,Майк,Майкл,Anthony,Брукс,,,,Майк,F,0.0,0.0,79.0,220.0,ЛаСалле,,1958-08-17,Филадельфия,ПА,США,Западная католическая,Филадельфия,ПА,США,0000-00-00,B
austijo01,Джонни,Джон,W.,Остин,,,,Джонни,G,0.0,0.0,72.0,170.0,Бостонский колледж,,1944-08-31,Вашингтон,РС,США,Де Матха/Архиепископ Кэррол,Хьятсвилль/Вашингтон,MD/DC,США,0000-00-00,B
thompge01,Джордж,Джордж,,Томпсон,,,,"Типпер, Типпер",G,0.0,0.0,74.0,200.0,Маркетт,,1947-11-29,Бруклин,Нью-Йорк,США,Зал Erasmus,Бруклин,Нью-Йорк,США,0000-00-00,B
leeda01,Дэвид,Дэвид,G.,Ли,,,,"Дэйв, Брузер.",F,0.0,0.0,79.0,225.0,Сан-Франциско,,1942-03-31,Модесто,КА,США,Модесто,Модесто,КА,США,0000-00-00,W
hankice01,Сесил,Сесил,O.,Хэнкинс,,,,,G,0.0,0.0,73.0,175.0,Оклахома АиМ,Юго-восточный штат Оклахома,1922-01-06,,,,Сосновой блеф,Сосновой блеф,ОАР,США,2002-06-03,W
delonna01,Нейт,Натан,J.,ДеЛонг,,,,Нейт,C,0.0,0.0,78.0,215.0,Висконсинский водопад,,1926-01-05,ht) Чиппева Фолс,ЖИ,США,Чиппева Фоллс,Чиппева Фоллс,ЖИ,США,2010-05-05,W
cebalce01,Седрик,Седрик,Z.,Себаллос,,,,Лед,F,0.0,0.0,78.0,190.0,Кэл. Стейт-Фуллертон,Вентура,1969-08-02,Мауи,Привет.,США,Домингес,Комптон,КА,США,0000-00-00,B
catebu01,,Приятель.,,Кейт,,,,,F,0.0,0.0,77.0,195.0,Западный Кентукки,,0000-00-00,,,,Брэдли,Кливленд,TN,США,0000-00-00,W
painefr01,Фред,Фредерик,Vincent,Боль,,,Младший.,Фред,F,0.0,0.0,77.0,210.0,Вест-Министр (ПА),,1925-12-07,,,,,,,,2004-10-26,W
perkike01,Кендрик,Кендрик,Le'Dale,Перкинс,,,,,C,0.0,0.0,82.0,280.0,нет,,1984-11-10,Недерланд,TX,США,Клифтон Дж. Озен,Бомонт,TX,США,0000-00-00,B
vogelfr01,Фрэнк,Фрэнк,,Вогель,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
westro01,Роланд,Роланд,D.,Западный,,,,,G,0.0,0.0,76.0,175.0,Цинциннати,,1944-06-06,,,,Убрать,Цинциннати,Ооо.,США,0000-00-00,B
willier01,Эрик,Эрик,C.,Уильямс,,,,,F,0.0,0.0,80.0,220.0,Провидение,Burlington Co (DNP) / Vincennes JC,1972-07-17,Ньюарк,NJ,США,М.Х. Шабаз,Ньюарк,NJ,США,0000-00-00,B
josepco01,Кори,Кори,Ephram,Иосиф,,,,,G,0.0,0.0,75.0,185.0,Техас,,1991-08-20,Торонто,ВО ВСТРЕЧЕ,КАН,Пикеринг/Файнлейский колледж,Аякс / Хендерсон,/ NV,КАН/США,0000-00-00,B
dermodi01,,Дик,,Дермоди,,,,,F,0.0,0.0,74.0,195.0,Аризона,,0000-00-00,,,,Торнтон Фракшнал Тауншип,Калиумет-Сити,Ил,США,0000-00-00,W
bobbne01,Нельсон,Нельсон,S.,Бобб,,,,Ницца,G,0.0,0.0,72.0,170.0,Храм,,1924-02-25,Филадельфия,ПА,США,Западная Филадельфия,Филадельфия,ПА,США,2003-12-08,W
beasljo01,Джон,Джон,Michael,Бизли,,,,,Ф-С,0.0,0.0,81.0,225.0,Техасская АиГ,,1944-02-05,Texarkana,TX,США,Линден-Кильдаре,Килдар,TX,США,0000-00-00,W
randoza01,Зак,Закари,,Рэндольф,,,,"Зак, Z-bo",F,0.0,0.0,81.0,270.0,Штат Мичиган,,1981-07-16,Мэрион,ВНУТРЕННИЕ,США,Мэрион,Мэрион,ВНУТРЕННИЕ,США,0000-00-00,B
pinknke01,Кевинн,Кевинн,,Пинкни,,,,,F,0.0,0.0,82.0,245.0,Невада-Рено,,1979-12-12,Колтон,КА,США,Колтон,Колтон,КА,США,0000-00-00,B
floydti01,Тим,Тим,,Флойд,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
kirilan01,Андрей,Андрей,,Кириленко,,,,,F,0.0,0.0,81.0,210.0,нет,,1981-02-18,Ижевский,,Рус,Фрунзенская спортивная школа,Санкт-Петербург,,Рус,0000-00-00,W
stoefar01,,Артур,O.,Стюфен,,,,Искусство,С-Ф,0.0,0.0,79.0,215.0,Стэнфорд,Лос-Анджелес,1914-08-29,,,,,,,,1995-01-07,W
kearnmi01,Майк,Майкл,Joseph,Kearns,,,,Майк,G,0.0,0.0,74.0,178.0,Принстон,,1929-06-18,,,,,,,,2009-01-31,W
dollbo01,Боб,Роберт,W.,Куклы,,,,Боб,Ф-С,0.0,0.0,76.5,195.0,Колорадо,,1919-08-10,Стэмбоатные спрингс,CO,США,Чаффи,Онтарио,КА,США,1959-09-18,W
ortonda01,Дэниел,Дэниел,Joseph,Ортон,,,,,C,0.0,0.0,82.0,255.0,Кентукки,,1990-08-06,Город Оклахома,Хорошо.,США,Бишоп Макгиннесс,Город Оклахома,Хорошо.,США,0000-00-00,B
ankerja01,Джек,Джек,,Анкерсон,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
walkne01,Нил,Нил,Eugene,Пойдём,,,,,C,0.0,0.0,82.0,220.0,Флорида,,1948-07-29,Кливленд,Ооо.,США,Майами Бич,Майами Бич,ФЛ,США,0000-00-00,W
sladeje01,Джефф,Джеффри,Alan,Слейд,,,,Джефф,F,0.0,0.0,78.0,220.0,Кеньон,,1941-03-01,Чикагские высоты,Ил,США,Город Блум,Чикагские высоты,Ил,США,2012-02-11,W
uplinha01,Хэл,Гарольд,F.,Подъёмник,,,,"Хэл, Бритва",G,0.0,0.0,76.0,185.0,ЛЮ,Лос-Анджелес CC/Arizona,1929-09-30,,,,Джон Маршалл,Лос-Анджелес,КА,США,2011-02-01,W
spanaji01,Джим,Джеймс,Gerard,Спанаркель,,,,Джим,G-F,0.0,0.0,77.0,190.0,Дюк,,1957-06-28,Город Джерси,NJ,США,Католический гудзон,Город Джерси,NJ,США,0000-00-00,W
ebronro01,Рой,Рой,Lester,Эброн,,,,,C,0.0,0.0,81.0,220.0,Юго-западная Луизиана,,1951-08-31,Норфолк,VA,США,Букер Т. Вашингтон,Норфолк,VA,США,0000-00-00,B
philled01,Эдди,Эдди,Lee,Филлипс,,,,,F,0.0,0.0,79.0,225.0,Алабама,,1961-09-29,Бирмингем,AL,США,Паркер,Бирмингем,AL,США,0000-00-00,B
grantga01,Гэри,Гэри,,Грант,,,,Генерал,G,0.0,0.0,75.0,185.0,Мичиган,,1965-04-21,Кантон,Ооо.,США,МакКинли,Кантон,Ооо.,США,0000-00-00,B
davisbe01,Бен,Бен,Jerome,Дэвис,,,,,F,0.0,0.0,80.0,240.0,Аризона,Канзас / Флорида / Хатчинсон CC,1972-12-26,Веро-Бич,ФЛ,США,Академия Ок Хилл,Площадь Уилсона,VA,США,0000-00-00,B
parisro01,Роберт,Роберт,Lee,Церковный приход,,,,Начальник,C,0.0,0.0,84.0,230.0,Цента,,1953-08-30,Шревпорт,Лос-Анджелес,США,Вудлоун,Шревпорт,Лос-Анджелес,США,0000-00-00,B
heymaar01,Искусство,Артур,Bruce,Хейман.,,,,Искусство,Ф-Г,0.0,0.0,77.0,205.0,Дюк,,1941-06-24,Нью-Йорк,Нью-Йорк,США,Оушенсайд,Оушенсайд,Нью-Йорк,США,0000-00-00,W
wittsga01,Гэрри,Гарретт,David,Витты,,,,Гэрри,G-F,0.0,0.0,79.0,190.0,Святой Крест,,1959-07-03,Элизабет,NJ,США,Св. Иосифа,Метухен,NJ,США,0000-00-00,W
brownde03,Ди,Дэниел,,Коричневый,,,,Ди,G,0.0,0.0,72.0,181.0,Иллинойс,,1984-08-17,Джексон,MS,США,Провисо Ист,Мэйвуд,Ил,США,0000-00-00,B
clarkar01,Арчи,Арчи,L.,Кларк,,,,,G,0.0,0.0,74.0,175.0,Миннесота,,1941-07-15,Конвей,ОАР,США,&lt; &lt; Экорс &gt; &gt;,&lt; &lt; Экорс &gt; &gt;,МИ,США,0000-00-00,B
harrima01,Мэнни,Корпорейл,L'Adorable,Харрис,,,,Мэнни,G,0.0,0.0,77.0,185.0,Мичиган,,1989-09-21,Детройт,МИ,США,Редфорд,Детройт,МИ,США,0000-00-00,B
cokerjo01,Джон,Джон,Michael,Кокер,,,,,C,0.0,0.0,84.0,253.0,Государство Бойз,,1971-10-28,Ричленд,WA,США,Олимпийские игры,Бремертон,WA,США,0000-00-00,W
raeji01,,Джим,,Рэй,,,,,C,0.0,0.0,76.0,200.0,Мичиган,,0000-00-00,,,,DeVilbis,Толедо,Ооо.,США,0000-00-00,W
chapmre01,Рекс,Рекс,Everett,Чапман,,,,Мальчик Чудо,G,0.0,0.0,76.0,185.0,Кентукки,,1967-10-05,Зеленый боулинг,KY,США,Аполлон,Оуэнсборо,KY,США,0000-00-00,W
graywy01,Виндол,Виндол,Woodrow,Серый,,,,,G-F,0.0,0.0,73.0,175.0,Зеленый боулинг,Гарвард,1922-03-20,,,,Южный Акрон,Акрон,Ооо.,США,1994-01-30,W
rosede01,Деррик,Деррик,Martell,Роза,,,,,G,0.0,0.0,75.0,190.0,Мемфис,,1988-10-04,Чикаго,Ил,США,Симеон,Чикаго,Ил,США,0000-00-00,B
carlepj01,ПДж,ПДж,,Карлесимо,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
hertzso01,Сонни,Сидни,,Герцберг,,,,Сонни,G,0.0,0.0,70.0,175.0,Клиника,,1922-07-29,Бруклин,Нью-Йорк,США,Тильден,Бруклин,Нью-Йорк,США,2005-07-25,W
rosenha01,Хэнк,Генрих,,Розенштейн,,,,Хэнк,F,0.0,0.0,76.0,185.0,КНИ (ДНП),,1920-06-16,Бруклин,Нью-Йорк,США,Мальчики,Бруклин,Нью-Йорк,США,2010-02-27,W
martica01,Картье,Картье,Alexander,Мартин,,,,,F,0.0,0.0,79.0,220.0,Государство Канзас,,1984-11-20,Крокетт,TX,США,Нимиц,Хьюстон,TX,США,0000-00-00,B
dembofe01,Феннис,Феннис,Marx,Дембо,,,,,F,0.0,0.0,77.0,215.0,Вайоминг,,1966-01-24,Мобильный,AL,США,Фокс Технологии,Сан-Антонио,TX,США,0000-00-00,B
perrych01,,Чарльз,Samuel,Перри,,,,,G,0.0,0.0,0.0,0.0,Таскеги,,1921-04-06,Саванна,GA,США,Саванна Бич,Саванна,GA,США,2001-07-21,B
zelleha01,Гарри,Гарри,Raymond,Зеллер,,,,Хэнк,С-Ф,0.0,0.0,76.0,210.0,Питтсбург,Вашингтон & Джефферсон,1918-07-10,,,,Сент-Джордж,Питтсбург,ПА,США,2004-09-22,W
dietrco01,Коби,Коби,Joseph,Дитрик,,,,,С-Ф,0.0,0.0,82.0,220.0,Сан-Хосе,,1948-07-23,Риверсайд,КА,США,Риверсайд Политек,Риверсайд,КА,США,0000-00-00,W
wrighbr01,Брэд,Брэдфорд,William,Райт,,,,Брэд,F,0.0,0.0,83.0,225.0,ОАКЛА,,1962-03-26,Голливуд,КА,США,Мёрфи,Лос-Анджелес,КА,США,0000-00-00,B
hamiljo02,Иордания,Иордания,Christian,Гамильтон,,,,,G-F,0.0,0.0,79.0,220.0,Техас,,1990-10-06,Лос-Анджелес,КА,США,Домингес,Комптон,КА,США,0000-00-00,B
drishjo01,,Джон,,Дриш,,,,,F,0.0,0.0,0.0,0.0,Иллинойс,,0000-00-00,,,,Мортон,Цицеро,Ил,США,0000-00-00,W
carlodo01,Дон,Дон,A.,Карлос,,,,,G-F,0.0,0.0,76.5,210.0,Выдребен,,1944-03-03,Колумб,Ооо.,США,Истмуор/Уайтхолл,Колумб,Ооо.,США,0000-00-00,W
arnetja01,Джей,Джей,Hoyland,Арнетт,,,,,G,0.0,0.0,74.0,175.0,Техас,,1938-12-19,Остин,TX,США,МакКаллум,Остин,TX,США,0000-00-00,W
djordal01,Александр,Александр,,Джорджевич,,,,Саша,G,0.0,0.0,74.0,198.0,нет,,1967-08-26,Белград,,ЮГ,,,,,0000-00-00,W
cartwbi01,Билл,Джеймс,William,Картрайт,,,,"Билл, г-н Билл",C,0.0,0.0,85.0,230.0,Сан-Франциско,,1957-07-30,Лоди,КА,США,Элк Гроув,Элк Гроув,КА,США,0000-00-00,B
esposvi01,Винченцо,Винченцо,,Эспозито,,,,Эль Диабло,G,0.0,0.0,75.0,198.0,нет,,1969-03-01,Caserta,,ИТА,,,,,0000-00-00,W
silaspa01,Пол,Пол,Theron,Сайлас,,,,Дробовик,Ф-С,0.0,0.0,79.0,215.0,Крейтон,,1943-07-12,Прескотт,AZ,США,МакКлимонды,Окленд,КА,США,0000-00-00,B
allento01,Тони,Энтони,,Аллен,,,,Тони,G,0.0,0.0,76.0,213.0,Штат Оклахома,Компания &quot; Батлер Ко. &quot; / &quot; Уобаш долина &quot;,1982-01-11,Чикаго,Ил,США,Крейн,Чикаго,Ил,США,0000-00-00,B
dallmho01,Хоуи,Говард,,Даллмар,,,,Хоуи,F,0.0,0.0,76.0,200.0,Стэнфорд,Пенсильвания/Менло Дж.К.,1922-05-24,Сан-Франциско,КА,США,Лоуэлл,Сан-Франциско,КА,США,1991-12-19,W
greenlu01,Лютер,Лютер,,Зеленый,,,,Салли,F,0.0,0.0,79.0,190.0,ЛЮ,,1946-11-13,Нью-Йорк,Нью-Йорк,США,ДеВитт Клинтон,Бронкс,Нью-Йорк,США,2006-01-25,B
voorhbe01,,Бернар,,Ворей,,,,"Берни, Мерф.",G,0.0,0.0,70.0,150.0,Корнелл,,1922-05-23,Спенсерпорт,Нью-Йорк,США,Червиль-Чили,Черчвилль,Нью-Йорк,США,2010-01-13,W
olivejo01,Джон,Джон,,Олив,,,,,F,0.0,0.0,79.0,210.0,Вильянова,,1955-03-01,Филадельфия,ПА,США,Епископ Юстас,Пеннаукен,NJ,США,0000-00-00,W
kukara01,Рэй,Рафаэль,Eugene,Кука,,,,"Рэй, Куки",F,0.0,0.0,75.0,200.0,Нотр-Дам,Штат Монтана,1922-02-17,Хавр,МТ,США,Хавр,Хавр,МТ,США,1990-03-27,W
truitan01,Энсли,Энсли,Hoover,Трюитт,,,,,C,0.0,0.0,81.0,215.0,Калифорния Беркли,,1950-08-24,Вест-Пойнт,GA,США,Уилсон,Сан-Франциско,КА,США,0000-00-00,B
glassge01,Джеральд,Джеральд,Damon,Стекло,,,,Мировой класс,G-F,0.0,0.0,77.0,221.0,Миссисипи,Государство дельта,1967-11-12,Гринвуд,MS,США,Аманда Элзи,Гринвуд,MS,США,0000-00-00,B
obanned01,Эд,Эдвард,Charles,О'Бэннон,,,Младший.,Эд,F,0.0,0.0,80.0,222.0,ОАКЛА,,1972-08-14,Лос-Анджелес,КА,США,Артезия,Лейквуд,КА,США,0000-00-00,B
sambch01,Шейк,Шейх,Tidiane,Самб,,Самб Шейх Тидиан,,,C,0.0,0.0,85.0,215.0,нет,,1984-10-22,Дакар,,SEN,,,,,0000-00-00,B
