schoolid,schoolname,schoolcity,schoolstate,schoolnick
pompitzer,Pomona College,Claremont,CA,Sagehens
maryhrdbay,University of Mary Hardin-Baylor,Belton,TX,Crusaders
umes,University of Maryland Eastern Shore,Princess Anne,MD,Fighting Hawks
hartwickny,Hartwick College,Oneonta,NY,Hawks
uconn,University of Connecticut,Storrs,CT,Huskies
bryant,Bryant College,Smithfield,RI,Bulldogs
unionny,Union College,Schenectady,NY,Dutchmen
calstfull,"California State University, Fullerton",Fullerton,CA,Titans
nyfredonia,State University of New York College at Fredonia,Fredonia,NY,Blue Devils
nflorida,University of North Florida,Jacksonville,FL,Ospreys
pacificor,Pacific University,Forest Grove,OR,Boxers
salabama,University of South Alabama,Mobile,AL,Jaguars
franklinin,Franklin College,Franklin,IN,Grizzlies
ucsd,"University of California, San Diego",La Jolla,CA,Tritons
lebvalley,Lebanon Valley College,Annville,PA,Flying Dutchmen
sarkansas,Southern Arkansas University,Magnolia,AR,Muleriders
tuskegee,Tuskegee University,Tuskegee,AL,Golden Tigers
stjosephin,Saint Joseph's College,Renssalaer,IN,Pumas
shorterga,Shorter College,Rome,GA,Hawks
missst,Mississippi State University,Starkville,MS,Bulldogs
wileytx,Wiley College,Marshall,TX,
mercyhurst,Mercyhurst College,Erie,PA,Lakers
washburn,Washburn University of Topeka,Topeka,KS,Ichabods
dubuque,University of Dubuque,Dubuque,IA,Spartans
deltast,Delta State University,Cleveland,MS,Statesmen
harding,Harding University,Searcy,AR,Bison
indianapa,Indiana University of Pennsylvania,Indiana,PA,Indians
georgefox,George Fox University,Newberg,OR,Bruins
whittierca,Whittier College,Whittier,CA,Poets
cmissouri,Central Missouri State University,Warrensburg,MO,Mules
liberty,Liberty University,Lynchburg,VA,Flames
nicholls,Nicholls State University,Thibodeaux,LA,Colonels
calstnorth,"California State University, Northridge",Northridge,CA,Matadors
indpolis,University of Indianapolis,Indianapolis,IN,Greyhounds
lutheria,Luther College,Decorah,IA,Norse
catholic,Catholic University of America,Washington,DC,Cardinals
millersvil,Millersville University of Pennsylvania,Millersville,PA,Marauders
brown,Brown University,Providence,RI,Bears
neastern,Northeastern University,Boston,MA,Huskies
austincol,Austin College,Sherman,TX,Kangaroos
semost,Southeast Missouri State University,Cape Girardeau,MO,Red Hawks
hampsydney,Hampden-Sydney College,Hampden-Sydney,VA,Tigers
upperiowa,Upper Iowa University,Fayette,IA,Peacocks
dayton,University of Dayton,Dayton,OH,Flyers
bethcook,Bethune-Cookman College,Daytona Beach,FL,Wildcats
brewparker,Brewton-Parker College,Mount Vernon,GA,Barons
calstla,"California State University, Los Angeles",Los Angeles,CA,Golden Eagles
ursinus,Ursinus College,Collegeville,PA,Bears
cwpost,"Long Island University, C.W, Post Campus",Brookville,NY,Pioneers
scstate,South Carolina State University,Orangeburg,SC,Bulldogs
fordham,Fordham University,Bronx,NY,Rams
genevapa,Geneva College,Beaver Falls,PA,Golden Tornadoes
elon,Elon University,Elon,NC,Phoenix
missvalley,Mississippi Valley State University,Itta Bena,MS,Delta Devils
campbell,Campbell University,Buies Creek,NC,Camels
stanselm,Saint Anselm College,Manchester,NH,Hawks
waynestne,Wayne State College,Wayne,NE,Wildcats
illchicago,University of Illinois at Chicago,Chicago,IL,Flames
illinois,University of Illinois at Urbana-Champaign,Champaign,IL,Fighting Illini
cumbrlndtn,Cumberland University,Lebanon,TN,Bulldogs
salemintl,Salem International University,Salem,WV,Tigers
detroit,University of Detroit Mercy,Detroit,MI,Titans
tusculum,Tusculum College,Greeneville,TN,Pioneers
sunybuff,State University of New York at Buffalo,Buffalo,NY,Bulls
uniontn,Union University,Jackson,TN,Bulldogs
beloitwi,Beloit College,Beloit,WI,Buccaneers
montevallo,University of Montevallo,Montevallo,AL,Falcons
wistvnspt,University of Wisconsin-Stevens Point,Stevens Point,WI,Pointers
stpeters,Saint Peter's College,Jersey City,NJ,Peacocks
evansville,University of Evansville,Evansville,IN,Purple Aces
louisville,University of Louisville,Louisville,KY,Cardinals
sanjosest,San Jose State University,San Jose,CA,Spartans
flbarry,Barry University,Miami Shores,FL,Buccaneers
appalst,Appalachian State University,Boone,NC,Mountaineers
willamette,Willamette University,Salem,OR,Bearcats
boisest,Boise State University,Boise,ID,Broncos
monroecc,Monroe Community College,Brighton,NY,Tribunes
hobartny,Hobart and William Smith Colleges,Geneva,NY,Statesmen
tennessee,University of Tennessee,Knoxville,TN,Volunteers
trumanst,Truman State University,Kirksville,MO,Bulldogs
drake,Drake University,Des Moines,IA,Bulldogs
quincy,Quincy University,Quincy,IL,Hawks
mtolive,Mount Olive College,Mount Olive,NC,Trojans
sulrossst,Sul Ross State University,Alpine,TX,Lobos
gacollege,Georgia College and State University,Milledgeville,GA,Bobcats
arkmont,University of Arkansas-Monticello,Monticello,AR,Boll Weevils
uncgreen,University of North Carolina at Greensboro,Greensboro,NC,Spartans
tennst,Tennessee State University,Nashville,TN,Tigers
ucriver,"University of California, Riverside",Riverside,CA,Highlanders
birmsouth,Birmingham-Southern College,Birmingham,AL,Panthers
ptparkpa,Point Park University,Pittsburgh,PA,Pioneers
bartonnc,Barton College,Wilson,NC,Bulldogs
mariettaoh,Marietta College,Marietta,OH,Pioneers
portland,University of Portland,Portland,OR,Pilots
econnst,Eastern Connecticut State University,Willimantic,CT,Warriors
kentst,Kent State University,Kent,OH,Golden Flashes
arkansaspb,University of Arkansas at Pine Bluff,Pine Bluff,AR,Golden Lions
texasam,Texas A&M University,College Station,TX,Aggies
kennesawst,Kennesaw State University,Kennesaw,GA,Owls
vmi,Virginia Military Institute,Lexington,VA,Keydets
gannon,Gannon University,Erie,PA,Golden Knights
warnerpac,Warner Pacific College,Portland,OR,Knights
hardinsimm,Hardin-Simmons University,Abilene,TX,Cowboys
chicago,University of Chicago,Chicago,IL,Maroons
okcity,Oklahoma City University,Oklahoma City,OK,Stars
newberry,Newberry College,Newberry,SC,Indians
hampton,Hampton University,Hampton,VA,Pirates
willinois,Western Illinois University,Macomb,IL,Leathernecks
gallaudet,Gallaudet University,Washington,DC,Bison
nmstate,New Mexico State University,Las Cruces,NM,Aggies
swesterntx,Southwestern University,Georgetown,TX,Pirates
morganst,Morgan State University,Baltimore,MD,Bears
pennst,Pennsylvania State University,State College,PA,Nittany Lions
lewclarkor,Lewis & Clark College,Portland,OR,Pioneers
colgate,Colgate University,Hamilton,NY,Raiders
stfranny,St. Francis College,Brooklyn Heights,NY,Terriers
latech,Louisiana Tech University,Ruston,LA,Bulldogs
pbsc,Palm Beach State College,Lake Worth,FL,Panthers
richmond,University of Richmond,Richmond,VA,Spiders
virginia,University of Virginia,Charlottesville,VA,Cavaliers
olddom,Old Dominion University,Norfolk,VA,Monarchs
sunybing,State University of New York at Binghamton,Binghamton,NY,Bearcats
chicost,"California State University, Chico",Chico,CA,Wildcats
txsouth,Texas Southern University,Houston,TX,Tigers
brdgwatrva,Bridgewater College,Bridgewater,VA,Eagles
montanast,Montana State University,Bozeman,MT,Bobcats
alabamaam,Alabama A&M University,Normal,AL,Bulldogs
umkc,University of Missouri-Kansas City,Kansas City,MO,Kangaroos
colocollege,Colorado College,Colorado Springs,CO,Tigers
sfloridacc,South Florida CC,Avon Park,FL,
wesleyanct,Wesleyan University,Middletown,CT,Cardinals
tuftsma,Tufts University,Medford,MA,Jumbos
stedwardtx,St. Edward's University,Austin,TX,Hilltoppers
ozarks,University of the Ozarks,Clarksville,AR,Eagles
stlawrence,St. Lawrence University,Canton,NY,Saints
lipscomb,Lipscomb University,Nashville,TN,Bisons
shipnsburg,Shippensburg University of Pennsylvania,Shippensburg,PA,Red Raiders
kywesleyan,Kentucky Wesleyan College,Owensboro,KY,Panthers
dickinson,Dickinson College,Carlisle,PA,Red Devils
floridast,Florida State University,Tallahassee,FL,Seminoles
schreiner,Schreiner University,Kerrville,TX,Mountaineers
roanokeva,Roanoke College,Salem,VA,Maroons
stmartinwa,Saint Martin's College,Lacey,WA,Saints
stmarysmn,Saint Mary's University of Minnesota,Winona,MN,Cardinals
marist,Marist College,Poughkeepsie,NY,Red Foxes
flsouthern,Florida Southern College,Lakeland,FL,Moccasins
loyolano,Loyola University New Orleans,New Orleans,LA,Wolfpack
centralst,Central State University,Wilberforce,OH,Marauders
azusapac,Azusa Pacific University,Azusa,CA,Cougars
humboldtst,Humboldt State University,Arcata,CA,Lumberjacks
stmichaels,Saint Michael's College,Colchester,VT,Purple Knights
weberst,Weber State University,Ogden,UT,Wildcats
montana,University of Montana-Missoula,Missoula,MT,Grizzlies
mcdaniel,McDaniel College,Westminster,MD,Green Terror
valpo,Valparaiso University,Valparaiso,IN,Crusaders
oklahoma,University of Oklahoma,Norman,OK,Sooners
uncwilm,University of North Carolina at Wilmington,Wilmington,NC,Seahawks
alcornst,Alcorn State University,Lorman,MS,Braves
wlibertyst,West Liberty State College,West Liberty,WV,Hilltoppers
minnesota,University of Minnesota,Minneapolis,MN,Golden Gophers
swesternks,Southwestern College,Winfield,KS,Moundbuilders
sillinois,Southern Illinois University,Carbondale,IL,Salukis
michiganst,Michigan State University,East Lansing,MI,Spartans
colorado,University of Colorado,Boulder,CO,Buffaloes
ecarolina,East Carolina University,Greenville,NC,Pirates
muhlenberg,Muhlenberg College,Allentown,PA,Mules
ncolorado,University of Northern Colorado,Greeley,CO,Bears
grossmont,Grossmont College,El Cajon,CA,
sflorida,University of South Florida,Tampa,FL,Bulls
narizona,Northern Arizona University,Flagstaff,AZ,Lumberjacks
newesleyan,Nebraska Wesleyan University,Lincoln,NE,Prairie Wolves
houstnbapt,Houston Baptist University,Houston,TX,Huskies
trinitytx,Trinity University,San Antonio,TX,Tigers
washcolltn,Washington College (TN),Jonesborough,TN,
wilkespa,Wilkes University,Wilkes-Barre,PA,Colonels
uofsouth,University of the South,Sewanee,TN,Tigers
