yearid,teamid,lgid,playerid,salary
2011,BOS,AL,drewjd01,14000000
2002,SEA,AL,baldwja01,1250000
1996,CHN,NL,perezmi01,500000
1993,KCA,AL,brewebi01,109000
1987,CHN,NL,lynched01,550000
2009,MIN,AL,breslcr01,422000
1990,OAK,AL,lansfca01,1275000
2012,CHA,AL,riosal01,12500000
1991,BOS,AL,heskejo01,525000
1986,KCA,AL,leonade01,883333
2010,CHA,AL,garcifr02,1000000
2011,NYA,AL,curtico01,420400
1993,CLE,AL,scuddsc01,750000
2007,LAN,NL,saitota01,1000000
1996,CLE,AL,gilesbr02,110000
1998,BAL,AL,clybuda01,170000
1986,SFN,NL,masonro01,71500
1998,NYA,AL,brosisc01,2650000
2000,MON,NL,stricsc01,202500
1990,CIN,NL,mahleri01,790000
1992,TOR,AL,olerujo01,387500
1986,CHN,NL,gumpeda01,64000
1998,SEA,AL,guevagi01,170000
1999,MON,NL,fullmbr01,270000
1996,OAK,AL,mashoda01,109000
1999,SFN,NL,javiest01,1750000
1993,BAL,AL,sutclri01,2500000
1997,TEX,AL,patteda04,150000
1998,TBA,AL,wadete01,222500
1999,SFN,NL,mirabdo01,208500
1992,CHN,NL,smithda02,2500000
2008,CIN,NL,gonzaal02,4625000
2007,DET,AL,verlaju01,1030000
2012,SDN,NL,parrian01,481000
1985,NYA,AL,bystrma01,250000
1985,SFN,NL,hammaat01,355000
1991,HOU,NL,ramirra01,1200000
1990,SFN,NL,mcclepa01,100000
2000,CLE,AL,shueypa01,1617667
2003,SEA,AL,carragi01,400000
2010,CHA,AL,riosal01,10200000
1987,ATL,NL,barkele01,890000
1997,OAK,AL,acrema01,165000
1995,CLE,AL,winfida01,600000
2011,NYN,NL,buchhta01,600000
1995,KCA,AL,gagnegr01,4366667
2004,DET,AL,sheltch01,300000
2012,SDN,NL,quentca01,7025000
2007,ARI,NL,youngch04,380000
2005,KCA,AL,greinza01,330500
1986,CAL,AL,decindo01,1200000
1988,MIN,AL,gagnegr01,440000
2006,PIT,NL,torresa01,1525000
1985,CHA,AL,kittlro01,300000
2005,COL,NL,clossjd01,317000
2008,LAA,AL,anderga01,12600000
2010,DET,AL,seaybo01,2475000
1999,PIT,NL,chrisja01,725000
2003,SDN,NL,villabr01,302000
2002,KCA,AL,febleca01,775000
2012,CIN,NL,lecursa01,487500
1998,CHA,AL,howrybo01,170000
1990,SEA,AL,vizquom01,135000
2002,LAN,NL,karroer01,6875000
1992,CLE,AL,bouchde01,116000
1991,BAL,AL,olsongr01,505000
2004,NYA,AL,matsuhi01,7000000
2002,SFN,NL,dunstsh01,1150000
1991,CIN,NL,doranbi02,2833333
1998,COL,NL,astacpe01,3350000
1991,SDN,NL,hammaat01,100000
1993,NYA,AL,gallemi01,1575000
2009,SEA,AL,jakubch01,400000
1992,SLN,NL,wilsocr01,135000
2012,TBA,AL,hellije01,489500
2005,ARI,NL,gonzalu01,10083333
2002,OAK,AL,dyeje01,7166667
1996,CHN,NL,servasc01,822500
1986,MON,NL,riverlu01,60000
2009,PIT,NL,burnese01,408500
1987,DET,AL,whitalo01,420000
2004,MIL,NL,jenkige01,8737500
1999,DET,AL,woodja02,210000
1996,TOR,AL,cedendo01,230000
1999,CHN,NL,molinjo01,200000
1999,CHA,AL,konerpa01,215000
2010,FLO,NL,maybica01,405000
1997,OAK,AL,taylobi04,575000
2003,CHN,NL,choihe01,305000
1988,TEX,AL,russeje01,190000
1994,SLN,NL,murphro01,600000
1997,ML4,AL,loretma01,167500
2001,NYA,AL,rodrihe02,1500000
2001,PHI,NL,daalom01,2750000
2004,NYN,NL,francjo01,1000000
1995,MIN,AL,masteda01,109000
1998,PIT,NL,osikke01,275000
1995,SFN,NL,rossejo01,109000
2002,CLE,AL,rincori01,1500000
2005,NYA,AL,gordoto01,3750000
2000,MIN,AL,lawtoma02,2000000
1998,CHA,AL,wardbr01,170000
1994,CAL,AL,grahejo01,925000
1989,MIN,AL,laudnti01,700000
2006,LAA,AL,colonba01,14000000
1990,BOS,AL,heepda01,595000
2003,TOR,AL,hinsker01,600000
2012,CLE,AL,valdelu01,480000
1990,SEA,AL,knackbr01,100000
1988,NYN,NL,dykstle01,305000
1994,CHN,NL,trachst01,112000
2005,BOS,AL,embreal01,3000000
1999,MON,NL,batismi01,250000
1992,NYA,AL,willibe02,125000
2009,KCA,AL,teahema01,3575000
2003,SLN,NL,fasseje01,1250000
1989,LAN,NL,harrile01,71000
1994,PHI,NL,jacksda02,2675000
2004,LAN,NL,nomohi01,9000000
1996,BOS,AL,clemero02,5500000
2000,CLE,AL,ramirma02,4250000
2005,NYA,AL,giambja01,13428571
2002,MIN,AL,reedri01,7000000
2005,KCA,AL,trubych01,360000
2005,PIT,NL,whiteri01,475000
2002,HOU,NL,everead01,366750
1992,TOR,AL,mullira01,775000
1997,TOR,AL,carpech01,150000
1996,DET,AL,sageraj01,160000
1991,DET,AL,petryda01,650000
1995,MIN,AL,radkebr01,109000
2003,ARI,NL,mccraqu01,1750000
2000,NYA,AL,jimenda01,200000
2010,PIT,NL,crosbbo01,1000000
2009,DET,AL,polanpl01,4600000
2011,NYN,NL,byrdati01,900000
1986,SEA,AL,wilcomi01,150000
1995,BAL,AL,nokesma01,700000
1996,TOR,AL,nixonot01,1900000
2012,BOS,AL,lackejo01,15950000
1995,NYN,NL,jacomja01,125000
1992,KCA,AL,gordoto01,815000
2004,NYN,NL,stricsc01,650000
2004,ARI,NL,mantema01,7000000
2000,SLN,NL,tatisfe01,750000
2012,DET,AL,belowdu01,482000
1994,HOU,NL,taubeed01,275000
1986,BAL,AL,murraed02,925814
2006,SFN,NL,sweenma01,850000
2003,PHI,NL,burrepa01,1250000
2012,SLN,NL,lohseky01,12187500
2010,PIT,NL,ohlenro01,439000
2012,TBA,AL,rodnefe01,1750000
1988,HOU,NL,andujjo01,450000
1987,PIT,NL,bondsba01,100000
1990,PIT,NL,chambwe01,100000
2006,FLO,NL,aguilch01,327000
2009,WAS,NL,belliro01,1900000
2007,MIL,NL,fieldpr01,415000
1988,MON,NL,burketi01,625000
2003,SDN,NL,merlolo01,560000
1986,CLE,AL,camacer01,145000
2010,SDN,NL,torreyo01,750000
1987,CLE,AL,yettri01,67500
1989,TOR,AL,duceyro01,84000
2007,SFN,NL,vizquom01,5140084
1997,ANA,AL,sprinde01,195000
1994,CLE,AL,lewisma01,182500
2009,NYN,NL,pelfrmi01,2237500
2012,TEX,AL,nathajo01,7000000
1997,KCA,AL,whisema01,150000
1991,DET,AL,cuylemi01,100000
2002,DET,AL,limajo01,7250000
1987,PHI,NL,stoneje01,140000
1997,CIN,NL,gibrast01,150000
1990,MIN,AL,waynega01,115000
1997,ANA,AL,anderga01,600000
1987,KCA,AL,lawru01,300000
1996,SFN,NL,wilsode01,109000
1997,ATL,NL,loftoke01,4825000
1993,BOS,AL,russeje01,2175000
1999,HOU,NL,aloumo01,5000000
2006,LAN,NL,osorifr01,328500
1988,CLE,AL,dedmoje01,350000
1989,NYN,NL,fernasi01,795000
1991,NYN,NL,coneda01,2350000
2009,MIL,NL,bushda01,4000000
2005,MIL,NL,santovi01,420000
1988,BAL,AL,lynnfr01,1540000
2003,LAN,NL,coraal01,1150000
2001,MIL,NL,lopezlu02,700000
1990,CIN,NL,roeslmi01,104000
1998,ATL,NL,butlead01,170000
1992,CAL,AL,lewissc01,120000
1992,CHA,AL,leachte01,260000
1990,TOR,AL,wellsda01,275000
2000,TBA,AL,saundto01,425000
2008,HOU,NL,bournmi01,396000
2010,BAL,AL,alberma01,680000
1987,BAL,AL,lacyle01,525000
1985,SLN,NL,clarkja01,1555000
1998,TOR,AL,fletcda01,1475000
2011,MIL,NL,kottage01,440000
1988,SFN,NL,krukomi01,900000
1998,TOR,AL,cruzjo02,325000
1996,CAL,AL,howelja02,300000
1985,BAL,AL,lacyle01,725000
1998,TEX,AL,alicelu01,750000
1996,HOU,NL,smallma01,109000
1995,HOU,NL,bagweje01,6875000
2004,LAN,NL,roberda07,975000
2000,MIL,NL,snydejo02,258000
2002,KCA,AL,mayda02,375000
2007,TBA,AL,lugoru01,403600
2009,NYN,NL,beltrca01,19243682
2000,OAK,AL,mahayro01,217000
2000,MIN,AL,guarded01,875000
1994,TOR,AL,molitpa01,4025000
1985,MON,NL,nicosst01,105000
2003,ATL,NL,kingra01,600000
1987,PHI,NL,calhoje01,85000
1992,LAN,NL,butlebr01,3333333
2007,PHI,NL,costech01,385000
1985,SEA,AL,nunezed01,97000
1986,NYN,NL,aguilri01,130000
2009,CIN,NL,cordefr01,12125000
1995,BAL,AL,hoilech01,2850000
1998,TBA,AL,flahejo01,1600000
2006,LAA,AL,quinlro01,365000
1997,ATL,NL,graffto01,152500
1997,BAL,AL,waltoje01,385000
2011,MIL,NL,greinza01,13500000
1991,SDN,NL,rosenst01,130000
1991,LAN,NL,belchti01,900000
2011,SEA,AL,luekejo01,414000
2004,OAK,AL,melhuad01,357500
2001,CLE,AL,taubeed01,1800000
1994,BAL,AL,millsal01,500000
1997,FLO,NL,eisenji01,1400000
2000,FLO,NL,pennybr01,200000
1986,TOR,AL,martibu01,347096
1999,KCA,AL,mormaal01,365000
2010,KCA,AL,gordoal01,1150000
1990,NYA,AL,robinje01,925000
2010,LAA,AL,izturma01,2766666
2005,ATL,NL,gryboke01,877500
2010,PIT,NL,meekev01,413500
1988,TOR,AL,warddu01,80000
1987,CAL,AL,buicede01,62500
2010,TOR,AL,mcgowdu01,500000
2001,NYA,AL,posadjo01,4050000
2007,BOS,AL,lestejo01,384000
2000,NYN,NL,mahompa01,750000
1996,DET,AL,gomezch02,275000
1998,PIT,NL,garcifr01,190000
2011,CLE,AL,talbomi01,431700
1992,SDN,NL,fariepa01,122500
2000,TOR,AL,woodwch01,205000
2011,COL,NL,moraljo02,420000
2007,MIN,AL,whitero02,2500000
2011,DET,AL,benoijo01,5500000
1991,CLE,AL,belleal01,130000
1995,NYN,NL,castial01,109000
1997,HOU,NL,hudekjo01,412500
2008,KCA,AL,penato02,405000
2012,COL,NL,scutama01,6000000
2008,COL,NL,heltoto01,16600000
2000,TOR,AL,fullmbr01,310000
2006,CIN,NL,haranaa01,2350000
2006,TBA,AL,micelda01,650000
2009,CHN,NL,bradlmi01,7000000
1987,CIN,NL,jonestr01,80000
1992,NYN,NL,elsteke01,760000
1988,CAL,AL,walkech01,88000
1988,KCA,AL,madissc01,65000
2010,LAN,NL,weaveje01,800000
2009,BAL,AL,guthrje01,650000
2002,BAL,AL,belleal01,12368790
2008,LAA,AL,oliveda02,2000000
2004,MIL,NL,capuach01,305000
1989,SLN,NL,guerrpe01,1833333
2009,MIN,AL,guerrma02,1475000
1996,SDN,NL,henderi01,3250000
1988,NYN,NL,fernasi01,580000
2000,CHA,AL,johnsma02,250000
1996,MIN,AL,roberri02,140000
2004,ARI,NL,maynebr01,800000
1986,CAL,AL,schofdi02,210000
1994,TOR,AL,cartejo01,5550000
1994,NYA,AL,kellypa03,810000
2001,OAK,AL,giambje01,282500
2002,FLO,NL,millake01,900000
2007,SFN,NL,sanchjo01,381000
1998,SEA,AL,cloudke01,174000
2007,PHI,NL,nunezab01,1925000
2003,DET,AL,spurlch01,305000
1995,HOU,NL,cangejo01,182500
2007,SEA,AL,beltrad01,12900000
2004,SDN,NL,witasja01,1750000
1988,KCA,AL,whitefr01,825000
1988,PHI,NL,hayesvo01,1300000
1996,ATL,NL,perezed02,111500
1994,LAN,NL,parkch01,109000
1998,ATL,NL,charlno01,170000
1986,PHI,NL,thompmi02,95000
1995,CAL,AL,florake01,110000
2012,WAS,NL,burnese01,2350000
2003,KCA,AL,georgch02,303500
2012,MIN,AL,willijo03,7000000
2008,SFN,NL,sanchjo01,395000
1999,SEA,AL,bellda01,700000
1989,SLN,NL,pendlte01,710000
1992,OAK,AL,gossari01,300000
1988,OAK,AL,stewada01,600000
1989,ATL,NL,ackerji01,688000
2005,CLE,AL,gerutjo01,356200
1993,SDN,NL,harrigr02,2025000
1988,KCA,AL,seitzke01,175000
1996,DET,AL,veresra01,179000
1985,SEA,AL,preslji01,71600
2010,LAN,NL,carroja01,1535677
2009,TEX,AL,wilsocj01,1850000
1994,BAL,AL,tackeje01,162500
1990,SEA,AL,valleda01,485000
2008,SFN,NL,yabuke01,390000
2005,FLO,NL,riedljo01,750000
1987,MIN,AL,brunato01,940000
1994,DET,AL,trammal01,3000000
1989,OAK,AL,honeyri01,650000
1994,HOU,NL,powelro01,112000
2003,SLN,NL,tagucso01,1200000
2002,ARI,NL,durazer01,375000
1998,OAK,AL,bournra01,385000
2011,CHN,NL,zambrca01,18875000
2003,SLN,NL,paintla01,575000
2005,LAN,NL,brazoyh01,319500
2005,LAN,NL,carragi01,500000
1988,NYA,AL,roystje01,275000
2005,PIT,NL,foggjo01,2150000
2008,CIN,NL,castrju01,975000
1989,ML4,AL,nieveju01,370000
1993,LAN,NL,reedjo01,2500000
1985,BAL,AL,murraed02,1472819
1999,BOS,AL,guthrma01,1600000
1995,TEX,AL,rodriiv01,2675000
1992,TEX,AL,rogerke01,620000
2004,SFN,NL,felizpe01,850000
2000,ARI,NL,daalom01,5625000
1986,SLN,NL,hortori01,275000
1986,PIT,NL,krawcra01,67000
1987,SEA,AL,mooremi01,536000
1999,MIN,AL,coomero01,1150000
2012,MIN,AL,spande01,3000000
2009,NYA,AL,sabatcc01,15285714
2004,CLE,AL,jimenjo01,1025000
2008,CHA,AL,danksjo01,400000
1995,CHA,AL,dibblro01,400000
2008,CLE,AL,michaja01,2200000
1994,CHN,NL,bulliji01,150000
2010,NYN,NL,perezol01,12000000
2009,COL,NL,embreal01,2000000
1989,BOS,AL,greenmi01,500000
1991,SLN,NL,terrysc01,350000
1987,SFN,NL,spilmha01,175000
2006,NYN,NL,delgaca01,13500000
2003,MIN,AL,pierzaj01,365000
2005,SDN,NL,reyesde01,550000
1993,HOU,NL,jonesto02,109000
2003,CHA,AL,jimenda01,345000
1988,CHN,NL,gossari01,1331532
1992,CHN,NL,girarjo01,300000
2006,SDN,NL,hoffmtr01,4500000
2004,BAL,AL,custja01,305000
1997,LAN,NL,radinsc01,900000
1999,SEA,AL,ramsaro01,200000
1996,CHN,NL,campbmi01,125000
1989,SEA,AL,langsma01,1350000
1994,SDN,NL,holbera01,109000
2012,SDN,NL,alonsyo01,1400000
2005,CHN,NL,priorma01,3550000
2011,BOS,AL,lowrije01,450000
1991,SDN,NL,rodriri02,115000
1992,SEA,AL,bradlsc01,837500
1992,TOR,AL,tablepa01,900000
1997,CLE,AL,plunker01,1850000
1994,CIN,NL,brumfja01,170000
1987,BAL,AL,washiro01,85000
1989,SLN,NL,penato01,1220000
1996,CLE,AL,tavarju01,391666
1989,DET,AL,ritzke01,68000
2011,HOU,NL,wallabr01,418000
1998,BOS,AL,garceri01,190000
2003,BOS,AL,giambje01,2000000
1994,BOS,AL,tinslle01,119000
2011,MIN,AL,hughedu01,429000
1990,CHN,NL,assenpa01,450000
1996,SEA,AL,rodrial01,442334
2009,WAS,NL,guzmacr01,8000000
1986,MIN,AL,hrbekke01,1060000
1986,CHA,AL,bostoda01,68000
2002,MIN,AL,princto01,450000
2011,PHI,NL,bococbr01,414000
2005,BAL,AL,parrijo01,612500
1992,LAN,NL,grosski01,150000
1995,TEX,AL,vosbeed01,125000
2011,PHI,NL,contrjo01,2500000
2003,CLE,AL,mcdonjo03,314400
2003,CHA,AL,glovega01,330000
1999,PIT,NL,kendaja01,1250000
2007,LAA,AL,cabreor01,8500000
2006,KCA,AL,costash01,327500
1989,OAK,AL,beanebi01,70500
2006,SLN,NL,bigbila01,900000
2001,TEX,AL,zimmeje02,307500
2012,LAN,NL,lindbjo01,483000
2005,CHA,AL,widgech01,500000
1998,LAN,NL,cedenro01,280000
2010,KCA,AL,podsesc01,1650000
1999,BOS,AL,cormirh01,900000
1988,SFN,NL,maldoca01,750000
2010,KCA,AL,bannibr01,2300000
1990,SDN,NL,rasmude01,802000
1997,SLN,NL,paintla01,375000
1999,FLO,NL,floydcl01,2500000
2008,KCA,AL,teahema01,2337500
2005,FLO,NL,alfonan01,300000
1991,CHN,NL,jacksda02,2625000
1992,HOU,NL,bowenry01,125000
1986,NYN,NL,mitchke01,60000
2005,CHA,AL,garlajo01,3400000
2008,TOR,AL,rolensc01,11625000
2002,PHI,NL,liebemi01,7333333
2002,TBA,AL,rupery01,575000
2012,TEX,AL,harrima01,2950000
2001,CIN,NL,booneaa01,400000
1990,NYA,AL,cadargr01,265000
2011,SLN,NL,milletr02,2000000
1987,TOR,AL,clancji01,850000
2003,SFN,NL,benarma01,4200000
1989,SLN,NL,coxda01,600000
2000,MIL,NL,belliro01,250000
2008,LAN,NL,kentje01,9000000
1989,MON,NL,burketi01,740000
1993,OAK,AL,hemonsc01,132500
2010,SEA,AL,suzukic01,18000000
2007,MIL,NL,jenkige01,7333333
2001,KCA,AL,suppaje01,2350000
1991,NYA,AL,meulehe01,120000
1994,ML4,AL,wegmabi01,2375000
1990,ML4,AL,polidgu01,185000
2009,SLN,NL,pineijo01,7500000
1988,PHI,NL,almonbi01,250000
1996,BAL,AL,coppiro01,109000
1999,SLN,NL,jimenjo01,200000
1991,DET,AL,bergmda01,575000
1997,MIN,AL,beckeri01,260000
2005,CHN,NL,hollato01,900000
2009,CLE,AL,francbe01,421400
2006,FLO,NL,johnsjo09,327000
1987,LAN,NL,anderda02,225000
2012,LAN,NL,lillyte01,11666666
2010,SLN,NL,lopezfe01,1000000
2003,SEA,AL,hasegsh01,1800000
1995,FLO,NL,ariasal01,200000
1997,ML4,AL,mieskma01,500000
1996,TEX,AL,worthcr01,167500
1989,CAL,AL,harvebr01,170000
1996,CIN,NL,mcelrch01,817000
2002,ARI,NL,guilljo01,500000
1988,NYA,AL,randowi01,875000
1990,SEA,AL,jacksmi02,400000
1988,KCA,AL,saberbr01,1100000
1986,PIT,NL,penato01,1225000
1990,MIN,AL,guthrma01,102000
2009,HOU,NL,leeca01,19000000
1986,NYN,NL,goodedw01,1320000
2000,DET,AL,haltesh01,236000
1995,LAN,NL,schofdi02,350000
1991,CHA,AL,pasquda01,800000
2008,PHI,NL,romerjc01,3250000
1997,COL,NL,perezne01,150000
1987,NYA,AL,scurrro01,340000
1999,LAN,NL,parkch01,2300000
1996,MIN,AL,myersgr01,475000
1989,CIN,NL,robinro01,350000
1989,SEA,AL,valleda01,315000
2000,TEX,AL,catalfr01,305000
1990,CAL,AL,mcclubo01,825000
2010,KCA,AL,guilljo01,12000000
2012,CLE,AL,carraca01,488500
2005,ARI,NL,clarkto02,750000
2011,ATL,NL,kimbrcr01,419000
1990,NYN,NL,penaal01,975000
2000,NYA,AL,johnsla03,350000
1993,TOR,AL,castito02,185000
2009,MIL,NL,camermi01,10000000
2010,ATL,NL,infanom01,2225000
1988,CHN,NL,moyerja01,142500
1991,KCA,AL,gubicma01,2166667
1996,ML4,AL,miranan01,135000
2010,BOS,AL,bonsebo01,650000
1987,NYA,AL,guidrro01,850000
2005,PIT,NL,bayja01,355000
1995,OAK,AL,brosisc01,235000
2005,KCA,AL,graffto01,1100000
2007,WAS,NL,hillsh01,380000
2008,WAS,NL,zimmery01,465000
2006,CHN,NL,wuertmi01,355000
2008,CHA,AL,cabreor01,10000000
1986,BOS,AL,schirca01,75000
2005,SEA,AL,frankry01,2600000
2007,PHI,NL,madsory01,1100000
2010,SLN,NL,larueja01,950000
1994,ATL,NL,mordemi01,109000
2002,FLO,NL,beckejo02,2156250
2003,TBA,AL,shumpte01,300000
1985,CHN,NL,troutst01,640000
2000,NYN,NL,nunnajo01,260000
1998,FLO,NL,dunwoto01,172000
1999,MIN,AL,hawkila01,300000
2000,MON,NL,barremi01,265000
1995,NYA,AL,ausanjo01,110000
1992,OAK,AL,mcgwima01,2700000
1993,DET,AL,gibsoki01,1100000
1997,TEX,AL,hernaxa01,600000
1999,ATL,NL,willige02,1475000
2004,SDN,NL,longte01,3575000
1990,HOU,NL,masonro01,100000
1985,BAL,AL,nolanjo01,341667
1987,CHA,AL,davisjo03,65000
1996,SFN,NL,lampkto01,230000
1998,CHA,AL,nortogr01,180000
1997,TEX,AL,gilbe01,200000
1997,SLN,NL,jacksda02,4600000
2006,CHA,AL,dyeje01,5000000
1991,CHN,NL,lancale01,550000
2008,MIN,AL,morneju01,8400000
2007,MIL,NL,nixla01,390000
2011,ATL,NL,medlekr01,429500
2006,NYN,NL,zambrvi01,3000000
2004,DET,AL,knottga01,316000
2007,BOS,AL,romerjc01,1600000
1987,KCA,AL,pecotbi01,62500
1986,LAN,NL,valenfe01,1600000
1991,SFN,NL,willima04,600000
1992,TOR,AL,duceyro01,200000
2003,FLO,NL,gonzaal02,1700000
2011,NYN,NL,huch01,420000
2007,MIL,NL,suppaje01,6250000
2005,PIT,NL,wellski01,3175000
1999,NYA,AL,bellicl01,200000
2012,BAL,AL,roberbr01,10000000
2004,ATL,NL,wrighja02,850000
1995,MON,NL,rueteki01,151000
1993,TEX,AL,dascedo01,450000
1986,ML4,AL,bosioch01,60000
2004,FLO,NL,lowelmi01,6500000
2007,CHA,AL,credejo01,4940000
1994,SEA,AL,newfima01,112000
1995,SEA,AL,blowemi01,694445
2011,LAA,AL,callaal01,2000000
1995,COL,NL,reynoar02,258000
1998,MIL,NL,woodast01,174500
1999,TEX,AL,shavejo01,200000
1988,OAK,AL,mcgwima01,250000
2011,CIN,NL,janispa01,437500
2000,ANA,AL,schoesc01,210000
1992,CAL,AL,tinglro01,170000
1997,HOU,NL,gonzalu01,1400000
2012,SFN,NL,schiena01,1300000
1994,CLE,AL,farrst01,900000
2001,COL,NL,shumpte01,725000
2012,MIL,NL,greinza01,13500000
1998,HOU,NL,milletr02,175000
2011,HOU,NL,myersbr01,8000000
1988,PIT,NL,reynorj01,290000
2003,NYA,AL,hammoch01,2200000
1998,COL,NL,bicheda01,5291667
2003,MIL,NL,osikke01,455000
1990,LAN,NL,wettejo01,142500
1998,FLO,NL,hernali01,1475000
1996,ATL,NL,borowjo01,111500
1987,BAL,AL,rayfofl01,248000
1994,PHI,NL,hollida01,2000000
1991,CLE,AL,hillgl01,170000
2002,NYN,NL,leiteal01,9250000
2007,TBA,AL,shielja02,394900
1992,ML4,AL,henrydo01,140000
1993,DET,AL,haasda01,137500
2007,CIN,NL,freelry01,2325000
1989,PHI,NL,murphdw01,400000
1987,BAL,AL,hartmi02,62500
1989,PIT,NL,lavalmi01,482500
1999,SLN,NL,mcgwima01,9358667
1988,HOU,NL,bailema01,100000
2009,NYA,AL,posadjo01,13100000
2008,TOR,AL,barajro01,700000
2012,BOS,AL,matsuda01,10333333
1999,ARI,NL,foxan01,350000
1995,TOR,AL,carragi01,109000
2009,TOR,AL,riosal01,6400000
1999,HOU,NL,cabrejo01,215000
2011,CIN,NL,cairomi01,1000000
1993,CHN,NL,shielto01,130000
2002,CLE,AL,cordewi01,4166667
1998,KCA,AL,mcdilal01,170000
2005,ARI,NL,valvejo01,335000
1991,CHN,NL,berryda01,230000
1988,DET,AL,hennemi01,115000
1998,TBA,AL,sorrepa01,2000000
2011,SFN,NL,sandopa01,500000
1993,MON,NL,aloumo01,210000
2008,CLE,AL,garkory01,420100
1989,TEX,AL,guantce01,445000
1996,CIN,NL,anthoer01,1025000
2007,CLE,AL,davisja02,670000
1987,OAK,AL,andujjo01,1353333
2001,NYN,NL,ruschgl01,1800000
1986,SDN,NL,gwynnto01,540000
1999,SDN,NL,williwo02,3083333
1993,FLO,NL,bowenry01,132000
1998,TOR,AL,almanca01,172500
1988,ATL,NL,blockte01,70000
1999,TOR,AL,hamiljo02,4250000
1993,CIN,NL,costoti01,109000
2004,NYN,NL,camermi01,4333333
2012,PHI,NL,orrpe01,600000
2007,LAN,NL,anderma02,925000
1994,CLE,AL,kirbywa01,190000
2001,KCA,AL,meadobr01,1900000
2007,SDN,NL,henslcl01,392000
1990,TOR,AL,grubeke01,1150000
2000,CLE,AL,finlech01,7911948
2000,SFN,NL,fultzaa01,200000
1998,NYN,NL,tatumji01,225000
1986,OAK,AL,willaje01,80000
2007,CLE,AL,carmofa01,387500
2006,TBA,AL,harpetr01,850000
2003,KCA,AL,ibanera01,3000000
2000,KCA,AL,posesc01,232500
2011,PIT,NL,diazma02,2125000
1998,TOR,AL,santibe01,4000000
1989,OAK,AL,steinte01,350000
2007,NYN,NL,castrra01,850000
1997,PIT,NL,osikke01,175000
2001,MON,NL,tracyan01,218000
2011,NYN,NL,paganan01,3500000
2000,COL,NL,myersmi01,933333
1995,MON,NL,shawje01,325000
1985,TEX,AL,bannial01,350000
1997,ATL,NL,bellira01,250000
2007,NYA,AL,vizcalu01,3000000
2008,ARI,NL,uptonju01,393000
2007,BOS,AL,youklke01,424500
2004,OAK,AL,hammoch01,2400000
2001,NYN,NL,venturo01,8000000
1997,SLN,NL,morrima01,150000
1992,OAK,AL,dresski01,117500
1986,CAL,AL,slatoji01,400000
2008,NYA,AL,kenneia01,394275
1995,PHI,NL,jonesdo01,250000
1999,OAK,AL,rogerke01,5000000
1985,DET,AL,terrewa01,177500
1996,NYN,NL,mlickda01,195000
1992,CIN,NL,doranbi02,2833333
1987,CIN,NL,bellbu01,870000
1998,CLE,AL,assenpa01,1325000
2012,SFN,NL,romose01,1575000
2004,NYA,AL,heredfe01,1800000
1995,NYN,NL,oterori01,109000
2003,PHI,NL,duckwbr01,325000
1992,SLN,NL,carpecr01,170000
2006,MIN,AL,radkebr01,9000000
2005,TEX,AL,derosma01,500000
1985,LAN,NL,diazca01,120000
1998,SEA,AL,fossato01,650000
2002,ANA,AL,washbja01,350000
1994,LAN,NL,candito01,3650000
1985,PIT,NL,thompja01,1066667
1996,LAN,NL,osunaan01,150000
2000,BOS,AL,wakefti01,4500000
1986,DET,AL,hernawi01,960000
1995,CHN,NL,hubbami01,109000
2006,NYN,NL,oliveda02,600000
1999,OAK,AL,spiezsc01,260000
2012,PIT,NL,karstje01,3100000
1993,FLO,NL,coninje01,125000
1990,LAN,NL,sharpmi01,135000
1990,ATL,NL,glavito02,285000
2006,WAS,NL,guilljo01,4000000
1999,TEX,AL,gundeer01,450000
2000,NYA,AL,oneilpa01,6500000
1995,MON,NL,cordewi01,315000
1998,BOS,AL,schoupe01,1600000
1990,SLN,NL,brunato01,1500000
2001,CHA,AL,konerpa01,2300000
1995,ATL,NL,obriech01,550000
2000,COL,NL,bohanbr01,3000000
2000,OAK,AL,giambja01,3103333
1988,CLE,AL,clarkda05,72000
1986,CHN,NL,frazige01,633333
1993,ATL,NL,pecotbi01,675000
1999,HOU,NL,bogarti01,700000
2009,CLE,AL,perezra01,436300
2012,NYN,NL,dickera01,4750000
1987,NYA,AL,arnsbbr01,68000
1998,BAL,AL,rebouje01,450000
1995,FLO,NL,abbotku01,119000
2003,TOR,AL,lopezaq01,300000
1992,CAL,AL,felixju01,640000
2000,BOS,AL,hattesc01,695000
1998,BAL,AL,ericksc01,3700000
2010,CLE,AL,masteju01,427000
1990,TEX,AL,petrage01,462500
2003,SDN,NL,whitero02,5500000
1997,KCA,AL,montgje01,2300000
1993,CHA,AL,saxst01,1975000
2006,CHN,NL,paganan01,327000
2004,PIT,NL,hillbo01,315000
1994,ML4,AL,mercejo02,109000
1986,CAL,AL,forscke01,100000
2009,TBA,AL,percitr01,4445000
1986,ML4,AL,moorech02,402500
1992,TEX,AL,brownke01,1200000
2007,BAL,AL,bedarer01,3400000
1988,SLN,NL,mathegr01,125000
2012,LAA,AL,kohnmi01,481500
1990,NYA,AL,righeda01,1550000
1996,MIN,AL,aguilri01,3500000
2012,CIN,NL,phillbr01,12500000
2005,LAA,AL,donnebr01,420000
2005,COL,NL,lopezja02,321000
1995,ML4,AL,valenjo03,158000
1997,CIN,NL,rodrife01,175000
2005,ARI,NL,koplomi01,825000
