playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
raganpa01,1918,1,BSN,NL,8,17,30,25,15,2,0,619,212,74,4,54,68,0.0,3.0,,1.0,4.0,0.0,867.0,3.0,95,,,
newsobo01,1942,1,WS1,AL,11,17,30,29,15,2,0,641,236,117,5,92,113,0.0,4.0,,2.0,3.0,0.0,957.0,1.0,135,,,
osikke01,1999,1,PIT,NL,0,0,1,0,0,0,0,3,2,4,0,2,1,0.0,36.0,0.0,0.0,1.0,0.0,8.0,1.0,4,,,
mastewa02,1953,1,WS1,AL,10,12,29,20,10,4,0,499,145,67,16,62,95,0.0,3.0,,1.0,3.0,1.0,697.0,7.0,79,,,
walkuji02,1938,1,SLA,AL,1,12,18,13,1,0,0,282,127,71,13,53,28,0.0,6.0,,3.0,3.0,0.0,446.0,4.0,83,,,
griffha01,1911,1,CHN,NL,0,0,1,1,0,0,0,3,1,2,1,3,1,0.0,18.0,,0.0,0.0,0.0,7.0,0.0,2,,,
montajo01,1978,1,SEA,AL,1,3,19,0,0,0,2,131,52,30,2,24,14,0.0,6.0,4.0,3.0,0.0,0.0,198.0,10.0,31,,,
keougma02,1983,1,OAK,AL,2,3,14,4,0,0,0,132,50,27,7,31,28,0.0,5.0,1.0,2.0,0.0,1.0,210.0,3.0,29,,,
dukeza01,2006,1,PIT,NL,10,15,34,34,2,1,0,646,255,107,17,68,117,,4.0,6.0,8.0,7.0,1.0,935.0,0.0,116,,,
aguilri01,1987,1,NYN,NL,11,3,18,17,1,0,0,345,124,46,12,33,77,0.0,3.0,2.0,9.0,3.0,0.0,494.0,0.0,53,,,
nelsoly01,1940,1,DET,AL,1,1,6,2,0,0,0,42,23,17,5,9,7,0.0,10.0,,0.0,0.0,0.0,73.0,4.0,19,,,
muncrbo01,1937,1,SLA,AL,0,0,1,1,0,0,0,6,3,1,1,2,0,0.0,4.0,,0.0,0.0,0.0,12.0,0.0,2,,,
chancde01,1965,1,CAL,AL,15,10,36,33,10,4,0,677,197,79,12,101,164,0.0,3.0,10.0,6.0,9.0,3.0,950.0,2.0,86,,,
pattero01,1905,1,CHA,AL,4,6,13,9,7,0,0,266,73,18,0,16,29,0.0,1.0,,1.0,3.0,0.0,0.0,3.0,34,,,
hillefr01,1946,1,NYA,AL,0,2,3,1,0,0,0,34,13,6,2,6,4,0.0,4.0,,0.0,0.0,1.0,50.0,1.0,7,,,
garbebo01,1956,1,PIT,NL,0,0,2,0,0,0,0,12,3,1,1,3,3,0.0,2.0,1.0,0.0,0.0,0.0,18.0,1.0,1,,,
trottbi01,1942,1,SLA,AL,0,1,3,0,0,0,0,6,5,4,0,2,0,0.0,18.0,,0.0,0.0,0.0,15.0,2.0,5,,,
bondto01,1884,1,BSU,UA,13,9,23,21,19,0,0,567,185,63,3,14,128,,3.0,,0.0,,0.0,,2.0,120,,,
anderfr01,1913,1,BOS,AL,0,6,10,8,4,0,0,172,84,38,0,21,32,0.0,5.0,,3.0,1.0,0.0,249.0,1.0,51,,,
ritzke01,1994,1,COL,NL,5,6,15,15,0,0,0,221,88,46,5,35,53,0.0,5.0,4.0,6.0,4.0,1.0,335.0,0.0,49,,,
benneje01,2008,1,ATL,NL,3,7,72,4,0,0,3,292,86,40,5,47,68,,3.0,6.0,5.0,7.0,0.0,419.0,12.0,44,,,
coopemo01,1945,2,BSN,NL,7,4,20,11,4,1,1,234,77,29,4,27,45,0.0,3.0,,0.0,1.0,0.0,329.0,9.0,35,,,
smithle02,1996,2,CIN,NL,3,4,43,0,0,0,2,133,49,20,4,23,35,0.0,4.0,4.0,2.0,1.0,0.0,201.0,16.0,20,,,
foxxji01,1939,1,BOS,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0,,,
werlebi01,1950,1,PIT,NL,8,16,48,22,6,0,8,646,249,110,25,65,78,0.0,4.0,,4.0,6.0,0.0,940.0,18.0,127,,,
waechdo01,2006,1,TBA,AL,1,4,11,10,0,0,0,159,67,39,6,19,25,,6.0,1.0,0.0,5.0,0.0,249.0,0.0,40,,,
slatoji01,1981,1,ML4,AL,5,7,24,21,0,0,0,352,120,57,10,50,47,0.0,4.0,2.0,5.0,2.0,0.0,500.0,2.0,60,,,
burbada01,2004,2,SFN,NL,1,0,6,0,0,0,0,19,7,4,1,2,3,0.0,5.0,0.0,1.0,0.0,0.0,27.0,1.0,4,,,
augusje01,1979,1,ML4,AL,9,6,43,2,0,0,5,257,95,33,6,30,41,0.0,3.0,4.0,4.0,1.0,0.0,375.0,23.0,38,,,
raymocl01,1967,2,ATL,NL,4,1,28,0,0,0,5,103,33,10,2,11,14,0.0,2.0,5.0,0.0,0.0,0.0,143.0,20.0,11,,,
carutbo01,1887,1,SL4,AA,29,9,39,39,39,2,0,1023,337,125,6,61,74,,3.0,,0.0,16.0,0.0,1442.0,0.0,185,,,
donnebr01,2002,1,ANA,AL,1,1,46,0,0,0,1,149,32,12,2,19,54,,2.0,3.0,1.0,2.0,0.0,199.0,11.0,13,,,
saucike01,1980,1,PHI,NL,7,3,40,0,0,0,0,150,50,19,2,20,25,0.0,3.0,8.0,1.0,4.0,0.0,207.0,9.0,21,,,
fitzmal01,1978,2,CAL,AL,1,0,9,2,0,0,0,95,26,6,2,14,8,0.0,1.0,3.0,0.0,0.0,0.0,128.0,6.0,9,,,
maulal01,1890,1,PTP,PL,16,12,30,28,26,2,0,740,258,104,13,104,81,9.0,3.0,,13.0,8.0,0.0,1056.0,2.0,189,,,
burneaj01,2004,1,FLO,NL,7,6,20,19,1,0,0,360,102,49,9,38,113,0.0,3.0,0.0,7.0,4.0,0.0,490.0,0.0,50,,,
nunnho01,1962,1,CIN,NL,0,0,6,0,0,0,0,29,15,6,0,3,4,0.0,5.0,1.0,0.0,0.0,0.0,45.0,4.0,6,,,
taylobi04,2001,1,PIT,NL,0,0,1,0,0,0,0,6,2,1,1,0,3,,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1,,,
thomato02,1934,1,WS1,AL,8,9,33,18,7,1,1,400,154,81,9,58,42,0.0,5.0,,2.0,3.0,1.0,597.0,12.0,87,,,
croucbi02,1941,2,SLN,NL,1,2,18,4,0,0,6,135,45,15,2,14,15,0.0,3.0,,1.0,0.0,1.0,186.0,11.0,16,,,
mountfr01,1882,2,PH4,AA,2,6,8,8,8,0,0,207,72,30,1,11,15,,3.0,,10.0,,0.0,308.0,0.0,49,,,
valvejo01,2010,1,DET,AL,2,4,60,0,0,0,26,189,41,21,5,32,63,,3.0,1.0,3.0,3.0,0.0,259.0,55.0,24,,,
bresnro01,1910,1,SLN,NL,0,0,1,0,0,0,0,10,6,0,0,1,0,0.0,0.0,,0.0,0.0,0.0,16.0,1.0,1,,,
carpepa01,1916,1,PIT,NL,0,0,5,0,0,0,0,23,8,1,0,4,5,0.0,1.0,,0.0,0.0,0.0,36.0,5.0,3,,,
prendmi01,1915,1,CHF,FL,14,12,42,30,16,3,0,761,220,70,6,67,95,9.0,2.0,,0.0,4.0,0.0,986.0,10.0,93,,,
alvarwi01,2003,1,LAN,NL,6,2,21,12,1,1,1,285,80,25,5,23,82,0.0,2.0,1.0,1.0,5.0,0.0,377.0,2.0,27,,,
sorrevi01,1935,1,DET,AL,4,3,12,6,4,0,0,154,65,23,2,25,22,0.0,4.0,,1.0,2.0,0.0,235.0,2.0,28,,,
johnsjo07,1996,1,HOU,NL,1,0,9,0,0,0,0,39,17,8,2,5,5,0.0,5.0,0.0,0.0,0.0,0.0,60.0,6.0,8,,,
foytapa01,1953,1,DET,AL,0,0,6,0,0,0,0,29,15,12,1,9,7,0.0,11.0,,0.0,1.0,0.0,51.0,3.0,12,,,
sherrge01,2004,1,SEA,AL,2,1,21,0,0,0,0,71,24,10,3,9,16,0.0,3.0,1.0,4.0,1.0,1.0,104.0,4.0,12,,,
clearma01,1980,1,CAL,AL,11,11,58,0,0,0,9,319,82,39,2,65,105,0.0,3.0,9.0,4.0,5.0,0.0,461.0,41.0,51,,,
ontivst02,1985,1,OAK,AL,1,3,39,0,0,0,8,224,45,16,4,19,36,0.0,1.0,2.0,1.0,2.0,0.0,284.0,18.0,17,,,
ojedabo01,1990,1,NYN,NL,7,6,38,12,0,0,0,354,123,48,10,40,62,0.0,3.0,4.0,2.0,2.0,3.0,500.0,9.0,53,,,
mamaual01,1918,1,BRO,NL,0,1,2,1,0,0,0,24,14,6,0,2,2,0.0,6.0,,0.0,0.0,0.0,36.0,1.0,6,,,
frasewi01,1991,2,SLN,NL,3,3,35,0,0,0,0,148,44,27,9,21,25,0.0,4.0,3.0,4.0,3.0,0.0,210.0,16.0,28,,,
lucasra01,1930,1,NY1,NL,0,0,6,0,0,0,0,31,9,8,2,10,1,0.0,6.0,,1.0,1.0,0.0,49.0,2.0,8,,,
jacksro03,1985,1,SDN,NL,2,3,22,2,0,0,2,120,32,12,4,13,28,0.0,2.0,1.0,0.0,1.0,1.0,163.0,6.0,13,,,
fingero01,1972,1,OAK,AL,11,9,65,0,0,0,21,334,85,31,8,32,113,0.0,2.0,7.0,2.0,1.0,1.0,437.0,41.0,35,,,
chrismi01,1979,1,DET,AL,3,3,13,8,0,0,0,117,46,30,3,21,31,0.0,6.0,0.0,2.0,0.0,0.0,179.0,3.0,30,,,
leverwa01,1915,1,SLA,AL,0,2,5,1,0,0,1,27,11,8,0,8,3,0.0,8.0,,2.0,1.0,0.0,42.0,4.0,9,,,
mcadaja01,1911,1,SLN,NL,0,0,6,0,0,0,0,29,7,4,0,5,4,0.0,3.0,,1.0,2.0,0.0,38.0,6.0,5,,,
hannapr01,1978,1,ATL,NL,7,13,29,28,0,0,0,421,132,80,10,93,90,0.0,5.0,5.0,11.0,3.0,2.0,637.0,1.0,89,,,
butteto01,1962,1,PIT,NL,0,0,4,0,0,0,0,18,5,1,0,6,10,0.0,1.0,1.0,1.0,1.0,0.0,29.0,1.0,1,,,
butchma01,1943,1,PIT,NL,10,8,33,21,10,2,1,581,191,56,4,57,45,0.0,2.0,,3.0,2.0,0.0,804.0,9.0,65,,,
wellsed01,1930,1,NYA,AL,12,3,27,21,7,0,0,452,185,87,11,49,46,0.0,5.0,,1.0,4.0,0.0,679.0,3.0,91,,,
harribu02,1949,1,PHA,AL,1,1,37,0,0,0,3,253,92,51,12,42,18,0.0,5.0,,1.0,1.0,0.0,373.0,17.0,57,,,
martiti01,1988,1,MIN,AL,0,0,3,0,0,0,0,12,8,8,1,4,3,0.0,18.0,0.0,0.0,1.0,1.0,24.0,2.0,9,,,
brownst01,1897,1,CIN,NL,0,1,2,1,1,0,0,39,17,6,1,8,2,0.0,4.0,,0.0,0.0,0.0,0.0,1.0,8,,,
millebo04,1970,2,CHA,AL,4,6,15,12,0,0,0,210,88,39,11,33,36,0.0,5.0,3.0,3.0,4.0,0.0,325.0,1.0,42,,,
jamesbi02,1914,1,BSN,NL,26,7,46,37,30,4,2,997,261,70,7,118,156,0.0,1.0,,6.0,13.0,1.0,1316.0,9.0,91,,,
wynnea01,1960,1,CHA,AL,13,12,36,35,13,4,1,712,220,92,20,112,158,0.0,3.0,2.0,1.0,4.0,0.0,1024.0,1.0,105,,,
buddimi01,2000,1,MIL,NL,0,0,5,0,0,0,0,18,8,3,0,1,5,0.0,4.0,1.0,0.0,0.0,0.0,27.0,2.0,3,,,
jonnacl01,1923,1,NY1,NL,4,3,45,1,1,0,5,288,105,35,6,35,45,0.0,3.0,,4.0,0.0,0.0,421.0,25.0,45,,,
blakesh01,1930,1,CHN,NL,10,14,34,24,7,0,0,560,213,100,14,99,80,0.0,4.0,,4.0,3.0,0.0,856.0,4.0,127,,,
greisse01,2002,1,DET,AL,2,2,8,8,0,0,0,113,46,26,4,13,14,,6.0,2.0,0.0,1.0,0.0,168.0,0.0,26,,,
mechegi01,2004,1,SEA,AL,7,7,23,23,1,1,0,383,139,71,21,47,99,0.0,5.0,0.0,4.0,5.0,0.0,565.0,0.0,73,,,
roberji01,1924,1,BRO,NL,0,3,11,5,0,0,0,76,41,21,1,8,10,0.0,7.0,,0.0,2.0,0.0,125.0,4.0,28,,,
tayloro01,1968,1,NYN,NL,1,5,58,0,0,0,13,230,64,23,4,18,49,0.0,2.0,9.0,0.0,1.0,0.0,307.0,44.0,24,,,
caldwra02,1911,1,NYA,AL,14,14,41,27,19,1,1,765,240,95,7,79,145,0.0,3.0,,6.0,13.0,1.0,1015.0,12.0,115,,,
russere01,1913,1,CHA,AL,22,16,52,36,26,8,4,950,250,67,2,79,122,0.0,1.0,,4.0,8.0,4.0,1228.0,10.0,89,,,
falkebr01,2008,1,LAN,NL,2,2,16,0,0,0,0,35,11,8,2,4,9,,6.0,1.0,0.0,0.0,0.0,49.0,2.0,8,,,
prolymi01,1976,1,SLN,NL,1,0,14,0,0,0,0,51,21,7,0,6,4,0.0,3.0,1.0,0.0,0.0,0.0,74.0,2.0,9,,,
boehljo01,1917,1,CLE,AL,1,6,12,7,1,0,0,139,50,24,1,16,11,0.0,4.0,,1.0,3.0,1.0,191.0,3.0,27,,,
lopezja02,2008,1,BOS,AL,2,0,70,0,0,0,0,178,53,16,4,27,38,,2.0,0.0,1.0,2.0,0.0,247.0,10.0,18,,,
wilcomi01,1975,1,CHN,NL,0,1,25,0,0,0,0,115,50,24,4,17,21,0.0,5.0,2.0,1.0,1.0,0.0,178.0,6.0,27,,,
floribr01,1998,1,DET,AL,8,9,42,16,0,0,0,399,141,71,16,59,97,,4.0,6.0,9.0,4.0,0.0,580.0,6.0,80,,,
thompmi01,1974,2,ATL,NL,0,0,1,1,0,0,0,12,7,2,0,2,2,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,2,,,
craddwa01,1956,1,KC1,AL,0,2,2,2,0,0,0,28,9,7,1,10,8,0.0,6.0,0.0,2.0,0.0,0.0,45.0,0.0,7,,,
harenda01,2007,1,OAK,AL,15,9,34,34,0,0,0,668,214,76,24,55,192,,3.0,1.0,10.0,3.0,0.0,935.0,0.0,91,,,
kuhaufr01,1981,1,SDN,NL,1,0,5,4,0,0,0,88,28,8,1,9,16,0.0,2.0,1.0,1.0,0.0,0.0,119.0,1.0,10,,,
saundjo01,2007,1,LAA,AL,8,5,18,18,0,0,0,322,129,53,11,34,69,,4.0,1.0,3.0,1.0,0.0,473.0,0.0,56,,,
bombama01,1981,1,TOR,AL,5,5,20,11,0,0,0,271,84,39,6,35,33,0.0,3.0,2.0,6.0,1.0,1.0,377.0,3.0,42,,,
piercbi02,1950,1,CHA,AL,12,16,33,29,15,1,1,658,189,97,11,137,118,0.0,3.0,,4.0,2.0,0.0,978.0,3.0,112,,,
ciminpe01,1966,1,MIN,AL,2,5,35,0,0,0,4,194,53,21,4,30,57,0.0,2.0,3.0,4.0,1.0,0.0,276.0,16.0,27,,,
torrepa01,1976,1,ATL,NL,0,2,36,0,0,0,2,159,67,21,0,22,33,0.0,3.0,7.0,2.0,3.0,1.0,241.0,18.0,25,,,
carawpa01,1932,1,CHA,AL,2,6,19,9,1,0,0,194,80,49,6,37,13,0.0,6.0,,1.0,3.0,1.0,307.0,5.0,55,,,
haliced01,1975,1,SFN,NL,9,13,24,23,7,2,0,479,143,62,6,59,153,0.0,3.0,7.0,2.0,3.0,1.0,679.0,1.0,76,,,
bradedo01,1964,1,HOU,NL,0,2,3,1,0,0,0,7,6,5,0,3,2,0.0,19.0,1.0,1.0,0.0,0.0,18.0,1.0,7,,,
herrewa01,1911,1,WS1,AL,0,0,1,0,0,0,0,6,5,4,0,2,0,0.0,18.0,,0.0,0.0,0.0,11.0,1.0,4,,,
reussje01,1976,1,PIT,NL,14,9,31,29,11,3,2,628,209,82,16,51,108,0.0,3.0,10.0,7.0,2.0,0.0,880.0,2.0,98,,,
jonesdo01,1998,2,CLE,AL,1,2,23,0,0,0,1,94,34,12,2,6,28,,3.0,3.0,0.0,0.0,1.0,133.0,8.0,12,,,
smithch02,1907,1,WS1,AL,10,20,36,31,21,3,0,776,254,75,0,51,119,0.0,2.0,,11.0,1.0,0.0,1075.0,5.0,103,,,
klippjo01,1964,1,PHI,NL,2,1,11,0,0,0,1,67,22,10,6,8,13,0.0,4.0,1.0,3.0,2.0,0.0,98.0,5.0,10,,,
whitema02,1996,1,TEX,AL,0,1,14,0,0,0,0,97,43,24,8,11,15,0.0,6.0,1.0,1.0,0.0,0.0,148.0,7.0,24,,,
rothrja01,1928,1,BOS,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0,,,
swiftbi01,1934,1,PIT,NL,11,13,37,24,13,1,0,638,244,94,15,46,81,0.0,3.0,,1.0,8.0,0.0,923.0,7.0,107,,,
cookaa01,2006,1,COL,NL,9,15,32,32,0,0,0,638,242,100,17,55,92,,4.0,11.0,2.0,7.0,0.0,915.0,0.0,107,,,
fannicl01,1945,1,SLA,AL,0,0,5,0,0,0,0,31,8,3,0,5,5,0.0,2.0,,0.0,0.0,0.0,41.0,2.0,3,,,
cashke01,2010,1,HOU,NL,0,0,1,0,0,0,0,3,3,1,0,0,0,,9.0,0.0,0.0,0.0,0.0,6.0,1.0,1,,,
johnto01,1978,1,LAN,NL,17,10,33,30,7,0,1,639,230,78,11,53,124,0.0,3.0,7.0,6.0,5.0,1.0,912.0,3.0,95,,,
kekicmi01,1969,1,NYA,AL,4,6,28,13,1,0,1,315,91,53,11,49,66,0.0,4.0,5.0,8.0,2.0,0.0,446.0,6.0,58,,,
bowmasu01,1890,2,PIT,NL,2,5,9,7,6,0,0,212,100,52,1,50,22,0.0,6.0,,15.0,11.0,0.0,369.0,2.0,90,,,
doherjo02,1995,1,DET,AL,5,9,48,2,0,0,6,339,130,64,10,37,46,0.0,5.0,10.0,0.0,6.0,0.0,499.0,18.0,66,,,
lombavi01,1949,1,PIT,NL,5,5,34,12,4,0,1,402,149,68,14,68,64,0.0,4.0,,4.0,3.0,0.0,599.0,11.0,74,,,
knellph01,1894,2,LS3,NL,7,21,32,28,25,0,0,741,330,146,9,104,67,0.0,5.0,,13.0,0.0,0.0,0.0,4.0,237,,,
briggjo01,1960,2,KC1,AL,0,2,8,1,0,0,0,34,19,16,3,12,8,0.0,12.0,0.0,0.0,0.0,0.0,63.0,2.0,17,,,
queenme02,1967,1,CIN,NL,14,8,31,24,6,2,0,587,155,60,17,52,154,0.0,2.0,5.0,9.0,6.0,0.0,790.0,4.0,69,,,
woodbge01,1912,1,SLN,NL,1,4,20,5,1,0,0,145,60,30,0,42,25,0.0,5.0,,4.0,4.0,0.0,243.0,6.0,48,,,
rekarbr01,2000,1,TBA,AL,7,10,30,27,2,0,0,520,200,85,22,39,95,0.0,4.0,0.0,5.0,4.0,0.0,743.0,2.0,92,,,
hugheto01,1902,1,BLA,AL,7,5,13,13,12,1,0,325,120,47,2,32,45,0.0,3.0,,6.0,2.0,0.0,0.0,0.0,57,,,
wendetu01,1999,1,NYN,NL,5,4,80,0,0,0,3,257,80,29,9,37,77,0.0,3.0,8.0,2.0,2.0,1.0,369.0,14.0,31,,,
kraveke01,1979,1,CHA,AL,15,13,36,35,10,3,1,750,208,104,20,111,132,0.0,3.0,3.0,3.0,14.0,1.0,1041.0,1.0,115,,,
blantcy01,1941,1,PHI,NL,6,13,28,25,7,1,0,491,186,82,11,57,64,0.0,4.0,,6.0,3.0,0.0,726.0,2.0,98,,,
filerto01,1988,1,ML4,AL,5,8,19,16,2,1,0,305,108,50,8,33,39,0.0,4.0,4.0,5.0,1.0,0.0,431.0,0.0,54,,,
witasja01,2003,1,SDN,NL,3,7,46,0,0,0,2,137,42,23,6,25,42,0.0,4.0,4.0,5.0,1.0,0.0,202.0,14.0,24,,,
russeal01,1924,1,WS1,AL,5,1,37,0,0,0,8,247,83,40,1,45,17,0.0,4.0,,0.0,1.0,0.0,363.0,18.0,49,,,
papeljo01,2008,1,BOS,AL,5,4,67,0,0,0,41,208,58,18,4,8,77,,2.0,0.0,2.0,0.0,0.0,273.0,62.0,24,,,
rhinebi01,1899,1,PIT,NL,4,4,9,9,4,0,0,162,59,36,3,13,6,0.0,6.0,,0.0,4.0,0.0,0.0,0.0,42,,,
piattwi01,1902,1,CHA,AL,12,12,32,30,22,2,0,738,263,96,3,66,96,0.0,3.0,,4.0,9.0,0.0,0.0,2.0,129,,,
micelda01,2000,1,FLO,NL,6,4,45,0,0,0,0,146,45,23,4,18,40,0.0,4.0,2.0,3.0,1.0,0.0,207.0,9.0,23,,,
kremmji01,1973,1,TEX,AL,0,2,4,2,0,0,0,27,15,9,1,6,6,0.0,9.0,1.0,2.0,2.0,0.0,50.0,0.0,10,,,
arlinst01,1974,2,CLE,AL,2,5,11,10,1,0,0,131,59,32,1,22,20,0.0,6.0,4.0,5.0,0.0,0.0,200.0,1.0,34,,,
wilsofi01,1915,1,BRF,FL,1,8,18,11,5,0,0,307,85,43,2,53,47,9.0,3.0,,2.0,4.0,0.0,399.0,7.0,56,,,
dotsori01,1989,2,CHA,AL,3,7,17,17,1,0,0,299,112,43,8,41,55,0.0,3.0,3.0,2.0,0.0,0.0,446.0,0.0,51,,,
sturdto01,1961,2,PIT,NL,5,2,13,11,6,1,1,257,81,27,6,17,45,0.0,2.0,3.0,1.0,1.0,0.0,349.0,2.0,29,,,
amesre01,1917,1,SLN,NL,15,10,43,19,10,2,3,627,189,63,2,57,62,0.0,2.0,,5.0,3.0,0.0,847.0,17.0,75,,,
mcgafan01,1986,1,MON,NL,10,5,48,14,1,1,2,428,114,42,9,55,104,0.0,2.0,8.0,5.0,2.0,4.0,583.0,8.0,49,,,
mossda01,2003,1,SFN,NL,9,7,21,20,0,0,0,345,121,60,12,63,57,0.0,4.0,3.0,11.0,5.0,3.0,518.0,0.0,62,,,
overaor01,1910,1,CHN,NL,12,6,23,21,11,4,1,434,106,43,2,54,92,0.0,2.0,,5.0,1.0,0.0,556.0,2.0,44,,,
esperdu01,1891,1,PHI,NL,20,15,39,36,25,1,1,888,302,117,8,121,108,0.0,3.0,,5.0,0.0,0.0,0.0,2.0,185,,,
kiefema01,1993,1,ML4,AL,0,0,6,0,0,0,1,28,3,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,37.0,4.0,0,,,
tyngji01,1879,1,BSN,NL,1,2,3,3,3,0,0,81,35,15,0,6,7,0.0,5.0,,1.0,,0.0,126.0,0.0,25,,,
bushjo01,1919,1,BOS,AL,0,0,3,2,0,0,0,27,11,5,0,4,3,0.0,5.0,,1.0,0.0,0.0,38.0,0.0,5,,,
bendech01,1916,1,PHI,NL,7,7,27,13,4,0,3,368,137,51,3,34,43,0.0,3.0,,5.0,10.0,0.0,539.0,12.0,71,,,
brandbu01,1973,1,PHI,NL,2,4,36,0,0,0,2,169,54,34,5,25,25,0.0,5.0,7.0,5.0,3.0,0.0,243.0,10.0,35,,,
kisonbr01,1977,1,PIT,NL,9,10,33,32,3,1,0,579,209,105,25,55,122,0.0,4.0,6.0,6.0,6.0,1.0,830.0,0.0,113,,,
moorema01,1993,1,COL,NL,3,1,27,0,0,0,0,79,30,20,4,20,13,0.0,6.0,0.0,4.0,1.0,0.0,128.0,8.0,25,,,
lillyte01,2011,1,LAN,NL,12,14,33,33,0,0,0,578,172,85,28,51,158,,3.0,8.0,2.0,9.0,2.0,800.0,0.0,88,,,
schmijo01,1956,1,BOS,AL,0,0,2,0,0,0,0,13,5,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,2,,,
stigmdi01,1966,1,BOS,AL,2,1,34,10,1,1,0,243,85,49,15,46,65,0.0,5.0,5.0,4.0,1.0,0.0,370.0,4.0,51,,,
hartlmi01,1991,1,LAN,NL,2,0,40,0,0,0,1,171,53,28,7,37,44,0.0,4.0,7.0,8.0,3.0,1.0,258.0,11.0,29,,,
gladefr01,1905,1,SLA,AL,6,25,32,32,28,2,0,825,257,86,3,58,127,0.0,2.0,,5.0,11.0,0.0,0.0,0.0,109,,,
beardge01,1950,1,CLE,AL,1,3,14,3,0,0,0,136,57,31,5,32,10,0.0,6.0,,3.0,0.0,0.0,211.0,6.0,32,,,
graveda01,1997,1,CLE,AL,0,0,5,0,0,0,0,34,15,6,2,9,4,0.0,4.0,0.0,0.0,0.0,0.0,56.0,2.0,8,,,
smoltjo01,2009,1,BOS,AL,2,5,8,8,0,0,0,120,59,37,8,9,33,,8.0,1.0,0.0,3.0,0.0,186.0,0.0,37,,,
vazquja01,1998,1,MON,NL,5,15,33,32,0,0,0,517,196,116,31,68,139,,6.0,2.0,2.0,11.0,0.0,764.0,1.0,121,,,
schuldo01,1989,1,NYA,AL,1,1,2,2,0,0,0,33,12,5,1,5,5,0.0,4.0,0.0,0.0,1.0,0.0,49.0,0.0,5,,,
suklaed01,1966,1,CAL,AL,1,1,12,0,0,0,1,50,18,12,4,6,8,0.0,6.0,0.0,0.0,0.0,0.0,71.0,5.0,12,,,
jayjo01,1959,1,ML1,NL,6,11,34,19,4,1,0,409,130,62,11,64,88,0.0,4.0,6.0,1.0,5.0,0.0,601.0,5.0,71,,,
rodrifr02,1998,1,MIN,AL,4,6,20,11,0,0,0,210,88,51,6,30,62,,6.0,0.0,6.0,3.0,1.0,329.0,4.0,58,,,
winegra01,1932,1,CLE,AL,1,0,5,1,1,0,0,52,7,2,0,13,5,0.0,1.0,,1.0,0.0,0.0,70.0,4.0,4,,,
kennejo04,2007,3,TOR,AL,1,0,9,0,0,0,0,21,6,4,0,5,8,,5.0,0.0,0.0,0.0,0.0,32.0,2.0,6,,,
alexado01,1988,1,DET,AL,14,11,34,34,5,1,0,687,260,110,30,46,126,0.0,4.0,7.0,2.0,5.0,1.0,985.0,0.0,122,,,
mcwilla01,1982,1,ATL,NL,2,3,27,2,0,0,0,113,52,26,3,20,24,0.0,6.0,5.0,1.0,2.0,1.0,185.0,5.0,30,,,
kremera01,1924,1,PIT,NL,18,10,41,30,17,4,1,778,262,92,7,51,64,0.0,3.0,,1.0,4.0,1.0,1066.0,7.0,102,,,
earlear01,1965,1,BOS,AL,0,1,57,0,0,0,0,223,79,30,5,29,47,0.0,3.0,8.0,2.0,3.0,1.0,332.0,11.0,42,,,
costejo01,1988,1,SLN,NL,5,2,36,0,0,0,1,149,44,10,3,25,38,0.0,1.0,4.0,0.0,0.0,1.0,214.0,15.0,15,,,
pappami01,1965,1,BAL,AL,13,9,34,34,9,3,0,664,192,64,22,52,127,0.0,2.0,3.0,5.0,3.0,0.0,891.0,0.0,81,,,
condrcl01,2009,1,PHI,NL,6,2,45,0,0,0,1,126,37,14,4,14,25,,3.0,3.0,0.0,1.0,0.0,174.0,11.0,17,,,
edenfke01,1996,1,CAL,AL,0,0,2,0,0,0,0,13,10,5,2,2,4,0.0,10.0,0.0,0.0,1.0,0.0,26.0,0.0,5,,,
peraljo01,2008,1,KCA,AL,1,2,40,0,0,0,0,158,56,35,15,14,38,,5.0,0.0,1.0,2.0,0.0,224.0,12.0,37,,,
gardnma01,1997,1,SFN,NL,12,9,30,30,2,1,0,541,188,86,28,57,136,0.0,4.0,6.0,3.0,1.0,3.0,764.0,0.0,92,,,
comstke01,1990,1,SEA,AL,7,4,60,0,0,0,2,168,40,18,4,26,50,0.0,2.0,5.0,2.0,0.0,1.0,228.0,19.0,22,,,
fullecu01,1922,1,BOS,AL,1,4,31,3,0,0,0,193,70,39,4,35,17,0.0,5.0,,2.0,5.0,2.0,293.0,17.0,40,,,
ozmerdo01,1923,1,PHA,AL,0,0,1,0,0,0,0,6,1,1,0,1,1,0.0,4.0,,0.0,0.0,0.0,8.0,1.0,1,,,
