playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
wagnebi02,1998,HOU,NL,NLDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
hofmaso01,1910,CHN,NL,WS,CF,5,5,132.0,7,0,0,0,0,,,
valenfe01,1985,LAN,NL,NLCS,P,2,2,43.0,1,3,1,0,0,,2.0,1.0
douglph01,1921,NY1,NL,WS,P,3,3,78.0,3,8,0,0,0,,1.0,3.0
cadargr01,1988,OAK,AL,WS,P,3,0,6.0,0,0,0,0,0,,0.0,0.0
nelsoje01,2000,NYA,AL,WS,P,3,0,8.0,1,1,0,1,0,,0.0,0.0
fingero01,1972,OAK,AL,WS,P,6,0,31.0,0,2,0,0,0,,5.0,1.0
morgabo01,1952,BRO,NL,WS,3B,1,0,3.0,0,1,0,0,0,,,
benitar01,1999,NYN,NL,NLCS,P,5,0,20.0,0,0,0,0,0,,2.0,0.0
smoltjo01,1993,ATL,NL,NLCS,P,1,1,19.0,0,0,0,0,0,,0.0,0.0
henderi01,1981,OAK,AL,AWDIV,LF,3,3,81.0,8,0,0,0,0,,,
whiteer01,1942,SLN,NL,WS,P,1,1,27.0,0,0,0,0,0,,1.0,0.0
snydech02,2007,ARI,NL,NLDS1,C,3,2,63.0,23,2,0,0,0,1.0,0.0,0.0
marshmi02,1988,LAN,NL,NLCS,RF,7,7,195.0,14,0,0,0,0,,,
davismi02,1988,LAN,NL,WS,RF,1,1,21.0,0,0,0,0,0,,,
pujolal01,2002,SLN,NL,NLDS2,1B,1,0,4.0,1,0,0,0,0,,,
eldreca01,2004,SLN,NL,NLCS,P,1,0,1.0,0,1,0,0,0,,0.0,0.0
finlest01,2004,LAN,NL,NLDS1,CF,4,4,102.0,11,0,0,0,0,,,
graffto01,2000,CHA,AL,ALDS2,3B,1,0,4.0,0,1,0,0,0,,,
bauerha01,1950,NYA,AL,WS,LF,1,1,24.0,1,0,0,0,0,,,
smithlo01,1985,KCA,AL,ALCS,LF,7,7,164.0,8,3,1,0,0,,,
plunker01,1995,CLE,AL,ALDS1,P,1,0,4.0,0,1,0,0,0,,0.0,1.0
brettge01,1980,KCA,AL,ALCS,3B,3,3,81.0,2,7,0,0,0,,,
gordoto01,2004,NYA,AL,ALDS2,P,3,0,11.0,0,0,0,0,0,,0.0,0.0
ingebr01,2006,DET,AL,ALCS,3B,4,4,108.0,3,10,0,1,0,,,
sabatcc01,2012,NYA,AL,ALDS1,P,2,2,53.0,0,2,0,0,0,0.0,0.0,0.0
girarjo01,1998,NYA,AL,WS,C,2,2,45.0,9,2,0,0,0,0.0,1.0,0.0
willile01,1917,CHA,AL,WS,P,1,0,3.0,0,0,1,0,0,,0.0,0.0
thomeji01,2012,BAL,AL,ALWC,DH,1,0,0.0,0,0,0,0,0,0.0,0.0,0.0
rockejo01,2001,CLE,AL,ALDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
werthja01,2008,PHI,NL,NLCS,RF,5,5,132.0,10,0,0,0,0,,,
krukjo01,1993,PHI,NL,NLCS,1B,6,6,165.0,43,2,0,2,0,,,
roberbi01,1997,CLE,AL,WS,LF,2,2,45.0,1,0,0,0,0,,,
gardnwe01,1988,BOS,AL,ALCS,P,1,0,14.0,0,0,0,0,0,,0.0,0.0
johnsra05,1998,HOU,NL,NLDS2,P,2,2,42.0,0,2,0,0,0,,0.0,1.0
javiest01,1997,SFN,NL,NLDS1,CF,2,2,48.0,5,0,0,0,0,,,
nettlgr01,1981,NYA,AL,ALCS,3B,3,3,75.0,4,4,1,2,0,,,
jonesan01,1999,ATL,NL,NLCS,CF,6,6,181.0,17,0,0,0,0,,,
mooremi01,1990,OAK,AL,ALCS,P,1,1,18.0,0,0,0,0,0,,0.0,0.0
reyesal01,2004,SLN,NL,WS,P,2,0,4.0,0,0,0,0,0,,0.0,0.0
nelsoje01,2000,NYA,AL,ALDS1,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
kaatji01,1965,MIN,AL,WS,P,3,3,43.0,5,2,0,0,0,,1.0,1.0
sheffga01,2004,NYA,AL,ALCS,RF,7,7,206.0,9,1,0,0,0,,,
ruthba01,1932,NYA,AL,WS,LF,2,2,51.0,4,0,0,0,0,,,
hernake01,1986,NYN,NL,WS,1B,7,7,189.0,48,4,1,4,0,,,
mooreed01,1925,PIT,NL,WS,2B,7,7,183.0,16,14,1,2,0,,,
loretma01,2005,SDN,NL,NLDS1,2B,3,3,75.0,5,6,0,2,0,,,
durbich01,2008,PHI,NL,NLDS2,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
penato01,1987,SLN,NL,WS,C,6,6,147.0,32,1,1,0,0,1.0,5.0,0.0
boyercl02,1960,NYA,AL,WS,SS,1,0,0.0,0,0,0,0,0,,,
rivaslu01,2004,MIN,AL,ALDS2,2B,3,0,24.0,3,2,0,1,0,,,
kucksjo01,1955,NYA,AL,WS,P,2,0,9.0,0,1,0,0,0,,0.0,0.0
brownik01,1972,DET,AL,ALCS,1B,1,1,18.0,2,0,0,0,0,,,
coninje01,1997,FLO,NL,NLDS1,1B,3,3,81.0,24,3,1,2,0,,,
schilcu01,2007,BOS,AL,ALDS1,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
nomohi01,1995,LAN,NL,NLDS2,P,1,1,15.0,0,0,0,0,0,,3.0,0.0
yoshima01,1999,NYN,NL,NLDS2,P,1,1,16.0,0,1,0,0,0,,0.0,0.0
kremera01,1927,PIT,NL,WS,P,1,1,15.0,0,0,0,0,0,,0.0,0.0
earnsge01,1930,PHA,AL,WS,P,3,3,75.0,1,6,0,0,0,,1.0,0.0
marquru01,1912,NY1,NL,WS,P,2,2,54.0,0,4,1,0,0,,2.0,0.0
willima04,1989,SFN,NL,WS,3B,3,2,47.0,2,6,0,2,0,,,
guerrvl01,2010,TEX,AL,WS,RF,1,1,24.0,1,0,2,0,0,,,
smithal04,1954,CLE,AL,WS,LF,4,4,100.0,4,0,0,0,0,,,
weathda01,1996,NYA,AL,WS,P,3,0,9.0,0,0,0,0,0,,0.0,0.0
wohlema01,1997,ATL,NL,NLDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
freesge02,1961,CIN,NL,WS,3B,5,5,132.0,6,4,0,1,0,,,
marbefi01,1924,WS1,AL,WS,P,4,1,24.0,1,1,0,1,0,,0.0,0.0
lidgebr01,2005,HOU,NL,NLDS2,P,3,0,12.0,1,0,0,0,0,,3.0,0.0
guthrma01,2001,OAK,AL,ALDS2,P,2,0,9.0,0,0,0,0,0,,0.0,0.0
morrija02,1992,TOR,AL,WS,P,2,2,32.0,0,1,0,0,0,,4.0,1.0
coffmdi01,1936,NY1,NL,WS,P,2,0,5.0,0,1,0,0,0,,0.0,1.0
damonjo01,2009,NYA,AL,WS,LF,6,6,141.0,7,0,0,0,0,,,
martiti02,1998,NYA,AL,ALDS2,1B,3,3,81.0,27,1,0,2,0,,,
rosepe01,1972,CIN,NL,NLCS,LF,5,5,132.0,10,0,0,0,0,,,
epstemi01,1972,OAK,AL,ALCS,1B,5,5,135.0,54,2,0,5,0,,,
quinnja01,1930,PHA,AL,WS,P,1,0,6.0,0,1,0,0,0,,0.0,0.0
ruthejo01,1952,BRO,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
groatdi01,1960,PIT,NL,WS,SS,7,7,174.0,12,12,2,2,0,,,
eusebto01,1999,HOU,NL,NLDS1,C,4,4,114.0,36,1,1,0,0,0.0,4.0,1.0
schmimi01,1978,PHI,NL,NLCS,3B,4,4,110.0,3,19,2,0,0,,,
ogeach01,1997,CLE,AL,WS,P,2,2,35.0,0,2,0,0,0,,1.0,0.0
broxtjo01,2012,CIN,NL,NLDS2,P,3,0,9.0,0,0,0,0,0,0.0,0.0,0.0
baldero01,2008,TBA,AL,ALCS,RF,2,2,42.0,4,0,0,0,0,,,
schalra01,1917,CHA,AL,WS,C,6,6,156.0,32,6,2,1,0,1.0,4.0,2.0
richepe01,1971,BAL,AL,WS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
rudijo01,1971,OAK,AL,ALCS,LF,2,2,48.0,3,0,0,0,0,,,
bellde01,1997,HOU,NL,NLDS2,RF,3,3,75.0,3,0,0,0,0,,,
sparmjo01,1968,DET,AL,WS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
felixju01,1989,TOR,AL,ALCS,RF,3,3,81.0,8,0,0,0,0,,,
beniqju01,1975,BOS,AL,WS,LF,2,2,39.0,5,1,0,1,0,,,
huntebr01,1992,ATL,NL,WS,1B,3,1,37.0,14,1,0,2,0,,,
woodsdi01,1970,MIN,AL,ALCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
ripkeca01,1996,BAL,AL,ALDS1,SS,4,4,114.0,7,15,0,1,0,,,
sheldro01,1964,NYA,AL,WS,P,2,0,8.0,1,1,0,1,0,,0.0,0.0
jacksre01,1971,OAK,AL,ALCS,RF,3,3,75.0,10,1,0,0,0,,,
washbra01,1968,SLN,NL,WS,P,2,2,22.0,0,1,0,0,0,,0.0,0.0
mantlmi01,1955,NYA,AL,WS,CF,1,1,3.0,2,0,0,0,0,,,
daviswi02,1966,LAN,NL,WS,CF,4,4,102.0,6,0,3,0,0,,,
werthja01,2010,PHI,NL,NLDS1,RF,3,3,81.0,6,0,0,0,0,,,
leiteal01,2000,NYN,NL,WS,P,2,2,47.0,0,3,0,0,0,,0.0,1.0
mcgeewi01,1996,SLN,NL,NLDS2,CF,3,3,66.0,9,0,1,0,0,,,
lewisda01,1998,BOS,AL,ALDS1,CF,4,4,90.0,10,0,0,0,0,,,
bresnro01,1905,NY1,NL,WS,C,5,5,135.0,27,8,1,1,0,0.0,2.0,2.0
abreubo01,2009,LAA,AL,ALDS2,RF,3,3,81.0,8,0,0,0,0,,,
pettian01,2001,NYA,AL,WS,P,2,2,27.0,0,1,0,0,0,,0.0,0.0
underto01,1980,NYA,AL,ALCS,P,2,0,9.0,0,2,0,0,0,,0.0,1.0
bakerfr03,1973,BAL,AL,ALCS,SS,2,0,6.0,0,0,0,0,0,,,
poqueto01,1976,KCA,AL,ALCS,RF,4,2,81.0,8,0,0,0,0,,,
sharpmi01,1988,LAN,NL,NLCS,3B,1,0,6.0,1,0,0,0,0,,,
harpege02,1928,SLN,NL,WS,RF,3,3,75.0,5,0,0,0,0,,,
romerjc01,2008,PHI,NL,NLCS,P,3,0,7.0,0,0,0,0,0,,0.0,0.0
ligteke01,1997,ATL,NL,NLCS,P,2,0,9.0,0,2,0,1,0,,0.0,0.0
blakeca01,2009,LAN,NL,NLDS1,3B,3,3,81.0,4,6,0,0,0,,,
gaettga01,1996,SLN,NL,NLDS2,3B,3,3,75.0,1,3,0,0,0,,,
cruzju02,2007,ARI,NL,NLDS1,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
perezed02,1999,ATL,NL,NLCS,C,6,6,156.0,42,2,0,0,0,0.0,4.0,2.0
zitoba01,2012,SFN,NL,NLDS2,P,1,1,8.0,0,0,0,0,0,0.0,0.0,0.0
rowanaa01,2010,SFN,NL,WS,CF,1,1,27.0,2,0,0,0,0,,,
eyresc01,2002,SFN,NL,NLDS1,P,3,0,4.0,1,1,0,0,0,,0.0,0.0
gilliji01,1963,LAN,NL,WS,3B,4,4,108.0,2,2,0,0,0,,,
tapanke01,1991,MIN,AL,WS,P,2,2,36.0,0,2,0,0,0,,1.0,0.0
mccovwi01,1971,SFN,NL,NLCS,1B,4,4,102.0,33,3,1,0,0,,,
garcifr02,2000,SEA,AL,ALCS,P,2,2,35.0,1,1,0,1,0,,0.0,0.0
remlimi01,2003,CHN,NL,NLDS2,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
bellga01,1967,BOS,AL,WS,P,3,1,16.0,0,2,0,1,0,,0.0,0.0
benjami01,1998,BOS,AL,ALDS1,1B,1,0,3.0,1,0,0,1,0,,,
skinnbo01,1960,PIT,NL,WS,LF,2,2,48.0,4,1,0,1,0,,,
dobbsgr01,2008,PHI,NL,NLDS2,3B,1,1,15.0,2,0,0,0,0,,,
beckro01,1997,SFN,NL,NLDS1,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
figgich01,2007,LAA,AL,ALDS1,RF,2,1,26.0,1,0,0,0,0,,,
duganjo01,1928,NYA,AL,WS,3B,3,2,48.0,3,0,0,0,0,,,
brunter01,2005,HOU,NL,NLDS2,SS,1,0,9.0,0,0,0,0,0,,,
mccanbr01,2010,ATL,NL,NLDS2,C,4,4,108.0,42,5,0,0,0,0.0,2.0,3.0
cruzhe01,1979,CIN,NL,NLCS,CF,1,1,33.0,2,0,0,0,0,,,
molinbe01,2010,TEX,AL,WS,C,4,4,105.0,34,4,0,0,0,0.0,1.0,1.0
brownke01,1997,FLO,NL,WS,P,2,2,33.0,0,3,0,0,0,,1.0,2.0
berrayo01,1949,NYA,AL,WS,C,4,4,108.0,37,3,0,1,0,0.0,1.0,0.0
joynewa01,1998,SDN,NL,WS,1B,3,3,72.0,22,0,0,4,0,,,
foxan01,1996,NYA,AL,WS,2B,1,0,6.0,1,0,0,0,0,,,
keyji01,1992,TOR,AL,ALCS,P,1,0,9.0,0,0,0,0,0,,0.0,1.0
harrebu01,1973,NYN,NL,WS,SS,7,7,195.0,11,24,0,1,0,,,
wynnea01,1959,CHA,AL,WS,P,3,3,39.0,1,3,0,0,0,,2.0,0.0
hortowi01,1972,DET,AL,ALCS,LF,3,3,66.0,6,0,0,0,0,,,
allenjo02,1932,NYA,AL,WS,P,1,1,2.0,0,0,0,0,0,,0.0,0.0
sprinru01,2005,HOU,NL,NLDS2,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
perezed02,1997,ATL,NL,NLCS,C,2,2,27.0,14,0,0,0,0,0.0,2.0,0.0
niekrjo01,1980,HOU,NL,NLCS,P,1,1,30.0,1,0,0,0,0,,2.0,0.0
violafr01,1987,MIN,AL,ALCS,P,2,2,36.0,0,1,0,0,0,,0.0,0.0
heganmi01,1972,OAK,AL,WS,1B,5,0,45.0,11,1,0,1,0,,,
burkejo03,2001,ATL,NL,NLCS,P,1,1,13.0,0,0,0,0,0,,0.0,0.0
tesreje01,1912,NY1,NL,WS,P,3,3,69.0,0,10,0,0,0,,1.0,2.0
mcnalda01,1969,BAL,AL,WS,P,2,2,48.0,1,1,0,0,0,,1.0,0.0
holtobr01,1988,LAN,NL,WS,P,1,0,6.0,0,1,0,0,0,,0.0,0.0
kirbywa01,1995,CLE,AL,ALCS,LF,2,1,36.0,3,0,0,0,0,,,
beattji01,1978,NYA,AL,ALCS,P,1,1,16.0,2,0,0,0,0,,2.0,0.0
gonzape01,1964,NYA,AL,WS,3B,1,0,9.0,1,3,0,0,0,,,
belchti01,1988,LAN,NL,NLCS,P,2,2,46.0,1,0,0,0,0,,0.0,1.0
orsinjo01,1962,SFN,NL,WS,C,1,0,2.0,0,0,0,0,0,0.0,1.0,0.0
schulfr01,1906,CHN,NL,WS,RF,6,6,159.0,6,1,0,1,0,,,
vinafe01,2000,SLN,NL,NLDS1,2B,3,3,81.0,6,14,0,3,0,,,
carrocl02,1975,CIN,NL,WS,P,5,0,17.0,2,0,0,0,0,,0.0,0.0
berkmla01,2005,HOU,NL,NLCS,1B,5,2,69.0,27,3,0,1,0,,,
marcush01,2011,MIL,NL,NLCS,P,2,2,,1,1,0,0,0,,,
saundjo01,2008,LAA,AL,ALDS1,P,1,1,14.0,0,0,0,0,0,,0.0,0.0
beckro01,1999,BOS,AL,ALCS,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
burksel01,1995,COL,NL,NLDS1,CF,2,2,46.0,4,0,1,0,0,,,
zachrpa01,1976,CIN,NL,NLCS,P,1,1,15.0,1,3,0,0,0,,0.0,0.0
quallch01,2005,HOU,NL,NLDS2,P,2,0,9.0,0,0,1,0,0,,0.0,0.0
moellch01,2002,ARI,NL,NLDS2,C,1,1,18.0,4,1,0,0,0,0.0,1.0,1.0
bancrda01,1922,NY1,NL,WS,SS,5,5,138.0,9,17,1,2,0,,,
quiseda01,1980,KCA,AL,WS,P,6,0,31.0,1,1,0,0,0,,0.0,0.0
mowremi01,1916,BRO,NL,WS,3B,5,5,142.0,8,15,2,1,0,,,
renteed01,1997,FLO,NL,NLDS1,SS,3,3,81.0,9,11,2,2,0,,,
mcgloji01,1972,CIN,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,1.0
smilejo01,1991,PIT,NL,NLCS,P,2,2,8.0,0,1,0,0,0,,0.0,1.0
lemkema01,1995,ATL,NL,NLCS,2B,4,4,117.0,13,16,0,5,0,,,
snowjt01,1997,SFN,NL,NLDS1,1B,3,2,53.0,12,0,0,3,0,,,
grandcu01,2010,NYA,AL,ALDS2,CF,3,3,81.0,7,0,0,0,0,,,
drewska01,1947,NYA,AL,WS,P,2,0,9.0,0,3,0,0,0,,0.0,0.0
powelja04,1997,FLO,NL,NLCS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
seweljo01,1932,NYA,AL,WS,3B,4,4,108.0,4,6,1,1,0,,,
wakefti01,2004,BOS,AL,WS,P,1,1,11.0,0,0,0,0,0,,0.0,0.0
bautida01,1998,ATL,NL,NLCS,LF,4,2,48.0,2,0,1,0,0,,,
leonadu01,1916,BOS,AL,WS,P,1,1,27.0,0,1,0,0,0,,0.0,1.0
camparo01,1953,BRO,NL,WS,C,6,6,154.0,47,9,0,1,0,0.0,2.0,4.0
schumha02,1936,NY1,NL,WS,P,2,2,36.0,0,2,0,1,0,,0.0,3.0
hoffmtr01,1998,SDN,NL,NLCS,P,3,0,13.0,0,0,0,0,0,,0.0,0.0
encarju01,2006,SLN,NL,NLDS2,RF,4,4,108.0,8,0,0,0,0,,,
ogeach01,1996,CLE,AL,ALDS1,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
figueed01,1976,NYA,AL,WS,P,1,1,24.0,0,1,0,0,0,,2.0,2.0
fostege01,1976,CIN,NL,NLCS,LF,3,3,81.0,7,0,0,0,0,,,
jonesmi02,1984,KCA,AL,ALCS,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
romerjc01,2002,MIN,AL,ALCS,P,4,0,6.0,0,0,0,0,0,,0.0,0.0
reedri01,2002,MIN,AL,ALDS2,P,1,1,15.0,0,0,0,0,0,,0.0,0.0
jonesch06,1998,ATL,NL,NLCS,3B,6,6,162.0,1,12,0,1,0,,,
jonesan01,1996,ATL,NL,WS,RF,2,1,36.0,3,1,0,1,0,,,
podrejo01,1953,BRO,NL,WS,P,1,1,8.0,0,1,0,0,0,,0.0,0.0
mathije01,2007,LAA,AL,ALDS1,C,2,1,24.0,6,0,0,0,0,0.0,1.0,0.0
affelje01,2007,COL,NL,NLCS,P,2,0,4.0,0,1,0,0,0,,0.0,0.0
aurilri01,2002,SFN,NL,WS,SS,7,7,180.0,11,18,0,5,0,,,
footeba01,1981,NYA,AL,ALCS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
francte01,1981,MON,NL,NEDIV,LF,5,3,82.0,8,0,0,0,0,,,
anderla02,1990,BOS,AL,ALCS,P,3,0,9.0,1,0,0,0,0,,1.0,0.0
pricejo02,1987,SFN,NL,NLCS,P,2,0,17.0,0,0,0,0,0,,0.0,0.0
thomaga01,1978,NYA,AL,ALCS,LF,2,0,6.0,2,0,0,0,0,,,
niarhgu01,1949,NYA,AL,WS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
brocklo01,1964,SLN,NL,WS,LF,7,7,189.0,8,1,1,0,0,,,
sprinru01,1999,ATL,NL,NLDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
soriaal01,2007,CHN,NL,NLDS1,LF,3,3,75.0,3,0,0,0,0,,,
friscfr01,1928,SLN,NL,WS,2B,4,4,102.0,8,13,0,2,0,,,
aaronha01,1958,ML1,NL,WS,RF,7,6,168.0,13,0,0,0,0,,,
selkige01,1938,NYA,AL,WS,LF,3,3,78.0,3,0,0,0,0,,,
merriji01,1970,CIN,NL,NLCS,P,1,1,16.0,0,2,0,0,0,,0.0,0.0
thomago01,1981,ML4,AL,AEDIV,CF,3,3,81.0,12,0,0,0,0,,,
oroscje01,1988,LAN,NL,NLCS,P,4,0,7.0,1,0,0,0,0,,0.0,0.0
nolanga01,1972,CIN,NL,NLCS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
francte01,1981,MON,NL,NLCS,LF,1,0,3.0,0,0,0,0,0,,,
mcdowja01,1996,CLE,AL,ALDS1,P,1,1,17.0,1,2,0,0,0,,1.0,0.0
muldema01,2005,SLN,NL,NLCS,P,2,2,35.0,0,5,0,1,0,,1.0,1.0
murphed02,1913,PHA,AL,WS,RF,5,5,138.0,14,0,0,0,0,,,
russeri01,1946,BOS,AL,WS,3B,1,0,6.0,0,0,0,0,0,,,
otisam01,1981,KCA,AL,AWDIV,CF,3,3,78.0,12,0,0,0,0,,,
daubabr01,1999,BOS,AL,ALDS1,1B,1,0,3.0,1,0,0,0,0,,,
lindsji01,1931,SLN,NL,WS,P,2,0,10.0,0,0,0,0,0,,0.0,0.0
klingbo01,1946,BOS,AL,WS,P,1,0,2.0,1,0,0,0,0,,0.0,0.0
reyesjo01,2006,NYN,NL,NLCS,SS,7,7,183.0,14,22,0,5,0,,,
kendaja01,2006,OAK,AL,ALCS,C,4,4,104.0,26,0,0,0,0,0.0,2.0,0.0
gubicma01,1985,KCA,AL,ALCS,P,2,1,25.0,0,1,0,1,0,,1.0,0.0
hockide01,2002,MIN,AL,ALDS2,2B,1,1,27.0,7,2,0,1,0,,,
fiskca01,1975,BOS,AL,ALCS,C,3,3,81.0,15,0,0,0,0,0.0,0.0,0.0
perezod01,1998,ATL,NL,NLDS1,P,1,0,2.0,0,0,0,0,0,,1.0,1.0
moyerja01,2008,PHI,NL,NLCS,P,1,1,4.0,0,0,0,0,0,,0.0,0.0
diazal01,1995,SEA,AL,ALCS,LF,3,1,33.0,1,0,0,0,0,,,
mayerer01,1919,CHA,AL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
mesajo01,1997,CLE,AL,WS,P,5,0,15.0,1,1,0,0,0,,1.0,0.0
rowanaa01,2005,CHA,AL,ALCS,CF,5,5,135.0,11,0,0,0,0,,,
cabreor01,2005,LAA,AL,ALCS,SS,5,5,131.0,9,12,1,2,0,,,
tayloro01,1969,NYN,NL,NLCS,P,2,0,10.0,1,0,0,0,0,,0.0,0.0
mcmahdo02,1958,ML1,NL,WS,P,3,0,10.0,1,0,0,0,0,,0.0,0.0
weaveje01,2006,SLN,NL,NLDS2,P,1,1,15.0,1,0,0,0,0,,0.0,0.0
berrayo01,1960,NYA,AL,WS,RF,1,0,9.0,1,0,0,0,0,,,
saxst01,1981,LAN,NL,NWDIV,2B,1,0,2.0,0,0,0,0,0,,,
hershor01,1995,CLE,AL,ALDS1,P,1,1,22.0,0,0,0,0,0,,1.0,0.0
beltrca01,2006,NYN,NL,NLDS1,CF,3,3,81.0,9,0,1,0,0,,,
graneja01,1920,CLE,AL,WS,RF,1,0,6.0,0,0,0,0,0,,,
lemkema01,1995,ATL,NL,NLDS1,2B,4,4,111.0,8,16,0,3,0,,,
konerpa01,2008,CHA,AL,ALDS2,1B,4,4,99.0,26,1,0,2,0,,,
lindsji01,1930,SLN,NL,WS,P,2,0,14.0,0,1,0,0,0,,0.0,0.0
brantje01,1989,SFN,NL,WS,P,3,0,13.0,1,0,0,0,0,,0.0,0.0
ramirar01,2008,CHN,NL,NLDS1,3B,3,3,78.0,2,2,1,0,0,,,
davisto02,1966,LAN,NL,WS,LF,3,2,54.0,3,0,0,0,0,,,
thomaga01,1978,NYA,AL,WS,CF,1,1,18.0,2,0,0,0,0,,,
smoltjo01,2001,ATL,NL,NLCS,P,2,0,9.0,0,2,0,0,0,,0.0,0.0
facero01,1960,PIT,NL,WS,P,4,0,31.0,0,2,0,0,0,,0.0,0.0
cullero01,1945,DET,AL,WS,RF,7,7,197.0,8,0,0,0,0,,,
pujolal01,2006,SLN,NL,NLDS2,1B,4,4,108.0,33,3,0,4,0,,,
rodrial01,1995,SEA,AL,ALDS2,SS,1,0,9.0,0,0,0,0,0,,,
cartega01,1986,NYN,NL,NLCS,C,6,6,189.0,44,4,0,0,0,0.0,8.0,4.0
bauerha01,1949,NYA,AL,WS,RF,3,1,45.0,3,0,0,0,0,,,
skowrbi01,1960,NYA,AL,WS,1B,7,7,183.0,70,6,0,9,0,,,
nelsoje01,1999,NYA,AL,WS,P,4,0,8.0,0,1,0,0,0,,0.0,0.0
bandosa01,1975,OAK,AL,ALCS,3B,3,3,75.0,4,9,1,1,0,,,
robinbr01,1973,BAL,AL,ALCS,3B,5,5,132.0,2,14,1,0,0,,,
sotoge01,2007,CHN,NL,NLDS1,C,2,2,48.0,23,0,0,0,0,0.0,1.0,0.0
tavarju01,2004,SLN,NL,NLDS1,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
sprinru01,2005,HOU,NL,WS,P,2,0,6.0,1,0,0,0,0,,1.0,0.0
gantro01,1993,ATL,NL,NLCS,LF,6,6,159.0,10,1,1,0,0,,,
landrti01,1983,BAL,AL,WS,RF,2,0,9.0,1,0,0,0,0,,,
belleal01,1995,CLE,AL,WS,LF,6,6,159.0,9,0,1,0,0,,,
huntebr01,1999,ATL,NL,WS,1B,2,1,33.0,9,2,2,2,0,,,
maddugr01,1995,ATL,NL,WS,P,2,2,48.0,2,4,0,0,0,,2.0,0.0
henderi01,1999,NYN,NL,NLDS2,LF,4,4,93.0,7,1,0,1,0,,,
fernato01,1995,NYA,AL,ALDS2,SS,5,5,150.0,9,15,0,2,0,,,
hershor01,1988,LAN,NL,NLCS,P,4,3,74.0,3,3,0,0,0,,1.0,0.0
phelped01,1903,PIT,NL,WS,C,7,7,186.0,36,5,2,0,0,0.0,3.0,2.0
hardyjj01,2012,BAL,AL,ALDS1,SS,5,5,150.0,10,12,2,5,0,0.0,0.0,0.0
lezcasi01,1983,PHI,NL,NLCS,LF,1,0,5.0,0,0,0,0,0,,,
cookde01,1999,NYN,NL,NLDS2,P,1,0,5.0,1,0,0,0,0,,0.0,0.0
hogsech01,1934,DET,AL,WS,P,3,0,22.0,0,2,0,0,0,,0.0,2.0
mcgeewi01,1990,OAK,AL,WS,RF,1,1,27.0,2,0,0,0,0,,,
leebi03,1981,MON,NL,NEDIV,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
wellsda01,1997,NYA,AL,ALDS1,P,1,1,27.0,0,0,0,0,0,,0.0,0.0
schilcu01,2004,BOS,AL,ALCS,P,2,2,30.0,1,0,0,0,0,,0.0,0.0
colonba01,2005,LAA,AL,ALDS2,P,2,2,24.0,0,0,0,0,0,,1.0,0.0
fairlro01,1966,LAN,NL,WS,1B,1,0,3.0,2,0,0,0,0,,,
odellbi01,1962,SFN,NL,WS,P,3,1,37.0,0,0,0,0,0,,1.0,0.0
grimbo01,1957,NYA,AL,WS,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
cartega01,1988,NYN,NL,NLCS,C,7,7,175.0,58,1,0,0,0,0.0,9.0,1.0
dobyla01,1954,CLE,AL,WS,CF,4,4,106.0,7,0,0,0,0,,,
cochrmi01,1931,PHA,AL,WS,C,7,7,183.0,40,4,1,0,0,0.0,8.0,2.0
broxtjo01,2009,LAN,NL,NLDS1,P,3,0,11.0,0,1,0,0,0,,1.0,0.0
zitoba01,2003,OAK,AL,ALDS2,P,2,2,39.0,0,1,0,0,0,,1.0,0.0
lockebo02,1972,OAK,AL,WS,P,1,0,1.0,0,0,0,0,0,,1.0,0.0
delluda01,2003,NYA,AL,WS,RF,2,0,15.0,1,0,0,0,0,,,
walberu01,1930,PHA,AL,WS,P,1,1,14.0,0,0,0,0,0,,0.0,0.0
