playerid,awardid,yearid,lgid,tie,notes
hernake01,TSN All-Star,1985,NL,,1B
willsma01,TSN All-Star,1965,NL,,SS
rosebjo01,Gold Glove,1966,NL,,C
estrach01,TSN Pitcher of the Year,1960,AL,,
cruzjo02,Gold Glove,2003,NL,,OF
mizejo01,Baseball Magazine All-Star,1947,NL,,1B
youngro01,Baseball Magazine All-Star,1920,NL,,OF
rodriiv01,TSN All-Star,1995,AL,,C
zimmehe01,Baseball Magazine All-Star,1912,NL,,3B
rodrial01,Most Valuable Player,2007,AL,,
snowjt01,Gold Glove,1996,AL,,1B
koufasa01,TSN Pitcher of the Year,1966,NL,,
yountro01,Silver Slugger,1980,AL,,SS
teixema01,Gold Glove,2005,AL,,1B
marisro01,TSN All-Star,1961,AL,,OF
carribi02,Baseball Magazine All-Star,1909,AL,,C1
maddugr01,TSN Pitcher of the Year,1995,NL,,
berryke01,Gold Glove,1970,AL,,OF
hunteto01,Silver Slugger,2009,AL,,OF
murphda05,Silver Slugger,1983,NL,,OF
rodrial01,TSN All-Star,1998,AL,,SS
collied01,Baseball Magazine All-Star,1920,AL,,2B
coopewi01,Baseball Magazine All-Star,1917,NL,,P2
bondsba01,Most Valuable Player,1990,NL,,
lollash01,Gold Glove,1957,ML,,C
kellyge01,Baseball Magazine All-Star,1921,NL,,1B
wanerpa01,Baseball Magazine All-Star,1928,NL,,OF
jacksjo01,Baseball Magazine All-Star,1911,AL,,RF
willite01,Baseball Magazine All-Star,1949,AL,,LF
kleinch01,TSN All-Star,1932,ML,,OF
traynpi01,TSN All-Star,1929,ML,,3B
mcculcl01,Baseball Magazine All-Star,1946,NL,,C
carrocl02,TSN Fireman of the Year,1972,NL,,
kalinal01,TSN All-Star,1955,ML,,OF
hubbeca01,Baseball Magazine All-Star,1933,ML,,P1
mccanbr01,Silver Slugger,2009,NL,,C
alomaro01,Gold Glove,1995,AL,,2B
hillejo01,TSN Fireman of the Year,1973,AL,,
cartega01,Silver Slugger,1984,NL,,C
varitja01,TSN All-Star,2005,AL,,C
riceji01,TSN Player of the Year,1978,AL,,
rosenal01,TSN Player of the Year,1953,AL,,
scottge02,Gold Glove,1972,AL,,1B
sauerha01,TSN All-Star,1952,ML,,OF
rodrial01,Silver Slugger,2007,AL,,3B
kalinal01,TSN All-Star,1962,AL,,OF
gordojo01,TSN All-Star,1940,ML,,2B
hornsro01,TSN All-Star,1928,ML,,2B
drysddo01,Cy Young Award,1962,ML,,
boudrlo01,Baseball Magazine All-Star,1947,ML,,SS
mizejo01,TSN All-Star,1942,ML,,1B
simmote01,TSN All-Star,1979,NL,,C
mayswi01,TSN All-Star,1966,NL,,OF
luquedo01,Baseball Magazine All-Star,1923,NL,,P1
dentbu01,World Series MVP,1978,ML,,
hansero02,Rookie of the Year,1960,AL,,
rodrial01,TSN All-Star,2005,AL,,3B
benchjo01,TSN All-Star,1968,NL,,C
traynpi01,Baseball Magazine All-Star,1927,ML,,3B
mayswi01,TSN All-Star,1957,ML,,OF
estrajo01,TSN All-Star,2004,NL,,C
foxxji01,TSN Guide MVP,1938,AL,,
santibe01,Gold Glove,1988,NL,,C
coopewi01,Baseball Magazine All-Star,1924,NL,,P3
gonzaju03,Most Valuable Player,1998,AL,,
ramirar01,Silver Slugger,2011,NL,,3B
marioma01,TSN Major League Player of the Year,1944,ML,,
cobbty01,Baseball Magazine All-Star,1915,ML,,LF
madlobi01,TSN All-Star,1975,NL,,3B
robinfr02,TSN Player of the Year,1961,NL,,
gehrilo01,Baseball Magazine All-Star,1937,ML,,1B
dyeje01,Gold Glove,2000,AL,,OF
koufasa01,Cy Young Award,1963,ML,,
bondsba01,Most Valuable Player,2001,NL,,
willsma01,Most Valuable Player,1962,NL,,
maricju01,TSN All-Star,1966,NL,,P
andujjo01,Gold Glove,1984,NL,,P
alexape01,Pitching Triple Crown,1915,NL,,
chaveer01,Gold Glove,2004,AL,,3B
brownmo01,Baseball Magazine All-Star,1908,ML,,P4
sislege01,Baseball Magazine All-Star,1920,AL,,1B
jossad01,Baseball Magazine All-Star,1908,AL,,P4
camermi01,Gold Glove,2003,AL,,OF
snydefr01,Baseball Magazine All-Star,1915,ML,,C
griffke02,Gold Glove,1997,AL,,OF
gilliji01,Rookie of the Year,1953,NL,,
martipe02,TSN All-Star,1999,AL,,RHP
frankry01,TSN Reliever of the Year,2009,NL,,
finlest01,Gold Glove,1995,NL,,OF
aaronha01,TSN Player of the Year,1963,NL,,
ruffire01,Baseball Magazine All-Star,1939,AL,,P2
murraed02,Silver Slugger,1983,AL,,1B
hershor01,TSN All-Star,1988,NL,,RHP
hamptmi01,Gold Glove,2003,NL,,P
boggswa01,Silver Slugger,1988,AL,,3B
lonboji01,TSN Pitcher of the Year,1967,AL,,
nehfar01,Baseball Magazine All-Star,1921,NL,,P2
leonadu01,Baseball Magazine All-Star,1914,AL,,P2
hornsro01,Baseball Magazine All-Star,1929,ML,,2B
keyji01,TSN Pitcher of the Year,1987,AL,,
wakefdi01,TSN All-Star,1944,ML,,OF
crosbbo01,Rookie of the Year,2004,AL,,
johnsra05,Cy Young Award,1999,NL,,
clarkfr01,Baseball Magazine All-Star,1908,NL,,LF
yountro01,Silver Slugger,1982,AL,,SS
bigbeca01,Baseball Magazine All-Star,1922,NL,,OF
wagnele01,TSN All-Star,1962,AL,,OF
gagneer01,TSN All-Star,2003,NL,,RHP
chambch01,Gold Glove,1978,AL,,1B
speaktr01,Baseball Magazine All-Star,1918,AL,,OF
wynnea01,TSN Major League Player of the Year,1959,ML,,
daultda01,Silver Slugger,1992,NL,,C
benchjo01,TSN All-Star,1974,NL,,C
bondsba01,TSN All-Star,1990,NL,,OF
penaca01,Silver Slugger,2007,AL,,1B
elliobo01,Most Valuable Player,1947,NL,,
schilcu01,World Series MVP,2001,ML,Y,
grubeke01,Silver Slugger,1990,AL,,3B
walshed01,Baseball Magazine All-Star,1911,ML,,P6
gilesma01,TSN All-Star,2003,NL,,2B
alexape01,Baseball Magazine All-Star,1917,NL,,P1
rodrial01,Hank Aaron Award,2007,AL,,
clemero02,All-Star Game MVP,1986,ML,,
dickebi01,TSN All-Star,1936,ML,,C
greenha01,TSN All-Star,1935,ML,,1B
sandbry01,Gold Glove,1983,NL,,2B
daubeja01,Baseball Magazine All-Star,1918,NL,,1B
lombaer01,Most Valuable Player,1938,NL,,
dimagjo01,TSN Major League Player of the Year,1939,ML,,
rodriiv01,Gold Glove,1995,AL,,C
fiskca01,TSN All-Star,1977,AL,,C
mathech01,Baseball Magazine All-Star,1911,ML,,P2
willima04,Gold Glove,1993,NL,,3B
stonege01,Baseball Magazine All-Star,1910,AL,,LF
johnswa01,Baseball Magazine All-Star,1914,AL,,P1
hartnga01,Baseball Magazine All-Star,1930,NL,,C
berrayo01,TSN All-Star,1950,ML,,C
messean01,Gold Glove,1975,NL,,P
renteed01,TSN All-Star,2004,NL,,SS
alomaro01,ALCS MVP,1992,AL,,
donovdi01,TSN All-Star,1962,AL,,P
flanami01,Cy Young Award,1979,AL,,
palmeji01,Cy Young Award,1976,AL,,
griffke02,Gold Glove,1993,AL,,OF
sosasa01,Silver Slugger,2000,NL,,OF
morgajo02,TSN All-Star,1974,NL,,2B
schwado01,Rookie of the Year,1961,AL,,
belanma01,Gold Glove,1978,AL,,SS
fernato01,Gold Glove,1989,AL,,SS
ruthba01,Baseball Magazine All-Star,1929,ML,,RF
stanlmi01,Gold Glove,1969,AL,,OF
hernawi01,TSN Pitcher of the Year,1984,AL,,
maranra01,Baseball Magazine All-Star,1920,NL,,SS
foxne01,Gold Glove,1959,AL,,2B
brownji03,Baseball Magazine All-Star,1941,NL,,3B
archeji01,Baseball Magazine All-Star,1913,ML,,C
ripkeca01,TSN All-Star,1985,AL,,SS
olerujo01,Hutch Award,1993,ML,,
yastrca01,TSN All-Star,1963,AL,,OF
rodriiv01,Gold Glove,1997,AL,,C
ainsmed01,Baseball Magazine All-Star,1912,AL,,C2
ordonma01,Silver Slugger,2000,AL,,OF
ofarrbo01,Baseball Magazine All-Star,1923,NL,,C
zimmery01,Gold Glove,2009,NL,,3B
olerujo01,Gold Glove,2000,AL,,1B
boudrlo01,TSN Major League Player of the Year,1948,ML,,
schmimi01,Gold Glove,1979,NL,,3B
dawsoan01,Gold Glove,1981,NL,,OF
clemero01,Gold Glove,1967,NL,,OF
stephve01,Baseball Magazine All-Star,1949,AL,,SS
carltst01,Cy Young Award,1972,NL,,
gordojo01,Baseball Magazine All-Star,1941,ML,,2B
vaughar01,TSN All-Star,1935,ML,,SS
gordosi01,Baseball Magazine All-Star,1949,NL,,3B
alomasa02,All-Star Game MVP,1997,ML,,
sweened01,Baseball Magazine All-Star,1910,AL,,C2
richabo01,Gold Glove,1963,AL,,2B
lolicmi01,Babe Ruth Award,1968,AL,,P
biggicr01,Gold Glove,1995,NL,,2B
chandsp01,Most Valuable Player,1943,AL,,
boggswa01,TSN All-Star,1983,AL,,3B
fingero01,Rolaids Relief Man Award,1978,NL,,
konstji01,Baseball Magazine All-Star,1950,NL,,P2
ofarrbo01,Baseball Magazine All-Star,1923,ML,,C
fellebo01,Pitching Triple Crown,1940,AL,,
bumbral01,TSN All-Star,1980,AL,,OF
martipe01,Baseball Magazine All-Star,1935,NL,,3B
griffke02,All-Star Game MVP,1992,ML,,
traynpi01,Baseball Magazine All-Star,1926,ML,,3B
youngcy01,Pitching Triple Crown,1901,AL,,
gwynnto01,Gold Glove,1990,NL,,OF
izturce01,Gold Glove,2004,NL,,SS
hartnga01,Baseball Magazine All-Star,1934,NL,,C
marshwi01,Baseball Magazine All-Star,1947,NL,,RF
facero01,TSN Fireman of the Year,1962,NL,,
tesreje01,Baseball Magazine All-Star,1912,NL,,P1
glaustr01,Silver Slugger,2000,AL,,3B
bandosa01,TSN All-Star,1973,AL,,3B
munsoth01,Rookie of the Year,1970,AL,,
bluegos01,Baseball Magazine All-Star,1925,AL,,3B
sizemgr01,Gold Glove,2008,AL,,OF
faberre01,Baseball Magazine All-Star,1921,ML,,P2
baylodo01,TSN All-Star,1985,AL,,DH
chaseha01,Baseball Magazine All-Star,1911,ML,,1B
stanked01,Baseball Magazine All-Star,1947,NL,,2B
gehrilo01,TSN Guide MVP,1934,AL,,
benchjo01,Gold Glove,1974,NL,,C
borowha01,Baseball Magazine All-Star,1945,ML,,P4
marshmi01,TSN Fireman of the Year,1979,AL,Y,
johnsho01,Silver Slugger,1991,NL,,3B
maddugr01,Gold Glove,1998,NL,,P
glavito02,Cy Young Award,1998,NL,,
ortizda01,Silver Slugger,2011,AL,,DH
robinbr01,Lou Gehrig Memorial Award,1966,ML,,
jeterde01,Gold Glove,2005,AL,,SS
sainjo01,TSN Pitcher of the Year,1948,NL,,
jacksjo01,Baseball Magazine All-Star,1911,ML,,RF
hortowi01,TSN All-Star,1968,AL,,OF
boonebr01,Silver Slugger,2001,AL,,2B
hermabi01,Baseball Magazine All-Star,1940,NL,,2B
keefeti01,Pitching Triple Crown,1888,NL,,
matthga01,Rookie of the Year,1973,NL,,
sandbry01,TSN All-Star,1988,NL,,2B
boggswa01,TSN All-Star,1991,AL,,3B
francju01,Silver Slugger,1989,AL,,2B
ruffire01,TSN All-Star,1938,ML,,P
robinja02,Rookie of the Year,1947,ML,,
righeda01,Rolaids Relief Man Award,1986,AL,,
willite01,TSN Major League Player of the Year,1941,ML,,
bonilbo01,Silver Slugger,1990,NL,,OF
terryra01,World Series MVP,1962,ML,,
colemje01,Babe Ruth Award,1950,AL,,2B
lopesda01,TSN All-Star,1979,NL,,2B
ramirma02,Silver Slugger,2005,AL,,OF
roushed01,Baseball Magazine All-Star,1920,NL,,OF
worreto01,Rookie of the Year,1986,NL,,
averyst01,TSN All-Star,1993,NL,,LHP
archeji01,Baseball Magazine All-Star,1911,NL,,C4
averiea01,Baseball Magazine All-Star,1938,AL,,RF
bonilbo01,Silver Slugger,1991,NL,,OF
lajoina01,Baseball Magazine All-Star,1910,AL,,2B
erstada01,Silver Slugger,2000,AL,,OF
johnswa01,Pitching Triple Crown,1918,AL,,
alomaro01,Gold Glove,1991,AL,,2B
beckejo02,World Series MVP,2003,ML,,
torrejo01,TSN All-Star,1971,NL,,3B
bondsba01,Silver Slugger,1991,NL,,OF
clarkwi02,Silver Slugger,1991,NL,,1B
coopece01,Roberto Clemente Award,1983,ML,,
lynnfr01,Gold Glove,1978,AL,,OF
aaronha01,TSN All-Star,1958,ML,,OF
rolfere01,Baseball Magazine All-Star,1938,AL,,3B
hubbeca01,TSN All-Star,1933,ML,,P
coneda01,Hutch Award,1998,ML,,
mitchke01,TSN Player of the Year,1989,NL,,
robinbr01,Babe Ruth Award,1970,AL,,3B
simmote01,TSN All-Star,1977,NL,,C
thomafr04,Silver Slugger,1991,AL,,DH
averiea01,Baseball Magazine All-Star,1936,AL,,CF
cartejo01,Silver Slugger,1992,AL,,OF
rolliji01,Most Valuable Player,2007,NL,,
reynoha01,Gold Glove,1989,AL,,2B
johnsda02,Gold Glove,1971,AL,,2B
lemonbo01,TSN All-Star,1954,ML,,P
kalinal01,Gold Glove,1966,AL,,OF
fieldce01,Babe Ruth Award,1996,AL,,DH
melilsk01,Baseball Magazine All-Star,1931,AL,,2B
murcebo01,Gold Glove,1972,AL,,OF
moonwa01,Rookie of the Year,1954,NL,,
canoro01,Gold Glove,2012,AL,,2B
violafr01,Cy Young Award,1988,AL,,
edmonji01,Gold Glove,2000,NL,,OF
daubeja01,Baseball Magazine All-Star,1914,ML,,1B
smoltjo01,Cy Young Award,1996,NL,,
dimagdo01,TSN All-Star,1946,ML,,OF
munsoth01,TSN Player of the Year,1976,AL,,
dropowa01,Baseball Magazine All-Star,1950,AL,,1B
eckerde01,Rolaids Relief Man Award,1988,AL,,
boudrlo01,Baseball Magazine All-Star,1946,ML,,SS
dimagjo01,Most Valuable Player,1947,AL,,
erstada01,Gold Glove,2002,AL,,OF
woodjo02,Baseball Magazine All-Star,1912,AL,,P2
beckegl01,TSN All-Star,1971,NL,,2B
pujolal01,Lou Gehrig Memorial Award,2009,ML,,
gantro01,Silver Slugger,1991,NL,,OF
alexape01,Baseball Magazine All-Star,1915,ML,,P1
hudsoor01,Gold Glove,2009,NL,,2B
schilcu01,Branch Rickey Award,2001,ML,,
schilcu01,Hutch Award,2001,ML,,
rodriiv01,Silver Slugger,2004,AL,Y,C
sierrru01,TSN All-Star,1989,AL,,OF
aaronha01,TSN Player of the Year,1956,NL,,
colemvi01,Rookie of the Year,1985,NL,,
penato01,Gold Glove,1984,NL,,C
aparilu01,TSN All-Star,1963,AL,,SS
molitpa01,Hutch Award,1987,ML,,
bigbeca01,Baseball Magazine All-Star,1921,NL,,OF
yastrca01,Gold Glove,1967,AL,,OF
lansfca01,Silver Slugger,1981,AL,,3B
murphda05,Gold Glove,1986,NL,,OF
mathemi01,Gold Glove,2000,NL,,C
wakefti01,Roberto Clemente Award,2010,ML,,
raderdo02,Gold Glove,1972,NL,,3B
otisam01,Gold Glove,1974,AL,,OF
lopesda01,TSN All-Star,1978,NL,,2B
webbbr01,Cy Young Award,2006,NL,,
alexape01,Baseball Magazine All-Star,1923,NL,,P3
leecl02,Comeback Player of the Year,2008,AL,,
ottme01,TSN All-Star,1938,ML,,OF
rijojo01,TSN All-Star,1991,NL,,RHP
snowjt01,Gold Glove,1998,NL,,1B
thomafr04,Most Valuable Player,1993,AL,,
parneme01,TSN All-Star,1949,ML,,P
kleinch01,TSN All-Star,1933,ML,,OF
kellyge01,Baseball Magazine All-Star,1926,NL,,1B
dawsoan01,Most Valuable Player,1987,NL,,
vaughar01,Baseball Magazine All-Star,1934,ML,,SS
dickebi01,TSN All-Star,1939,ML,,C
mantlmi01,TSN All-Star,1961,AL,,OF
aurilri01,Silver Slugger,2001,NL,,SS
hornsro01,Baseball Magazine All-Star,1919,NL,,SS
cochrmi01,Baseball Magazine All-Star,1925,AL,,C2
koufasa01,TSN Pitcher of the Year,1963,NL,,
rodriiv01,Silver Slugger,1999,AL,,C
hubbeca01,Baseball Magazine All-Star,1929,NL,,P4
anderga01,TSN All-Star,2002,AL,,OF
gagneer01,TSN Pitcher of the Year,2003,NL,,
gehrich01,Baseball Magazine All-Star,1935,ML,,2B
thomafr04,TSN All-Star,2003,AL,,DH
danniha01,TSN All-Star,1940,ML,,C
leiteal01,Roberto Clemente Award,2000,ML,,
maddugr01,Gold Glove,2000,NL,,P
murphda05,TSN All-Star,1982,NL,,OF
evansdw01,Gold Glove,1983,AL,,OF
kinerra01,Baseball Magazine All-Star,1948,NL,,LF
santoro01,Gold Glove,1966,NL,,3B
mayswi01,TSN Player of the Year,1954,NL,,
eastwra01,Rolaids Relief Man Award,1976,NL,,
musiast01,TSN All-Star,1943,ML,,OF
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
darkal01,Lou Gehrig Memorial Award,1955,ML,,
sosasa01,Silver Slugger,1995,NL,,OF
cashno01,TSN All-Star,1971,AL,,1B
suzukic01,Gold Glove,2009,AL,,OF
fainfe01,Baseball Magazine All-Star,1948,AL,,1B
guidrro01,Gold Glove,1982,AL,,P
heltoto01,Silver Slugger,2000,NL,,1B
gwynnto01,TSN All-Star,1987,NL,,OF
daviser01,Silver Slugger,1989,NL,,OF
brosisc01,Gold Glove,1999,AL,,3B
abreubo01,Silver Slugger,2004,NL,,OF
deandi01,Baseball Magazine All-Star,1935,NL,,P1
benchjo01,Gold Glove,1968,NL,,C
averiea01,Baseball Magazine All-Star,1933,AL,,OF
coopece01,Silver Slugger,1980,AL,,1B
verbaem01,Baseball Magazine All-Star,1945,NL,,2B
lopezja01,NLCS MVP,1996,NL,,
santibe01,TSN All-Star,1991,NL,,C
conceda01,Gold Glove,1979,NL,,SS
scottmi03,NLCS MVP,1986,NL,,
yountro01,TSN Major League Player of the Year,1982,ML,,
leeth01,Baseball Magazine All-Star,1941,ML,,P3
vizquom01,Hutch Award,1996,ML,,
kaatji01,Gold Glove,1967,AL,,P
hemonro99,Branch Rickey Award,2003,ML,,
pearsal02,TSN All-Star,1963,AL,,OF
wheatza01,Baseball Magazine All-Star,1913,NL,,OF
bondsba01,Silver Slugger,2003,NL,,OF
allisbo01,Rookie of the Year,1959,AL,,
willicy01,Baseball Magazine All-Star,1922,AL,,OF
cronijo01,Baseball Magazine All-Star,1939,ML,,SS
hershor01,ALCS MVP,1995,AL,,
piazzmi01,Silver Slugger,1995,NL,,C
stirnsn01,Baseball Magazine All-Star,1945,AL,,2B
knighra01,Hutch Award,1983,ML,,
schilcu01,Roberto Clemente Award,2001,ML,,
robinfr02,TSN All-Star,1966,AL,,OF
sosasa01,Silver Slugger,2002,NL,,OF
retteme01,TSN All-Star,1971,AL,,OF
collied01,Most Valuable Player,1914,AL,,
kleinch01,TSN Guide MVP,1932,NL,,
devliar01,Baseball Magazine All-Star,1908,NL,,3B
jeterde01,Silver Slugger,2006,AL,,SS
maddugr01,Gold Glove,1996,NL,,P
grichbo01,Gold Glove,1973,AL,,2B
ayalabo01,TSN Player of the Year,1954,AL,,
pafkoan01,Baseball Magazine All-Star,1945,NL,,CF
gehrilo01,Baseball Magazine All-Star,1928,AL,,1B
kenneve01,Baseball Magazine All-Star,1936,AL,,P2
maddoga01,Gold Glove,1978,NL,,OF
rayjo01,TSN All-Star,1988,AL,,2B
howarel01,Babe Ruth Award,1958,AL,,C
fordwh01,TSN All-Star,1961,AL,,P
scottge02,Gold Glove,1973,AL,,1B
suttodo01,Lou Gehrig Memorial Award,1976,ML,,
dickebi01,TSN All-Star,1933,ML,,C
maddugr01,Gold Glove,1999,NL,,P
howarfr01,TSN All-Star,1968,AL,,OF
zimmery01,Lou Gehrig Memorial Award,2011,ML,,
bondsba01,Silver Slugger,1994,NL,,OF
zitoba01,Hutch Award,2012,ML,,
schoupe01,TSN All-Star,1995,NL,,LHP
yastrca01,Gold Glove,1965,AL,,OF
caseyse01,Hutch Award,1999,ML,,
winfida01,Silver Slugger,1992,AL,,DH
posadjo01,TSN All-Star,2007,AL,,C
schmimi01,Silver Slugger,1982,NL,,3B
mcgrifr01,TSN All-Star,1989,AL,,1B
benchjo01,TSN Major League Player of the Year,1970,ML,,
pinsova01,Gold Glove,1961,NL,,OF
mazerbi01,TSN All-Star,1967,NL,,2B
clarkfr01,Baseball Magazine All-Star,1909,ML,,LF
willite01,TSN All-Star,1956,ML,,OF
ruthba01,Baseball Magazine All-Star,1930,AL,,RF
wheatza01,Baseball Magazine All-Star,1914,NL,,OF
robinbr01,Roberto Clemente Award,1972,ML,,
stanlmi01,Gold Glove,1968,AL,,OF
suttebr01,Rolaids Relief Man Award,1979,NL,,
lidgebr01,TSN Reliever of the Year,2008,NL,,
reesepe01,TSN All-Star,1953,ML,,SS
dawsoan01,TSN All-Star,1983,NL,,OF
gehrilo01,TSN Guide MVP,1936,AL,,
baergca01,Silver Slugger,1993,AL,,2B
mitchke01,Silver Slugger,1989,NL,,OF
hendrge01,TSN All-Star,1983,NL,,1B
francjo01,TSN Fireman of the Year,1990,NL,,
hunteca01,TSN Pitcher of the Year,1974,AL,,
boggswa01,TSN All-Star,1994,AL,,3B
alexape01,Baseball Magazine All-Star,1927,NL,,P3
medwijo01,Baseball Magazine All-Star,1937,ML,,LF
cedence01,Gold Glove,1973,NL,,OF
pafkoan01,TSN All-Star,1945,ML,,OF
mccovwi01,TSN All-Star,1969,NL,,1B
hermabi01,Baseball Magazine All-Star,1935,NL,,2B
santibe01,Silver Slugger,1990,NL,,C
boggswa01,Gold Glove,1994,AL,,3B
ruthba01,Baseball Magazine All-Star,1920,ML,,OF
luzingr01,Roberto Clemente Award,1978,ML,,
montawi01,TSN All-Star,1976,NL,,1B
buehrma01,Gold Glove,2012,NL,,P
venturo01,Gold Glove,1999,NL,,3B
henrito01,TSN All-Star,1949,ML,,1B
helmsto01,Gold Glove,1971,NL,,2B
coopemo01,TSN All-Star,1942,ML,,P
mattido01,TSN All-Star,1986,AL,,1B
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
cobbty01,Baseball Magazine All-Star,1917,ML,,OF
newcodo01,TSN Pitcher of the Year,1956,NL,,
doerrbo01,TSN All-Star,1944,ML,,2B
garcino01,TSN All-Star,1999,AL,,SS
mayswi01,TSN All-Star,1960,ML,,OF
beltrad01,Gold Glove,2008,AL,,3B
musiast01,Baseball Magazine All-Star,1948,NL,,RF
dawsoan01,Gold Glove,1983,NL,,OF
staubru01,TSN All-Star,1978,AL,,DH
biggicr01,Hutch Award,2005,ML,,
tettlmi01,TSN All-Star,1989,AL,,C
sandeke01,TSN Fireman of the Year,1971,AL,,
hunteto01,Gold Glove,2001,AL,,OF
fingero01,Rolaids Relief Man Award,1980,NL,,
biggicr01,TSN All-Star,1997,NL,,2B
landiji01,Gold Glove,1962,AL,,OF
blairpa01,Gold Glove,1969,AL,,OF
francju01,TSN All-Star,1990,AL,,2B
mattido01,Most Valuable Player,1985,AL,,
ensbemo01,Silver Slugger,2005,NL,,3B
rolensc01,Silver Slugger,2002,NL,,3B
mostijo01,Baseball Magazine All-Star,1926,ML,,OF
coopemo01,TSN Guide MVP,1942,NL,,
schilcu01,TSN Pitcher of the Year,2001,NL,,
hernawi01,Cy Young Award,1984,AL,,
pennohe01,Baseball Magazine All-Star,1926,AL,,P2
mayswi01,TSN All-Star,1964,NL,,OF
lansfca01,Hutch Award,1992,ML,,
martipe01,Baseball Magazine All-Star,1935,ML,,3B
davisma01,TSN All-Star,1989,NL,,LHP
muellbi02,Silver Slugger,2003,AL,,3B
vizquom01,Gold Glove,1995,AL,,SS
murraed02,Rookie of the Year,1977,AL,,
cramedo01,TSN All-Star,1935,ML,,OF
soriaal01,Silver Slugger,2005,AL,,2B
robinfr02,TSN Major League Player of the Year,1966,ML,,
rogerke01,Gold Glove,2005,AL,,P
drysddo01,TSN Pitcher of the Year,1962,NL,,
alexape01,Baseball Magazine All-Star,1913,NL,,P2
grimebu01,Baseball Magazine All-Star,1928,ML,,P3
raderdo02,Gold Glove,1971,NL,,3B
wilsoha01,Baseball Magazine All-Star,1930,ML,,CF
taborji01,Baseball Magazine All-Star,1941,AL,,3B
hardeme01,Baseball Magazine All-Star,1934,AL,,P3
roushed01,Baseball Magazine All-Star,1919,NL,,OF
kinerra01,Baseball Magazine All-Star,1950,ML,,LF
clemero01,World Series MVP,1971,ML,,
jacksre01,Silver Slugger,1982,AL,,OF
willibe02,TSN All-Star,2002,AL,,OF
whitebi03,Gold Glove,1961,NL,,1B
carewro01,TSN All-Star,1975,AL,,2B
marshmi01,TSN Fireman of the Year,1974,NL,,
mcgwima01,Gold Glove,1990,AL,,1B
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
willima04,TSN All-Star,1993,NL,,3B
heathje01,Baseball Magazine All-Star,1941,ML,,RF
mussimi01,Gold Glove,2003,AL,,P
victosh01,Gold Glove,2008,NL,,OF
mayswi01,Gold Glove,1966,NL,,OF
roushed01,Baseball Magazine All-Star,1924,NL,,CF
ehmkeho01,Baseball Magazine All-Star,1923,AL,,P3
johnsra05,TSN All-Star,1995,AL,,LHP
walshed01,Baseball Magazine All-Star,1910,ML,,P1
mayswi01,Gold Glove,1967,NL,,OF
bottoji01,Baseball Magazine All-Star,1928,NL,,1B
langsma01,Gold Glove,1991,AL,,P
rolliji01,Silver Slugger,2007,NL,,SS
forscbo01,Silver Slugger,1980,NL,,P
santajo01,TSN All-Star,2004,AL,,P
piazzmi01,TSN All-Star,2002,NL,,C
elliobo01,Baseball Magazine All-Star,1944,NL,,3B
lynnfr01,Most Valuable Player,1975,AL,,
sislege01,Baseball Magazine All-Star,1921,AL,,1B
beltrad01,Gold Glove,2011,AL,,3B
munsoth01,TSN All-Star,1975,AL,,C
jacksre01,World Series MVP,1977,ML,,
willite01,TSN All-Star,1947,ML,,OF
crawfca02,Silver Slugger,2010,AL,,OF
burksel01,Silver Slugger,1990,AL,,OF
rossco01,NLCS MVP,2010,NL,,
herzobu01,Baseball Magazine All-Star,1916,NL,,2B
cavarph01,Baseball Magazine All-Star,1945,NL,,1B
dimagjo01,Baseball Magazine All-Star,1941,AL,,CF
murraed02,Silver Slugger,1984,AL,,1B
schilcu01,Lou Gehrig Memorial Award,1995,ML,,
sandbry01,Silver Slugger,1984,NL,,2B
alomaro01,TSN All-Star,2000,AL,,2B
gwynnto01,TSN All-Star,1989,NL,,OF
ferrewe01,Baseball Magazine All-Star,1936,AL,,P3
mageesh01,Baseball Magazine All-Star,1910,ML,,LF
larkiba01,TSN All-Star,1998,NL,,SS
decindo01,TSN All-Star,1982,AL,,3B
santoro01,Lou Gehrig Memorial Award,1973,ML,,
bridgto01,Baseball Magazine All-Star,1933,AL,,P4
careyma01,Baseball Magazine All-Star,1925,NL,,CF
archeji01,Baseball Magazine All-Star,1912,NL,,C1
larkiba01,TSN All-Star,1992,NL,,SS
knoblch01,Gold Glove,1997,AL,,2B
whitebi03,Gold Glove,1962,NL,,1B
posadjo01,Silver Slugger,2007,AL,,C
wanerll01,Baseball Magazine All-Star,1932,ML,,CF
mclaide01,TSN Pitcher of the Year,1968,AL,,
crandde01,TSN All-Star,1960,ML,,C
boudrlo01,TSN Player of the Year,1948,AL,,
rizzuph01,Baseball Magazine All-Star,1950,ML,,SS
guilloz01,Rookie of the Year,1985,AL,,
sutclri01,TSN Pitcher of the Year,1984,NL,,
olivato01,TSN All-Star,1966,AL,,OF
averiea01,Baseball Magazine All-Star,1931,AL,,CF
richabo01,TSN All-Star,1965,AL,,2B
trillma01,Silver Slugger,1981,NL,,2B
wettejo01,TSN Fireman of the Year,1996,AL,,
sislege01,Baseball Magazine All-Star,1917,AL,,1B
dropowa01,Rookie of the Year,1950,AL,,
pettian01,TSN All-Star,2003,AL,,LHP
ripkeca01,TSN All-Star,1993,AL,,SS
