managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
wallabo01m,1911,SLA,AL,1,152,45,107,8.0,Y
grimmch01m,1945,CHN,NL,1,155,98,56,1.0,N
garneph01m,2000,DET,AL,1,162,79,83,3.0,N
kellejo01m,1905,CIN,NL,1,155,79,74,5.0,Y
zimmedo01m,1972,SDN,NL,2,142,54,88,6.0,N
oneilst01m,1952,PHI,NL,2,91,59,32,4.0,N
huggimi01m,1914,SLN,NL,1,157,81,72,3.0,Y
lucchfr99m,1976,TEX,AL,1,162,76,86,4.0,N
meyerbi01m,1949,PIT,NL,1,154,71,83,6.0,N
holliho01m,1884,WS7,AA,1,62,12,50,12.0,N
mclarjo99m,2008,SEA,AL,1,72,25,47,4.0,N
bottoji01m,1937,SLA,AL,2,78,21,56,8.0,Y
cushmch99m,1891,ML3,AA,1,36,21,15,3.0,N
prattal01m,1882,PT1,AA,1,79,39,39,4.0,N
schoere01m,1968,SLN,NL,1,162,97,65,1.0,N
riddogr99m,1990,SDN,NL,2,82,38,44,5.0,N
stallge01m,1913,BSN,NL,1,154,69,82,5.0,N
phillho99m,1887,PIT,NL,1,125,55,69,6.0,N
griffcl01m,1904,NYA,AL,1,155,92,59,2.0,Y
trembda99m,2007,BAL,AL,2,93,40,53,4.0,N
scanlmi99m,1884,WSU,UA,1,114,47,65,7.0,N
dooinre01m,1910,PHI,NL,1,157,78,75,4.0,Y
gordojo01m,1960,CLE,AL,1,95,49,46,4.0,N
kellyto01m,1991,MIN,AL,1,162,95,67,1.0,N
durocle01m,1948,BRO,NL,1,73,35,37,3.0,N
hemusso01m,1961,SLN,NL,1,75,33,41,5.0,N
houkra01m,1970,NYA,AL,1,163,93,69,2.0,N
keanejo99m,1965,NYA,AL,1,162,77,85,6.0,N
gastoci01m,1993,TOR,AL,1,162,95,67,1.0,N
valenbo02m,2000,NYN,NL,1,162,94,68,2.0,N
baylodo01m,1997,COL,NL,1,162,83,79,3.0,N
trebeto99m,1991,ML4,AL,1,162,83,79,4.0,N
wathajo01m,1992,CAL,AL,2,89,39,50,5.0,N
lasorto01m,1991,LAN,NL,1,162,93,69,2.0,N
murtada01m,1970,PIT,NL,1,162,89,73,1.0,N
dierkla01m,1999,HOU,NL,1,61,38,23,1.0,N
williji03m,2004,HOU,NL,1,88,44,44,5.0,N
pearcdi01m,1872,NY2,,1,16,10,6,3.0,Y
runnepe01m,1966,BOS,AL,2,16,8,8,9.0,N
johnsda02m,1987,NYN,NL,1,162,92,70,2.0,N
yostne01m,2004,MIL,NL,1,161,67,94,6.0,N
callani01m,1916,PIT,NL,1,157,65,89,6.0,N
andersp01m,1980,DET,AL,1,163,84,78,5.0,N
johnsda02m,1995,CIN,NL,1,144,85,59,1.0,N
chancfr01m,1912,CHN,NL,1,153,91,59,3.0,Y
mauchge01m,1977,MIN,AL,1,161,84,77,4.0,N
corrapa01m,1978,TEX,AL,2,1,1,0,2.0,N
shawkbo01m,1930,NYA,AL,1,154,86,68,3.0,N
maddojo99m,2006,TBA,AL,1,162,61,101,5.0,N
fletcar01m,1924,PHI,NL,1,152,55,96,7.0,N
cochrmi01m,1935,DET,AL,1,152,93,58,1.0,Y
quilifr01m,1973,MIN,AL,1,162,81,81,3.0,N
fergubo01m,1879,TRN,NL,2,30,7,22,8.0,Y
shottbu01m,1929,PHI,NL,1,154,71,82,5.0,N
irwinar01m,1896,NY1,NL,1,90,36,53,7.0,N
torrejo01m,2002,NYA,AL,1,161,103,58,1.0,N
lamonge01m,1998,PIT,NL,1,162,69,93,6.0,N
adcocjo01m,1967,CLE,AL,1,162,75,87,8.0,N
morrijo01m,1883,BSN,NL,2,44,33,11,1.0,Y
wheelha01m,1884,KCU,UA,1,4,0,4,8.0,Y
haased01m,1985,ATL,NL,1,121,50,71,5.0,N
peskyjo01m,1963,BOS,AL,1,161,76,85,7.0,N
herzowh01m,1989,SLN,NL,1,164,86,76,3.0,N
lachere01m,1981,SEA,AL,2,85,38,47,5.0,N
stanked01m,1953,SLN,NL,1,157,83,71,3.0,Y
gerenbo01m,2010,OAK,AL,1,162,81,81,2.0,N
phillho99m,1884,PT1,AA,5,35,9,24,10.0,N
bakerde01m,1939,DET,AL,1,155,81,73,5.0,N
killebi01m,1931,SLA,AL,1,154,63,91,5.0,N
phillho99m,1888,PIT,NL,1,139,66,68,6.0,N
gastoci01m,1991,TOR,AL,1,120,66,54,1.0,N
tebeapa01m,1891,CL4,NL,2,73,31,40,5.0,Y
weaveea99m,1982,BAL,AL,1,163,94,68,2.0,N
gardero01m,2012,MIN,AL,1,162,66,96,5.0,N
jonesfi01m,1915,SLF,FL,1,159,87,67,2.0,Y
swiftbo01m,1966,DET,AL,2,57,32,25,3.0,N
gibbojo02m,2005,TOR,AL,1,162,80,82,3.0,N
larusto01m,1984,CHA,AL,1,162,74,88,5.0,N
ferrami01m,1983,CLE,AL,1,100,40,60,7.0,N
duffyhu01m,1906,PHI,NL,1,154,71,82,4.0,Y
clarkfr01m,1898,LS3,NL,1,154,70,81,9.0,Y
howleda01m,1931,CIN,NL,1,154,58,96,8.0,N
lasorto01m,1994,LAN,NL,1,115,58,56,1.0,N
oatesjo01m,2000,TEX,AL,1,162,71,91,4.0,N
higgipi01m,1960,BOS,AL,3,105,48,57,7.0,N
griffcl01m,1902,CHA,AL,1,138,74,60,4.0,Y
collish01m,1931,BOS,AL,1,153,62,90,6.0,N
kuheljo01m,1948,WS1,AL,1,154,56,97,7.0,N
clappjo01m,1883,NY1,NL,1,98,46,50,6.0,Y
loftuto01m,1889,CL4,NL,1,136,61,72,6.0,N
cronijo01m,1939,BOS,AL,1,152,89,62,2.0,Y
martibi02m,1975,NYA,AL,2,56,30,26,3.0,N
fergubo01m,1884,PT1,AA,2,42,11,31,10.0,Y
melesa01m,1966,MIN,AL,1,162,89,73,2.0,N
houkra01m,1971,NYA,AL,1,162,82,80,4.0,N
millsbr01m,2010,HOU,NL,1,162,76,86,4.0,N
lopezal01m,1963,CHA,AL,1,162,94,68,2.0,N
bochybr01m,2004,SDN,NL,1,162,87,75,3.0,N
torboje01m,1993,NYN,NL,1,38,13,25,7.0,N
woodji01m,1874,CH2,,2,23,10,13,5.0,N
girarjo01m,2011,NYA,AL,1,162,97,65,1.0,N
torrejo01m,2007,NYA,AL,1,162,94,68,2.0,N
hanlone01m,1902,BRO,NL,1,141,75,63,2.0,N
kennebo01m,1968,OAK,AL,1,163,82,80,6.0,N
lillibo01m,1984,HOU,NL,1,162,80,82,2.0,N
pearcdi01m,1875,SL2,,1,72,39,29,4.0,Y
harribu01m,1933,DET,AL,1,153,73,79,5.0,N
johnsda02m,1997,BAL,AL,1,162,98,64,1.0,N
murtada01m,1959,PIT,NL,1,155,78,76,4.0,N
frankhe01m,1965,SFN,NL,1,163,95,67,2.0,N
hendrja01m,1927,CIN,NL,1,153,75,78,5.0,N
willidi02m,1979,MON,NL,1,160,95,65,2.0,N
allenbo01m,1890,PHI,NL,4,35,25,10,3.0,Y
aloufe01m,2004,SFN,NL,1,162,91,71,2.0,N
bolesjo99m,1996,FLO,NL,3,75,40,35,3.0,N
jennihu01m,1925,NY1,NL,2,32,21,11,2.0,N
leyvani99m,1991,PHI,NL,1,13,4,9,3.0,N
stahlja01m,1912,BOS,AL,1,154,105,47,1.0,Y
stahlch01m,1906,BOS,AL,2,40,14,26,8.0,Y
mackco01m,1946,PHA,AL,1,155,49,105,8.0,N
perkicy01m,1937,DET,AL,5,15,6,9,2.0,N
rigglji99m,2008,SEA,AL,2,90,36,54,4.0,N
ansonca01m,1875,PH1,,2,8,4,2,2.0,Y
showabu99m,1995,NYA,AL,1,145,79,65,2.0,N
washiro01m,2008,TEX,AL,1,162,79,83,2.0,N
bowala01m,1987,SDN,NL,1,162,65,97,6.0,N
bevinte99m,1995,CHA,AL,2,113,57,56,3.0,N
simmole99m,1886,PH4,AA,1,98,41,55,6.0,N
bluegos01m,1945,WS1,AL,1,156,87,67,2.0,N
rignebi01m,1969,CAL,AL,1,39,11,28,3.0,N
southbi01m,1948,BSN,NL,1,154,91,62,1.0,N
trammal01m,2003,DET,AL,1,162,43,119,5.0,N
leylaji99m,1996,PIT,NL,1,162,73,89,5.0,N
leylaji99m,2012,DET,AL,1,162,88,74,1.0,N
mcclell01m,2002,PIT,NL,1,161,72,89,4.0,N
butleor99m,1883,PT1,AA,2,53,17,36,7.0,N
mathech01m,1916,CIN,NL,3,69,25,43,7.0,Y
parkesa01m,1972,HOU,NL,2,1,1,0,2.0,N
doyleja01m,1895,NY1,NL,2,64,32,31,9.0,Y
craftha01m,1958,KC1,AL,1,156,73,81,7.0,N
kingcl01m,1974,ATL,NL,2,64,38,25,3.0,N
comisch01m,1891,SL4,AA,1,141,86,52,2.0,Y
hardeme01m,1961,CLE,AL,2,1,1,0,5.0,N
mcgeami01m,1881,CL2,NL,1,11,4,7,7.0,Y
maculji01m,1879,SR1,NL,3,27,5,21,7.0,Y
hodgegi01m,1969,NYN,NL,1,162,100,62,1.0,N
stallge01m,1914,BSN,NL,1,158,94,59,1.0,N
killebi01m,1923,CHN,NL,1,154,83,71,4.0,N
manuech01m,2000,CLE,AL,1,162,90,72,2.0,N
stengca01m,1952,NYA,AL,1,154,95,59,1.0,N
mckinal01m,1885,SL5,NL,2,39,6,32,8.0,Y
millera99m,1985,MIN,AL,2,100,50,50,4.0,N
wrighge01m,1879,PRO,NL,1,85,59,25,1.0,Y
fergubo01m,1883,PHI,NL,1,17,4,13,8.0,Y
johnswa01m,1934,CLE,AL,1,154,85,69,3.0,N
hornsro01m,1928,BSN,NL,2,122,39,83,7.0,Y
woodge01m,1891,PH4,AA,2,125,67,55,4.0,Y
foxch01m,1971,SFN,NL,1,162,90,72,1.0,N
richapa01m,1952,CHA,AL,1,156,81,73,3.0,N
dayjo99m,1899,NY1,NL,1,66,29,35,10.0,N
stanked01m,1952,SLN,NL,1,154,88,66,3.0,Y
durocle01m,1970,CHN,NL,1,162,84,78,2.0,N
hargrmi01m,2000,BAL,AL,1,162,74,88,4.0,N
ermerca01m,1967,MIN,AL,2,114,66,46,2.0,N
mcgrajo01m,1917,NY1,NL,1,158,98,56,1.0,N
tebeapa01m,1892,CL4,NL,1,153,93,56,1.0,Y
stovage01m,1914,KCF,FL,1,154,67,84,6.0,Y
stengca01m,1954,NYA,AL,1,155,103,51,2.0,N
yostne01m,2010,KCA,AL,2,127,55,72,5.0,N
coombja01m,1919,PHI,NL,1,63,18,44,8.0,N
higgipi01m,1961,BOS,AL,1,163,76,86,6.0,N
rignebi01m,1958,SFN,NL,1,154,80,74,3.0,N
bristda99m,1976,ATL,NL,1,162,70,92,6.0,N
russebi01m,1997,LAN,NL,1,162,88,74,2.0,N
clarkfr01m,1901,PIT,NL,1,140,90,49,1.0,Y
armoubi99m,1904,CLE,AL,1,154,86,65,4.0,N
coopece01m,2008,HOU,NL,1,161,86,75,3.0,N
boyerke01m,1979,SLN,NL,1,163,86,76,3.0,N
mauchge01m,1969,MON,NL,1,162,52,110,6.0,N
barroed99m,1920,BOS,AL,1,154,72,81,5.0,N
bancrda01m,1925,BSN,NL,1,153,70,83,5.0,Y
wilheka01m,1921,PHI,NL,2,67,26,41,8.0,Y
jennihu01m,1913,DET,AL,1,153,66,87,6.0,N
lachema01m,1994,CAL,AL,2,75,31,44,4.0,N
buckeal99m,1892,PIT,NL,1,29,15,14,6.0,N
mcnamjo99m,1976,SDN,NL,1,162,73,89,5.0,N
hutchfr01m,1962,CIN,NL,1,162,98,64,3.0,N
alstowa01m,1957,BRO,NL,1,154,84,70,3.0,N
oatesjo01m,2001,TEX,AL,1,28,11,17,4.0,N
mckeoja99m,1978,OAK,AL,2,123,45,78,6.0,N
mccarjo99m,1932,NYA,AL,1,156,107,47,1.0,N
houkra01m,1968,NYA,AL,1,164,83,79,5.0,N
rigglji99m,1993,SDN,NL,1,162,61,101,7.0,N
willidi02m,1978,MON,NL,1,162,76,86,4.0,N
wardjo01m,1892,BRO,NL,1,158,95,59,2.0,Y
himslve99m,1961,CHN,NL,3,17,5,12,7.0,N
lakefr01m,1908,BOS,AL,2,40,22,17,5.0,N
alstowa01m,1965,LAN,NL,1,162,97,65,1.0,N
craigro01m,1985,SFN,NL,2,18,6,12,6.0,N
baylodo01m,1995,COL,NL,1,144,77,67,2.0,N
bochybr01m,1997,SDN,NL,1,162,76,86,4.0,N
speaktr01m,1922,CLE,AL,1,155,78,76,4.0,Y
torrejo01m,1978,NYN,NL,1,162,66,96,6.0,N
valenbo02m,1996,NYN,NL,2,31,12,19,4.0,N
mcnamjo99m,1990,CLE,AL,1,162,77,85,4.0,N
lumleha01m,1909,BRO,NL,1,155,55,98,6.0,Y
glassja01m,1892,SLN,NL,1,4,1,3,9.0,Y
hartnga01m,1938,CHN,NL,2,73,44,27,1.0,Y
mackco01m,1935,PHA,AL,1,149,58,91,8.0,N
stallge01m,1909,NYA,AL,1,153,74,77,5.0,N
dykesji01m,1946,CHA,AL,1,30,10,20,5.0,N
eversjo01m,1913,CHN,NL,1,155,88,65,3.0,Y
garcida99m,1980,CLE,AL,1,160,79,81,6.0,N
phillho99m,1883,CL5,AA,1,97,32,65,6.0,N
larusto01m,1981,CHA,AL,1,106,54,52,3.0,N
southbi01m,1944,SLN,NL,1,157,105,49,1.0,N
mckeoja99m,1999,CIN,NL,1,163,96,67,2.0,N
howear01m,2002,OAK,AL,1,162,103,59,1.0,N
tebbebi01m,1955,CIN,NL,1,154,75,79,5.0,N
darkal01m,1975,OAK,AL,1,162,98,64,1.0,N
lemonbo01m,1977,CHA,AL,1,162,90,72,3.0,N
kellyto01m,1992,MIN,AL,1,162,90,72,2.0,N
duffyhu01m,1901,MLA,AL,1,139,48,89,8.0,Y
coxbo01m,2006,ATL,NL,1,162,79,83,3.0,N
metroch01m,1962,CHN,NL,3,112,43,69,9.0,N
bancrfr99m,1883,CL2,NL,1,100,55,42,4.0,N
mackco01m,1912,PHA,AL,1,153,90,62,3.0,N
huggimi01m,1923,NYA,AL,1,152,98,54,1.0,N
harrebu01m,1991,NYN,NL,1,154,74,80,5.0,N
bancrfr99m,1889,IN3,NL,1,68,25,43,7.0,N
lopezal01m,1951,CLE,AL,1,155,93,61,2.0,N
schefbo01m,1962,DET,AL,1,161,85,76,4.0,N
mcbridi01m,1873,PH1,,1,52,28,23,4.0,Y
hengled99m,1884,CHU,UA,1,74,34,39,5.0,N
ansonca01m,1897,CHN,NL,1,138,59,73,9.0,Y
burnsto01m,1899,CHN,NL,1,152,75,73,8.0,N
birmijo01m,1912,CLE,AL,2,28,21,7,5.0,Y
tracyji01m,2002,LAN,NL,1,162,92,70,3.0,N
bakerdu01m,2003,CHN,NL,1,162,88,74,1.0,N
snydepo01m,1883,CN2,AA,1,98,61,37,3.0,Y
mathech01m,1917,CIN,NL,1,157,78,76,4.0,N
tannech01m,1980,PIT,NL,1,162,83,79,3.0,N
zimmedo01m,1978,BOS,AL,1,163,99,64,2.0,N
tebbebi01m,1961,ML1,NL,2,25,12,13,4.0,N
clappjo01m,1878,IN1,NL,1,63,24,36,5.0,Y
hendrja01m,1928,CIN,NL,1,153,78,74,5.0,N
mackco01m,1915,PHA,AL,1,154,43,109,8.0,N
mcaleji01m,1907,SLA,AL,1,155,69,83,6.0,Y
torboje01m,1979,CLE,AL,1,95,43,52,6.0,N
coxbo01m,1991,ATL,NL,1,162,94,68,1.0,N
gardero01m,2006,MIN,AL,1,162,96,66,1.0,N
lathaju01m,1882,PH4,AA,1,75,41,34,2.0,Y
glassja01m,1889,IN3,NL,2,67,34,32,7.0,Y
joycebi01m,1897,NY1,NL,1,138,83,48,3.0,Y
ottme01m,1947,NY1,NL,1,155,81,73,4.0,Y
showabu99m,1999,ARI,NL,1,162,100,62,1.0,N
oneilst01m,1937,CLE,AL,1,156,83,71,4.0,N
mcgrajo01m,1905,NY1,NL,1,155,105,48,1.0,Y
chancfr01m,1923,BOS,AL,1,154,61,91,8.0,N
davisge01m,1901,NY1,NL,1,141,52,85,7.0,Y
walkeha01m,1969,HOU,NL,1,162,81,81,5.0,N
leadlbo99m,1891,CL4,NL,1,68,34,34,5.0,N
durocle01m,1954,NY1,NL,1,154,97,57,1.0,N
lopezal01m,1956,CLE,AL,1,155,88,66,2.0,N
harribu01m,1936,WS1,AL,1,153,82,71,4.0,N
johnswa01m,1930,WS1,AL,1,154,94,60,2.0,N
stricge01m,1966,CLE,AL,2,39,15,24,5.0,N
terrybi01m,1941,NY1,NL,1,156,74,79,5.0,N
ozarkda99m,1976,PHI,NL,1,162,101,61,1.0,N
russejo02m,2009,PIT,NL,1,161,62,99,6.0,N
freyji99m,1981,KCA,AL,1,70,30,40,1.0,N
rigglji99m,1994,SDN,NL,1,117,47,70,4.0,N
fohlle01m,1923,SLA,AL,1,103,52,49,5.0,N
tannech01m,1984,PIT,NL,1,162,75,87,6.0,N
kingcl01m,1975,ATL,NL,1,134,58,76,5.0,N
herzowh01m,1979,KCA,AL,1,162,85,77,2.0,N
mckecbi01m,1936,BSN,NL,1,157,71,83,6.0,N
grimmch01m,1947,CHN,NL,1,155,69,85,6.0,N
brenlbo01m,2002,ARI,NL,1,162,98,64,1.0,N
virdobi01m,1975,HOU,NL,2,35,17,17,6.0,N
collite99m,1997,ANA,AL,1,162,84,78,2.0,N
mcclell01m,2004,PIT,NL,1,161,72,89,5.0,N
careyto01m,1874,NY2,,1,25,13,12,2.0,Y
kuennha01m,1983,ML4,AL,1,162,87,75,5.0,N
haneyfr01m,1957,ML1,NL,1,155,95,59,1.0,N
hallmbi01m,1897,SLN,NL,3,50,13,36,12.0,Y
ansonca01m,1896,CHN,NL,1,132,71,57,5.0,Y
greenda02m,1989,NYA,AL,1,121,56,65,5.0,N
mileyda99m,2003,CIN,NL,3,57,22,35,5.0,N
andersp01m,1984,DET,AL,1,162,104,58,1.0,N
fergubo01m,1871,NY2,,1,33,16,17,5.0,Y
hendrja01m,1918,SLN,NL,1,133,51,78,8.0,N
yostne01m,2007,MIL,NL,1,162,83,79,2.0,N
ottme01m,1943,NY1,NL,1,156,55,98,8.0,Y
gaffnjo99m,1886,WS8,NL,2,43,15,25,8.0,N
sislege01m,1924,SLA,AL,1,153,74,78,4.0,Y
randowi01m,2007,NYN,NL,1,162,88,74,2.0,N
boudrlo01m,1948,CLE,AL,1,156,97,58,1.0,Y
plummbi01m,1992,SEA,AL,1,162,64,98,7.0,N
kuehlka99m,1976,MON,NL,1,128,43,85,6.0,N
mccarjo99m,1938,NYA,AL,1,157,99,53,1.0,N
torrejo01m,1998,NYA,AL,1,162,114,48,1.0,N
ewingbu01m,1900,NY1,NL,1,63,21,41,8.0,N
tannech01m,1975,CHA,AL,1,161,75,86,5.0,N
haneyfr01m,1954,PIT,NL,1,154,53,101,8.0,N
gleaski01m,1919,CHA,AL,1,140,88,52,1.0,N
hargrmi01m,1991,CLE,AL,2,85,32,53,7.0,N
pinielo01m,2007,CHN,NL,1,162,85,77,1.0,N
francte01m,1997,PHI,NL,1,162,68,94,5.0,N
harrebu01m,1990,NYN,NL,2,120,71,49,2.0,N
larusto01m,1985,CHA,AL,1,163,85,77,3.0,N
mckecbi01m,1928,SLN,NL,1,154,95,59,1.0,N
fregoji01m,1978,CAL,AL,2,117,62,55,2.0,N
mackco01m,1925,PHA,AL,1,153,88,64,2.0,N
bauerha01m,1965,BAL,AL,1,162,94,68,3.0,N
durocle01m,1949,NY1,NL,1,156,73,81,5.0,N
burkeji01m,1918,SLA,AL,3,61,29,31,5.0,N
vittos01m,1939,CLE,AL,1,154,87,67,3.0,N
mackco01m,1920,PHA,AL,1,156,48,106,8.0,N
yostne01m,2005,MIL,NL,1,162,81,81,3.0,N
gleaski01m,1923,CHA,AL,1,156,69,85,7.0,N
manuech01m,2006,PHI,NL,1,162,85,77,2.0,N
owenspa99m,1983,PHI,NL,2,77,47,30,1.0,N
herzowh01m,1978,KCA,AL,1,162,92,70,1.0,N
mauchge01m,1967,PHI,NL,1,162,82,80,5.0,N
collite99m,2011,NYN,NL,1,162,77,85,4.0,N
popowed99m,1973,BOS,AL,2,1,1,0,2.0,N
fuchsju99m,1929,BSN,NL,1,154,56,98,8.0,N
tannech01m,1972,CHA,AL,1,154,87,67,2.0,N
girarjo01m,2006,FLO,NL,1,162,78,84,4.0,N
michage01m,1987,CHN,NL,1,136,68,68,6.0,N
gleaski01m,1922,CHA,AL,1,155,77,77,5.0,N
larusto01m,1992,OAK,AL,1,162,96,66,1.0,N
bakerdu01m,2009,CIN,NL,1,162,78,84,4.0,N
schmegu99m,1884,CL5,AA,1,110,69,39,2.0,N
maddojo99m,2011,TBA,AL,1,162,91,71,2.0,N
torrejo01m,1994,SLN,NL,1,115,53,61,3.0,N
bristda99m,1977,ATL,NL,1,29,8,21,6.0,N
robinfr02m,1977,CLE,AL,1,57,26,31,5.0,N
lachere01m,1995,FLO,NL,1,143,67,76,4.0,N
trebeto99m,1988,ML4,AL,1,162,87,75,4.0,N
cobbty01m,1921,DET,AL,1,154,71,82,6.0,Y
johnsda01m,1975,BOS,AL,1,160,95,65,1.0,N
gomezpr01m,1970,SDN,NL,1,162,63,99,6.0,N
lamonge01m,1992,CHA,AL,1,162,86,76,3.0,N
friscfr01m,1941,PIT,NL,1,156,81,73,4.0,N
bristda99m,1971,ML4,AL,1,161,69,92,6.0,N
woodji01m,1873,PH2,,2,43,28,15,2.0,Y
harribu01m,1941,WS1,AL,1,156,70,84,6.0,N
cochrmi01m,1934,DET,AL,1,154,101,53,1.0,Y
schalra01m,1927,CHA,AL,1,153,70,83,5.0,Y
tannech01m,1973,CHA,AL,1,162,77,85,5.0,N
oneilst01m,1935,CLE,AL,2,60,36,23,3.0,N
oneilst01m,1944,DET,AL,1,156,88,66,2.0,N
ottme01m,1948,NY1,NL,1,76,37,38,5.0,N
foutzda01m,1896,BRO,NL,1,133,58,73,10.0,Y
hanlone01m,1905,BRO,NL,1,155,48,104,8.0,N
leylaji99m,1992,PIT,NL,1,162,96,66,1.0,N
morrijo01m,1882,BSN,NL,1,85,45,39,4.0,Y
robinfr02m,2002,MON,NL,1,162,83,79,2.0,N
lockmwh01m,1973,CHN,NL,1,161,77,84,5.0,N
ganzejo01m,1908,CIN,NL,1,155,73,81,5.0,Y
yorkto01m,1878,PRO,NL,1,62,33,27,3.0,Y
robinwi01m,1917,BRO,NL,1,156,70,81,7.0,N
schlala01m,1915,BUF,FL,1,41,13,28,6.0,N
harribu01m,1953,WS1,AL,1,152,76,76,5.0,N
hatfijo01m,1872,NY2,,2,40,24,14,3.0,Y
parksbi01m,1875,WS6,,2,8,1,7,10.0,Y
richapa01m,1960,BAL,AL,1,154,89,65,2.0,N
whitejo01m,1960,CLE,AL,2,1,1,0,4.0,N
gomezpr01m,1972,SDN,NL,1,11,4,7,6.0,N
seleefr99m,1901,BSN,NL,1,140,69,69,5.0,N
dressch01m,1953,BRO,NL,1,155,105,49,1.0,N
grimmch01m,1952,BSN,NL,2,120,51,67,7.0,N
ripkeca99m,1988,BAL,AL,1,6,0,6,7.0,N
cronijo01m,1941,BOS,AL,1,155,84,70,2.0,Y
smithma01m,1970,DET,AL,1,162,79,83,4.0,N
andersp01m,1979,DET,AL,3,106,56,50,5.0,N
kellyto01m,2000,MIN,AL,1,162,69,93,5.0,N
milancl01m,1922,WS1,AL,1,154,69,85,6.0,Y
trottsa01m,1891,WS9,AA,1,12,4,7,9.0,N
howear01m,1993,HOU,NL,1,162,85,77,3.0,N
crandde01m,1984,SEA,AL,1,135,59,76,5.0,N
bauerha01m,1967,BAL,AL,1,161,76,85,7.0,N
cavarph01m,1953,CHN,NL,1,155,65,89,7.0,Y
freyji99m,1985,CHN,NL,1,162,77,84,4.0,N
harrilu01m,1971,ATL,NL,1,162,82,80,3.0,N
johnswa01m,1929,WS1,AL,1,153,71,81,5.0,N
alstowa01m,1968,LAN,NL,1,162,76,86,8.0,N
paborch01m,1875,BR2,,1,42,2,40,12.0,Y
callani01m,1903,CHA,AL,1,138,60,77,7.0,Y
pinielo01m,1990,CIN,NL,1,162,91,71,1.0,N
dykesji01m,1960,CLE,AL,3,58,26,32,4.0,N
bluegos01m,1947,WS1,AL,1,154,64,90,7.0,N
malonfe01m,1874,CH2,,1,36,18,18,5.0,Y
skinnbo01m,1969,PHI,NL,1,108,44,64,5.0,N
moranpa01m,1918,PHI,NL,1,125,55,68,6.0,N
griffmi01m,1898,BRO,NL,2,4,1,3,10.0,Y
clarkfr01m,1909,PIT,NL,1,154,110,42,1.0,Y
collite99m,2012,NYN,NL,1,162,74,88,4.0,N
pinielo01m,1994,SEA,AL,1,112,49,63,3.0,N
bresnro01m,1915,CHN,NL,1,157,73,80,4.0,Y
herzowh01m,1990,SLN,NL,1,80,33,47,6.0,N
willidi02m,1981,MON,NL,1,81,44,37,1.0,N
lefebji01m,1992,CHN,NL,1,162,78,84,4.0,N
mackco01m,1930,PHA,AL,1,154,102,52,1.0,N
stengca01m,1959,NYA,AL,1,155,79,75,3.0,N
hackst01m,1955,CHN,NL,1,154,72,81,6.0,N
foxch01m,1973,SFN,NL,1,162,88,74,3.0,N
mackde01m,1882,LS2,AA,1,80,42,38,3.0,Y
metroch01m,1970,KCA,AL,1,52,19,33,4.0,N
mauchge01m,1975,MON,NL,1,162,75,87,5.0,N
tayloza02m,1948,SLA,AL,1,155,59,94,6.0,N
lajoina01m,1909,CLE,AL,1,114,57,57,6.0,Y
zimmedo01m,1976,BOS,AL,2,76,42,34,3.0,N
mckeoja99m,1989,SDN,NL,1,162,89,73,2.0,N
harribu01m,1930,DET,AL,1,154,75,79,5.0,N
hinchaj01m,2010,ARI,NL,1,79,31,48,5.0,N
stallge01m,1898,PHI,NL,1,46,19,27,6.0,Y
schoere01m,1971,SLN,NL,1,163,90,72,2.0,N
ryanco01m,1975,ATL,NL,2,27,9,18,5.0,N
mcmanma01m,1932,BOS,AL,2,99,32,67,8.0,Y
frankhe01m,1966,SFN,NL,1,161,93,68,2.0,N
hutchfr01m,1959,CIN,NL,2,74,39,35,5.0,N
higgipi01m,1958,BOS,AL,1,155,79,75,3.0,N
mcclell01m,2003,PIT,NL,1,162,75,87,4.0,N
jennihu01m,1918,DET,AL,1,128,55,71,7.0,Y
bevinte99m,1996,CHA,AL,1,163,85,77,2.0,N
boudrlo01m,1943,CLE,AL,1,153,82,71,3.0,Y
ottme01m,1946,NY1,NL,1,154,61,93,8.0,Y
bristda99m,1968,CIN,NL,1,163,83,79,4.0,N
mcphebi01m,1902,CIN,NL,1,65,27,37,4.0,N
holmeto01m,1951,BSN,NL,2,95,48,47,4.0,Y
davissp01m,1946,PIT,NL,2,3,1,2,7.0,N
shottbu01m,1949,BRO,NL,1,156,97,57,1.0,N
traynpi01m,1937,PIT,NL,1,154,86,68,3.0,Y
huffge99m,1907,BOS,AL,2,8,2,6,7.0,N
darkal01m,1974,OAK,AL,1,162,90,72,1.0,N
mccarto01m,1890,SL4,AA,5,5,4,1,3.0,Y
manuech01m,2005,PHI,NL,1,162,88,74,2.0,N
bancrda01m,1926,BSN,NL,1,153,66,86,7.0,Y
dressch01m,1936,CIN,NL,1,154,74,80,5.0,N
walshed01m,1924,CHA,AL,2,3,1,2,6.0,N
gonzafr99m,2009,FLO,NL,1,162,87,75,2.0,N
raderdo02m,1984,TEX,AL,1,161,69,92,7.0,N
lasorto01m,1987,LAN,NL,1,162,73,89,4.0,N
gordojo01m,1969,KCA,AL,1,163,69,93,4.0,N
garneph01m,1995,ML4,AL,1,144,65,79,4.0,N
shepala99m,1968,PIT,NL,1,163,80,82,6.0,N
pinielo01m,2009,CHN,NL,1,161,83,78,2.0,N
gibbojo02m,2007,TOR,AL,1,162,83,79,3.0,N
