schoolid,schoolname,schoolcity,schoolstate,schoolnick
houston,University of Houston,Houston,TX,Cougars
friendsks,Friends University,Wichita,KS,Falcons
mobileal,University of Mobile,Mobile,AL,Rams
emoryhenry,Emory & Henry College,Emory,VA,Wasps
quinnipiac,Quinnipiac University,Hamden,CT,Bobcats
depauwin,DePauw University,Greencastle,IN,Tigers
dallasbapt,Dallas Baptist University,Dallas,TX,Patriots
dominican,Dominican College,Orangeburg,NY,Chargers
csstanisl,"California State University, Stanislaus",Turlock,CA,Warriors
wlmpennia,William Penn University,Oskaloosa,IA,Statesmen
maine,University of Maine,Orono,ME,Black Bears
hawaiipac,Hawai'i Pacific University,Honolulu,HI,Sea Warriors
utep,University of Texas at El Paso,El Paso,TX,Miners
stfranny,St. Francis College,Brooklyn Heights,NY,Terriers
wiscmilw,University of Wisconsin-Milwaukee,Milwaukee,WI,Panthers
ramaponj,Ramapo College of New Jersey,Mahwah,NJ,Roadrunners
buffalost,State University College at Buffalo,Buffalo,NY,Bengals
bridgwtrst,Bridgewater State College,Bridgewater,MA,Bears
wheaton,Wheaton College,Wheaton,IL,Thunder
chicagost,Chicago State University,Chicago,IL,Cougars
idaho,University of Idaho,Moscow,ID,Vandals
forthays,Fort Hays State University,Hays,KS,Tigers
wvwesleyan,West Virginia Wesleyan College,Buckhannon,WV,Bobcats
kywesleyan,Kentucky Wesleyan College,Owensboro,KY,Panthers
randmacon,Randolph-Macon College,Ashland,VA,Yellow Jackets
washleeva,Washington and Lee University,Lexington,VA,Generals
nmexico,University of New Mexico,Albuquerque,NM,Lobos
dickinson,Dickinson College,Carlisle,PA,Red Devils
cncrdiacol,Concordia College,Moorhead,MN,Cobbers
midlndluth,Midland Lutheran College,Fremont,NE,Warriors
mankatost,"Minnesota State University, Mankato",Mankato,MN,Mavericks
lee,Lee University,Cleveland,TN,Flames
crngmellon,Carnegie Mellon University,Pittsburgh,PA,Tartans
bridgeport,University of Bridgeport,Bridgeport,CT,Purple Knights
gallaudet,Gallaudet University,Washington,DC,Bison
ohiost,Ohio State University,Columbus,OH,Buckeyes
lycomingpa,Lycoming College,Williamsport,PA,Warriors
cmissouri,Central Missouri State University,Warrensburg,MO,Mules
tennst,Tennessee State University,Nashville,TN,Tigers
sandiego,University of San Diego,San Diego,CA,Toreros
charlotte,University of North Carolina at Charlotte,Charlotte,NC,49ers
emichigan,Eastern Michigan University,Ypsilanti,MI,Eagles
pompitzer,Pomona College,Claremont,CA,Sagehens
winthrop,Winthrop University,Rock Hill,SC,Eagles
wichitast,Wichita State University,Wichita,KS,Shockers
uncashe,University of North Carolina at Asheville,Asheville,NC,Bulldogs
psubehrend,"Pennsylvania State University Erie, the Behrend College",Erie,PA,Lions
stthomasfl,St. Thomas University,Miami,FL,Bobcats
wwashngton,Western Washington University,Bellingham,WA,Vikings
sandiegost,San Diego State University,San Diego,CA,Aztecs
chicost,"California State University, Chico",Chico,CA,Wildcats
bakerks,Baker University,Baldwin City,KS,Wildcats
mcneese,McNeese State University,Lake Charles,LA,Cowboys
stmarytx,St. Mary's University,San Antonio,TX,Rattlers
savstate,Savannah State University,Savannah,GA,Tigers
virginiast,Virginia State University,Petersburg,VA,Trojans
lorasia,Loras College,Dubuque,IA,Duhawks
middlbryvt,Middlebury College,Middlebury,VT,Panthers
mesast,Mesa State College,Grand Junction,CO,Mavericks
millikin,Millikin University,Decatur,IL,Big Blue
dayton,University of Dayton,Dayton,OH,Flyers
fresnost,"California State University, Fresno",Fresno,CA,Bulldogs
lakeforest,Lake Forest College,Lake Forest,IL,Foresters
wheatonma,Wheaton College (Mass.),Wheaton,MA,Lyons
westmontca,Westmont College,Santa Barbara,CA,Warriors
norfolkst,Norfolk State University,Norfolk,VA,Spartans
mnmorris,"University of Minnesota, Morris",Morris,MN,Cougars
wmichigan,Western Michigan University,Kalamazoo,MI,Broncos
chapmanca,Chapman University,Orange,CA,Panthers
wconnst,Western Connecticut State University,Danbury,CT,Colonials
eckerd,Eckerd College,Saint Petersburg,FL,Tritons
vcu,Virginia Commonwealth University,Richmond,VA,Rams
laverneca,University of La Verne,La Verne,CA,Leopards
nebellevue,Bellevue University,Bellevue,NE,Bruins
juniatapa,Juniata College,Huntingdon,PA,Eagles
towson,Towson University,Towson,MD,Tigers
lemoyne,LeMoyne College,Syracuse,NY,Dolphins
gonzaga,Gonzaga University,Spokane,WA,Bulldogs
texasam,Texas A&M University,College Station,TX,Aggies
ballst,Ball State University,Muncie,IN,Cardinals
stmarysmn,Saint Mary's University of Minnesota,Winona,MN,Cardinals
rider,Rider University,Lawrenceville,NJ,Broncs
wyoming,University of Wyoming,Laramie,WY,Cowboys
johnshpkns,Johns Hopkins University,Baltimore,MD,Blue Jays
stlawrence,St. Lawrence University,Canton,NY,Saints
cumbrlndtn,Cumberland University,Lebanon,TN,Bulldogs
grvalleyst,Grand Valley State University,Allendale,MI,Lakers
notredame,University of Notre Dame,South Bend,IN,Fighting Irish
stanselm,Saint Anselm College,Manchester,NH,Hawks
xavier,Xavier University,Cincinnati,OH,Musketeers
sacheart,Sacred Heart University,Fairfield,CT,Pioneers
alcornst,Alcorn State University,Lorman,MS,Braves
philsmith,Philander Smith College,Little Rock,AR,Panthers
wingate,Wingate University,Wingate,NC,Bulldogs
ptlomanaz,Point Loma Nazarene University,San Diego,CA,Sea Lions
rollins,Rollins College,Winter Park,FL,Tars
amherstma,Amherst College,Amherst,MA,Lord Jeffs
njcity,New Jersey City University,Jersey City,NJ,Gothic Knights
nebraska,University of Nebraska,Lincoln,NE,Huskers
schreiner,Schreiner University,Kerrville,TX,Mountaineers
nytech,New York Institute of Technology,Old Westbury,NY,Bears
morrbrown,Morris Brown College,Atlanta,GA,Wolverines
ohdominican,Ohio Dominican University,Columbus,OH,Panthers
depaul,DePaul University,Chicago,IL,Blue Demons
nwmost,Northwest Missouri State University,Maryville,MO,Bearcats
nicholls,Nicholls State University,Thibodeaux,LA,Colonels
riponwi,Ripon College,Ripon,WI,Red Hawks
newberry,Newberry College,Newberry,SC,Indians
denver,University of Denver,Denver,CO,Pioneers
gettysburg,Gettysburg College,Gettysburg,PA,Bullets
austinpeay,Austin Peay State University,Clarksville,TN,Governors
thielpa,Thiel College,Greenville,PA,Tomcats
bethcook,Bethune-Cookman College,Daytona Beach,FL,Wildcats
emporiast,Emporia State University,Emporia,KS,Hornets
clarion,Clarion University of Pennsylvania,Clarion,PA,Golden Eagles
unionny,Union College,Schenectady,NY,Dutchmen
northwood,Northwood University,Midland,MI,Timberwolves
sela,Southeastern Louisiana University,Hammond,LA,Lions
olddom,Old Dominion University,Norfolk,VA,Monarchs
washjeffpa,Washington & Jefferson College,Washington,PA,Presidents
providence,Providence College,Providence,RI,Friars
bluefield,Bluefield College,Bluefield,VA,Rams
indpolis,University of Indianapolis,Indianapolis,IN,Greyhounds
bostonuniv,Boston University,Boston,MA,Terriers
stjosephs,Saint Joseph's University,Philadelphia,PA,Hawks
richmond,University of Richmond,Richmond,VA,Spiders
ekentucky,Eastern Kentucky University,Richmond,KY,Colonels
huntercuny,"Hunter College, The City University of New York",New York,NY,Hawks
centenary,Centenary College of Louisiana,Shreveport,LA,Gentlemen
longwoodva,Longwood University,Farmville,VA,Lancers
smiss,University of Southern Mississippi,Hattiesburg,MS,Golden Eagles
calutheran,California Lutheran University,Thousand Oaks,CA,Kingsmen
sanjosest,San Jose State University,San Jose,CA,Spartans
lipscomb,Lipscomb University,Nashville,TN,Bisons
wchester,West Chester University of Pennsylvania,West Chester,PA,Golden Rams
waynesburg,Waynesburg College,Waynesburg,PA,Yellow Jackets
wgeorgia,State University of West Georgia,Carrollton,GA,Braves
deltast,Delta State University,Cleveland,MS,Statesmen
umkc,University of Missouri-Kansas City,Kansas City,MO,Kangaroos
youngst,Youngstown State University,Youngstown,OH,Penguins
santaclara,Santa Clara University,Santa Clara,CA,Broncos
strose,College of Saint Rose,Albany,NY,Golden Knights
kalamazoo,Kalamazoo College,Kalamazoo,MI,Hornets
catholic,Catholic University of America,Washington,DC,Cardinals
swmost,Missouri State University,Springfield,MO,Bears
fltech,Florida Institute of Technology,Melbourne,FL,Panthers
detroit,University of Detroit Mercy,Detroit,MI,Titans
concordny,Concordia College,Bronxville,NY,Clippers
beloitwi,Beloit College,Beloit,WI,Buccaneers
centreky,Centre College,Danville,KY,Colonels
fairldick,Fairleigh Dickinson University,Teaneck,NJ,Knights
vmi,Virginia Military Institute,Lexington,VA,Keydets
wvirginia,West Virginia University,Morgantown,WV,Mountaineers
indianast,Indiana State University,Terre Haute,IN,Sycamores
plymouth,Plymouth State University,Plymouth,NH,Panthers
utah,University of Utah,Salt Lake City,UT,Utes
seoklahoma,Southeastern Oklahoma State University,Durant,OK,Savages
manhattan,Manhattan College,Riverdale,NY,Jaspers
okcity,Oklahoma City University,Oklahoma City,OK,Stars
wesleyanct,Wesleyan University,Middletown,CT,Cardinals
glenvilst,Glenville State College,Glenville,WV,Pioneers
mntclairst,Montclair State University,Upper Montclair,NJ,Red Hawks
indiana,Indiana University,Bloomington,IN,Hoosiers
ecentralok,East Central University,Ada,OK,Tigers
missst,Mississippi State University,Starkville,MS,Bulldogs
andersonsc,Anderson College,Anderson,SC,Trojans
swesternks,Southwestern College,Winfield,KS,Moundbuilders
stbonny,St. Bonaventure University,St. Bonaventure,NY,Bonnies
ferrumva,Ferrum College,Ferrum,VA,Panthers
austincol,Austin College,Sherman,TX,Kangaroos
alverniapa,Alvernia College,Reading,PA,Crusaders
belmontab,Belmont Abbey College,Belmont,NC,Crusaders
mariettaoh,Marietta College,Marietta,OH,Pioneers
carkansas,University of Central Arkansas,Conway,AR,Bears
okstate,Oklahoma State University,Stillwater,OK,Cowboys
shaw,Shaw University,Raleigh,NC,Bears
michiganst,Michigan State University,East Lansing,MI,Spartans
wminstermo,Westminster College,Fulton,MO,Blue Jays
ucirvine,"University of California, Irvine",Irvine,CA,Anteaters
morehead,Morehead State University,Morehead,KY,Eagles
harvard,Harvard University,Cambridge,MA,Crimson
lincolnmo,Lincoln University of Missouri,Jefferson City,MO,Blue Tigers
batesme,Bates College,Lewiston,ME,Bobcats
alabama,University of Alabama,Tuscaloosa,AL,Crimson Tide
mercyhurst,Mercyhurst College,Erie,PA,Lakers
hardinsimm,Hardin-Simmons University,Abilene,TX,Cowboys
stonybrook,Stony Brook University,Stony Brook,NY,Seawolves
linfieldor,Linfield College,McMinnville,OR,Wildcats
pittsburgh,University of Pittsburgh,Pittsburgh,PA,Panthers
tuskegee,Tuskegee University,Tuskegee,AL,Golden Tigers
auburnmont,Auburn University at Montgomery,Montgomery,AL,Senators
wake,Wake Forest University,Winston-Salem,NC,Demon Deacons
loyolamd,Loyola College in Maryland,Baltimore,MD,Greyhounds
oregonst,Oregon State University,Corvallis,OR,Beavers
mtstmarys,Mount St. Mary's College and Seminary,Emmitsburg,MD,Mountaineers
illchicago,University of Illinois at Chicago,Chicago,IL,Flames
franklinin,Franklin College,Franklin,IN,Grizzlies
prairview,Prairie View A&M University,Prairie View,TX,Panthers
springhill,Spring Hill College,Mobile,AL,Badgers
monroecc,Monroe Community College,Brighton,NY,Tribunes
wagner,Wagner College,Staten Island,NY,Seahawks
wpaterson,William Paterson University,Wayne,NJ,Pioneers
albanyst,Albany State University,Albany,GA,Golden Rams
wilkespa,Wilkes University,Wilkes-Barre,PA,Colonels
florida,University of Florida,Gainesville,FL,Gators
california,University of California,Berkeley,CA,Golden Bears
hampsydney,Hampden-Sydney College,Hampden-Sydney,VA,Tigers
allegheny,Allegheny College,Meadville,PA,Gators
kentucky,University of Kentucky,Lexington,KY,Wildcats
wiscgbay,University of Wisconsin-Green Bay,Green Bay,WI,Phoenix
arkansaspb,University of Arkansas at Pine Bluff,Pine Bluff,AR,Golden Lions
newhamp,University of New Hampshire,Durham,NH,Wildcats
muhlenberg,Muhlenberg College,Allentown,PA,Mules
hamlinemn,Hamline University,St. Paul,MN,Pipers
lutheria,Luther College,Decorah,IA,Norse
wisconsin,University of Wisconsin-Madison,Madison,WI,Badgers
stanford,Stanford University,Palo Alto,CA,Cardinal
thomasmore,Thomas More College,Crestview Hills,KY,Saints
ursinus,Ursinus College,Collegeville,PA,Bears
mtvernnaz,Mount Vernon Nazarene University,Mount Vernon,OH,Cougars
liberty,Liberty University,Lynchburg,VA,Flames
calpolypom,California State Polytechnic University-Pomona,Pomona,CA,Broncos
baruchcuny,"Baruch College, The City University of New York",New York,NY,Bearcats
cshayward,"California State University, Hayward",Hayward,CA,Pioneers
cincy,University of Cincinnati,Cincinnati,OH,Bearcats
cornellia,Cornell College,Mount Vernon,IA,Rams
bowdoinme,Bowdoin College,Brunswick,ME,Polar Bears
airforce,United States Air Force Academy,Colorado Springs,CO,Falcons
furman,Furman University,Greenville,SC,Paladins
texas,University of Texas at Austin,Austin,TX,Longhorns
abilchrist,Abilene Christian University,Abilene,TX,Wildcats
brewparker,Brewton-Parker College,Mount Vernon,GA,Barons
otterbein,Otterbein College,Westerville,OH,Cardinals
vermont,University of Vermont,South Burlington,VT,Catamounts
byu,Brigham Young University,Provo,UT,Cougars
smethodist,Southern Methodist University,Dallas,TX,Mustangs
adrianmi,Adrian College,Adrian,MI,Bulldogs
wistvnspt,University of Wisconsin-Stevens Point,Stevens Point,WI,Pointers
lsu,Louisiana State University,Baton Rouge,LA,Tigers
virginia,University of Virginia,Charlottesville,VA,Cavaliers
tampa,University of Tampa,Tampa,FL,Spartans
usc,University of Southern California,Los Angeles,CA,Trojans
stambrseia,St. Ambrose University,Davenport,IA,Fighting Bees
albrightpa,Albright College,Reading,PA,Lions
