awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1957,AL,lollash01,2,336,0.0
Cy Young,1993,NL,glavito02,49,140,4.0
MVP,1936,AL,moseswa01,7,80,0.0
MVP,1939,AL,lyonste01,13,336,0.0
Cy Young,1989,AL,ryanno01,5,140,0.0
MVP,1968,AL,mcnalda01,78,280,0.0
MVP,1985,AL,puckeki01,3,392,0.0
MVP,1985,AL,henketo01,5,392,0.0
MVP,1937,NL,demarfr02,9,80,0.0
MVP,1982,AL,lansfca01,1,392,0.0
MVP,1970,AL,mcdanli01,8,336,0.0
MVP,2006,NL,ramirar01,5,448,0.0
MVP,1932,AL,gomezle01,27,80,
Rookie of the Year,1993,NL,mcmicgr01,40,140,0.0
MVP,2008,NL,berkmla01,126,448,0.0
MVP,1956,AL,sievero01,1,336,0.0
MVP,1983,AL,trammal01,11,392,0.0
MVP,1933,NL,traynpi01,20,80,
MVP,1950,NL,maglisa01,51,336,0.0
MVP,1956,NL,ashburi01,1,336,0.0
Rookie of the Year,1991,NL,stantmi02,1,120,0.0
MVP,1934,NL,frankfr02,4,80,0.0
Cy Young,2008,AL,santaer01,2,140,0.0
MVP,1985,NL,smithoz01,5,336,0.0
Rookie of the Year,1995,AL,anderga01,99,140,13.0
MVP,1951,NL,cavarph01,1,336,0.0
MVP,1941,AL,boudrlo01,10,336,0.0
MVP,1994,NL,bagweje01,392,392,28.0
Cy Young,1993,AL,appieke01,30,140,1.0
MVP,1977,NL,benchjo01,3,336,0.0
Cy Young,2006,AL,wangch01,51,140,0.0
MVP,1927,AL,simmoal01,18,64,0.0
MVP,1983,NL,smithlo01,1,336,0.0
MVP,1989,NL,butlebr01,3,336,0.0
MVP,1972,NL,clinege01,6,336,0.0
MVP,1952,AL,lemonbo01,58,336,0.0
MVP,1943,NL,coopewa01,192,336,5.0
MVP,2002,AL,kochbi01,8,392,0.0
MVP,1996,NL,karroer01,10,392,0.0
MVP,2004,AL,rodrial01,8,392,0.0
MVP,1973,NL,simmote01,20,336,0.0
MVP,1935,AL,gehrilo01,29,80,0.0
MVP,1970,AL,perraro01,35,336,1.0
MVP,1961,AL,fordwh01,102,280,0.0
Cy Young,1992,AL,brownke01,9,140,0.0
MVP,1971,NL,stargwi01,222,336,3.0
MVP,1927,NL,wanerll01,25,80,
MVP,1959,NL,conlege01,1,336,0.0
MVP,1984,NL,raineti01,41,336,0.0
MVP,2007,NL,hollima01,336,448,11.0
MVP,1947,AL,dillibo01,13,336,0.0
MVP,2000,AL,damonjo01,1,392,0.0
MVP,2005,AL,tejadmi01,7,392,0.0
Rookie of the Year,1992,NL,seminfr01,1,120,0.0
MVP,1951,NL,irvinmo01,166,336,5.0
MVP,1960,AL,piersji01,2,336,0.0
MVP,1978,AL,riceji01,352,392,20.0
MVP,1969,NL,menkede01,8,336,0.0
MVP,1952,AL,woodlge01,10,336,0.0
MVP,1953,AL,lopated01,18,336,0.0
Cy Young,1983,NL,hollaal01,4,120,0.0
MVP,1984,AL,quiseda01,235,392,5.0
MVP,2010,AL,hernafe02,6,392,0.0
MVP,1967,NL,cepedor01,280,280,20.0
MVP,1939,AL,johnsbo01,52,336,0.0
MVP,1956,NL,loganjo01,1,336,0.0
Rookie of the Year,2006,NL,cainma01,4,160,0.0
MVP,1973,NL,daviswi02,12,336,0.0
MVP,2005,NL,kentje01,18,448,0.0
MVP,1925,NL,sandhe01,3,80,0.0
MVP,1972,AL,thompda01,5,336,0.0
MVP,1945,AL,moseswa01,4,336,0.0
MVP,1949,AL,lemonbo01,57,336,0.0
MVP,1947,AL,henrito01,33,336,0.0
MVP,1969,AL,cardele01,27,336,0.0
MVP,1934,NL,hartnga01,9,80,0.0
MVP,2008,AL,penaca01,44,392,0.0
MVP,1923,AL,uhlege01,13,64,0.0
MVP,1965,AL,fregoji01,5,280,0.0
Cy Young,2002,NL,johnsra05,160,160,32.0
MVP,1995,NL,schoupe01,2,392,0.0
MVP,2006,AL,nathajo01,6,392,0.0
MVP,1931,AL,grovele01,78,80,
MVP,1965,AL,killeha01,15,280,0.0
MVP,2009,AL,martivi01,4,392,0.0
MVP,1929,NL,hermaba01,24,80,
Cy Young,2006,NL,oswalro01,31,160,3.0
MVP,1937,NL,manushe01,1,80,0.0
MVP,1947,AL,sheasp01,23,336,0.0
MVP,1978,AL,thornan01,12,392,0.0
Rookie of the Year,1986,NL,clarkwi02,5,120,0.0
Rookie of the Year,1982,NL,mcgeewi01,39,120,5.0
MVP,1922,AL,harribu01,2,64,0.0
MVP,1938,AL,cliftha01,11,336,0.0
MVP,1947,NL,leonadu02,32,336,1.0
Cy Young,2010,NL,arroybr01,1,224,0.0
MVP,1971,NL,torrejo01,318,336,21.0
MVP,2011,NL,beltrca01,3,448,0.0
MVP,1927,NL,bottoji01,6,80,0.0
MVP,1913,NL,wagneho01,11,64,
MVP,1977,NL,templga01,20,336,0.0
MVP,1936,AL,dickebi01,29,80,
MVP,1969,NL,daviswi02,7,336,0.0
MVP,1979,AL,porteda02,52,392,0.0
MVP,1925,NL,hargrbu01,4,80,0.0
MVP,1962,AL,yastrca01,9,280,0.0
MVP,1952,AL,collijo01,2,336,0.0
MVP,1959,NL,jonessa02,130,336,0.0
MVP,1968,AL,mclaide01,280,280,20.0
MVP,1960,AL,runnepe01,18,336,0.0
MVP,1942,NL,coopemo01,263,336,13.0
Rookie of the Year,1989,NL,jeffegr01,18,120,0.0
MVP,1979,AL,kernji01,25,392,0.0
MVP,2009,NL,werthja01,10,448,0.0
MVP,1955,AL,boonera01,16,336,0.0
Rookie of the Year,1975,NL,montejo01,12,24,12.0
MVP,1959,AL,richabo01,11,336,0.0
MVP,1983,AL,boggswa01,25,392,0.0
MVP,1924,AL,simmoal01,7,64,0.0
MVP,1926,AL,todtph01,5,64,0.0
MVP,2008,NL,sotoge01,41,448,0.0
Rookie of the Year,1960,NL,davisto02,1,24,1.0
Rookie of the Year,2000,NL,ankieri01,87,160,6.0
Cy Young,1975,NL,gulledo01,1,120,0.0
MVP,1924,NL,careyma01,3,80,0.0
MVP,1951,AL,mitchda01,4,336,0.0
MVP,1967,AL,petrori01,7,280,0.0
MVP,1975,AL,lynnfr01,326,336,22.0
Cy Young,1980,AL,stonest01,100,140,13.0
MVP,1964,AL,richabo01,9,280,0.0
MVP,1975,NL,rosepe01,114,336,2.0
MVP,1970,NL,mccovwi01,47,336,0.0
MVP,2007,NL,howarry01,112,448,0.0
MVP,1912,AL,gardnla01,4,64,0.0
MVP,1926,AL,lazzeto01,7,64,0.0
MVP,1975,AL,harrato01,16,336,0.0
Rookie of the Year,1985,NL,colemvi01,120,120,24.0
MVP,1999,NL,abreubo01,6,448,0.0
Rookie of the Year,1980,NL,walkbo01,1,120,0.0
MVP,1985,AL,winfida01,35,392,0.0
MVP,1924,AL,bluelu01,3,64,0.0
MVP,1992,NL,maddugr01,14,336,0.0
MVP,1927,AL,heilmha01,35,64,0.0
MVP,1948,AL,priddje01,16,336,0.0
Rookie of the Year,1953,NL,brutobi01,2,24,2.0
MVP,1969,AL,andremi01,3,336,0.0
Rookie of the Year,2002,NL,wilkebr01,57,160,2.0
MVP,1943,AL,wolffro01,4,336,0.0
MVP,2004,AL,damonjo01,7,392,0.0
MVP,2009,NL,carpech01,25,448,0.0
MVP,1947,NL,slaugen01,12,336,0.0
Cy Young,1978,AL,eckerde01,10,140,0.0
MVP,1937,AL,dickebi01,22,80,0.0
MVP,2004,AL,schilcu01,14,392,0.0
Cy Young,1976,AL,bluevi01,8,120,0.0
MVP,1947,NL,cavarph01,6,336,0.0
MVP,1970,AL,olivebo01,1,336,0.0
Cy Young,1983,AL,guidrro01,5,140,0.0
Rookie of the Year,2002,NL,jennija01,150,160,27.0
MVP,1978,NL,winfida01,37,336,0.0
MVP,1981,NL,dawsoan01,215,336,2.0
MVP,1946,NL,reesepe01,79,336,0.0
MVP,1955,NL,labincl01,11,336,0.0
Cy Young,2001,NL,oswalro01,1,160,0.0
MVP,1936,AL,bonurze01,1,80,0.0
Cy Young,1985,AL,alexado01,5,140,0.0
MVP,1975,AL,scottge02,64,336,0.0
MVP,1922,AL,schalra01,26,64,
MVP,1936,NL,demarfr02,17,80,0.0
Cy Young,2002,NL,smoltjo01,21,160,0.0
MVP,2000,NL,johnsra05,5,448,0.0
MVP,1985,AL,barfije01,88,392,0.0
MVP,1972,NL,mayle01,30,336,0.0
MVP,2005,AL,teixema01,106,392,0.0
MVP,1990,AL,mcgrifr01,30,392,0.0
MVP,1978,AL,mcraeha01,4,392,0.0
MVP,1969,AL,olivato01,21,336,0.0
MVP,1926,AL,manushe01,16,64,
Cy Young,2009,NL,carpech01,94,160,9.0
MVP,2006,AL,hafnetr01,64,392,0.0
MVP,1939,AL,kuheljo01,8,336,0.0
MVP,1957,NL,spahnwa01,131,336,1.0
MVP,1955,NL,postwa01,23,336,0.0
Rookie of the Year,2000,AL,redmama01,1,140,0.0
MVP,2000,NL,hidalri01,2,448,0.0
MVP,1976,AL,palmeji01,47,336,0.0
MVP,1946,NL,sainjo01,95,336,0.0
MVP,1924,AL,bassljo01,22,64,
MVP,1946,AL,yorkru01,28,336,0.0
MVP,2009,NL,hawpebr01,1,448,0.0
MVP,1968,NL,santoro01,2,280,0.0
MVP,1932,NL,terrybi01,25,80,
MVP,2003,NL,heltoto01,75,448,0.0
Rookie of the Year,1964,AL,olivato01,19,20,19.0
MVP,1950,NL,snidedu01,53,336,0.0
MVP,1999,NL,bagweje01,276,448,1.0
MVP,1965,AL,klinero01,2,280,0.0
MVP,1942,AL,dimagjo01,86,336,0.0
MVP,1949,NL,kinerra01,133,336,0.0
Cy Young,1982,NL,mintogr01,4,120,0.0
MVP,1949,AL,mitchda01,2,336,0.0
MVP,1951,NL,camparo01,243,336,11.0
MVP,1938,NL,handlle01,2,336,0.0
MVP,1958,AL,cervbo01,164,336,3.0
Rookie of the Year,1967,AL,smithre06,1,20,1.0
MVP,1979,NL,richajr01,12,336,0.0
MVP,1957,AL,kalinal01,40,336,0.0
MVP,1942,NL,lamanra01,4,336,0.0
MVP,1944,NL,coopemo01,63,336,0.0
Cy Young,2010,AL,leecl02,6,196,0.0
MVP,1967,AL,olivato01,6,280,0.0
MVP,1951,NL,furilca01,6,336,0.0
MVP,1970,NL,willibi01,218,336,2.0
MVP,1964,NL,brocklo01,40,280,1.0
MVP,1985,AL,alexado01,3,392,0.0
MVP,1944,NL,galanau01,1,336,0.0
Rookie of the Year,1995,AL,sparkst01,1,140,0.0
MVP,1978,NL,bowala01,189,336,3.0
MVP,2000,NL,aloumo01,2,448,0.0
MVP,1932,AL,lazzeto01,21,80,
MVP,1946,NL,lowrepe01,2,336,0.0
Cy Young,1995,AL,mesajo01,54,140,2.0
Rookie of the Year,2005,NL,barmecl01,1,160,0.0
Rookie of the Year,1957,AL,kubekto01,23,24,23.0
MVP,1991,AL,palmera01,6,392,0.0
MVP,1927,AL,flagsir01,3,64,0.0
Cy Young,1982,AL,palmeji01,59,140,4.0
MVP,1977,AL,bostoly01,2,392,0.0
MVP,2001,AL,zitoba01,2,392,0.0
MVP,1942,NL,lombaer01,24,336,0.0
Cy Young,2008,NL,sabatcc01,9,160,1.0
MVP,1989,AL,mooremi01,6,392,0.0
MVP,1982,NL,suttebr01,134,336,2.0
MVP,1978,AL,roberle01,3,392,0.0
MVP,1922,AL,perkicy01,1,64,0.0
MVP,1971,AL,tovarce01,4,336,0.0
MVP,1994,NL,boonebr01,2,392,0.0
MVP,1949,NL,hamnegr01,9,336,0.0
MVP,1937,NL,medwijo01,70,80,2.0
MVP,1976,NL,schmimi01,179,336,0.0
Rookie of the Year,1983,NL,deleojo01,3,120,0.0
MVP,1965,AL,batteea01,22,280,0.0
MVP,2008,AL,bartlja01,6,392,0.0
MVP,1967,NL,santoro01,103,280,0.0
MVP,1927,NL,willicy01,6,80,0.0
MVP,1923,AL,galloch01,13,64,0.0
MVP,2012,AL,cabremi01,362,392,22.0
Cy Young,1992,AL,clemero02,48,140,4.0
MVP,1996,AL,belleal01,228,392,2.0
MVP,1947,AL,lopated01,1,336,0.0
Cy Young,1995,NL,nomohi01,29,140,0.0
Cy Young,1973,NL,seaveto01,71,120,10.0
Cy Young,2006,AL,nathajo01,3,140,0.0
MVP,1942,NL,musiast01,26,336,0.0
MVP,1999,AL,griffke02,42,392,0.0
MVP,2003,NL,lowelmi01,30,448,0.0
MVP,1964,NL,clemero01,56,280,0.0
MVP,1925,AL,mcmanma01,4,64,0.0
MVP,2009,NL,affelje01,1,448,0.0
MVP,1956,AL,wynnea01,32,336,0.0
MVP,1936,AL,walkege02,14,80,
MVP,1943,AL,hockeor01,14,336,0.0
MVP,1935,NL,deandi01,66,80,
MVP,1978,NL,lopesda01,12,336,0.0
MVP,1954,NL,crandde01,13,336,0.0
Rookie of the Year,1981,NL,raineti01,85,120,6.0
MVP,2003,NL,castilu01,8,448,0.0
MVP,1927,NL,jackstr01,42,80,
MVP,1947,NL,caseyhu01,37,336,0.0
MVP,1943,NL,hermabi01,140,336,0.0
Rookie of the Year,2005,AL,gomesjo01,39,140,2.0
MVP,1978,AL,porteda02,48,392,0.0
MVP,2012,NL,phillbr01,18,448,0.0
MVP,1963,AL,fordwh01,125,280,3.0
MVP,2001,AL,suzukic01,289,392,11.0
MVP,2010,NL,gonzaad01,197,448,0.0
MVP,1935,AL,bridgto01,11,80,0.0
Cy Young,1973,AL,bluevi01,1,120,0.0
MVP,2002,NL,oswalro01,1,448,0.0
Cy Young,2012,NL,dickera01,209,224,27.0
MVP,1948,NL,hattogr01,3,336,0.0
MVP,1976,NL,geronce01,3,336,0.0
MVP,1971,AL,scottge02,3,336,0.0
MVP,1935,NL,hartnga01,75,80,
MVP,1967,NL,mccovwi01,2,280,0.0
MVP,1991,NL,strawda01,76,336,0.0
MVP,1946,NL,muellra01,3,336,0.0
MVP,1941,NL,riddlel01,98,336,
MVP,1975,AL,singlke01,44,336,0.0
MVP,1936,AL,radclri01,3,80,0.0
Cy Young,1978,AL,stanlbo01,1,140,0.0
MVP,1947,AL,reynoal01,18,336,0.0
MVP,1994,AL,smithle02,18,392,0.0
Rookie of the Year,2008,NL,sotoge01,158,160,31.0
MVP,2003,NL,abreubo01,3,448,0.0
MVP,1949,NL,torgeea01,2,336,0.0
MVP,1991,NL,gantro01,110,336,0.0
Rookie of the Year,1986,AL,sierrru01,1,140,0.0
Rookie of the Year,1954,AL,finigji01,8,24,8.0
MVP,1946,NL,kinerra01,3,336,0.0
MVP,1962,AL,versazo01,8,280,0.0
MVP,1964,AL,bressed01,2,280,0.0
Rookie of the Year,1996,AL,jeterde01,140,140,28.0
MVP,1990,NL,wallati01,36,336,0.0
MVP,2011,NL,victosh01,18,448,0.0
MVP,2004,NL,edmonji01,160,448,0.0
MVP,1977,AL,palmeji01,9,392,0.0
MVP,1912,NL,beschbo01,17,64,
MVP,1956,NL,frienbo01,38,336,0.0
MVP,2000,NL,guerrvl01,117,448,0.0
MVP,1986,NL,knighra01,9,336,0.0
MVP,2000,NL,bondsba01,279,448,6.0
MVP,1943,NL,ottme01,9,336,0.0
MVP,1979,AL,brettge01,226,392,2.0
MVP,1970,NL,perryga01,24,336,0.0
MVP,1914,NL,fletcar01,5,64,0.0
MVP,1986,NL,ojedabo01,2,336,0.0
MVP,1972,AL,palmeji01,21,336,0.0
Cy Young,1998,NL,glavito02,99,160,11.0
MVP,1928,NL,whitnpi01,3,80,0.0
MVP,1942,NL,frencla01,7,336,0.0
Cy Young,1980,AL,norrimi01,91,140,13.0
MVP,1984,AL,winfida01,83,392,0.0
MVP,1975,AL,fingero01,129,336,2.0
MVP,1946,AL,newsobo01,6,336,0.0
MVP,1952,AL,gernedi01,6,336,0.0
MVP,1948,NL,reesepe01,60,336,0.0
MVP,1928,NL,hogansh01,17,80,
MVP,1941,NL,nichobi01,16,336,
MVP,1977,AL,hobsobu01,4,392,0.0
MVP,1947,NL,elliobo01,205,336,9.0
MVP,2010,AL,mauerjo01,97,392,0.0
MVP,2005,AL,giambja01,5,392,0.0
MVP,1970,AL,bufordo01,12,336,0.0
Rookie of the Year,1986,AL,cansejo01,110,140,16.0
Cy Young,1988,NL,hershor01,120,120,24.0
Cy Young,1987,NL,sutclri01,55,120,4.0
MVP,1952,NL,kinerra01,8,336,0.0
MVP,1912,NL,koneted01,8,64,
MVP,1962,NL,callijo01,5,280,0.0
MVP,1973,AL,northbi01,3,336,0.0
MVP,1957,NL,hoakdo01,31,336,0.0
MVP,1965,NL,callijo01,6,280,0.0
MVP,2002,NL,smoltjo01,124,448,0.0
MVP,1939,NL,hassebu01,4,336,0.0
Rookie of the Year,1949,AL,colemje01,4,24,4.0
Cy Young,1974,AL,ryanno01,28,120,1.0
Rookie of the Year,1994,NL,trachst01,22,140,0.0
MVP,1993,NL,bagweje01,3,392,0.0
MVP,1940,NL,lombaer01,38,336,1.0
MVP,1997,NL,piazzmi01,263,392,3.0
MVP,1985,NL,herrto01,119,336,0.0
MVP,1974,AL,randlle01,10,336,0.0
Rookie of the Year,1978,NL,hornebo01,12,24,12.0
MVP,1978,AL,gossari01,39,392,0.0
MVP,1988,NL,gwynnto01,29,336,0.0
MVP,1933,NL,hafeych01,1,80,0.0
MVP,1931,NL,hafeych01,29,80,
MVP,1911,AL,austiji01,2,64,0.0
Rookie of the Year,1969,AL,nagymi01,6,24,6.0
MVP,1977,NL,ceyro01,60,336,0.0
MVP,1944,AL,hayesfr01,13,336,0.0
MVP,1987,AL,morrija02,5,392,0.0
MVP,1997,NL,beckro01,2,392,0.0
MVP,2006,NL,utleych01,98,448,0.0
MVP,2001,NL,rolliji01,8,448,0.0
Cy Young,1993,AL,johnsra05,75,140,6.0
MVP,1973,AL,campabe01,4,336,0.0
MVP,2005,AL,sheffga01,84,392,0.0
MVP,1980,AL,oglivbe01,27,392,0.0
Rookie of the Year,1950,NL,churcbu01,2,24,2.0
MVP,1936,NL,hermabi01,37,80,0.0
MVP,1978,NL,garvest01,194,336,0.0
MVP,1981,AL,bellbu01,7,392,0.0
Cy Young,2000,AL,clemero02,1,140,0.0
MVP,1991,NL,krukjo01,2,336,0.0
Rookie of the Year,2005,AL,kazmisc01,1,140,0.0
MVP,1912,AL,gandich01,7,64,0.0
MVP,2006,NL,atkinga01,10,448,0.0
Rookie of the Year,1997,NL,jonesan01,15,140,0.0
MVP,2002,AL,soriaal01,234,392,2.0
MVP,1957,AL,grimbo01,9,336,0.0
MVP,2007,NL,phillbr01,3,448,0.0
Rookie of the Year,1950,NL,serenbi01,1,24,1.0
MVP,1940,NL,werbebi01,36,336,0.0
Rookie of the Year,1982,NL,sandbry01,9,120,1.0
MVP,1961,AL,cashno01,151,280,1.0
MVP,2012,AL,encared01,33,392,0.0
MVP,1940,NL,higbeki01,10,336,0.0
MVP,1945,AL,muncrbo01,8,336,0.0
MVP,1925,NL,kellyge01,52,80,
MVP,1939,NL,mccorfr01,159,336,2.0
Rookie of the Year,1993,NL,garcica01,2,140,0.0
MVP,1952,NL,matheed01,13,336,0.0
MVP,2009,AL,figgich01,31,392,0.0
MVP,1957,AL,foxne01,193,336,5.0
MVP,1956,AL,kuennha01,80,336,0.0
MVP,1953,AL,willite01,1,336,0.0
MVP,1950,NL,sauerha01,5,336,0.0
MVP,1960,AL,kubekto01,29,336,0.0
MVP,1964,AL,howarel01,124,280,0.0
MVP,1947,AL,dobsojo01,3,336,0.0
MVP,2003,NL,bagweje01,14,448,0.0
MVP,1984,AL,upshawi01,8,392,0.0
MVP,1942,AL,bagbyji02,6,336,0.0
MVP,1998,NL,gwynnto01,11,448,0.0
MVP,1980,AL,bellbu01,7,392,0.0
MVP,1968,NL,mayswi01,14,280,0.0
MVP,1937,AL,lawsoro01,4,80,0.0
Rookie of the Year,2004,AL,riosal01,12,140,0.0
MVP,1947,AL,joosted01,35,336,2.0
MVP,1980,AL,jacksre01,234,392,5.0
Rookie of the Year,1968,AL,unserde01,3,20,3.0
MVP,1925,AL,gehrilo01,2,64,0.0
Rookie of the Year,1994,NL,hamiljo02,10,140,0.0
Rookie of the Year,1986,NL,thompro01,46,120,0.0
MVP,1957,NL,loganjo01,1,336,0.0
MVP,1928,AL,combsea01,13,64,
MVP,2001,AL,martied01,4,392,0.0
MVP,1966,NL,willsma01,5,280,0.0
Rookie of the Year,1964,NL,allendi01,18,20,18.0
Cy Young,1991,AL,mcdowja01,3,140,0.0
MVP,1964,AL,wardpe01,67,280,0.0
MVP,2012,NL,larocad01,86,448,0.0
MVP,1969,NL,niekrph01,47,336,0.0
MVP,1949,AL,kindeel01,122,336,0.0
MVP,1936,AL,troskha01,19,80,
MVP,1973,NL,johnsda02,34,336,0.0
MVP,1960,NL,facero01,47,336,0.0
MVP,1946,NL,schoere01,6,336,0.0
Cy Young,1985,AL,stiebda01,2,140,0.0
MVP,1994,NL,benesan01,1,392,0.0
MVP,1939,AL,troskha01,4,336,0.0
MVP,1970,NL,torrejo01,15,336,0.0
Cy Young,1991,AL,ericksc01,56,140,3.0
MVP,1952,AL,bauerha01,10,336,0.0
MVP,1951,NL,raffeke01,8,336,0.0
MVP,2010,AL,teixema01,1,392,0.0
MVP,1941,AL,lyonste01,12,336,0.0
MVP,1962,AL,richabo01,152,280,5.0
MVP,1941,AL,wrighta01,2,336,0.0
MVP,1965,AL,versazo01,275,280,19.0
MVP,2006,AL,mauerjo01,116,392,0.0
Cy Young,1976,AL,tananfr01,18,120,0.0
MVP,2005,NL,abreubo01,21,448,0.0
Cy Young,1973,AL,colboji01,2,120,0.0
Cy Young,1996,AL,fernaal01,1,140,0.0
MVP,1937,AL,lewisbu01,7,80,0.0
MVP,1943,NL,cavarph01,4,336,0.0
MVP,1950,NL,kinerra01,91,336,1.0
MVP,1957,NL,anderha02,1,336,0.0
MVP,2010,NL,dunnad01,9,448,0.0
MVP,1981,NL,cromawa01,3,336,0.0
MVP,1948,AL,applilu01,8,336,0.0
MVP,1933,AL,bishoma01,1,80,0.0
MVP,1949,NL,darkal01,3,336,0.0
MVP,1951,AL,mcdougi01,63,336,0.0
Rookie of the Year,1955,AL,scorehe01,18,24,18.0
MVP,1990,NL,danieka01,1,336,0.0
MVP,1925,AL,seweljo01,21,64,
MVP,1979,NL,madlobi01,14,336,1.0
MVP,1948,AL,eversho01,13,336,0.0
MVP,1975,AL,torremi01,12,336,0.0
Cy Young,1985,AL,burnsbr01,2,140,0.0
MVP,1998,AL,salmoti01,7,392,0.0
MVP,2006,NL,furcara01,11,448,0.0
MVP,1970,NL,gastoci01,5,336,0.0
MVP,1948,NL,gordosi01,72,336,0.0
MVP,1974,AL,jenkife01,118,336,3.0
MVP,2002,AL,guarded01,12,392,0.0
Rookie of the Year,1982,AL,hayesvo01,2,140,0.0
Cy Young,1994,AL,johnsra05,24,140,2.0
MVP,1925,AL,todtph01,1,64,0.0
Cy Young,1988,NL,coneda01,42,120,0.0
MVP,1926,AL,jacobba01,1,64,0.0
Rookie of the Year,1995,NL,valdeis01,1,140,0.0
MVP,1963,AL,wardpe01,52,280,0.0
MVP,1944,AL,higgipi01,7,336,0.0
MVP,1940,AL,lyonste01,2,336,0.0
MVP,1994,NL,coninje01,4,392,0.0
MVP,1998,NL,kentje01,56,448,0.0
MVP,1949,NL,camparo01,22,336,0.0
MVP,1956,NL,mayswi01,14,336,0.0
MVP,1994,NL,francjo01,3,392,0.0
MVP,1960,AL,barbest01,7,336,0.0
MVP,2006,AL,giambja01,9,392,0.0
MVP,1969,AL,fregoji01,7,336,0.0
MVP,1944,NL,kurowwh01,1,336,0.0
MVP,1925,AL,booneik01,1,64,0.0
MVP,1973,NL,singlke01,52,336,0.0
Rookie of the Year,1990,NL,deshide01,60,120,1.0
MVP,1992,AL,listapa01,8,392,0.0
MVP,1984,NL,brenlbo01,1,336,0.0
Rookie of the Year,2005,NL,francje02,60,160,2.0
Rookie of the Year,1957,NL,sanfoja02,16,24,16.0
MVP,1969,AL,bandosa01,18,336,0.0
MVP,1911,NL,loberha01,4,64,0.0
MVP,1986,NL,basske01,73,336,0.0
MVP,1989,AL,mcgwima01,1,392,0.0
MVP,1963,AL,peterga01,55,280,0.0
MVP,1943,NL,sewelri01,127,336,0.0
MVP,1985,AL,ripkeca01,9,392,0.0
MVP,1960,NL,crandde01,31,336,0.0
MVP,1946,NL,rowesc01,8,336,0.0
MVP,1937,AL,travice01,12,80,0.0
MVP,1998,NL,sosasa01,438,448,30.0
MVP,1990,NL,butlebr01,2,336,0.0
Rookie of the Year,1980,NL,howest01,80,120,12.0
Rookie of the Year,2006,AL,verlaju01,133,140,26.0
MVP,1945,AL,ferreri01,6,336,0.0
MVP,1986,NL,raineti01,99,336,0.0
MVP,1946,NL,masiph01,7,336,0.0
MVP,1978,AL,murraed02,50,392,0.0
Rookie of the Year,1954,NL,moonwa01,17,24,17.0
MVP,1966,NL,alleyge01,24,280,0.0
MVP,1935,NL,hermabi01,38,80,
MVP,1943,NL,witekmi01,21,336,0.0
MVP,1953,AL,kellge01,1,336,0.0
MVP,2008,NL,ludwiry01,17,448,0.0
MVP,1950,AL,rosenal01,11,336,0.0
MVP,1992,AL,alomaro01,118,392,3.0
MVP,1950,NL,camparo01,29,336,0.0
MVP,2003,AL,thomafr04,20,392,0.0
MVP,1974,NL,brocklo01,233,336,8.0
MVP,1914,AL,jacksjo01,15,64,
MVP,1992,NL,smithoz01,1,336,0.0
MVP,1937,AL,gomezle01,14,80,0.0
MVP,2012,NL,dickera01,16,448,0.0
MVP,1944,AL,muncrbo01,1,336,0.0
Rookie of the Year,1968,NL,benchjo01,10,20,10.0
MVP,1967,AL,howarel01,7,280,0.0
MVP,1922,AL,shockur01,5,64,0.0
MVP,1957,NL,snidedu01,10,336,0.0
Rookie of the Year,1991,NL,merceor01,53,120,1.0
MVP,1987,AL,reardje01,37,392,0.0
MVP,1985,AL,gedmari01,1,392,0.0
MVP,1989,AL,bellge02,205,392,4.0
MVP,1979,NL,kingmda01,53,336,0.0
Rookie of the Year,2002,NL,simonja01,1,160,0.0
Rookie of the Year,2005,NL,dukeza01,16,160,3.0
MVP,1995,NL,hayesch01,4,392,0.0
MVP,2009,NL,fieldpr01,203,448,0.0
MVP,1932,AL,ferreri01,9,80,0.0
MVP,1950,NL,hamnegr01,79,336,2.0
MVP,1948,NL,mizejo01,22,336,0.0
Cy Young,1984,AL,morrija02,1,140,0.0
MVP,2008,NL,utleych01,30,448,0.0
MVP,1928,NL,wilsoji01,3,80,0.0
MVP,1938,NL,fitzsfr01,1,336,0.0
MVP,1984,NL,murphda05,52,336,0.0
MVP,1957,AL,willite01,209,336,5.0
MVP,1997,NL,womacto01,2,392,0.0
Cy Young,2010,NL,hallaro01,224,224,32.0
MVP,1955,AL,triangu01,1,336,0.0
Rookie of the Year,1985,NL,mcdowro01,2,120,0.0
MVP,1952,NL,spahnwa01,8,336,0.0
MVP,1972,NL,willibi01,211,336,5.0
MVP,1959,NL,cunnijo01,12,336,0.0
Cy Young,1983,NL,dennyjo01,103,120,20.0
MVP,2003,NL,gagneer01,143,448,0.0
MVP,1968,NL,jenkife01,6,280,0.0
MVP,1947,AL,doerrbo01,6,336,0.0
MVP,1927,AL,seweljo01,9,64,0.0
Rookie of the Year,1988,AL,perezme01,9,140,0.0
MVP,1970,AL,tovarce01,16,336,0.0
MVP,1925,AL,sheelea01,17,64,
Rookie of the Year,1991,NL,barbebr01,3,120,0.0
MVP,2003,NL,smoltjo01,9,448,0.0
MVP,2009,NL,howarry01,217,448,0.0
MVP,2005,NL,leede02,263,448,1.0
MVP,1963,NL,gilliji01,62,280,1.0
Cy Young,2003,AL,martipe02,20,140,0.0
MVP,1942,NL,moorete01,15,336,0.0
MVP,1963,AL,pearsal02,22,280,0.0
