lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
2040,campho01,,,1893.0,7.0,1.0,USA,AL,Hopeful,1960.0,5.0,8.0,USA,AL,Eastaboga,Howie,Camp,,Howard Lee,Red,169.0,69.0,L,R,9/19/1917,9/22/1917,,campho01,campho01,camph102,campho01,campho01
2043,campri01,,,1953.0,6.0,10.0,USA,GA,Trion,,,,,,,Rick,Camp,,Rick Lamar,,185.0,73.0,R,R,9/15/1976,10/5/1985,West Georgia,campri01,campri01,campr001,campri01,campri01
2044,camparo01,,camparo01h,1921.0,11.0,19.0,USA,PA,Philadelphia,1993.0,6.0,26.0,USA,CA,Woodland Hills,Roy,Campanella,,Roy,Campy,190.0,69.0,R,R,4/20/1948,9/29/1957,,camparo01,camparo01,campr102,camparo01,camparo01
2046,campaal01,,,1916.0,11.0,2.0,Greece,,Kos,1998.0,6.0,21.0,USA,CA,Fullerton,Al,Campanis,born Alessandro Campani,Alexander Sebastian,,185.0,72.0,B,R,9/23/1943,10/3/1943,,campaal01,campaal01,campa101,campaal01,campaal01
2064,campbmi02,,,1850.0,,,Ireland,,,1926.0,1.0,12.0,USA,NJ,Elizabeth,Mike,Campbell,Also known as Mat Campbell,Mathew,,,,,,4/28/1873,7/23/1873,,campbma01,campbma01,campm101,campbma01,campbma01
2069,campbso01,,,1915.0,3.0,7.0,USA,VA,Sparta,2000.0,2.0,16.0,USA,VA,Sparta,Soup,Campbell,,Clarence,,188.0,73.0,L,R,4/21/1940,9/28/1941,,campbso01,campbso01,camps104,campbso01,campbso01
2077,canatwi01,,,1971.0,12.0,11.0,Venezuela,,Bobures,,,,,,,Willie,Canate,,William Emisael (Librada),,170.0,72.0,R,R,4/16/1993,10/3/1993,,canatwi01,canatwi01,canaw001,canatwi01,canatwi01
2083,candimi01,,,1917.0,8.0,3.0,USA,CA,Manteca,1998.0,3.0,17.0,USA,CA,Manteca,Milo,Candini,,Mario Cain,,187.0,72.0,R,R,5/1/1943,8/15/1951,,candimi01,candimi01,candm101,candimi01,candimi01
2084,candito01,,candito01h,1957.0,8.0,31.0,USA,CA,Walnut Creek,,,,,,,Tom,Candiotti,,Thomas Caesar,,205.0,75.0,R,R,8/8/1983,7/24/1999,St. Mary's,candito01,candito01,candt001,candito01,candito01
2091,canojo01,,,1962.0,3.0,7.0,D.R.,,Boca del Soco,,,,,,,Jose,Cano,,Joselito (Soriano),,175.0,75.0,R,R,8/28/1989,9/30/1989,,canojo01,canojo01,canoj001,canojo01,canojo01
2096,cantwbe01,,,1902.0,4.0,13.0,USA,TN,Milan,1962.0,12.0,4.0,USA,MO,Salem,Ben,Cantwell,,Benjamin Caldwell,,168.0,73.0,R,R,8/19/1927,9/23/1937,,cantwbe01,cantwbe01,cantb102,cantwbe01,cantwbe01
2103,caprabu01,,,1947.0,10.0,1.0,USA,IL,Chicago,,,,,,,Buzz,Capra,,Lee William,,168.0,70.0,R,R,9/15/1971,9/26/1977,,caprabu01,caprabu01,caprb101,caprabu01,caprabu01
2114,cardico01,,,1942.0,3.0,30.0,USA,NY,Brooklyn,,,,,,,Conrad,Cardinal,,Conrad Seth,,190.0,73.0,R,R,4/11/1963,5/4/1963,,cardico01,cardico01,cardc101,cardico01,cardico01
2123,careysc01,,,1870.0,12.0,4.0,USA,PA,Pittsburgh,1916.0,12.0,17.0,USA,OH,E.Liverpool,Scoops,Carey,,George C.,,175.0,71.0,R,R,4/26/1895,7/6/1903,,careysc01,careysc01,cares101,careysc01,careysc01
2138,carlsle01,,,1895.0,2.0,17.0,USA,NY,Jamestown,1961.0,9.0,15.0,USA,NY,Jamestown,Leon,Carlson,,Leon Alton,Swede,195.0,75.0,R,R,5/31/1920,6/15/1920,,carlsle01,carlsle01,carll101,carlsle01,carlsle01
2147,carmich01,,,1888.0,1.0,9.0,USA,IN,Muncie,1960.0,8.0,22.0,USA,NY,Rochester,Chet,Carmichael,,Chester Keller,,200.0,71.0,R,R,9/5/1909,9/23/1909,,carmich01,carmich01,carmc101,carmich01,carmich01
2160,carpifr01,,,1938.0,9.0,14.0,USA,NY,Brooklyn,,,,,,,Frank,Carpin,,Frank Dominic,,172.0,70.0,L,L,5/25/1965,9/3/1966,,carpifr01,carpifr01,carpf101,carpifr01,carpifr01
2167,carrach01,,carrach01h,1928.0,1.0,23.0,Venezuela,,Caracas,2005.0,5.0,26.0,Venezuela,,Caracas,Chico,Carrasquel,,Alfonso (Colon),,170.0,72.0,R,R,4/18/1950,9/23/1959,,carrach01,carrach01,carrc105,carrach01,carrach01
2172,carribi02,carribi02m,carribi02h,1883.0,10.0,22.0,USA,ME,Lewiston,1969.0,7.0,8.0,USA,ME,Lewiston,Bill,Carrigan,,William Francis,Rough,175.0,69.0,R,R,7/7/1906,9/30/1916,,carribi02,carribi02,carrb101,carribi02,carribi02
2188,carseki01,,,1870.0,10.0,22.0,USA,NY,New York,1960.0,3.0,29.0,USA,FL,Miami,Kid,Carsey,,Wilfred,,168.0,67.0,L,R,4/8/1891,7/20/1901,,carseki01,carseki01,carsk102,carseki01,carseki01
2194,cartebl01,,,1902.0,9.0,30.0,USA,SC,Langley,1976.0,9.0,10.0,USA,SC,Greenville,Blackie,Carter,,Otis Leonard,,175.0,70.0,R,R,10/3/1925,9/26/1926,,cartebl01,cartebl01,cartb101,cartebl01,cartebl01
2199,cartela02,,,1974.0,12.0,18.0,USA,FL,Bradenton,,,,,,,Lance,Carter,,,,190.0,73.0,R,R,9/15/1999,5/26/2006,Ranger JC,cartela02,cartela02,cartl002,cartela02,cartela02
2210,carych01,,,1960.0,3.0,3.0,USA,CA,Whittier,,,,,,,Chuck,Cary,,Charles Douglas,,210.0,76.0,L,L,8/22/1985,10/2/1993,Cal Berkeley,carych01,carych01,caryc001,carych01,carych01
2223,caseyhu01,,,1913.0,10.0,14.0,USA,GA,Atlanta,1951.0,7.0,3.0,USA,GA,Atlanta,Hugh,Casey,,Hugh Thomas,Fireman,207.0,73.0,R,R,4/29/1935,9/23/1949,,caseyhu01,caseyhu01,caseh101,caseyhu01,caseyhu01
2224,caseyjo01,,,1887.0,8.0,15.0,USA,MA,Boston,1966.0,6.0,2.0,USA,MA,Melrose,Joe,Casey,,Joseph Felix,,180.0,69.0,R,R,10/1/1909,8/24/1918,,caseyjo01,caseyjo01,casej101,caseyjo01,caseyjo01
2229,cashica01,,,1891.0,6.0,6.0,USA,NC,Mecklenburg Co,1935.0,11.0,17.0,USA,WI,Lake Millicent,Carl,Cashion,,Jay Carl,,200.0,74.0,L,R,8/4/1911,5/30/1914,,cashica01,cashica01,cashc101,cashica01,cashica01
2233,caskied01,,,1851.0,12.0,30.0,USA,MA,Danvers,1924.0,10.0,9.0,USA,MA,Danvers,Ed,Caskin,,Edward James,,165.0,69.0,R,R,5/1/1879,9/24/1886,,caskied01,caskied01,caske101,caskied01,caskied01
2234,cassaha01,,,1880.0,7.0,20.0,USA,IL,Bellflower,1969.0,4.0,19.0,USA,CA,Fresno,Harry,Cassady,born Harry Delbert Cassaday,Harry Delbert,,145.0,68.0,L,L,8/8/1904,5/28/1905,,cassaha01,cassaha01,cassh101,cassaha01,cassaha01
2250,castifr01,,,1969.0,4.0,1.0,USA,TX,ElPaso,,,,,,,Frank,Castillo,,Frank Anthony,,180.0,73.0,R,R,6/27/1991,5/26/2005,,castifr01,castifr01,castf001,castifr01,castifr01
2267,castrju01,,,1972.0,6.0,20.0,Mexico,25,Los Mochis,,,,,,,Juan,Castro,,Juan Gabriel,,190.0,71.0,R,R,9/2/1995,,,castrju01,castrju01,castj004,castrju01,castrju01
2276,catoke01,,,1958.0,5.0,6.0,USA,NY,Yonkers,,,,,,,Keefe,Cato,,John Keefe,,185.0,73.0,R,R,6/13/1983,7/26/1984,Fairfield,catoke01,catoke01,catok001,catoke01,catoke01
2283,causewa01,,,1936.0,12.0,26.0,USA,LA,Ruston,,,,,,,Wayne,Causey,,James Wayne,,175.0,70.0,L,R,6/5/1955,9/20/1968,,causewa01,causewa01,causw101,causewa01,causewa01
2287,cavetpu01,,,1889.0,12.0,26.0,USA,TX,McGregor,1966.0,8.0,4.0,USA,CA,San Luis Obispo,Pug,Cavet,,Tillar H.,,176.0,75.0,L,L,4/25/1911,7/10/1915,,cavetpu01,cavetpu01,cavep101,cavetpu01,cavetpu01
2296,centepe01,,,1912.0,4.0,22.0,USA,KY,Hazel Green,2004.0,8.0,8.0,USA,KY,Campton,Pete,Center,,Marvin Earl,,190.0,76.0,R,R,9/11/1942,9/8/1946,,centepe01,centepe01,centp101,centepe01,centepe01
2299,ceronri01,,,1954.0,5.0,19.0,USA,NJ,Newark,,,,,,,Rick,Cerone,,Richard Aldo,,192.0,71.0,R,R,8/17/1975,7/10/1992,Seton Hall,ceronri01,ceronri01,ceror001,ceronri01,ceronri01
2308,chagnle01,,,1902.0,9.0,28.0,USA,NH,Pittsfield,1953.0,7.0,30.0,USA,MA,Amesbury,Leon,Chagnon,,,,182.0,72.0,R,R,10/5/1929,8/8/1935,,chagnle01,chagnle01,chagl101,chagnle01,chagnle01
2318,chambbi01,,,1888.0,9.0,13.0,USA,WV,Cameron,1962.0,3.0,27.0,USA,IN,Fort Wayne,Bill,Chambers,,,,185.0,69.0,R,R,7/11/1910,7/11/1910,,chambbi01,chambbi01,chamb102,chambbi01,chambbi01
2320,chambjo02,,,1911.0,9.0,10.0,USA,TN,Copperhill,1977.0,5.0,11.0,USA,FL,Palatka,Johnnie,Chambers,,Johnnie Monroe,,185.0,72.0,L,R,5/4/1937,5/14/1937,,chambjo02,chambjo02,chamj101,chambjo02,chambjo02
2321,chambro01,,,1875.0,8.0,31.0,USA,NC,Weaverville,1902.0,8.0,30.0,USA,NC,Weaverville,Rome,Chambers,,Richard Jerome,,173.0,74.0,L,L,5/7/1900,5/7/1900,,chambro01,chambro01,chamr101,chambro01,chambro01
2328,chanded01,,,1922.0,2.0,17.0,USA,AL,Pinson,2003.0,7.0,6.0,USA,NV,Las Vegas,Ed,Chandler,,Edward Oliver,,190.0,74.0,R,R,4/18/1947,6/14/1947,,chanded01,chanded01,chane102,chanded01,chanded01
2341,chapmfr01,,,1872.0,11.0,24.0,USA,PA,Little Cooley,1957.0,12.0,14.0,USA,PA,Union City,Fred,Chapman,,Frederick Joseph,,165.0,68.0,R,R,7/22/1887,7/22/1887,,chapmfr01,chapmfr01,chapf101,chapmfr01,chapmfr01
2342,chapmfr02,,,1916.0,7.0,17.0,USA,NC,Liberty,1997.0,3.0,27.0,USA,NC,Kannapolis,Fred,Chapman,,William Fred,Chappie,185.0,73.0,R,R,9/15/1939,9/23/1941,,chapmfr02,chapmfr02,chapf102,chapmfr02,chapmfr02
2344,chapmha01,,,1887.0,10.0,26.0,USA,KS,Severance,1918.0,10.0,21.0,USA,MO,Nevada,Harry,Chapman,,Harry E.,,160.0,71.0,R,R,10/6/1912,7/19/1916,,chapmha01,chapmha01,chaph102,chapmha01,chapmha01
2349,chapmsa01,,chapmsa01h,1916.0,4.0,11.0,USA,CA,Tiburon,2006.0,12.0,22.0,USA,CA,Kentfield,Sam,Chapman,,Samuel Blake,,180.0,72.0,R,R,5/16/1938,9/22/1951,,chapmsa01,chapmsa01,chaps101,chapmsa01,chapmsa01
2350,chappha01,,,1957.0,10.0,26.0,USA,MD,Mount Rainier,,,,,,,Harry,Chappas,,Harry Perry,,150.0,67.0,B,R,9/7/1978,6/13/1980,Miami-Dade CC,chappha01,chappha01,chaph101,chappha01,chappha01
2351,chappla01,,,1890.0,2.0,19.0,USA,IL,McClusky,1918.0,11.0,8.0,USA,CA,San Francisco,Larry,Chappell,,La Verne Ashford,,186.0,72.0,L,R,7/18/1913,4/25/1917,,chappla01,chappla01,chapl101,chappla01,chappla01
2365,chavaos01,,,1937.0,8.0,5.0,Panama,,Colon,,,,,,,Ossie,Chavarria,,Osvaldo (Quijano),,155.0,71.0,R,R,4/14/1966,8/2/1967,,chavaos01,chavaos01,chavo101,chavaos01,chavaos01
2369,chavene01,,,1947.0,7.0,6.0,Venezuela,,Chacao,1969.0,3.0,16.0,Venezuela,,Maracaibo,Nestor,Chavez,,Nestor Isaias (Silva),,170.0,72.0,R,R,9/9/1967,9/30/1967,,chavene01,chavene01,chavn101,chavene01,chavene01
2383,chetkmi01,,,1917.0,7.0,21.0,USA,OH,Fairpoint,1971.0,8.0,24.0,USA,CA,Grass Valley,Mitch,Chetkovich,,Mitchell,,208.0,75.0,R,R,4/19/1945,5/6/1945,,chetkmi01,chetkmi01,chetm101,chetkmi01,chetkmi01
2384,cheveto01,,,1954.0,6.0,20.0,Nicaragua,,Telica,,,,,,,Tony,Chevez,born Silvio Antonio Aguilera (Chevez),Silvio Antonio,,177.0,71.0,R,R,5/31/1977,6/8/1977,,cheveto01,cheveto01,chevt101,cheveto01,cheveto01
2392,childpe01,,,1871.0,11.0,15.0,USA,PA,Philadelphia,1922.0,2.0,15.0,USA,PA,Philadelphia,Pete,Childs,,Peter Pierre,,,,,R,4/24/1901,10/3/1902,,childpe01,childpe01,chilp102,childpe01,childpe01
2399,chismto01,,,1955.0,5.0,9.0,USA,PA,Chester,,,,,,,Tom,Chism,,Thomas Raymond,,195.0,73.0,L,L,9/13/1979,9/26/1979,Brandywine JC,chismto01,chismto01,chist101,chismto01,chismto01
2400,chitiha01,,,1932.0,11.0,16.0,USA,IL,Kincaid,2002.0,1.0,31.0,,,,Harry,Chiti,,Harry,,221.0,74.0,R,R,9/27/1950,6/10/1962,,chitiha01,chitiha01,chith101,chitiha01,chitiha01
2402,chittne01,,,1933.0,3.0,25.0,USA,VA,Harrisonburg,,,,,,,Nelson,Chittum,,Nelson Boyd,,180.0,73.0,R,R,8/17/1958,5/4/1960,,chittne01,chittne01,chitn101,chittne01,chittne01
2403,chlupbo01,,,1945.0,9.0,16.0,USA,NY,New York,,,,,,,Bob,Chlupsa,,Robert Joseph,,215.0,79.0,R,R,7/16/1970,6/4/1971,,chlupbo01,chlupbo01,chlub101,chlupbo01,chlupbo01
2405,choatdo01,,,1938.0,7.0,2.0,USA,MO,Potosi,,,,,,,Don,Choate,,Donald Leon,,185.0,72.0,R,R,9/12/1960,9/28/1960,,choatdo01,choatdo01,choad101,choatdo01,choatdo01
2424,chrisma01,,,1913.0,10.0,21.0,USA,MO,Maplewood,1976.0,10.0,9.0,USA,MO,St.Louis,Mark,Christman,,Marquette Joseph,,175.0,71.0,R,R,4/20/1938,9/23/1949,,chrisma01,chrisma01,chrim102,chrisma01,chrisma01
2427,chrisjo01,,,1935.0,12.0,13.0,V.I.,,Frederiksted,,,,,,,Joe,Christopher,,Joseph O'Neal,,175.0,70.0,R,R,5/26/1959,6/9/1966,,chrisjo01,chrisjo01,chrij101,chrisjo01,chrisjo01
2432,churchi01,,,1863.0,11.0,23.0,USA,NY,Central Square,1926.0,2.0,23.0,USA,FL,Jacksonville,Hi,Church,,Hiram Lincoln,,,,,,8/23/1890,8/25/1890,,churchi01,churchi01,churh101,churchi01,churchi01
2433,churcle01,,,1942.0,3.0,21.0,USA,IL,Chicago,1988.0,4.0,22.0,USA,TX,Richardson,Len,Church,,Leonard,,190.0,72.0,B,R,8/27/1966,9/4/1966,,churcle01,churcle01,churl101,churcle01,churcle01
2435,churrjo01,,,1900.0,11.0,26.0,USA,PA,Johnstown,1970.0,2.0,8.0,USA,OH,Zanesville,John,Churry,,John,,172.0,69.0,R,R,5/24/1924,6/21/1927,,churrjo01,churrjo01,churj101,churrjo01,churrjo01
2438,cianfar01,,,1966.0,10.0,6.0,USA,NY,Rome,,,,,,,Archi,Cianfrocco,,Angelo Dominic,,200.0,77.0,R,R,4/8/1992,9/26/1998,Purdue,cianfar01,cianfar01,ciana001,cianfar01,cianfar01
2439,ciardma01,,,1961.0,8.0,19.0,USA,NJ,New Brunswick,,,,,,,Mark,Ciardi,,Mark Thomas,,180.0,72.0,R,R,4/9/1987,4/28/1987,Maryland,ciardma01,ciardma01,ciarm001,ciardma01,ciardma01
2450,cintral01,,,1978.0,12.0,17.0,P.R.,,Humacao,,,,,,,Alex,Cintron,,,,210.0,74.0,B,R,7/24/2001,,,cintral01,cintral01,cinta001,cintral01,cintral01
2480,clarkda04,,,1894.0,1.0,18.0,USA,MS,Meridian,1937.0,5.0,23.0,USA,MS,Meridian,Danny,Clark,,Daniel Curren,,167.0,69.0,L,R,4/12/1922,9/26/1927,,clarkda04,clarkda04,clard101,clarkda04,clarkda04
2484,clarkge01,,,1891.0,5.0,19.0,USA,IA,Smithland,1940.0,11.0,14.0,USA,IA,Sioux City,George,Clark,,George Myron,,190.0,72.0,R,L,5/16/1913,7/7/1913,,clarkge01,clarkge01,clarg101,clarkge01,clarkge01
2485,clarkgi01,,,1879.0,3.0,7.0,USA,OH,Wooster,1943.0,5.0,10.0,USA,LA,Lake Charles,Ginger,Clark,,Harvey Daniel,,165.0,71.0,R,R,8/11/1902,8/11/1902,,clarkgi01,clarkgi01,clarg103,clarkgi01,clarkgi01
2492,clarkji03,,,1947.0,4.0,30.0,USA,KS,Kansas City,,,,,,,Jim,Clark,,James Edward,,190.0,73.0,R,R,7/16/1971,8/3/1971,,clarkji03,clarkji03,clarj104,clarkji03,clarkji03
2510,clarkar01,,,1865.0,5.0,6.0,USA,RI,Providence,1949.0,11.0,14.0,USA,MA,Brookline,Artie,Clarke,,Arthur Franklin,,155.0,68.0,R,R,4/19/1890,9/30/1891,,clarkar01,clarkar01,clara101,clarkar01,clarkar01
2514,clarkgr01,,,1912.0,9.0,26.0,USA,AL,Fulton,1993.0,11.0,23.0,USA,NC,Kannapolis,Grey,Clarke,,Richard Grey,Noisy,183.0,69.0,R,R,4/19/1944,10/1/1944,,clarkgr01,clarkgr01,clarg102,clarkgr01,clarkgr01
2533,claryma01,,,1962.0,4.0,3.0,USA,MI,Detroit,,,,,,,Marty,Clary,,Martin Keith,,190.0,76.0,R,R,9/5/1987,9/29/1990,Northwestern,claryma01,claryma01,clarm001,claryma01,claryma01
2543,clearjo01,,,1918.0,12.0,3.0,Ireland,,Cork,2004.0,6.0,3.0,USA,NY,Yonkers,Joe,Cleary,,Joseph Christopher,Fire,150.0,69.0,R,R,8/4/1945,8/4/1945,,clearjo01,clearjo01,cleaj101,clearjo01,clearjo01
2546,clemecl01,,,1886.0,11.0,21.0,USA,IL,Chicago,1967.0,11.0,2.0,USA,FL,St.Petersburg,Clem,Clemens,born with last name Ulatowski,Clement Lambert,Count,176.0,71.0,R,R,5/15/1914,9/18/1916,,clemecl01,clemecl01,clemc101,clemecl01,clemecl01
2563,clevete01,,,1932.0,7.0,9.0,USA,CA,Visalia,,,,,,,Tex,Clevenger,,Truman Eugene,,180.0,73.0,R,R,4/18/1954,9/30/1962,,clevete01,clevete01,clevt101,clevete01,clevete01
2574,clonito01,,,1940.0,8.0,13.0,USA,NC,Cherryville,,,,,,,Tony,Cloninger,,Tony Lee,,210.0,72.0,R,R,6/15/1961,7/22/1972,,clonito01,clonito01,clont101,clonito01,clonito01
2579,clowebi01,,,1898.0,8.0,14.0,USA,TX,San Marcos,1978.0,1.0,13.0,USA,TX,Sweeny,Bill,Clowers,,William Perry,,175.0,71.0,L,L,7/20/1926,7/21/1926,,clowebi01,clowebi01,clowb101,clowebi01,clowebi01
2585,clymeot01,,,1876.0,1.0,27.0,USA,PA,Pine Grove,1926.0,2.0,27.0,USA,MN,St.Paul,Otis,Clymer,,Otis Edgar,,180.0,71.0,B,R,4/14/1905,8/8/1913,,clymeot01,clymeot01,clymo101,clymeot01,clymeot01
2589,coateji01,,,1932.0,8.0,4.0,USA,VA,Farnham,,,,,,,Jim,Coates,,James Alton,Mummy,192.0,76.0,R,R,9/21/1956,9/30/1967,,coateji01,coateji01,coatj101,coateji01,coateji01
2599,cochrmi01,cochrmi01m,cochrmi01h,1903.0,4.0,6.0,USA,MA,Bridgewater,1962.0,6.0,28.0,USA,IL,Lake Forest,Mickey,Cochrane,,Gordon Stanley,Black Mike,180.0,70.0,L,R,4/14/1925,5/25/1937,,cochrmi01,cochrmi01,cochm101,cochrmi01,cochrmi01
2602,cocopa01,,,1977.0,9.0,24.0,D.R.,,Santo Domingo,,,,,,,Pasqual,Coco,,,,185.0,73.0,R,R,7/17/2000,4/14/2002,,cocopa01,cocopa01,cocop001,cocopa01,cocopa01
2617,cohenan01,cohenan01m,,1904.0,10.0,25.0,USA,MD,Baltimore,1988.0,10.0,29.0,USA,TX,ElPaso,Andy,Cohen,,Andrew Howard,,155.0,68.0,R,R,6/6/1926,10/5/1929,,cohenan01,cohenan01,cohea101,cohenan01,cohenan01
2619,cohensy01,,,1906.0,5.0,7.0,USA,MD,Baltimore,1988.0,4.0,9.0,USA,TX,ElPaso,Syd,Cohen,,Sydney Harry,,180.0,71.0,B,L,9/18/1934,9/9/1937,,cohensy01,cohensy01,cohes101,cohensy01,cohensy01
2630,coleal01,,,1965.0,8.0,17.0,USA,NC,Fayetteville,,,,,,,Alex,Cole,,Alexander (Jr.),,170.0,74.0,L,L,7/27/1990,5/22/1996,Manatee JC,coleal01,coleal01,colea001,coleal01,coleal01
2643,colemed01,,,1901.0,12.0,1.0,USA,OR,Canby,1964.0,8.0,5.0,USA,OR,Oregon City,Ed,Coleman,,Parke Edward,,200.0,74.0,L,R,4/15/1932,9/26/1936,,colemed01,colemed01,colee102,colemed01,colemed01
2645,colemje01,colemje01m,,1924.0,9.0,14.0,USA,CA,San Jose,,,,,,,Jerry,Coleman,,Gerald Francis,,165.0,72.0,R,R,4/20/1949,9/29/1957,,colemje01,colemje01,colej106,colemje01,colemje01
2655,colemvi01,,colemvi01h,1961.0,9.0,22.0,USA,FL,Jacksonville,,,,,,,Vince,Coleman,,Vincent Maurice,Vincent Van Go,170.0,72.0,B,R,4/18/1985,4/14/1997,Florida A&M,colemvi01,colemvi01,colev001,colemvi01,colemvi01
2660,colgaed01,,,,,,,,,1895.0,8.0,8.0,USA,MT,Great Falls,Ed,Colgan,,William H.,,180.0,,,,5/3/1884,10/15/1884,,colgaed01,colgaed01,colge101,colgaed01,colgaed01
2666,colli01,,,,,,,,,,,,,,,,Collins,,,,,,,,9/12/1892,9/12/1892,,colli01,colli01,collu101,colli01,colli01
2670,collida01,,,1854.0,7.0,12.0,USA,MO,St. Louis,1883.0,9.0,21.0,USA,LA,New Orleans,Dan,Collins,,Daniel Thomas,,,,,,6/8/1874,,,collida01,collida01,colld102,collida01,collida01
2681,collipa01,,,1896.0,9.0,13.0,USA,MO,Sweet Sprgs.,1960.0,5.0,20.0,USA,KS,Kansas City,Pat,Collins,,Tharon Leslie,,178.0,71.0,R,R,9/5/1919,5/23/1929,,collipa01,collipa01,collp101,collipa01,collipa01
2682,colliph01,,,1901.0,8.0,27.0,USA,IL,Chicago,1948.0,8.0,14.0,USA,IL,Chicago,Phil,Collins,,Philip Eugene,Fidgety Phil,175.0,71.0,R,R,10/7/1923,9/23/1935,,colliph01,colliph01,collp102,colliph01,colliph01
2687,collish01,collish01m,collish01h,1885.0,12.0,4.0,USA,MA,Charlestown,1955.0,9.0,10.0,USA,MA,Newton,Shano,Collins,,John Francis,,185.0,72.0,R,R,4/21/1910,5/15/1925,,collish01,collish01,colls101,collish01,collish01
2702,combsea01,,combsea01h,1899.0,5.0,14.0,USA,KY,Pebworth,1976.0,7.0,21.0,USA,KY,Richmond,Earle,Combs,,Earle Bryan,The Kentucky Colonel,185.0,72.0,L,R,4/16/1924,9/29/1935,,combsea01,combsea01,combe101,combsea01,combsea01
2710,comorad01,,,1905.0,12.0,9.0,USA,PA,Swoyersville,1951.0,3.0,2.0,USA,PA,Swoyersville,Adam,Comorosky,,Adam Anthony,,167.0,70.0,R,R,9/13/1926,9/18/1935,,comorad01,comorad01,comoa101,comorad01,comorad01
2720,condera01,,,1934.0,12.0,29.0,P.R.,,Juana Diaz,,,,,,,Ramon,Conde,,Ramon Luis (Roman),Wito,172.0,68.0,R,R,7/17/1962,8/14/1962,,condera01,condera01,condr101,condera01,condera01
2725,congedi01,,,1921.0,4.0,3.0,USA,CA,Los Angeles,1970.0,2.0,16.0,USA,CA,Los Angeles,Dick,Conger,,Richard,,185.0,72.0,R,R,4/22/1940,9/14/1943,,congedi01,congedi01,congd101,congedi01,congedi01
2726,conigbi01,,,1947.0,8.0,15.0,USA,MA,Revere,,,,,,,Billy,Conigliaro,,William Michael,,180.0,72.0,R,R,4/11/1969,9/30/1973,,conigbi01,conigbi01,conib101,conigbi01,conigbi01
2733,conlege01,,,1930.0,11.0,10.0,USA,OK,Muskogee,,,,,,,Gene,Conley,,Donald Eugene,,225.0,80.0,R,R,4/17/1952,9/21/1963,,conlege01,conlege01,conlg101,conlege01,conlege01
2734,conlesn01,,,1894.0,4.0,25.0,USA,PA,Cressona,1978.0,1.0,7.0,USA,TX,DeSoto,Snipe,Conley,,James Patrick,,179.0,71.0,R,R,5/20/1914,5/10/1918,,conlesn01,conlesn01,conls101,conlesn01,conlesn01
2738,connasa01,,,1898.0,8.0,31.0,USA,TX,McGregor,1978.0,1.0,27.0,USA,TX,Houston,Sarge,Connally,,George Walter,,170.0,71.0,R,R,9/10/1921,7/18/1934,,connasa01,connasa01,conns101,connasa01,connasa01
2739,connabr01,,,1902.0,9.0,19.0,USA,TN,Sevierville,1971.0,1.0,27.0,USA,IN,Terre Haute,Bruce,Connatser,,Broadus Milburn,,170.0,71.0,R,R,9/15/1931,9/25/1932,,connabr01,connabr01,connb104,connabr01,connabr01
2740,connafr01,,,1869.0,1.0,1.0,USA,MA,Clinton,1942.0,12.0,1.0,USA,MA,Boston,Frank,Connaughton,,Frank Henry,,165.0,69.0,R,R,5/28/1894,10/5/1906,,connafr01,connafr01,connf101,connafr01,connafr01
2750,connoed02,,,1939.0,12.0,3.0,USA,NY,Brooklyn,1998.0,7.0,1.0,USA,CT,New Canaan,Ed,Connolly,,Edward Joseph (Jr.),,190.0,73.0,L,L,4/19/1964,9/5/1967,,connoed02,connoed02,conne102,connoed02,connoed02
2757,connojo03,,,1874.0,12.0,8.0,USA,CT,Waterbury,1957.0,11.0,8.0,USA,CT,Waterbury,Joe,Connor,,Joseph Francis,,185.0,74.0,R,R,9/9/1895,10/7/1905,,connojo03,connojo03,connj104,connojo03,connojo03
2761,connobi01,,,1941.0,11.0,2.0,USA,NY,Schenectady,,,,,,,Bill,Connors,,William Joseph,,180.0,73.0,R,R,5/3/1966,8/28/1968,,connobi01,connobi01,connb101,connobi01,connobi01
2767,conrobe01,,,1871.0,3.0,14.0,USA,PA,Philadelphia,1937.0,11.0,25.0,USA,PA,Philadelphia,Ben,Conroy,,Bernard Patrick,,136.0,66.0,,,4/21/1890,10/4/1890,,conrobe01,conrobe01,conrb103,conrobe01,conrobe01
2771,conrowi01,,conrowi01h,1877.0,4.0,5.0,USA,PA,Philadelphia,1959.0,12.0,6.0,USA,NJ,Mt.Holly,Wid,Conroy,,William Edward,,158.0,69.0,R,R,4/25/1901,10/5/1911,,conrowi01,conrowi01,conrw101,conrowi01,conrowi01
2781,conwaja01,,,1918.0,7.0,30.0,USA,TX,Bryan,1993.0,6.0,11.0,USA,TX,Waco,Jack,Conway,,Jack Clements,,175.0,71.0,R,R,9/9/1941,7/31/1948,,conwaja01,conwaja01,conwj103,conwaja01,conwaja01
2800,cookpa01,,,1863.0,5.0,5.0,USA,NY,Caledonia,1905.0,5.0,25.0,USA,NY,Rochester,Paul,Cook,,Paul,,185.0,70.0,R,R,9/13/1884,7/16/1891,,cookpa01,cookpa01,cookp101,cookpa01,cookpa01
