yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
2007,HOU,NL,williwo02,34,30.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,1.0
1964,SFN,NL,alouje01,115,,115,115,0,0,0,0,0,0,9,4,99,108,,
1921,CLE,AL,shinagi01,22,,22,22,0,20,0,0,0,0,0,0,0,0,,
1998,DET,AL,higgibo02,157,155.0,157,153,0,0,0,0,0,0,17,0,136,153,2.0,2.0
1884,PT1,AA,neaglja01,43,,43,43,38,0,0,0,0,0,2,2,2,6,,
1917,CHA,AL,felscha01,152,,152,152,0,0,0,0,0,0,0,152,0,152,,
1965,NYN,NL,cannich01,114,,114,114,0,112,0,0,0,0,0,0,0,0,,
1992,CHN,NL,sandbry01,158,157.0,158,157,0,0,0,157,0,0,0,0,0,0,0.0,1.0
1959,KC1,AL,dicksmu01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1977,MIN,AL,burgmto01,61,0.0,1,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,WS1,AL,smithch02,37,,37,37,36,0,0,0,0,0,0,0,0,0,,
1986,SLN,NL,colemvi01,154,145.0,154,149,0,0,0,0,0,0,131,20,0,149,0.0,2.0
1919,PHA,AL,strunam01,60,,60,60,0,0,0,0,0,0,0,10,42,52,,
1947,WS1,AL,ferrito01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1976,CIN,NL,hendejo01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,SFN,NL,kneppbo01,27,27.0,27,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,CLE,AL,thomapi01,9,,9,9,0,7,0,0,0,0,0,0,0,0,,
1997,CHA,AL,macharo01,10,4.0,10,10,0,10,0,0,0,0,0,0,0,0,0.0,2.0
2002,DET,AL,monrocr01,13,7.0,13,9,0,0,0,0,0,0,4,0,5,9,1.0,0.0
1893,BRO,NL,griffmi01,95,,95,95,0,0,0,2,0,0,0,93,0,93,,
1923,NY1,NL,barneje01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1968,CLE,AL,harribi04,38,,38,38,0,0,0,27,10,1,0,0,0,0,,
1916,PHI,NL,dugeyos01,41,,41,41,0,0,0,12,0,0,0,0,0,0,,
1940,BRO,NL,flowewe01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1887,BR3,AA,obrieja01,30,,30,30,0,25,0,1,0,0,1,0,3,4,,
1972,KCA,AL,maybejo01,149,,149,149,0,0,146,0,0,0,0,0,0,0,,
1894,BSN,NL,stultge01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1933,CHN,NL,grimmch01,107,,107,107,0,0,104,0,0,0,0,0,0,0,,
2009,LAA,AL,speieju01,41,0.0,6,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,COL,NL,belliro01,116,105.0,116,113,0,0,0,113,0,0,0,0,0,0,0.0,7.0
1996,PIT,NL,liebejo01,51,15.0,51,51,51,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,BRO,NL,leslisa01,96,,96,96,0,0,95,0,0,0,0,0,0,0,,
1998,SFN,NL,diazal01,34,10.0,34,21,0,0,0,0,0,0,4,15,3,21,0.0,14.0
1930,SLN,NL,gelbech01,139,,139,139,0,0,0,0,0,139,0,0,0,0,,
2002,MIL,NL,diggibe01,5,5.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,DET,AL,kuennha01,155,,155,155,0,0,0,0,0,155,0,0,0,0,,
1958,NYA,AL,jamesjo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1987,SDN,NL,abnersh01,16,10.0,16,14,0,0,0,0,0,0,6,2,6,14,0.0,3.0
2007,TOR,AL,mcdonjo03,123,102.0,123,117,0,0,0,0,15,103,0,0,0,0,0.0,4.0
1914,SLA,AL,boldch01,2,,2,2,0,0,1,0,0,0,0,0,0,0,,
2000,DET,AL,kidama01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,CIN,NL,powerte01,64,0.0,64,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
1874,CH2,NA,cuthbne01,58,,58,58,0,4,0,0,0,0,55,2,0,55,,
1998,BOS,AL,merceor01,9,1.0,9,1,0,0,0,0,0,0,0,0,1,1,1.0,7.0
1925,CIN,NL,walkecu01,145,,145,145,0,0,0,0,0,0,4,15,124,141,,
1989,BAL,AL,milacbo01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,HOU,NL,hoffmjo01,6,,6,6,0,5,0,0,0,0,0,0,0,0,,
1994,PHI,NL,moranmi01,87,70.0,87,79,0,0,0,79,0,0,0,0,0,0,0.0,12.0
1965,KC1,AL,landiji01,118,,118,118,0,0,0,0,0,0,0,108,1,108,,
1983,NYN,NL,siskdo01,67,0.0,67,67,67,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,BAL,AL,rodrivi01,11,4.0,11,7,0,0,0,7,0,0,0,0,0,0,0.0,0.0
1929,BSN,NL,cronibi01,6,,6,6,0,6,0,0,0,0,0,0,0,0,,
2010,TBA,AL,quallch01,27,0.0,0,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,BOS,AL,smithle02,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,TL1,AA,mortoch01,32,,32,32,3,0,0,1,16,0,14,0,1,15,,
1955,DET,AL,foytapa01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1975,SFN,NL,mintogr01,4,2.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,NYN,NL,cerdaja01,32,0.0,29,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,CHA,AL,bahnsst01,1,,1,1,42,0,0,0,0,0,0,0,0,0,,
1934,SLA,AL,peppera01,148,,148,148,0,0,0,0,0,0,101,37,1,136,,
1926,WS1,AL,jonesdi01,5,,5,5,4,0,0,0,0,0,0,0,0,0,,
1961,LAA,AL,klinero01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1980,SLN,NL,carbobe01,14,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,14.0
1963,PIT,NL,pagliji01,92,,92,92,0,85,0,0,0,0,0,0,0,0,,
1951,BRO,NL,abramca01,67,,67,67,0,0,0,0,0,0,34,0,0,34,,
1965,PIT,NL,frienbo01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1928,PIT,NL,meadole01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1963,SLN,NL,simmocu01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1961,WS2,AL,mathica01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1977,CHN,NL,sembemi01,3,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0.0,2.0
1975,CLE,AL,ellisjo01,92,76.0,92,86,0,84,2,0,0,0,0,0,0,0,2.0,10.0
1949,SLA,AL,drewska01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
2008,KCA,AL,tomkobr01,16,1.0,1,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,PHI,NL,cashda01,162,162.0,162,162,0,0,0,162,0,0,0,0,0,0,0.0,0.0
1973,NYA,AL,grangwa01,0,,0,0,7,0,0,0,0,0,0,0,0,0,,
2004,PIT,NL,figuene01,10,3.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,NYA,AL,gonzape01,14,,14,14,0,0,0,7,0,0,0,0,0,0,,
1909,BSN,NL,starrch01,61,,61,61,0,0,0,54,3,6,0,0,0,0,,
1987,LAN,NL,howelke01,40,2.0,40,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,BLN,NL,mcgrajo01,96,,96,96,0,0,0,1,95,0,0,0,0,0,,
1982,MIN,AL,willial03,26,0.0,0,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,PIT,NL,penato01,151,144.0,151,149,0,149,0,0,0,0,0,0,0,0,0.0,3.0
1987,TOR,AL,upshawi01,150,135.0,150,146,0,0,146,0,0,0,0,0,0,0,0.0,9.0
1916,PIT,NL,hinchbi01,152,,152,152,0,0,31,0,0,0,23,0,101,124,,
1977,SEA,AL,erardgr01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,PIT,NL,erickra01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1941,NYA,AL,bordafr01,36,,36,36,0,0,0,0,0,0,6,0,13,19,,
1898,PHI,NL,donahre01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1938,PHI,NL,kleinch01,129,,129,129,0,0,0,0,0,0,3,0,118,119,,
1956,KC1,AL,crimija01,55,,55,55,54,0,0,0,0,0,0,0,0,0,,
1909,NY1,NL,cranddo01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1992,PIT,NL,vanslan01,154,153.0,154,154,0,0,0,0,0,0,0,154,0,154,0.0,0.0
2009,MIL,NL,duffych01,19,5.0,19,10,0,0,0,0,0,0,3,5,2,10,0.0,9.0
1915,CLE,AL,jacksjo01,83,,83,83,0,0,30,0,0,0,5,0,44,50,,
1943,CHN,NL,burrojo01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1993,CHA,AL,mccaski01,30,0.0,0,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,SLN,NL,rodrijo02,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,PIT,NL,brenesa01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
2008,CHA,AL,wisede01,57,31.0,57,46,0,0,0,0,0,0,24,23,6,46,0.0,13.0
1960,ML1,NL,covinwe01,95,,95,95,0,0,0,0,0,0,72,0,0,72,,
1977,PHI,NL,mcbriba01,85,66.0,85,73,0,0,0,0,0,0,0,20,55,73,0.0,16.0
1908,PHA,AL,seyboso01,48,,48,48,0,0,0,0,0,0,0,0,34,34,,
1912,PHA,AL,emersch01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1929,PHA,AL,cochrmi01,135,,135,135,0,135,0,0,0,0,0,0,0,0,,
1990,CIN,NL,armstja01,29,27.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,PHI,NL,frymawo01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1993,SEA,AL,griffke02,156,156.0,156,140,0,0,1,0,0,0,0,139,0,139,19.0,0.0
1987,TEX,AL,meierda01,13,6.0,13,8,0,0,0,0,0,0,6,0,2,8,0.0,3.0
1969,KCA,AL,dragodi01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1900,SLN,NL,crigelo01,80,,80,80,0,75,0,0,1,0,0,0,0,0,,
1953,PHA,AL,phillda01,157,,157,157,0,0,0,0,1,0,0,31,129,157,,
1975,MON,NL,moraljo01,93,33.0,93,37,0,5,28,0,0,0,6,0,0,6,0.0,60.0
2006,TOR,AL,overbly01,157,150.0,157,145,0,0,145,0,0,0,0,0,0,0,11.0,2.0
1998,MON,NL,urbinug01,64,0.0,63,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,SEA,AL,martiti02,136,121.0,136,78,0,0,78,0,0,0,0,0,0,0,47.0,12.0
1935,CIN,NL,byrdsa01,121,,121,121,0,0,0,0,0,0,39,76,0,115,,
1984,BOS,AL,remyje01,30,24.0,30,24,0,0,0,24,0,0,0,0,0,0,0.0,6.0
1975,KCA,AL,dalcabr01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,CHN,NL,flackma01,133,,133,133,0,0,0,0,0,0,0,0,130,130,,
2009,PHI,NL,lopezro01,7,5.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,SEA,AL,rohrmda01,7,1.0,7,3,0,0,3,0,0,0,0,0,0,0,1.0,5.0
1990,CAL,AL,corbesh01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,ML1,NL,roachme01,13,,13,13,0,0,2,0,0,0,9,0,0,9,,
2006,LAA,AL,alfoned01,18,11.0,18,17,0,0,2,0,15,0,0,0,0,0,1.0,1.0
1982,BAL,AL,nolanjo01,77,62.0,77,72,0,72,0,0,0,0,0,0,0,0,0.0,13.0
1956,DET,AL,delsiji01,10,,10,10,0,0,0,0,0,0,3,0,0,3,,
1977,HOU,NL,roberle01,19,5.0,19,9,0,0,0,0,0,0,4,0,6,9,0.0,10.0
1948,CHN,NL,erickpa01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1993,NYA,AL,monteri01,42,0.0,0,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,SLA,AL,johnser01,74,,74,74,0,0,0,0,12,60,0,0,0,0,,
2005,DET,AL,gomezal01,9,4.0,9,9,0,0,0,0,0,0,6,3,0,9,0.0,2.0
1998,PHI,NL,greenty01,27,25.0,25,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,WS1,AL,luskech01,11,,11,11,0,3,0,0,0,0,8,0,0,8,,
1974,CAL,AL,llenawi01,72,25.0,72,49,0,0,0,15,2,0,25,0,7,32,6.0,41.0
1902,WS1,AL,keistbi01,119,,119,119,0,0,0,40,14,2,0,12,53,65,,
1987,SFN,NL,grantma01,16,8.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,PHI,NL,morenle01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1915,SLN,NL,hyattha01,106,,106,106,0,0,64,0,0,0,0,1,26,25,,
1988,MON,NL,candaca01,36,33.0,36,35,0,0,0,35,0,0,0,0,0,0,0.0,1.0
1914,CIN,NL,davenda01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1921,NYA,AL,hawksch01,41,,41,41,0,0,0,0,0,0,5,10,0,15,,
1983,LAN,NL,fimplja01,54,48.0,54,54,0,54,0,0,0,0,0,0,0,0,0.0,0.0
1919,BRO,NL,fitzsto01,4,,4,4,0,0,0,0,4,0,0,0,0,0,,
1899,CHN,NL,langebi01,107,,107,107,0,0,14,0,0,0,0,94,0,94,,
1929,WS1,AL,myerbu01,141,,141,141,0,0,0,88,53,0,0,0,0,0,,
1890,CHP,PL,baldwma01,58,,58,58,58,0,0,0,0,0,0,0,0,0,,
1950,SLA,AL,johnsdo03,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1999,TOR,AL,batisto01,98,98.0,98,98,0,0,0,0,0,98,0,0,0,0,0.0,0.0
1945,NYA,AL,dubiemo01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1935,BSN,NL,mallole01,116,,116,116,0,0,0,73,36,0,0,0,1,1,,
1885,CN2,AA,corkhpo01,112,,112,112,8,0,3,0,0,0,0,0,110,110,,
1886,KCN,NL,briodfa01,56,,56,56,0,54,1,0,0,0,0,1,1,2,,
2008,TEX,AL,byrdma01,122,109.0,122,118,0,0,0,0,0,0,31,57,39,118,0.0,7.0
1996,DET,AL,moehlbr01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,BOS,AL,mcgeewi01,67,42.0,67,64,0,0,0,0,0,0,3,27,47,64,0.0,16.0
1915,CLE,AL,southbi01,60,,60,60,0,0,0,0,0,0,10,30,4,44,,
1912,SLN,NL,hausear01,133,,133,133,0,0,0,0,0,132,0,0,0,0,,
1931,CIN,NL,kolpra01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1926,SLN,NL,hafeych01,78,,78,78,0,0,0,0,0,0,28,0,36,64,,
1958,CHN,NL,mayered02,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1895,BSN,NL,stiveja01,46,,46,46,38,0,5,0,0,0,0,1,1,2,,
2003,TBA,AL,standja01,8,1.0,1,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,CHN,NL,barrebo01,54,,54,54,0,0,10,25,8,0,0,0,0,0,,
2000,DET,AL,mcmilbi01,46,32.0,46,15,0,0,0,0,0,0,3,0,13,15,23.0,10.0
1928,CHA,AL,barnach01,11,,11,11,7,0,0,0,0,0,0,0,0,0,,
1996,FLO,NL,helliri01,5,4.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,MIL,NL,rushfji01,23,21.0,23,22,0,0,0,0,0,0,1,0,21,22,0.0,2.0
1933,CLE,AL,leeth01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1979,ML4,AL,caldwmi01,31,0.0,0,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,PIT,NL,slattph01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1897,CIN,NL,irwinch01,134,,134,134,0,0,0,0,134,0,0,0,0,0,,
1922,PIT,NL,hollibo01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1952,PHA,AL,fainfe01,145,,145,145,0,0,144,0,0,0,0,0,0,0,,
1917,WS1,AL,smithel02,35,,35,35,0,0,0,0,0,0,27,0,2,29,,
2006,CIN,NL,hammoch01,29,0.0,26,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,CL4,NL,doyleja01,24,,24,24,0,9,1,0,0,1,1,0,11,12,,
2008,NYN,NL,delgaca01,159,156.0,159,154,0,0,154,0,0,0,0,0,0,0,2.0,3.0
1923,BRO,NL,deberha01,78,,78,78,0,60,0,0,0,0,0,0,0,0,,
1952,PHI,NL,meyerru01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1964,CIN,NL,mccoobi01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
1872,TRO,NA,martiph01,25,,25,25,8,0,0,0,0,0,0,0,25,25,,
1979,DET,AL,tobikda01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,ARI,NL,bulgeja01,9,0.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,SEA,AL,ayalabo01,71,0.0,4,71,71,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,OAK,AL,revento01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,TBA,AL,cartela02,62,0.0,3,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,PHI,NL,dejesjo01,31,29.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,PIT,NL,yaikhe01,2,,2,2,0,1,0,0,0,0,1,0,0,1,,
2000,MIN,AL,guzmacr01,156,148.0,156,151,0,0,0,0,0,151,0,0,0,0,0.0,7.0
1997,TEX,AL,tatisfe01,60,60.0,60,60,0,0,0,0,60,0,0,0,0,0,0.0,0.0
1966,CHN,NL,buhlbo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1929,PIT,NL,comorad01,127,,127,127,0,0,0,0,0,0,121,0,0,121,,
1988,MON,NL,nixonot01,90,63.0,90,82,0,0,0,0,0,0,25,61,0,82,0.0,12.0
2006,CIN,NL,dunnad01,160,159.0,160,158,0,0,2,0,0,0,156,0,0,156,1.0,1.0
1914,KCF,FL,colesca01,78,,78,78,0,0,3,0,0,0,3,31,6,39,,
1977,LAN,NL,landera01,15,3.0,15,12,0,0,0,8,0,4,0,0,0,0,0.0,0.0
1968,CHN,NL,johnslo01,62,,62,62,0,0,0,0,0,0,1,0,56,57,,
1925,BRO,NL,corgach01,14,,14,14,0,0,0,0,0,14,0,0,0,0,,
1901,CLE,AL,geninfr01,26,,26,26,0,0,0,0,0,0,0,26,0,26,,
2001,CLE,AL,rockejo01,38,0.0,2,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,ATL,NL,dyeje01,98,69.0,98,92,0,0,0,0,0,0,25,4,71,92,0.0,7.0
1922,WS1,AL,bushdo01,41,,41,41,0,0,0,1,37,0,0,0,0,0,,
2006,WAS,NL,watsobr01,9,7.0,9,8,0,0,0,0,0,0,0,8,0,8,0.0,1.0
2000,KCA,AL,holbera01,3,0.0,3,3,0,0,0,1,1,1,0,0,0,0,0.0,0.0
2007,CIN,NL,cantujo01,27,14.0,27,15,0,0,14,1,1,0,0,0,0,0,0.0,13.0
1956,BOS,AL,portebo01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1996,BOS,AL,grundke01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,NYN,NL,wynnebi02,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1907,SLA,AL,peltyba01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1995,LAN,NL,parkeri01,27,4.0,27,24,0,0,0,0,2,2,19,1,1,21,0.0,5.0
1998,SLN,NL,jimenjo01,4,3.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,KC1,AL,tuttlbi01,126,,126,126,0,0,0,0,0,0,0,121,0,121,,
2001,DET,AL,pettyad01,16,1.0,1,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,CIN,NL,rathmo01,138,,138,138,0,0,0,138,0,0,0,0,0,0,,
1999,CIN,NL,youngdm01,127,88.0,127,99,0,0,9,0,0,0,23,0,75,91,1.0,33.0
1986,HOU,NL,lopesda01,37,22.0,37,24,0,0,0,0,5,0,9,10,1,19,0.0,12.0
1974,CHA,AL,pitlosk01,40,0.0,2,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,SEA,AL,milbola01,123,77.0,123,116,0,0,0,49,11,65,0,0,0,0,0.0,32.0
1977,PHI,NL,mcgratu01,45,0.0,45,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,PHA,AL,bushjo01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1929,NY1,NL,schalra01,5,,5,5,0,5,0,0,0,0,0,0,0,0,,
1983,ML4,AL,molitpa01,152,147.0,152,148,0,0,0,0,148,0,0,0,0,0,0.0,3.0
1972,CHA,AL,forstte01,63,,63,63,62,0,0,0,0,0,0,0,0,0,,
2002,FLO,NL,floydcl01,84,81.0,84,80,0,0,0,0,0,0,20,0,60,80,1.0,3.0
1992,ATL,NL,huntebr01,102,59.0,102,94,0,0,92,0,0,0,1,0,5,6,0.0,24.0
1915,NEW,FL,whitech01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1976,PIT,NL,reynocr01,7,1.0,7,5,0,0,0,1,0,4,0,0,0,0,0.0,0.0
1962,CLE,AL,jonesha01,5,,5,5,0,0,4,0,0,0,0,0,0,0,,
1981,TEX,AL,schmida01,14,0.0,0,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1878,PRO,NL,sweasch01,55,,55,55,0,0,0,55,0,0,0,0,0,0,,
2007,OAK,AL,streehu01,48,0.0,0,48,48,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,ML1,NL,willeca01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1972,CAL,AL,alomasa01,155,,155,155,0,0,0,154,0,4,0,0,0,0,,
1873,PH2,NA,malonfe01,53,,53,53,0,53,0,0,0,1,0,0,0,0,,
1954,PIT,NL,alliega01,121,,121,121,0,0,0,0,19,95,0,0,0,0,,
1961,KC1,AL,siebeno01,153,,153,153,0,0,109,0,0,0,47,0,0,47,,
1959,BAL,AL,johnser02,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1995,PIT,NL,auderi01,42,26.0,42,32,0,0,32,0,0,0,0,0,0,0,0.0,15.0
1915,CHA,AL,bretoji01,16,,16,16,0,0,0,1,14,1,0,0,0,0,,
2004,CLE,AL,whiteri01,59,0.0,6,59,59,0,0,0,0,0,0,0,0,0,0.0,0.0
1877,LS1,NL,laffefl01,4,,4,4,0,0,0,0,0,0,0,4,0,4,,
1895,PIT,NL,becklja01,130,,130,130,0,0,130,0,0,0,0,0,0,0,,
2005,CHA,AL,gloadro01,28,8.0,28,26,0,0,24,0,0,0,2,0,1,3,0.0,4.0
1974,OAK,AL,lindbpa01,45,0.0,3,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,NYA,AL,devoral01,24,,24,24,0,17,1,0,0,0,0,0,0,0,,
1931,CHN,NL,smithbo02,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1970,MON,NL,suthega01,116,,116,116,0,0,0,97,1,15,0,0,0,0,,
1968,CIN,NL,whitffr01,87,,87,87,0,0,41,0,0,0,0,0,0,0,,
1983,CHN,NL,grantto01,16,2.0,16,10,0,0,0,0,0,0,5,0,5,10,0.0,8.0
2010,KCA,AL,chenbr01,33,23.0,1,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,PT1,AA,richmjo01,34,,34,34,0,0,0,0,0,23,0,8,3,11,,
1947,CIN,NL,mallobo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1995,CHA,AL,keysebr01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,SLN,NL,mcdonke01,6,1.0,6,4,0,4,0,0,0,0,0,0,0,0,0.0,4.0
1927,WS1,AL,burkebo01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1952,NY1,NL,yvarssa01,66,,66,66,0,59,0,0,0,0,0,0,0,0,,
1984,CLE,AL,blylebe01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,DET,AL,housefr02,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1989,BOS,AL,murphro01,74,0.0,0,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,WS1,AL,moranch01,98,,98,98,0,0,0,2,0,96,0,0,0,0,,
1960,PHI,NL,phillta01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1998,BAL,AL,rebouje01,79,33.0,79,74,0,0,0,28,23,28,0,0,0,0,0.0,6.0
2003,TBA,AL,gomesjo01,8,4.0,8,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0
1981,PHI,NL,davisma01,9,9.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1889,CHN,NL,krockgu01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1914,BSN,NL,davisge02,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1931,CHN,NL,blairfo01,86,,86,86,0,0,23,44,1,0,0,0,0,0,,
1987,MIN,AL,smallro02,110,77.0,110,18,0,0,0,0,14,4,0,0,0,0,67.0,33.0
1990,SDN,NL,davisjo04,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,PHA,AL,vaughpo01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1991,CLE,AL,nagych01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,SEA,AL,valleda01,93,80.0,93,85,0,84,1,0,0,0,0,0,0,0,3.0,10.0
1951,BSN,NL,estocge01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1948,WS1,AL,gilleca01,77,,77,77,0,0,0,0,0,0,1,65,1,67,,
2001,PHI,NL,taylore01,5,1.0,5,2,0,0,0,0,0,0,0,2,0,2,0.0,1.0
2000,SDN,NL,newhada01,14,4.0,14,10,0,0,0,3,2,0,0,0,5,5,0.0,5.0
1985,PIT,NL,davistr01,2,2.0,2,2,0,0,0,0,0,0,0,2,0,2,0.0,0.0
1971,SFN,NL,fostege01,36,,36,36,0,0,0,0,0,0,24,0,7,30,,
1983,TEX,AL,houghch01,34,0.0,0,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,SL5,NL,kirbyjo01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1875,BR2,NA,clintji01,22,,22,22,17,0,5,1,0,0,0,0,7,7,,
1983,DET,AL,berenju01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,BRO,NL,meuseir01,42,,42,42,0,0,0,0,0,0,11,0,6,17,,
1991,PIT,NL,fajarhe01,2,2.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
