playerid,yearid,stint,glf,gcf,grf
crolifr01,1901,1,0.0,3.0,46.0
medwijo01,1943,1,42.0,0.0,0.0
wisesa01,1889,1,0.0,0.0,10.0
marshwi01,1942,1,67.0,46.0,1.0
woodge01,1880,1,80.0,0.0,0.0
armbrha01,1906,1,0.0,40.0,34.0
odayha01,1884,1,17.0,2.0,5.0
flickel01,1902,2,0.0,0.0,110.0
lamanfr02,1941,1,1.0,3.0,0.0
taylobi03,1955,1,0.0,0.0,2.0
gulleto01,1926,1,0.0,0.0,12.0
carliji01,1941,1,0.0,4.0,5.0
campaco01,1894,1,2.0,0.0,0.0
mountfr01,1882,3,1.0,5.0,0.0
kellejo01,1896,1,129.0,0.0,2.0
colemjo01,1888,1,0.0,3.0,88.0
wrighra01,1890,1,0.0,70.0,18.0
schulfr02,1932,1,3.0,126.0,0.0
clinemo01,1891,1,21.0,0.0,0.0
kemmlru01,1883,1,0.0,2.0,0.0
smithbi02,1884,1,1.0,0.0,0.0
cahiljo01,1886,1,0.0,1.0,123.0
kingly01,1935,1,0.0,6.0,0.0
boydbo01,1953,1,15.0,0.0,1.0
douglkl01,1901,1,1.0,1.0,0.0
killebi01,1917,1,1.0,0.0,0.0
hoppjo01,1943,1,40.0,12.0,0.0
ganzech01,1886,2,7.0,0.0,0.0
mortoch01,1882,2,1.0,2.0,0.0
chaseha01,1911,1,0.0,7.0,0.0
bannoji01,1895,1,1.0,0.0,121.0
hendeha01,1883,2,1.0,2.0,7.0
yaikhe01,1888,1,1.0,0.0,0.0
lachaca01,1893,1,4.0,0.0,1.0
hornsro01,1932,1,0.0,0.0,10.0
owenfr01,1901,1,1.0,0.0,0.0
croftha01,1901,1,0.0,0.0,3.0
mullato01,1883,1,13.0,10.0,7.0
maggeha01,1912,1,39.0,17.0,5.0
daussho01,1917,1,0.0,1.0,0.0
rossmcl01,1909,2,0.0,0.0,2.0
munsojo01,1925,1,0.0,0.0,9.0
woodbo01,1901,1,1.0,0.0,2.0
stonejo01,1931,1,143.0,5.0,0.0
gordosi01,1955,2,12.0,0.0,5.0
fredejo01,1934,1,22.0,0.0,55.0
lunddo01,1947,1,5.0,0.0,0.0
mckelru01,1882,1,0.0,0.0,1.0
peelho01,1927,1,0.0,0.0,1.0
bradyst01,1883,1,0.0,0.0,16.0
ganzech01,1892,1,1.0,1.0,0.0
randane01,1907,2,59.0,3.0,12.0
heilmha01,1916,1,5.0,6.0,66.0
sutclsy01,1891,1,9.0,5.0,21.0
wriglze01,1898,1,0.0,2.0,1.0
porteja01,1952,1,3.0,26.0,0.0
housech01,1884,1,2.0,2.0,1.0
bolgeji01,1950,1,2.0,0.0,0.0
baldwki01,1889,1,1.0,1.0,2.0
hinespa01,1890,2,2.0,68.0,0.0
galanau01,1936,1,8.0,139.0,0.0
slaugen01,1949,1,150.0,0.0,0.0
daleyto01,1915,1,1.0,0.0,1.0
hurstdo01,1930,1,0.0,7.0,0.0
jonessa01,1925,1,0.0,0.0,1.0
chapmha01,1914,1,0.0,1.0,0.0
shottbu01,1911,1,18.0,121.0,0.0
jonesfi01,1904,1,0.0,149.0,0.0
dennyje01,1888,1,0.0,1.0,0.0
hockeor01,1945,1,0.0,106.0,0.0
moffejo01,1884,1,1.0,3.0,0.0
bergewa01,1934,1,0.0,150.0,0.0
dobyla01,1949,1,0.0,117.0,39.0
sistisi01,1952,1,8.0,0.0,16.0
zernigu01,1952,1,141.0,0.0,0.0
rosemch01,1883,1,3.0,8.0,80.0
heathcl01,1920,1,0.0,74.0,57.0
schulfr01,1912,1,0.0,0.0,139.0
mcquigl01,1946,1,44.0,0.0,5.0
higdobi01,1949,1,0.0,6.0,0.0
hamra01,1871,1,19.0,0.0,0.0
mooreed01,1929,1,0.0,0.0,2.0
ganzech01,1891,1,5.0,1.0,7.0
chapmsa01,1946,1,89.0,59.0,0.0
griffsa01,1891,1,0.0,20.0,0.0
bergaau01,1944,1,31.0,1.0,19.0
traffjo01,1889,1,0.0,0.0,1.0
wanerll01,1932,1,0.0,131.0,0.0
morrijo05,1932,1,1.0,0.0,0.0
ortizro01,1942,1,1.0,0.0,8.0
thornjo01,1892,2,0.0,0.0,1.0
bresnro01,1901,1,7.0,0.0,1.0
kalliru01,1918,1,0.0,0.0,1.0
lafited01,1911,1,0.0,2.0,0.0
vosmijo01,1936,1,136.0,0.0,1.0
horansh01,1924,1,4.0,1.0,9.0
lelivja01,1912,1,0.0,36.0,0.0
messebo01,1909,1,0.0,0.0,31.0
johnsbo01,1936,1,131.0,1.0,0.0
valoel01,1953,1,10.0,0.0,15.0
spaldal01,1873,1,0.0,13.0,0.0
strunam01,1919,1,0.0,48.0,0.0
kernajo01,1873,1,0.0,1.0,0.0
brownto02,1951,2,32.0,0.0,0.0
schweal01,1910,1,1.0,32.0,76.0
nichobi01,1943,1,0.0,0.0,154.0
eggleda01,1872,1,1.0,55.0,0.0
colesca01,1914,1,3.0,31.0,6.0
stoveha01,1891,1,39.0,0.0,96.0
hafeych01,1927,1,71.0,3.0,22.0
slaugen01,1939,1,0.0,0.0,149.0
slaglji01,1906,1,4.0,123.0,0.0
thompsa01,1890,1,0.0,0.0,132.0
mcneeea01,1925,1,7.0,103.0,2.0
lafatjo01,1947,1,20.0,1.0,0.0
fishech01,1875,1,4.0,1.0,0.0
willike01,1927,1,110.0,4.0,0.0
millsbu01,1934,1,0.0,17.0,1.0
reillch01,1881,1,1.0,1.0,2.0
heilmha01,1926,1,0.0,0.0,134.0
clarkfr01,1911,1,101.0,0.0,0.0
tenerjo01,1888,1,1.0,0.0,0.0
shottbu01,1920,1,41.0,2.0,6.0
leeha01,1931,1,26.0,11.0,2.0
walkedi02,1944,1,19.0,0.0,125.0
blatnjo01,1948,1,105.0,0.0,0.0
fribebe01,1919,1,2.0,5.0,0.0
cudwoji01,1884,1,0.0,12.0,0.0
vanhage01,1893,1,0.0,111.0,0.0
holmedu01,1898,2,113.0,0.0,0.0
mertesa01,1906,1,71.0,0.0,1.0
mcaleji01,1898,1,1.0,102.0,1.0
hayesja01,1882,1,0.0,55.0,3.0
deckege01,1892,1,0.0,0.0,62.0
mcmuljo01,1872,1,41.0,1.0,11.0
moorete01,1942,1,0.0,126.0,0.0
myattgl01,1925,1,1.0,0.0,0.0
davisda01,1884,1,0.0,2.0,2.0
lehnepa01,1951,1,6.0,0.0,0.0
rossdo01,1946,1,0.0,0.0,2.0
blakibo01,1884,2,0.0,0.0,2.0
brookma01,1925,1,0.0,89.0,0.0
mossho01,1946,1,0.0,0.0,6.0
kilroma01,1890,1,1.0,0.0,1.0
doughch01,1884,1,2.0,2.0,4.0
milnaal01,1939,1,1.0,0.0,0.0
kennebo01,1948,1,25.0,0.0,5.0
murphbu01,1919,1,19.0,54.0,0.0
tucketo01,1888,1,2.0,0.0,5.0
kilroma01,1891,1,0.0,0.0,1.0
flickel01,1910,1,0.0,0.0,18.0
lenhado01,1954,1,7.0,0.0,0.0
douthta01,1931,1,0.0,35.0,1.0
taylobi03,1954,1,7.0,0.0,2.0
blakeha01,1896,1,0.0,12.0,92.0
cullero01,1940,1,0.0,0.0,19.0
wickebo01,1904,1,,,
vanhage01,1892,1,16.0,62.0,53.0
mungova01,1939,1,0.0,0.0,1.0
musiast01,1943,1,34.0,10.0,117.0
russeji01,1948,1,2.0,82.0,0.0
lyonsha01,1887,1,1.0,0.0,0.0
simmojo01,1871,1,0.0,9.0,17.0
lushbi01,1901,1,0.0,7.0,0.0
holmwa01,1928,1,0.0,0.0,7.0
ruddejo01,1884,1,1.0,0.0,0.0
kirkeja01,1912,1,62.0,0.0,10.0
cartebl01,1925,1,1.0,0.0,0.0
frank01,1884,1,0.0,1.0,0.0
walkedi02,1934,1,1.0,0.0,0.0
harrida01,1931,1,3.0,0.0,57.0
holmeto01,1946,1,0.0,0.0,146.0
larkihe01,1885,1,48.0,61.0,0.0
johnsro02,1932,1,0.0,0.0,48.0
schalbi01,1911,1,7.0,9.0,0.0
wilsoch01,1916,1,0.0,58.0,61.0
moseswa01,1937,1,0.0,0.0,154.0
walkedi02,1933,1,15.0,60.0,3.0
wheelha01,1884,4,0.0,1.0,16.0
schulfr01,1911,1,0.0,0.0,154.0
wolfepo01,1914,1,0.0,0.0,7.0
hickmch01,1901,1,6.0,1.0,44.0
tennefr02,1894,1,3.0,2.0,1.0
purcebl01,1890,1,104.0,0.0,7.0
kingch01,1954,1,0.0,7.0,0.0
merklfr01,1920,1,1.0,0.0,0.0
mackife01,1941,1,0.0,1.0,2.0
tayloli01,1884,1,0.0,41.0,0.0
heilmha01,1917,1,0.0,28.0,95.0
dealypa01,1886,1,1.0,0.0,0.0
cobbty01,1910,1,0.0,111.0,26.0
wheatza01,1913,1,135.0,0.0,0.0
lewisfr01,1886,1,0.0,76.0,0.0
robinya01,1882,1,0.0,1.0,0.0
jenseja01,1954,1,8.0,106.0,44.0
mullech01,1916,1,1.0,2.0,3.0
phelpne01,1874,1,0.0,0.0,6.0
donlimi01,1905,1,4.0,147.0,0.0
orthal01,1901,1,0.0,4.0,0.0
deckeha01,1890,2,2.0,0.0,2.0
worthre01,1933,1,3.0,0.0,7.0
elmorve01,1924,1,0.0,0.0,3.0
carlyro01,1926,2,0.0,0.0,15.0
browned02,1928,1,80.0,50.0,1.0
mcghebi01,1945,1,40.0,0.0,9.0
thoneja01,1903,1,0.0,23.0,1.0
kopfla01,1921,1,1.0,0.0,0.0
rossch01,1941,1,12.0,0.0,0.0
taubyfr01,1935,1,1.0,1.0,5.0
stransa01,1906,1,5.0,17.0,17.0
sommepe01,1889,2,0.0,2.0,0.0
browned02,1924,1,0.0,114.0,0.0
moriage01,1885,1,1.0,0.0,5.0
tucketh01,1944,1,0.0,120.0,0.0
saniced01,1951,1,10.0,0.0,0.0
tebeage01,1887,1,80.0,1.0,3.0
geninfr01,1892,2,0.0,0.0,1.0
winkege01,1886,1,0.0,0.0,1.0
millera03,1920,1,1.0,,
powerph01,1884,1,0.0,0.0,3.0
warnefr01,1879,1,13.0,7.0,1.0
leibone01,1923,2,0.0,84.0,0.0
crossla01,1893,1,0.0,9.0,1.0
smithea01,1922,1,47.0,0.0,2.0
roberda01,1921,1,1.0,6.0,0.0
brottto01,1916,1,0.0,1.0,1.0
wrighto01,1951,1,1.0,0.0,17.0
lordbr01,1912,1,18.0,0.0,78.0
rhodedu01,1952,1,55.0,2.0,0.0
milesde01,1942,1,9.0,46.0,28.0
cramedo01,1945,1,0.0,140.0,0.0
brownji01,1884,1,2.0,4.0,8.0
schmicr01,1892,1,0.0,0.0,1.0
marsaar01,1917,1,0.0,67.0,0.0
olearda01,1882,1,0.0,6.0,0.0
hattogr01,1948,1,1.0,0.0,0.0
wanerll01,1944,1,0.0,4.0,0.0
irvinmo01,1952,1,30.0,1.0,1.0
brownpe01,1891,1,48.0,0.0,2.0
nealegr01,1918,1,78.0,12.0,12.0
bradlge01,1877,1,0.0,0.0,1.0
wanerll01,1928,1,10.0,143.0,0.0
seradbi01,1887,1,0.0,1.0,0.0
greenha01,1940,1,148.0,0.0,0.0
flynned01,1887,1,0.0,0.0,1.0
stengca01,1914,1,0.0,2.0,119.0
davisha01,1898,2,0.0,0.0,1.0
busbyji01,1951,1,0.0,139.0,0.0
felscha01,1915,1,34.0,73.0,10.0
furilca01,1949,1,0.0,0.0,142.0
johnsdi01,1891,1,0.0,99.0,1.0
whistle01,1891,1,14.0,5.0,3.0
moriage02,1904,1,0.0,2.0,0.0
muellhe01,1925,1,2.0,57.0,13.0
cullero01,1942,1,27.0,0.0,0.0
bealljo01,1916,1,5.0,0.0,0.0
woodha01,1903,1,1.0,0.0,1.0
fribebe01,1930,1,27.0,8.0,0.0
cronijo01,1941,1,1.0,0.0,0.0
sudhowi01,1904,1,3.0,0.0,0.0
cathete01,1912,1,0.0,4.0,1.0
buffich01,1891,1,5.0,0.0,6.0
freembu01,1899,1,0.0,0.0,155.0
campbbr01,1939,1,0.0,0.0,115.0
shanewa01,1929,1,2.0,0.0,0.0
galvipu01,1888,1,1.0,0.0,0.0
edwarha01,1948,1,0.0,0.0,41.0
ellisru01,1910,1,141.0,0.0,0.0
shannsp01,1908,2,8.0,20.0,7.0
navasa01,1883,1,1.0,0.0,1.0
saffeto01,1955,2,0.0,9.0,0.0
campho01,1917,1,0.0,4.0,1.0
willike01,1920,1,104.0,34.0,0.0
fogarji01,1890,1,0.0,23.0,68.0
begleed01,1884,1,0.0,0.0,2.0
snidedu01,1954,1,0.0,148.0,0.0
barrejo01,1943,1,4.0,3.0,92.0
milleel01,1912,1,4.0,3.0,4.0
foxpe01,1945,1,0.0,0.0,57.0
calvoja01,1913,1,5.0,0.0,7.0
devorjo01,1914,1,7.0,2.0,0.0
shaffta01,1884,2,0.0,0.0,41.0
twitcla01,1890,1,1.0,0.0,56.0
beckfr02,1909,1,12.0,42.0,2.0
puccige01,1934,1,6.0,0.0,0.0
hempdu01,1887,1,0.0,0.0,1.0
moranhe01,1915,1,15.0,12.0,101.0
pikeli01,1871,1,0.0,0.0,18.0
radclri01,1939,1,10.0,0.0,69.0
riggejo01,1911,1,21.0,11.0,6.0
hollibu01,1897,1,32.0,6.0,4.0
demarfr02,1941,2,9.0,7.0,12.0
southbi01,1918,1,0.0,0.0,64.0
lelivja01,1909,1,41.0,35.0,15.0
mitchmi01,1913,1,72.0,0.0,10.0
childpe01,1901,1,1.0,1.0,0.0
snydepo01,1877,1,0.0,0.0,1.0
clarkbo01,1888,1,1.0,1.0,6.0
reilljo01,1889,1,1.0,1.0,0.0
northro01,1947,2,15.0,0.0,79.0
hoopeha01,1924,1,0.0,0.0,123.0
hafeych01,1934,1,18.0,122.0,0.0
hornujo01,1884,1,110.0,0.0,0.0
barrysh01,1906,2,0.0,0.0,35.0
ripplji01,1941,1,7.0,0.0,18.0
palysst01,1953,1,0.0,0.0,1.0
dalryab01,1882,1,84.0,0.0,0.0
hassebu01,1940,1,0.0,0.0,13.0
rehgwa01,1917,1,0.0,0.0,86.0
kinerra01,1947,1,152.0,0.0,0.0
jenkito01,1926,1,12.0,1.0,0.0
taubyfr01,1937,1,3.0,3.0,1.0
meegape01,1885,1,3.0,0.0,0.0
recciph01,1882,1,0.0,4.0,0.0
orourji01,1889,1,128.0,0.0,0.0
mahonch01,1910,1,0.0,1.0,0.0
strikjo01,1886,1,0.0,0.0,1.0
wagneho01,1909,1,1.0,0.0,0.0
dinnebi01,1901,1,1.0,1.0,1.0
stanljo02,1905,1,13.0,9.0,5.0
hornujo01,1890,1,76.0,0.0,2.0
bressru01,1919,1,41.0,0.0,7.0
ricesa01,1924,1,0.0,34.0,123.0
schanwa01,1918,1,14.0,2.0,0.0
shindbi01,1887,1,1.0,0.0,0.0
oliveto01,1932,1,0.0,116.0,0.0
ryanji01,1896,1,0.0,0.0,128.0
gilleca01,1940,1,5.0,2.0,0.0
donlimi01,1902,1,30.0,0.0,2.0
crawfgl01,1945,2,6.0,0.0,32.0
leibeha01,1937,1,1.0,42.0,3.0
fothebo01,1922,1,2.0,10.0,26.0
coreyfr01,1882,1,5.0,10.0,0.0
woodlge01,1950,1,117.0,2.0,0.0
smithji01,1919,1,1.0,0.0,3.0
scalaje01,1949,1,2.0,35.0,0.0
meadch01,1943,1,0.0,3.0,34.0
manniru01,1908,1,1.0,0.0,0.0
bagwebi01,1925,1,4.0,0.0,0.0
kruegot01,1903,1,28.0,0.0,0.0
casege01,1937,1,8.0,1.0,14.0
coreyfr01,1880,1,2.0,6.0,21.0
watkige01,1935,1,128.0,20.0,1.0
soltemo01,1941,1,62.0,0.0,1.0
sullima01,1887,1,111.0,3.0,1.0
frencwa01,1929,1,6.0,1.0,3.0
bradyst01,1886,1,0.0,0.0,123.0
behelst01,1886,1,26.0,33.0,0.0
gosligo01,1930,2,101.0,0.0,0.0
brownge01,1911,1,0.0,0.0,2.0
lavando01,1918,1,0.0,1.0,0.0
flickel01,1902,1,0.0,0.0,11.0
straujo02,1886,1,67.0,6.0,1.0
zernigu01,1949,1,46.0,0.0,0.0
johnsro02,1932,2,14.0,16.0,56.0
ottme01,1926,1,10.0,0.0,0.0
maculji01,1882,1,0.0,79.0,0.0
statzji01,1920,2,0.0,0.0,2.0
gillepe01,1880,1,82.0,0.0,0.0
thompsa01,1893,1,0.0,0.0,131.0
mccormo01,1904,1,2.0,52.0,1.0
jacksjo01,1918,1,14.0,0.0,3.0
murphda02,1915,1,0.0,0.0,1.0
ginnti01,1914,1,0.0,0.0,0.0
lushbi01,1904,1,125.0,13.0,0.0
dickebu01,1884,2,0.0,0.0,12.0
sheckji01,1905,1,129.0,0.0,0.0
fothebo01,1933,1,1.0,0.0,3.0
tillejo01,1882,1,14.0,1.0,0.0
woodge01,1886,1,96.0,1.0,0.0
bradlhu01,1915,1,0.0,0.0,15.0
hallbo01,1905,1,0.0,0.0,1.0
hoopeha01,1914,1,0.0,1.0,139.0
drakela01,1945,1,1.0,0.0,0.0
tiptoer01,1945,1,83.0,0.0,0.0
barrysh01,1905,2,1.0,1.0,0.0
mannier01,1914,1,0.0,0.0,1.0
fothebo01,1930,1,32.0,0.0,6.0
mercewi01,1900,1,0.0,0.0,14.0
rehgwa01,1913,1,8.0,3.0,15.0
bootham01,1877,1,1.0,0.0,0.0
burgobi01,1944,1,14.0,0.0,8.0
sundabi01,1890,1,0.0,51.0,35.0
addisbo01,1950,1,2.0,1.0,4.0
orsater01,1930,1,0.0,0.0,11.0
bassjo01,1872,1,0.0,0.0,2.0
gainede01,1922,1,6.0,4.0,0.0
morgach01,1938,1,6.0,68.0,0.0
gilhofr01,1912,1,0.0,11.0,0.0
keistbi01,1899,1,1.0,0.0,0.0
nichoki01,1895,1,1.0,0.0,0.0
willicy01,1913,1,36.0,9.0,0.0
wilmowa01,1897,1,5.0,1.0,3.0
mackife01,1947,1,0.0,2.0,0.0
straujo01,1882,1,0.0,0.0,1.0
maulal01,1888,1,0.0,3.0,31.0
bresnro01,1907,1,0.0,2.0,0.0
mcintma01,1908,1,151.0,0.0,0.0
marshwi01,1952,1,0.0,0.0,16.0
sylvelo01,1886,2,7.0,7.0,3.0
mitchmi01,1909,1,0.0,0.0,144.0
rossch01,1940,1,149.0,0.0,0.0
johnsbo01,1937,1,129.0,6.0,0.0
smithha03,1901,1,0.0,0.0,1.0
jorgesp01,1951,1,0.0,0.0,11.0
leibone01,1924,1,4.0,52.0,14.0
hartzro01,1915,1,105.0,0.0,2.0
savagdo01,1945,1,2.0,0.0,0.0
dooinre01,1902,1,6.0,0.0,0.0
peterru02,1943,1,2.0,0.0,0.0
cobbty01,1922,1,0.0,133.0,1.0
shannsp01,1904,1,13.0,3.0,117.0
odwelfr01,1907,1,77.0,0.0,8.0
radfopa01,1890,1,6.0,35.0,39.0
harrine01,1941,1,12.0,0.0,0.0
moranhe01,1914,2,0.0,17.0,30.0
craftmo01,1916,1,0.0,1.0,0.0
smithed01,1884,1,0.0,0.0,12.0
nicolhu01,1882,1,0.0,0.0,47.0
beschbo01,1917,1,27.0,4.0,0.0
hahned01,1909,1,0.0,0.0,76.0
burtfr01,1882,1,10.0,0.0,0.0
mclauba01,1884,1,4.0,3.0,17.0
martipe01,1932,1,5.0,64.0,0.0
jamiech01,1915,1,17.0,0.0,0.0
millebi02,1935,1,1.0,0.0,28.0
powelja01,1897,1,0.0,0.0,1.0
loftudi01,1925,1,3.0,0.0,35.0
woodke01,1951,1,29.0,4.0,69.0
galanau01,1944,1,126.0,25.0,2.0
merribi01,1894,3,0.0,0.0,1.0
terryad01,1895,1,0.0,0.0,1.0
careyma01,1929,1,0.0,2.0,2.0
reulbed01,1906,1,0.0,0.0,1.0
meyerbe01,1915,1,0.0,0.0,34.0
rommeed01,1931,1,2.0,0.0,1.0
aydelja01,1884,1,0.0,1.0,0.0
hummejo01,1907,1,22.0,3.0,9.0
dimagdo01,1940,1,11.0,59.0,26.0
mcneeea01,1926,1,65.0,52.0,2.0
evansst01,1915,1,0.0,0.0,61.0
jenseja01,1951,1,21.0,27.0,1.0
long01,1888,1,0.0,0.0,1.0
corkhpo01,1889,1,0.0,138.0,0.0
jollesm01,1930,1,68.0,0.0,83.0
flagsir01,1923,2,0.0,3.0,99.0
jonesto01,1904,1,0.0,0.0,4.0
mcbrito01,1943,1,0.0,21.0,3.0
bettela01,1928,1,0.0,0.0,2.0
brodist01,1902,1,0.0,109.0,0.0
vosmijo01,1937,1,143.0,0.0,0.0
barreji01,1903,1,0.0,136.0,0.0
cregape01,1903,1,5.0,0.0,1.0
ashburi01,1951,1,0.0,154.0,0.0
bladera01,1932,1,13.0,0.0,49.0
beeched02,1898,1,0.0,8.0,0.0
vosmijo01,1931,1,147.0,1.0,0.0
donlimi01,1900,1,2.0,35.0,10.0
dierich01,1955,1,2.0,105.0,0.0
cullero01,1941,1,108.0,7.0,5.0
wheelha01,1883,1,82.0,0.0,0.0
ripplji01,1939,1,9.0,4.0,10.0
galatmi01,1934,1,3.0,0.0,46.0
muellhe01,1926,2,10.0,38.0,35.0
winseto01,1931,1,8.0,0.0,0.0
blighne01,1888,1,0.0,0.0,1.0
bressru01,1921,1,9.0,0.0,76.0
killied01,1907,1,0.0,0.0,2.0
greered01,1886,1,9.0,0.0,0.0
vaughar01,1948,1,26.0,0.0,0.0
hutchbi01,1893,1,0.0,2.0,0.0
wolteha01,1911,1,0.0,7.0,106.0
hallmbi01,1890,1,0.0,3.0,32.0
hayesja01,1886,1,1.0,4.0,7.0
gilliba01,1879,1,21.0,2.0,0.0
marriwi01,1921,1,1.0,0.0,0.0
applepe01,1928,1,0.0,0.0,0.0
weavefa01,1889,1,0.0,123.0,0.0
hartsto01,1911,1,9.0,0.0,0.0
newmach01,1892,1,3.0,0.0,0.0
lockmwh01,1950,1,123.0,6.0,0.0
evansst01,1914,1,36.0,1.0,76.0
elliobo01,1946,1,0.0,0.0,92.0
bratcjo01,1924,1,0.0,1.0,0.0
durstce01,1930,1,6.0,0.0,0.0
evansjo01,1923,1,2.0,65.0,5.0
dierich01,1954,1,0.0,119.0,0.0
wilsoar03,1952,3,2.0,2.0,9.0
bloggwe01,1883,1,0.0,0.0,3.0
mccarja01,1904,1,25.0,90.0,0.0
radboch01,1881,1,0.0,1.0,24.0
sullima01,1889,1,0.0,63.0,1.0
holmeto01,1951,1,2.0,0.0,1.0
zinngu01,1913,1,1.0,34.0,0.0
walshed01,1905,1,1.0,1.0,3.0
jollesm01,1931,1,8.0,0.0,15.0
callani01,1911,1,93.0,10.0,11.0
titusjo01,1905,1,0.0,0.0,147.0
greered01,1886,2,0.0,66.0,4.0
wilsobi02,1953,1,0.0,3.0,0.0
scherha01,1889,1,0.0,1.0,0.0
nelsoca01,1874,1,0.0,1.0,0.0
funkli01,1932,1,4.0,115.0,1.0
rickema01,1946,1,75.0,19.0,10.0
mullipa01,1940,1,0.0,1.0,0.0
mooreed01,1928,1,54.0,0.0,0.0
montere01,1944,1,0.0,0.0,9.0
simmoha01,1910,1,0.0,1.0,1.0
acostme01,1918,2,5.0,20.0,21.0
fogarji01,1885,1,0.0,88.0,0.0
knisepe01,1914,1,10.0,1.0,6.0
reccijo01,1882,1,0.0,55.0,11.0
geisbi01,1882,1,0.0,3.0,2.0
northro01,1942,1,0.0,0.0,109.0
morrido01,1937,1,2.0,1.0,0.0
simmoal01,1943,1,33.0,0.0,0.0
suttoez01,1883,1,0.0,0.0,1.0
brodist01,1898,1,0.0,42.0,0.0
cobbty01,1921,1,0.0,121.0,0.0
gettito01,1890,1,58.0,0.0,0.0
lowrepe01,1947,1,18.0,6.0,1.0
robinja02,1955,1,10.0,0.0,0.0
mierked01,1947,1,10.0,0.0,0.0
fishech01,1876,1,0.0,7.0,4.0
hanlone01,1882,1,0.0,82.0,0.0
hoagmy01,1944,2,0.0,66.0,0.0
maxwech01,1950,1,0.0,0.0,1.0
flahepa02,1904,2,0.0,2.0,0.0
rothbr01,1918,1,2.0,0.0,104.0
heilmha01,1928,1,0.0,0.0,125.0
callama01,1922,1,12.0,10.0,31.0
mitchmi01,1911,1,1.0,0.0,139.0
oneilti01,1883,1,0.0,1.0,6.0
stearbi01,1874,1,0.0,4.0,15.0
brodist01,1895,1,0.0,131.0,0.0
gibsofr01,1913,1,0.0,0.0,1.0
mcdonji01,1884,2,1.0,12.0,2.0
veachbo01,1924,1,130.0,0.0,0.0
paschbe01,1920,1,0.0,0.0,7.0
gleesji01,1941,1,22.0,15.0,50.0
seminan01,1944,1,7.0,0.0,0.0
robinva01,1872,1,0.0,0.0,7.0
coonejo01,1939,1,0.0,112.0,5.0
vogelot01,1924,1,12.0,1.0,40.0
spalddi01,1927,1,113.0,0.0,0.0
hoydu01,1891,1,0.0,141.0,0.0
richmle01,1880,1,1.0,1.0,18.0
comptpe01,1916,2,0.0,0.0,5.0
wolfji01,1885,1,0.0,0.0,111.0
myerbu01,1930,1,1.0,0.0,1.0
schialo01,1902,1,0.0,0.0,2.0
roweja01,1884,1,17.0,12.0,1.0
murdowi01,1908,1,13.0,5.0,0.0
higby01,1872,1,0.0,0.0,1.0
slattmi01,1884,1,1.0,96.0,0.0
hornujo01,1886,1,94.0,0.0,0.0
beatied01,1889,1,0.0,0.0,0.0
cavarph01,1943,1,0.0,7.0,0.0
reynoca01,1934,1,2.0,66.0,33.0
smithja03,1924,1,25.0,14.0,77.0
talbobo01,1954,1,0.0,111.0,0.0
schripo01,1888,1,0.0,0.0,1.0
gradymi01,1898,1,7.0,7.0,16.0
kaiseal01,1914,1,40.0,10.0,0.0
mccosba01,1952,1,11.0,0.0,9.0
mcelvpr01,1909,1,1.0,3.0,7.0
abbated01,1905,1,0.0,1.0,0.0
whitnji01,1886,1,2.0,9.0,11.0
richbla01,1927,1,0.0,3.0,107.0
ricesa01,1932,1,10.0,14.0,48.0
cranesa01,1890,2,0.0,0.0,1.0
woodrpe01,1899,1,0.0,0.0,19.0
heckegu01,1890,1,5.0,1.0,1.0
carrocl01,1892,1,99.0,0.0,3.0
bushodo01,1887,1,0.0,0.0,2.0
anderjo01,1907,1,26.0,0.0,0.0
statzji01,1922,1,0.0,110.0,0.0
westsa01,1940,1,0.0,3.0,6.0
richaha01,1889,1,46.0,0.0,0.0
walshji01,1910,1,7.0,14.0,6.0
lamarbi01,1920,1,0.0,6.0,6.0
foxjo01,1881,1,0.0,0.0,12.0
knoufed01,1887,2,0.0,4.0,5.0
bodiepi01,1921,1,5.0,20.0,0.0
schoere01,1945,1,118.0,0.0,0.0
holladu01,1934,1,15.0,0.0,16.0
colavro01,1955,1,0.0,0.0,2.0
simmoal01,1938,1,112.0,8.0,0.0
titusjo01,1909,1,0.0,0.0,149.0
carrofr01,1884,1,12.0,2.0,1.0
heathje01,1941,1,25.0,0.0,126.0
walkege02,1934,1,9.0,48.0,23.0
murphla01,1891,1,69.0,3.0,30.0
langfsa01,1928,1,32.0,76.0,0.0
weavefa01,1894,1,2.0,0.0,33.0
kellech01,1950,1,1.0,0.0,5.0
seeryem01,1888,1,133.0,0.0,0.0
hendrha01,1929,1,30.0,2.0,10.0
bladera01,1931,1,7.0,0.0,13.0
sweench01,1884,1,0.0,5.0,13.0
woodge01,1892,2,1.0,1.0,28.0
walkeos01,1875,1,0.0,0.0,1.0
umphlto01,1955,1,18.0,62.0,23.0
buelofr01,1900,1,1.0,0.0,0.0
cervbo01,1955,1,13.0,7.0,1.0
holmedu01,1897,2,77.0,0.0,0.0
hofmaso01,1910,1,0.0,110.0,1.0
reipsch01,1886,1,1.0,6.0,2.0
dolanco01,1903,2,0.0,0.0,93.0
bradyst01,1884,1,0.0,0.0,110.0
malonbi01,1907,1,0.0,144.0,0.0
suttoez01,1871,1,0.0,1.0,1.0
bayha01,1907,1,7.0,23.0,1.0
wickebo01,1902,1,,,
