playerid,awardid,yearid,lgid,tie,notes
clemero02,Cy Young Award,1997,AL,,
sutclri01,TSN All-Star,1987,NL,,RHP
ordonre01,Gold Glove,1999,NL,,SS
mccovwi01,Hutch Award,1977,ML,,
kinerra01,TSN All-Star,1947,ML,,OF
casanpa01,TSN All-Star,1966,AL,,C
stewada01,World Series MVP,1989,ML,,
hubbeca01,Most Valuable Player,1933,NL,,
brownmo01,Baseball Magazine All-Star,1908,NL,,P1
boggswa01,TSN All-Star,1987,AL,,3B
westsa01,Baseball Magazine All-Star,1934,AL,,CF
covelst01,Baseball Magazine All-Star,1920,AL,,P2
kaatji01,Gold Glove,1969,AL,,P
carltst01,TSN Pitcher of the Year,1982,NL,,
jackstr01,TSN All-Star,1928,ML,,SS
hoopeha01,Baseball Magazine All-Star,1918,AL,,OF
stephve01,Baseball Magazine All-Star,1945,ML,,SS
smoltjo01,TSN Reliever of the Year,2002,NL,,
bancrda01,Baseball Magazine All-Star,1921,ML,,SS
saberbr01,TSN All-Star,1989,AL,,RHP
ramirma02,Silver Slugger,1999,AL,,OF
mientdo01,Gold Glove,2001,AL,,1B
maddoga01,Gold Glove,1982,NL,,OF
gehrilo01,Baseball Magazine All-Star,1937,AL,,1B
mccorfr01,Baseball Magazine All-Star,1938,NL,,1B
rodrifr03,TSN Reliever of the Year,2008,AL,,
raineti01,All-Star Game MVP,1987,ML,,
rolliji01,Silver Slugger,2007,NL,,SS
maranra01,Baseball Magazine All-Star,1914,NL,,SS
trammal01,TSN All-Star,1990,AL,,SS
danniha01,Baseball Magazine All-Star,1938,NL,,C2
bondsba01,TSN Major League Player of the Year,2004,ML,,
sanguma01,TSN All-Star,1971,NL,,C
jansela01,Baseball Magazine All-Star,1950,NL,,P3
lyonste01,Baseball Magazine All-Star,1927,ML,,P2
earnsge01,Baseball Magazine All-Star,1929,ML,,P2
knoopbo01,Gold Glove,1966,AL,,2B
hackst01,Baseball Magazine All-Star,1936,ML,,3B
lynnfr01,Gold Glove,1975,AL,,OF
ramirma02,Silver Slugger,2004,AL,,OF
reynoha01,Gold Glove,1990,AL,,2B
mantlmi01,TSN Major League Player of the Year,1956,ML,,
jeterde01,All-Star Game MVP,2000,ML,,
cruzjo02,Gold Glove,2003,NL,,OF
knoopbo01,Gold Glove,1967,AL,,2B
willite01,TSN All-Star,1940,ML,,OF
robinja02,TSN All-Star,1951,ML,,2B
parkeda01,TSN All-Star,1985,NL,,OF
rosenal01,TSN All-Star,1954,ML,,3B
vizquom01,Hutch Award,1996,ML,,
alexape01,Baseball Magazine All-Star,1927,NL,,P3
gordoto01,TSN Fireman of the Year,1998,AL,,
beltrca01,Gold Glove,2006,NL,,OF
mazerbi01,Gold Glove,1958,NL,,2B
rodriiv01,Gold Glove,2007,AL,,C
jenkife01,TSN All-Star,1971,NL,,RHP
eversjo01,Baseball Magazine All-Star,1912,ML,,2B
belleal01,Silver Slugger,1993,AL,,OF
mccovwi01,Rookie of the Year,1959,NL,,
torrejo01,TSN All-Star,1964,NL,,C
glaustr01,Silver Slugger,2000,AL,,3B
stirnsn01,TSN All-Star,1945,ML,,2B
conceda01,TSN All-Star,1981,NL,,SS
podrejo01,Babe Ruth Award,1955,NL,,P
dimagjo01,Baseball Magazine All-Star,1939,ML,,CF
robinbr01,Gold Glove,1965,AL,,3B
ensbemo01,TSN All-Star,2005,NL,,3B
singlke01,TSN All-Star,1979,AL,,OF
riceji01,Most Valuable Player,1978,AL,,
robinja02,Baseball Magazine All-Star,1948,NL,,2B
blairpa01,Gold Glove,1969,AL,,OF
oneilti01,Triple Crown,1887,AA,,
gordojo01,TSN Guide MVP,1942,AL,,
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
gehrich01,TSN All-Star,1936,ML,,2B
beltrca01,Gold Glove,2008,NL,,OF
vaughhi01,Baseball Magazine All-Star,1918,NL,,P1
averiea01,TSN All-Star,1932,ML,,OF
willite01,Triple Crown,1947,AL,,
pujolal01,Rookie of the Year,2001,NL,,
crosbbo01,Rookie of the Year,2004,AL,,
medwijo01,Baseball Magazine All-Star,1944,NL,,LF
garvest01,All-Star Game MVP,1974,ML,,
wanerpa01,Baseball Magazine All-Star,1937,ML,,RF
sandbry01,TSN All-Star,1989,NL,,2B
robinbr01,Gold Glove,1971,AL,,3B
helmsto01,Gold Glove,1971,NL,,2B
musiast01,TSN All-Star,1948,ML,,OF
jacksjo01,Baseball Magazine All-Star,1916,ML,,OF
dickebi01,TSN All-Star,1938,ML,,C
cicoted01,Baseball Magazine All-Star,1919,AL,,P2
wanerpa01,TSN All-Star,1928,ML,,OF
musiast01,Baseball Magazine All-Star,1949,NL,,CF
dimagdo01,Baseball Magazine All-Star,1949,AL,,CF
glaustr01,Silver Slugger,2001,AL,,3B
cuyleki01,Baseball Magazine All-Star,1930,NL,,RF
clemero02,TSN Pitcher of the Year,2001,AL,,
greenha01,Most Valuable Player,1940,AL,,
riverma01,World Series MVP,1999,ML,,
mccanbr01,Silver Slugger,2009,NL,,C
myersra01,TSN Fireman of the Year,1993,NL,,
worreto01,Rolaids Relief Man Award,1986,NL,,
grandcu01,Silver Slugger,2011,AL,,OF
simmoal01,TSN All-Star,1931,ML,,OF
mcgwima01,Rookie of the Year,1987,AL,,
parkeda01,Silver Slugger,1986,NL,,OF
deandi01,TSN All-Star,1935,ML,,P
jonessa02,TSN All-Star,1959,ML,,P
wynnji01,TSN All-Star,1974,NL,,OF
hugheto04,Baseball Magazine All-Star,1942,NL,,P4
planked01,Baseball Magazine All-Star,1914,AL,,P3
whitalo01,Silver Slugger,1983,AL,,2B
howarry01,TSN Major League Player of the Year,2006,ML,,
clemero01,Gold Glove,1961,NL,,OF
beltrad01,Silver Slugger,2011,AL,,3B
ruckena01,Baseball Magazine All-Star,1910,NL,,P2
daubeja01,Baseball Magazine All-Star,1916,NL,,1B
alexape01,Baseball Magazine All-Star,1917,ML,,P1
robindo01,Silver Slugger,1990,NL,,P
winfida01,Gold Glove,1985,AL,,OF
wakefdi01,Baseball Magazine All-Star,1944,ML,,LF
lonboji01,TSN All-Star,1967,AL,,P
lajoina01,Baseball Magazine All-Star,1910,ML,,2B
bibbyji01,TSN All-Star,1980,NL,,RHP
ceyro01,World Series MVP,1981,ML,Y,
wallati01,Gold Glove,1988,NL,,3B
chambch01,TSN All-Star,1976,AL,,1B
sheffga01,TSN All-Star,2003,NL,,OF
benchjo01,TSN Major League Player of the Year,1970,ML,,
zimmery01,Lou Gehrig Memorial Award,2011,ML,,
woodwi01,TSN All-Star,1972,AL,,LHP
cobbty01,Baseball Magazine All-Star,1909,ML,,RF
pettiga01,Gold Glove,1988,AL,,OF
willite01,Baseball Magazine All-Star,1949,ML,,LF
mcgrifr01,TSN All-Star,1992,NL,,1B
mizejo01,Baseball Magazine All-Star,1948,ML,,1B
stiebda01,TSN Pitcher of the Year,1982,AL,,
grovele01,Baseball Magazine All-Star,1932,ML,,P1
schoere01,TSN All-Star,1953,ML,,2B
koufasa01,Cy Young Award,1965,ML,,
willite01,TSN All-Star,1949,ML,,OF
murphdw01,Gold Glove,1981,AL,,OF
rodrial01,Hank Aaron Award,2002,AL,,Ss
hackst01,Baseball Magazine All-Star,1936,NL,,3B
castilu01,Gold Glove,2005,NL,,2B
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
winfida01,TSN All-Star,1983,AL,,OF
deandi01,Baseball Magazine All-Star,1935,NL,,P1
mcdougi01,Rookie of the Year,1951,AL,,
cronijo01,Baseball Magazine All-Star,1933,AL,,SS
scutama01,NLCS MVP,2012,NL,,
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
alomaro01,Gold Glove,1999,AL,,2B
crawfsa01,Baseball Magazine All-Star,1915,ML,,RF
robinfr02,TSN Player of the Year,1961,NL,,
bushdo01,Baseball Magazine All-Star,1909,AL,,SS
alexape01,Baseball Magazine All-Star,1923,ML,,P3
gibsobo01,Gold Glove,1973,NL,,P
callijo01,All-Star Game MVP,1964,ML,,
santibe01,Silver Slugger,1987,NL,,C
johnsda02,Gold Glove,1970,AL,,2B
stonest01,TSN Pitcher of the Year,1980,AL,,
kingmda01,TSN All-Star,1979,NL,,OF
carewro01,TSN All-Star,1977,AL,,1B
beckegl01,TSN All-Star,1970,NL,,2B
shockur01,Baseball Magazine All-Star,1922,AL,,P2
hollaal01,Rolaids Relief Man Award,1983,NL,,
rosepe01,TSN Player of the Year,1968,NL,,
martiti02,Silver Slugger,1997,AL,,1B
greggve01,Baseball Magazine All-Star,1911,ML,,P4
sundbji01,Gold Glove,1979,AL,,C
martipe02,Cy Young Award,2000,AL,,
vaughgr01,Silver Slugger,1998,NL,,OF
hoffmtr01,TSN Reliever of the Year,2006,NL,,
johnsra05,TSN Pitcher of the Year,1995,AL,,
schmimi01,Most Valuable Player,1981,NL,,
rudijo01,Gold Glove,1974,AL,,OF
killeha01,TSN All-Star,1967,AL,,1B
vioxji01,Baseball Magazine All-Star,1913,NL,,2B
conigto01,Hutch Award,1970,ML,,
willite01,TSN All-Star,1941,ML,,OF
camildo01,TSN All-Star,1941,ML,,1B
koufasa01,Cy Young Award,1963,ML,,
kuennha01,TSN All-Star,1956,ML,,SS
zambrca01,Silver Slugger,2008,NL,,P
rodriiv01,TSN All-Star,1999,AL,,C
boonebr01,Gold Glove,1998,NL,,2B
mattido01,Gold Glove,1991,AL,,1B
erstada01,Gold Glove,2000,AL,,OF
aloumo01,Silver Slugger,1994,NL,,OF
bondsba01,TSN All-Star,1993,NL,,OF
finlest01,Gold Glove,2000,NL,,OF
chaveer01,Gold Glove,2002,AL,,3B
cabremi01,Silver Slugger,2012,AL,,3B
woodjo02,Baseball Magazine All-Star,1909,AL,,P5
ramirha01,Silver Slugger,2008,NL,,SS
rhoderi01,Silver Slugger,1986,NL,,P
daviser01,Gold Glove,1988,NL,,OF
youngmi02,Gold Glove,2008,AL,,SS
willite01,TSN All-Star,1956,ML,,OF
brettge01,Hutch Award,1980,ML,,
seweljo01,TSN All-Star,1926,ML,,SS
wettejo01,Rolaids Relief Man Award,1996,AL,,
newhoha01,TSN All-Star,1946,ML,,P
gibsoge01,Baseball Magazine All-Star,1910,NL,,C1
schmimi01,TSN All-Star,1982,NL,,3B
valenel01,Gold Glove,1978,NL,,OF
streega01,Baseball Magazine All-Star,1909,AL,,C3
lynnfr01,TSN All-Star,1979,AL,,OF
burleri01,Silver Slugger,1981,AL,,SS
clarkfr01,Baseball Magazine All-Star,1911,ML,,LF
meyerch01,Baseball Magazine All-Star,1911,ML,,C3
saboch01,Rookie of the Year,1988,NL,,
salmoti01,Rookie of the Year,1993,AL,,
bresnro01,Baseball Magazine All-Star,1908,NL,,C
hraboal01,TSN Fireman of the Year,1975,NL,,
terrybi01,Baseball Magazine All-Star,1930,NL,,1B
hallji02,TSN All-Star,1965,AL,,OF
hartnga01,TSN All-Star,1927,ML,,C
guerrvl01,Silver Slugger,2004,AL,,OF
drysddo01,Cy Young Award,1962,ML,,
martiti02,TSN All-Star,1997,AL,,1B
estrach01,TSN Pitcher of the Year,1960,AL,,
belanma01,Gold Glove,1978,AL,,SS
warnelo01,Baseball Magazine All-Star,1932,ML,,P4
dimagjo01,Baseball Magazine All-Star,1947,AL,,CF
smoltjo01,TSN Pitcher of the Year,1996,NL,,
lynnfr01,ALCS MVP,1982,AL,,
richabo01,Gold Glove,1961,AL,,2B
devermi01,NLCS MVP,1995,NL,,
musiast01,TSN All-Star,1950,ML,,OF
robinbr01,Gold Glove,1970,AL,,3B
dawsoan01,Gold Glove,1982,NL,,OF
smoltjo01,Cy Young Award,1996,NL,,
stanlmi01,Gold Glove,1969,AL,,OF
mcgrifr01,Silver Slugger,1992,NL,,1B
pujolal01,NLCS MVP,2004,NL,,
suttebr01,Cy Young Award,1979,NL,,
hoffmtr01,TSN Fireman of the Year,1996,NL,,
reynoha01,Roberto Clemente Award,1991,ML,,
fornimi01,TSN Fireman of the Year,1960,AL,,
freehbi01,TSN All-Star,1971,AL,,C
sislege01,Baseball Magazine All-Star,1918,ML,,1B
reesepe01,TSN All-Star,1953,ML,,SS
devliar01,Baseball Magazine All-Star,1910,ML,,3B
clarkwi02,Silver Slugger,1991,NL,,1B
walkela01,Gold Glove,1999,NL,,OF
mathech01,Baseball Magazine All-Star,1911,NL,,P1
nichobi01,Baseball Magazine All-Star,1940,ML,,RF
dawsoan01,Gold Glove,1985,NL,,OF
peavyja01,TSN Pitcher of the Year,2007,NL,,
traynpi01,TSN All-Star,1933,ML,,3B
brettge01,Gold Glove,1985,AL,,3B
carewro01,TSN All-Star,1978,AL,,1B
boonebo01,Gold Glove,1988,AL,,C
hallabi01,Baseball Magazine All-Star,1931,NL,,P3
gowdyha01,Baseball Magazine All-Star,1916,NL,,C
ramirma02,TSN All-Star,1995,AL,Y,OF
sabatcc01,ALCS MVP,2009,AL,,
youngcy01,Pitching Triple Crown,1901,AL,,
mitchke01,Most Valuable Player,1989,NL,,
sislege01,Baseball Magazine All-Star,1919,ML,,1B
bankser01,TSN Player of the Year,1959,NL,,
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
cronijo01,Baseball Magazine All-Star,1935,AL,,SS
hermabi01,TSN All-Star,1943,ML,,2B
mccanbr01,TSN All-Star,2006,NL,,C
hortowi01,TSN All-Star,1975,AL,,DH
traynpi01,Baseball Magazine All-Star,1924,NL,,3B
eckstda01,World Series MVP,2006,ML,,
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
wilsoha01,TSN All-Star,1930,ML,,OF
grovele01,Baseball Magazine All-Star,1931,AL,,P1
sosasa01,Silver Slugger,2001,NL,,OF
brownmo01,Baseball Magazine All-Star,1908,ML,,P4
willivi01,Baseball Magazine All-Star,1908,NL,,P4
hornsro01,Baseball Magazine All-Star,1929,NL,,2B
guerrvl01,Silver Slugger,2005,AL,,OF
johnswa01,Baseball Magazine All-Star,1915,AL,,P1
bellhe01,TSN Reliever of the Year,2010,NL,,
hernake01,TSN Player of the Year,1979,NL,,
jonesan01,Gold Glove,2000,NL,,OF
rodriiv01,TSN All-Star,1995,AL,,C
morneju01,TSN All-Star,2006,AL,,1B
schmija01,TSN All-Star,2004,NL,,P
mantlmi01,TSN All-Star,1957,ML,,OF
phillbr01,Gold Glove,2011,NL,,2B
traynpi01,Baseball Magazine All-Star,1931,NL,,3B
roushed01,Baseball Magazine All-Star,1918,NL,,OF
thomafr04,Most Valuable Player,1994,AL,,
schmimi01,Gold Glove,1982,NL,,3B
zimmehe01,Baseball Magazine All-Star,1917,ML,,3B
suttebr01,TSN Fireman of the Year,1981,NL,,
johnsch04,Gold Glove,1996,NL,,C
loretma01,TSN All-Star,2004,NL,,2B
hortowi01,TSN All-Star,1968,AL,,OF
frankry01,TSN Reliever of the Year,2009,NL,,
guerrpe01,TSN All-Star,1981,NL,,OF
walkela01,TSN All-Star,1997,NL,,OF
johnsbo01,Baseball Magazine All-Star,1939,AL,,LF
hoytla01,TSN All-Star,1983,AL,,RHP
rosepe01,TSN All-Star,1973,NL,,OF
benchjo01,Gold Glove,1971,NL,,C
boggswa01,Silver Slugger,1993,AL,,3B
suttebr01,Rolaids Relief Man Award,1981,NL,,
yorkru01,Baseball Magazine All-Star,1943,AL,,1B
gonzaju03,Silver Slugger,1996,AL,,OF
maddugr01,Gold Glove,1995,NL,,P
murraed02,TSN All-Star,1983,AL,,1B
daviswi02,Gold Glove,1973,NL,,OF
thompro01,TSN All-Star,1993,NL,,2B
robinbr01,Gold Glove,1969,AL,,3B
johnswa01,Pitching Triple Crown,1918,AL,,
zitoba01,Cy Young Award,2002,AL,,
mauerjo01,Silver Slugger,2010,AL,,C
olivato01,TSN Player of the Year,1965,AL,,
bondsba01,TSN All-Star,1991,NL,,OF
santoro01,TSN All-Star,1967,NL,,3B
wadderu01,Baseball Magazine All-Star,1908,AL,,P3
spahnwa01,TSN All-Star,1961,NL,,P
raderdo02,Gold Glove,1973,NL,,3B
murcebo01,TSN All-Star,1973,AL,,OF
baylodo01,TSN All-Star,1979,AL,,DH
salmoti01,Silver Slugger,1995,AL,,OF
powelbo01,TSN All-Star,1970,AL,,1B
valenfe01,TSN All-Star,1981,NL,,LHP
hornsro01,Baseball Magazine All-Star,1926,ML,,2B
applilu01,Baseball Magazine All-Star,1937,ML,,SS
moyerja01,TSN All-Star,1999,AL,,LHP
mcgwima01,TSN All-Star,1992,AL,,1B
sandera01,Baseball Magazine All-Star,1944,NL,,1B
perryji01,Cy Young Award,1970,AL,,
thompro01,Gold Glove,1993,NL,,2B
gehrilo01,Baseball Magazine All-Star,1931,AL,,1B
teixema01,Gold Glove,2009,AL,,1B
killebi01,Baseball Magazine All-Star,1917,NL,,C
yorkru01,Baseball Magazine All-Star,1944,AL,,1B
jenseja01,Gold Glove,1959,AL,,RF
thornan01,Hutch Award,1982,ML,,
turlebo01,World Series MVP,1958,ML,,
chandsp01,Baseball Magazine All-Star,1942,AL,,P5
robinbr01,Gold Glove,1963,AL,,3B
fellebo01,Pitching Triple Crown,1940,AL,,
grovele01,Baseball Magazine All-Star,1935,AL,,P4
torrejo01,Hutch Award,1971,ML,,
mayswi01,All-Star Game MVP,1968,ML,,
posadjo01,TSN All-Star,2000,AL,,C
robinfr02,All-Star Game MVP,1971,ML,,
barfije01,Gold Glove,1987,AL,,OF
roberro01,TSN All-Star,1954,ML,,P
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
rowanaa01,TSN All-Star,2007,NL,,OF
robinbr01,Gold Glove,1968,AL,,3B
mcdowsa01,TSN Pitcher of the Year,1970,AL,,
carewro01,TSN Major League Player of the Year,1977,ML,,
freehbi01,Gold Glove,1967,AL,,C
guilloz01,Gold Glove,1990,AL,,SS
doerrbo01,TSN Guide MVP,1944,AL,,
sosasa01,TSN All-Star,1998,NL,,OF
hernake01,TSN All-Star,1985,NL,,1B
gonzaju03,TSN All-Star,1998,AL,,OF
cochrmi01,Baseball Magazine All-Star,1927,ML,,C
bellja01,TSN All-Star,1993,NL,,SS
mayswi01,TSN All-Star,1965,NL,,OF
delgaca01,TSN All-Star,2000,AL,,1B
frienbo01,TSN All-Star,1958,ML,,P
ripkeca01,TSN All-Star,1983,AL,,SS
cowenal01,Gold Glove,1977,AL,,OF
foxxji01,TSN All-Star,1938,ML,,1B
quiseda01,TSN Fireman of the Year,1984,AL,,
gwynnto01,Silver Slugger,1987,NL,,OF
berkmla01,TSN All-Star,2006,NL,Y,OF
piazzmi01,Silver Slugger,1995,NL,,C
mauerjo01,Silver Slugger,2009,AL,,C
milleed03,Baseball Magazine All-Star,1940,NL,,SS
grovele01,Baseball Magazine All-Star,1926,AL,,P4
gordojo01,Baseball Magazine All-Star,1939,ML,,2B
dawsoan01,Rookie of the Year,1977,NL,,
portebo01,TSN All-Star,1953,ML,,P
montgje01,TSN Fireman of the Year,1993,AL,,
wellsve01,Branch Rickey Award,2010,ML,,
zimmery01,Silver Slugger,2009,NL,,3B
foxxji01,Baseball Magazine All-Star,1932,ML,,1B
freehbi01,TSN All-Star,1968,AL,,C
brocklo01,Lou Gehrig Memorial Award,1977,ML,,
blairpa01,Gold Glove,1974,AL,,OF
robinbr01,Gold Glove,1964,AL,,3B
scottmi03,TSN All-Star,1986,NL,,RHP
burnsge01,Baseball Magazine All-Star,1918,NL,,OF
benitar01,TSN Reliever of the Year,2001,NL,Y,
wheatza01,Baseball Magazine All-Star,1923,NL,,OF
clemero02,Cy Young Award,1987,AL,,
powervi01,Gold Glove,1961,AL,,1B
gonzaju03,Most Valuable Player,1996,AL,,
mizejo01,Baseball Magazine All-Star,1947,NL,,1B
gibsobo01,Gold Glove,1969,NL,,P
mccovwi01,TSN Player of the Year,1969,NL,,
allendi01,TSN All-Star,1974,AL,,1B
simmoal01,TSN All-Star,1929,ML,,OF
roberro01,TSN All-Star,1955,ML,,P
leecl02,TSN Pitcher of the Year,2008,AL,,
martipe02,Pitching Triple Crown,1999,AL,,
hershor01,World Series MVP,1988,ML,,
morgajo02,TSN All-Star,1972,NL,,2B
fernato01,Gold Glove,1988,AL,,SS
youngro01,Baseball Magazine All-Star,1923,NL,,OF
johnsho01,Silver Slugger,1989,NL,,3B
mccorfr01,Baseball Magazine All-Star,1939,NL,,1B
flemida01,TSN All-Star,1992,AL,,LHP
chandsp01,TSN Major League Player of the Year,1943,ML,,
gonzaju03,Silver Slugger,1997,AL,,OF
perezne01,Gold Glove,2000,NL,,SS
killeha01,TSN All-Star,1970,AL,,3B
slaugen01,TSN All-Star,1942,ML,,OF
beltrad01,Gold Glove,2007,AL,,3B
troutdi01,Baseball Magazine All-Star,1944,AL,,P2
vaughhi01,Baseball Magazine All-Star,1918,ML,,P3
manushe01,TSN All-Star,1928,ML,,OF
biggicr01,Silver Slugger,1998,NL,,2B
niekrph01,Gold Glove,1980,NL,,P
lowede01,TSN All-Star,2002,AL,,RHP
mantlmi01,Triple Crown,1956,AL,,
aparilu01,Gold Glove,1970,AL,,SS
alomasa02,All-Star Game MVP,1997,ML,,
petrori01,TSN All-Star,1969,AL,,SS
mazerbi01,Gold Glove,1963,NL,,2B
gehrilo01,Most Valuable Player,1936,AL,,
youngro01,Baseball Magazine All-Star,1922,NL,,OF
fellebo01,TSN Major League Player of the Year,1940,ML,,
pepitjo01,TSN All-Star,1963,AL,,1B
eckerde01,Cy Young Award,1992,AL,,
odoulle01,TSN All-Star,1932,ML,,OF
perezto01,All-Star Game MVP,1967,ML,,
baineha01,TSN All-Star,1985,AL,,OF
kleinch01,Most Valuable Player,1932,NL,,
sainjo01,Baseball Magazine All-Star,1948,ML,,P2
gagneer01,Cy Young Award,2003,NL,,
wynnji01,TSN All-Star,1967,NL,,OF
abernte02,TSN Fireman of the Year,1967,NL,,
gantro01,TSN All-Star,1991,NL,,OF
roushed01,Baseball Magazine All-Star,1926,NL,,OF
fieldce01,Babe Ruth Award,1996,AL,,DH
raderdo02,Gold Glove,1972,NL,,3B
larsedo01,World Series MVP,1956,ML,,
verlaju01,Pitching Triple Crown,2011,AL,,
niekrph01,Gold Glove,1982,NL,,P
maddoga01,Gold Glove,1977,NL,,OF
hoytla01,Cy Young Award,1983,AL,,
mazerbi01,Gold Glove,1966,NL,,2B
willite01,TSN Major League Player of the Year,1947,ML,,
alexape01,Pitching Triple Crown,1920,NL,,
counscr01,NLCS MVP,2001,NL,,
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
dimagjo01,Baseball Magazine All-Star,1942,AL,,CF
hendrge01,TSN All-Star,1983,NL,,1B
reganph01,TSN Fireman of the Year,1966,NL,,
grovele01,Baseball Magazine All-Star,1927,ML,,P4
grimebu01,Baseball Magazine All-Star,1924,NL,,P2
olerujo01,Gold Glove,2003,AL,,1B
maybejo01,TSN All-Star,1975,AL,,1B
zitoba01,TSN All-Star,2002,AL,,LHP
penaca01,Silver Slugger,2007,AL,,1B
vizquom01,Gold Glove,1995,AL,,SS
berrayo01,TSN All-Star,1950,ML,,C
willite01,Triple Crown,1942,AL,,
bonilbo01,Silver Slugger,1990,NL,,OF
hubbeca01,Baseball Magazine All-Star,1937,ML,,P1
rodrial01,Silver Slugger,2005,AL,,3B
bondsba01,Silver Slugger,1993,NL,,OF
mcdougi01,Lou Gehrig Memorial Award,1958,ML,,
hornsro01,Baseball Magazine All-Star,1922,NL,,2B
kurowwh01,TSN All-Star,1945,ML,,3B
schmimi01,Gold Glove,1981,NL,,3B
kindeel01,TSN Pitcher of the Year,1949,AL,,
dickebi01,TSN All-Star,1941,ML,,C
gehrilo01,Baseball Magazine All-Star,1936,AL,,1B
molinya01,Gold Glove,2011,NL,,C
whitefr01,Gold Glove,1978,AL,,2B
kentje01,Silver Slugger,2001,NL,,2B
derripa01,Baseball Magazine All-Star,1931,NL,,P2
coopece01,Gold Glove,1980,AL,,1B
alomaro01,TSN All-Star,1996,AL,,2B
reyesjo01,TSN All-Star,2006,NL,,SS
beltrad01,Gold Glove,2012,AL,,3B
applilu01,Baseball Magazine All-Star,1940,AL,,SS
maddugr01,Gold Glove,1999,NL,,P
mccorfr01,Baseball Magazine All-Star,1943,NL,,1B
cabremi01,Silver Slugger,2006,NL,,3B
houttar01,Baseball Magazine All-Star,1950,AL,,P3
vizquom01,Gold Glove,2006,NL,,SS
mattido01,TSN Player of the Year,1984,AL,,
mcdanli01,TSN Fireman of the Year,1960,NL,,
brocklo01,TSN All-Star,1974,NL,,OF
cruzjo01,TSN All-Star,1984,NL,,OF
murphda05,TSN All-Star,1984,NL,,OF
bondsba01,TSN All-Star,1992,NL,,OF
konerpa01,ALCS MVP,2005,AL,,
gordojo01,Baseball Magazine All-Star,1940,ML,,2B
bellbu01,Gold Glove,1980,AL,,3B
gardnla01,Baseball Magazine All-Star,1912,AL,,3B
utleych01,Silver Slugger,2008,NL,,2B
cobbty01,Baseball Magazine All-Star,1917,ML,,OF
hudsoor01,Gold Glove,2005,AL,,2B
rudijo01,TSN All-Star,1976,AL,,OF
gwynnto01,Gold Glove,1991,NL,,OF
breamsi01,Hutch Award,1990,ML,,
olivato01,TSN All-Star,1964,AL,,OF
grovele01,Baseball Magazine All-Star,1932,AL,,P1
alexape01,TSN All-Star,1926,ML,,P
fossera01,Gold Glove,1971,AL,,C
cochrmi01,Baseball Magazine All-Star,1928,AL,,C
palmeji01,TSN All-Star,1976,AL,,RHP
hubbeca01,TSN Major League Player of the Year,1936,ML,,
whitede03,Gold Glove,1995,AL,,OF
wellsda01,TSN All-Star,2000,AL,,LHP
ruthba01,TSN All-Star,1928,ML,,OF
reisepe01,Baseball Magazine All-Star,1941,NL,,CF
schmimi01,Gold Glove,1979,NL,,3B
cartega01,Silver Slugger,1985,NL,,C
vaughar01,Baseball Magazine All-Star,1934,ML,,SS
penato01,Gold Glove,1991,AL,,C
hernake01,Gold Glove,1980,NL,,1B
barrema02,ALCS MVP,1986,AL,,
griffke02,Silver Slugger,1991,AL,,OF
rodrial01,Silver Slugger,1999,AL,,SS
willibe02,TSN All-Star,2002,AL,,OF
clarkfr01,Baseball Magazine All-Star,1908,NL,,LF
hamptmi01,TSN Pitcher of the Year,1999,NL,,
boyerke01,Gold Glove,1963,NL,,3B
penato01,TSN All-Star,1983,NL,,C
gehrilo01,TSN All-Star,1931,ML,,1B
verbaem01,Baseball Magazine All-Star,1944,NL,,2B
musiast01,Baseball Magazine All-Star,1946,ML,,1B
perezto01,TSN All-Star,1973,NL,,1B
camparo01,Most Valuable Player,1953,NL,,
crawfca02,Silver Slugger,2010,AL,,OF
morgajo02,TSN Major League Player of the Year,1976,ML,,
jonesan01,Gold Glove,2004,NL,,OF
davisto02,TSN All-Star,1963,NL,,OF
hernake01,Gold Glove,1978,NL,,1B
palmeji01,Cy Young Award,1976,AL,,
bonilbo01,TSN All-Star,1988,NL,,3B
lansfca01,Silver Slugger,1981,AL,,3B
gibsobo01,Most Valuable Player,1968,NL,,
ripkeca01,All-Star Game MVP,2001,ML,,
boonebo01,TSN All-Star,1976,NL,,C
hermabi01,Baseball Magazine All-Star,1932,NL,,2B
hentgpa01,TSN Pitcher of the Year,1996,AL,,
alfoned01,TSN All-Star,1999,NL,,2B
thomeji01,Silver Slugger,1996,AL,,3B
hunteca01,Cy Young Award,1974,AL,,
gibsoki01,Silver Slugger,1988,NL,,OF
fieldpr01,Hank Aaron Award,2007,NL,,
sievero01,Rookie of the Year,1949,AL,,
hartnga01,Baseball Magazine All-Star,1937,NL,,C
mayswi01,Roberto Clemente Award,1971,ML,,
bushjo01,Baseball Magazine All-Star,1922,AL,,P1
biggicr01,Gold Glove,1995,NL,,2B
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
fellebo01,Baseball Magazine All-Star,1940,AL,,P1
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
wilsowi02,Gold Glove,1980,AL,,OF
