playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
heredfe01,2005,1,NYN,NL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
walkeru01,1951,2,BRO,NL,36,36.0,74.0,6.0,18.0,4.0,0.0,2.0,9.0,0.0,0.0,6.0,14.0,,0.0,1.0,,3.0,36.0
benchjo01,1982,1,CIN,NL,119,119.0,399.0,44.0,103.0,16.0,0.0,13.0,38.0,1.0,2.0,37.0,58.0,2.0,0.0,1.0,2.0,14.0,119.0
mayerer01,1919,2,CHA,AL,6,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,0.0,0.0,,,6.0
harenda01,2006,1,OAK,AL,34,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0
vollmcl01,1949,1,WS1,AL,129,129.0,443.0,58.0,112.0,17.0,1.0,14.0,59.0,1.0,2.0,53.0,62.0,,2.0,1.0,,13.0,129.0
mlickda01,1993,1,CLE,AL,3,0.0,,,,,,,,,,,,,,,,,3.0
olinfr01,1885,1,DTN,NL,1,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,1.0
whittwa01,1916,1,PHA,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
weilabo01,1934,2,CLE,AL,16,16.0,24.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,12.0,,0.0,1.0,,,16.0
battijo01,1875,1,SL2,NA,67,67.0,284.0,31.0,71.0,6.0,3.0,0.0,33.0,15.0,3.0,0.0,6.0,,,,,,67.0
loberfr01,1914,1,BLF,FL,11,11.0,30.0,3.0,6.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,,0.0,1.0,,,11.0
palldo01,1997,1,FLO,NL,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
romerjc01,2005,1,MIN,AL,68,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
mahleri01,1985,1,ATL,NL,39,39.0,90.0,9.0,14.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,18.0,0.0,0.0,11.0,1.0,2.0,39.0
molinjo01,2011,1,TOR,AL,55,55.0,171.0,19.0,48.0,12.0,1.0,3.0,15.0,2.0,1.0,15.0,44.0,0.0,1.0,4.0,0.0,2.0,55.0
joosted01,1949,1,PHA,AL,144,144.0,525.0,128.0,138.0,25.0,3.0,23.0,81.0,2.0,1.0,149.0,80.0,,4.0,4.0,,6.0,144.0
unglabo01,1904,1,NYA,AL,6,6.0,19.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,0.0,0.0,,,6.0
thompju01,1946,1,NY1,NL,39,39.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,,0.0,1.0,,0.0,39.0
landrdo01,1965,1,CHN,NL,131,131.0,425.0,60.0,96.0,20.0,4.0,6.0,34.0,14.0,8.0,36.0,84.0,3.0,10.0,4.0,2.0,2.0,131.0
lambly01,1921,1,SLA,AL,45,45.0,134.0,18.0,34.0,9.0,2.0,1.0,17.0,0.0,0.0,4.0,12.0,,1.0,10.0,,,45.0
gerhajo01,1881,1,DTN,NL,80,80.0,297.0,35.0,72.0,13.0,6.0,0.0,36.0,,,7.0,31.0,,,,,,80.0
nahorbi01,1977,1,CHA,AL,7,7.0,23.0,3.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0
donalat01,1941,1,NYA,AL,22,22.0,62.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,,0.0,0.0,,1.0,22.0
ashke01,1928,1,CIN,NL,9,9.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,0.0,1.0,,,9.0
jacksbo01,1986,1,KCA,AL,25,25.0,82.0,9.0,17.0,2.0,1.0,2.0,9.0,3.0,1.0,7.0,34.0,0.0,2.0,0.0,0.0,1.0,25.0
chrisru01,1946,1,PHA,AL,30,30.0,36.0,2.0,5.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,9.0,,0.0,1.0,,1.0,30.0
ciasda01,1983,1,OAK,AL,19,19.0,18.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0
koskico01,2005,1,TOR,AL,97,97.0,354.0,49.0,88.0,20.0,0.0,11.0,36.0,4.0,1.0,44.0,90.0,3.0,4.0,0.0,2.0,10.0,97.0
kargeed01,1906,1,PIT,NL,6,6.0,11.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,0.0,,,0.0,0.0,,,6.0
jonesda02,1941,1,PHI,NL,2,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0
troutdi01,1950,1,DET,AL,34,34.0,63.0,6.0,12.0,1.0,1.0,1.0,10.0,0.0,0.0,6.0,20.0,,0.0,3.0,,2.0,34.0
lintodo01,1996,1,KCA,AL,21,0.0,,,,,,,,,,,,,,,,,21.0
lowryjo01,1875,1,WS6,NA,6,6.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,6.0
lockhke01,2002,1,ATL,NL,128,128.0,296.0,34.0,64.0,13.0,3.0,5.0,32.0,0.0,1.0,27.0,50.0,9.0,1.0,5.0,2.0,4.0,128.0
griffke02,2008,2,CHA,AL,41,41.0,131.0,16.0,34.0,10.0,0.0,3.0,18.0,0.0,0.0,17.0,25.0,1.0,1.0,0.0,1.0,6.0,41.0
mitchbo02,1970,1,NYA,AL,10,10.0,22.0,1.0,5.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0
campijo01,2005,1,SEA,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
fiskca01,1976,1,BOS,AL,134,134.0,487.0,76.0,124.0,17.0,5.0,17.0,58.0,12.0,5.0,56.0,71.0,3.0,6.0,3.0,5.0,11.0,134.0
odenwte01,1921,1,CLE,AL,10,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,10.0
offerjo01,2002,2,SEA,AL,29,29.0,47.0,9.0,11.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,29.0
evansro01,1897,2,LS3,NL,9,9.0,23.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,,2.0,,,0.0,0.0,,,9.0
salazlu01,1987,1,SDN,NL,84,84.0,189.0,13.0,48.0,5.0,0.0,3.0,17.0,3.0,3.0,14.0,30.0,2.0,0.0,1.0,2.0,2.0,84.0
ehretre01,1891,1,LS2,AA,26,26.0,91.0,9.0,22.0,2.0,1.0,0.0,9.0,3.0,,5.0,15.0,,0.0,,,,26.0
lockebo02,1966,1,CHA,AL,56,56.0,16.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,56.0
edmonji01,1998,1,ANA,AL,154,154.0,599.0,115.0,184.0,42.0,1.0,25.0,91.0,7.0,5.0,57.0,114.0,7.0,1.0,1.0,1.0,16.0,154.0
mountbi01,1883,1,CN2,AA,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0
statzji01,1920,2,BOS,AL,2,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,2.0
wegenmi01,1969,1,MON,NL,32,32.0,54.0,2.0,13.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,15.0,0.0,0.0,3.0,0.0,2.0,32.0
campbda01,1974,1,HOU,NL,35,35.0,23.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,35.0
eckstda01,2008,1,TOR,AL,76,76.0,260.0,27.0,72.0,18.0,0.0,1.0,23.0,2.0,1.0,24.0,27.0,1.0,8.0,9.0,2.0,6.0,76.0
gedmari01,1984,1,BOS,AL,133,133.0,449.0,54.0,121.0,26.0,4.0,24.0,72.0,0.0,0.0,29.0,72.0,8.0,1.0,2.0,5.0,5.0,133.0
mcnaier01,1933,1,PHA,AL,89,89.0,310.0,57.0,81.0,15.0,4.0,7.0,48.0,2.0,1.0,15.0,32.0,,3.0,2.0,,,89.0
watted01,1975,1,CHN,NL,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
candejo01,1975,1,PIT,NL,18,18.0,43.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0
whitema01,1993,1,SLN,NL,152,152.0,562.0,81.0,142.0,13.0,4.0,25.0,99.0,15.0,8.0,58.0,110.0,9.0,2.0,0.0,4.0,11.0,152.0
frymatr01,1993,1,DET,AL,151,151.0,607.0,98.0,182.0,37.0,5.0,22.0,97.0,9.0,4.0,77.0,128.0,1.0,4.0,1.0,6.0,8.0,151.0
adamsdi01,1947,1,PHA,AL,37,37.0,89.0,9.0,18.0,2.0,3.0,2.0,11.0,0.0,0.0,2.0,18.0,,0.0,2.0,,0.0,37.0
maymi01,1983,2,PIT,NL,7,7.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
longda02,1960,1,SFN,NL,37,37.0,54.0,4.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,37.0
harrilu01,1946,1,PHA,AL,34,34.0,36.0,1.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,,0.0,4.0,,1.0,34.0
perezed01,2002,1,SLN,NL,96,96.0,154.0,22.0,31.0,9.0,0.0,10.0,26.0,0.0,0.0,17.0,36.0,0.0,3.0,1.0,2.0,7.0,96.0
ojalaki01,1997,1,FLO,NL,7,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0
belliro01,2007,1,WAS,NL,147,147.0,511.0,57.0,148.0,35.0,1.0,11.0,58.0,3.0,0.0,34.0,72.0,1.0,1.0,6.0,5.0,12.0,147.0
mattido01,1995,1,NYA,AL,128,128.0,458.0,59.0,132.0,32.0,2.0,7.0,49.0,0.0,2.0,40.0,35.0,7.0,1.0,0.0,8.0,17.0,128.0
barreto01,1989,1,PHI,NL,14,14.0,27.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,14.0
larocda01,1970,1,CAL,AL,38,38.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0
aguirha01,1962,1,DET,AL,42,42.0,75.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.0,0.0,4.0,0.0,1.0,42.0
camildo01,1934,2,PHI,NL,102,102.0,378.0,52.0,100.0,20.0,3.0,12.0,68.0,3.0,,48.0,69.0,,2.0,1.0,,9.0,102.0
hugheji03,1976,1,MIN,AL,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
pettian01,1999,1,NYA,AL,31,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
fletcda01,1996,1,MON,NL,127,127.0,394.0,41.0,105.0,22.0,0.0,12.0,57.0,0.0,0.0,27.0,42.0,4.0,6.0,1.0,3.0,13.0,127.0
konopbr01,1946,1,PHA,AL,38,38.0,93.0,7.0,22.0,4.0,1.0,0.0,9.0,0.0,0.0,4.0,8.0,,0.0,1.0,,3.0,38.0
lynnfr01,1975,1,BOS,AL,145,145.0,528.0,103.0,175.0,47.0,7.0,21.0,105.0,10.0,5.0,62.0,90.0,10.0,3.0,6.0,6.0,11.0,145.0
greifbi01,1973,1,SDN,NL,36,36.0,61.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,28.0,0.0,1.0,2.0,0.0,0.0,36.0
dalrycl01,1963,1,PHI,NL,142,142.0,452.0,40.0,114.0,15.0,3.0,10.0,40.0,0.0,2.0,45.0,55.0,15.0,5.0,9.0,0.0,8.0,142.0
clarkhe01,1897,1,CL4,NL,7,7.0,25.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,,2.0,,,0.0,0.0,,,7.0
quinthu01,2003,1,SDN,NL,12,12.0,23.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,12.0
reisldo01,1909,1,WS1,AL,12,12.0,24.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,,2.0,,,0.0,2.0,,,12.0
greensh01,1996,1,TOR,AL,132,132.0,422.0,52.0,118.0,32.0,3.0,11.0,45.0,5.0,1.0,33.0,75.0,3.0,8.0,0.0,2.0,9.0,132.0
caldwra01,1904,1,PHI,NL,6,6.0,18.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,,1.0,,,0.0,0.0,,,6.0
morgami01,1978,1,OAK,AL,3,0.0,,,,,,,,,,,,,,,,,3.0
menkede01,1965,1,ML1,NL,71,71.0,181.0,16.0,44.0,13.0,1.0,4.0,18.0,1.0,3.0,18.0,28.0,3.0,1.0,1.0,1.0,3.0,71.0
mauerjo01,2012,1,MIN,AL,147,,545.0,81.0,174.0,31.0,4.0,10.0,85.0,8.0,4.0,90.0,88.0,10.0,2.0,1.0,3.0,23.0,
easleda01,2003,1,TBA,AL,36,36.0,107.0,8.0,20.0,3.0,1.0,1.0,7.0,0.0,0.0,2.0,18.0,0.0,0.0,1.0,0.0,3.0,36.0
amarari01,1997,1,SEA,AL,89,89.0,190.0,34.0,54.0,5.0,0.0,1.0,21.0,12.0,8.0,10.0,34.0,0.0,3.0,5.0,2.0,7.0,89.0
whitega01,2001,1,COL,NL,69,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,68.0
donahji02,1901,1,PIT,NL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,2.0
hemslro01,1944,1,NYA,AL,81,81.0,284.0,23.0,76.0,12.0,5.0,2.0,26.0,0.0,2.0,9.0,13.0,,0.0,6.0,,15.0,81.0
otisam01,1977,1,KCA,AL,142,142.0,478.0,85.0,120.0,20.0,8.0,17.0,78.0,23.0,7.0,71.0,88.0,5.0,0.0,3.0,9.0,13.0,142.0
farreja02,1884,1,PRO,NL,111,111.0,469.0,70.0,102.0,13.0,6.0,1.0,37.0,,,35.0,44.0,,,,,,111.0
sosajo02,2006,2,SLN,NL,19,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0
fishech01,1874,1,HR1,NA,52,52.0,241.0,28.0,54.0,7.0,0.0,0.0,28.0,0.0,2.0,2.0,6.0,,,,,,52.0
hawblry01,1996,1,COL,NL,8,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
kennead01,2001,1,ANA,AL,137,137.0,478.0,48.0,129.0,25.0,3.0,6.0,40.0,12.0,7.0,27.0,71.0,3.0,11.0,7.0,9.0,7.0,137.0
kliemed01,1949,2,CHA,AL,18,18.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,,0.0,18.0
karsast01,1999,1,CLE,AL,50,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
mathije01,2007,1,LAA,AL,59,59.0,171.0,24.0,36.0,12.0,0.0,4.0,23.0,0.0,1.0,15.0,49.0,0.0,2.0,3.0,4.0,3.0,59.0
abramge01,1923,1,CIN,NL,3,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,3.0
martiti01,1981,1,BAL,AL,37,0.0,,,,,,,,,,,,,,,,,37.0
elberki01,1901,1,DET,AL,121,121.0,432.0,76.0,133.0,21.0,11.0,3.0,76.0,23.0,,57.0,,,7.0,12.0,,,121.0
robersh01,1946,1,WS1,AL,74,74.0,230.0,30.0,46.0,6.0,3.0,6.0,19.0,6.0,2.0,30.0,42.0,,0.0,2.0,,0.0,74.0
mcnamti01,1923,1,BSN,NL,32,32.0,39.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,17.0,,1.0,0.0,,,32.0
ellisdo01,1977,1,NYA,AL,3,0.0,,,,,,,,,,,,,,,,,3.0
colluja01,1956,1,SLN,NL,38,38.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0
solomed01,1978,1,ATL,NL,38,38.0,29.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,38.0
greento01,1992,1,PHI,NL,13,13.0,24.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0
garcida01,1988,1,ATL,NL,21,21.0,60.0,3.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,4.0,21.0
jablora01,1960,1,KC1,AL,21,21.0,32.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,21.0
mahayro01,2004,1,TEX,AL,60,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
peterga01,1961,1,CHA,AL,3,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
phillpa01,2009,1,COL,NL,17,17.0,45.0,5.0,14.0,2.0,0.0,1.0,9.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,1.0,0.0,
prinzbr01,2003,2,NYA,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
niekrph01,1986,1,CLE,AL,34,0.0,,,,,,,,,,,,,,,,,34.0
mulhote01,1990,1,PHI,NL,33,33.0,62.0,2.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,30.0,0.0,0.0,4.0,0.0,2.0,33.0
yvarssa01,1951,1,NY1,NL,25,25.0,41.0,9.0,13.0,2.0,0.0,2.0,3.0,0.0,0.0,5.0,7.0,,2.0,2.0,,0.0,25.0
dusaker01,1950,1,SLN,NL,23,23.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,,0.0,0.0,,0.0,23.0
houstty01,2001,1,MIL,NL,75,75.0,235.0,36.0,68.0,7.0,0.0,12.0,38.0,0.0,0.0,18.0,62.0,1.0,1.0,2.0,0.0,3.0,75.0
ownberi01,1982,1,NYN,NL,9,9.0,15.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0
kolpra01,1922,1,SLA,AL,32,32.0,57.0,7.0,17.0,6.0,1.0,0.0,6.0,0.0,0.0,3.0,9.0,,0.0,11.0,,,32.0
hernali01,1998,1,FLO,NL,35,34.0,82.0,3.0,16.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,4.0,34.0
fishesh01,1930,1,SLN,NL,92,92.0,254.0,49.0,95.0,18.0,6.0,8.0,61.0,4.0,,25.0,21.0,,1.0,6.0,,,92.0
perryhe01,1994,1,CLE,AL,4,4.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
emigch01,1896,1,LS3,NL,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,,1.0
cheneto01,1961,1,PIT,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
coleda01,1953,1,ML1,NL,10,10.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,10.0
lemonji01,1955,1,WS1,AL,10,10.0,25.0,3.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0
hambyji01,1927,1,NY1,NL,21,21.0,52.0,6.0,10.0,0.0,1.0,0.0,5.0,1.0,,7.0,7.0,,0.0,0.0,,,21.0
willivi01,1908,1,PIT,NL,41,41.0,103.0,9.0,17.0,1.0,0.0,0.0,1.0,0.0,,3.0,,,0.0,4.0,,,41.0
klingru01,1902,1,SLN,NL,4,4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,4.0,,,0.0,1.0,,,4.0
allenbe01,1973,2,MON,NL,16,16.0,50.0,5.0,9.0,1.0,0.0,2.0,9.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,16.0
thrasbu01,1916,1,PHA,AL,7,7.0,29.0,4.0,9.0,2.0,1.0,0.0,4.0,0.0,,2.0,1.0,,0.0,1.0,,,7.0
washiro01,1977,1,LAN,NL,10,10.0,19.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0
treshmi01,1944,1,CHA,AL,93,93.0,312.0,22.0,81.0,8.0,1.0,0.0,25.0,0.0,3.0,37.0,15.0,,2.0,1.0,,9.0,93.0
robinfl01,1964,1,CHA,AL,141,141.0,525.0,83.0,158.0,17.0,3.0,11.0,59.0,9.0,5.0,70.0,41.0,7.0,5.0,5.0,1.0,8.0,141.0
gagusch01,1884,1,WSU,UA,44,44.0,154.0,14.0,38.0,7.0,1.0,0.0,,0.0,,4.0,,,,,,,44.0
incavpe01,1992,1,HOU,NL,113,113.0,349.0,31.0,93.0,22.0,1.0,11.0,44.0,2.0,2.0,25.0,99.0,2.0,3.0,0.0,2.0,6.0,113.0
campsh01,2006,1,TBA,AL,75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
doyleja01,1894,1,NY1,NL,105,105.0,422.0,90.0,155.0,30.0,8.0,3.0,100.0,42.0,,35.0,3.0,,3.0,,,,105.0
jamesbo01,1978,1,MON,NL,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
winegra01,1936,1,CLE,AL,18,18.0,16.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,,0.0,0.0,,,18.0
birtsti01,1986,1,OAK,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
kuzavbo01,1957,2,SLN,NL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
haltesh01,1998,1,KCA,AL,86,86.0,204.0,17.0,45.0,12.0,0.0,2.0,13.0,2.0,5.0,12.0,38.0,0.0,1.0,7.0,2.0,3.0,86.0
tiernmi01,1888,1,NY1,NL,113,113.0,443.0,75.0,130.0,16.0,8.0,9.0,52.0,52.0,,42.0,42.0,,7.0,,,,113.0
andersc01,1990,1,MON,NL,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0
hemphch01,1899,1,SLN,NL,11,11.0,37.0,4.0,9.0,0.0,0.0,1.0,3.0,0.0,,6.0,,,1.0,1.0,,,11.0
dempsri01,1985,1,BAL,AL,132,132.0,362.0,54.0,92.0,19.0,0.0,12.0,52.0,0.0,1.0,50.0,87.0,0.0,1.0,5.0,2.0,2.0,132.0
lemaydi01,1963,1,CHN,NL,9,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
propsja01,1923,1,WS1,AL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0
hermabi01,1938,1,CHN,NL,152,152.0,624.0,86.0,173.0,34.0,7.0,1.0,56.0,3.0,,59.0,31.0,,2.0,11.0,,24.0,152.0
tennefr02,1894,1,BSN,NL,27,27.0,86.0,23.0,34.0,7.0,1.0,2.0,21.0,6.0,,12.0,9.0,,0.0,,,,27.0
gleasha01,1905,1,SLA,AL,150,150.0,535.0,45.0,116.0,11.0,5.0,1.0,57.0,23.0,,34.0,,,4.0,18.0,,,150.0
rittere01,1986,1,CLE,AL,5,0.0,,,,,,,,,,,,,,,,,5.0
westbu01,1884,1,CN2,AA,33,33.0,131.0,20.0,32.0,2.0,8.0,1.0,15.0,0.0,,2.0,,,0.0,,,,33.0
shoppke01,2009,1,CLE,AL,89,89.0,271.0,33.0,58.0,14.0,0.0,12.0,40.0,0.0,0.0,33.0,98.0,0.0,18.0,2.0,3.0,8.0,
glassja01,1893,1,SLN,NL,48,48.0,195.0,32.0,56.0,8.0,1.0,1.0,26.0,20.0,,25.0,3.0,,5.0,,,,48.0
tayloja02,1899,1,CHN,NL,42,42.0,139.0,25.0,37.0,9.0,2.0,0.0,17.0,0.0,,16.0,,,1.0,1.0,,,42.0
butlebr01,1994,1,LAN,NL,111,111.0,417.0,79.0,131.0,13.0,9.0,8.0,33.0,27.0,8.0,68.0,52.0,0.0,2.0,7.0,2.0,2.0,111.0
robersh01,1949,1,WS1,AL,110,110.0,374.0,59.0,94.0,17.0,3.0,11.0,42.0,10.0,3.0,42.0,35.0,,1.0,3.0,,6.0,110.0
krencwa01,1986,1,MON,NL,101,101.0,221.0,21.0,53.0,6.0,2.0,2.0,23.0,2.0,4.0,22.0,32.0,3.0,0.0,2.0,2.0,2.0,101.0
buddido01,1962,2,DET,AL,31,31.0,83.0,14.0,19.0,3.0,0.0,0.0,4.0,1.0,0.0,20.0,16.0,0.0,1.0,2.0,0.0,0.0,31.0
wegmabi01,1989,1,ML4,AL,11,0.0,,,,,,,,,,,,,,,,,11.0
breweji01,1961,1,CHN,NL,36,36.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,36.0
dranske01,2000,1,TEX,AL,16,16.0,26.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0
crowdal01,1934,1,WS1,AL,29,29.0,32.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,,0.0,2.0,,,29.0
