id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
2564,brownch01,1991,1,CLE,NBA,6,0,50,15,2,4,6,3,3,0,2,7,10,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2626,brownfr01,1982,1,SEA,NBA,80,0,1432,814,32,65,97,242,59,13,110,98,714,371,72,58,32,14,2,0,30,6,0,3,3,5,1,0,0,3,9,2,2,2,0,0,
2630,brownge03,1961,0,SFS,ABL1,75,0,2528,746,0,0,437,314,0,0,0,221,705,289,229,165,16,3,2,0,75,21,0,0,19,4,0,0,0,8,22,7,11,7,1,0,
2680,brownmi01,1992,1,UTA,NBA,82,0,1551,465,147,244,391,64,32,23,95,190,409,176,164,113,1,0,5,0,93,33,4,12,16,2,0,1,5,9,25,13,11,7,0,0,
2687,brownpj01,1993,1,NJN,NBA,79,0,1950,450,188,305,493,93,71,93,72,177,402,167,152,115,6,1,4,0,56,12,4,4,8,3,0,2,3,13,9,2,8,8,0,0,
2720,brownri01,1984,1,ATL,NBA,69,0,814,195,76,147,223,25,19,22,51,117,192,78,68,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2726,brownro01,1972,1,INA,ABA,72,0,2177,909,111,237,348,204,0,0,120,181,700,332,247,203,118,42,17,0,584,214,20,54,74,41,0,0,24,58,160,82,49,37,0,13,
2729,brownro01,1974,2,UTS,ABA,39,0,930,358,33,85,118,80,37,15,69,68,293,131,94,72,64,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2746,brownsh01,2010,1,CHA,NBA,82,0,1568,712,35,122,157,96,67,16,75,124,643,273,101,92,212,74,10,0,166,72,5,14,19,7,6,2,9,10,61,28,14,9,25,7,
2756,brownto01,1986,1,NJN,NBA,77,0,2339,873,84,135,219,259,89,14,153,273,810,358,206,152,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2782,bryanch01,1947,2,TUL,PBLA,6,0,0,15,0,0,0,0,0,0,0,2,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2804,bryanko01,2001,1,LAL,NBA,80,0,3063,2019,112,329,441,438,118,35,223,228,1597,749,589,488,132,33,19,0,833,506,28,83,111,87,27,17,54,65,431,187,145,110,58,22,
2805,bryanko01,2002,1,LAL,NBA,82,0,3402,2461,106,458,564,481,181,67,288,218,1924,868,713,601,324,124,12,0,531,385,16,45,61,62,14,1,42,35,317,137,104,86,62,25,
2806,bryanko01,2003,1,LAL,NBA,65,0,2447,1557,103,256,359,330,112,28,171,176,1178,516,533,454,217,71,22,0,973,539,18,86,104,121,42,7,61,59,460,190,166,135,97,24,
2808,bryanko01,2005,1,LAL,NBA,80,0,3277,2832,71,354,425,360,147,30,250,233,2173,978,819,696,518,180,7,0,314,195,4,40,44,36,8,3,33,25,145,72,48,37,35,14,
2809,bryanko01,2006,1,LAL,NBA,77,0,3140,2430,75,364,439,413,111,36,255,205,1757,813,768,667,398,137,5,0,215,164,1,25,26,22,5,2,22,10,130,60,37,34,28,10,
2810,bryanko01,2007,1,LAL,NBA,82,0,3193,2323,94,422,516,442,151,40,257,227,1690,775,742,623,415,150,21,0,863,633,18,101,119,117,35,8,70,59,463,222,194,157,106,32,
2811,bryanko01,2008,1,LAL,NBA,82,0,2965,2201,90,339,429,399,120,37,210,189,1712,800,564,483,336,118,23,23,940,695,19,104,123,126,38,21,59,59,530,242,197,174,106,37,
2847,buckngr01,2004,1,DEN,NBA,70,0,1522,432,66,142,208,133,75,6,49,169,303,160,81,63,121,49,5,0,100,10,1,15,16,5,2,1,3,14,18,4,0,0,9,2,
2850,buckngr01,2007,1,MIN,NBA,31,0,519,124,10,55,65,39,21,2,29,63,117,45,22,19,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2853,bucknqu01,1977,1,MIL,NBA,82,0,2072,759,78,169,247,456,188,19,228,287,671,314,203,131,0,0,9,0,257,101,3,24,27,62,18,1,39,30,86,43,23,15,0,0,
2894,buforro01,2000,1,PHI,NBA,47,0,573,248,16,58,74,17,17,6,29,68,241,104,29,24,38,16,15,0,72,21,5,7,12,3,4,1,4,15,24,8,2,2,6,3,
2931,burksfr01,1961,0,CHM,ABL1,3,0,20,2,0,0,3,1,0,0,0,5,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2952,burresc01,1996,2,GSW,NBA,29,0,457,143,25,54,79,35,14,8,28,60,140,53,23,15,61,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3041,butlemi02,1995,1,WSB,NBA,61,0,858,237,29,89,118,67,41,12,67,104,229,88,83,48,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3047,butlera01,2002,1,MIA,NBA,72,0,1514,540,29,157,186,93,21,43,77,105,572,207,104,76,171,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3090,cabarza01,2004,1,PHO,NBA,3,0,11,9,2,1,3,0,0,0,0,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3094,cableba01,1959,1,DET,NBA,7,0,116,48,0,0,48,6,0,0,0,19,60,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3098,cableba01,1961,2,STL,NBA,52,0,1363,522,0,0,480,84,0,0,0,156,532,223,122,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3100,cableba01,1962,2,CHZ,NBA,19,0,541,153,0,0,109,41,0,0,0,49,164,66,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3127,cagemi01,1995,1,CLE,NBA,82,0,2631,490,288,441,729,53,87,79,54,215,396,220,92,50,1,0,3,0,101,19,13,15,28,2,2,5,0,5,14,8,5,3,0,0,
3151,caldwjo01,1964,1,DET,NBA,66,0,1543,709,0,0,441,118,0,0,0,171,776,290,210,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3244,campbel01,2004,2,DET,NBA,31,0,340,118,25,57,82,16,8,6,28,47,116,39,51,40,2,0,10,0,57,12,3,15,18,5,2,0,4,13,13,4,8,4,0,0,
3250,campbto01,1986,1,DET,NBA,40,0,332,138,21,37,58,19,12,1,34,40,145,57,39,24,3,0,4,0,13,9,0,5,5,0,0,0,0,1,6,3,2,2,1,1,
3329,carran01,1989,2,SAC,NBA,33,0,924,614,65,108,173,66,15,34,71,119,473,228,196,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3346,carrau01,1977,1,CLE,NBA,82,0,2186,1011,76,111,187,225,68,19,146,168,945,414,225,183,0,0,2,0,69,35,3,5,8,5,2,1,4,8,27,10,16,15,0,0,
3403,carrojo01,1987,2,HOU,NBA,63,0,1596,759,110,286,396,94,37,81,121,149,715,323,151,113,1,0,4,0,116,44,8,11,19,2,3,1,5,12,47,18,10,8,0,0,
3415,carroma01,2008,2,CHA,NBA,21,0,141,25,2,12,14,3,3,1,7,14,33,9,6,6,8,1,4,0,14,2,0,2,2,0,0,0,1,1,2,1,0,0,0,0,
3424,cartean01,2001,1,MIA,NBA,46,0,1050,198,19,98,117,214,50,3,72,85,260,89,36,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3501,cartwbi01,1990,1,CHI,NBA,79,0,2273,760,167,319,486,126,32,15,113,167,649,318,178,124,0,0,17,0,511,162,25,55,80,32,9,7,21,55,135,70,32,22,0,0,
3516,cassesa01,1998,1,NJN,NBA,4,0,100,72,1,5,6,19,3,0,12,13,49,21,31,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3583,cebalce01,1990,1,PHO,NBA,63,0,730,519,77,73,150,35,22,5,69,70,419,204,166,110,6,1,3,0,24,16,3,2,5,2,2,0,1,0,12,7,6,2,0,0,
3593,cebalce01,1998,1,DAL,NBA,13,0,352,163,23,62,85,12,7,5,28,23,140,59,49,34,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3618,chambje01,1971,1,BUF,NBA,26,0,369,178,0,0,67,23,0,0,0,39,180,78,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3637,chambwi01,1959,1,PHW,NBA,72,0,3338,2707,0,0,1941,168,0,0,0,150,2311,1065,991,577,0,0,9,0,415,299,0,0,232,19,0,0,0,17,252,125,110,49,0,0,
3638,chambwi01,1960,1,PHW,NBA,79,0,3773,3033,0,0,2149,148,0,0,0,130,2457,1251,1054,531,0,0,3,0,144,111,0,0,69,6,0,0,0,10,96,45,38,21,0,0,
3639,chambwi01,1961,1,PHW,NBA,80,0,3882,4029,0,0,2052,192,0,0,0,123,3159,1597,1363,835,0,0,12,0,576,420,0,0,319,37,0,0,0,27,347,162,151,96,0,0,
3641,chambwi01,1963,1,SFW,NBA,80,0,3689,2948,0,0,1787,403,0,0,0,182,2298,1204,1016,540,0,0,12,0,558,416,0,0,302,39,0,0,0,27,322,175,139,66,0,0,
3642,chambwi01,1964,1,SFW,NBA,38,0,1743,1480,0,0,893,117,0,0,0,76,1275,636,500,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3644,chambwi01,1965,1,PHI,NBA,79,0,3737,2649,0,0,1943,414,0,0,0,171,1990,1074,976,501,0,0,5,0,240,140,0,0,151,15,0,0,0,10,110,56,68,28,0,0,
3645,chambwi01,1966,1,PHI,NBA,81,0,3682,1956,0,0,1957,630,0,0,0,143,1150,785,875,386,0,0,15,0,718,326,0,0,437,135,0,0,0,37,228,132,160,62,0,0,
3646,chambwi01,1967,1,PHI,NBA,82,0,3836,1992,0,0,1952,702,0,0,0,160,1377,819,932,354,0,0,13,0,631,308,0,0,321,85,0,0,0,29,232,124,158,60,0,0,
3647,chambwi01,1968,1,LAL,NBA,81,0,3669,1664,0,0,1712,366,0,0,0,142,1099,641,857,382,0,0,18,0,832,250,0,0,444,46,0,0,0,46,176,96,148,58,0,0,
3677,chanedo01,1975,1,SSL,ABA,48,0,1475,447,113,121,234,169,66,36,119,170,457,191,82,64,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3680,chanedo01,1977,2,BOS,NBA,42,0,702,215,36,69,105,49,36,10,50,93,233,91,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3722,charlke01,1975,1,BUF,NBA,81,0,2247,817,58,161,219,204,123,48,0,257,719,328,205,161,0,0,9,0,238,53,6,20,26,14,7,6,0,31,55,22,13,9,0,0,
3727,cheanca01,1994,1,WSB,NBA,78,0,2651,1293,105,216,321,177,80,21,151,215,1129,512,213,173,283,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3734,cheanca01,2001,1,DEN,NBA,68,0,1631,494,57,183,240,110,34,21,70,156,466,224,67,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3751,cheekma01,1989,2,NYK,NBA,31,0,753,244,11,62,73,151,42,5,36,32,159,92,65,57,7,3,10,0,388,128,12,27,39,85,17,2,19,21,104,50,31,28,4,0,
3795,childjo01,2005,1,ATL,NBA,74,0,2249,742,134,253,387,131,86,39,101,184,504,278,201,154,65,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3803,chmiemo01,1962,0,PHT,ABL1,20,0,528,208,0,0,148,17,0,0,0,71,243,94,31,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3821,chrisbo01,1973,1,PHO,NBA,81,0,1244,386,85,254,339,98,19,32,0,191,288,140,151,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3839,chrisdo01,2003,1,SAC,NBA,82,0,2780,831,69,260,329,347,151,41,155,186,688,317,172,148,142,49,12,0,461,166,17,57,74,47,22,5,22,35,141,56,48,41,33,13,
3840,chrisdo01,2004,1,SAC,NBA,31,0,996,226,29,94,123,153,43,13,68,61,204,83,56,50,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3872,clarkbo01,1962,0,PHT,ABL1,16,0,217,59,0,0,64,5,0,0,0,46,69,23,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3931,cliftna01,1955,1,NYK,NBA,64,0,1537,561,0,0,386,151,0,0,0,189,541,213,191,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3948,cloydpa01,1949,2,WAT,NBA,4,0,0,14,0,0,0,1,0,0,0,1,18,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3960,cokerjo01,2000,1,GSW,NBA,6,0,32,2,3,2,5,2,1,0,2,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3961,colbubo01,1937,0,DYM,NBL,11,0,0,80,0,0,0,0,0,0,0,0,0,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3966,colembe01,1989,1,MIL,NBA,22,0,305,126,31,56,87,12,7,7,26,54,97,46,41,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3980,colemde01,2002,1,PHI,NBA,64,0,1742,602,151,299,450,87,53,69,96,171,498,223,171,134,67,22,12,0,449,163,29,67,96,24,7,16,17,36,118,59,47,41,10,4,
3996,colemja01,1955,2,STL,NBA,41,0,1369,478,0,0,344,147,0,0,0,121,473,195,124,88,0,0,8,0,331,110,0,0,79,32,0,0,0,31,112,44,35,22,0,0,
4002,colempa01,1937,0,BFB,NBL,6,0,0,25,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4027,collido01,1974,1,PHI,NBA,81,0,2820,1453,104,211,315,213,108,17,0,291,1150,561,392,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4054,collija03,2008,1,UTA,NBA,26,0,200,40,20,17,37,7,2,1,9,35,35,16,11,8,0,0,3,3,35,8,4,6,10,1,1,0,0,9,5,1,8,6,0,0,
4063,collija04,2006,1,NJN,NBA,80,0,1844,169,90,226,316,46,40,38,73,273,151,55,127,59,2,0,12,0,329,28,16,24,40,2,7,3,16,45,21,12,11,4,0,0,
4094,coltest01,1987,2,WSB,NBA,56,0,1361,447,51,104,155,235,56,14,77,112,401,188,86,68,10,3,5,0,86,32,5,10,15,13,3,3,5,9,31,14,7,4,0,0,
4101,combsgl01,1970,1,TEX,ABA,42,0,1605,859,36,96,132,188,0,0,132,124,690,300,272,213,129,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4109,comeajo01,1967,1,NOB,ABA,23,0,189,77,0,0,28,11,0,0,15,27,63,27,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4123,conlege01,1952,1,BOS,NBA,39,0,461,88,0,0,171,19,0,0,0,74,108,35,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4133,conlemi01,2009,1,MEM,NBA,80,0,2569,959,30,161,191,425,109,12,170,178,830,369,187,139,212,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4143,conlied01,1961,1,PHW,NBA,70,0,963,322,0,0,155,85,0,0,0,118,371,128,89,66,0,0,11,0,86,26,0,0,20,3,0,0,0,14,45,9,13,8,0,0,
4153,conloma01,1999,1,LAC,NBA,3,0,9,2,1,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4175,cookan01,1991,1,DEN,NBA,22,0,115,34,13,21,34,2,5,4,3,10,25,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4189,cookbr01,2008,1,ORL,NBA,21,0,147,62,6,21,27,4,3,0,11,23,60,23,6,5,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4199,cookda01,1984,1,NJN,NBA,58,0,1063,473,21,71,92,160,74,10,75,96,453,212,54,47,23,2,1,0,7,6,0,0,0,1,0,0,2,2,4,3,0,0,0,0,
4200,cookda01,1985,1,NJN,NBA,79,0,1965,629,51,126,177,390,156,22,132,172,627,267,111,84,53,11,3,0,77,28,3,4,7,17,5,2,6,11,29,13,6,2,4,0,
4202,cookda01,1988,1,SAS,NBA,36,0,757,346,21,38,59,84,43,4,62,77,315,147,56,46,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4337,countme01,1966,1,BAL,NBA,25,0,343,159,0,0,155,30,0,0,0,81,167,65,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4344,countme01,1972,1,PHI,NBA,7,0,47,10,0,0,16,3,0,0,0,8,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4345,countme01,1972,2,LAL,NBA,59,0,611,293,0,0,237,62,0,0,0,98,278,127,58,39,0,0,17,0,327,154,0,0,104,28,0,0,0,51,133,61,41,32,0,0,
4361,cousybo01,1951,1,BOS,NBA,66,0,2681,1433,0,0,421,441,0,0,0,190,1388,512,506,409,0,0,3,0,138,93,0,0,12,19,0,0,0,13,65,26,44,41,0,0,
4362,cousybo01,1952,1,BOS,NBA,71,0,2945,1407,0,0,449,547,0,0,0,227,1320,464,587,479,0,0,6,0,270,153,0,0,25,37,0,0,0,21,120,46,73,61,0,0,
4363,cousybo01,1953,1,BOS,NBA,72,0,2857,1383,0,0,394,518,0,0,0,201,1262,486,522,411,0,0,6,0,260,126,0,0,32,38,0,0,0,20,116,33,75,60,0,0,
4364,cousybo01,1954,1,BOS,NBA,71,0,2747,1504,0,0,424,557,0,0,0,165,1316,522,570,460,0,0,7,0,299,152,0,0,43,65,0,0,0,26,139,53,48,46,0,0,
4365,cousybo01,1955,1,BOS,NBA,72,0,2767,1356,0,0,492,642,0,0,0,206,1223,440,564,476,0,0,3,0,124,79,0,0,24,26,0,0,0,4,56,28,25,23,0,0,
4366,cousybo01,1956,1,BOS,NBA,64,0,2364,1319,0,0,309,478,0,0,0,134,1264,478,442,363,0,0,10,0,440,202,0,0,61,93,0,0,0,27,207,67,71,68,0,0,
4367,cousybo01,1957,1,BOS,NBA,65,0,2222,1167,0,0,322,463,0,0,0,136,1262,445,326,277,0,0,11,0,457,198,0,0,71,82,0,0,0,20,196,67,75,64,0,0,
4368,cousybo01,1958,1,BOS,NBA,65,0,2403,1297,0,0,359,557,0,0,0,135,1260,484,385,329,0,0,11,0,460,214,0,0,76,119,0,0,0,28,221,72,94,70,0,0,
4369,cousybo01,1959,1,BOS,NBA,75,0,2588,1455,0,0,352,715,0,0,0,146,1481,568,403,319,0,0,13,0,468,199,0,0,48,116,0,0,0,27,262,80,51,39,0,0,
4370,cousybo01,1960,1,BOS,NBA,76,0,2468,1378,0,0,331,587,0,0,0,196,1382,513,452,352,0,0,10,0,337,167,0,0,43,91,0,0,0,33,147,50,88,67,0,0,
4407,crawfja01,2000,1,CHI,NBA,61,0,1050,282,9,80,89,141,43,14,85,68,304,107,34,27,117,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4422,crawfjo02,2010,2,WAS,NBA,26,18,867,423,22,55,77,102,36,3,68,50,423,165,78,69,101,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4433,crissch01,1980,1,ATL,NBA,66,0,1708,626,26,74,100,283,61,3,134,87,485,220,214,185,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4468,croshau01,2001,1,IND,NBA,76,0,1286,516,74,220,294,77,26,29,67,106,448,185,114,97,145,49,4,0,59,24,4,10,14,2,1,1,6,7,20,8,8,6,6,2,
4472,croshau01,2005,1,IND,NBA,50,0,1148,408,62,203,265,62,22,7,48,105,285,132,102,90,140,54,6,0,175,49,5,17,22,7,5,0,6,11,38,12,18,16,23,9,
4475,croshau01,2008,1,MIL,NBA,11,0,78,36,7,17,24,6,1,1,4,4,30,12,11,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4492,crottjo01,1998,1,POR,NBA,3,0,19,12,0,1,1,5,2,0,0,1,8,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4511,cummipa01,1980,1,MIL,NBA,74,0,1084,595,97,195,292,62,31,19,114,192,460,248,140,99,2,0,5,0,25,9,3,3,6,0,1,0,1,2,11,3,4,3,0,0,
4530,cummite01,1990,1,SAS,NBA,67,0,2195,1177,194,327,521,157,61,30,131,225,1039,503,240,164,33,7,4,0,124,59,14,23,37,4,3,2,9,13,49,25,18,9,1,0,
4539,cummite01,1998,1,GSW,NBA,50,0,1011,454,95,160,255,58,46,10,58,168,424,186,114,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4547,cunnibi01,1968,1,PHI,NBA,82,0,3345,2034,0,0,1050,287,0,0,0,329,1736,739,754,556,0,0,5,0,217,122,0,0,63,12,0,0,0,24,117,49,38,24,0,0,
4548,cunnibi01,1969,1,PHI,NBA,81,0,3194,2114,0,0,1101,352,0,0,0,331,1710,802,700,510,0,0,5,0,205,146,0,0,52,20,0,0,0,19,123,61,36,24,0,0,
4549,cunnibi01,1970,1,PHI,NBA,81,0,3090,1859,0,0,946,395,0,0,0,328,1519,702,620,455,0,0,7,0,301,181,0,0,108,40,0,0,0,28,142,67,67,47,0,0,
4586,curlebi01,1994,1,DET,NBA,53,0,595,143,54,70,124,25,21,21,25,128,134,58,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4635,currymi01,2004,1,IND,NBA,18,0,249,30,8,19,27,15,5,4,5,39,29,13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4706,dancked01,1942,0,SHE,NBL,22,0,0,240,0,0,0,0,0,0,0,93,0,96,81,48,0,0,5,0,0,57,0,0,0,0,0,0,0,0,0,22,0,13,0,0,
4812,daughbr01,1988,1,CLE,NBA,78,0,2821,1475,167,551,718,285,63,40,230,175,1012,544,524,386,3,1,5,0,167,55,12,34,46,12,6,5,6,18,47,17,35,21,1,0,
4832,daviebo01,1951,1,ROC,NBA,65,0,2394,1052,0,0,189,390,0,0,0,269,990,379,379,294,0,0,6,0,233,119,0,0,13,28,0,0,0,18,92,37,55,45,0,0,
4874,davisbi01,1947,0,GRR,PBLA,6,0,0,33,0,0,0,0,0,0,0,15,0,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4911,davisda01,1994,1,IND,NBA,74,0,2346,786,259,437,696,58,72,116,124,222,576,324,259,138,1,0,17,0,490,135,53,83,136,6,7,14,22,56,105,56,47,23,0,0,
4952,davishu01,1998,1,DAL,NBA,50,0,1378,457,3,83,86,89,21,3,57,76,397,174,50,44,144,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4966,davisji01,1971,3,DET,NBA,52,0,684,306,0,0,196,38,0,0,0,106,251,121,98,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4988,davisle01,1969,1,NOB,ABA,16,0,128,40,9,31,40,2,0,0,4,31,36,16,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5006,davisme01,1976,2,NYN,NBA,34,0,752,296,68,125,193,47,22,4,0,85,354,127,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5030,davisri01,1998,1,CHH,NBA,46,0,557,209,40,44,84,58,30,7,54,46,200,81,59,45,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5056,daviste01,2000,1,DEN,NBA,19,0,228,33,24,29,53,7,1,1,5,34,25,12,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5074,daviswa03,1980,1,PHO,NBA,78,0,2182,1402,63,137,200,302,97,12,222,192,1101,593,250,209,17,7,7,0,199,112,7,12,19,22,7,1,17,17,106,51,17,10,1,0,
5090,dawkida01,1977,1,PHI,NBA,70,0,1722,820,117,438,555,85,34,125,123,268,577,332,220,156,0,0,10,0,180,63,6,51,57,10,3,15,14,34,53,27,17,9,0,0,
5140,deatole01,1948,1,SHE,NBL,6,0,0,13,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5172,deesar01,1961,0,CLP,ABL1,34,0,606,318,0,0,175,34,0,0,0,93,222,115,108,87,4,1,7,0,137,66,0,0,40,3,0,0,0,22,55,21,28,23,2,1,
5197,delfica01,2009,1,MIL,NBA,75,0,2279,825,51,343,394,202,80,21,119,138,732,299,119,93,365,134,7,7,226,70,3,25,28,18,5,2,12,14,73,26,4,3,37,15,
5202,delkto01,1997,2,GSW,NBA,74,0,1647,773,38,132,170,169,73,12,105,88,794,311,149,110,156,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5282,dezonha01,1948,0,DAY,NBL,18,0,0,224,0,0,0,0,0,0,0,0,0,90,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5345,dierkco01,1961,1,CLP,ABL1,69,0,1726,821,0,0,515,94,0,0,0,209,771,314,278,190,14,3,7,0,265,146,0,0,80,9,0,0,0,29,112,56,45,34,1,0,C
5380,dilladu01,1975,1,UTS,ABA,3,0,19,4,2,7,9,2,2,2,5,7,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5394,dinwibi01,1971,1,MIL,NBA,23,0,144,37,0,0,32,9,0,0,0,23,57,16,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5406,diopde01,2004,1,CHA,NBA,39,0,306,40,30,40,70,15,8,27,12,53,69,20,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5429,divacvl01,1992,1,LAL,NBA,82,0,2525,1050,220,509,729,232,128,140,214,311,819,397,341,235,75,21,5,0,167,90,17,30,47,28,6,12,11,22,74,37,22,12,9,4,
5447,dixonju01,2006,1,POR,NBA,55,0,1243,490,16,69,85,82,49,7,77,112,444,189,72,60,143,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5462,doleami01,2003,1,NYK,NBA,46,0,685,231,60,129,189,30,17,30,37,84,225,100,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5464,doleami01,2004,1,MIA,NBA,80,0,1175,321,74,185,259,47,23,22,36,160,331,148,41,25,2,0,9,0,65,16,2,12,14,0,1,1,3,13,16,7,2,2,0,0,
5520,doubyqu01,2008,1,SAC,NBA,20,0,227,84,3,22,25,13,2,5,6,23,88,30,15,14,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5530,douglle01,1978,1,DET,NBA,78,0,2215,892,248,416,664,74,39,55,190,319,698,342,328,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
