playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
noblere01,1917,TOA,NHL,L,5,2,1,3,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
stanlba01,1914,VML,PCHA,Р,3,6,0,6,0
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
ulricja01,1913,VA1,PCHA,Р,3,0,0,0,3
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
morenho01,1924,MTL,NHL,C,4,4,1,5,4
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
gerared01,1914,OT1,NHA,L,3,1,2,3,14
gerared01,1921,TRS,NHL,D,1,0,0,0,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
darraja01,1914,OT1,NHA,C,2,3,0,3,6
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
rossar01,1914,OT1,NHA,D,3,0,0,0,12
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
gerared01,1922,OTS,NHL,D,6,1,0,1,4
noblere01,1921,TRS,NHL,L,5,0,1,1,9
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
phillme01,1925,MTM,NHL,F,4,1,1,2,0
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
noblere01,1917,TOA,NHL,L,5,2,1,3,0
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
ronansk01,1915,MOC,NHA,Р,4,1,0,1,6
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
smithto01,1912,QU1,NHA,L,3,4,0,4,0
oatmaru01,1925,VIC,WCHL,Р,4,0,0,0,10
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
cookll01,1914,VML,PCHA,D,3,3,0,3,9
mackami01,1914,VML,PCHA,L,3,4,2,6,6
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
broadpu01,1925,MTM,NHL,Р,4,1,0,1,20
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
crawfru01,1912,QU1,NHA,Р,3,3,0,3,19
mackami01,1917,VML,PCHA,C,5,5,5,10,12
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
darraja01,1914,OT1,NHA,C,2,3,0,3,6
walkeja01,1913,TBS,NHA,L,3,1,0,1,3
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
harrism01,1920,VML,PCHA,L,5,2,1,3,6
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
cleghod01,1924,MTL,NHL,Р/С,4,0,0,0,0
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
stanlba01,1914,VML,PCHA,Р,3,6,0,6,0
pitredi01,1916,MOC,NHA,Р,4,5,0,5,6
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
gerared01,1921,TRS,NHL,D,1,0,0,0,0
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
duforan01,1914,OT1,NHA,C,2,0,1,1,0
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
wilsocu01,1916,SEA,PCHA,Р,4,1,2,3,0
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
denneco01,1921,TRS,NHL,Л/К,5,3,2,5,2
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
smithto01,1916,MOC,NHA,C,4,2,0,2,3
grahale01,1914,OT1,NHA,L,3,1,0,1,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
andrell01,1921,TRS,NHL,F,5,2,0,2,3
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
morenho01,1923,MTL,NHL,C,4,4,2,6,4
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
stanlba01,1917,VML,PCHA,Р,5,2,0,2,6
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
camerha01,1913,TBS,NHA,D,2,1,0,1,4
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
merriho01,1914,OT1,NHA,D,3,0,0,0,0
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
gerared01,1914,OT1,NHA,L,3,1,2,3,14
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
cookll01,1914,VML,PCHA,D,3,3,0,3,9
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
dyeba01,1921,TRS,NHL,Р,5,9,1,10,3
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
gerared01,1921,TRS,NHL,D,1,0,0,0,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
cookll01,1917,VML,PCHA,D,5,2,0,2,12
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
halljo01,1912,QU1,NHA,D,3,0,0,0,7
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
broadpu01,1922,OTS,NHL,Р,6,6,1,7,12
tobinch01,1915,PO1,PCHA,Р,5,2,1,3,12
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
noblere01,1925,MTM,NHL,D,4,0,0,0,4
darraja01,1914,OT1,NHA,C,2,3,0,3,6
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
wilsocu01,1913,TBS,NHA,Р,3,3,0,3,15
davidal01,1913,TBS,NHA,Р,2,1,0,1,7
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
grahale01,1914,OT1,NHA,L,3,1,0,1,0
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
noblere01,1917,TOA,NHL,L,5,2,1,3,0
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
randake01,1917,TOA,NHL,Р/Д,5,1,0,1,0
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
broadpu01,1925,MTM,NHL,Р,4,1,0,1,20
stanlba01,1917,VML,PCHA,Р,5,2,0,2,6
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
noblere01,1921,TRS,NHL,L,5,0,1,1,9
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
tobinch01,1919,SEA,PCHA,Р,5,0,0,0,0
walkeja01,1913,TBS,NHA,L,3,1,0,1,3
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
gengebo01,1912,VA1,PCHA,C,3,3,0,3,14
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
andrell01,1921,TRS,NHL,F,5,2,0,2,3
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
anderer02,1923,CAT,WCHL,Р,2,0,0,0,2
smithto01,1916,MOC,NHA,C,4,2,0,2,3
cookll01,1920,VML,PCHA,D,5,2,0,2,20
parkeer01,1923,VAM,PCHA,Р,2,0,0,0,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
cookll01,1917,VML,PCHA,D,5,2,0,2,12
ronansk01,1915,MOC,NHA,Р,4,1,0,1,6
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
corbebe01,1916,MOC,NHA,D,4,2,1,3,3
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
halljo01,1912,QU1,NHA,D,3,0,0,0,7
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
skinnal01,1920,VML,PCHA,Р,3,4,0,4,14
darraja01,1919,OTS,NHL,Р/Л,5,5,2,7,3
denneco01,1921,TRS,NHL,Л/К,5,3,2,5,2
noblere01,1925,MTM,NHL,D,4,0,0,0,4
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
coutubi01,1918,MTL,NHL,D,5,0,1,1,0
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
mackami01,1914,VML,PCHA,L,3,4,2,6,6
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
mackami01,1920,VML,PCHA,C,5,0,1,1,0
smithto01,1912,QU1,NHA,L,3,4,0,4,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
cookll01,1921,VML,PCHA,D,5,1,0,1,6
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
grahale01,1914,OT1,NHA,L,3,1,0,1,0
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
davidal01,1913,TBS,NHA,Р,2,1,0,1,7
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
randake01,1917,TOA,NHL,Р/Д,5,1,0,1,0
cleghsp01,1920,OTS,NHL,D,5,1,2,3,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
gerared01,1920,OTS,NHL,D,5,0,0,0,44
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
morenho01,1923,MTL,NHL,C,4,4,2,6,4
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
mackami01,1921,VML,PCHA,L,5,1,0,1,6
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
camerha01,1917,TOA,NHL,D,5,3,1,4,0
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
cookll01,1914,VML,PCHA,D,3,3,0,3,9
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
skinnal01,1917,TOA,NHL,Р,5,8,2,10,0
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
stewane01,1925,MTM,NHL,C,4,6,1,7,14
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
mackami01,1920,VML,PCHA,C,5,0,1,1,0
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
skinnal01,1922,VAM,PCHA,Р,3,1,1,2,6
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
griffsi01,1917,VML,PCHA,D,5,1,0,1,9
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
prodggo01,1915,MOC,NHA,D,5,3,1,4,6
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
noblere01,1917,TOA,NHL,L,5,2,1,3,0
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
cookll01,1914,VML,PCHA,D,3,3,0,3,9
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
stewane01,1925,MTM,NHL,C,4,6,1,7,14
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
darraja01,1919,OTS,NHL,Р/Л,5,5,2,7,3
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
marksja01,1912,QU1,NHA,Р,3,2,0,2,2
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
gerared01,1920,OTS,NHL,D,5,0,0,0,44
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
oliveha01,1923,CAT,WCHL,Р,2,0,0,0,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
prodggo01,1912,VA1,PCHA,Р,2,1,0,1,2
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
broadpu01,1925,MTM,NHL,Р,4,1,0,1,20
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
stewane01,1925,MTM,NHL,C,4,6,1,7,14
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
poulisk01,1913,VA1,PCHA,L,3,2,0,2,17
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
