playerid,year,stint,tmid,w,l,sa,ga
ellisda01,2010,1,TBL,2,3,24,6
garnemi01,2005,1,ATL,0,2,8,4
bironma01,2008,1,PHI,2,3,17,5
josepcu01,2008,1,TOR,2,1,11,3
millery01,2006,1,BUF,10,4,46,9
bironma01,2009,1,NYI,2,1,8,3
dunhami01,2005,1,ATL,0,2,4,3
bernijo01,2009,1,LAK,1,0,6,0
masonst01,2008,1,CBS,6,5,31,9
auldal01,2011,1,OTT,0,1,4,3
grahajo01,2006,1,CAR,0,1,3,2
hardijo01,2006,1,MIN,0,1,3,1
nabokev01,2008,1,SJS,5,4,32,11
theodjo01,2008,1,WAS,4,4,22,6
leclapa01,2007,1,CBS,3,4,23,10
hedbejo01,2007,1,ATL,5,3,31,7
luongro01,2007,1,VAN,6,8,54,15
lundqhe01,2008,1,NYR,9,4,40,10
niittan01,2008,1,PHI,2,3,18,6
aebisda01,2006,1,MTL,2,2,18,6
millery01,2011,1,BUF,5,4,34,11
huetcr01,2006,1,MTL,2,3,14,8
luongro01,2010,1,VAN,3,5,26,12
tellqmi01,2007,1,PHO,0,2,16,4
peterju01,2010,1,CAR,0,1,2,2
ellisda01,2007,1,NAS,2,1,9,4
montoal01,2010,1,NYI,0,2,9,3
gerbema01,2010,1,EDM,1,0,4,1
lehtoka01,2009,1,DAL,1,0,4,0
osgooch01,2006,1,DET,1,2,14,6
kiprumi01,2011,1,CAL,3,8,40,15
norrefr01,2006,1,CBS,3,3,22,8
garonma01,2007,1,EDM,10,0,32,2
lalimpa01,2006,1,CHI,2,1,8,4
conklty01,2008,1,DET,2,2,13,4
dipieri01,2011,1,NYI,0,1,3,1
denisma01,2006,1,TBL,4,1,20,2
auldal01,2005,1,VAN,4,3,22,7
wardca01,2005,1,CAR,1,0,3,0
dipieri01,2006,1,NYI,5,4,44,9
dubiewa01,2007,1,NYI,2,1,13,4
shielst01,2005,1,ATL,0,1,2,1
thomati01,2006,1,BOS,8,2,46,8
valiqst01,2006,1,NYR,1,0,4,2
hedbejo01,2009,1,ATL,4,2,21,5
ellisda01,2008,1,NAS,1,3,11,6
kiprumi01,2009,1,CAL,2,7,27,15
pavelon01,2009,1,ATL,0,4,11,6
luongro01,2005,1,FLO,4,4,27,7
masonst01,2009,1,CBS,0,7,28,12
bernijo01,2009,1,LAK,1,0,6,0
masonch02,2008,1,STL,3,4,18,7
halakja01,2011,1,STL,3,7,32,9
osgooch01,2005,1,DET,2,1,8,2
millery01,2011,1,BUF,5,4,34,11
leclapa01,2009,1,OTT,3,1,10,5
leclapa01,2008,1,CBS,0,1,3,2
vokouto01,2008,1,FLO,3,4,19,6
luongro01,2010,1,VAN,3,5,26,12
raycran01,2006,1,TOR,3,6,32,13
bryzgil01,2009,1,PHO,8,5,62,17
lalimpa01,2007,1,CHI,3,0,9,2
cloutda01,2007,1,LAK,1,0,4,1
johnsbr02,2008,1,WAS,0,1,2,1
scrivbe01,2011,1,TOR,1,1,5,2
sauveph01,2005,1,CAL,1,0,3,0
clemmsc01,2005,1,NJD,1,1,7,3
leclapa01,2007,1,CBS,3,4,23,10
raycran01,2010,1,DAL,2,0,6,1
hedbejo01,2010,1,NJD,2,1,11,3
niemian02,2010,1,SJS,3,5,28,8
theodjo01,2009,1,WAS,2,2,16,7
khabini01,2011,1,EDM,0,5,20,12
rolosdw01,2010,1,NYI,0,1,3,2
budajpe01,2005,1,COL,0,5,14,9
legacma01,2005,1,DET,2,2,17,7
theodjo01,2011,1,FLO,4,7,37,14
toskave01,2007,1,TOR,2,3,15,6
neuvimi01,2010,1,WAS,3,3,21,6
labarja01,2007,1,LAK,2,1,10,5
lenevda01,2005,1,PHO,0,1,3,1
noronmi01,2005,1,BUF,0,0,1,1
gerbema01,2005,1,CAR,7,2,33,10
legacma01,2008,1,STL,3,1,13,4
turcoma01,2008,1,DAL,5,6,43,16
greisth01,2011,1,SJS,1,1,7,2
hardijo01,2005,1,MIN,1,0,3,1
lehtoka01,2010,1,DAL,3,7,33,14
divisre01,2005,1,STL,0,1,3,2
crawfco01,2010,1,CHI,4,3,19,3
sanfocu01,2006,1,STL,0,2,6,5
thomati01,2005,1,BOS,2,6,31,9
sanfocu01,2007,1,VAN,0,1,4,2
rolosdw01,2008,1,EDM,4,4,24,5
turcoma01,2007,1,DAL,3,3,23,9
morrimi01,2005,1,EDM,5,2,24,6
priceca01,2007,1,MTL,3,2,22,4
lehtoka01,2007,1,ATL,4,3,18,5
priceca01,2009,1,MTL,2,3,17,5
schneco01,2008,1,VAN,0,1,3,3
brodema01,2009,1,NJD,6,4,31,9
lehtoka01,2006,1,ATL,7,4,30,10
ramoka01,2007,1,TBL,0,1,2,2
auldal01,2008,1,OTT,2,4,25,9
marksja02,2011,1,FLO,0,1,3,1
legacma01,2009,1,CAR,2,2,16,4
denisma01,2006,1,TBL,4,1,20,2
rinnepe01,2008,1,NAS,5,2,24,5
leighmi01,2008,1,CAR,1,1,5,3
johnsbr02,2009,1,PIT,2,0,6,0
tellqmi01,2006,2,PHO,3,1,16,4
huetcr01,2006,1,MTL,2,3,14,8
hedbejo01,2009,1,ATL,4,2,21,5
cassifr01,2006,1,WAS,0,1,3,2
lundqhe01,2006,1,NYR,8,4,50,9
millery01,2010,1,BUF,2,1,8,4
dunhami01,2005,1,ATL,0,2,4,3
andercr01,2006,1,FLO,1,0,2,0
gigueje01,2008,1,AND,2,2,12,4
turcoma01,2005,1,DAL,8,1,24,6
bryzgil01,2006,1,AND,0,4,13,6
priceca01,2011,1,MTL,5,8,40,14
peterju01,2010,1,CAR,0,1,2,2
auldal01,2011,1,OTT,0,1,4,3
brodema01,2005,1,NJD,8,3,38,9
mcelhcu01,2009,1,CAL,1,0,4,2
bouchbr01,2010,1,PHI,2,3,20,8
fleurma01,2007,1,PIT,1,0,3,0
labarja01,2008,2,VAN,0,2,9,5
rinnepe01,2010,1,NAS,6,4,34,7
niittan01,2007,1,PHI,1,0,3,0
lehtoka01,2006,1,ATL,7,4,30,10
hedbejo01,2011,1,NJD,5,2,20,7
macdojo01,2006,2,BOS,0,1,3,2
macdojo01,2006,1,DET,0,1,7,3
masonch02,2009,1,STL,5,3,28,8
josepcu01,2008,1,TOR,2,1,11,3
rolosdw01,2006,1,EDM,3,2,21,6
luongro01,2011,1,VAN,6,6,42,17
luongro01,2005,1,FLO,4,4,27,7
wardca01,2006,1,CAR,0,4,14,6
caronse01,2005,1,PIT,0,3,10,6
thibajo01,2007,1,BUF,0,2,10,3
toskave01,2009,1,TOR,1,1,4,2
macdojo01,2008,1,NYI,3,3,15,6
lundqhe01,2008,1,NYR,9,4,40,10
dipieri01,2010,1,NYI,2,1,9,3
osgooch01,2008,1,DET,4,2,21,6
lalimpa01,2007,1,CHI,3,0,9,2
turcoma01,2010,1,CHI,2,2,13,7
toskave01,2005,1,SJS,0,3,12,5
rolosdw01,2007,1,EDM,5,4,37,10
ersbeer01,2007,1,LAK,1,1,10,2
rasktu01,2010,1,BOS,1,1,5,2
khabini01,2010,1,EDM,1,3,18,4
theodjo01,2011,1,FLO,4,7,37,14
shielst01,2005,1,ATL,0,1,2,1
pavelon01,2011,1,WPG,3,3,20,8
turcoma01,2006,1,DAL,8,4,46,11
masonch02,2008,1,STL,3,4,18,7
nabokev01,2006,1,SJS,2,1,10,4
holmqjo01,2007,1,TBL,1,0,4,1
fleurma01,2008,1,PIT,3,4,22,6
macdojo01,2010,1,DET,1,2,9,2
peterju01,2011,1,CAR,0,2,6,3
huetcr01,2006,1,MTL,2,3,14,8
fleurma01,2005,1,PIT,0,2,5,4
hillejo01,2007,1,AND,2,1,12,5
bouchbr01,2010,1,PHI,2,3,20,8
backsni01,2009,1,MIN,2,7,38,14
elliobr01,2010,1,OTT,0,4,8,6
khabini01,2011,1,EDM,0,5,20,12
gerbema01,2006,1,OTT,1,2,10,3
johnsbr02,2006,1,WAS,0,5,20,7
masonst01,2009,1,CBS,0,7,28,12
labarja01,2011,1,PHO,0,2,11,7
hardijo01,2005,1,MIN,1,0,3,1
bacasja01,2005,1,STL,1,0,4,1
rolosdw01,2005,1,MIN,0,1,8,2
andercr01,2010,2,OTT,2,1,12,1
fleurma01,2006,1,PIT,9,5,39,9
niittan01,2005,1,PHI,3,4,24,10
bouchbr01,2005,1,PHO,1,0,3,0
bironma01,2008,1,PHI,2,3,17,5
holtbbr01,2011,1,WAS,0,1,4,2
osgooch01,2007,1,DET,2,3,16,8
clemmsc01,2008,1,NJD,2,1,12,3
enrotjh01,2010,1,BUF,3,0,19,5
shielst01,2005,1,ATL,0,1,2,1
schneco01,2010,1,VAN,1,0,3,0
clemmsc01,2005,1,NJD,1,1,7,3
thomati01,2008,1,BOS,4,4,28,9
turcoma01,2005,1,DAL,8,1,24,6
fernama01,2005,1,MIN,4,2,19,4
gigueje01,2006,1,AND,4,6,39,13
greisth01,2011,1,SJS,1,1,7,2
gerbema01,2005,1,CAR,7,2,33,10
conklty01,2011,1,DET,1,0,3,0
toivoha01,2006,1,BOS,1,1,8,3
backsni01,2008,1,MIN,5,2,21,5
macdojo01,2008,1,NYI,3,3,15,6
bironma01,2011,1,NYR,0,2,7,3
koskimi01,2010,1,NYI,1,0,4,0
theodjo01,2011,1,FLO,4,7,37,14
nabokev01,2007,1,SJS,6,6,40,18
hardijo01,2008,1,MIN,0,1,2,1
wardca01,2011,1,CAR,1,4,14,6
theodjo01,2009,1,WAS,2,2,16,7
luongro01,2010,1,VAN,3,5,26,12
priceca01,2011,1,MTL,5,8,40,14
dunhami01,2005,1,ATL,0,2,4,3
theodjo01,2005,1,MTL,1,1,6,1
bouchbr01,2008,1,SJS,1,1,6,2
conklty01,2006,1,CBS,1,1,5,2
halakja01,2009,1,MTL,5,2,21,5
garonma01,2005,1,LAK,4,1,16,3
poulike01,2010,1,NYI,0,1,3,2
rolosdw01,2007,1,EDM,5,4,37,10
peterju01,2010,1,CAR,0,1,2,2
emeryra01,2006,1,OTT,1,4,19,8
lundqhe01,2007,1,NYR,6,7,42,13
halakja01,2010,1,STL,3,4,29,10
scrivbe01,2011,1,TOR,1,1,5,2
schneco01,2008,1,VAN,0,1,3,3
clemmsc01,2006,1,NJD,0,2,6,3
conklty01,2010,1,STL,0,2,7,6
gustajo01,2010,1,TOR,2,1,10,4
belfoed01,2005,1,TOR,2,4,14,6
auldal01,2011,1,OTT,0,1,4,3
varlasi01,2010,1,WAS,1,2,8,3
bernijo01,2010,1,LAK,0,2,5,3
lalimpa01,2009,1,BUF,0,2,13,5
lundqhe01,2006,1,NYR,8,4,50,9
denisma01,2005,1,CBS,3,1,18,4
lundqhe01,2008,1,NYR,9,4,40,10
caronse01,2005,1,PIT,0,3,10,6
bironma01,2007,1,PHI,2,6,20,13
khabini01,2008,1,CHI,2,5,19,9
munroad01,2005,1,CHI,0,1,4,2
niemian02,2009,1,CHI,6,2,32,6
ellisda01,2008,1,NAS,1,3,11,6
bernijo01,2011,1,LAK,0,1,2,2
smithmi02,2011,1,PHO,6,8,46,15
priceca01,2009,1,MTL,2,3,17,5
wardca01,2008,1,CAR,2,4,19,7
hardijo01,2007,1,MIN,2,2,14,6
huetcr01,2007,1,MTL,2,3,13,5
ramoka01,2008,1,TBL,1,3,13,5
masonst01,2010,1,CBS,4,5,31,10
huetcr01,2005,1,MTL,1,2,9,3
bryzgil01,2008,1,PHO,2,3,20,10
bernijo01,2009,1,LAK,1,0,6,0
divisre01,2005,1,STL,0,1,3,2
denisma01,2006,1,TBL,4,1,20,2
schaeno01,2005,1,SJS,1,0,4,1
niittan01,2010,1,SJS,2,0,4,0
kiprumi01,2009,1,CAL,2,7,27,15
legacma01,2008,1,STL,3,1,13,4
garnemi01,2005,1,ATL,0,2,8,4
huetcr01,2007,2,WAS,2,0,5,0
