year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1973,КФ,А,BOS,NHL,TOR,NHL,4,0,0,17,9,
1941,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",BOS,NHL,CHI,NHL,2,1,0,5,7,
2011,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",PHO,NHL,CHI,NHL,4,2,0,17,12,
1986,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHI,NHL,NYI,NHL,4,3,0,23,16,
2010,ЧСС,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",SJS,NHL,DET,NHL,4,3,0,18,18,
2009,SFК,О,CHI,NHL,PHI,NHL,4,2,0,25,22,
2008,КФУ,С,CAR,NHL,NJD,NHL,4,3,0,17,15,
1960,SF,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",DET,NHL,TOR,NHL,4,1,0,15,8,
1990,DFD,А,BOS,NHL,HAR,NHL,4,2,0,24,17,
1972,SF,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,NYR,NHL,4,1,0,15,11,
1988,DFD,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",CAL,NHL,VAN,NHL,4,3,0,26,20,
1938,SFК,A,BOS,NHL,TOR,NHL,4,1,0,12,6,
1935,КФ,С,NYA,NHL,CHI,NHL,1,1,0,7,5,ТГ
1988,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.",я,MTL,NHL,BOS,NHL,4,1,0,16,13,
1978,SF,я,NYR,NHL,NYI,NHL,4,2,0,18,13,
1992,CF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",LAK,NHL,TOR,NHL,4,3,0,22,23,
1976,КФ,A,MTL,NHL,STL,NHL,4,0,0,19,4,
1978,КФ,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,TOR,NHL,4,0,0,19,10,
1989,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WAS,NHL,NYR,NHL,4,1,0,22,15,
1956,SFК,С,MTL,NHL,BOS,NHL,4,1,0,15,6,
1996,SFК,О,DET,NHL,PHI,NHL,4,0,0,16,6,
1977,КФ,,NEW,WHA,EDO,WHA,4,1,0,23,9,
1974,SF,"Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BUF,NHL,MTL,NHL,4,2,0,21,29,
1918,SFК,,SEA,PCHA,MTL,NHL,2,2,0,19,10,Н/Д
2000,КФУ,С,PIT,NHL,WAS,NHL,4,2,0,14,10,
1981,DFD,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",STL,NHL,WIN,NHL,3,1,0,20,13,
1984,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Добро пожаловать в мой мир! Я готов помочь вам с переводом любого текста на русский язык. Просто напишите текст, который вы хотите перевести, и я предоставлю точный и естественный перевод. Начнем!",CHI,NHL,MNS,NHL,4,2,0,33,29,
1992,DFD,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",VAN,NHL,WIN,NHL,4,2,0,21,17,
1998,КФУ,A,DAL,NHL,EDM,NHL,4,0,0,11,7,
1947,SFК,С,TOR,NHL,DET,NHL,4,0,0,18,7,
1926,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",BOS,NHL,CHI,NHL,1,0,1,10,5,ТГ
1996,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",DET,NHL,STL,NHL,4,2,0,13,12,
1982,SFК,О,NYI,NHL,EDM,NHL,4,0,0,17,6,
1991,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.",я,BOS,NHL,MTL,NHL,4,0,0,14,8,
1986,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Добро пожаловать в мой мир! Я готов помочь вам с переводом любого текста на русский язык. Просто напишите текст, который вы хотите перевести, и я предоставлю точный и естественный перевод. Начнем!",DET,NHL,TOR,NHL,4,3,0,20,18,
1997,КФУ,С,BUF,NHL,PHI,NHL,4,1,0,18,9,
1987,DFD,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",EDM,NHL,WIN,NHL,4,1,0,25,17,
1968,КФ,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",LAK,NHL,OAK,NHL,4,3,0,23,25,
1989,DFD,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",STL,NHL,TOR,NHL,4,1,0,20,16,
2010,КФУ,A,VAN,NHL,CHI,NHL,4,3,0,16,22,
1967,SFК,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",MTL,NHL,STL,NHL,4,0,0,11,7,
1983,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",EDM,NHL,CAL,NHL,4,3,0,33,27,
2009,ЧСС,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",CHI,NHL,VAN,NHL,4,2,0,23,18,
1955,SFК,С,MTL,NHL,DET,NHL,4,1,0,18,9,
1991,DFD,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",VAN,NHL,WIN,NHL,4,3,0,29,17,
1975,SFК,"Добро пожаловать в мой мир! Я готов помочь вам с переводом любого текста на русский язык. Просто напишите текст, который вы хотите перевести, и я предоставлю точный и естественный перевод. Начнем!",MTL,NHL,PHI,NHL,4,0,0,14,9,
1994,КФУ,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",CHI,NHL,TOR,NHL,4,3,0,22,20,
1998,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",BUF,NHL,TOR,NHL,4,1,0,21,16,
1983,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",NYI,NHL,MTL,NHL,4,2,0,17,12,
1975,КФ,,CAC,WHA,QUN,WHA,4,1,0,23,15,
1998,ЧСС,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",COL,NHL,DET,NHL,4,2,0,21,14,
1970,КФ,С,CHI,NHL,PHI,NHL,4,0,0,20,8,
1985,CF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",CAL,NHL,STL,NHL,4,3,0,28,22,
2010,SFК,О,BOS,NHL,VAN,NHL,4,3,0,23,8,
1933,КФ,С,MTM,NHL,NYR,NHL,1,0,1,2,1,ТГ
2009,ЧСС,я,MTL,NHL,PIT,NHL,4,3,0,19,18,
1927,SF,С,MTM,NHL,MTL,NHL,1,0,1,3,2,ТГ
1958,SF,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",TOR,NHL,BOS,NHL,4,3,0,20,21,
1922,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1937,SF,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",CHI,NHL,NYA,NHL,2,1,0,5,5,
1998,КФУ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",BUF,NHL,OTT,NHL,4,0,0,12,6,
1921,СЦБФ,,VML,PCHA,REG,WCHL,1,1,0,5,2,ТГ
1972,КФ,А,MTL,NHL,BUF,NHL,4,2,0,21,16,
1994,ЧСС,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",CHI,NHL,VAN,NHL,4,0,0,11,6,
2000,SFК,О,COL,NHL,NJD,NHL,4,3,0,19,11,
1996,КФУ,А,NJD,NHL,MTL,NHL,4,1,0,22,11,
1936,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",MTM,NHL,BOS,NHL,2,1,0,8,6,
1931,SF,А,NYR,NHL,MTL,NHL,3,1,0,13,9,
1976,DFD,,HOU,WHA,EDO,WHA,4,1,0,20,16,
1980,"Предупреждение: следующее содержит спойлеры к фильму «Престиж».

В фильме «Престиж» Кристофер П. Хаммертон описывает сцену, в которой два мага, Роберт Энджер и Альфред Бредли, соревнуются в трюке с исчезновением человека. Энджер использует метод, который включает в себя создание иллюзии, в то время как Бредли на самом деле исчезает с помощью сложного механизма. Эта сцена подчеркивает тему иллюзии против реальности в фильме, поскольку зрители должны различать, что является магией и что является более мрачной наукой.",С,EDM,NHL,MTL,NHL,3,0,0,15,6,
1977,КФ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",TOR,NHL,NYI,NHL,4,3,0,16,13,
2008,ЧСС,"Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PIT,NHL,WAS,NHL,4,3,0,27,22,
2009,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",PHI,NHL,MTL,NHL,4,1,0,17,7,
1983,DFD,А,MTL,NHL,BOS,NHL,3,0,0,10,2,
1932,SF,А,TOR,NHL,BOS,NHL,3,2,0,9,7,
1936,КФ,С,NYR,NHL,TOR,NHL,2,0,0,5,1,
2001,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",SJS,NHL,PHO,NHL,4,1,0,13,7,
1995,КФУ,А,PHI,NHL,TBL,NHL,4,2,0,26,13,
1986,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHI,NHL,NYI,NHL,4,3,0,23,16,
1989,DFD,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",EDM,NHL,WIN,NHL,4,3,0,24,22,
1955,SF,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",DET,NHL,TOR,NHL,4,1,0,14,10,
1979,SF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",NYI,NHL,BUF,NHL,4,2,0,22,17,
2007,КФУ,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,CAL,NHL,4,3,0,19,17,
1925,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1981,DFD,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",NYR,NHL,PHI,NHL,3,1,0,19,15,
1972,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.",,NEW,WHA,CLC,WHA,4,1,0,16,14,
1971,КФ,А,BOS,NHL,TOR,NHL,4,1,0,18,10,
1971,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",NYR,NHL,MTL,NHL,4,2,0,19,14,
1991,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Добро пожаловать в мой мир! Я готов помочь вам с переводом любого текста на русский язык. Просто напишите текст, который вы хотите перевести, и я предоставлю точный и естественный перевод. Начнем!",CHI,NHL,DET,NHL,4,0,0,11,6,
1929,КФ,С,NYR,NHL,OTS,NHL,1,0,1,6,3,ТГ
1921,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",,VML,PCHA,SEA,PCHA,2,0,0,2,0,ТГ
1917,SFК,,TOA,NHL,VML,PCHA,3,2,0,18,21,
1929,SFК,A,MTL,NHL,BOS,NHL,2,0,0,7,3,
1993,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",TOR,NHL,CHI,NHL,4,2,0,15,10,
2008,КФУ,С,CAR,NHL,NJD,NHL,4,3,0,17,15,
1931,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",TOR,NHL,CHI,NHL,1,1,0,6,2,ТГ
1932,SF,А,TOR,NHL,BOS,NHL,3,2,0,9,7,
2008,CF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",DET,NHL,CHI,NHL,4,1,0,19,10,
1922,СЦБФ,,OTS,NHL,VAM,PCHA,3,1,0,10,7,
1967,КФ,А,MTL,NHL,BOS,NHL,4,0,0,15,8,
1940,SF,А,BOS,NHL,TOR,NHL,4,3,0,15,17,
1986,DFD,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",WIN,NHL,CAL,NHL,4,2,0,22,15,
