id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
326,1986,КФР,Здравствуйте! Как я могу вам помочь?,MIL,NBA,PHI,NBA,3,2
327,1986,КФС,М,DET,NBA,ATL,NBA,4,1
328,1986,КФС,М,BOS,NBA,MIL,NBA,4,3
329,1986,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,SEA,NBA,4,0
330,1986,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,DEN,NBA,3,0
331,1986,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,POR,NBA,3,1
332,1986,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,DAL,NBA,3,1
333,1986,КФР,Здравствуйте! Как я могу вам помочь?,GSW,NBA,UTA,NBA,3,2
334,1986,КФС,М,LAL,NBA,GSW,NBA,4,1
335,1986,КФС,М,SEA,NBA,HOU,NBA,4,2
336,1987,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NBA,BOS,NBA,4,2
337,1987,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,NYK,NBA,3,1
339,1987,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,CLE,NBA,3,2
340,1987,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,WSB,NBA,3,2
341,1987,КФС,М,DET,NBA,CHI,NBA,4,1
342,1987,КФС,М,BOS,NBA,ATL,NBA,4,3
343,1987,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,DET,NBA,4,3
344,1987,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,DAL,NBA,4,3
345,1987,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,SAS,NBA,3,0
346,1987,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,HOU,NBA,3,1
347,1987,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,POR,NBA,3,1
348,1987,КФР,Здравствуйте! Как я могу вам помочь?,DEN,NBA,SEA,NBA,3,2
349,1987,КФС,М,DAL,NBA,DEN,NBA,4,2
350,1987,КФС,М,LAL,NBA,UTA,NBA,4,3
351,1988,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NBA,CHI,NBA,4,2
352,1988,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,BOS,NBA,3,0
353,1988,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,PHI,NBA,3,0
354,1988,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,CLE,NBA,3,2
355,1988,КФР,Здравствуйте! Как я могу вам помочь?,MIL,NBA,ATL,NBA,3,2
356,1988,КФС,М,DET,NBA,MIL,NBA,4,0
357,1988,КФС,М,CHI,NBA,NYK,NBA,4,2
358,1988,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,PHO,NBA,4,0
359,1988,КФР,Здравствуйте! Как я могу вам помочь?,GSW,NBA,UTA,NBA,3,0
360,1988,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,POR,NBA,3,0
361,1988,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,DEN,NBA,3,0
362,1988,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,HOU,NBA,3,1
363,1988,КФС,М,LAL,NBA,SEA,NBA,4,0
364,1988,КФС,М,PHO,NBA,GSW,NBA,4,1
365,1989,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NBA,CHI,NBA,4,3
366,1989,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,IND,NBA,3,0
367,1989,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,MIL,NBA,3,1
368,1989,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,BOS,NBA,3,2
369,1989,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,CLE,NBA,3,2
370,1989,КФС,М,CHI,NBA,PHI,NBA,4,1
371,1989,КФС,М,DET,NBA,NYK,NBA,4,1
372,1989,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,DET,NBA,POR,NBA,4,1
373,1989,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",POR,NBA,PHO,NBA,4,2
374,1989,КФР,Здравствуйте! Как я могу вам помочь?,POR,NBA,DAL,NBA,3,0
375,1989,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,DEN,NBA,3,0
376,1989,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,HOU,NBA,3,1
377,1989,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,UTA,NBA,3,2
378,1989,КФС,М,PHO,NBA,LAL,NBA,4,1
379,1989,КФС,М,POR,NBA,SAS,NBA,4,3
380,1990,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,DET,NBA,4,0
381,1990,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,NYK,NBA,3,0
382,1990,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,MIL,NBA,3,0
383,1990,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,IND,NBA,3,2
384,1990,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,ATL,NBA,3,2
385,1990,КФС,М,CHI,NBA,PHI,NBA,4,1
386,1990,КФС,М,DET,NBA,BOS,NBA,4,2
387,1990,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,CHI,NBA,LAL,NBA,4,1
388,1990,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,POR,NBA,4,2
389,1990,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,HOU,NBA,3,0
390,1990,КФР,Здравствуйте! Как я могу вам помочь?,GSW,NBA,SAS,NBA,3,1
391,1990,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,PHO,NBA,3,1
392,1990,КФР,Здравствуйте! Как я могу вам помочь?,POR,NBA,SEA,NBA,3,2
393,1990,КФС,М,LAL,NBA,GSW,NBA,4,1
394,1990,КФС,М,POR,NBA,UTA,NBA,4,1
395,1991,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,CLE,NBA,4,2
396,1991,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,IND,NBA,3,0
397,1991,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,MIA,NBA,3,0
398,1991,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,NJN,NBA,3,1
399,1991,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,DET,NBA,3,2
400,1991,КФС,М,CHI,NBA,NYK,NBA,4,3
401,1991,КФС,М,CLE,NBA,BOS,NBA,4,3
402,1991,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,CHI,NBA,POR,NBA,4,2
403,1991,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",POR,NBA,UTA,NBA,4,2
404,1991,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,SAS,NBA,3,0
405,1991,КФР,Здравствуйте! Как я могу вам помочь?,POR,NBA,LAL,NBA,3,1
406,1991,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,GSW,NBA,3,1
407,1991,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,LAC,NBA,3,2
408,1991,КФС,М,POR,NBA,PHO,NBA,4,1
409,1991,КФС,М,UTA,NBA,SEA,NBA,4,1
410,1992,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,NYK,NBA,4,2
411,1992,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,ATL,NBA,3,0
412,1992,КФР,Здравствуйте! Как я могу вам помочь?,CHH,NBA,BOS,NBA,3,1
413,1992,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,IND,NBA,3,1
414,1992,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,NJN,NBA,3,2
415,1992,КФС,М,CHI,NBA,CLE,NBA,4,0
416,1992,КФС,М,NYK,NBA,CHH,NBA,4,1
417,1992,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,CHI,NBA,PHO,NBA,4,2
418,1992,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHO,NBA,SEA,NBA,4,3
419,1992,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,POR,NBA,3,1
420,1992,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,LAC,NBA,3,2
421,1992,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,LAL,NBA,3,2
422,1992,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,UTA,NBA,3,2
423,1992,КФС,М,PHO,NBA,SAS,NBA,4,2
424,1992,КФС,М,SEA,NBA,HOU,NBA,4,3
425,1993,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYK,NBA,IND,NBA,4,3
426,1993,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,CLE,NBA,3,0
427,1993,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,ORL,NBA,3,0
428,1993,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,NJN,NBA,3,1
429,1993,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,MIA,NBA,3,2
430,1993,КФС,М,IND,NBA,ATL,NBA,4,2
431,1993,КФС,М,NYK,NBA,CHI,NBA,4,3
432,1993,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,HOU,NBA,NYK,NBA,4,3
433,1993,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",HOU,NBA,UTA,NBA,4,1
434,1993,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,GSW,NBA,3,0
435,1993,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,POR,NBA,3,1
436,1993,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,SAS,NBA,3,1
437,1993,КФР,Здравствуйте! Как я могу вам помочь?,DEN,NBA,SEA,NBA,3,2
438,1993,КФС,М,HOU,NBA,PHO,NBA,4,3
439,1993,КФС,М,UTA,NBA,DEN,NBA,4,3
440,1994,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",ORL,NBA,IND,NBA,4,3
441,1994,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,ATL,NBA,3,0
442,1994,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,CHH,NBA,3,1
443,1994,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,CLE,NBA,3,1
444,1994,КФР,Здравствуйте! Как я могу вам помочь?,ORL,NBA,BOS,NBA,3,1
445,1994,КФС,М,ORL,NBA,CHI,NBA,4,2
446,1994,КФС,М,IND,NBA,NYK,NBA,4,3
447,1994,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,HOU,NBA,ORL,NBA,4,0
448,1994,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",HOU,NBA,SAS,NBA,4,2
449,1994,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,POR,NBA,3,0
450,1994,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,DEN,NBA,3,0
451,1994,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,SEA,NBA,3,1
452,1994,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,UTA,NBA,3,2
453,1994,КФС,М,SAS,NBA,LAL,NBA,4,2
454,1994,КФС,М,HOU,NBA,PHO,NBA,4,3
455,1995,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,ORL,NBA,4,0
456,1995,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,MIA,NBA,3,0
457,1995,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,CLE,NBA,3,0
458,1995,КФР,Здравствуйте! Как я могу вам помочь?,ORL,NBA,DET,NBA,3,0
459,1995,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,IND,NBA,3,2
460,1995,КФС,М,CHI,NBA,NYK,NBA,4,1
461,1995,КФС,М,ORL,NBA,ATL,NBA,4,1
462,1995,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,CHI,NBA,SEA,NBA,4,2
463,1995,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SEA,NBA,UTA,NBA,4,3
464,1995,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,LAL,NBA,3,1
465,1995,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,PHO,NBA,3,1
466,1995,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,SAC,NBA,3,1
467,1995,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,POR,NBA,3,2
468,1995,КФС,М,SEA,NBA,HOU,NBA,4,0
469,1995,КФС,М,UTA,NBA,SAS,NBA,4,2
470,1996,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,MIA,NBA,4,1
471,1996,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,WSB,NBA,3,0
472,1996,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,CHH,NBA,3,0
473,1996,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,DET,NBA,3,2
474,1996,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,ORL,NBA,3,2
475,1996,КФС,М,CHI,NBA,ATL,NBA,4,1
476,1996,КФС,М,MIA,NBA,NYK,NBA,4,3
477,1996,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,CHI,NBA,UTA,NBA,4,2
478,1996,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",UTA,NBA,HOU,NBA,4,2
479,1996,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,MIN,NBA,3,0
480,1996,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,LAC,NBA,3,0
481,1996,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,POR,NBA,3,1
482,1996,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,PHO,NBA,3,2
483,1996,КФС,М,UTA,NBA,LAL,NBA,4,1
484,1996,КФС,М,HOU,NBA,SEA,NBA,4,3
485,1997,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,IND,NBA,4,3
486,1997,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,NJN,NBA,3,0
487,1997,КФР,Здравствуйте! Как я могу вам помочь?,CHH,NBA,ATL,NBA,3,1
488,1997,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,CLE,NBA,3,1
489,1997,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,MIA,NBA,3,2
490,1997,КФС,М,CHI,NBA,CHH,NBA,4,1
491,1997,КФС,М,IND,NBA,NYK,NBA,4,1
492,1997,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,CHI,NBA,UTA,NBA,4,2
493,1997,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",UTA,NBA,LAL,NBA,4,0
494,1997,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,POR,NBA,3,1
495,1997,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,PHO,NBA,3,1
496,1997,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,MIN,NBA,3,2
497,1997,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,HOU,NBA,3,2
498,1997,КФС,М,LAL,NBA,SEA,NBA,4,1
499,1997,КФС,М,UTA,NBA,SAS,NBA,4,1
500,1998,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYK,NBA,IND,NBA,4,2
501,1998,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,MIL,NBA,3,0
502,1998,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,ORL,NBA,3,1
503,1998,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,DET,NBA,3,2
504,1998,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,MIA,NBA,3,2
505,1998,КФС,М,IND,NBA,PHI,NBA,4,0
506,1998,КФС,М,NYK,NBA,ATL,NBA,4,0
507,1998,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,SAS,NBA,NYK,NBA,4,1
508,1998,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SAS,NBA,POR,NBA,4,0
509,1998,КФР,Здравствуйте! Как я могу вам помочь?,POR,NBA,PHO,NBA,3,0
510,1998,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,HOU,NBA,3,1
511,1998,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,MIN,NBA,3,1
512,1998,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,SAC,NBA,3,2
513,1998,КФС,М,SAS,NBA,LAL,NBA,4,0
514,1998,КФС,М,POR,NBA,UTA,NBA,4,2
515,1999,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",IND,NBA,NYK,NBA,4,2
516,1999,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,DET,NBA,3,0
517,1999,КФР,Здравствуйте! Как я могу вам помочь?,NYK,NBA,TOR,NBA,3,0
518,1999,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,CHH,NBA,3,1
519,1999,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,MIL,NBA,3,2
520,1999,КФС,М,IND,NBA,PHI,NBA,4,2
521,1999,КФС,М,NYK,NBA,MIA,NBA,4,3
522,1999,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,IND,NBA,4,2
523,1999,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,POR,NBA,4,3
524,1999,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,SAS,NBA,3,1
525,1999,КФР,Здравствуйте! Как я могу вам помочь?,POR,NBA,MIN,NBA,3,1
526,1999,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,SAC,NBA,3,2
527,1999,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,SEA,NBA,3,2
528,1999,КФС,М,LAL,NBA,PHO,NBA,4,1
529,1999,КФС,М,POR,NBA,UTA,NBA,4,1
530,2000,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHI,NBA,MIL,NBA,4,3
531,2000,КФР,Здравствуйте! Как я могу вам помочь?,CHH,NBA,MIA,NBA,3,0
532,2000,КФР,Здравствуйте! Как я могу вам помочь?,MIL,NBA,ORL,NBA,3,1
533,2000,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,IND,NBA,3,1
534,2000,КФР,Здравствуйте! Как я могу вам помочь?,TOR,NBA,NYK,NBA,3,2
535,2000,КФС,М,MIL,NBA,CHH,NBA,4,3
536,2000,КФС,М,PHI,NBA,TOR,NBA,4,3
537,2000,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,PHI,NBA,4,1
538,2000,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,SAS,NBA,4,0
539,2000,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,POR,NBA,3,0
540,2000,КФР,Здравствуйте! Как я могу вам помочь?,SAC,NBA,PHO,NBA,3,1
541,2000,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,MIN,NBA,3,1
542,2000,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,UTA,NBA,3,2
543,2000,КФС,М,LAL,NBA,SAC,NBA,4,0
544,2000,КФС,М,SAS,NBA,DAL,NBA,4,1
545,2001,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NJN,NBA,BOS,NBA,4,2
546,2001,КФР,Здравствуйте! Как я могу вам помочь?,CHH,NBA,ORL,NBA,3,1
547,2001,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,PHI,NBA,3,2
548,2001,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,TOR,NBA,3,2
549,2001,КФР,Здравствуйте! Как я могу вам помочь?,NJN,NBA,IND,NBA,3,2
550,2001,КФС,М,BOS,NBA,DET,NBA,4,1
551,2001,КФС,М,NJN,NBA,CHH,NBA,4,1
552,2001,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,NJN,NBA,4,0
553,2001,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,SAC,NBA,4,3
554,2001,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,MIN,NBA,3,0
555,2001,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,POR,NBA,3,0
556,2001,КФР,Здравствуйте! Как я могу вам помочь?,SAC,NBA,UTA,NBA,3,1
557,2001,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,SEA,NBA,3,2
558,2001,КФС,М,LAL,NBA,SAS,NBA,4,1
559,2001,КФС,М,SAC,NBA,DAL,NBA,4,1
560,2002,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NJN,NBA,DET,NBA,4,0
561,2002,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,IND,NBA,4,2
562,2002,КФР,Здравствуйте! Как я могу вам помочь?,NJN,NBA,MIL,NBA,4,2
563,2002,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,NOH,NBA,4,2
564,2002,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,ORL,NBA,4,3
565,2002,КФС,М,NJN,NBA,BOS,NBA,4,0
566,2002,КФС,М,DET,NBA,PHI,NBA,4,2
567,2002,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,SAS,NBA,NJN,NBA,4,2
568,2002,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SAS,NBA,DAL,NBA,4,2
569,2002,КФР,Здравствуйте! Как я могу вам помочь?,SAC,NBA,UTA,NBA,4,1
570,2002,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,MIN,NBA,4,2
571,2002,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,PHO,NBA,4,2
572,2002,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,POR,NBA,4,3
573,2002,КФС,М,SAS,NBA,LAL,NBA,4,2
574,2002,КФС,М,DAL,NBA,SAC,NBA,4,3
575,2003,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NBA,IND,NBA,4,2
576,2003,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,BOS,NBA,4,0
577,2003,КФР,Здравствуйте! Как я могу вам помочь?,NJN,NBA,NYK,NBA,4,0
578,2003,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,MIL,NBA,4,1
579,2003,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,NOH,NBA,4,3
580,2003,КФС,М,IND,NBA,MIA,NBA,4,2
581,2003,КФС,М,DET,NBA,NJN,NBA,4,3
582,2003,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,DET,NBA,LAL,NBA,4,1
583,2003,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,MIN,NBA,4,2
584,2003,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,MEM,NBA,4,0
585,2003,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,HOU,NBA,4,1
586,2003,КФР,Здравствуйте! Как я могу вам помочь?,MIN,NBA,DEN,NBA,4,1
587,2003,КФР,Здравствуйте! Как я могу вам помочь?,SAC,NBA,DAL,NBA,4,1
588,2003,КФС,М,LAL,NBA,SAS,NBA,4,2
589,2003,КФС,М,MIN,NBA,SAC,NBA,4,3
590,2004,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NBA,MIA,NBA,4,3
591,2004,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,NJN,NBA,4,0
592,2004,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,PHI,NBA,4,1
593,2004,КФР,Здравствуйте! Как я могу вам помочь?,WAS,NBA,CHI,NBA,4,2
594,2004,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,BOS,NBA,4,3
595,2004,КФС,М,MIA,NBA,WAS,NBA,4,0
596,2004,КФС,М,DET,NBA,IND,NBA,4,2
597,2004,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,SAS,NBA,DET,NBA,4,3
598,2004,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SAS,NBA,PHO,NBA,4,1
599,2004,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,MEM,NBA,4,0
600,2004,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,DEN,NBA,4,1
601,2004,КФР,Здравствуйте! Как я могу вам помочь?,SEA,NBA,SAC,NBA,4,1
602,2004,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,HOU,NBA,4,3
603,2004,КФС,М,PHO,NBA,DAL,NBA,4,2
604,2004,КФС,М,SAS,NBA,SEA,NBA,4,2
605,2005,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIA,NBA,DET,NBA,4,2
606,2005,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,MIL,NBA,4,1
607,2005,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,WAS,NBA,4,2
608,2005,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,CHI,NBA,4,2
609,2005,КФР,Здравствуйте! Как я могу вам помочь?,NJN,NBA,IND,NBA,4,2
610,2005,КФС,М,MIA,NBA,NJN,NBA,4,1
611,2005,КФС,М,DET,NBA,CLE,NBA,4,3
612,2005,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,MIA,NBA,DAL,NBA,4,2
613,2005,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NBA,PHO,NBA,4,2
614,2005,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,MEM,NBA,4,0
615,2005,КФР,Здравствуйте! Как я могу вам помочь?,LAC,NBA,DEN,NBA,4,1
616,2005,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,SAC,NBA,4,2
617,2005,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,LAL,NBA,4,3
618,2005,КФС,М,DAL,NBA,SAS,NBA,4,3
619,2005,КФС,М,PHO,NBA,LAC,NBA,4,3
620,2006,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CLE,NBA,DET,NBA,4,2
621,2006,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,MIA,NBA,4,0
