playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
brottdi01,,Ричард,,Бротт,,,,Дик,"""С""",0.0,0.0,80.0,210.0,Денвер,,1935-09-19,,,,Восток,Денвер,Королева,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
hashuni01,,Ник,,Хашу,,,,,Ф-С-Г,0.0,0.0,73.0,195.0,Валпараисо,Мичиган Стейт,0000-00-00,Гамонд,В,США,Гамонд,Гамонд,В,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
kofoeba01,Барт,Барт,,Кофоед,,,,,G-Ф,0.0,0.0,76.0,210.0,Кэни-Стейт,Гастингс,1964-03-24,Омаху,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",США,Западный район,Омаху,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
tabusyu01,Юта,Юта,,Табусе,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,69.0,165.0,Бригам Янг - Гавайи,,1980-10-05,Йокохама,,JR,Ноширо Когойо,Ноширо,,JR,0000-00-00,О
martisl01,Слэйтер,Слэйтер,Nelson,Мартин,,,Júnior,"Дуган, Техасский торнадо, Дуган","Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,70.0,170.0,Техас,,1925-10-22,Эль-Мина,TX,США,JEFFERSON ДЕСЬЮН,Хьюстон,TX,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
coxjo01,Джонни,Джонни,W.,Кокс,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,76.0,180.0,Кентукки,,1936-11-01,Неон,К,США,Риск,Риск,К,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
mcleoge01,Джордж,Джордж,L.,МакЛод,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,77.0,200.0,ТКУ,,1931-01-03,Хьюстон,TX,США,,,,,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
ogdenra01,Ральф,Ральф,,Оуден,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,77.0,205.0,Санта-Клара,,1948-01-25,,,,Линкольн,Сан-Хосе,Калифорния,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
lujacal01,Ал,Алоизий,R.,Лукач,,,,Ал,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,75.0,220.0,Джорджтаун,,1920-10-05,Коннеллсвилл,ПА,США,Коннеллсвилл,Коннеллсвилл,ПА,США,2002-12-26,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
harrilu02,,Лютер,,Харрис,,,,,F-Г,0.0,0.0,75.0,195.0,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",,0000-00-00,Деревянный река,Я,США,Восточный Элон - Вуд Ривер,Деревянный река,Я,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
beardbu01,Бутч,Альфред,,Борода,,,Júnior,Бутч,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,75.0,185.0,Луизвилл,,1947-05-04,Хардинсбург,К,США,Бреконриджский округ,Хардинсбург,К,США,0000-00-00,B
winklma01,Марв,Марвин,,Винклер,,,,Марв,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,73.0,164.0,Южный юго-запад Луизианы,,1948-02-18,,,,Вашингтон,Индианаполис,В,США,0000-00-00,B
coltest01,Стив,Р.,Steven,Колтер,,,,Стив,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,75.0,165.0,Нью-Мексико,,1962-07-24,Финикс,АЗ,США,Союз,Финикс,АЗ,США,0000-00-00,B
aldrico01,Коль,Коль,David,Альбрик,,,,,"""С""",0.0,0.0,83.0,245.0,Канзас,,1988-10-31,Бёрнсвилл,МН,США,Жан-Батист,Блумингтон,МН,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
cartefr01,Фред,Фредерик,James,Кеттер,,,,"Фред, Собака-дьявол",G-Ф,0.0,0.0,75.0,185.0,Гора Святого Марии,,1945-02-14,Филиадельфиа,ПА,США,Темпл / Бенджамин Франклин / Римско-католик,Филиадельфиа,ПА,США,0000-00-00,B
willifr01,Фримен,Фримен,,Уильямс,,,Júnior,,G-Ф,0.0,0.0,76.0,190.0,Портлендский государственный университет,,1956-05-15,Лос-Анджелес,Калифорния,США,Ручной труд,Лос-Анджелес,Калифорния,США,0000-00-00,B
willibr01,Брэндон,Брэндон,,Уильямс,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,78.0,215.0,Дайсон,,1975-02-27,Коллинстон,Лос-Анджелес,США,Академияフィリップс-Экзитер,Экстер,НХ,США,0000-00-00,B
sykesla01,Лари,Лари,,Сайкс,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,81.0,255.0,Забавиль,,1973-04-11,Толедо,О,США,Святой Франциск де Салес,Толедо,О,США,0000-00-00,B
zeravji01,,Джеймс,B.,Зеравич,,,,Джим,"""С""",0.0,0.0,79.0,0.0,Вашингтон и Джефферсон,,1920-02-17,Чикаго,Я,США,,,,,1998-08-16,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
evansea01,Эл,Эл,Joseph,Эванс,,,В,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,80.0,202.0,УНЛВ,Ту́шיןский университетска́й научно-исследовательский институ́тут,1955-11-11,Порт-Артур,TX,США,Линкольн,Порт-Артур,TX,США,0000-00-00,B
jonesfr01,Фред,Фредерик,Terrell,Джонс,,,,Фред,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,74.0,210.0,Орегон,,1979-03-11,Мальверн,АР,США,Барлоу,Грешам,О'Р,США,0000-00-00,B
buforro01,Родни,Родни,Alan,Баффорд,,,,Буфф,G-Ф,0.0,0.0,77.0,189.0,Крэйтон,,1977-11-02,Милуоки,ВИ,США,Винсент,Милуоки,ВИ,США,0000-00-00,B
ozburja01,,Джек,A.,Ольберн,,,,,G-Ф,0.0,0.0,73.0,170.0,Монмут,,1913-01-04,Мёрфисборо,Я,США,,,,,1969-02-14,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
knighbo01,Боб,Боби,F.,Рыцарь,,,,"Боб, Бобби",G-Ф,0.0,0.0,74.0,185.0,"Здесь будет только перевод, без дополнительных текстов.",,1929-04-30,Хартфорд,КТ,США,Вязальщик (ДПН),Хартфорд,КТ,США,2008-05-23,B
cazzevi01,Винс,Винс,,Кацетта,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
willide01,Дерон,Дерон,Michael,Уильямс,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,75.0,210.0,Иллинойс,,1984-07-26,Парксбург,Западная Вирджиния,США,Колония,Колония,TX,США,0000-00-00,B
jenkiho01,Горций,Горций,,Дженкинс,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,73.0,180.0,Уильям Патерсон,Университетский городок,1974-10-14,Елизавета,НГ,США,Елизавета,Елизавета,НГ,США,0000-00-00,B
roberwy01,,Уиман,J.,Робертс,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,71.0,160.0,"Здесь будет только перевод, без дополнительных текстов.",,1915-09-27,,,,Вауерло,Вауерло,О,США,1987-12-01,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
reedju01,Джастин,Джастин,,Рид,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,80.0,240.0,Миссисипи,,1982-01-16,Джексон,МЖ,США,Провайн,Джексон,МЖ,США,0000-00-00,B
terrych01,Чак,Аллен,Charles,Тери,,,,"Чак, Teenage Angel, Карлос","Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,78.0,215.0,государственный университет Лонг-Бич,Долгий пляж КК,1950-09-27,Долгий берег,Калифорния,США,Иордания,Долгий берег,Калифорния,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
davisri01,Рики,Тре́й,Ricardo,Дэвис,,,,Рики,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,78.0,195.0,Айова,,1979-09-23,Las-Вегас,НВ,США,Север,Дэвенпорт,Я,США,0000-00-00,B
fulleto02,Тодд,Тодд,Douglas,Фуллер,,,,,Ф-С,0.0,0.0,83.0,255.0,Северная Каролина,,1974-07-25,Фейетвилл,Н/Д,США,Шарлотт Кристиан,Шарлотта,Н/Д,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
hankice01,Целль,Целль,O.,Ханкинс,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,73.0,175.0,Оклахома А&М,Южно-восточный Оклахома-стейт,1922-01-06,,,,Пайн-Блфф,Пайн-Блфф,АР,США,2002-06-03,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
ellispe01,Первис,Первис,,Эллисон,,,,Никогда не нервный Первис,Ф-С,0.0,0.0,81.0,210.0,Луизвилл,,1967-04-03,Саванна,ОК,США,Саванна,Саванна,ОК,США,0000-00-00,B
turnebi01,Билл,Уильям,R.,Тернер,,,III,Билл,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,79.0,220.0,Акрон,,1944-02-18,Кливленд,О,США,Центральный Ховер,Акрон,О,США,0000-00-00,B
peplomi01,Майк,Майкл,Walter,Пепловский,,,,Майк,"""С""",0.0,0.0,82.0,270.0,Мичиган Стейт,,1970-10-15,Детройт,МИ,США,Коллегия Де Ла Саль,Варрен,МИ,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
harrile01,Лес,Лес,,Гарсон,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
allisod01,Одис,Одис,,Аллисон,,,Júnior,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,78.0,195.0,УНЛВ,Лэйни Джи Си,1949-10-02,,,,Макклундс,Окленд,Калифорния,США,0000-00-00,B
wilkige01,Жеральд,Жеральд,Bernard,Уилкינס,,,,"Дуги, Дуг И. Фреш",G-Ф,0.0,0.0,78.0,185.0,Теннесси-Чаттануга,Мобёрли Аrea JC,1963-09-11,Атланта,ОК,США,Академия Мейс,Атланта,ОК,США,0000-00-00,B
hapacbi01,,Уильям,J.,Хапак,,,,"Билл, Дикая Билла",F-Г,0.0,0.0,74.0,188.0,Иллинойс,,1918-01-26,Цицерон,Я,США,Мортон,Цицерон,Я,США,1967-03-09,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
oldhaja01,Жавон,Жавон,,Олдхэм,,,,,"""С""",0.0,0.0,84.0,215.0,Сиэтл,,1957-07-04,Чикаго,Я,США,Кливленд,Сиэтл,"Ваш запрос не содержит текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью выполню вашу просьбу.",США,0000-00-00,B
torgoir01,Ирв,Ирвинг,,Торгофф,,,,Ирв,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,73.5,192.0,ЛЮ,,1917-03-06,,,,Тилден / Джефферсон,Бруклин,Нью-Йорк,США,1993-10-21,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
gauchbo01,,Леон,Robert,Гошат,,,Júnior,Боб,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,72.0,180.0,Каньезий,Баффало,1921-03-05,,,,Каньезий,Баффало,Нью-Йорк,США,1971-10-28,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
brownbo03,,Боб,,Коричневый,,,,,Ф-С,0.0,0.0,79.0,0.0,Оклахома,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
laudepr01,Священник,Священник,,Флоридский броварный район Лаудердаля,,,,,"""С""",0.0,0.0,88.0,325.0,Центральный штат (ОХ),Каскасская CC (ДПН),1973-08-31,Чикаго,Я,США,Карвер,Чикаго,Я,США,0000-00-00,B
nesslma01,Мартин,Мартин,Scott,Нессли,,,,,"""С""",0.0,0.0,86.0,260.0,Дюк,,1965-02-16,Колумбус,О,США,Беллхолл-Ярлинг,Белфрайр-стрит,О,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
stroure01,красный,Уильям,D.,Стру́д,,,,"В.Д., Красный","Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,72.0,160.0,Миссисипи Стейт,,1941-05-02,,,,Лес,Лес,МЖ,США,2008-03-22,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
russejo01,Джон,Джон,,Росселл,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
brickfr01,Франк,Франсис,Anthony,Бриковский,,,,"Франк, Брик",Ф-С,0.0,0.0,81.0,240.0,Пенн-Стейт,,1959-08-14,Бейвилл,Нью-Йорк,США,Локуст-Вэлли,Локуст-Вэлли,Нью-Йорк,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
deweebo01,,Боб,,Девез,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,71.0,160.0,Школа бизнеса Галлагера,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
schnidi01,Дик,Ричард,Dean,Сниткер,,,,"Дик, Ноздря","Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,77.0,200.0,Огайо Стейт,,1928-05-27,Келлис-Айленд,О,США,Сандаски,Сандаски,О,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
roberal01,Алвин,Алвин,Cyrrale,Робертсон,,,,"""Правое дело"", ""Собака на помойке""","Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,75.0,185.0,Арканзас,Кроудер Джей Си,1962-07-22,Барбертон,О,США,Барбертон,Барбертон,О,США,0000-00-00,B
blanege01,Джордж,Джордж,R.,Блани,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,73.0,175.0,Хولي-Кросс,,1939-11-12,Джерксы-Сити,НГ,США,Школа Святого Петра,Джерксы-Сити,НГ,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
huberle01,,Ли,G.,Хубер,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,72.0,175.0,Кентукки,,1919-02-06,Луизвилл,К,США,СвятойXavier,Луизвилл,К,США,2005-09-22,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
rosenpe01,Пэти,Александр,,Росенберг,,,,"Петей, Пит","Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,70.0,165.0,Святой Иосиф (ПА),,1918-04-07,,,,Южный Филадельфия / Браун Преп,Филиадельфиа,ПА,США,1997-06-29,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
curryed01,Эдди,Эдди,,Курица,,,Júnior,,Ф-С,0.0,0.0,83.0,285.0,"Здесь будет только перевод, без дополнительных текстов.",,1982-12-05,Южная Голландия,Я,США,Тронвуд,С. Холланд,Я,США,0000-00-00,B
hallbi01,,Билл,,Халл,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,73.0,200.0,Вашингтон и Джефферсон,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
walkesa01,Самаки,Самаки,Ijuma,Уокер,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,81.0,240.0,Луизвилл,,1976-02-25,Колумбус,О,США,Белфрайр-стрит,Колумбус,О,США,0000-00-00,B
harribo02,Боб,Роберт,William,Гарсон,,,,"Боб, Тигр","Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,73.0,190.0,Мичиган,,1927-08-12,,,,Уодсворт,Толедо,О,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
thompke01,Кевин,Кевин,Lamont,Томпсон,,,,,С-Ф,0.0,0.0,83.0,260.0,Северная Каролина,,1971-02-07,Винстон-Сальмер,Н/Д,США,Гленн,Винстон-Сальмер,Н/Д,США,0000-00-00,B
mitchle01,Леланд,Леланд,,Митчелл,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,76.0,210.0,Миссисипи Стейт,Перл-Ривер-Сивик-Центр,1941-02-22,Кильн,МЖ,США,Кильн,Кильн,МЖ,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
gaborbi01,Билл,Уильям,A.,Габор,,,,"Билли, Болт-Билли, Человеческий Проектиль",G-Ф,0.0,0.0,71.0,170.0,Сиракузы,,1922-05-13,,,,Центральная академия военной авиации Бингемтона / Военная академия Пикскилл,Бингемтон / Пэкскилл,Нью-Йорк,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
johnsma03,,Моррис,,Джонсон,,,,"Швед, Мали",F-Г,0.0,0.0,69.0,0.0,Северная Каролина,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
veselja01,Ян,Ян,,Весёлый,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,83.0,240.0,"Здесь будет только перевод, без дополнительных текстов.",,1990-04-24,Остравица,,Ч,,,,,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
thomaja01,Джемел,Джемел,,Томас,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,78.0,215.0,Провиденс,,1973-03-25,Бруклин,Нью-Йорк,США,Абраам Линкольн,Бруклин,Нью-Йорк,США,0000-00-00,B
kissaji01,Джим,Джеймс,J.,Кисане,,,Júnior,Джим,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,79.0,210.0,Бостонский колледж,,1946-08-17,Новый Хайд-Парк,Нью-Йорк,США,Шаманде,Майнола,Нью-Йорк,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
edwarco01,Кёрсоли,Кёрсоли,,Эдвардс,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,81.0,275.0,Центральный Коннектикутский государственный университет,,1979-03-05,Балтимор,МД,США,Озеро Клифтон,Озеро Клифтон,МД,США,0000-00-00,B
thomaku01,Курт,Курт,Vincent,Томас,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,81.0,230.0,ТКУ,,1972-10-04,Даллас,TX,США,Хиллкрест,Даллас,TX,США,0000-00-00,B
hardire01,Реджи,Регинальд,,Хардинг,,,,Реджи,"""С""",0.0,0.0,84.0,249.0,"Здесь будет только перевод, без дополнительных текстов.",,1942-05-04,,,,Северо-Восточный/Moore/Восточный/Христианский Инст.,Детройт3/Нэшвилл,М/ТН,США,1972-09-02,B
vandelo01,Логан,Логан,,Вандер Велден,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,80.0,215.0,Висконсин-Грин-Бей,,1971-04-03,Вальдерс,ВИ,США,Вальдерс,Вальдерс,ВИ,США,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
smithed01,Эд,Эдвард,Bernard,Смит,,,,Эд,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,78.0,180.0,Харвард,,1929-07-05,Западный Джефферсон,О,США,,,,,1998-11-25,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
muursma01,Мартин,Мартин,,Муурсепп,,,,,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,81.0,235.0,"Здесь будет только перевод, без дополнительных текстов.",,1974-09-26,Таллинн,,Восточное стандартное время,Сорок девятое,Таллинн,,Восточное стандартное время,0000-00-00,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
stricro01,Роже,Роже,W.,Стрикленд,,,,Винтовка,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",0.0,0.0,77.0,200.0,Джексонвилл,Нотр-Дам,1940-09-04,Джексонвилл,ФЛ,США,Бишоп Кенни,Джексонвилл,ФЛ,США,2011-02-09,"Добро пожаловать в службу перевода Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я постараюсь предоставить точный и естественный перевод."
josepco01,Кори,Кори,Ephram,Иосиф,,,,,"Добро пожаловать в Cohere! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",0.0,0.0,75.0,185.0,Техас,,1991-08-20,Торонто,Да,КАН,Пикеринг / Финдейн Колледж Преп,Аякс / Хендерсон,Ответ: ON / NV,Канада/США,0000-00-00,B
